Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
35	1	-14391.1	-14301	-90.0709	0.5231385	0.735491	0.578149	0.566421	0.651786	0.718358	0.186064	0.827517	0.851124	0.433944	0.445841	0.339666	0.493001	0.479334	0.361754	0.453628	0.512124	0.487908	0.426955	0.496169	0.298881	0.234547	0.276852	0.590614	0.00975514	0.0338123	0.0249493	0.0131189	0.00680296	0.472375	0.0151278	0.0247886	0.0409241	0.00426195	0.0261751	0.00944313	0.0135497	0.0150948	0.0494795	0.00122377	0.0386559	0.0298975	0.020907	0.0153811	0.0269273	0.469676	0.0569745	0.0423508	0.362834	0.0412367	0.0377524	0.266753	0.836401	2.85909	0.32733	0.402536	0.0530136	0.217121	0.3833787	12.31185
36	0	-14387.8	-14285.6	-102.208	0.5333553	0.509341	0.767816	0.368617	0.679337	0.754997	0.833442	0.837593	1.01108	1.03138	0.571003	0.30772	0.254646	0.589659	0.343315	0.442632	0.413144	0.356992	0.381924	0.357068	0.287168	0.228268	0.263181	0.815574	0.0352749	0.0263098	0.119414	0.163984	0.00359196	0.0151442	0.00299766	0.019412	0.0954513	0.039954	0.00156597	0.505447	0.000742414	0.00517845	0.0310047	0.00783986	0.00147006	0.0226845	0.00103385	0.0211709	0.0419159	0.230943	0.0454823	0.0349744	0.627734	0.018951	0.0397242	0.273134	0.843099	2.84404	0.362033	0.354805	0.0736682	0.209494	0.3982331	13.52557
37	1	-14392.3	-14299.1	-93.1563	0.6224854	0.939042	0.666883	0.627115	0.512176	0.743487	0.273986	1.00068	0.8358	0.417708	0.500487	0.33605	0.351826	0.396037	0.458694	0.453628	0.409802	0.474404	0.359066	0.406027	0.298881	0.219773	0.314212	0.590614	0.0306533	0.0221578	0.0296462	0.0327264	0.038802	0.503793	0.0137178	0.0183677	0.100713	0.00300562	0.00491774	0.0111863	0.0194156	0.0640613	0.0375626	0.00277395	0.0361469	0.0172595	0.0237619	0.0233475	0.0287368	0.44932	0.0486184	0.0478565	0.385937	0.0395319	0.0577763	0.324542	0.892371	2.72531	0.349811	0.389083	0.0512418	0.209864	0.3833787	12.62039
38	0	-14390.9	-14290.2	-100.762	0.546723	0.460285	0.593319	0.430847	0.775882	0.874708	0.865712	0.80205	1.17512	0.649801	0.596916	0.339543	0.287122	0.387101	0.326563	0.407003	0.56691	0.4366	0.364086	0.379465	0.194618	0.257443	0.251411	0.799065	0.0750532	0.0146612	0.113474	0.180733	0.00124945	0.0212492	0.00516063	0.00281842	0.0910372	0.0577733	0.00658305	0.462024	0.000333895	0.0117679	0.0257469	0.00825182	0.0042333	0.0557548	0.000749213	0.0207297	0.031121	0.273242	0.0433044	0.0411434	0.587342	0.0238472	0.042341	0.281328	0.851499	2.82483	0.386998	0.344384	0.0652782	0.20334	0.3982331	13.38095
39	1	-14372.4	-14280.4	-91.9578	0.4321795	0.823855	0.681387	0.666517	0.585765	0.750527	0.197051	0.78259	0.826599	0.456012	0.552278	0.336522	0.377531	0.471053	0.350187	0.408724	0.442705	0.476135	0.328223	0.444714	0.40823	0.357547	0.314212	0.568556	0.0103794	0.0212087	0.00524118	0.00908016	0.0452126	0.52987	0.00884624	0.00405705	0.0456857	0.00974696	0.0044645	0.0295476	0.00560979	0.0694203	0.0308656	0.00650596	0.0189793	0.00949081	0.0153514	0.0140649	0.0201416	0.45008	0.0487007	0.0571127	0.38659	0.0373744	0.0216173	0.205359	0.76388	3.00914	0.358055	0.374685	0.0524494	0.21481	0.3833787	12.50055
40	0	-14383.1	-14281.3	-101.783	0.5405931	0.450459	0.677968	0.364444	0.841246	0.913092	0.849498	0.881478	0.957614	0.880777	0.555211	0.318214	0.322325	0.509918	0.417221	0.472189	0.435553	0.384764	0.318245	0.405018	0.316304	0.227184	0.277279	0.587143	0.029482	0.00356384	0.131756	0.197515	0.00153743	0.0188604	0.00661995	0.00635965	0.0645052	0.0267055	0.00658232	0.504016	0.00102554	0.00638843	0.0440451	0.00706815	0.00158478	0.0409505	0.00129807	0.0200396	0.0308659	0.271003	0.0429494	0.0509615	0.582527	0.0216929	0.0411361	0.277592	0.847697	2.83357	0.387997	0.342691	0.0654468	0.203865	0.3982331	13.48305
41	1	-14373.2	-14278.4	-94.7946	0.5184767	0.862654	0.600567	0.678329	0.652729	0.750527	0.282496	0.78259	0.882732	0.436888	0.570705	0.398125	0.361692	0.493685	0.334537	0.438078	0.485588	0.472436	0.407279	0.46892	0.442146	0.358504	0.299787	0.569236	0.0134509	0.0160855	0.00497215	0.0343501	0.0209956	0.407586	0.0144234	0.0084914	0.0403475	0.0110623	0.00318477	0.00722093	0.0195727	0.0592061	0.0384069	0.0122155	0.0130196	0.00749392	0.00960429	0.0123011	0.0210318	0.384575	0.0535553	0.0628059	0.453481	0.0245509	0.0368613	0.263807	0.83326	2.86607	0.341583	0.390269	0.0546308	0.213517	0.3833787	12.78422
42	0	-14389.7	-14278.2	-111.45	0.5135665	0.367209	0.659649	0.417687	0.686766	0.956272	0.958125	1.01102	1.18335	1.03097	0.684536	0.301552	0.391751	0.621339	0.339272	0.503362	0.568595	0.40055	0.431757	0.425902	0.314487	0.304123	0.291682	0.718212	0.0318314	0.0183657	0.0610162	0.126635	0.00226601	0.0169948	0.00253861	0.00288049	0.0282978	0.0459257	0.00640631	0.440662	0.0106681	0.00675133	0.00346674	0.022352	0.000873813	0.0247867	0.00445324	0.0243988	0.0326993	0.268475	0.0436019	0.0545643	0.591377	0.00928222	0.035929	0.26068	0.829894	2.8735	0.378824	0.358431	0.0600508	0.202693	0.3982331	14.44973
43	1	-14370.4	-14274.5	-95.9603	0.5094895	0.855415	0.536191	0.709808	0.652729	0.852734	0.205291	0.864122	0.882732	0.474574	0.572341	0.425457	0.468994	0.536221	0.434338	0.408678	0.463256	0.32845	0.327491	0.464263	0.327994	0.285529	0.324778	0.695786	0.00340555	0.0325641	0.00820736	0.0415328	0.0271166	0.437116	0.00222006	0.00081696	0.0578833	0.0119203	0.00142765	0.0108256	0.00597197	0.0273927	0.0513504	0.0273906	0.0344892	0.0161103	0.00523815	0.000643687	0.0208179	0.384093	0.0627686	0.0619531	0.443035	0.0273325	0.0351598	0.258066	0.827052	2.87972	0.355166	0.371186	0.0610994	0.212549	0.3833787	12.9008
44	0	-14403	-14289.5	-113.511	0.5386188	0.535569	0.592381	0.42182	0.784064	1.07896	0.745503	1.02005	1.04385	1.02259	0.609636	0.386654	0.283157	0.56722	0.430974	0.480109	0.542922	0.328988	0.431757	0.418671	0.326663	0.392596	0.332064	0.904932	0.0701953	0.039025	0.072248	0.115928	0.000570062	0.0686715	0.00812776	0.00849521	0.0730428	0.0166257	0.000560961	0.386057	0.00491996	0.00688782	0.0136493	0.00953575	0.00150779	0.00408609	0.0139524	0.0606813	0.0331508	0.246643	0.0383011	0.0499436	0.61765	0.0143124	0.0407498	0.276381	0.846455	2.83641	0.372144	0.360471	0.0635385	0.203847	0.3982331	14.6559
45	1	-14380.8	-14295.7	-85.0473	0.4991299	0.774996	0.603586	0.598343	0.744547	0.716228	0.245863	0.711591	0.744662	0.491654	0.428758	0.407912	0.328856	0.366429	0.311009	0.389729	0.425381	0.352911	0.36257	0.537848	0.315783	0.313115	0.293875	0.602743	0.000811837	0.0251744	0.0703843	0.0464161	0.0146488	0.334864	0.0181193	0.000502573	0.0475728	0.00496275	0.00248182	0.00343435	0.00135833	0.0388152	0.0352196	0.0342284	0.0130956	0.00467809	0.0440705	0.0002633	0.0190527	0.375055	0.0612917	0.0761449	0.432611	0.0358438	0.0332266	0.251347	0.819634	2.89579	0.351001	0.37856	0.0603828	0.210056	0.3992195	11.80949
46	0	-14402.3	-14275.7	-126.612	0.5163676	0.565802	0.779523	0.381279	0.674484	0.954537	1.11103	1.08898	1.23292	1.08307	0.66398	0.512971	0.456946	0.484251	0.519338	0.518079	0.600832	0.491956	0.438762	0.445244	0.292036	0.254634	0.390038	0.826553	0.0157935	0.0366182	0.191382	0.185706	0.00096725	0.0377799	0.00574757	0.00155569	0.00980749	0.0333383	0.00321591	0.573679	0.00397385	0.0173869	0.00568013	0.0252541	0.0014918	0.001244	0.0298418	0.0182168	0.0289242	0.317333	0.0334178	0.0638894	0.538902	0.0175341	0.0364601	0.262467	0.831822	2.86925	0.35259	0.376704	0.0562951	0.214412	0.3919221	15.96593
47	1	-14372.5	-14289	-83.5144	0.5018302	0.694685	0.484742	0.643252	0.65858	0.806363	0.245863	0.886057	0.763087	0.346898	0.408435	0.244054	0.370256	0.410344	0.449255	0.370657	0.419766	0.400376	0.331832	0.450379	0.313818	0.289338	0.255194	0.60124	0.00228926	0.019226	0.0185499	0.0176668	0.00934946	0.498057	0.0153459	0.00309184	0.067202	0.0144229	0.00206852	0.00824879	0.00922506	0.0405863	0.00737044	0.0114711	0.00487751	0.0146887	0.0471575	0.000839382	0.0184804	0.378446	0.0618458	0.0768333	0.439769	0.0246256	0.0337275	0.253109	0.821596	2.89157	0.357814	0.366498	0.0615549	0.214133	0.3947226	11.65621
48	0	-14401.6	-14274.3	-127.297	0.4842398	0.546321	0.864227	0.306416	0.70656	0.982763	0.917443	1.31115	1.18384	1.02404	0.706579	0.38797	0.374203	0.631973	0.467895	0.484326	0.602598	0.449031	0.308613	0.590732	0.360373	0.371214	0.393922	0.843155	0.0267114	0.00784154	0.142976	0.145354	3.61293e-05	0.0122952	4.30773e-05	0.00848604	0.0572335	0.0406378	0.00198473	0.640631	0.000324204	0.0100153	0.00395337	0.056394	0.00744133	0.00168549	0.0263947	0.0286483	0.0290057	0.318226	0.0335119	0.0640693	0.540419	0.0147673	0.0305051	0.241503	0.808453	2.91954	0.359724	0.361354	0.0600868	0.218835	0.3919221	16.03443
49	1	-14377.9	-14281.3	-96.5789	0.4976123	0.736728	0.62359	0.746685	0.750955	0.866787	0.246965	0.862169	0.88532	0.442364	0.578152	0.266289	0.473258	0.41757	0.385308	0.411615	0.412092	0.415707	0.389862	0.562157	0.367559	0.309887	0.280489	0.60597	0.00183624	0.0307023	0.0143047	0.00429278	0.00679879	0.503433	0.0207963	0.00662719	0.0803008	0.0155024	0.00357237	0.026974	0.00684516	0.099882	0.0110083	0.00661699	0.05992	0.0152783	0.0096432	0.000840987	0.0185246	0.37935	0.0608295	0.0770169	0.440819	0.0234596	0.0329461	0.250354	0.818523	2.89818	0.357814	0.366498	0.0615549	0.214133	0.3954216	12.96265
50	0	-14406.8	-14296.7	-110.073	0.6562128	0.436379	0.725042	0.483976	0.801225	0.838323	0.857754	0.89884	1.15908	1.09058	0.672333	0.320063	0.390456	0.412846	0.301971	0.392847	0.445727	0.409922	0.38649	0.434618	0.470107	0.368089	0.26458	0.656481	0.0359629	0.0146167	0.0781846	0.164705	6.52533e-05	0.00375538	0.000586966	0.0178692	0.117507	0.0801008	0.00152035	0.430707	0.00129657	0.0151816	0.011766	0.0181424	0.0330867	0.00538052	0.0164732	0.0474045	0.02958	0.314167	0.0469839	0.063252	0.533526	0.0124918	0.0648714	0.342116	0.907495	2.68552	0.355737	0.368274	0.0599328	0.216056	0.4049921	14.31205
51	1	-14373	-14281.5	-91.4523	0.4698363	0.82587	0.585324	0.694773	0.579211	0.74831	0.184502	0.781048	0.853422	0.395809	0.390523	0.290208	0.427669	0.42616	0.413478	0.459923	0.481978	0.572	0.454236	0.482488	0.295762	0.384954	0.277738	0.612275	0.00704074	0.0221418	0.00505184	0.00352725	0.0213471	0.442274	0.0280113	0.00317012	0.105326	0.0115326	0.000678706	0.0148482	0.00736205	0.0394449	0.0494326	0.0197451	0.0307102	0.0116646	0.00794819	0.00107676	0.0191992	0.386515	0.0619783	0.051041	0.449145	0.0321221	0.0279427	0.231769	0.797016	2.94327	0.357814	0.366498	0.0615549	0.214133	0.3695159	12.44999
52	0	-14388.2	-14274.8	-113.412	0.5216429	0.603088	0.686707	0.534526	0.672917	0.84464	0.93525	1.01802	1.19729	0.730747	0.677241	0.424327	0.336879	0.59346	0.338975	0.51676	0.585107	0.507477	0.352559	0.477904	0.253593	0.232948	0.260367	0.758278	0.0652767	0.0167472	0.0980456	0.183077	0.000821155	0.00687323	0.000438552	0.0169977	0.098051	0.0468023	0.00156438	0.474242	0.00161059	0.0072513	0.00468458	0.0219848	0.0020053	0.016697	0.00907702	0.0347009	0.0277384	0.325174	0.0453888	0.0418483	0.515413	0.0444381	0.0374659	0.26581	0.835399	2.86132	0.355519	0.368049	0.0605088	0.215923	0.3820456	14.64601
53	1	-14376.3	-14262.2	-114.123	0.4615326	0.926116	0.685585	0.901308	0.857378	0.931846	0.261663	1.04449	0.853422	0.443159	0.534436	0.375683	0.453321	0.543783	0.534206	0.573521	0.633597	0.632938	0.406844	0.457914	0.384841	0.334814	0.288965	0.724386	0.0266296	0.0174988	0.00146014	0.00124613	0.0242256	0.569898	0.00397674	0.0109957	0.113071	0.0169413	0.00101306	0.0333871	0.00659744	0.0137483	0.0509725	0.0239348	0.00805805	0.00449028	0.00399291	0.000714337	0.0220889	0.337802	0.0624465	0.0572586	0.489574	0.0308304	0.0264993	0.226063	0.790126	2.95731	0.357653	0.366334	0.0619755	0.214037	0.3464622	14.71707
54	0	-14388.6	-14281.4	-107.223	0.4336668	0.495751	0.602124	0.429116	0.796472	0.802059	0.693772	0.941201	1.06001	1.10214	0.552383	0.343508	0.337241	0.683052	0.353111	0.513367	0.611826	0.441828	0.417572	0.397259	0.320085	0.343498	0.24854	0.789893	0.0309513	0.0238794	0.0549831	0.130045	0.000127943	0.00486858	0.00281008	0.00258853	0.0302661	0.033717	0.00180809	0.394803	0.0055737	0.000499251	0.00155823	0.0140761	0.00329627	0.00244735	0.00586585	0.00712454	0.0240523	0.298559	0.0540107	0.0481944	0.526929	0.0482539	0.0218558	0.206428	0.765285	3.00643	0.356301	0.368858	0.0584434	0.216398	0.3820456	14.0271
55	1	-14385.2	-14278.6	-106.671	0.4639078	1.02986	0.649887	0.897127	0.715306	0.971629	0.281678	0.960161	0.853422	0.30994	0.583757	0.336213	0.461156	0.537064	0.512785	0.4724	0.592711	0.340454	0.362434	0.423195	0.372505	0.354615	0.25109	0.633636	0.0608473	0.0400087	0.00438156	0.000547776	0.0467732	0.530424	0.00686252	0.0027057	0.0436787	0.0322931	0.00701528	0.0283529	0.0119241	0.0636696	0.112414	0.0159163	0.00649597	0.00786071	0.02127	0.0253953	0.021587	0.31136	0.0622642	0.0527766	0.532311	0.0197014	0.0269095	0.227702	0.79212	2.95327	0.360292	0.369036	0.0624328	0.208239	0.3692112	13.97186
56	0	-14383.5	-14280.1	-103.409	0.4589098	0.442891	0.648412	0.311	0.774267	0.85792	0.781	1.02059	1.02747	0.85033	0.624729	0.299408	0.228371	0.529888	0.331068	0.470109	0.473832	0.441828	0.443753	0.409803	0.333405	0.283018	0.2432	0.808587	0.0463982	0.0089347	0.0901092	0.27807	0.000223134	0.0106911	0.0179185	0.000446167	0.0290967	0.00218039	0.00422445	0.444294	0.0245153	0.000152039	0.00899027	0.0078876	0.0304306	0.00173655	0.00289989	0.00154997	0.0237679	0.295029	0.0477463	0.0533357	0.532438	0.0476833	0.0260488	0.224247	0.787903	2.9618	0.379577	0.35552	0.0563301	0.208573	0.3820456	13.64562
57	1	-14376	-14271.2	-104.811	0.4992456	0.890148	0.658024	0.704405	0.635385	0.862526	0.279027	0.839709	0.947865	0.467457	0.49995	0.428734	0.452242	0.510873	0.502367	0.465323	0.479077	0.49207	0.386527	0.470888	0.385526	0.378184	0.351803	0.819352	0.0341056	0.0399634	0.011015	0.000357205	0.0295608	0.466453	0.0100861	0.0358721	0.0484608	0.0314086	0.00811216	0.023268	0.00987456	0.014248	0.0339488	0.00455861	0.00719471	0.044413	0.0211289	0.00433411	0.0185144	0.304863	0.0609649	0.0572927	0.527114	0.0312514	0.033248	0.251423	0.819719	2.89561	0.376123	0.350712	0.0630078	0.210157	0.3692112	13.78583
58	0	-14382.1	-14279.7	-102.367	0.4272309	0.437468	0.687403	0.332118	0.729644	0.922656	0.974906	0.818577	1.05658	0.812924	0.553341	0.343567	0.315994	0.525769	0.369797	0.444251	0.499577	0.422342	0.355688	0.329029	0.266758	0.25949	0.212014	0.720329	0.0480723	0.0149048	0.15712	0.308619	0.00105018	0.00964585	0.00877385	0.00113522	0.068693	0.00667938	0.00107085	0.48609	0.00289593	0.000170339	0.00413445	0.00653801	0.0210086	0.000160135	0.000813172	0.0037152	0.0180683	0.331572	0.0466888	0.0577866	0.520645	0.0252391	0.0208309	0.201789	0.759143	3.01824	0.383178	0.358893	0.0568644	0.201065	0.3820456	13.54151
59	1	-14392	-14275.3	-116.768	0.5308397	0.907912	0.628719	0.788515	0.637873	0.849774	0.346295	0.929578	1.19024	0.531272	0.657961	0.47204	0.430655	0.500754	0.457649	0.524796	0.506394	0.402547	0.473555	0.497184	0.429455	0.373227	0.396909	0.913833	0.0314581	0.0106795	0.0224518	0.00208634	0.0491144	0.577757	0.0165842	0.0358721	0.0623611	0.0186891	0.0272928	0.0379851	0.0251726	0.0690444	0.0276729	0.00240128	0.081579	0.0180234	0.0139865	0.00423934	0.01877	0.309071	0.0618065	0.0580836	0.53439	0.0178779	0.0392364	0.271573	0.841473	2.84772	0.364519	0.370744	0.0610639	0.203673	0.3916538	14.98159
60	0	-14391.1	-14284.4	-106.673	0.4844108	0.514788	0.723229	0.416778	0.677554	0.858581	0.765255	0.892289	1.04262	0.918699	0.582719	0.36572	0.367122	0.576711	0.312119	0.429781	0.444919	0.571214	0.390202	0.44155	0.334177	0.369884	0.25661	0.795055	0.0205651	0.0322542	0.153052	0.12048	0.000688748	0.0926139	0.0274382	0.0016661	0.0383294	0.00752702	0.0101069	0.354896	0.00166335	4.114e-05	0.000990434	0.0102139	0.0124426	0.000810196	0.000489539	0.0382623	0.0198441	0.274372	0.0512774	0.063466	0.571815	0.0192257	0.030536	0.241617	0.808585	2.91926	0.383178	0.358893	0.0568644	0.201065	0.3788901	13.97211
61	1	-14386.1	-14272.5	-113.614	0.5115145	0.982814	0.592296	0.99784	0.763055	0.752668	0.282938	0.968272	0.985526	0.394941	0.5162	0.324613	0.4808	0.477074	0.457649	0.619324	0.567994	0.422504	0.559103	0.591587	0.362846	0.39693	0.327899	0.931403	0.042339	0.0220358	0.015431	0.00187961	0.00681517	0.577757	0.00641934	0.00400504	0.0600089	0.0120052	0.0203533	0.0211999	0.00462707	0.0557882	0.00887388	0.00171397	0.0115832	0.0283397	0.00348709	0.00525142	0.0189826	0.312571	0.0573788	0.0587412	0.540441	0.0118851	0.0355412	0.259366	0.828469	2.87662	0.364519	0.370744	0.0610639	0.203673	0.350734	14.66619
62	0	-14393.2	-14284.3	-108.913	0.5015536	0.457257	0.734272	0.300004	0.798531	0.81698	0.780152	1.0314	1.11197	0.918699	0.567779	0.23808	0.317104	0.495044	0.386478	0.531034	0.496364	0.476876	0.423514	0.513469	0.294866	0.321792	0.265978	0.702847	0.105569	0.0204445	0.0937244	0.140095	0.0044657	0.0627276	0.00914886	0.0110618	0.040915	0.00649067	0.00279576	0.616705	0.00139261	0.000161921	0.00412374	0.00645401	0.0130376	0.00160256	0.00357167	0.0710481	0.019978	0.309984	0.0487557	0.0752056	0.539329	0.00674755	0.0336761	0.252929	0.821396	2.892	0.380938	0.343449	0.070492	0.205121	0.3788901	14.19602
63	1	-14397.9	-14285.1	-112.764	0.4171846	0.882179	0.6044	0.847333	0.635591	0.925061	0.350268	1.31962	0.902694	0.394941	0.534735	0.33168	0.4808	0.57824	0.596181	0.433243	0.746755	0.417552	0.377683	0.58565	0.270636	0.30799	0.233299	0.798114	0.0167997	0.0325011	0.0376149	0.00264042	0.0305334	0.528785	0.0133154	0.000641321	0.0972508	0.00957508	0.0210005	0.0279906	0.00619094	0.049793	0.0529914	0.021016	0.0209879	0.0177684	0.0104297	0.0287408	0.0212054	0.349173	0.0571806	0.0686091	0.474883	0.028949	0.0192696	0.194472	0.749226	3.03703	0.364352	0.370575	0.0614938	0.20358	0.350734	14.58121
64	0	-14382.6	-14274.2	-108.401	0.4716796	0.379271	0.782327	0.364504	0.845392	0.929374	0.946647	0.883815	0.978253	0.862086	0.555602	0.314681	0.373651	0.595039	0.384703	0.458468	0.451833	0.412105	0.463235	0.431386	0.34252	0.291666	0.272663	0.72595	0.0267605	0.0223414	0.0894593	0.191373	0.0154921	0.0111287	0.00339004	0.00347981	0.0767138	0.0111778	0.00126734	0.584502	0.00109941	0.0002318	0.0258901	0.0212536	0.00547065	0.00342599	0.000958649	0.00430525	0.0200456	0.300747	0.059236	0.0502765	0.541154	0.0285411	0.0282665	0.233026	0.798515	2.94019	0.380938	0.343449	0.070492	0.205121	0.356665	14.14489
65	1	-14382.1	-14270.9	-111.189	0.4501997	0.922782	0.669856	0.964225	0.680996	0.86596	0.323122	0.762066	1.08164	0.463201	0.619836	0.351587	0.437109	0.486137	0.35707	0.536354	0.467505	0.422877	0.406764	0.58565	0.410354	0.385423	0.358864	0.741402	0.0276324	0.0355999	0.0798991	0.0111528	0.0206128	0.587881	0.00424047	0.00782146	0.161813	0.00477653	0.00869325	0.0183012	0.0117675	0.0214557	0.0444334	0.0148413	0.0206877	0.0204641	0.00741655	0.0133872	0.0238441	0.389161	0.0461288	0.0595598	0.453652	0.0276547	0.0245721	0.218167	0.780354	2.97691	0.365212	0.371449	0.0592796	0.20406	0.3494942	14.42366
66	0	-14384.4	-14274.6	-109.851	0.4984883	0.519299	0.760621	0.425421	0.82575	0.982035	0.90917	0.940379	0.919782	0.919217	0.606341	0.351202	0.289905	0.5599	0.385362	0.363701	0.690885	0.480111	0.400155	0.403966	0.326784	0.282085	0.294324	0.784344	0.00789515	0.0066074	0.0949632	0.199138	0.0173427	0.0487477	0.00550798	0.00594037	0.0200801	0.00728593	0.00107717	0.394869	0.000778161	0.000272561	0.0118247	0.0116757	0.0260434	0.00191183	0.00263614	0.0044903	0.0157008	0.29265	0.0631105	0.0535651	0.554864	0.02011	0.0331079	0.250928	0.819165	2.8968	0.393594	0.351678	0.0597234	0.195005	0.3749686	14.28983
67	1	-14385.5	-14276.1	-109.376	0.3989552	0.934464	0.551717	0.872858	0.756337	0.818243	0.294499	0.929887	0.956128	0.562848	0.470864	0.421491	0.33863	0.540486	0.507391	0.470223	0.614642	0.530513	0.420291	0.497152	0.360752	0.391228	0.361033	0.828682	0.0449901	0.0330696	0.0287274	0.0275786	0.0214169	0.363818	0.00228981	0.0148012	0.0295426	0.0116058	0.0134355	0.041383	0.00166936	0.0179468	0.0255074	0.0310912	0.01636	0.0137626	0.0576778	0.0153442	0.0241929	0.394852	0.0468034	0.0499764	0.460287	0.0238887	0.016564	0.180975	0.730148	3.07231	0.365212	0.371449	0.0592796	0.20406	0.3406702	14.24238
68	0	-14393.5	-14275.5	-117.962	0.4616255	0.499141	0.769702	0.425421	0.671764	0.838259	1.02174	1.04919	0.920006	0.904119	0.770216	0.434657	0.423899	0.533326	0.367205	0.443862	0.734359	0.449236	0.479666	0.550926	0.356517	0.348507	0.283466	0.90929	0.00808893	0.0430144	0.0508766	0.123532	0.00262938	0.0615828	0.0156299	0.00993958	0.0141034	0.0100547	0.00357291	0.481486	0.0175041	0.00861466	0.0195273	0.00599118	0.0190507	0.00091941	0.00707866	0.0132932	0.0161282	0.29387	0.0535675	0.0630663	0.557178	0.01619	0.0265153	0.226127	0.790205	2.95715	0.370179	0.363272	0.0651148	0.201434	0.3780207	15.10096
69	1	-14378.4	-14277	-101.417	0.3884943	0.800711	0.779454	0.727719	0.809222	0.781819	0.300816	1.00359	0.816461	0.389549	0.60463	0.365049	0.374319	0.489316	0.51	0.471652	0.508069	0.436075	0.415823	0.390603	0.335298	0.393692	0.290248	0.602872	0.0691034	0.0468085	0.00979054	0.0148808	0.0258916	0.470985	0.00934003	0.00849372	0.0234138	0.0224265	0.00919834	0.0369332	0.00570626	0.0181778	0.0118946	0.0286171	0.0100837	0.00577159	0.00925266	0.0127404	0.0236834	0.386538	0.0459331	0.0550306	0.448648	0.0401666	0.0150901	0.17311	0.718524	3.09328	0.348566	0.381189	0.060834	0.209411	0.3252263	13.44649
70	0	-14396.5	-14280.6	-115.926	0.4999449	0.501609	0.71018	0.32299	0.734147	0.917977	1.02174	1.0431	1.31063	1.09791	0.563678	0.352153	0.378674	0.568169	0.266978	0.435571	0.515868	0.337581	0.46073	0.397657	0.309292	0.300025	0.317175	0.857272	0.0437725	0.0598456	0.0244235	0.141824	0.00492688	0.0157379	0.0081754	0.0204371	0.0915214	0.0216165	0.00434537	0.57734	0.0124649	0.00789762	0.0563753	0.0249561	0.0234167	0.00135897	0.0242483	0.0115298	0.0171659	0.332705	0.0645038	0.0453141	0.517414	0.0228973	0.0333775	0.25188	0.820228	2.89451	0.365398	0.369233	0.0606299	0.204739	0.3613373	14.89733
71	1	-14376.9	-14265.2	-111.747	0.3731569	0.991805	0.673566	0.772273	0.764432	0.747245	0.268132	0.998052	1.06321	0.504606	0.60463	0.447086	0.529568	0.43368	0.500116	0.524503	0.449464	0.468204	0.401942	0.614941	0.349075	0.310332	0.275616	0.777494	0.0366197	0.0396521	0.00544451	0.0179419	0.0675439	0.575565	0.012323	0.00101498	0.0384768	0.0123873	0.0211433	0.00961362	0.0155786	0.100587	0.00713028	0.00223284	0.0250015	0.00744539	0.00605725	0.00775909	0.0245919	0.346851	0.047695	0.0500996	0.482718	0.048045	0.01304	0.161438	0.700519	3.125	0.359557	0.374758	0.0598077	0.205878	0.3037047	14.47949
72	0	-14396.5	-14284.8	-111.698	0.4965569	0.432396	0.651472	0.49253	0.805496	0.79886	0.856678	0.821964	1.10663	0.989483	0.447964	0.496055	0.253952	0.615204	0.391845	0.448322	0.525658	0.46512	0.429059	0.482618	0.309292	0.276218	0.370774	0.831133	0.081504	0.00087781	0.0655201	0.196277	0.00394847	0.00744702	0.00600519	0.00619371	0.0144694	0.0112937	0.00613498	0.593641	0.0174535	0.00358772	0.0561356	0.00171869	0.0249012	0.000962107	0.0617672	0.0160328	0.0169821	0.329144	0.0638133	0.0438127	0.511875	0.0343733	0.0327514	0.249662	0.817747	2.89984	0.371692	0.356642	0.063401	0.208265	0.3761261	14.47459
73	1	-14385.2	-14271.4	-113.718	0.397703	0.775613	0.598491	0.682576	0.721869	1.07122	0.287871	0.932542	1.1766	0.448001	0.539097	0.372956	0.470438	0.581239	0.52258	0.536609	0.636821	0.518558	0.427614	0.443437	0.380633	0.356595	0.271203	0.913122	0.00782283	0.0720085	0.0572319	0.0439712	0.0266955	0.484493	0.0189702	0.00358743	0.0877708	0.0300039	0.00157405	0.0436226	0.00756701	0.0570653	0.0135584	0.00350387	0.040948	0.00485237	0.00199306	0.00365531	0.0268346	0.357679	0.0474426	0.0337609	0.48812	0.0461637	0.0163844	0.180038	0.728783	3.07479	0.358926	0.375127	0.0598665	0.20608	0.3037047	14.67658
