Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1940	-14396.6	-14287.7	-108.925	0.2406055	0.803108	0.985526	1.00172	0.509413	0.924362	0.541513	0.767565	1.15487	0.738106	0.477411	0.251608	0.196997	0.598932	0.474348	0.578614	0.491346	0.399623	0.308503	0.477053	0.245305	0.387631	0.153237	0.516127	0.0270449	0.00610971	0.289686	0.0817223	0.0303278	0.0415248	0.181241	0.00157425	0.0147786	0.0488789	0.0239507	0.00671712	0.0322752	0.126369	0.111964	0.016018	0.00794654	0.144645	0.0166431	0.00491661	0.0387187	0.113969	0.0711111	0.0107556	0.751973	0.0134732	0.00170246	0.0599943	0.481251	3.45705	0.375933	0.326353	0.101341	0.196372	14.19724
1950	-14389.9	-14277.8	-112.029	0.2487425	0.781029	0.712186	0.924779	0.629604	1.02531	0.58177	0.703105	1.02708	0.959134	0.578002	0.227293	0.232026	0.600874	0.44623	0.549269	0.590759	0.508372	0.292135	0.552299	0.289418	0.274287	0.166591	0.779234	0.030396	0.00678911	0.214052	0.0661691	0.0035013	0.0415248	0.247562	0.000681234	0.00938718	0.0399801	0.03357	0.00348807	0.00906909	0.202224	0.0295444	0.0174048	0.00284316	0.0930141	0.0225626	0.00311727	0.0306772	0.114533	0.0631325	0.0108089	0.767782	0.0130664	0.00205367	0.0657834	0.498826	3.43334	0.390322	0.323746	0.0913523	0.194579	14.50767
1960	-14386.8	-14276.6	-110.238	0.2499195	0.672046	0.829073	0.805528	0.647799	0.876825	0.581622	0.783622	1.08821	0.870607	0.559725	0.244249	0.258552	0.474904	0.455903	0.634168	0.503853	0.545591	0.372422	0.523802	0.261872	0.384547	0.188945	0.58337	0.00657003	0.0102417	0.228464	0.079299	0.0149072	0.0333982	0.228121	0.0109213	0.0340582	0.00866711	0.00861719	0.00534905	0.0228727	0.143583	0.0815135	0.0390687	0.0101242	0.147401	0.0573885	0.0107755	0.035642	0.130906	0.0726782	0.00712203	0.735816	0.0178361	0.00210801	0.0666319	0.501316	3.42994	0.364313	0.345479	0.0958174	0.194391	14.32858
1970	-14378.1	-14279.5	-98.5588	0.2371619	0.785913	0.687816	0.807998	0.501074	1.01975	0.590359	0.659764	0.95574	0.870607	0.50498	0.189377	0.282501	0.521135	0.422114	0.490181	0.482701	0.36518	0.279046	0.433211	0.327107	0.293939	0.11226	0.560072	0.00237851	0.0088582	0.217061	0.0664116	0.0044253	0.0638768	0.1742	0.00938787	0.00585064	0.0331532	0.0128379	0.00225972	0.000450856	0.155641	0.0671996	0.0284606	0.0127378	0.118983	0.0197315	0.0139131	0.0382703	0.118403	0.0702429	0.00944688	0.743569	0.020068	0.00156646	0.0575881	0.473619	3.46723	0.373603	0.335485	0.100791	0.190122	13.16065
1980	-14397.6	-14296.5	-101.154	0.2400843	0.766394	0.650494	0.584698	0.51229	0.952219	0.468084	0.619682	1.00722	0.993149	0.627384	0.211432	0.241728	0.486552	0.3918	0.464467	0.45426	0.487259	0.279968	0.430342	0.361953	0.382654	0.161404	0.860939	0.00612927	0.00635635	0.216357	0.00933041	0.000292329	0.100355	0.15226	0.0295706	0.00212562	0.0568292	0.0256335	0.000479045	0.0142832	0.195433	0.0389497	0.0309258	0.0199385	0.0818984	0.0228135	0.0137983	0.0384246	0.113746	0.070526	0.0163	0.746566	0.0144375	0.0016814	0.0596284	0.480103	3.45859	0.390748	0.328583	0.101713	0.178955	13.42013
1990	-14381.4	-14276.9	-104.524	0.2283988	0.663086	0.782606	0.801473	0.625428	0.936066	0.575348	0.80402	0.993481	0.92802	0.503909	0.159884	0.212686	0.499435	0.383482	0.458863	0.546621	0.4292	0.31038	0.444759	0.255822	0.433076	0.159099	0.663321	0.0115459	0.00378255	0.331397	0.00614275	0.00387285	0.0273448	0.218983	0.0391874	0.0346378	0.0137852	0.00171681	0.000309714	0.0108328	0.133478	0.0730943	0.018309	0.00240169	0.226679	0.0280815	0.00156492	0.036234	0.118791	0.0728969	0.00601374	0.747371	0.0186928	0.00125307	0.0515964	0.453667	3.49348	0.378785	0.33704	0.0976222	0.186552	13.75721
2000	-14395.2	-14284	-111.258	0.2302915	0.578148	0.683641	0.867131	0.484579	1.13379	0.663157	0.896509	0.979212	1.07991	0.593424	0.208621	0.268877	0.453136	0.497462	0.487825	0.460243	0.5643	0.318996	0.501398	0.262711	0.387427	0.163572	0.640341	0.00763926	0.0228165	0.324737	0.0280012	0.0149725	0.00431177	0.171629	0.0348457	0.0510166	0.000189584	0.0136518	0.00103256	0.006607	0.133478	0.0973253	0.056087	0.0312776	0.24606	0.00668501	0.00373985	0.0353203	0.127789	0.0720936	0.0101556	0.739136	0.0155062	0.00131686	0.0528737	0.458041	3.48777	0.386269	0.333028	0.0904005	0.190302	14.43052
2010	-14387.5	-14277.7	-109.795	0.2317235	0.815762	0.698273	0.830031	0.52419	1.08254	0.6608	0.701804	1.095	1.00743	0.600646	0.234756	0.258251	0.531624	0.431717	0.613617	0.524081	0.40494	0.377961	0.438162	0.267696	0.392854	0.136633	0.678469	0.00260455	0.0145631	0.155107	0.0692997	0.00188573	0.0238657	0.13966	0.0430312	0.038146	0.00784573	0.0346886	0.00520217	0.0208812	0.111354	0.0731376	0.0343441	0.021718	0.129274	0.0500477	0.000327242	0.0318692	0.102237	0.06878	0.0106933	0.763456	0.022965	0.00136653	0.0538463	0.461327	3.48346	0.390341	0.32468	0.103221	0.181758	14.28422
2020	-14384.2	-14278.4	-105.878	0.23245	0.766249	0.75524	0.767369	0.559641	0.897656	0.666733	0.737071	1.00223	1.01452	0.584555	0.210558	0.284365	0.516756	0.37372	0.533518	0.497153	0.442121	0.322004	0.501558	0.291231	0.466026	0.268726	0.573685	0.0106088	0.0145631	0.147995	0.0526772	0.018002	0.024138	0.173325	0.0314019	0.0268827	0.00489405	0.0377604	0.00072292	0.00300604	0.129009	0.0716873	0.00219921	0.000836552	0.0942591	0.0149612	0.000965171	0.0303913	0.11005	0.0728998	0.0099266	0.761768	0.0149644	0.0013922	0.0543419	0.462986	3.48128	0.395632	0.32627	0.0991203	0.178977	13.89258
2030	-14395.7	-14281.2	-114.496	0.242253	0.875317	0.781191	0.710313	0.533984	1.04233	0.673385	0.750152	1.30933	0.896884	0.60576	0.175429	0.267064	0.622215	0.385726	0.608645	0.539767	0.424739	0.242678	0.478812	0.301669	0.382419	0.202019	0.715543	0.0076477	0.014594	0.224906	0.0207902	0.0265819	0.0848847	0.182915	0.0465581	0.0999472	0.0174182	0.0153638	0.00630862	5.43279e-05	0.136684	0.0875078	0.0880458	0.00884565	0.137864	0.0180896	0.00402403	0.0292107	0.108964	0.0707043	0.012862	0.763688	0.014571	0.00177016	0.0611551	0.484861	3.45221	0.365014	0.338537	0.102326	0.194122	14.7544
2040	-14383.4	-14267.8	-115.628	0.2368905	0.680281	0.890246	0.907405	0.642323	1.0228	0.640836	0.789576	0.988074	0.955777	0.615866	0.158169	0.225282	0.553896	0.467226	0.61889	0.558547	0.46301	0.342322	0.565315	0.2599	0.391292	0.164073	0.867403	0.0267047	0.014594	0.310423	0.0158036	0.0189173	0.0804627	0.136545	0.00452302	0.0150162	0.00789564	0.00777843	0.0013707	0.0296084	0.137077	0.0970331	0.0282754	0.00124986	0.161387	0.000331373	0.00402403	0.0277629	0.121801	0.0767022	0.0151802	0.749579	0.00897386	0.00155605	0.0573996	0.473012	3.46803	0.36698	0.339287	0.0991797	0.194552	14.86753
2050	-14382.8	-14272.4	-110.452	0.2314123	0.748855	0.900842	0.806441	0.690628	0.972801	0.753997	0.765125	1.02975	0.929043	0.492043	0.158784	0.279679	0.553435	0.453335	0.497237	0.559857	0.408044	0.268157	0.47214	0.265019	0.419445	0.152836	0.6936	0.0114972	0.00882991	0.288956	0.0248149	0.00699535	0.0231116	0.227856	0.00971905	0.0415402	0.0362638	0.00175659	0.0127896	0.0180591	0.120334	0.11143	0.0254437	0.00205963	0.0947188	0.0117166	0.00101346	0.0374016	0.106097	0.0588967	0.0118181	0.776311	0.00947593	0.00135563	0.0536345	0.460614	3.4844	0.385256	0.330973	0.0954322	0.188339	14.34999
2060	-14400.7	-14294	-106.648	0.2230521	0.699833	0.692262	0.765234	0.604895	0.864118	0.544415	0.719714	0.837286	1.10674	0.479732	0.220543	0.256686	0.53414	0.391396	0.500905	0.431288	0.464026	0.414606	0.582728	0.296208	0.328327	0.186604	0.670618	0.0533132	0.000980163	0.292229	0.0672647	0.0138225	0.00629317	0.276213	0.0831431	0.0198173	0.020937	0.00664138	0.0178662	0.0124569	0.169894	0.0795643	0.00959185	0.00492596	0.166845	0.0404311	0.0350215	0.0233564	0.105049	0.0774714	0.0114344	0.766573	0.0161157	0.00108411	0.0480424	0.441114	3.50976	0.379484	0.333699	0.0965186	0.190298	13.96956
2070	-14399.1	-14288	-111.084	0.2224209	0.762781	0.79592	0.76165	0.556895	1.06954	0.440122	0.702565	1.06622	1.03413	0.624589	0.181256	0.330213	0.618994	0.369612	0.581727	0.457724	0.481992	0.22333	0.459648	0.341353	0.324309	0.158855	0.885658	0.0386624	0.00293993	0.186226	0.0548866	0.000353671	0.0090955	0.281132	0.0619016	0.0568199	0.0501334	0.00377166	0.000604626	0.029831	0.127486	0.0708649	0.0797308	0.00301309	0.0767996	0.0470396	0.0027953	0.0236473	0.103936	0.0754962	0.00652325	0.770492	0.0199057	0.00106524	0.0476283	0.439613	3.51169	0.38707	0.324338	0.0978221	0.19077	14.41317
2080	-14401.2	-14291	-110.265	0.2265313	0.762093	0.874619	0.875017	0.737029	1.11689	0.754949	0.760395	1.14613	0.874709	0.49631	0.22779	0.22734	0.358556	0.395518	0.534552	0.430539	0.42552	0.298569	0.485653	0.243709	0.25343	0.175597	0.737953	0.000832956	0.0379791	0.253417	0.134976	0.0331948	0.00143826	0.153457	0.0333439	0.0192943	0.0217294	0.0319699	0.013321	0.0181993	0.164452	0.0268758	0.00989783	0.000902882	0.11689	0.0660497	0.000191622	0.0312066	0.113502	0.0780343	0.00898492	0.752125	0.0161475	0.00119218	0.0503458	0.449315	3.49915	0.374068	0.332041	0.100577	0.193314	14.33128
2090	-14393.2	-14288	-105.201	0.2397111	0.898278	0.726018	0.856284	0.490014	0.905644	0.573174	0.760395	1.18794	0.808301	0.551359	0.22779	0.234806	0.505917	0.355953	0.425766	0.583003	0.400237	0.272058	0.503704	0.25807	0.360778	0.19669	0.632983	0.0226419	0.014037	0.250558	0.042973	0.0113867	0.026604	0.113567	0.0174224	0.00306837	0.0103398	0.0127168	0.0151848	0.0217379	0.249202	0.0415796	0.0753964	0.00112308	0.127371	0.0467825	0.00603409	0.0320757	0.122472	0.0745033	0.0110371	0.741063	0.0188497	0.00166642	0.0593667	0.47928	3.45969	0.359396	0.34142	0.0991382	0.200046	13.82489
2100	-14391.1	-14279.6	-111.511	0.2531571	0.863193	0.820185	0.702867	0.658306	0.941292	0.566116	0.833086	1.02576	0.963145	0.493372	0.245669	0.200894	0.548504	0.435578	0.543839	0.558883	0.530872	0.396684	0.475299	0.267864	0.377608	0.177797	0.813138	0.00571312	0.0063439	0.208614	0.0535549	0.0050992	0.00178166	0.186364	0.00271774	0.0275569	0.0360702	0.00495599	0.0107777	0.0236816	0.212769	0.0854905	0.00963597	0.00427271	0.0679329	0.00581051	0.0567833	0.0300443	0.115418	0.0794289	0.00704216	0.751248	0.0168185	0.00226217	0.0689792	0.508096	3.42066	0.355003	0.34608	0.102549	0.196368	14.45587
2110	-14393.3	-14282.5	-110.801	0.2502314	0.822439	0.80002	0.739474	0.613385	0.985945	0.641388	0.750521	0.918947	0.962745	0.661121	0.275224	0.229129	0.508605	0.359567	0.555057	0.577139	0.425604	0.311156	0.601235	0.276375	0.317745	0.129029	0.823262	0.00703433	0.0199742	0.222836	0.0678955	0.00526262	0.00669997	0.206881	0.0144151	0.0275569	0.0381047	0.0129667	0.00079523	0.00666025	0.143906	0.101082	0.061712	0.0126639	0.132612	0.00818003	0.00247245	0.036277	0.131474	0.075541	0.0137322	0.720471	0.0225043	0.00212256	0.0668571	0.501973	3.42905	0.360522	0.345701	0.100395	0.193382	14.38482
2120	-14390.2	-14283.9	-106.326	0.2494403	0.822439	0.665335	0.755669	0.67356	1.02365	0.636563	0.666248	0.908073	1.11433	0.544406	0.240434	0.298737	0.492515	0.359567	0.531007	0.432036	0.566665	0.358049	0.471975	0.276375	0.414473	0.129171	0.591377	0.00954878	0.00622431	0.199115	0.0216771	0.0201173	0.043391	0.189715	0.00586729	0.038777	0.0500137	0.0526222	0.0243472	0.00197509	0.14797	0.0970258	0.0148739	0.000871964	0.0395369	8.19816e-05	0.000987083	0.0370894	0.123334	0.0779581	0.0106319	0.736606	0.0143803	0.00208578	0.0662861	0.500304	3.43132	0.352622	0.356078	0.0940864	0.197214	13.93739
2130	-14384.2	-14274.1	-110.091	0.2388501	0.821963	0.818706	0.865433	0.612364	0.970682	0.577499	0.651661	1.00818	1.04258	0.552254	0.284325	0.240647	0.490296	0.591471	0.546551	0.503336	0.508593	0.322707	0.494568	0.26659	0.344597	0.158825	0.712553	0.00655551	0.00200207	0.212481	0.0493852	0.0188406	0.107857	0.151276	0.00135965	0.00910485	0.00703362	0.00779346	0.00129543	0.00765305	0.191064	0.0898537	0.0023672	0.00285621	0.0509515	0.00315897	0.00456433	0.0398607	0.123643	0.0645667	0.00927527	0.751254	0.0114003	0.00163221	0.0587643	0.477375	3.46223	0.37732	0.323494	0.103191	0.195994	14.31384
2140	-14385.6	-14278.6	-107.003	0.2338962	0.723087	0.653733	0.797538	0.594109	0.880566	0.571153	0.634793	1.05721	0.920437	0.600001	0.210933	0.355388	0.485376	0.391689	0.510345	0.503336	0.517312	0.309902	0.525099	0.303019	0.48098	0.145656	0.797872	0.010439	0.0103808	0.230177	0.0381276	0.00107766	0.00293223	0.162865	0.000537441	0.0406839	0.00639165	0.0118027	0.0070999	0.0397429	0.143348	0.130247	0.00536693	0.0116782	0.128824	0.0113158	0.0424764	0.0374534	0.117266	0.0587898	0.0082501	0.760282	0.0179584	0.00144425	0.0553323	0.466273	3.47695	0.375834	0.331976	0.0969673	0.195223	14.00505
2150	-14391.4	-14275.5	-115.871	0.2208423	0.775413	0.952865	1.00266	0.604788	1.03102	0.557249	0.727696	1.27934	0.980217	0.606473	0.17216	0.228063	0.634495	0.41537	0.590752	0.600174	0.486782	0.26715	0.424798	0.287913	0.329658	0.143933	0.656568	0.00376525	0.0498979	0.321932	0.0562626	0.0355673	0.0126026	0.204753	0.000895567	0.0213008	0.00454119	0.0055788	0.0169532	0.0137707	0.177803	0.0542796	0.00889984	0.00910289	0.110839	0.0233453	0.0041987	0.0376361	0.116453	0.0590765	0.00318491	0.763991	0.0196588	0.00101902	0.0465979	0.435842	3.51654	0.362728	0.34351	0.101956	0.191805	14.89183
2160	-14387.2	-14277.1	-110.079	0.2286596	0.693558	0.87194	0.749009	0.565676	0.976492	0.591995	0.77228	1.21895	1.01958	0.462892	0.220805	0.263186	0.541277	0.44672	0.557274	0.520179	0.486782	0.295986	0.530051	0.233184	0.418027	0.111242	0.748286	0.00221492	0.0090386	0.292033	0.0506525	0.00432944	0.037497	0.172649	0.0169335	0.00873269	0.0125093	0.0246727	0.0186544	0.00765483	0.150355	0.0660377	0.0301442	0.00651226	0.0863713	0.0156861	0.004633	0.0315323	0.0980272	0.0633611	0.0123966	0.770962	0.0237207	0.00126173	0.0517719	0.454272	3.49269	0.385729	0.325765	0.107127	0.181379	14.31267
2170	-14392.3	-14277.8	-114.5	0.2368402	0.783721	0.788833	0.803155	0.565633	0.856268	0.479338	0.580124	1.19221	1.00039	0.588385	0.201022	0.261663	0.541277	0.542898	0.626777	0.543642	0.461183	0.294391	0.543719	0.345572	0.401809	0.17695	0.828364	0.00124798	0.0382727	0.249529	0.0189814	0.00734948	0.0346769	0.315566	0.00611187	0.0264575	0.0193559	0.0332507	0.00714695	0.0535123	0.13954	0.11771	0.0130608	0.0053373	0.209664	0.0422078	0.00848123	0.0330863	0.107983	0.0664879	0.00613607	0.777764	0.00854273	0.00155413	0.0573647	0.4729	3.46818	0.368184	0.341917	0.103686	0.186213	14.75479
2180	-14390.5	-14285.1	-105.447	0.2390624	0.752935	0.781522	0.723655	0.464803	0.986186	0.410147	0.58421	1.0959	1.03349	0.525603	0.197352	0.215061	0.456355	0.482659	0.624085	0.503471	0.38958	0.356477	0.410959	0.224939	0.360103	0.1124	0.770784	0.0470521	0.0182383	0.27283	0.0883021	0.0205223	0.025182	0.329518	0.024382	0.0830687	0.0204632	0.00971847	0.0150298	0.0132609	0.169033	0.110541	0.00506941	0.00215392	0.115194	0.0041892	0.0130501	0.0312205	0.119955	0.080784	0.0151934	0.749199	0.00364769	0.0016406	0.0589127	0.477845	3.4616	0.374173	0.340223	0.0980596	0.187544	13.84947
2190	-14385.4	-14277.3	-108.104	0.2277527	0.752935	0.703075	0.863984	0.59507	1.00294	0.545779	0.682128	0.980994	0.964103	0.492238	0.234617	0.223508	0.519584	0.429039	0.542073	0.504689	0.463513	0.329465	0.43244	0.364972	0.471767	0.163391	0.675724	0.0044399	0.0140522	0.268333	0.0481382	0.0205408	0.0767408	0.25667	0.0101446	0.0196893	0.0331013	0.0152895	0.0150298	0.00583799	0.129925	0.0823077	0.0522103	1.52413e-05	0.0899821	0.0216688	0.0130501	0.0297958	0.108119	0.0752491	0.012797	0.769965	0.00407345	0.00123177	0.0511627	0.452165	3.49544	0.380622	0.335185	0.10329	0.180904	14.11519
2200	-14380.8	-14270.3	-110.535	0.2479421	0.812815	0.807464	0.865905	0.576745	1.22315	0.44561	0.633415	1.09201	1.02713	0.573961	0.189392	0.214043	0.579181	0.426487	0.520645	0.516423	0.474784	0.260144	0.440428	0.294882	0.357233	0.189693	0.636057	0.0073542	0.0144105	0.296335	0.0607366	0.00991447	0.0131036	0.355943	0.00792289	0.0226239	0.0248561	0.0188369	0.00161088	0.0235604	0.13573	0.0846621	0.0238607	0.00427682	0.0894519	0.00191299	0.00357585	0.0296648	0.107644	0.0735755	0.0127457	0.766579	0.00979162	0.00201723	0.0652079	0.497126	3.43565	0.378342	0.334772	0.100424	0.186462	14.35828
2210	-14386.6	-14276.6	-109.931	0.2411752	0.775609	0.794415	0.899898	0.603604	0.92396	0.449297	0.729061	1.12657	0.884391	0.594521	0.161869	0.214043	0.465841	0.527044	0.563147	0.565656	0.44628	0.257204	0.592762	0.30656	0.338806	0.146686	0.673477	0.0162154	0.0560117	0.318578	0.0242603	0.00194198	0.0162917	0.356823	0.0243207	0.00687659	0.0233715	0.0234803	0.0125231	0.00107269	0.111173	0.0969412	0.0238607	0.00300437	0.120405	0.0143549	0.0056865	0.0280867	0.102347	0.0742438	0.0145216	0.772795	0.00800579	0.00172567	0.060395	0.482502	3.45538	0.391999	0.317697	0.103461	0.186843	14.29789
2220	-14384	-14281.3	-102.67	0.2418307	0.813872	0.727835	0.828617	0.649774	0.907889	0.510485	0.528139	1.03785	0.789833	0.587164	0.241401	0.233767	0.567457	0.467589	0.530435	0.446598	0.465105	0.336204	0.385422	0.23958	0.392105	0.164407	0.61257	0.00695146	0.0209069	0.209647	0.0588649	0.0149358	0.00115846	0.316067	0.0271887	0.00654632	0.0166942	0.00610494	0.000633264	0.0221057	0.103671	0.12352	0.047734	0.0149081	0.102033	0.00368677	0.00432634	0.033383	0.102406	0.0711559	0.0116828	0.773246	0.00812618	0.00175264	0.0608569	0.483938	3.45345	0.379498	0.326917	0.106475	0.18711	13.57178
2230	-14381.5	-14277.3	-104.252	0.2484362	0.700779	0.721402	0.746814	0.550064	0.984786	0.55629	0.808606	1.17565	0.874532	0.620208	0.242707	0.271471	0.448197	0.443651	0.470758	0.455092	0.451966	0.279702	0.482766	0.272512	0.371843	0.183812	0.620481	0.0187314	0.0215454	0.164312	0.0514684	0.000429813	0.0229253	0.211905	0.00992214	0.0179526	0.0430002	0.0119496	0.00121829	0.00369848	0.0582467	0.130484	0.0191315	0.00848876	0.173004	0.0198779	0.0075485	0.033573	0.111702	0.0764305	0.0154979	0.751462	0.011335	0.00203967	0.0655629	0.498176	3.43422	0.370337	0.336077	0.101234	0.192352	13.72993
2240	-14390	-14287.2	-102.823	0.253541	0.604092	0.745382	0.706543	0.434169	0.812951	0.466779	0.578326	1.06185	0.910762	0.56311	0.233111	0.271471	0.616656	0.362684	0.500424	0.544117	0.454466	0.302924	0.610924	0.288836	0.360501	0.149238	0.805904	0.00600963	0.0210275	0.19664	0.0416433	0.0218253	0.0230136	0.244435	0.0457468	0.00163759	0.0202923	0.0202196	0.00550662	0.00425964	0.153916	0.110747	0.0887466	0.00122228	0.154333	0.0245785	0.0160612	0.0344014	0.118834	0.0733281	0.00931718	0.749564	0.0145556	0.00228091	0.0692588	0.508894	3.41957	0.380349	0.334119	0.0976177	0.187915	13.58708
2250	-14380.4	-14275.3	-105.094	0.2354906	0.852713	0.770673	0.828992	0.689908	0.904875	0.382179	0.616836	0.981496	0.904859	0.591276	0.203653	0.232212	0.464651	0.374942	0.58011	0.490502	0.39679	0.336088	0.537332	0.28886	0.342013	0.136905	0.805904	0.0125313	0.0103592	0.296218	0.0319254	0.0211603	0.0271549	0.210552	0.012894	0.0188761	0.04286	0.00493662	0.00673047	0.00569099	0.153916	0.0662237	0.0137608	0.000424542	0.120494	0.0431651	0.000554604	0.0326012	0.118306	0.0755813	0.0147288	0.745227	0.0135557	0.0015031	0.0564304	0.469873	3.47219	0.368706	0.343663	0.0945025	0.193129	13.8142
2260	-14392.6	-14278.8	-113.87	0.2244652	0.7468	0.693196	0.917548	0.65542	1.15399	0.568051	0.814325	1.14286	1.17348	0.598856	0.14499	0.290223	0.502768	0.457732	0.519361	0.526161	0.482164	0.314086	0.414742	0.367965	0.336448	0.144577	0.661183	0.0280351	0.00286441	0.205166	0.0703142	0.00941964	0.0667056	0.104906	0.0498742	0.0166636	0.0109907	0.0281043	0.00423638	0.00158631	0.154754	0.172286	0.0100127	0.00407778	0.112324	0.0100463	0.00250709	0.0367132	0.117357	0.0629262	0.00623839	0.754395	0.0223708	0.00112717	0.0489737	0.44446	3.50544	0.373687	0.340464	0.0928271	0.193022	14.6918
2270	-14393.3	-14284	-109.201	0.2350644	0.766488	0.796557	0.866521	0.585299	0.787411	0.727065	0.680408	1.04407	0.85138	0.519029	0.337108	0.25484	0.541559	0.32749	0.627431	0.578572	0.466508	0.352683	0.462685	0.283876	0.421038	0.168981	0.73782	0.00448135	0.00377013	0.284837	0.0244415	0.0106899	0.0133711	0.13618	0.00210253	0.0218352	0.0417488	0.000776277	0.00372222	0.0320869	0.183032	0.0139397	0.0213721	0.00844754	0.200317	0.0248642	0.00802035	0.0387198	0.135109	0.0701081	0.00594572	0.723664	0.0264537	0.00148721	0.0561363	0.468913	3.47346	0.363427	0.349829	0.0894805	0.197264	14.22486
2280	-14392.8	-14291.2	-101.616	0.251718	0.845617	0.723524	0.783069	0.492681	0.763023	0.654412	0.763387	0.914846	0.777702	0.550132	0.178275	0.256698	0.50332	0.425002	0.560421	0.42059	0.457673	0.272858	0.437964	0.332568	0.317007	0.168981	0.769612	0.00436261	0.0211789	0.27295	0.0519268	0.0255408	0.0511229	0.126528	0.00975957	0.040833	0.0307463	0.003759	0.0439356	0.000616919	0.19269	0.00977249	0.030001	0.000876534	0.140352	0.0246192	0.01545	0.0423717	0.143125	0.076915	0.00868979	0.706099	0.0228003	0.00219279	0.0679334	0.505095	3.42478	0.356051	0.343106	0.0980499	0.202793	13.46638
2290	-14389.7	-14297.4	-92.3137	0.2464863	0.630411	0.785144	0.78958	0.494044	0.826692	0.682495	0.766607	1.00826	0.720598	0.545467	0.221617	0.273457	0.472998	0.338745	0.516709	0.344971	0.417792	0.244091	0.391208	0.302679	0.269067	0.120275	0.609855	0.00184453	0.00949881	0.144175	0.0479778	0.000679579	4.75263e-05	0.0566658	0.00207936	0.0547237	0.0433114	0.00199594	0.00250678	0.00554801	0.123443	0.0770682	0.0135465	0.015786	0.140352	0.0181583	0.00397062	0.0287103	0.139097	0.0937001	0.00899195	0.71168	0.0178201	0.00195202	0.0641644	0.494017	3.43987	0.36352	0.341617	0.0905338	0.20433	12.53614
2300	-14396.8	-14293.6	-103.185	0.2390789	0.705345	0.651676	0.764383	0.501745	1.09162	0.548854	0.600054	0.897034	0.959353	0.574287	0.3207	0.366563	0.468799	0.338745	0.487061	0.565251	0.430021	0.239703	0.48625	0.26392	0.326463	0.166245	0.844672	0.0439266	0.000670147	0.133095	0.0826706	9.58589e-05	0.0110663	0.206831	0.0763679	0.00477187	0.00107153	0.0110373	0.00906254	0.0191876	0.105682	0.0853442	0.0352216	0.00421116	0.139395	0.0154975	0.0392847	0.0252417	0.148134	0.0882356	0.00782526	0.70881	0.0217541	0.00164125	0.0589242	0.477882	3.46155	0.360741	0.355652	0.0864267	0.197181	13.62323
