Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
15350	-14726.8	-14780.1	53.2942	0.163551	0.0959664	0.108106	0.0977843	0.0971023	0.0722238	0.104859	0.0799017	0.0974026	0.164563	0.083727	0.0812544	0.10553	0.111612	0.110517	0.128274	0.129541	0.105782	0.119372	0.0750337	0.104108	0.0629203	0.162234	0.0867208	0.0438751	0.0234673	0.0540359	0.0395903	0.0260622	0.0193072	0.0500024	0.0496858	0.0319885	0.0406117	0.0585763	0.0380172	0.02167	0.0475582	0.0259965	0.0288582	0.0251704	0.0220304	0.010536	3.996786	0.282638	0.289179	0.0955461	0.332638	0.0510279	0.0299415	0.0337291	0.0305087	0.0302959	0.0225339	0.032716	0.0249293	0.0303897	0.0513437	0.0261229	0.0253514	0.0329253	0.0348229	0.0344812	0.0400216	0.0404168	0.033004	0.0372441	0.0234105	0.0324818	0.0196311	0.0506172	0.0270569	0.013689	0.00732181	0.0168592	0.0123522	0.0081314	0.00602386	0.0156008	0.015502	0.00998042	0.0126709	0.0182758	0.0118614	0.00676103	0.0148382	0.0081109	0.00900377	0.00785316	0.00687348	0.00328723	3.205125
15360	-14728	-14780.7	52.7684	0.142912	0.105126	0.124315	0.103789	0.0989081	0.0854038	0.117597	0.0751087	0.100077	0.199329	0.0695196	0.0890095	0.115602	0.122264	0.121065	0.134646	0.141905	0.115878	0.111262	0.0821951	0.114045	0.0689255	0.177701	0.0892768	0.0056553	0.0289368	0.0638747	0.0297244	0.0450476	0.0132604	0.0419084	0.0558878	0.0350415	0.0309432	0.0426061	0.0416457	0.0383318	0.0313468	0.0284776	0.0293857	0.0335347	0.0267204	0.0192407	3.996786	0.282638	0.289179	0.0955461	0.332638	0.0426932	0.0314049	0.0371375	0.0310056	0.0295475	0.0255133	0.0351305	0.0224377	0.0298967	0.0595469	0.0207681	0.0265904	0.0345345	0.0365248	0.0361665	0.0402237	0.0423921	0.0346171	0.033238	0.0245547	0.0340693	0.0205906	0.0530857	0.0266703	0.00168945	0.00864449	0.0190817	0.00887978	0.0134574	0.00396136	0.0125196	0.0166958	0.0104682	0.00924387	0.012728	0.0124411	0.0114511	0.00936445	0.00850731	0.00877859	0.010018	0.00798235	0.00574791	3.347428
15370	-14729.3	-14782	52.6975	0.154883	0.0780999	0.115268	0.106025	0.127291	0.0789246	0.109776	0.0767266	0.0975646	0.203623	0.0710171	0.0909269	0.111164	0.120412	0.10529	0.137546	0.144961	0.118374	0.135352	0.0896471	0.0802563	0.0725403	0.179354	0.102656	0.0402868	0.0176054	0.0652507	0.0303647	0.0241799	0.0162244	0.0481266	0.0454279	0.0345992	0.0327885	0.031899	0.0596173	0.0412996	0.029488	0.01697	0.0348118	0.023916	0.0312893	0.0156032	4.116662	0.286495	0.276213	0.0968499	0.340443	0.0462694	0.0233313	0.0344347	0.0316735	0.0380265	0.0235777	0.032794	0.0229211	0.0291461	0.0608296	0.0212154	0.0271632	0.0332086	0.0359716	0.0314541	0.0410902	0.0433053	0.0353628	0.0404348	0.0267809	0.0239755	0.0216705	0.0535796	0.0306672	0.0120352	0.00525937	0.0194928	0.00907107	0.00722344	0.00484682	0.0143772	0.013571	0.0103361	0.00979514	0.00952942	0.0178099	0.0123377	0.00880915	0.00506957	0.0103996	0.00714459	0.00934726	0.00466125	3.347428
15380	-14728.3	-14781	52.7132	0.123911	0.0935951	0.113679	0.0797991	0.113475	0.0793013	0.108263	0.0865956	0.0937972	0.174601	0.071435	0.0907111	0.109632	0.118753	0.107659	0.135651	0.147944	0.109867	0.149081	0.0954393	0.0944671	0.0784476	0.15304	0.0898591	0.029128	0.0383271	0.0631755	0.0263259	0.0292931	0.0160008	0.0318346	0.0680667	0.0364165	0.0400972	0.0552885	0.0515183	0.0449106	0.0612087	0.0157295	0.0407985	0.0274501	0.0329915	0.0198626	4.089855	0.285396	0.275154	0.0964786	0.342971	0.0370168	0.0279603	0.0339602	0.0238389	0.0338993	0.0236902	0.0323422	0.0258693	0.0280207	0.0521598	0.0213402	0.0270987	0.032751	0.035476	0.0321617	0.040524	0.0441962	0.0328212	0.0445359	0.0285112	0.0282208	0.0234352	0.0457188	0.0268442	0.0087016	0.0114497	0.0188729	0.0078645	0.00875093	0.00478004	0.00951018	0.020334	0.0108789	0.0119785	0.0165167	0.0153904	0.0134164	0.0182853	0.00469899	0.012188	0.00820037	0.00985576	0.0059337	3.347428
15390	-14732.1	-14784.9	52.7789	0.15604	0.0939519	0.10146	0.0801033	0.1079	0.0825573	0.108676	0.0866684	0.0941548	0.175267	0.0922489	0.0876744	0.11005	0.119206	0.106107	0.157118	0.157604	0.115708	0.149633	0.0958031	0.0961578	0.0928111	0.153624	0.0715915	0.0311163	0.0267877	0.0554879	0.0233994	0.0280667	0.0170527	0.0716208	0.0434361	0.0526502	0.0241158	0.0554992	0.028425	0.0349101	0.0489672	0.0220863	0.0248437	0.0237228	0.0202383	0.0228871	3.979167	0.293072	0.272198	0.0954424	0.339287	0.0466148	0.0280669	0.0303098	0.0239298	0.0322337	0.0246629	0.0324654	0.025891	0.0281275	0.0523586	0.0275581	0.0261916	0.0328759	0.0356112	0.0316981	0.0469369	0.0470822	0.0345663	0.044701	0.0286199	0.0287259	0.0277261	0.0458931	0.021387	0.00929559	0.00800248	0.0165763	0.00699026	0.00838456	0.00509426	0.0213958	0.012976	0.0157285	0.00720427	0.0165797	0.00849161	0.0104289	0.0146283	0.006598	0.00742172	0.00708688	0.00604593	0.00683723	3.347428
15400	-14730.1	-14782.7	52.5453	0.139562	0.091669	0.103256	0.0930953	0.123745	0.0840186	0.117256	0.0740201	0.0958213	0.178369	0.0799567	0.0877688	0.0873009	0.0964287	0.136151	0.159899	0.133889	0.135164	0.152282	0.0858634	0.0866735	0.102688	0.15494	0.0886351	0.0194644	0.0272255	0.0494455	0.0285045	0.0283155	0.0140923	0.0453275	0.0446094	0.0291762	0.0449722	0.0620776	0.0347782	0.0532903	0.0451659	0.0278552	0.0355847	0.0262676	0.0186515	0.0241718	4.380862	0.28245	0.299345	0.091216	0.32699	0.0416923	0.0273849	0.0308463	0.027811	0.0369671	0.0250995	0.0350287	0.0221125	0.0286254	0.0532854	0.023886	0.0262198	0.02608	0.0288068	0.0406734	0.0477677	0.0399974	0.0403786	0.0454922	0.0256506	0.0258926	0.0306767	0.0462864	0.0264786	0.00581474	0.00813325	0.0147712	0.00851535	0.00845889	0.0042099	0.013541	0.0133265	0.00871601	0.0134348	0.0185449	0.0103895	0.0159198	0.0134927	0.00832138	0.0106305	0.00784709	0.0055719	0.00722101	3.347428
15410	-14730.5	-14783.3	52.8155	0.179018	0.107212	0.112725	0.0909548	0.0914472	0.0979177	0.138107	0.0913426	0.0936181	0.151318	0.0781182	0.0718609	0.102499	0.0942115	0.11219	0.124943	0.113964	0.132056	0.158354	0.0838891	0.0939065	0.100327	0.16973	0.0924072	0.0147844	0.0353377	0.0597166	0.0199443	0.030971	0.0322833	0.0475359	0.0578944	0.0312122	0.0389227	0.0614053	0.0375638	0.0329496	0.0420715	0.0232921	0.0291723	0.0208189	0.0161234	0.0333117	3.918348	0.279824	0.296562	0.090368	0.333246	0.0534793	0.0320282	0.0336752	0.0271715	0.0273186	0.0292516	0.0412576	0.0272874	0.0279672	0.0452042	0.0233368	0.0214675	0.0306203	0.0281445	0.0335153	0.037325	0.0340451	0.0394501	0.0473061	0.0250608	0.0280533	0.0299713	0.0507047	0.0276054	0.00441664	0.0105567	0.0178395	0.0059581	0.00925217	0.00964421	0.0142007	0.0172952	0.00932425	0.0116276	0.018344	0.0112217	0.00984327	0.0125683	0.00695821	0.00871485	0.00621936	0.00481664	0.00995143	3.347428
15420	-14728.9	-14782.2	53.2889	0.133375	0.0960659	0.107991	0.0766892	0.0951574	0.0752692	0.107203	0.0793306	0.0789761	0.188649	0.0772585	0.0710699	0.103868	0.0867223	0.108491	0.105111	0.119556	0.113579	0.148274	0.0619984	0.0879292	0.0843455	0.168442	0.0882	0.0280411	0.0323617	0.0559155	0.0235394	0.025592	0.0269004	0.0554225	0.0709594	0.045811	0.0364451	0.0547132	0.057222	0.0430484	0.0513276	0.0184531	0.0213155	0.0257363	0.025336	0.0255582	4.117172	0.287806	0.276495	0.092946	0.342753	0.0418464	0.0301407	0.0338822	0.0240612	0.0298556	0.0236157	0.0336351	0.02489	0.0247787	0.0591887	0.0242398	0.0222982	0.0325887	0.0272091	0.0340391	0.0329786	0.0375107	0.0356353	0.046521	0.019452	0.0275878	0.0264634	0.0528487	0.0276727	0.0087979	0.0101535	0.0175435	0.00738549	0.00802948	0.00844	0.0173888	0.0222635	0.0143732	0.0114347	0.0171663	0.0179534	0.0135064	0.016104	0.00578967	0.00668775	0.00807475	0.00794916	0.00801888	3.187251
15430	-14727.3	-14780.6	53.3087	0.150963	0.100115	0.0961579	0.0869578	0.10024	0.078927	0.119079	0.0751	0.0995379	0.168628	0.0818655	0.0745236	0.0681551	0.0869853	0.125079	0.110219	0.125366	0.119098	0.12335	0.0964735	0.08653	0.077739	0.176628	0.0924862	0.0292652	0.0339343	0.0490323	0.0191913	0.0291196	0.0211518	0.0549928	0.0495898	0.0310049	0.0355552	0.0523227	0.051163	0.0384822	0.0553269	0.0132433	0.0126147	0.0363995	0.026284	0.0283732	4.083437	0.287814	0.276502	0.0929484	0.342736	0.0473647	0.031411	0.0301695	0.027283	0.0314505	0.0247633	0.0373611	0.0235626	0.03123	0.0529071	0.0256853	0.0233818	0.0213837	0.0272916	0.0392435	0.0345813	0.0393336	0.037367	0.0387011	0.0302686	0.0271488	0.0243906	0.0554169	0.0290175	0.00918196	0.0106469	0.0153839	0.00602127	0.00913627	0.00663638	0.017254	0.0155588	0.0097278	0.0111554	0.0164162	0.0160524	0.0120738	0.0173588	0.00415508	0.00395787	0.0114203	0.00824661	0.0089021	3.187251
15440	-14734.1	-14787.7	53.5229	0.131464	0.0884027	0.0974642	0.0897141	0.103418	0.097769	0.122854	0.0774804	0.102693	0.180984	0.0704469	0.0992956	0.0936131	0.100633	0.104046	0.113713	0.112837	0.104958	0.137416	0.0808715	0.0928678	0.0802031	0.191253	0.0905017	0.0193866	0.0208046	0.0505864	0.0276608	0.0228125	0.0152349	0.0653802	0.0287671	0.0462448	0.0460862	0.0550254	0.0248929	0.0350186	0.0555747	0.0187836	0.0250007	0.0336033	0.0113165	0.020173	3.729288	0.292591	0.279511	0.0974168	0.330482	0.0412467	0.0277363	0.0305794	0.0281478	0.0324473	0.030675	0.0385453	0.0243095	0.0322199	0.0567837	0.0221027	0.031154	0.0293711	0.0315735	0.0326444	0.0356774	0.0354026	0.0329307	0.0431143	0.0253734	0.0291373	0.0251637	0.0600057	0.0283949	0.00608253	0.00652744	0.0158715	0.00867859	0.00715741	0.00477995	0.020513	0.00902569	0.0145093	0.0144595	0.0172642	0.00781014	0.0109871	0.0174366	0.00589334	0.00784397	0.010543	0.00355056	0.00632927	3.187251
15450	-14739.1	-14792.6	53.4782	0.161588	0.0911298	0.0837529	0.0754554	0.117089	0.0916489	0.121768	0.0767958	0.0860472	0.164663	0.0748526	0.0984182	0.0960099	0.108214	0.120305	0.114355	0.11184	0.102836	0.163435	0.0714725	0.087332	0.0794944	0.194879	0.0780112	0.0198671	0.0377175	0.0257388	0.034176	0.025334	0.010434	0.0571115	0.0506947	0.0433788	0.0268366	0.0619003	0.022717	0.0271411	0.0438865	0.02932	0.0306496	0.0235034	0.0326054	0.0128456	3.801691	0.263505	0.292341	0.0997375	0.344416	0.0506981	0.028592	0.0262775	0.0236741	0.0367367	0.0287548	0.0382047	0.0240947	0.0269973	0.0516631	0.023485	0.0308787	0.0301231	0.0339521	0.0377458	0.035879	0.0350898	0.0322648	0.0512776	0.0224245	0.0274004	0.0249414	0.0611433	0.024476	0.0062333	0.0118339	0.00807555	0.0107227	0.00794853	0.00327366	0.0179187	0.0159054	0.0136101	0.00841999	0.0194212	0.00712747	0.00851553	0.0137694	0.00919916	0.00961632	0.00737419	0.0102299	0.00403032	3.187251
15460	-14729.7	-14782.3	52.6348	0.129646	0.0930625	0.0951852	0.115388	0.12974	0.0626576	0.125931	0.0966863	0.0878721	0.168155	0.0636925	0.100505	0.120353	0.105673	0.107571	0.140735	0.114212	0.105017	0.148358	0.0891276	0.102357	0.0815009	0.199012	0.0889639	0.0228634	0.0236083	0.0617093	0.031609	0.0360598	0.022009	0.0583227	0.0673168	0.0365399	0.0309186	0.0918179	0.0413302	0.0414134	0.0319445	0.0244108	0.0312997	0.0214916	0.0247963	0.0229636	3.933024	0.263505	0.292341	0.0997375	0.344416	0.0382006	0.0274211	0.0280465	0.0339992	0.0382284	0.0184622	0.0371058	0.0284889	0.0258917	0.0495474	0.0187672	0.0296142	0.0354623	0.0311369	0.031696	0.0414679	0.0336528	0.0309435	0.0437141	0.0262617	0.0301599	0.0240144	0.0586394	0.0262134	0.00673676	0.00695626	0.0181828	0.00931368	0.0106251	0.00648502	0.0171849	0.0198351	0.0107666	0.00911023	0.0270544	0.012178	0.0122026	0.00941251	0.00719271	0.00922252	0.00633255	0.0073063	0.00676627	3.393828
15470	-14733.8	-14787.3	53.5019	0.125799	0.0848381	0.0887049	0.10519	0.12797	0.0571202	0.114802	0.0662315	0.0909657	0.153295	0.0682833	0.0790978	0.111645	0.121184	0.114371	0.127047	0.12135	0.142942	0.114433	0.0779565	0.098363	0.0819733	0.1701	0.111707	0.0329687	0.0284819	0.0665971	0.0188876	0.0186224	0.018582	0.0546662	0.0432151	0.0326857	0.0234958	0.0490359	0.0343055	0.0311339	0.0412644	0.0208105	0.0186036	0.0213155	0.01316	0.0260794	3.993577	0.29387	0.275349	0.0939402	0.336841	0.0399452	0.0269389	0.0281667	0.0334013	0.0406348	0.0181375	0.0364533	0.0210307	0.0288846	0.0486761	0.0216822	0.0251162	0.0354511	0.0384799	0.0363166	0.0403415	0.0385326	0.0453887	0.0363362	0.0247538	0.0312335	0.0260292	0.0540124	0.0354706	0.0104687	0.00904394	0.0211468	0.00599743	0.00591323	0.0059004	0.0173583	0.0137222	0.0103788	0.00746069	0.0155705	0.0108931	0.00988603	0.0131028	0.00660801	0.00590725	0.00676838	0.00417872	0.00828107	3.14928
15480	-14727.7	-14780.5	52.8284	0.138059	0.110547	0.0925748	0.0925745	0.0849911	0.0920416	0.13024	0.0861898	0.0999207	0.164659	0.0774659	0.0897568	0.122272	0.0908706	0.101301	0.133731	0.125573	0.130362	0.125197	0.0783715	0.0884335	0.113101	0.192975	0.103609	0.0298647	0.0274422	0.0638529	0.0122593	0.0152901	0.0223485	0.050708	0.0490266	0.0568818	0.0373898	0.0595771	0.0467647	0.0357678	0.0358907	0.0223897	0.0237174	0.024182	0.0313918	0.0219723	3.994748	0.293502	0.275004	0.0950757	0.336419	0.04144	0.0331821	0.0277874	0.0277874	0.0255111	0.0276274	0.039093	0.0258709	0.0299924	0.0494242	0.0232523	0.0269416	0.0367015	0.0272759	0.0304066	0.0401409	0.0376924	0.0391297	0.0375793	0.0235242	0.0265444	0.0339487	0.0579237	0.0310996	0.00896426	0.00823709	0.0191662	0.00367978	0.00458951	0.00670818	0.0152206	0.0147159	0.0170738	0.011223	0.0178828	0.014037	0.0107361	0.010773	0.00672054	0.00711906	0.00725851	0.00942262	0.00659525	3.331535
15490	-14728.6	-14781.4	52.7815	0.13821	0.110669	0.0926763	0.0980756	0.107535	0.0921426	0.130383	0.078533	0.108753	0.160673	0.0851138	0.0898552	0.0986952	0.0909702	0.101412	0.125581	0.111806	0.154365	0.125334	0.0689933	0.109345	0.0627988	0.190749	0.103723	0.0221902	0.0342143	0.063923	0.029964	0.0327295	0.0303257	0.0410772	0.0512558	0.0464015	0.0436865	0.0596425	0.0421911	0.0226474	0.0471734	0.0141219	0.0263929	0.0312938	0.0262466	0.0296677	4.073865	0.27359	0.296588	0.104825	0.324997	0.0414854	0.0332185	0.0278179	0.0294386	0.0322778	0.0276577	0.0391359	0.0235726	0.0326434	0.0482278	0.0255479	0.0269711	0.0296245	0.0273058	0.03044	0.0376946	0.03356	0.0463345	0.0376206	0.0207092	0.0328211	0.0188498	0.0572555	0.0311337	0.00666066	0.0102698	0.0191872	0.00899406	0.00982414	0.00910263	0.0123298	0.015385	0.013928	0.013113	0.0179024	0.0126642	0.00679788	0.0141597	0.00423886	0.00792215	0.00939321	0.00787824	0.00890512	3.331535
15500	-14728.4	-14781.1	52.7815	0.141762	0.103374	0.0974597	0.0896811	0.114873	0.074142	0.136107	0.0653985	0.0991612	0.163304	0.0873013	0.0777447	0.12494	0.0956903	0.104018	0.142873	0.111679	0.130503	0.13865	0.0707428	0.121573	0.0943192	0.161635	0.0822886	0.0310907	0.0265035	0.062892	0.0307341	0.0335706	0.0157461	0.0528481	0.0706547	0.0475941	0.0436565	0.0388413	0.0344283	0.0471903	0.0483858	0.0176619	0.0339065	0.0236578	0.0242028	0.0187491	4.073865	0.27359	0.296588	0.104825	0.324997	0.0425516	0.031029	0.0292537	0.0269189	0.0344804	0.0222546	0.0408542	0.0196301	0.0297644	0.0490177	0.0262045	0.023336	0.0375022	0.0287226	0.0312223	0.042885	0.0335218	0.0391721	0.0416175	0.0212343	0.0364916	0.028311	0.0485167	0.0246999	0.00933226	0.00795533	0.0188778	0.00922521	0.0100766	0.00472637	0.015863	0.0212079	0.0142859	0.013104	0.0116587	0.0103341	0.0141647	0.0145236	0.00530143	0.0101774	0.00710117	0.00726477	0.00562776	3.331535
15510	-14722.8	-14775.6	52.7815	0.13945	0.0938925	0.117285	0.0943844	0.113283	0.0805687	0.134224	0.0638084	0.111624	0.161045	0.0860935	0.0766691	0.0887669	0.100916	0.116996	0.140898	0.14374	0.128698	0.125341	0.0749886	0.119891	0.0930143	0.159399	0.0780003	0.0354177	0.0281681	0.0624847	0.0228805	0.0169837	0.0202018	0.042127	0.058969	0.0339806	0.0369656	0.0579084	0.0487706	0.0459658	0.0430031	0.0137943	0.0290488	0.036382	0.0284302	0.0270746	4.073865	0.274843	0.296076	0.104644	0.324437	0.0418576	0.028183	0.0352045	0.0283306	0.0340033	0.0241836	0.040289	0.0191528	0.0335052	0.0483396	0.025842	0.0230131	0.0266444	0.0302912	0.0351179	0.0422923	0.0431454	0.0386301	0.0376225	0.0225087	0.0359868	0.0279193	0.0478455	0.0234127	0.0106311	0.008455	0.0187555	0.00686786	0.00509786	0.00606382	0.0126449	0.0177003	0.0101997	0.0110957	0.0173819	0.0146391	0.0137972	0.0129079	0.00414053	0.00871935	0.0109205	0.00853366	0.00812675	3.331535
15520	-14728.7	-14781.2	52.5562	0.141844	0.0827969	0.100574	0.0875571	0.121068	0.0666477	0.143447	0.0710081	0.105991	0.175418	0.096368	0.0838455	0.114627	0.101933	0.125036	0.15058	0.14171	0.130456	0.122844	0.0615668	0.080393	0.0994057	0.183617	0.084528	0.0418771	0.0406623	0.0612198	0.0143408	0.0359316	0.0288537	0.0380733	0.0508072	0.0322293	0.0276494	0.0539443	0.0390001	0.0265046	0.0393279	0.0429949	0.0292596	0.0325399	0.0385884	0.0459431	4.069977	0.274843	0.296076	0.104644	0.324437	0.0418047	0.0244022	0.0296416	0.0258052	0.0356815	0.0196427	0.0422773	0.0209278	0.0312381	0.0516999	0.0284019	0.0247112	0.0337832	0.0300421	0.036851	0.0443795	0.0417652	0.0384486	0.0362049	0.0181452	0.0236937	0.0292972	0.0541162	0.0249124	0.0123422	0.0119841	0.0180429	0.00422657	0.0105899	0.00850387	0.0112211	0.0149741	0.00949874	0.00814893	0.0158987	0.0114943	0.00781153	0.0115909	0.0126716	0.0086235	0.00959029	0.0113729	0.0135405	3.393008
15530	-14728.8	-14781.4	52.6601	0.1519	0.0958062	0.0919763	0.0933436	0.110718	0.0894305	0.111773	0.0646373	0.0969301	0.199819	0.0793504	0.091498	0.104827	0.114528	0.114347	0.137707	0.129595	0.132642	0.117066	0.0899595	0.0879425	0.0978112	0.201147	0.0802671	0.0392471	0.0201912	0.0511807	0.0283933	0.0197377	0.0221091	0.0698279	0.0464638	0.0258865	0.0289529	0.0772477	0.0327513	0.0395915	0.0359658	0.0325063	0.0473435	0.0240816	0.02378	0.0427271	3.896122	0.260617	0.291965	0.103427	0.343991	0.0447686	0.0282364	0.0271076	0.0275106	0.0326311	0.0263573	0.0329423	0.0190502	0.0285676	0.0588915	0.0233865	0.0269666	0.0308951	0.0337543	0.0337007	0.0405856	0.0381947	0.0390927	0.034502	0.0265132	0.0259187	0.0288273	0.0592828	0.0236566	0.0115671	0.00595084	0.0150842	0.00836818	0.00581716	0.00651607	0.0205799	0.013694	0.00762938	0.00853312	0.0227667	0.00965258	0.0116686	0.0106	0.00958038	0.0139533	0.00709742	0.00700853	0.0125927	3.393008
15540	-14723.5	-14776.4	52.8961	0.14652	0.100986	0.0907353	0.0820678	0.124063	0.0947026	0.107814	0.0864359	0.0878782	0.182732	0.088451	0.0893365	0.112338	0.110472	0.110296	0.136731	0.149436	0.135993	0.140611	0.0801791	0.0811411	0.0751638	0.173532	0.0910453	0.0310882	0.0228888	0.0620052	0.0110014	0.029335	0.0107441	0.0644857	0.0448179	0.0507844	0.0433008	0.053922	0.0366792	0.0318481	0.0346918	0.0214438	0.0456665	0.0156648	0.0229376	0.0173034	3.896122	0.260617	0.291965	0.103427	0.343991	0.0440096	0.0303328	0.0272538	0.0246504	0.0372642	0.0284455	0.0323837	0.0259625	0.0263956	0.0548865	0.0265677	0.0268337	0.0337425	0.0331819	0.0331293	0.0410694	0.0448854	0.0408478	0.0422349	0.0240831	0.0243721	0.0225767	0.0521232	0.027347	0.00933786	0.00687503	0.0186243	0.00330444	0.00881124	0.00322717	0.0193693	0.0134618	0.0152539	0.0130061	0.0161964	0.0110172	0.0095661	0.0104202	0.00644099	0.0137167	0.00470519	0.00688969	0.00519735	3.329267
15550	-14728.1	-14781	52.8744	0.148297	0.102211	0.0928801	0.107001	0.135229	0.0606845	0.155687	0.0707625	0.108457	0.161412	0.089524	0.0904202	0.0875732	0.103263	0.111634	0.13839	0.146835	0.137643	0.132351	0.0811518	0.0821254	0.0788417	0.201033	0.0921498	0.0112688	0.0306243	0.0442547	0.0143875	0.02768	0.0147382	0.0551031	0.0453616	0.040859	0.0501323	0.0495918	0.0246982	0.0280223	0.0529958	0.0224588	0.0354462	0.0220194	0.0205598	0.0235096	3.932046	0.260617	0.291965	0.103427	0.343991	0.0445434	0.0307007	0.027898	0.0321395	0.0406183	0.0182276	0.0467633	0.0212547	0.0325768	0.0484829	0.02689	0.0271592	0.026304	0.0310166	0.0335312	0.0415676	0.0441042	0.0413433	0.0397538	0.0243753	0.0246677	0.0236814	0.0603836	0.0276787	0.00338477	0.0091985	0.0132926	0.00432152	0.00831413	0.00442686	0.0165511	0.0136251	0.0122727	0.0150581	0.0148957	0.0074185	0.00841695	0.0159182	0.00674587	0.0106469	0.00661388	0.00617548	0.00706149	3.329267
15560	-14730.1	-14782.7	52.6117	0.152835	0.105339	0.106407	0.110275	0.105301	0.0838164	0.103766	0.0717354	0.111776	0.167438	0.0627297	0.100229	0.100346	0.106422	0.117342	0.142624	0.15507	0.106755	0.125844	0.0728171	0.103322	0.086135	0.165351	0.08924	0.0177687	0.0455292	0.0464943	0.0197251	0.0294244	0.0165129	0.0567892	0.058101	0.0375832	0.0343323	0.055529	0.0356194	0.0236249	0.0546175	0.0245555	0.0373167	0.0375664	0.0274533	0.0178076	4.38238	0.279295	0.279933	0.101891	0.33888	0.0459065	0.0316402	0.031961	0.033123	0.031629	0.0251756	0.0311678	0.0215469	0.0335736	0.0502927	0.0188419	0.0301055	0.0301406	0.0319657	0.0352456	0.0428395	0.0465778	0.0320657	0.0377994	0.0218718	0.0310344	0.025872	0.049666	0.0268047	0.00533713	0.0136754	0.0139653	0.00592475	0.0088381	0.00495993	0.0170576	0.0174516	0.0112887	0.0103123	0.0166791	0.0106989	0.00709613	0.0164053	0.00737564	0.0112087	0.0112837	0.00824605	0.0053488	3.329267
15570	-14730.1	-14782.8	52.6363	0.147493	0.09212	0.112971	0.0718959	0.132287	0.0679692	0.122754	0.0665233	0.0886709	0.167648	0.070091	0.0979864	0.107231	0.101202	0.125815	0.13368	0.154713	0.118169	0.108533	0.0988944	0.0882095	0.0594433	0.182088	0.0877632	0.0235536	0.0368368	0.0422535	0.0202076	0.0330017	0.0188928	0.0559176	0.0605226	0.041866	0.0358025	0.0667351	0.0483252	0.0327689	0.0568939	0.018459	0.0449516	0.0303186	0.0296084	0.0215361	4.38238	0.279295	0.279933	0.101891	0.33888	0.0443909	0.0277252	0.0340008	0.0216384	0.0398142	0.0204566	0.0369451	0.0200215	0.0266872	0.0504568	0.0210952	0.0294909	0.0322731	0.0304586	0.0378664	0.0402337	0.0465638	0.0355652	0.032665	0.0297641	0.0265483	0.0178906	0.0548028	0.026414	0.0070889	0.0110867	0.012717	0.00608186	0.00993249	0.00568615	0.0168295	0.0182154	0.0126004	0.0107754	0.0200852	0.0145444	0.00986241	0.0171233	0.00555559	0.013529	0.00912494	0.00891122	0.0064817	3.322602
