Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
200	-15333.7	-15390.2	56.5284	0.125788	0.105421	0.124481	0.104566	0.0995009	0.105106	0.134335	0.0870784	0.102637	0.169171	0.0768622	0.0734597	0.103516	0.0859723	0.112083	0.134327	0.129635	0.117515	0.141941	0.0635863	0.0737578	0.0941296	0.166211	0.0410526	0.0197316	0.0238167	0.0467348	0.034594	0.0291366	0.0502195	0.0109719	0.0353625	0.0370227	0.0149309	0.0162841	0.0471025	0.0306261	0.0608557	0.0510388	0.0244968	0.0322206	0.0587448	0.0172326	0.22149	0.287916	0.109873	0.38072	0.0391465	0.0328081	0.0387397	0.0325419	0.0309657	0.0327102	0.0418066	0.0270997	0.0319419	0.0526479	0.0239203	0.0228614	0.0322153	0.0267555	0.0348815	0.0418039	0.0403437	0.0365721	0.0441736	0.0197887	0.0229542	0.0292942	0.0517268	0.012776	0.00614067	0.00741201	0.0145444	0.010766	0.00906764	0.0156288	0.00341457	0.0110052	0.0115219	0.00464667	0.00506779	0.0146588	0.00953117	0.0189389	0.0158838	0.00762366	0.0100274	0.018282	0.00536297	3.213257
210	-15334.8	-15391.3	56.5284	0.121708	0.102002	0.120444	0.0988543	0.0962739	0.0815832	0.112522	0.065594	0.0993087	0.163685	0.098069	0.0710772	0.100159	0.0926369	0.121575	0.139721	0.120054	0.0987113	0.137338	0.0736666	0.0782882	0.0910768	0.177462	0.0557386	0.050838	0.0141525	0.0323298	0.041271	0.0327163	0.0485908	0.0155742	0.0302809	0.0332153	0.0287587	0.0174418	0.063443	0.0463848	0.0779709	0.0481427	0.026076	0.0295658	0.0388275	0.0201296	0.215666	0.285454	0.106984	0.391895	0.0378769	0.0317441	0.0374833	0.0307645	0.0299615	0.0253896	0.035018	0.0204136	0.0309059	0.0509404	0.0305201	0.02212	0.0311705	0.0288296	0.0378355	0.0434827	0.0373622	0.03072	0.0427409	0.0229258	0.0243641	0.0283441	0.055228	0.0173465	0.0158213	0.0044044	0.0100614	0.012844	0.0101817	0.015122	0.00484686	0.00942373	0.0103369	0.00895001	0.00542806	0.0197442	0.0144354	0.0242654	0.0149825	0.00811514	0.0092012	0.0120835	0.00626455	3.213257
220	-15332	-15388.9	56.9385	0.121111	0.100084	0.080165	0.103242	0.100549	0.0891991	0.123299	0.0941766	0.0807617	0.171234	0.0718496	0.0827703	0.0936491	0.0865185	0.103038	0.158713	0.117797	0.0968555	0.111298	0.0722816	0.0768163	0.0893645	0.174125	0.0405444	0.0357533	0.0218275	0.0262269	0.0466392	0.0290121	0.0479294	0.0141248	0.0381727	0.0317749	0.0294052	0.0192193	0.037645	0.0406931	0.076505	0.0434272	0.0364357	0.02901	0.0261024	0.0325652	0.212762	0.28514	0.106867	0.395231	0.0390441	0.0322653	0.0258437	0.0332833	0.0324152	0.0287562	0.0397494	0.0303608	0.0260361	0.0552027	0.023163	0.0266837	0.0301908	0.027892	0.0332177	0.0511662	0.0379757	0.0312244	0.0358803	0.0233023	0.0247642	0.0288095	0.0561348	0.0130708	0.0115262	0.00703678	0.00845507	0.0150356	0.00935297	0.0154516	0.00455359	0.0123062	0.0102436	0.0094797	0.00619595	0.0121361	0.0131187	0.0246638	0.0140001	0.0117462	0.00935228	0.00841493	0.0104984	3.101912
230	-15336.1	-15393	56.9385	0.122591	0.103436	0.0996202	0.106699	0.103916	0.0748331	0.125438	0.0731222	0.0830014	0.169142	0.0860233	0.0644831	0.101735	0.0894156	0.106489	0.0949916	0.121742	0.100099	0.127498	0.074702	0.0827092	0.092357	0.179956	0.070009	0.0324482	0.0177125	0.0394073	0.0305066	0.0346492	0.0416513	0.0141321	0.0319419	0.0517315	0.0202984	0.0119417	0.0494708	0.0359566	0.087218	0.0321826	0.0410224	0.0241727	0.0225773	0.0288834	0.219654	0.294376	0.10407	0.381901	0.0395212	0.0333457	0.0321157	0.0343978	0.0335006	0.0241248	0.040439	0.0235733	0.0267581	0.0545282	0.0277324	0.0207882	0.0327974	0.028826	0.03433	0.0306236	0.0392474	0.03227	0.041103	0.0240826	0.0266639	0.0297742	0.0580146	0.0225696	0.0104607	0.00571018	0.0127042	0.00983479	0.0111703	0.0134276	0.00455593	0.0102975	0.0166773	0.00654383	0.0038498	0.0159485	0.0115917	0.0281175	0.0103751	0.0132249	0.00779283	0.00727852	0.00931148	3.101912
240	-15328.7	-15385.6	56.9385	0.126241	0.102324	0.0962214	0.100546	0.102799	0.0740285	0.124089	0.0827892	0.0823349	0.156443	0.0827061	0.0900307	0.0792447	0.093681	0.105344	0.127534	0.119985	0.0990226	0.124474	0.0781622	0.099193	0.0994775	0.18218	0.0682934	0.0386001	0.0177718	0.055061	0.035678	0.0219242	0.0394395	0.0153627	0.0402198	0.0419889	0.026481	0.0272196	0.0374932	0.03289	0.0569585	0.0311491	0.0172618	0.0260005	0.0223346	0.0209346	0.208127	0.298724	0.105607	0.387542	0.0406978	0.0329872	0.03102	0.0324142	0.0331405	0.0238655	0.0400042	0.0266897	0.0265433	0.0504344	0.0266629	0.0290243	0.025547	0.030201	0.0339609	0.0411145	0.0386809	0.0319231	0.040128	0.0251981	0.031978	0.0320697	0.0587315	0.0220166	0.012444	0.00572932	0.0177507	0.011502	0.00706796	0.0127146	0.00495265	0.0129661	0.0135365	0.00853699	0.00877511	0.0120871	0.0106031	0.0183624	0.0100419	0.00556489	0.0083821	0.00720026	0.00674894	3.101912
250	-15329.4	-15385.9	56.5271	0.128815	0.10441	0.0981833	0.102596	0.0966001	0.0840525	0.12662	0.0862732	0.0958332	0.159633	0.0866292	0.0918664	0.119094	0.095591	0.116175	0.12104	0.125998	0.102158	0.114491	0.0725418	0.0991501	0.101506	0.168853	0.0454163	0.0285315	0.0180881	0.0561837	0.0386589	0.0121798	0.0494851	0.010714	0.0410399	0.0504807	0.0209985	0.0283127	0.0305945	0.0423872	0.092554	0.0423346	0.0263071	0.0326234	0.0368477	0.0117548	0.208127	0.298724	0.105607	0.387542	0.0400843	0.03249	0.0305524	0.0319256	0.0300598	0.0261552	0.0394011	0.0268463	0.0298211	0.0496741	0.0269571	0.0285867	0.0370593	0.0297458	0.0361511	0.037665	0.0392077	0.0317893	0.0356269	0.0225734	0.0308533	0.0315863	0.0525434	0.0141325	0.00887835	0.0056286	0.0174831	0.0120298	0.00379008	0.0153987	0.00333395	0.0127707	0.0157085	0.00653427	0.00881028	0.00952031	0.0131899	0.0288007	0.0131736	0.00818619	0.0101517	0.0114662	0.00365783	3.213601
260	-15329.9	-15386.4	56.5271	0.127099	0.136046	0.104686	0.12302	0.117132	0.0770948	0.136594	0.0682253	0.111217	0.170454	0.0925018	0.0769588	0.102191	0.0948336	0.0968789	0.136237	0.134539	0.109083	0.113184	0.0774593	0.0785799	0.0689758	0.16801	0.0549041	0.0252592	0.0190811	0.0285863	0.0336111	0.0320801	0.0417356	0.0216455	0.0408774	0.0409195	0.0218079	0.0224347	0.0385551	0.0277107	0.0731202	0.043409	0.027323	0.0348349	0.0382398	0.0264633	0.208127	0.298724	0.105607	0.387542	0.0395505	0.0423344	0.0325761	0.0382811	0.0364488	0.0239902	0.042505	0.0212302	0.0346083	0.0530415	0.0287845	0.0239478	0.0317995	0.0295101	0.0301465	0.042394	0.0418655	0.0339442	0.0352202	0.0241036	0.0244523	0.0214637	0.052281	0.0170849	0.0078601	0.00593761	0.00889541	0.010459	0.00998259	0.0129872	0.0067356	0.0127201	0.0127332	0.00678611	0.00698119	0.0119975	0.00862294	0.0227534	0.0135079	0.00850231	0.0108398	0.0118994	0.00823478	3.213601
270	-15337.9	-15394.4	56.5271	0.105517	0.0969944	0.0902517	0.100869	0.113432	0.0725755	0.122935	0.0720423	0.103703	0.153276	0.074659	0.077046	0.0847313	0.114767	0.128709	0.14929	0.139736	0.109207	0.113312	0.0775471	0.0962092	0.0817252	0.168201	0.0698928	0.0238906	0.0190611	0.0458303	0.0388594	0.0221421	0.0387703	0.00774341	0.059067	0.0317162	0.0297669	0.0172942	0.0555112	0.0248093	0.095128	0.0583001	0.0234633	0.0342553	0.0532485	0.0181157	0.208127	0.298724	0.105607	0.387542	0.0328346	0.0301825	0.0280843	0.0313881	0.0352974	0.0225838	0.0382547	0.0224179	0.0322699	0.047696	0.0232322	0.023975	0.0263665	0.0357128	0.0400513	0.0464557	0.0434828	0.0339827	0.0352601	0.0241309	0.0299381	0.025431	0.0523403	0.0217491	0.00743422	0.00593138	0.0142614	0.0120922	0.00689014	0.0120644	0.00240957	0.0183803	0.00986936	0.00926277	0.00538156	0.0172738	0.00772011	0.0296017	0.0181417	0.00730126	0.0106595	0.0165697	0.0056372	3.213601
280	-15338.9	-15396	57.1771	0.117482	0.0963526	0.0849838	0.094111	0.126853	0.0683393	0.11576	0.0939186	0.0920761	0.12123	0.0755001	0.0790587	0.092094	0.0797453	0.117964	0.0937207	0.13158	0.116121	0.127632	0.0690141	0.08593	0.0885355	0.156523	0.0658132	0.0292173	0.0202666	0.0285964	0.0365912	0.0262328	0.0420638	0.0359522	0.0268698	0.0378526	0.0257096	0.0343622	0.0396734	0.0272269	0.0918122	0.0441998	0.0249338	0.0244277	0.0355558	0.0150939	0.219296	0.294511	0.104118	0.382076	0.0386838	0.0317265	0.027983	0.0309884	0.0417694	0.0225024	0.0381168	0.030925	0.0303184	0.039918	0.0248603	0.026032	0.0303242	0.0262581	0.0388426	0.0308599	0.0433261	0.0382357	0.0420261	0.0227246	0.0282946	0.0291525	0.0515391	0.0216706	0.00962053	0.00667329	0.00941608	0.0120486	0.00863781	0.0138506	0.0118381	0.00884757	0.0124639	0.00846552	0.0113146	0.0130635	0.00896512	0.0302314	0.0145539	0.00821009	0.00804342	0.0117076	0.00497005	3.036976
290	-15339.5	-15396.7	57.1502	0.120095	0.124876	0.0868743	0.116031	0.11367	0.0659158	0.118335	0.0910384	0.0941244	0.140325	0.0731531	0.0808173	0.0965966	0.0739246	0.0985045	0.0938964	0.108093	0.12677	0.130471	0.0623087	0.106813	0.0726306	0.163684	0.0584448	0.02001	0.0210014	0.0440059	0.0351959	0.026872	0.0513049	0.0240508	0.032905	0.0293179	0.00831696	0.0309218	0.0492698	0.0299281	0.0721903	0.0480741	0.0311135	0.0301539	0.0305098	0.0117615	0.219296	0.294511	0.104118	0.382076	0.0394492	0.0410198	0.0285367	0.0381142	0.0373387	0.0216522	0.038871	0.0299046	0.0309183	0.0460944	0.0240296	0.0265471	0.0317303	0.024283	0.0323571	0.0308434	0.0355068	0.0416419	0.0428576	0.0204673	0.0350861	0.0238579	0.0537675	0.0191981	0.00657295	0.0068986	0.0144552	0.0115613	0.00882699	0.0168528	0.00790029	0.0108087	0.00963043	0.00273198	0.0101573	0.0161843	0.00983088	0.0237133	0.0157915	0.0102202	0.00990505	0.0100219	0.00386344	3.044297
300	-15340.7	-15397.8	57.1502	0.138898	0.121936	0.0793093	0.0917903	0.111111	0.08738	0.12122	0.0688582	0.0964194	0.143747	0.0749368	0.0827879	0.0989519	0.0764516	0.100906	0.108517	0.115108	0.118502	0.125969	0.067574	0.106777	0.0695984	0.134323	0.0377746	0.0300655	0.00741254	0.0413992	0.0360541	0.0254121	0.0270475	0.018867	0.0337467	0.0397584	0.03315	0.0278935	0.0576769	0.0242	0.0847917	0.0478981	0.0347973	0.0397332	0.0312537	0.0242929	0.219296	0.294511	0.104118	0.382076	0.0456256	0.040054	0.0260518	0.0301516	0.0364981	0.0287028	0.0398188	0.0226187	0.0316721	0.0472183	0.0246155	0.0271944	0.032504	0.0251131	0.033146	0.035646	0.037811	0.038926	0.0413786	0.0221969	0.0350745	0.0228619	0.0441228	0.0124083	0.00987601	0.00243489	0.013599	0.0118432	0.00834743	0.00888463	0.0061975	0.0110852	0.01306	0.0108892	0.00916253	0.0189459	0.00794929	0.0278526	0.0157337	0.0114303	0.0130517	0.0102663	0.00797981	3.044297
310	-15336.6	-15393.7	57.1374	0.134842	0.0797559	0.0822004	0.0893918	0.107866	0.0865617	0.123481	0.0973713	0.0936035	0.175262	0.0846096	0.0803701	0.0897302	0.0879747	0.0979594	0.105348	0.110284	0.112135	0.12229	0.0805392	0.0835958	0.062087	0.164221	0.0422776	0.0318655	0.013478	0.0358434	0.033457	0.0162989	0.0566735	0.0249989	0.053876	0.0311383	0.0269297	0.0270788	0.0451197	0.0234335	0.091346	0.0492707	0.0219227	0.0385728	0.0184604	0.0142679	0.216869	0.302316	0.102966	0.377849	0.0442424	0.0261685	0.0269705	0.0293301	0.0353916	0.0284015	0.040515	0.0319482	0.0307119	0.0575046	0.027761	0.02637	0.0294411	0.0288651	0.0321411	0.0345653	0.0361849	0.0367922	0.0401242	0.0264255	0.0274283	0.0203712	0.0538821	0.0138716	0.0104553	0.00442223	0.0117605	0.0109775	0.0053478	0.018595	0.00820231	0.0176771	0.0102167	0.0088358	0.00888475	0.0148041	0.00768869	0.0299713	0.0161661	0.00719297	0.012656	0.00605697	0.00468138	3.047788
320	-15337.7	-15394.5	56.8293	0.113904	0.120837	0.0988308	0.0854296	0.109956	0.0746607	0.11128	0.0902422	0.0745106	0.178658	0.0862491	0.0734769	0.0867739	0.0896794	0.0998576	0.124725	0.133884	0.114308	0.131048	0.0715986	0.0824654	0.102638	0.153939	0.0379313	0.0219607	0.0204661	0.0493403	0.0390802	0.0203916	0.0407564	0.0248262	0.0480725	0.0279653	0.0347208	0.0267123	0.0515742	0.0500216	0.0931161	0.0349442	0.0263046	0.0201877	0.0333949	0.0208686	0.21567	0.302779	0.103124	0.378427	0.0363727	0.0385866	0.0315593	0.02728	0.035112	0.0238412	0.0355348	0.0288167	0.0237932	0.0570503	0.0275417	0.0234632	0.0277092	0.028637	0.0318872	0.0398279	0.0427527	0.0365015	0.041847	0.0228634	0.0263334	0.0327751	0.0491567	0.0121125	0.00701265	0.00653538	0.0157557	0.0124794	0.00651157	0.0130146	0.00792767	0.0153508	0.00893007	0.0110873	0.00852995	0.016469	0.0159733	0.0297345	0.0111586	0.00839977	0.00644648	0.0106639	0.00666391	3.131587
330	-15332.7	-15389.5	56.8293	0.113824	0.0971333	0.0899635	0.109952	0.116105	0.0756674	0.117503	0.0952884	0.109573	0.1654	0.0910721	0.0797046	0.0916262	0.0946942	0.105442	0.121632	0.129237	0.114047	0.120947	0.0870928	0.0810594	0.103026	0.149645	0.0466945	0.022692	0.0148813	0.0520993	0.0386336	0.0346724	0.0430354	0.00776101	0.0223446	0.0387405	0.0353919	0.0254903	0.0357674	0.0235653	0.0839831	0.0513692	0.0242062	0.024649	0.0198693	0.0261085	0.22351	0.277432	0.106873	0.392185	0.0363469	0.0310173	0.0287278	0.0351105	0.0370754	0.0241626	0.0375218	0.0304281	0.0349896	0.0528167	0.0290818	0.0254518	0.0292587	0.0302384	0.0336703	0.0388404	0.0412687	0.0364181	0.0386216	0.0278111	0.0258844	0.032899	0.0477857	0.0149108	0.00724615	0.004752	0.0166367	0.0123367	0.0110718	0.0137424	0.0024783	0.00713524	0.0123709	0.0113016	0.00813973	0.0114215	0.00752503	0.0268181	0.0164036	0.00772969	0.0078711	0.0063448	0.00833713	3.131587
340	-15329.5	-15386.2	56.7174	0.109336	0.111758	0.0967378	0.117045	0.101462	0.0829636	0.119937	0.0841553	0.0961082	0.172533	0.0914679	0.0910052	0.0885044	0.110929	0.124462	0.117488	0.115768	0.110161	0.108176	0.075433	0.0821605	0.0852427	0.185525	0.0523601	0.0330764	0.0124286	0.0442416	0.0325312	0.033491	0.063734	0.00831367	0.034388	0.0493692	0.0124907	0.020658	0.0386698	0.0264807	0.0785399	0.0382297	0.0218166	0.0269268	0.0382888	0.0175871	0.217232	0.296331	0.0986586	0.387778	0.0345784	0.0353442	0.0305941	0.0370163	0.0320881	0.0262379	0.037931	0.0266147	0.030395	0.054565	0.0289274	0.0287811	0.0279902	0.0350822	0.0393619	0.0371564	0.0366124	0.0348392	0.0342115	0.0238563	0.0259839	0.0269587	0.0586737	0.0165593	0.0104606	0.00393062	0.0139917	0.0102883	0.0105918	0.0201563	0.00262926	0.0108755	0.0156134	0.00395027	0.00653326	0.0122296	0.00837471	0.0248389	0.0120904	0.00689967	0.0085158	0.0121091	0.00556206	3.161979
350	-15339.8	-15396.9	57.0732	0.139832	0.106454	0.0906939	0.11149	0.129313	0.0751623	0.102409	0.0801613	0.105443	0.16866	0.0673797	0.0785564	0.106833	0.0946278	0.0885525	0.111912	0.104874	0.104933	0.104108	0.0756061	0.0832042	0.0811972	0.17672	0.0563889	0.0461116	0.00437598	0.0464049	0.0294928	0.0187327	0.0467628	0.0166553	0.044206	0.0336953	0.0195089	0.0333791	0.040667	0.0265673	0.0723959	0.0551798	0.0102814	0.0344128	0.0228162	0.0191069	0.217232	0.296331	0.0986586	0.387778	0.0456183	0.0347291	0.0295877	0.0363721	0.0421866	0.0245207	0.0334096	0.0261515	0.0343992	0.0550229	0.0219817	0.0256279	0.0348527	0.030871	0.0288891	0.0365098	0.0342137	0.0342329	0.0339637	0.0246655	0.0271442	0.0264895	0.0576525	0.0183961	0.0150433	0.0014276	0.015139	0.00962162	0.0061113	0.0152557	0.00543356	0.0144216	0.0109926	0.00636452	0.0108895	0.0132671	0.00866722	0.0236182	0.0180017	0.00335418	0.0112267	0.00744347	0.00623335	3.065262
360	-15332	-15389.1	57.0732	0.136293	0.10755	0.0890017	0.109559	0.0988266	0.102298	0.119299	0.0868704	0.0766081	0.157134	0.0787866	0.0771956	0.104982	0.0929887	0.0870186	0.109973	0.108637	0.11522	0.104466	0.0620304	0.0892309	0.0721445	0.172388	0.0383964	0.0343798	0.0307889	0.0268739	0.0379952	0.0299336	0.0548678	0.0282707	0.0496531	0.0312038	0.016869	0.0225057	0.042353	0.0337201	0.0818783	0.0478189	0.0170155	0.0338167	0.0354712	0.0129503	0.217635	0.295027	0.0988414	0.388497	0.0444639	0.0350867	0.0290356	0.035742	0.0322408	0.0333734	0.0389196	0.0283403	0.0249924	0.0512628	0.0257031	0.025184	0.034249	0.0303363	0.0283887	0.0358773	0.0354412	0.0375888	0.0340805	0.0202366	0.0291104	0.0235362	0.0562391	0.0125263	0.0112159	0.0100445	0.00876724	0.0123954	0.00976543	0.0178999	0.00922295	0.0161986	0.0101798	0.00550327	0.00734218	0.0138171	0.0110007	0.0267117	0.0156003	0.00555107	0.0110322	0.011572	0.00422487	3.065262
370	-15332.2	-15389.2	57.0476	0.133252	0.0877021	0.0870154	0.0946617	0.122919	0.0668173	0.123189	0.0849317	0.0750917	0.153627	0.0770283	0.0826769	0.104491	0.11512	0.116587	0.115957	0.100252	0.112648	0.115285	0.0698971	0.0802327	0.0705345	0.16854	0.0515371	0.0336125	0.0301018	0.0341989	0.0371472	0.0241843	0.0446225	0.0119752	0.0485449	0.0417135	0.0161746	0.0285532	0.0394781	0.0329676	0.0716637	0.0682965	0.0244248	0.0297968	0.0348467	0.00994889	0.212269	0.308269	0.100542	0.37892	0.0433728	0.0285466	0.0283231	0.0308119	0.0400096	0.0217487	0.0400973	0.0276448	0.024442	0.0500048	0.0250723	0.0269109	0.0340111	0.0374711	0.0379486	0.0377433	0.0326314	0.0366664	0.0375246	0.0227512	0.0261153	0.0229586	0.054859	0.0167751	0.0109407	0.00979797	0.0111316	0.0120912	0.00787187	0.0145244	0.00389786	0.0158011	0.0135775	0.00526475	0.00929392	0.0128499	0.0107308	0.0233262	0.0222302	0.00795014	0.00969871	0.0113424	0.00323831	3.072244
380	-15325.7	-15382.3	56.5743	0.129895	0.0951562	0.0904017	0.119527	0.123583	0.0895857	0.127982	0.0727403	0.0992306	0.159605	0.0870172	0.0852951	0.0906853	0.124912	0.113414	0.120469	0.123839	0.112322	0.12589	0.0726172	0.083355	0.0732793	0.175099	0.0409763	0.0210225	0.0267897	0.0412534	0.0385928	0.0269324	0.046359	0.027906	0.050739	0.0311919	0.0183518	0.0250452	0.0410144	0.0375925	0.0744525	0.051667	0.0262109	0.0217593	0.0362028	0.0208651	0.218142	0.289133	0.103324	0.389402	0.0405818	0.0297286	0.0282432	0.0373426	0.0386096	0.0279883	0.0399842	0.0227255	0.0310016	0.0498638	0.0271858	0.0266478	0.0283318	0.0390249	0.0354328	0.0376368	0.0386898	0.0350915	0.0393306	0.022687	0.0260417	0.0228939	0.0547043	0.0128018	0.00656783	0.00836963	0.0128884	0.0120571	0.00841419	0.0144835	0.00871838	0.0158519	0.00974495	0.00573345	0.00782462	0.0128137	0.0117446	0.0232604	0.0161418	0.0081888	0.00679803	0.0113104	0.00651866	3.200827
390	-15334.1	-15390.7	56.5743	0.111486	0.0999946	0.0875468	0.117786	0.0857304	0.0941408	0.13449	0.0784191	0.0842707	0.191906	0.0793698	0.0722466	0.0986425	0.09124	0.119181	0.13758	0.130136	0.118033	0.101132	0.0633098	0.0875933	0.0807151	0.188476	0.0396269	0.0342611	0.0194534	0.0453634	0.0394891	0.0354255	0.0417831	0.0131634	0.0317789	0.0433737	0.0394874	0.0300014	0.0388538	0.0301208	0.0989995	0.0542941	0.0230438	0.0295419	0.0290904	0.0302492	0.209731	0.31654	0.0993401	0.374389	0.0348305	0.0312402	0.0273513	0.0367986	0.0267838	0.0294114	0.0420173	0.0244996	0.0263278	0.0599551	0.0247966	0.0225712	0.0308178	0.0285051	0.0372345	0.0429826	0.0406571	0.0368758	0.0315957	0.0197792	0.0273658	0.0252169	0.0588835	0.0123802	0.0107038	0.00607763	0.0141724	0.0123371	0.0110676	0.0130539	0.0041125	0.00992834	0.0135508	0.0123366	0.00937301	0.0121387	0.00941031	0.0309294	0.0169625	0.00719932	0.00922945	0.00908839	0.00945043	3.200827
400	-15341.1	-15397.6	56.5743	0.120665	0.0944594	0.102499	0.089042	0.108057	0.094689	0.119218	0.0896863	0.0795834	0.180505	0.0736854	0.105819	0.0893152	0.105979	0.105795	0.130832	0.115686	0.141662	0.139741	0.0693613	0.0813199	0.0956923	0.174977	0.0434936	0.023548	0.0426769	0.0313376	0.0321972	0.0201768	0.0550867	0.0223838	0.0428486	0.0216669	0.0162091	0.0168656	0.0587801	0.0287145	0.0919092	0.0477943	0.0242239	0.0133422	0.0270069	0.0322959	0.209731	0.31654	0.0993401	0.374389	0.037698	0.0295109	0.0320228	0.0278184	0.0337589	0.0295827	0.037246	0.0280197	0.0248634	0.0563933	0.0230207	0.03306	0.0279038	0.0331099	0.0330524	0.0408745	0.0361425	0.0442579	0.0436577	0.0216698	0.0254059	0.0298961	0.0546663	0.0135882	0.00735686	0.0133331	0.00979048	0.010059	0.00630361	0.0172101	0.00699313	0.0133867	0.00676916	0.00506403	0.00526913	0.0183641	0.00897097	0.0287142	0.0149319	0.00756803	0.00416837	0.00843749	0.0100899	3.200827
410	-15328.1	-15385.2	57.0525	0.138054	0.0864414	0.0943243	0.11107	0.0994382	0.0810659	0.146513	0.0742942	0.0865842	0.166109	0.0678084	0.0973795	0.0821917	0.0861723	0.097357	0.124758	0.124459	0.123273	0.124122	0.0726982	0.0842304	0.086284	0.161022	0.0421906	0.0207521	0.0286462	0.0368482	0.023908	0.0323718	0.0480111	0.0150527	0.0292524	0.0233573	0.0216751	0.0230563	0.054092	0.0369014	0.069896	0.0553826	0.0181573	0.0262311	0.0283342	0.0211507	0.215933	0.307271	0.0975368	0.379259	0.0449553	0.0281484	0.0307154	0.0361683	0.0323806	0.026398	0.0477099	0.0241929	0.0281949	0.0540909	0.0220808	0.0317102	0.0267646	0.0280608	0.0317029	0.0406258	0.0405282	0.0401421	0.0404186	0.0236731	0.0274284	0.0280971	0.0524344	0.0137388	0.00675764	0.00932821	0.0119991	0.00778529	0.0105414	0.0156341	0.00490169	0.00952562	0.00760599	0.00705818	0.00750795	0.0176143	0.0120164	0.0227606	0.0180345	0.00591266	0.00854178	0.00922663	0.00688744	3.070917
420	-15329	-15386	57.0525	0.134272	0.105854	0.0917399	0.108027	0.0967138	0.0726914	0.12784	0.0847981	0.0842119	0.161558	0.0668441	0.0756045	0.0955434	0.087173	0.0946896	0.12134	0.117663	0.107166	0.118734	0.0698146	0.0819226	0.102323	0.15661	0.0628235	0.0268224	0.0230994	0.0465303	0.0274284	0.0251108	0.0321795	0.0269676	0.0428874	0.0458352	0.0335688	0.0207094	0.0350918	0.0304602	0.079554	0.0538652	0.0162853	0.0349675	0.0220542	0.0215441	0.222735	0.304605	0.0966906	0.375969	0.0437236	0.0344699	0.0298738	0.0351773	0.0314935	0.0236709	0.0416292	0.0276133	0.0274224	0.0526089	0.0217668	0.0246195	0.0311123	0.0283866	0.0308343	0.0395127	0.0383152	0.034897	0.038664	0.0227341	0.0266769	0.0333199	0.0509977	0.0204576	0.00873433	0.00752198	0.0151519	0.00893165	0.00817696	0.0104788	0.0087816	0.0139657	0.0149256	0.0109312	0.00674372	0.0114272	0.00991892	0.0259056	0.0175404	0.00530308	0.0113867	0.00718165	0.00701552	3.070917
430	-15331.1	-15388.2	57.0525	0.153145	0.0909532	0.0941181	0.109909	0.0997509	0.0862872	0.106249	0.0862757	0.0919274	0.18219	0.0680088	0.0859897	0.0930162	0.097166	0.114521	0.104681	0.119713	0.0958071	0.120803	0.0834532	0.08335	0.0725228	0.159339	0.0398056	0.027636	0.0172477	0.0335963	0.0348343	0.024982	0.0416202	0.0217269	0.0383989	0.0306024	0.0206228	0.0343463	0.035422	0.0309909	0.0809402	0.049206	0.0231058	0.0284722	0.0303482	0.0278356	0.216591	0.296203	0.0940235	0.393182	0.0498696	0.0296176	0.0306482	0.0357903	0.0324824	0.0280982	0.0345984	0.0280944	0.0299349	0.0593276	0.0221461	0.0280013	0.0302894	0.0316407	0.0372921	0.034088	0.0389828	0.0311982	0.0393377	0.0271753	0.0271417	0.023616	0.0518864	0.0129621	0.00899928	0.00561647	0.0109401	0.0113433	0.00813504	0.013553	0.00707506	0.0125041	0.00996525	0.00671551	0.0111844	0.0115347	0.0100918	0.026357	0.0160232	0.00752408	0.00927158	0.00988246	0.00906428	3.070917
