Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
200	-15761.3	-15816.1	54.7955	0.160865	0.0816502	0.082718	0.105553	0.104239	0.0803779	0.119539	0.0836555	0.0950844	0.172571	0.0731867	0.075229	0.0856895	0.092218	0.108773	0.114073	0.143408	0.125591	0.111393	0.0637049	0.0904899	0.0961806	0.188441	0.0346068	0.0316856	0.0317268	0.0311417	0.0517614	0.0530977	0.0330852	0.033032	0.0269355	0.0385836	0.0726103	0.0256341	0.0239927	0.0229748	0.0172068	0.0547188	0.0423012	0.0406796	0.0441765	0.0327042	0.0503131	0.0255373	0.0258713	0.0330132	0.0326025	0.0251394	0.0373877	0.0261645	0.0297391	0.0539743	0.0228902	0.023529	0.0268007	0.0288426	0.0340205	0.0356781	0.0448532	0.0392805	0.0348398	0.0199247	0.0283021	0.0300819	0.0589378	0.0108238	0.00991016	0.00992302	0.00974004	0.0161892	0.0166071	0.0103479	0.0103313	0.00842449	0.0120676	0.02271	0.00801746	0.00750408	0.00718572	0.00538167	0.0171141	0.0132303	0.0127232	0.0138169	0.0102287	3.197288
210	-15761.1	-15815.9	54.7955	0.120699	0.0949934	0.108907	0.0890359	0.101327	0.0954994	0.136691	0.0770949	0.0924276	0.141015	0.0711417	0.0990814	0.104901	0.0896413	0.105734	0.123929	0.128534	0.122082	0.107014	0.080109	0.0879615	0.0773682	0.183176	0.0372658	0.0310606	0.0242253	0.0302716	0.0503151	0.05512	0.0353437	0.054465	0.0173714	0.0234396	0.0705814	0.0438481	0.0249042	0.0301802	0.0388557	0.0484261	0.050652	0.0333768	0.0269069	0.0323157	0.0377505	0.0297106	0.0340622	0.0278473	0.0316915	0.0298689	0.0427523	0.0241126	0.0289081	0.0441045	0.0222506	0.0309892	0.0328094	0.0280367	0.0330699	0.0387607	0.040201	0.038183	0.0334701	0.0250553	0.0275113	0.0241981	0.057291	0.0116554	0.00971467	0.00757684	0.00946789	0.0157368	0.0172396	0.0110543	0.0170347	0.00543318	0.0073311	0.0220754	0.0137142	0.00778915	0.00943932	0.0121527	0.015146	0.0158422	0.0104391	0.00841554	0.0101072	3.197288
220	-15762.4	-15817.2	54.7955	0.121286	0.103589	0.118722	0.120592	0.137397	0.0565495	0.134595	0.0819757	0.0977418	0.171983	0.0752321	0.0726559	0.110933	0.085751	0.105659	0.131055	0.135924	0.117649	0.113166	0.0676417	0.0790529	0.0818166	0.148224	0.0194028	0.0411298	0.0375557	0.022504	0.0601536	0.0593136	0.053967	0.0256071	0.0395094	0.0201278	0.0746396	0.0343923	0.0243596	0.0188742	0.0178207	0.0363798	0.0494481	0.030288	0.0269738	0.0356506	0.037934	0.0323989	0.037132	0.037717	0.0429731	0.0176867	0.0420967	0.0256391	0.0305702	0.0537903	0.02353	0.0227242	0.0346959	0.0268199	0.0330463	0.0409893	0.0425124	0.0367966	0.0353945	0.021156	0.024725	0.0255894	0.0463592	0.00606851	0.012864	0.0117461	0.00703847	0.018814	0.0185512	0.016879	0.00800899	0.0123572	0.00629527	0.0233447	0.0107567	0.00761883	0.00590319	0.0055737	0.0113783	0.0154656	0.00947301	0.00843647	0.0111503	3.197288
230	-15758.1	-15812.9	54.7955	0.109927	0.0976373	0.081548	0.102937	0.0953454	0.0805697	0.111878	0.0741957	0.103861	0.18275	0.0770426	0.083346	0.117877	0.0852791	0.119241	0.136444	0.133238	0.106785	0.115672	0.0847864	0.0928608	0.0837537	0.177425	0.0186706	0.034191	0.0257277	0.0373399	0.0518679	0.0591187	0.0469615	0.0429516	0.0256117	0.0363844	0.0693385	0.0365454	0.0210161	0.0200557	0.00870879	0.04405	0.0485666	0.0425529	0.0333771	0.0398538	0.0343814	0.0305375	0.0255054	0.032195	0.0298207	0.0251994	0.0349916	0.0232058	0.0324839	0.0571577	0.0240962	0.0260677	0.0368679	0.0266723	0.0372944	0.0426749	0.0416721	0.0333986	0.0361782	0.0265182	0.0290436	0.0261952	0.0554923	0.00583952	0.0106937	0.00804672	0.0116786	0.0162225	0.0184903	0.0146879	0.0134338	0.00801044	0.0113798	0.0216867	0.0114301	0.00657312	0.00627273	0.00272381	0.0137773	0.0151899	0.0133091	0.0104392	0.0124649	3.197288
240	-15766	-15820.8	54.7955	0.139885	0.105002	0.0905908	0.102671	0.10411	0.0881152	0.140824	0.0883379	0.106025	0.182278	0.0569526	0.0831308	0.114971	0.0850589	0.118933	0.103751	0.119273	0.106509	0.115373	0.0747162	0.0888058	0.0835375	0.162349	0.0320729	0.051742	0.018108	0.0372434	0.0620286	0.0346693	0.0388642	0.0488377	0.0203529	0.0239589	0.0691595	0.0162894	0.0241281	0.03084	0.0199941	0.060059	0.0379983	0.0370524	0.038083	0.0346051	0.0437511	0.0328411	0.0283336	0.0321118	0.032562	0.0275594	0.0440449	0.027629	0.033161	0.0570101	0.0178128	0.0260004	0.0359589	0.0266035	0.0371981	0.0324497	0.0373044	0.0333124	0.0360848	0.0233686	0.0277754	0.0261276	0.0507771	0.0100313	0.0161831	0.00566356	0.0116484	0.0194004	0.0108434	0.0121554	0.0152747	0.00636567	0.0074935	0.0216307	0.00509477	0.00754644	0.00964569	0.00625347	0.0187843	0.0118845	0.0115887	0.011911	0.0108233	3.197288
250	-15758.6	-15813.4	54.7955	0.129193	0.0852576	0.0911159	0.103266	0.11552	0.0755259	0.127971	0.08885	0.100735	0.148899	0.0751215	0.0701775	0.115637	0.0869527	0.119622	0.135931	0.119964	0.14425	0.120564	0.0732306	0.0850942	0.0803823	0.164161	0.0276676	0.0501568	0.018517	0.0295135	0.0550662	0.0379535	0.0406564	0.056148	0.0351271	0.0291078	0.0908181	0.02241	0.0164526	0.0307234	0.0140005	0.0511722	0.0382185	0.0314573	0.0298944	0.0348057	0.0404071	0.0266656	0.0284979	0.032298	0.0361307	0.0236219	0.0400248	0.0277892	0.0315065	0.0465704	0.0234954	0.0219491	0.0361673	0.0271958	0.0374137	0.0425145	0.0375207	0.0451163	0.0377081	0.022904	0.0266145	0.0251408	0.0513437	0.00865345	0.0156873	0.00579146	0.0092308	0.0172228	0.0118705	0.0127159	0.0175611	0.0109865	0.00910389	0.0284047	0.00700905	0.00514581	0.0096092	0.00437886	0.0160049	0.0119534	0.00983874	0.00934991	0.010886	3.197288
260	-15771.1	-15825.9	54.7955	0.135279	0.0892739	0.108866	0.108131	0.120962	0.0995041	0.136776	0.0563261	0.0986573	0.176289	0.0947658	0.0978309	0.0774695	0.0952156	0.104009	0.121725	0.128595	0.134656	0.130768	0.0680871	0.072222	0.0803868	0.142705	0.0258646	0.0299764	0.0223593	0.0248992	0.0430254	0.0524645	0.0417587	0.0270902	0.0271728	0.0498737	0.0998476	0.0252988	0.0148196	0.02505	0.0186811	0.038396	0.0450579	0.0329392	0.0446945	0.0295179	0.0423106	0.0279217	0.0340495	0.0338195	0.0378328	0.0311214	0.0427786	0.0176168	0.0308566	0.0551371	0.0296394	0.0305981	0.0242298	0.0297801	0.0325303	0.0380715	0.0402202	0.0421157	0.0408997	0.0212953	0.0225885	0.0251422	0.0446332	0.00808953	0.00937558	0.0069932	0.00778761	0.0134568	0.0164091	0.0130607	0.00847286	0.00849869	0.0155987	0.0312288	0.00791259	0.00463507	0.00783478	0.0058428	0.0120089	0.0140925	0.0103022	0.0139789	0.00923215	3.197288
270	-15765.4	-15820	54.5553	0.113843	0.114589	0.108308	0.0984617	0.114871	0.100763	0.138869	0.0560376	0.098152	0.166115	0.0846279	0.0866061	0.0780371	0.0947279	0.11573	0.127209	0.125155	0.107042	0.138111	0.0663131	0.096109	0.104016	0.147164	0.024642	0.0542886	0.0198943	0.031106	0.0659859	0.0540228	0.0567049	0.0413906	0.0236701	0.02249	0.10228	0.0345725	0.017634	0.0159339	0.0185124	0.053947	0.0371323	0.0331404	0.0478276	0.0263571	0.0348957	0.0351243	0.0331991	0.0301809	0.0352107	0.0308863	0.0425665	0.0171769	0.0300859	0.0509183	0.0259405	0.0265468	0.0239202	0.0290364	0.0354739	0.0389924	0.038363	0.0328109	0.0423343	0.0203265	0.0294597	0.0318834	0.0451094	0.00755335	0.0166407	0.00609807	0.00953472	0.0202262	0.0165593	0.0173814	0.0126872	0.00725544	0.00689373	0.0313511	0.0105973	0.00540523	0.00488412	0.0056745	0.016536	0.0113819	0.0101583	0.0146603	0.00807908	3.26239
280	-15761.3	-15815.9	54.6274	0.0925042	0.107425	0.0924689	0.103002	0.122955	0.0793432	0.130186	0.0958764	0.0943134	0.194257	0.0876122	0.0811911	0.0979313	0.0888051	0.108494	0.119255	0.144003	0.105571	0.125248	0.0692619	0.087515	0.0871805	0.173493	0.030553	0.0442537	0.0221	0.0158726	0.0490356	0.0509259	0.0413529	0.03784	0.0221901	0.0376937	0.0948392	0.0259	0.0277906	0.0232577	0.0268363	0.050574	0.039766	0.0331938	0.057294	0.0237065	0.0285254	0.0331264	0.0285145	0.0317627	0.0379156	0.024467	0.0401453	0.0295653	0.0290833	0.059903	0.0270169	0.0250368	0.030199	0.0273847	0.0334561	0.0367745	0.0444061	0.0325549	0.0386226	0.0213582	0.0269869	0.0268838	0.0534999	0.00942159	0.0136465	0.00681496	0.00489462	0.015121	0.015704	0.012752	0.0116687	0.00684275	0.0116236	0.0292455	0.00798675	0.00856975	0.00717194	0.00827548	0.0155954	0.0122626	0.0102359	0.0176677	0.00731035	3.242869
290	-15759	-15813.6	54.6274	0.108596	0.0949495	0.0897989	0.0887384	0.118773	0.0695059	0.126427	0.093108	0.108714	0.174643	0.0778787	0.0788468	0.0951036	0.0968604	0.105361	0.135231	0.139845	0.115549	0.11856	0.0892429	0.084988	0.0846632	0.16719	0.0265781	0.0424531	0.0207388	0.0387339	0.0476197	0.0565465	0.0516271	0.0278283	0.0371818	0.0325201	0.0940673	0.0406749	0.0109789	0.0236836	0.0261446	0.0544854	0.0298937	0.0322354	0.0535156	0.0327899	0.0334876	0.0292795	0.0276912	0.0273642	0.0366259	0.0214335	0.0389861	0.0287116	0.0335239	0.0538545	0.0240154	0.0243139	0.029327	0.0298687	0.03249	0.0417009	0.0431239	0.0356317	0.0365602	0.0275197	0.0262077	0.0261075	0.0515562	0.00819585	0.0130912	0.0063952	0.0119443	0.0146844	0.0174372	0.0159202	0.00858139	0.0114657	0.0100282	0.0290074	0.0125429	0.00338556	0.00730328	0.00806217	0.0168016	0.00921829	0.00994038	0.0165026	0.0101114	3.242869
300	-15761.6	-15816.2	54.6274	0.132753	0.0949104	0.0998466	0.0952566	0.114733	0.0800898	0.126375	0.0931158	0.110245	0.177865	0.0804839	0.102651	0.0950645	0.0968206	0.101709	0.129316	0.128008	0.115501	0.0932804	0.0892063	0.11125	0.0860646	0.182438	0.0208284	0.0393932	0.0104751	0.038718	0.0476001	0.0416864	0.0508346	0.0334074	0.0153758	0.0196676	0.0940286	0.0351262	0.0242744	0.0321284	0.009398	0.0375661	0.0516211	0.0363216	0.0339905	0.033445	0.0409369	0.0292674	0.0307896	0.0293742	0.03538	0.0246972	0.0389701	0.028714	0.033996	0.054848	0.0248187	0.0316543	0.0293149	0.0298565	0.0313639	0.0398769	0.0394737	0.035617	0.0287648	0.0275084	0.0343061	0.0265396	0.0562582	0.00642284	0.0121476	0.00323021	0.0119394	0.0146784	0.0128548	0.0156758	0.0103018	0.00474141	0.00606488	0.0289955	0.0108318	0.00748547	0.00990739	0.00289805	0.0115842	0.0159183	0.0112004	0.0104816	0.0103134	3.242869
310	-15764.4	-15819.2	54.8581	0.158488	0.108394	0.0937874	0.101219	0.109613	0.0759256	0.12612	0.0882743	0.104513	0.168617	0.0871938	0.0912155	0.0901216	0.0990952	0.0978047	0.143556	0.101029	0.0938523	0.10575	0.084568	0.0858237	0.0815897	0.172952	0.0333936	0.0373449	0.00957672	0.0339256	0.0600601	0.036723	0.0426727	0.0316704	0.0320931	0.0362078	0.0891396	0.0309925	0.0162142	0.0267803	0.0229001	0.0356129	0.0520735	0.0164406	0.03529	0.0317061	0.0498339	0.0340828	0.0294899	0.0318268	0.034466	0.0238736	0.0396565	0.0277564	0.0328623	0.0530188	0.0274167	0.0286812	0.0283373	0.0311589	0.0307531	0.045139	0.0317668	0.0295103	0.0332513	0.026591	0.0269859	0.0256545	0.054382	0.0105001	0.0117425	0.00301124	0.0106674	0.0188849	0.0115469	0.0134177	0.00995825	0.0100911	0.0113849	0.0280285	0.00974509	0.0050983	0.00842064	0.00720056	0.0111979	0.0163736	0.00516947	0.0110964	0.00996945	3.180322
320	-15767.5	-15822.4	54.857	0.093664	0.101101	0.0946464	0.109232	0.118291	0.0830664	0.136105	0.0827146	0.0879774	0.181965	0.0696964	0.0984365	0.0869973	0.0892546	0.0993291	0.117338	0.142977	0.130247	0.11833	0.0669252	0.0996119	0.0880487	0.141692	0.0318189	0.0426052	0.0234706	0.0236746	0.0721904	0.0459336	0.0301096	0.0573406	0.0294818	0.0230241	0.072	0.0338718	0.0261401	0.0289004	0.0256324	0.0540394	0.0419888	0.0242386	0.0380837	0.0184171	0.0294485	0.0317867	0.0297573	0.0343432	0.0371912	0.0261165	0.042792	0.0260059	0.0276606	0.0572109	0.0219129	0.030949	0.0273524	0.0280621	0.0312296	0.0368916	0.0449527	0.0409505	0.0372036	0.0210417	0.0313185	0.027683	0.0445487	0.010004	0.0133953	0.00737928	0.00744342	0.022697	0.0144418	0.00946662	0.0180282	0.00926923	0.00723891	0.0226372	0.0106495	0.00821858	0.00908643	0.00805896	0.0169903	0.0132015	0.00762075	0.0119737	0.00579043	3.180608
330	-15762.4	-15817.3	54.857	0.125075	0.113601	0.0930107	0.107344	0.122933	0.0693916	0.120763	0.078881	0.0779001	0.178821	0.0771824	0.0936231	0.102994	0.0877121	0.101444	0.11531	0.136812	0.129315	0.115857	0.0682558	0.0740126	0.0728178	0.139243	0.0279324	0.0527053	0.0161935	0.0307433	0.0671063	0.0451397	0.0650353	0.0298715	0.0402839	0.0255713	0.0802508	0.0273041	0.0220891	0.0377392	0.00875853	0.0522587	0.0412632	0.0402894	0.0389336	0.0288392	0.0393241	0.0357169	0.0292431	0.0337497	0.0386508	0.0218171	0.0379684	0.0248006	0.0244922	0.0562222	0.0242666	0.0294356	0.0323819	0.0275771	0.0318946	0.036254	0.0430143	0.0406574	0.0364261	0.02146	0.02327	0.0228943	0.0437788	0.0087821	0.0165708	0.00509132	0.00966586	0.0210986	0.0141922	0.0204475	0.00939176	0.0126655	0.00803974	0.0252313	0.00858456	0.00694493	0.0118654	0.00275373	0.0164304	0.0129734	0.0126672	0.0122409	0.00906718	3.180608
340	-15766.2	-15821.3	55.1337	0.113084	0.109605	0.089739	0.0902727	0.0946759	0.0760247	0.116515	0.0771385	0.108223	0.153002	0.0796984	0.0886922	0.0993713	0.0908867	0.0817092	0.122215	0.12616	0.124767	0.136738	0.0912523	0.087628	0.0702563	0.154891	0.0280252	0.0514751	0.0254266	0.0296619	0.0658134	0.0353843	0.0442748	0.0295119	0.043491	0.0301317	0.0709612	0.0289236	0.026574	0.0188106	0.0146757	0.0355538	0.0491806	0.0280974	0.0340215	0.0329333	0.0364146	0.0352942	0.028897	0.0290689	0.0304868	0.0244809	0.0375191	0.0248395	0.0348491	0.0492685	0.0256638	0.02856	0.0319988	0.0292666	0.0263114	0.0393547	0.040625	0.0401763	0.0440313	0.0293844	0.0282173	0.0226234	0.0498769	0.00902445	0.0165756	0.00818768	0.00955149	0.0211927	0.0113942	0.014257	0.00950318	0.0140046	0.00970278	0.0228504	0.00931376	0.00855716	0.00605723	0.00472576	0.0114487	0.0158367	0.00904772	0.0109553	0.0106049	3.105473
350	-15765.8	-15820.6	54.7959	0.114942	0.106466	0.0958118	0.0823069	0.0880448	0.0861556	0.143907	0.0823586	0.0943693	0.156376	0.0842487	0.0753581	0.0967623	0.0970371	0.138166	0.130641	0.156776	0.100954	0.120385	0.0974275	0.0797237	0.0828382	0.160963	0.0390926	0.0371791	0.0216026	0.0312008	0.0650282	0.0531243	0.0476434	0.0400694	0.025844	0.0397721	0.078364	0.0377114	0.0115047	0.0302542	0.0225871	0.0377489	0.0296726	0.0299988	0.0228977	0.0238836	0.0359507	0.0332997	0.0299674	0.0257435	0.0275381	0.0269472	0.0450105	0.0257596	0.0295163	0.0489102	0.0263508	0.0235701	0.0302647	0.0303507	0.0432148	0.0408611	0.0490353	0.0315759	0.0376532	0.0304728	0.0249355	0.0259096	0.050345	0.0122271	0.0116287	0.00675673	0.00975878	0.0203391	0.0166159	0.0149016	0.0125327	0.00808333	0.0124397	0.0245102	0.0117951	0.00359837	0.00946274	0.00706465	0.0118069	0.00928081	0.00938286	0.0071618	0.00747018	3.197197
360	-15756.1	-15811.1	54.9592	0.1137	0.105316	0.0947771	0.10589	0.118653	0.0926832	0.107068	0.0798251	0.0906526	0.166244	0.0784208	0.0861658	0.0933681	0.0784118	0.135455	0.125733	0.117299	0.0998641	0.119704	0.0963755	0.0665332	0.0819437	0.162555	0.0258626	0.0433423	0.030133	0.0308638	0.0542635	0.0366572	0.047129	0.0381846	0.0322987	0.0230727	0.0775178	0.0309723	0.0119135	0.0242908	0.0263908	0.0501126	0.0489958	0.0296749	0.0439727	0.0305897	0.0360624	0.0334031	0.0300605	0.0335852	0.0376331	0.0293964	0.0339588	0.0253182	0.0287523	0.0527277	0.0248728	0.0273293	0.0296136	0.0248699	0.0429625	0.0398789	0.0372038	0.031674	0.0379665	0.0305675	0.0211024	0.0259901	0.0515576	0.00820285	0.0137469	0.0095573	0.0097891	0.0172108	0.0116266	0.0149479	0.012111	0.0102442	0.00731797	0.0245864	0.0098235	0.00377862	0.00770434	0.0083704	0.0158942	0.01554	0.00941201	0.0139468	0.00970216	3.152876
370	-15760.5	-15815.4	54.9592	0.106375	0.103759	0.100753	0.0891968	0.119193	0.091313	0.153826	0.075136	0.0905417	0.150185	0.0772614	0.0900569	0.0868588	0.0908456	0.120646	0.123874	0.11939	0.10284	0.117934	0.091624	0.0957579	0.0684742	0.156042	0.0281525	0.0446104	0.0298304	0.0150496	0.0534612	0.0392601	0.0614899	0.0253693	0.0206983	0.0258916	0.0763718	0.0400119	0.0210419	0.0195916	0.0281077	0.0645943	0.0530478	0.0264906	0.0332484	0.024674	0.0337389	0.0329093	0.0319558	0.0282906	0.0378046	0.0289618	0.0487891	0.0238309	0.0287172	0.0476342	0.0245051	0.0285634	0.0275491	0.0288136	0.0382652	0.0392893	0.037867	0.032618	0.0374052	0.0290604	0.0303716	0.021718	0.049492	0.00892914	0.0141491	0.00946132	0.00477329	0.0169563	0.0124521	0.0195028	0.0080464	0.0065649	0.00821207	0.0242229	0.0126906	0.00667387	0.00621387	0.00891495	0.0204874	0.0168252	0.00840205	0.0105454	0.00782588	3.152876
380	-15758.5	-15813.4	54.9592	0.124121	0.097031	0.0990334	0.109025	0.111517	0.0616645	0.126055	0.0797411	0.0920628	0.16348	0.0690779	0.0761909	0.102076	0.0928421	0.129996	0.126597	0.122014	0.0949471	0.113197	0.0769364	0.0707545	0.0973755	0.175964	0.0152537	0.042693	0.0247025	0.0200369	0.0432108	0.0312607	0.0427539	0.0496909	0.0232182	0.0264607	0.0780502	0.0379673	0.0225782	0.0365463	0.0381679	0.0450955	0.0502205	0.0390492	0.0330659	0.041157	0.0393675	0.0307754	0.0314105	0.0345795	0.0353701	0.0195582	0.0399809	0.0252915	0.0291996	0.0518511	0.0219095	0.0241655	0.0323755	0.0294468	0.0412308	0.0401527	0.0386991	0.0301144	0.0359027	0.024402	0.0224413	0.0308847	0.0558105	0.00483801	0.013541	0.0078349	0.00635512	0.0137052	0.00991498	0.0135603	0.0157605	0.00736412	0.00839254	0.0247552	0.0120421	0.00716115	0.0115914	0.0121057	0.014303	0.0159285	0.0123853	0.0104875	0.0130538	3.152876
390	-15765.8	-15820.4	54.5999	0.122875	0.0913205	0.103929	0.104359	0.117031	0.0895216	0.125184	0.0705284	0.0966142	0.166814	0.0938037	0.0804679	0.0998421	0.117057	0.104609	0.132855	0.130196	0.123104	0.139268	0.0632926	0.0833272	0.10219	0.184663	0.0446192	0.0440662	0.0182621	0.0232871	0.0381152	0.0362689	0.0448675	0.0234202	0.0218071	0.0470497	0.081399	0.0390825	0.0201854	0.0284878	0.041525	0.0452201	0.0306553	0.0244047	0.0345445	0.020196	0.0378042	0.0280959	0.0319752	0.0321074	0.0360059	0.0275424	0.0385143	0.0216989	0.0297245	0.0513224	0.0288599	0.0247569	0.0307177	0.0360141	0.0321844	0.0408746	0.0400563	0.0378745	0.0428475	0.0194728	0.0256366	0.0314399	0.0568139	0.0137277	0.0135575	0.00561857	0.00716456	0.0117266	0.0111586	0.013804	0.0072055	0.00670922	0.0144754	0.0250434	0.0120242	0.0062103	0.00876463	0.0127757	0.0139125	0.00943149	0.0075084	0.010628	0.00621355	3.250316
400	-15753.6	-15808.6	55.007	0.127429	0.110841	0.0885379	0.110028	0.11987	0.0699995	0.133829	0.0817392	0.101913	0.184342	0.0883717	0.0710724	0.0809652	0.0855057	0.0985516	0.125162	0.122656	0.101848	0.117013	0.0680346	0.102171	0.096272	0.156011	0.0222313	0.0344485	0.0197346	0.0231439	0.0442651	0.0487004	0.0477061	0.0382992	0.0276563	0.0251143	0.0766853	0.0368194	0.0106642	0.0268381	0.0196062	0.0538347	0.0365496	0.0439641	0.0325441	0.028939	0.0405838	0.0353008	0.0281976	0.0350419	0.0381763	0.0222935	0.0426221	0.0260323	0.0324574	0.0587092	0.0281447	0.0226352	0.0257859	0.0272319	0.0313868	0.0398616	0.0390637	0.0324365	0.0372664	0.0216677	0.0325396	0.0306608	0.0496864	0.00708025	0.0109712	0.00628508	0.00737087	0.0140976	0.0155102	0.0151935	0.0121976	0.008808	0.00799843	0.0244228	0.0117263	0.00339634	0.00854743	0.0062442	0.0171453	0.0116403	0.0140017	0.0103647	0.00921651	3.139908
410	-15765.2	-15820.2	55.007	0.123006	0.0898733	0.094408	0.0998429	0.11784	0.0830905	0.138318	0.0816976	0.104539	0.189788	0.0885891	0.0574403	0.0861164	0.0718076	0.112894	0.12936	0.12677	0.105264	0.118654	0.0902933	0.0889265	0.0743287	0.161244	0.0221038	0.0494088	0.0112271	0.0228173	0.0453571	0.0606488	0.0401896	0.0381015	0.0188523	0.0169389	0.0812727	0.043818	0.00770477	0.0277383	0.0192747	0.0556404	0.0377755	0.0293603	0.0476769	0.0299097	0.0391751	0.0286229	0.0300671	0.031798	0.0375297	0.0264627	0.0440517	0.0260191	0.0332938	0.0604439	0.0282139	0.0182936	0.0274264	0.0228693	0.0359545	0.0411987	0.0403739	0.0335245	0.037789	0.0287567	0.0283214	0.0236723	0.0513529	0.00703963	0.0157357	0.0035756	0.00726686	0.0144454	0.0193155	0.0127996	0.0121346	0.0060041	0.00539471	0.0258838	0.0139552	0.00245382	0.00883412	0.00613861	0.0177204	0.0120308	0.0093507	0.0151842	0.00952565	3.139908
420	-15763.7	-15818.7	55.007	0.118821	0.0960941	0.0911957	0.112253	0.107475	0.0838617	0.146048	0.0789178	0.100982	0.174739	0.0588459	0.104853	0.0821855	0.0831963	0.0926476	0.123175	0.124099	0.11001	0.109481	0.0872209	0.0718884	0.100914	0.168661	0.0213517	0.0398963	0.0345607	0.0220409	0.0532486	0.0393466	0.0475064	0.0313247	0.0224916	0.0347959	0.0785073	0.0248222	0.0179158	0.0161714	0.0266163	0.0496089	0.0337335	0.0273034	0.0336006	0.0574996	0.0378421	0.0306041	0.0290441	0.0357504	0.0342288	0.0267083	0.0465135	0.0251338	0.0321609	0.0556509	0.0187413	0.0333937	0.0261745	0.0264964	0.0295065	0.0392289	0.039523	0.035036	0.0348677	0.0277782	0.0228951	0.0321392	0.0537152	0.0068001	0.0127062	0.0110069	0.0070196	0.0169587	0.0125311	0.0151299	0.00997632	0.00716314	0.0110818	0.025003	0.00790538	0.00570583	0.00515029	0.00847677	0.0157995	0.0107435	0.00869561	0.0107012	0.0183125	3.139908
430	-15755.1	-15810.1	55.007	0.126066	0.0914892	0.0868256	0.101477	0.102325	0.0798431	0.121494	0.075136	0.0808021	0.158001	0.0758168	0.0998287	0.0862643	0.106174	0.11447	0.125198	0.125528	0.103715	0.128174	0.0839036	0.0974027	0.0960783	0.173938	0.0180615	0.0379845	0.0216321	0.0282335	0.0354725	0.0500133	0.0417332	0.0367571	0.0338535	0.037387	0.0753215	0.0246682	0.0228656	0.0259259	0.0323374	0.0454787	0.0399696	0.0349765	0.0226562	0.0346316	0.0401494	0.0291375	0.0276523	0.0323184	0.0325886	0.0254285	0.0386935	0.0239294	0.0257339	0.0503203	0.0241462	0.0317935	0.0274735	0.0338143	0.0364564	0.039873	0.0399783	0.0330311	0.040821	0.0267217	0.0310209	0.0305991	0.0553958	0.00575223	0.0120973	0.00688939	0.00899181	0.0112973	0.0159283	0.0132912	0.0117064	0.0107817	0.011907	0.0239884	0.00785634	0.00728226	0.0082569	0.0102988	0.0144841	0.0127295	0.0111393	0.00721558	0.0110295	3.139908
440	-15754.9	-15809.9	55.007	0.111514	0.091727	0.0919905	0.100366	0.102591	0.0761977	0.116016	0.0744372	0.108293	0.153588	0.0743618	0.100088	0.0864885	0.10645	0.116159	0.125523	0.111794	0.103984	0.114531	0.082792	0.0889611	0.096328	0.17439	0.0271607	0.0416082	0.0262539	0.0301734	0.0564991	0.0487456	0.0428591	0.0231632	0.0339415	0.0308022	0.0756924	0.0250891	0.0121598	0.0389957	0.0230676	0.0629724	0.0436028	0.0259067	0.0344075	0.0282368	0.0355149	0.0292133	0.0292972	0.0319647	0.0326733	0.0242675	0.0369488	0.0237068	0.0344893	0.0489148	0.0236828	0.0318761	0.0275449	0.0339022	0.0369944	0.0399767	0.0356043	0.0331169	0.0364759	0.0263677	0.0283324	0.0306786	0.0555398	0.00865014	0.0132514	0.00836135	0.00960966	0.0179939	0.0155245	0.0136498	0.00737705	0.0108097	0.0098099	0.0241066	0.0079904	0.00387267	0.0124194	0.00734659	0.0200555	0.0138867	0.00825079	0.0109581	0.00899287	3.139908
