Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
17180	-14467.3	-14529.4	62.0857	0.111919	0.0983425	0.102304	0.111203	0.116081	0.0771739	0.142901	0.0776098	0.0693852	0.162989	0.0795971	0.0812304	0.0807592	0.0961845	0.101433	0.10175	0.131437	0.124486	0.112982	0.0699223	0.0755247	0.0658177	0.155543	0.0376079	0.0190067	0.0265628	0.0394185	0.0292051	0.0159074	0.0258711	0.0109634	0.0317026	0.0303566	0.056655	0.0410123	0.0179006	0.0385096	0.012508	0.0445629	0.0778813	0.0191637	0.022411	0.0601771	0.199662	0.271532	0.059179	0.0301111	0.425213	0.014303	0.258119	0.236962	0.152741	0.352177	0.0372573	0.0327376	0.0340564	0.0370189	0.0386425	0.0256907	0.047571	0.0258358	0.0230979	0.0542581	0.0264974	0.0270411	0.0268842	0.0320192	0.0337663	0.0338721	0.0437547	0.0414408	0.037611	0.0232767	0.0251417	0.0219103	0.0517792	0.0125194	0.00632721	0.00884261	0.0131222	0.0097222	0.00529547	0.00861234	0.00364965	0.0105536	0.0101055	0.0188601	0.0136527	0.00595899	0.0128196	0.00416384	0.0148347	0.0259262	0.00637948	0.00746049	0.0200326	3.00396
17190	-14474.1	-14536.2	62.0857	0.106663	0.103989	0.105387	0.0987992	0.114566	0.0711647	0.141037	0.0765974	0.0922344	0.160863	0.0706971	0.0888643	0.105334	0.0949298	0.0899543	0.0897981	0.129723	0.120775	0.118962	0.0690102	0.068726	0.0748396	0.153514	0.0224333	0.0200462	0.0278044	0.0368534	0.0189807	0.0315672	0.0333358	0.0323402	0.0496649	0.0202229	0.0458412	0.0389129	0.0144415	0.0238191	0.0296637	0.0439816	0.0768654	0.0164853	0.0284878	0.045785	0.207477	0.269555	0.0561774	0.0380679	0.422117	0.00660556	0.258119	0.236962	0.152741	0.352177	0.0355075	0.0346172	0.0350827	0.0328897	0.0381385	0.0236903	0.0469505	0.0254988	0.0307043	0.0535503	0.0235346	0.0295824	0.0350649	0.0316016	0.0299452	0.0298932	0.043184	0.0402052	0.0396018	0.0229731	0.0228785	0.0249137	0.0511038	0.00746792	0.00667324	0.00925592	0.0122683	0.00631856	0.0105085	0.0110973	0.0107659	0.0165331	0.00673209	0.0152602	0.0129539	0.00480747	0.00792923	0.00987487	0.0146412	0.025588	0.00548784	0.00948341	0.0152415	3.00396
17200	-14474.8	-14537	62.1583	0.110838	0.0788105	0.114158	0.103054	0.114364	0.0687028	0.13635	0.0636288	0.0920711	0.177363	0.0749715	0.0887069	0.0803377	0.0869639	0.103227	0.10215	0.129493	0.106848	0.118752	0.068888	0.0686043	0.0747071	0.153242	0.0270299	0.0178556	0.0215626	0.0410353	0.0284093	0.00890074	0.04375	0.032283	0.0366283	0.0451812	0.0384368	0.0200841	0.0201883	0.033889	0.0215516	0.0439037	0.0802984	0.0189933	0.021992	0.0659586	0.209489	0.272169	0.0567222	0.0238076	0.42621	0.0116022	0.258558	0.235664	0.153001	0.352776	0.037142	0.0264096	0.0382547	0.0345335	0.0383235	0.0230225	0.0456912	0.0213222	0.0308533	0.0594349	0.0251232	0.0297259	0.0269214	0.0291418	0.0345915	0.0342306	0.0433935	0.0358049	0.0397939	0.0230845	0.0229895	0.0250345	0.0513517	0.0090578	0.00598345	0.00722567	0.013751	0.00952003	0.00298266	0.0146607	0.0108181	0.0122742	0.0151403	0.0128803	0.00673022	0.00676515	0.0113563	0.00722201	0.0147122	0.0269082	0.00636472	0.00736958	0.0221029	2.984161
17210	-14463.6	-14525.8	62.1583	0.114867	0.0934175	0.120017	0.0872384	0.0878735	0.0755117	0.116118	0.06769	0.104851	0.167882	0.0797466	0.0659224	0.0854653	0.0925145	0.109815	0.13039	0.126229	0.113667	0.126331	0.0774627	0.0825855	0.0848608	0.149602	0.0459753	0.0207991	0.0229388	0.0253247	0.0344622	0.0273652	0.0335974	0.00671728	0.0389661	0.0258984	0.0408901	0.0222723	0.022724	0.036052	0.0203555	0.024316	0.0932676	0.0200287	0.0192692	0.0428831	0.208918	0.26732	0.0557117	0.0380361	0.418618	0.0113955	0.258558	0.235664	0.153001	0.352776	0.0384921	0.0313044	0.0402179	0.0292338	0.0294466	0.0253042	0.0389115	0.0226831	0.0351358	0.0562577	0.0267233	0.0220908	0.0286396	0.0310018	0.0367993	0.043694	0.0422995	0.0380902	0.0423338	0.025958	0.0276746	0.0284371	0.0501321	0.0154064	0.00696984	0.00768686	0.00848638	0.0115484	0.00917016	0.0112586	0.00225098	0.0130576	0.00867863	0.0137024	0.00746351	0.00761487	0.0120811	0.00682117	0.00814835	0.0312542	0.00671168	0.00645716	0.0143702	2.984161
17220	-14456.8	-14519	62.1583	0.110453	0.101066	0.0987762	0.0838866	0.101105	0.0847727	0.128194	0.0663853	0.100822	0.170143	0.0673578	0.06273	0.0958195	0.0889599	0.0954903	0.1262	0.121379	0.116835	0.113403	0.0744865	0.0774649	0.0876195	0.160854	0.0351215	0.0173285	0.0169489	0.0502674	0.0161082	0.0358679	0.0473364	0.0188212	0.0218427	0.0223274	0.0427649	0.0234747	0.017895	0.0417737	0.0146028	0.0447679	0.0924121	0.0189206	0.0270271	0.0443482	0.208915	0.267317	0.0557109	0.0371663	0.418612	0.0122789	0.245037	0.241133	0.152868	0.360962	0.0370132	0.0338676	0.0331002	0.0281106	0.0338806	0.0284075	0.0429581	0.0222459	0.0337858	0.0570155	0.0225718	0.021021	0.0321093	0.0298107	0.031999	0.0422899	0.0406743	0.0391516	0.0380017	0.0249606	0.0259587	0.0293615	0.0539026	0.0117693	0.00580683	0.00567961	0.0168447	0.0053979	0.0120194	0.0158626	0.00630703	0.00731956	0.00748197	0.0143306	0.00786642	0.00599666	0.0139985	0.00489343	0.0150018	0.0309675	0.00634033	0.00905685	0.0148612	2.984161
17230	-14463.2	-14524.6	61.3947	0.121727	0.109956	0.104145	0.0991567	0.106601	0.0955197	0.115291	0.0735672	0.0901065	0.179392	0.0710193	0.0954965	0.101028	0.114273	0.100681	0.135828	0.138855	0.130498	0.11049	0.0872885	0.0873789	0.0810773	0.169598	0.0332583	0.0171725	0.0169037	0.0367292	0.0264769	0.0378176	0.0589983	0.0307421	0.0181459	0.0329063	0.0388558	0.0266243	0.0230278	0.0374469	0.0262401	0.0400504	0.0838227	0.0183296	0.0205648	0.04881	0.211355	0.276577	0.0576409	0.0384538	0.4034	0.0125737	0.243461	0.246708	0.151191	0.35864	0.0381363	0.0344483	0.0326281	0.0310651	0.0333974	0.0299257	0.0361198	0.0230481	0.0282298	0.0562023	0.0222499	0.0299184	0.0316514	0.035801	0.0315427	0.0425539	0.0435023	0.0408841	0.0346158	0.0273469	0.0273752	0.025401	0.0531339	0.0104196	0.00538002	0.00529581	0.011507	0.00829504	0.011848	0.0184838	0.00963131	0.005685	0.0103093	0.0121733	0.00834122	0.00721445	0.0117319	0.00822087	0.0125475	0.0262611	0.00574255	0.0064428	0.0152918	3.191895
17240	-14462	-14523.7	61.7043	0.147985	0.100779	0.105188	0.096861	0.102478	0.0769538	0.128923	0.0691465	0.0910084	0.148369	0.0717302	0.0832065	0.0999194	0.115417	0.123889	0.126057	0.140245	0.104657	0.111596	0.0964156	0.108962	0.0928714	0.151358	0.0335913	0.019845	0.0261786	0.040678	0.0123511	0.0292113	0.0343449	0.0180627	0.0339066	0.0300578	0.0392447	0.0391021	0.0146598	0.0342883	0.0196423	0.0351225	0.0740777	0.0209279	0.0103726	0.0481224	0.215341	0.264732	0.0587281	0.0391791	0.411008	0.0110118	0.238852	0.236425	0.14489	0.379834	0.0476174	0.0324276	0.0338464	0.031167	0.0329745	0.0247615	0.0414837	0.0222493	0.0292838	0.0477409	0.0230807	0.0267734	0.0321511	0.0371378	0.0398639	0.0405614	0.0451266	0.0336757	0.0359083	0.0310237	0.0350607	0.0298833	0.0487027	0.0108087	0.00638552	0.0084235	0.013089	0.00397423	0.00939935	0.0110512	0.00581205	0.0109101	0.00967173	0.0126278	0.0125819	0.00471708	0.011033	0.00632032	0.0113014	0.023836	0.00673397	0.00333761	0.0154844	3.107804
17250	-14470.4	-14532	61.6431	0.123804	0.111844	0.0987683	0.083639	0.11373	0.0854033	0.13563	0.0732759	0.0996885	0.16466	0.0796061	0.0861664	0.102114	0.0949667	0.10463	0.122844	0.142286	0.116149	0.111054	0.0829911	0.106021	0.0882202	0.146942	0.0240259	0.0169353	0.0247312	0.0565857	0.0162266	0.0202844	0.0619542	0.0153596	0.039487	0.0186144	0.0565404	0.0213483	0.0102082	0.0556409	0.00921682	0.042112	0.084877	0.00999287	0.0194921	0.0463954	0.216953	0.266713	0.0516837	0.0394723	0.414084	0.0110942	0.254086	0.233154	0.142885	0.369874	0.039624	0.0357963	0.0316113	0.0267691	0.0364	0.0273338	0.043409	0.0234523	0.0319058	0.0527004	0.0254783	0.027578	0.0326821	0.0303946	0.0334874	0.0393168	0.0455394	0.037174	0.0355434	0.0265617	0.0339326	0.0282353	0.0470297	0.00768961	0.00542024	0.00791535	0.0181105	0.0051934	0.00649214	0.0198287	0.00491592	0.012638	0.00595762	0.0180961	0.00683262	0.00326719	0.0178082	0.00294989	0.0134782	0.0271653	0.00319827	0.00623855	0.0148491	3.124462
17260	-14460.9	-14522.7	61.7674	0.122296	0.125169	0.114161	0.100064	0.0988586	0.0840275	0.133445	0.0880959	0.0851796	0.182064	0.066607	0.0854953	0.100469	0.10477	0.102944	0.144205	0.139994	0.114278	0.108377	0.0891648	0.0806343	0.086799	0.144575	0.0337827	0.0131217	0.0284019	0.0451566	0.0182542	0.0171949	0.0546615	0.0184221	0.0339956	0.0163438	0.0314837	0.0238482	0.0160789	0.0350472	0.0113363	0.0389504	0.0793959	0.0128966	0.0127957	0.0478262	0.221747	0.270974	0.0527987	0.0241146	0.423235	0.0071313	0.255788	0.229817	0.143842	0.370553	0.0395695	0.040499	0.0369372	0.0323763	0.0319862	0.0271875	0.0431767	0.0285038	0.0275603	0.0589075	0.021551	0.0276624	0.0325072	0.033899	0.0333082	0.0466581	0.0452958	0.0369751	0.035066	0.0288497	0.0260896	0.0280842	0.046778	0.0109305	0.00424559	0.00918957	0.0146106	0.00590622	0.00556348	0.017686	0.00596055	0.0109994	0.00528811	0.0101867	0.00771618	0.0052024	0.0113397	0.0036679	0.0126026	0.0256889	0.00417274	0.00414011	0.0154744	3.090667
17270	-14473.6	-14535.4	61.7674	0.129268	0.098607	0.0988707	0.119727	0.10119	0.0793119	0.108808	0.0850182	0.0744155	0.169974	0.0861466	0.0897458	0.0851277	0.102519	0.0962062	0.146611	0.128073	0.116973	0.125528	0.067993	0.0939683	0.0812082	0.182149	0.0226476	0.0197903	0.0222266	0.0422601	0.00494775	0.0146603	0.0357296	0.0206989	0.0352146	0.0358349	0.0352929	0.0445521	0.0242173	0.0256865	0.0154378	0.0426421	0.0983259	0.0139119	0.0381143	0.0310363	0.215012	0.295163	0.0506283	0.0214014	0.405837	0.0119589	0.253569	0.227823	0.142594	0.376013	0.0418252	0.0319048	0.0319901	0.0387383	0.0327406	0.0256617	0.0352053	0.027508	0.0240775	0.0549959	0.0278732	0.0290377	0.0275435	0.0331706	0.031128	0.0474368	0.0414385	0.0378472	0.0406153	0.0219995	0.0304039	0.0262753	0.058935	0.00732773	0.00640325	0.00719151	0.0136734	0.00160087	0.00474341	0.0115605	0.00669723	0.0113939	0.0115945	0.0114192	0.014415	0.00783562	0.008311	0.00499499	0.013797	0.0318138	0.00450125	0.0123321	0.010042	3.090667
17280	-14466	-14528.3	62.2317	0.10719	0.102669	0.102006	0.110544	0.0911345	0.0893439	0.107363	0.072944	0.0727688	0.156937	0.0883963	0.0728472	0.0820717	0.0946556	0.0990782	0.137566	0.118249	0.104194	0.107938	0.0561724	0.086693	0.0749792	0.147038	0.0363581	0.0129861	0.0330946	0.0543655	0.0250208	0.0165187	0.036653	0.0154437	0.0357969	0.0312381	0.0455841	0.0411052	0.0223598	0.0406642	0.0178416	0.0393713	0.0876573	0.0250019	0.0266702	0.0376161	0.217458	0.281508	0.0512043	0.0241694	0.410455	0.0152055	0.251177	0.223542	0.152814	0.372467	0.0361623	0.034637	0.0344136	0.0372939	0.0307458	0.0301418	0.0362208	0.024609	0.0245498	0.0529453	0.0298221	0.0245763	0.0276884	0.0319338	0.0334258	0.0464104	0.0398934	0.0351516	0.0364147	0.0189507	0.0292474	0.0252956	0.0496059	0.0122661	0.00438108	0.011165	0.0183412	0.00844122	0.00557289	0.0123655	0.00521022	0.0120767	0.0105387	0.0153786	0.0138676	0.00754346	0.0137188	0.00601918	0.0132826	0.0295727	0.00843485	0.00899767	0.0126905	2.964124
17290	-14465.2	-14527.4	62.2317	0.108742	0.0936734	0.078599	0.112145	0.100478	0.0681319	0.105741	0.0740007	0.0883062	0.146566	0.0949399	0.0617943	0.0832606	0.096279	0.107861	0.127882	0.134881	0.105703	0.113032	0.0871204	0.0939568	0.0683865	0.163999	0.0449113	0.0147796	0.0207514	0.0454284	0.0253417	0.0291298	0.0533262	0.0150647	0.0444845	0.0242514	0.0336789	0.0173866	0.0114053	0.0448008	0.0149287	0.0352756	0.0889271	0.018386	0.0218265	0.044561	0.216602	0.2804	0.0510028	0.0265275	0.408839	0.0166288	0.247198	0.235844	0.150393	0.366565	0.0366862	0.0316024	0.0265168	0.0378341	0.033898	0.0229855	0.0356736	0.0249655	0.0297916	0.0494466	0.0320296	0.0208474	0.0280895	0.0324814	0.0363887	0.0431433	0.0455043	0.0356609	0.0381334	0.0293916	0.031698	0.0230714	0.0553281	0.0151516	0.00498617	0.00700087	0.0153261	0.00854946	0.00982746	0.0179905	0.00508236	0.0150076	0.00818166	0.0113622	0.00586567	0.00384779	0.0151144	0.00503645	0.0119009	0.0300011	0.00620284	0.00736355	0.0150334	2.964124
17300	-14460.9	-14523	62.0679	0.120611	0.104052	0.079694	0.0888164	0.0965262	0.062192	0.113843	0.0742824	0.0904141	0.169393	0.0953012	0.0706898	0.0910038	0.11544	0.109424	0.112991	0.135394	0.0852888	0.106363	0.087452	0.0943145	0.0782315	0.164624	0.0326519	0.00856497	0.0369618	0.043005	0.0108066	0.0253134	0.0429627	0.0181173	0.0458158	0.0232637	0.0319932	0.0403853	0.0222428	0.0426847	0.0174273	0.0362234	0.0892656	0.023032	0.0192043	0.0525615	0.219316	0.283913	0.0516418	0.0269589	0.403635	0.0145354	0.247228	0.235751	0.150412	0.36661	0.0400858	0.0345823	0.0264867	0.0295186	0.032081	0.0206699	0.0378365	0.0246882	0.0300496	0.0562987	0.0316739	0.0234941	0.0302456	0.0383673	0.0363675	0.0375532	0.0449989	0.0283462	0.0353502	0.0290652	0.031346	0.0260007	0.0547136	0.0108521	0.00284662	0.0122845	0.0142929	0.00359163	0.00841306	0.0142789	0.00602138	0.0152271	0.00773182	0.0106331	0.0134223	0.00739251	0.0141865	0.00579206	0.0120391	0.0296679	0.00765482	0.00638267	0.0174691	3.008825
17310	-14458.8	-14520.9	62.0679	0.125798	0.107537	0.0891909	0.122949	0.102803	0.0587847	0.121947	0.0831344	0.0804002	0.158797	0.0733965	0.0791137	0.082935	0.129197	0.117502	0.126456	0.12306	0.093761	0.117873	0.0853337	0.0971978	0.0875542	0.143355	0.0240906	0.0104652	0.0293331	0.0481298	0.0194329	0.02833	0.0389371	0.0202763	0.0336279	0.0192864	0.0329754	0.0353709	0.0115014	0.0385064	0.014422	0.0345098	0.0720757	0.021939	0.0196945	0.0478429	0.220263	0.285139	0.0518648	0.0289201	0.405378	0.00843531	0.242624	0.230466	0.147611	0.3793	0.0418098	0.0357407	0.0296431	0.0408629	0.0341671	0.0195374	0.0405298	0.0276302	0.0267215	0.052777	0.0243937	0.0262939	0.0275639	0.0429394	0.0390524	0.0420283	0.0408996	0.031162	0.0391759	0.0283611	0.0323042	0.0290991	0.0476449	0.00800665	0.00347817	0.00974903	0.0159962	0.00645864	0.00941563	0.012941	0.00673894	0.0111764	0.00640993	0.0109596	0.0117557	0.00382255	0.0127978	0.00479322	0.0114695	0.0239548	0.00729154	0.00654558	0.0159009	3.008825
17320	-14464.9	-14527	62.0679	0.1176	0.109211	0.110651	0.11272	0.111087	0.063921	0.149243	0.0812247	0.06631	0.175579	0.0641178	0.0762865	0.0760348	0.118448	0.107726	0.115935	0.125883	0.103483	0.108066	0.0937436	0.106159	0.0847401	0.131428	0.0274809	0.0161918	0.0232918	0.0421556	0.0253633	0.0294139	0.0469216	0.0125245	0.0278021	0.0213414	0.0375457	0.027166	0.0256845	0.0355364	0.0091692	0.0434254	0.0660789	0.0156599	0.0226126	0.0438624	0.221379	0.286584	0.0521276	0.0221579	0.407433	0.0103189	0.242433	0.230284	0.148283	0.379001	0.0390849	0.0362969	0.0367756	0.037463	0.0369204	0.0212445	0.0496018	0.0269955	0.0220385	0.0583546	0.0213099	0.0253543	0.0252706	0.0393668	0.0358032	0.0385315	0.041838	0.0343933	0.0359165	0.0311562	0.0352825	0.0281638	0.0436808	0.00913344	0.00538144	0.00774118	0.0140107	0.00842962	0.00977587	0.0155947	0.00416258	0.0092402	0.00709295	0.0124785	0.00902879	0.0085364	0.0118107	0.00304744	0.0144327	0.0219617	0.00520465	0.00751541	0.0145779	3.008825
17330	-14472.3	-14534.7	62.4033	0.118324	0.108075	0.111332	0.0900822	0.124207	0.0760406	0.0985044	0.0647077	0.0660074	0.15608	0.0859548	0.0672252	0.0926427	0.119177	0.108389	0.116648	0.124622	0.0936944	0.108732	0.0768592	0.106812	0.0837792	0.132237	0.0305199	0.0123323	0.0129726	0.0423548	0.0253687	0.0414072	0.0346961	0.00945944	0.027699	0.0251476	0.0377769	0.0273788	0.0159758	0.0300124	0.0166613	0.0493609	0.0677524	0.0225425	0.0135531	0.0441324	0.221897	0.287254	0.0522495	0.0203706	0.408386	0.00984298	0.242433	0.230284	0.148283	0.379001	0.0405602	0.037047	0.0381637	0.0308793	0.0425768	0.026066	0.0337663	0.0221811	0.0226267	0.0535026	0.0294644	0.0230441	0.031757	0.0408528	0.0371547	0.0399859	0.0427192	0.0321175	0.0372721	0.0263466	0.0366142	0.0287187	0.0453296	0.0104619	0.00422738	0.00444688	0.0145188	0.00869616	0.014194	0.0118935	0.0032426	0.00949493	0.00862036	0.0129495	0.00938519	0.00547636	0.010288	0.00571132	0.0169204	0.0232248	0.00772735	0.00464587	0.0151282	2.917237
17340	-14478.8	-14541.2	62.4033	0.127888	0.105671	0.108856	0.0934977	0.103842	0.0896233	0.0963134	0.0638791	0.0685733	0.209023	0.0787158	0.0751298	0.0905822	0.0862722	0.105978	0.147417	0.12185	0.0931116	0.106313	0.070516	0.0639916	0.0555551	0.129296	0.0331233	0.0107062	0.00899196	0.0417201	0.0151392	0.0404862	0.0417944	0.010457	0.0417875	0.0228526	0.0454674	0.0405082	0.0151988	0.0437949	0.0162907	0.0321007	0.0858082	0.0167901	0.0169588	0.0453652	0.218902	0.283377	0.0618512	0.0237621	0.402874	0.00923246	0.231023	0.234686	0.151117	0.383175	0.0438386	0.036223	0.0373148	0.0320501	0.0355959	0.030722	0.0330153	0.0218971	0.0235062	0.0716511	0.026983	0.0257538	0.0310507	0.0295733	0.0363283	0.050533	0.041769	0.0319177	0.0364431	0.0241722	0.0219357	0.0190437	0.0443214	0.0113543	0.00366999	0.00308235	0.0143013	0.00518956	0.0138783	0.0143267	0.00358455	0.0143244	0.00783366	0.0155858	0.0138858	0.00520999	0.0150125	0.00558429	0.0110038	0.0294142	0.00575548	0.0058133	0.0155508	2.917237
17350	-14474	-14536.1	62.0993	0.110985	0.0933891	0.117539	0.0932916	0.0919058	0.0817074	0.11749	0.0710711	0.0810338	0.206156	0.0755014	0.0749642	0.0903824	0.0836754	0.10021	0.138282	0.121581	0.111137	0.116945	0.0642724	0.11918	0.0640468	0.145512	0.0318356	0.00878013	0.0295544	0.0349199	0.0190469	0.00963174	0.0438065	0.0104339	0.039851	0.0107034	0.0401599	0.0310866	0.0393193	0.0632046	0.0179526	0.0261127	0.0865369	0.0249657	0.0168481	0.0452652	0.218331	0.282638	0.0616898	0.0237001	0.401824	0.0118171	0.231023	0.234686	0.151117	0.383175	0.0369915	0.0311269	0.039176	0.0310944	0.0306325	0.0272333	0.0391599	0.0236882	0.0270088	0.0687126	0.0251649	0.0249858	0.0301247	0.0278893	0.0334002	0.0460897	0.0405235	0.0370422	0.038978	0.0214222	0.039723	0.021347	0.0484995	0.0106109	0.00292644	0.00985057	0.0116389	0.00634841	0.00321029	0.0146008	0.00347766	0.0132824	0.00356748	0.0133854	0.0103613	0.0131053	0.0210663	0.00598364	0.00870344	0.028843	0.00832115	0.00561551	0.015087	3.000272
17360	-14461.4	-14522.5	61.1219	0.128463	0.0859011	0.128108	0.100719	0.108351	0.0882127	0.126845	0.0767296	0.0874856	0.21801	0.0748843	0.0803513	0.0996158	0.105629	0.137861	0.149291	0.131262	0.119985	0.113658	0.0788349	0.10552	0.0894617	0.174344	0.0398637	0.0139401	0.0319074	0.0377001	0.0278311	0.0295422	0.0380988	0.0103927	0.0305442	0.0290036	0.0427896	0.0372044	0.0185674	0.0348931	0.0149677	0.0337118	0.0843055	0.0265383	0.0183329	0.0561648	0.218401	0.282728	0.0594458	0.024845	0.401952	0.0126276	0.240371	0.244182	0.153065	0.362382	0.0393357	0.026303	0.039227	0.0308404	0.0331773	0.0270109	0.03884	0.0234947	0.0267882	0.0667549	0.0229297	0.0246037	0.0305025	0.0323437	0.0422133	0.0457133	0.0401925	0.0367397	0.0348023	0.0241394	0.0323105	0.0273933	0.0533843	0.0122063	0.00426848	0.00977011	0.0115438	0.00852192	0.00904588	0.0116659	0.00318227	0.00935267	0.00888094	0.0131022	0.0113921	0.00568538	0.0106843	0.00458312	0.0103226	0.0258145	0.00812606	0.00561355	0.0171977	3.265823
17370	-14472.5	-14533.7	61.1219	0.148336	0.0944005	0.0980676	0.103809	0.13087	0.0909189	0.115475	0.0620688	0.101186	0.230685	0.0805775	0.0663426	0.095031	0.105414	0.114975	0.137087	0.123602	0.123666	0.109844	0.0931479	0.108757	0.07804	0.173947	0.0416958	0.0166232	0.0193551	0.0357128	0.0178435	0.0239927	0.0497852	0.0225525	0.0367339	0.0298934	0.0431159	0.0390194	0.00944215	0.0363807	0.0229196	0.0492064	0.0868919	0.0362516	0.029666	0.0324914	0.218486	0.282838	0.0682475	0.0156897	0.402107	0.0126325	0.240371	0.244182	0.153065	0.362382	0.0454208	0.0289056	0.0300285	0.0317865	0.0400726	0.0278395	0.0353585	0.0190056	0.0309834	0.0706362	0.024673	0.0203142	0.0290986	0.032278	0.0352055	0.0419761	0.0378472	0.0378668	0.0336345	0.028522	0.0333017	0.023896	0.053263	0.0127673	0.00509004	0.00592655	0.0109353	0.00546371	0.00734661	0.0152443	0.00690562	0.011248	0.00915339	0.0132021	0.0119478	0.0028912	0.0111398	0.00701801	0.0150671	0.0266064	0.0111003	0.00908377	0.00994893	3.265823
17380	-14467.7	-14528.8	61.1219	0.125102	0.115637	0.105722	0.0896112	0.116624	0.0785306	0.118671	0.0721896	0.104039	0.2102	0.0813576	0.108677	0.101167	0.103045	0.109434	0.131854	0.169211	0.118314	0.112941	0.0800818	0.0855344	0.0802399	0.178851	0.0304113	0.0176362	0.0275956	0.0452922	0.0225891	0.0297953	0.0511887	0.0140699	0.0424159	0.0199257	0.0315907	0.0393892	0.0115713	0.03639	0.0235657	0.0505935	0.078542	0.0347049	0.0101202	0.051402	0.21236	0.292727	0.066334	0.0242886	0.390833	0.0134577	0.226709	0.248574	0.155818	0.368899	0.0383063	0.0354083	0.0323721	0.0274391	0.0357105	0.0240462	0.0363374	0.0221046	0.0318569	0.0643636	0.0249118	0.033277	0.0309775	0.0315524	0.0335088	0.040374	0.0518127	0.0362278	0.0345826	0.0245212	0.0261908	0.0245696	0.0547645	0.00931198	0.00540022	0.0084498	0.0138685	0.00691682	0.00912336	0.0156741	0.00430823	0.0129878	0.00610127	0.00967314	0.012061	0.00354316	0.0111427	0.00721585	0.0154918	0.0240497	0.0106267	0.00309881	0.0157394	3.265823
17390	-14468.8	-14530.2	61.4032	0.125629	0.111203	0.115484	0.0832346	0.104492	0.0788618	0.119172	0.0792144	0.0879299	0.172341	0.0728434	0.0812214	0.106771	0.103479	0.109895	0.13241	0.169925	0.129823	0.115756	0.0804196	0.0901927	0.0805783	0.165885	0.0318472	0.00807193	0.0250282	0.0620093	0.020944	0.0126116	0.0514046	0.0217303	0.0427723	0.0152651	0.0517465	0.0455928	0.021318	0.0293532	0.0236651	0.0433474	0.0788732	0.0254554	0.00985862	0.0519283	0.222338	0.269825	0.069451	0.0208529	0.409198	0.00833524	0.226709	0.248574	0.155818	0.368899	0.0393873	0.0348644	0.0362067	0.0260958	0.0327605	0.0247248	0.0373628	0.0248353	0.0275678	0.0540324	0.0228379	0.0254646	0.033475	0.0324429	0.0344544	0.0415134	0.0532749	0.040702	0.0362919	0.0252132	0.0282773	0.0252629	0.0520082	0.00998475	0.00253072	0.00784684	0.0194412	0.00656638	0.00395398	0.0161164	0.00681288	0.01341	0.00478592	0.0162236	0.0142943	0.00668364	0.00920282	0.00741948	0.0135903	0.0247284	0.00798079	0.00309088	0.0162806	3.189585
