Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2902	0	-15380.8	-15396.3	15.5153	0.0927719	0.107516	0.0980067	0.10921	0.12746	0.106764	0.114739	0.0837775	0.0954118	0.158762	0.0884556	0.0818691	0.0964003	0.0948737	0.0902136	0.127662	0.132325	0.11373	0.103789	0.0662491	0.0771708	0.0809089	0.165004	0.0362705	0.00749039	0.022076	0.0224303	0.0344468	0.0434084	0.0436213	0.0253589	0.0250895	0.0676914	0.0280123	0.0331979	0.0494606	0.0273147	0.0645927	0.0242701	0.0490769	0.0355509	0.0418045	0.022317	0.219763	0.29719	0.110166	0.37288	3.11655
2903	1	-15374.8	-15389.8	14.9774	0.137987	0.0932375	0.0930545	0.109397	0.127219	0.0619518	0.119355	0.0752139	0.106489	0.15115	0.0852758	0.0962157	0.106105	0.10372	0.121305	0.121416	0.113477	0.104735	0.131731	0.0690197	0.0898481	0.104342	0.175821	0.0494807	0.0405056	0.0308643	0.0214224	0.0710818	0.0249102	0.0469087	0.024917	0.0214121	0.0380928	0.0196793	0.0225231	0.0374768	0.0161845	0.0305312	0.038521	0.0295394	0.0494548	0.0266452	0.0321244	0.216857	0.305516	0.0932968	0.38433	3.170344
2904	0	-15377.1	-15392.6	15.5233	0.132896	0.096708	0.0980067	0.0881371	0.101734	0.0735511	0.120717	0.0990002	0.0983701	0.15957	0.0696692	0.0955951	0.0919111	0.0863175	0.102706	0.122783	0.123628	0.131355	0.138718	0.0641157	0.113411	0.0809432	0.181273	0.0139338	0.00751588	0.0350906	0.0235234	0.028637	0.0533708	0.0196903	0.0255353	0.0251269	0.0425287	0.0208782	0.0132416	0.0505463	0.0308101	0.0868616	0.0259171	0.0403111	0.0355509	0.0408996	0.0246744	0.219079	0.296157	0.105562	0.379202	3.115758
2905	1	-15372.9	-15388	15.0455	0.10965	0.0901527	0.103857	0.100859	0.0966233	0.0842267	0.136682	0.0946078	0.103145	0.164564	0.0747197	0.0908478	0.10521	0.0889628	0.0999972	0.151197	0.11004	0.0948148	0.114975	0.0785526	0.0870768	0.0739352	0.154035	0.0546279	0.0478901	0.0384271	0.0181888	0.0906413	0.0394239	0.0536795	0.0244522	0.0310154	0.0379783	0.0145762	0.0319698	0.0240789	0.0311298	0.0480398	0.0380305	0.0186609	0.0521688	0.0173415	0.0424843	0.214411	0.303721	0.100657	0.381211	3.163538
2906	0	-15377.8	-15393.5	15.6531	0.124086	0.105926	0.111037	0.102848	0.0972322	0.0731881	0.101298	0.0810341	0.0919863	0.153881	0.0878146	0.0730076	0.0958268	0.094773	0.1155	0.14204	0.110674	0.0964127	0.101668	0.0899947	0.108041	0.0986474	0.149089	0.0236294	0.017385	0.031637	0.0407136	0.0318161	0.0463362	0.0274453	0.00935767	0.0378401	0.0464136	0.0345658	0.0409183	0.0314392	0.0298991	0.0732173	0.0295786	0.0390269	0.0352464	0.0500683	0.020238	0.218375	0.296108	0.101259	0.384258	3.102778
2907	1	-15373.1	-15388.1	14.9862	0.127403	0.119579	0.0873821	0.0940515	0.126356	0.0900841	0.107618	0.0946207	0.0953149	0.155182	0.0840896	0.0755429	0.130488	0.0980809	0.112042	0.140425	0.123672	0.115166	0.125974	0.0827905	0.0729316	0.0653659	0.182787	0.0397309	0.0327196	0.0233378	0.0198132	0.0803193	0.0476923	0.0413547	0.0152195	0.0210144	0.0319923	0.0138705	0.0173314	0.0274841	0.030731	0.0401964	0.051418	0.0200174	0.0538275	0.0250422	0.0293979	0.216113	0.297572	0.105062	0.381253	3.169459
2908	0	-15370.7	-15386.2	15.5435	0.111729	0.111539	0.0928995	0.10822	0.113241	0.0845722	0.118296	0.0887146	0.0796138	0.176939	0.0801249	0.0816218	0.11232	0.083533	0.103353	0.130603	0.119644	0.108608	0.0959315	0.0613683	0.0764404	0.0903599	0.176419	0.0317342	0.0151607	0.0328395	0.0527271	0.0275874	0.0425425	0.0495182	0.0187129	0.0223077	0.04544	0.0333695	0.0247203	0.035155	0.0417336	0.0644751	0.0209144	0.0334614	0.0328943	0.0498838	0.0324717	0.220658	0.290703	0.101854	0.386785	3.113738
2909	1	-15376.3	-15390.8	14.492	0.129343	0.121437	0.129698	0.114614	0.126356	0.0824858	0.126429	0.071225	0.103219	0.165226	0.0820057	0.0995179	0.0925181	0.0862121	0.114872	0.120654	0.128481	0.111681	0.126013	0.0729991	0.0760322	0.0893276	0.168375	0.0448671	0.0517386	0.0216633	0.0290744	0.0719138	0.0300878	0.0456138	0.013178	0.0274952	0.0232442	0.0104509	0.0295197	0.0323112	0.0366157	0.0425521	0.0434866	0.0224262	0.0492645	0.0193989	0.0352568	0.230643	0.297351	0.099399	0.372607	3.21888
2910	0	-15386.3	-15401.4	15.1582	0.147589	0.0822589	0.107567	0.0838839	0.11142	0.0825124	0.116163	0.0887146	0.0944449	0.140684	0.079175	0.0781967	0.0819745	0.0897718	0.11481	0.126204	0.153906	0.111936	0.117737	0.0778899	0.085424	0.0606457	0.167768	0.0349036	0.0132349	0.0411642	0.0509432	0.0375583	0.0353686	0.0529737	0.00983626	0.0144746	0.060675	0.0509953	0.0267175	0.0627492	0.0348934	0.0888535	0.0242545	0.0310866	0.0290667	0.0347286	0.017107	0.228478	0.299576	0.0975179	0.374428	3.152263
2911	1	-15371.3	-15385.7	14.3403	0.122775	0.0974203	0.102816	0.104255	0.102937	0.090026	0.139962	0.0865524	0.0910842	0.187687	0.0727668	0.0807203	0.0900968	0.101515	0.120317	0.131926	0.125205	0.12452	0.128825	0.0628138	0.0721455	0.0724201	0.157906	0.0511074	0.0632567	0.0433317	0.0229716	0.0762086	0.039204	0.05169	0.0148912	0.0323288	0.0353279	0.016738	0.033906	0.0389593	0.0166819	0.0485523	0.0381977	0.0243432	0.0552916	0.0215302	0.0428443	0.223323	0.292629	0.107489	0.376559	3.234053
2912	0	-15377	-15391.2	14.1567	0.148576	0.104549	0.100832	0.106	0.0941993	0.107319	0.136221	0.0745758	0.0907026	0.161523	0.0726193	0.106161	0.093062	0.0940764	0.119441	0.122967	0.143512	0.131234	0.12451	0.0762983	0.102369	0.0879507	0.148875	0.0201002	0.0126172	0.0237586	0.0465419	0.0229146	0.0603017	0.0404981	0.0262371	0.0255879	0.0638803	0.0252906	0.0237107	0.0495831	0.0246739	0.0693015	0.0321618	0.0378435	0.0267798	0.0573589	0.0157047	0.212068	0.3119	0.105422	0.37061	3.252418
2913	1	-15373.6	-15388.6	15.0638	0.134027	0.108031	0.103787	0.100844	0.0889076	0.0963214	0.138436	0.0802135	0.105553	0.150248	0.0726669	0.0760169	0.0948107	0.0926388	0.0926045	0.122126	0.134917	0.111499	0.125767	0.0923157	0.0867075	0.0868482	0.15158	0.0612581	0.0363222	0.0440841	0.0173889	0.0731572	0.0459647	0.0389999	0.0164356	0.0281902	0.0331868	0.00529357	0.0313737	0.0259921	0.0349958	0.0222914	0.0441578	0.0201577	0.0620946	0.0374527	0.0360447	0.207798	0.292559	0.104235	0.395407	3.161708
2914	0	-15376.9	-15392.8	15.9575	0.135166	0.0966218	0.099764	0.103378	0.0816058	0.0769092	0.1397	0.0745758	0.0923016	0.148425	0.0629694	0.106796	0.0794631	0.115673	0.0923241	0.13382	0.113068	0.107766	0.128557	0.0696162	0.0782645	0.0838608	0.170548	0.0167378	0.0165522	0.0357608	0.0405865	0.0275226	0.0372412	0.0287485	0.0135376	0.027909	0.0553829	0.0314195	0.0483692	0.0480329	0.0329189	0.0649746	0.0194461	0.0323337	0.0416958	0.0431665	0.0188237	0.222359	0.293063	0.0951398	0.389438	3.072335
2915	1	-15379.5	-15395.1	15.558	0.110891	0.0805414	0.0879127	0.0913253	0.0913625	0.09824	0.120585	0.093908	0.100588	0.166142	0.0906612	0.0753755	0.109798	0.0918804	0.106761	0.129264	0.130389	0.092926	0.138104	0.0771873	0.0826324	0.0876134	0.172868	0.0720936	0.0391131	0.0299863	0.015371	0.0741892	0.0246894	0.0429429	0.0244091	0.0342001	0.0298948	0.00972035	0.0219667	0.0287631	0.037025	0.0197799	0.0512835	0.0263908	0.0414395	0.0261793	0.0358913	0.2071	0.31822	0.0984297	0.376251	3.112284
2916	0	-15371.4	-15386.3	14.9084	0.113268	0.0966218	0.0842532	0.102202	0.10124	0.0865273	0.132892	0.090262	0.0927201	0.171011	0.0755692	0.0797445	0.0937945	0.0879301	0.10857	0.144439	0.135024	0.125504	0.115836	0.0840371	0.084111	0.0694226	0.135911	0.0288088	0.0294041	0.0400067	0.0570682	0.0371864	0.0435947	0.0410845	0.0164204	0.0290983	0.0431353	0.0217888	0.028246	0.0446527	0.0373159	0.0891866	0.0237765	0.036913	0.0356985	0.0431665	0.0398029	0.219848	0.291884	0.107141	0.381127	3.177246
2917	1	-15364.6	-15380.9	16.2875	0.120424	0.10401	0.112935	0.0964134	0.0975073	0.0837102	0.117028	0.0923714	0.0827105	0.190917	0.0769941	0.064612	0.0841504	0.0869198	0.103946	0.119672	0.124935	0.114452	0.110626	0.0782265	0.0822932	0.0734635	0.155368	0.0356306	0.0440512	0.0268566	0.0242681	0.0819455	0.0339919	0.0468459	0.0131901	0.0274444	0.0373913	0.0216495	0.0276991	0.0245827	0.0202446	0.0401917	0.0405276	0.0257353	0.0429905	0.026318	0.0240894	0.217744	0.299073	0.101348	0.381835	3.039332
2918	0	-15370.7	-15387	16.357	0.103358	0.0853107	0.0870433	0.081991	0.0977063	0.0808758	0.120318	0.078464	0.083832	0.151698	0.0726603	0.0952537	0.110206	0.0876923	0.0990333	0.129445	0.107195	0.120701	0.118366	0.0716711	0.0834452	0.0792689	0.158096	0.0230104	0.0154246	0.0250677	0.0402607	0.0210701	0.0327295	0.0428296	0.0283968	0.0325032	0.0650224	0.0328903	0.0155552	0.0539512	0.0410646	0.0760533	0.0297926	0.0371752	0.0366796	0.0477933	0.0314797	0.215021	0.302656	0.107146	0.375177	3.032382
2919	1	-15370	-15385	15.0216	0.129616	0.0977281	0.0962144	0.120991	0.086438	0.0745991	0.121275	0.0895092	0.109026	0.192528	0.0767438	0.0934354	0.10629	0.0799423	0.12247	0.131205	0.119958	0.0982092	0.108527	0.0845154	0.0856286	0.0748174	0.16601	0.0606644	0.0305907	0.0392574	0.0187757	0.0711202	0.0532663	0.0483851	0.0188676	0.026627	0.0304062	0.0202895	0.023589	0.0221323	0.0221534	0.0395463	0.042366	0.0262854	0.0526536	0.0224979	0.0307725	0.216336	0.28926	0.106575	0.387829	3.165923
2920	0	-15378	-15392.9	14.9087	0.131996	0.114176	0.0968054	0.0871516	0.100647	0.0872682	0.127084	0.0856155	0.0878722	0.156041	0.0909453	0.0768297	0.0854562	0.0925582	0.111332	0.140119	0.132783	0.0990745	0.132117	0.0707239	0.0825063	0.0603517	0.173145	0.0340823	0.0183254	0.0329732	0.0440339	0.0261159	0.0612228	0.0450081	0.0257466	0.0151057	0.0509201	0.0404051	0.0292944	0.045094	0.0457554	0.080887	0.0200479	0.0366746	0.0448886	0.0328639	0.025169	0.213058	0.318443	0.0977986	0.3707	3.177213
2921	1	-15375.5	-15390.9	15.3679	0.142577	0.107955	0.105963	0.0943914	0.0994085	0.0835589	0.121275	0.0868535	0.0824829	0.143708	0.0905612	0.0818035	0.0950695	0.0897236	0.0912623	0.131205	0.125174	0.109652	0.118859	0.0881464	0.0789533	0.090958	0.134131	0.0340324	0.0439433	0.0364434	0.0342414	0.072914	0.0349461	0.0669132	0.0291939	0.0262869	0.0343522	0.015816	0.0207129	0.0225447	0.0221534	0.0423807	0.0498666	0.0267746	0.0499716	0.0336201	0.0405185	0.220072	0.299727	0.0994226	0.380779	3.131297
2922	0	-15377.9	-15392.8	14.9079	0.104176	0.113369	0.0781026	0.0909406	0.115989	0.0656752	0.115704	0.0859019	0.108713	0.157143	0.0652409	0.110246	0.104716	0.0821359	0.111907	0.117978	0.128321	0.12184	0.120174	0.0931636	0.0813693	0.0741368	0.181498	0.0226104	0.0182594	0.0454873	0.0404969	0.027526	0.0347208	0.0475018	0.0166116	0.0322198	0.0492847	0.0322594	0.0180811	0.0615323	0.0403175	0.0904883	0.0247581	0.0378217	0.0449856	0.042425	0.0214674	0.217443	0.312831	0.0975271	0.372198	3.177296
2923	1	-15366.9	-15382.7	15.802	0.117972	0.113575	0.084952	0.0945413	0.0966579	0.0882612	0.107199	0.0807336	0.0978588	0.142375	0.0842481	0.0816992	0.106042	0.106092	0.11501	0.110028	0.140869	0.105474	0.112629	0.0714387	0.0792485	0.0695484	0.16434	0.0446278	0.0462081	0.0261987	0.0209149	0.0834791	0.0389301	0.0391429	0.0130011	0.0322867	0.0376482	0.0230508	0.0271312	0.0367781	0.0319195	0.0327407	0.0398405	0.0323674	0.0417855	0.0285407	0.0405001	0.221492	0.299687	0.0995781	0.379242	3.087884
2924	0	-15368.1	-15383.1	15.0511	0.141625	0.0986921	0.0999038	0.0989418	0.107028	0.0738135	0.13451	0.0746302	0.095395	0.148863	0.0709663	0.084618	0.0997376	0.107421	0.106547	0.134306	0.109563	0.113179	0.114536	0.0728233	0.0742756	0.0738691	0.16447	0.0347818	0.0256253	0.0385869	0.0404184	0.0274592	0.0459511	0.045463	0.0169724	0.0207583	0.0483125	0.0327854	0.0296693	0.0528622	0.0451582	0.0812384	0.0294887	0.0324746	0.0380498	0.0391098	0.0380939	0.207218	0.308496	0.104692	0.379594	3.162973
2925	1	-15371	-15386	15.0042	0.104568	0.0914634	0.0940093	0.0956818	0.0918964	0.107468	0.124362	0.0680028	0.112543	0.171784	0.0937245	0.0937407	0.106302	0.107002	0.0874611	0.123252	0.130247	0.107072	0.120752	0.0715364	0.0967486	0.0844726	0.175345	0.0408864	0.0441333	0.0350079	0.0214918	0.0777929	0.0387255	0.033315	0.0201555	0.0317088	0.0393917	0.0149224	0.0271555	0.0354091	0.0155002	0.0362608	0.0367855	0.0301501	0.0642621	0.0219598	0.0432172	0.215474	0.29364	0.107189	0.383697	3.167667
2926	0	-15371.7	-15387.1	15.382	0.134333	0.0989519	0.0839328	0.105519	0.110431	0.0884041	0.116172	0.0909719	0.0923519	0.17979	0.0917529	0.0950022	0.0986931	0.091368	0.100452	0.104464	0.119109	0.0963211	0.128587	0.0643839	0.0886497	0.0803783	0.164854	0.0130862	0.0220395	0.0187778	0.0329088	0.0384276	0.0432243	0.0519241	0.0181078	0.0214778	0.0510338	0.0326341	0.03005	0.0416331	0.0316584	0.0765605	0.0295755	0.0320339	0.0451329	0.0458182	0.0289025	0.214605	0.303673	0.0968374	0.384885	3.12988
2927	1	-15372.3	-15387.5	15.1597	0.119278	0.0962609	0.0942357	0.103254	0.120768	0.0658417	0.119066	0.0796415	0.0871806	0.167663	0.0728482	0.0801721	0.0957521	0.0840343	0.113635	0.156599	0.118834	0.121905	0.12909	0.0861157	0.0786792	0.071201	0.154583	0.0473835	0.0524323	0.0367905	0.0363867	0.0734435	0.0422694	0.047893	0.0222445	0.0331287	0.0411617	0.00710779	0.0476492	0.0240354	0.0193264	0.0297314	0.0318705	0.0200032	0.0482174	0.0380939	0.0363112	0.220739	0.310176	0.105726	0.36336	3.152118
2928	0	-15373	-15388.8	15.7927	0.146941	0.0944914	0.113672	0.107455	0.0998823	0.0838756	0.141387	0.0755279	0.0835457	0.153548	0.0676211	0.0849343	0.092464	0.0779505	0.112689	0.129638	0.118434	0.116808	0.110264	0.0969688	0.084848	0.0773331	0.152246	0.0271271	0.012114	0.0279912	0.0350699	0.0348328	0.0372859	0.0398617	0.0156199	0.0209706	0.04662	0.0317521	0.0284664	0.0481017	0.022044	0.0932655	0.0162201	0.0318838	0.0355537	0.0477947	0.0137193	0.206396	0.299222	0.0997584	0.394624	3.088818
2929	1	-15371.8	-15386.4	14.643	0.119555	0.111294	0.120328	0.108452	0.0877876	0.0842387	0.131208	0.0811797	0.109647	0.170839	0.0836341	0.0763356	0.0848922	0.106953	0.10486	0.124144	0.122281	0.126124	0.106383	0.0792472	0.0971981	0.0943454	0.149841	0.0574878	0.0530284	0.0367905	0.0309216	0.0756594	0.0506298	0.041263	0.00970033	0.0359975	0.0278203	0.0232892	0.0291621	0.0191411	0.022695	0.0368372	0.0514263	0.0217487	0.0359919	0.0326272	0.0307984	0.223728	0.29557	0.106783	0.373919	3.203783
2930	0	-15374.4	-15389.8	15.3505	0.116134	0.101319	0.119834	0.107455	0.100681	0.0725037	0.113392	0.0908799	0.0835457	0.169877	0.074917	0.078993	0.0930596	0.0855241	0.104106	0.136311	0.154869	0.116725	0.111924	0.0723717	0.0839084	0.07295	0.163471	0.0328718	0.0316395	0.0374914	0.0435216	0.0161815	0.0513586	0.0267732	0.00975583	0.0267802	0.0541882	0.0263664	0.0187268	0.0548359	0.0189257	0.0833683	0.0197818	0.0316423	0.042063	0.0496682	0.0323417	0.203115	0.315059	0.101655	0.380171	3.133034
2931	1	-15379.3	-15395.2	15.8968	0.11505	0.100646	0.110888	0.0899707	0.0969416	0.101255	0.13426	0.0697802	0.086972	0.172554	0.0771245	0.0822005	0.0771792	0.0825757	0.0794217	0.132143	0.143175	0.117295	0.108872	0.0956803	0.0858494	0.0758642	0.136328	0.0459161	0.0393254	0.0419005	0.0202776	0.0961511	0.0436734	0.0369297	0.0155345	0.014527	0.03751	0.0137483	0.0312152	0.0265803	0.0211639	0.0360611	0.0525983	0.0321972	0.0410164	0.019129	0.0409189	0.222782	0.302999	0.104558	0.36966	3.0784
2932	0	-15367.5	-15381.8	14.3095	0.114478	0.115541	0.099114	0.101398	0.112852	0.0808244	0.138443	0.0802974	0.107799	0.17993	0.0748087	0.0699077	0.0922084	0.0965968	0.104967	0.136216	0.114573	0.115987	0.13803	0.0750616	0.0847727	0.0951056	0.184455	0.0222836	0.0182733	0.0459634	0.0463316	0.0310879	0.0435934	0.0367037	0.0140411	0.0248754	0.0446076	0.022006	0.0230601	0.0461482	0.0264135	0.0885043	0.0341894	0.0343686	0.0443751	0.0466094	0.0303297	0.230878	0.288627	0.106496	0.374	3.237131
2933	1	-15376.9	-15392.2	15.2847	0.127547	0.0955704	0.107535	0.101996	0.117181	0.0745973	0.13978	0.0583251	0.0854122	0.141947	0.0857158	0.0768432	0.0902865	0.101094	0.094465	0.120069	0.145756	0.131236	0.10391	0.078029	0.0880183	0.0866531	0.175408	0.0302622	0.0341255	0.0283697	0.0235794	0.0937436	0.0488328	0.0373827	0.0128562	0.0438377	0.0263037	0.0206013	0.0308071	0.0271211	0.0190395	0.0437275	0.0466668	0.020054	0.061235	0.0178126	0.0458786	0.214644	0.302855	0.105991	0.37651	3.139614
2934	0	-15374.2	-15390.2	15.9726	0.136947	0.103649	0.0811275	0.104161	0.112852	0.0718842	0.132708	0.082499	0.0885909	0.178518	0.0702296	0.0786425	0.0853151	0.0761504	0.107699	0.119789	0.111437	0.115987	0.136158	0.0597672	0.0766259	0.0849409	0.164409	0.0269789	0.0120379	0.0203099	0.0272515	0.0305876	0.0486022	0.0478283	0.0275903	0.0252066	0.0489012	0.0322329	0.0326988	0.0383082	0.033761	0.0811911	0.0312098	0.0278381	0.0374973	0.0403362	0.0203649	0.22436	0.309672	0.0955033	0.370465	3.07082
2935	1	-15367.6	-15383.5	15.9906	0.120514	0.100102	0.0873385	0.0899464	0.107844	0.0828098	0.125719	0.0709747	0.0844824	0.152886	0.0916879	0.073399	0.114022	0.0879539	0.106456	0.117685	0.140961	0.10476	0.10705	0.0787452	0.091336	0.0913969	0.137296	0.0426686	0.0466848	0.0403327	0.0251211	0.0699486	0.0366616	0.0358274	0.0191167	0.0394707	0.0265544	0.0150223	0.0323938	0.0369596	0.0166451	0.038835	0.0396745	0.0353984	0.0437687	0.0247459	0.0378268	0.216565	0.299019	0.105358	0.379058	3.069021
2936	0	-15374.5	-15389.9	15.3215	0.108323	0.106695	0.0926421	0.091359	0.110564	0.0830348	0.127048	0.0874008	0.097619	0.182611	0.0606617	0.0950325	0.0826518	0.0904109	0.113608	0.140408	0.107791	0.114007	0.106346	0.101754	0.0977559	0.072306	0.137155	0.0256934	0.0140115	0.0351144	0.0536338	0.0338056	0.0453623	0.0434654	0.019459	0.0281761	0.0515654	0.0400432	0.019939	0.0574507	0.0228002	0.0856206	0.0297536	0.020871	0.0395301	0.0418201	0.0206368	0.216936	0.314712	0.0979033	0.370448	3.135935
2937	1	-15367.5	-15382.4	14.8395	0.128844	0.0912391	0.0953557	0.118345	0.106325	0.0841041	0.120108	0.0867561	0.097836	0.160058	0.0794039	0.0712073	0.10263	0.0841007	0.105393	0.13151	0.138569	0.118266	0.108403	0.0770309	0.073269	0.0870321	0.177936	0.0605016	0.0355953	0.031571	0.0298743	0.0857207	0.0600764	0.0404506	0.0294757	0.0244546	0.0407796	0.0118905	0.0266473	0.0250924	0.0267159	0.040415	0.0461336	0.0273845	0.0473938	0.0163513	0.0338864	0.229117	0.294151	0.104892	0.37184	3.184131
2938	0	-15367.7	-15382.8	15.1049	0.135899	0.0955925	0.0917322	0.115324	0.106709	0.0971513	0.109789	0.074472	0.102669	0.150501	0.070273	0.0731006	0.0919126	0.0962358	0.101562	0.136274	0.119231	0.114007	0.102146	0.0763556	0.0738574	0.101414	0.183264	0.0332785	0.0202675	0.0316	0.0385822	0.0288488	0.0435983	0.0434654	0.0212477	0.0288273	0.0471027	0.0400432	0.023278	0.0438694	0.0313326	0.084365	0.0303002	0.0448792	0.0333675	0.0504734	0.0193905	0.220363	0.300218	0.106295	0.373124	3.157589
2939	1	-15371.1	-15386.2	15.103	0.115862	0.0986825	0.0882453	0.0869368	0.1022	0.0869843	0.12016	0.062714	0.0837273	0.187809	0.0809129	0.0790629	0.0997433	0.0943438	0.125041	0.117078	0.127394	0.124973	0.109468	0.0908577	0.0880543	0.0955343	0.144928	0.056402	0.0331264	0.031571	0.0201634	0.081618	0.0539676	0.0445798	0.0183633	0.0390892	0.049048	0.0125883	0.0313192	0.0265215	0.0207766	0.0457333	0.0528478	0.0275651	0.0397296	0.0201693	0.0418867	0.21559	0.298751	0.103531	0.382127	3.157779
2940	0	-15369.6	-15384.6	14.9896	0.141423	0.0957627	0.090003	0.0955825	0.109694	0.0852066	0.139269	0.080988	0.0940027	0.178571	0.0789753	0.09749	0.0941366	0.0831208	0.120612	0.127408	0.131726	0.10991	0.0938349	0.0850987	0.108389	0.0910708	0.160865	0.0228628	0.018451	0.0226769	0.0379409	0.0231257	0.0510147	0.0428206	0.0240051	0.029563	0.0471027	0.0343749	0.0288555	0.0367147	0.0339434	0.0768976	0.0238453	0.033307	0.0363605	0.0371659	0.0149602	0.221471	0.290116	0.102539	0.385873	3.169127
2941	1	-15379.5	-15394.6	15.1319	0.110115	0.109732	0.0964888	0.0929758	0.124155	0.0734575	0.125825	0.0711709	0.0827744	0.178806	0.0804986	0.0607645	0.105183	0.104417	0.0999929	0.133365	0.138263	0.115425	0.147161	0.0783221	0.0821513	0.0950577	0.134774	0.0479459	0.0243916	0.0350247	0.0364785	0.0791837	0.043124	0.0263881	0.0174951	0.028873	0.0446796	0.0240321	0.0313192	0.0247416	0.0209958	0.0310684	0.048971	0.0309517	0.054004	0.0174239	0.046931	0.206389	0.302993	0.0973719	0.393246	3.154899
2942	0	-15378.2	-15392.2	14.0016	0.112169	0.0966207	0.108082	0.10561	0.10941	0.0926422	0.112998	0.107799	0.0966754	0.160187	0.0882367	0.0731948	0.0880731	0.0875611	0.11669	0.144859	0.13451	0.10589	0.135545	0.081629	0.0940923	0.110336	0.172244	0.0309459	0.0315002	0.0222325	0.051632	0.0428543	0.0477612	0.0365957	0.0134964	0.0401856	0.0478235	0.0317576	0.0250266	0.0314712	0.0300525	0.0835645	0.0277156	0.0379877	0.0475944	0.0381757	0.0144912	0.207965	0.305714	0.109896	0.376425	3.267919
2943	1	-15369.7	-15385.4	15.7076	0.134716	0.0975232	0.0949765	0.0840675	0.0986847	0.0755397	0.114805	0.0656242	0.0969403	0.169759	0.0749656	0.0826105	0.101724	0.0855576	0.10217	0.121241	0.14293	0.105857	0.140902	0.0745239	0.0758103	0.0837379	0.156765	0.049083	0.0452164	0.0333269	0.0337524	0.0711453	0.0404811	0.0432218	0.0196739	0.0217638	0.0473073	0.0175829	0.0293724	0.0162034	0.027191	0.0584069	0.0501381	0.0212124	0.0464819	0.0203251	0.0240136	0.218251	0.298591	0.104285	0.378873	3.097328
2944	0	-15376.2	-15392.1	15.9144	0.123261	0.114029	0.100406	0.115704	0.095545	0.0926422	0.143003	0.0659186	0.0924072	0.164827	0.061898	0.0774694	0.105644	0.0902925	0.110347	0.125531	0.0996481	0.101838	0.125923	0.0779825	0.0835489	0.0776073	0.178208	0.0153467	0.0335309	0.0245565	0.0389908	0.0277216	0.0426632	0.0282721	0.00722674	0.0209883	0.051593	0.0336087	0.0364194	0.044431	0.0315872	0.0649859	0.0183367	0.0263084	0.0488017	0.0504252	0.00716595	0.214935	0.297357	0.103311	0.384396	3.076641
2945	1	-15372	-15388.2	16.1701	0.127053	0.102282	0.0889397	0.0953683	0.111907	0.0840465	0.127926	0.055248	0.0917735	0.161053	0.0765231	0.0677202	0.0857607	0.0805551	0.111632	0.122925	0.140133	0.123562	0.130619	0.0610316	0.0821614	0.0708174	0.16479	0.0356359	0.03948	0.0323887	0.0314801	0.0653783	0.028547	0.0382973	0.0174365	0.0256467	0.0321551	0.0254766	0.0318597	0.0277921	0.0254838	0.0350282	0.0319163	0.0281835	0.0545275	0.0396199	0.0409123	0.211941	0.295129	0.111879	0.381051	3.051074
2946	0	-15376.2	-15391.4	15.1815	0.118279	0.110074	0.107307	0.105639	0.119237	0.0682363	0.12616	0.0786897	0.0949624	0.190452	0.0629856	0.0715796	0.10241	0.0902925	0.119529	0.128735	0.133101	0.102752	0.0994787	0.0785191	0.0801142	0.109727	0.149931	0.0227327	0.00578768	0.0336115	0.0365798	0.0254935	0.0473915	0.0547511	0.0109187	0.0237093	0.0482521	0.0312499	0.0434481	0.0521448	0.0282901	0.0633901	0.0271228	0.0447963	0.0371433	0.0512168	0.0137087	0.213418	0.297064	0.105664	0.383854	3.149929
2947	1	-15374.5	-15389.9	15.3832	0.106338	0.0952297	0.103373	0.0973492	0.115824	0.092878	0.131058	0.0884886	0.106191	0.145437	0.0685257	0.0874851	0.100719	0.0810585	0.104099	0.122445	0.0932827	0.128222	0.146766	0.0795144	0.0953797	0.0638	0.173862	0.043913	0.03948	0.0294788	0.0204514	0.0679886	0.040911	0.0496607	0.0192557	0.0336191	0.0442538	0.0159804	0.0378359	0.0284157	0.0251552	0.0296116	0.0480673	0.0177009	0.0526046	0.0246976	0.0333603	0.223501	0.286763	0.0990091	0.390728	3.129767
