Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
7710	-13980	-13981	0.997444	1.437791	0.167384	0.132318	0.137173	0.102749	0.143115	0.119245	0.162167	0.130441	0.124173	0.252009	0.0858491	0.122915	0.121245	0.11349	0.164148	0.171008	0.201553	0.148214	0.158192	0.0926006	0.137534	0.0851227	0.255217	0.0643108	0.0528168	0.0117697	0.0443293	0.0653962	0.122406	0.00263675	0.0759871	0.0907186	0.0494881	0.0242886	0.0264868	0.0486988	0.0579764	0.0254384	0.0413851	0.0423947	0.0266853	0.0254613	0.0417094	0.215551	0.577863	1.04655	2.16004	0.201601	0.388449	0.0900948	0.319855	0.3577158	4.268247
7720	-13980.1	-13985	4.88128	1.378673	0.1651	0.125761	0.123427	0.113857	0.13554	0.0940535	0.152048	0.0979532	0.113497	0.178468	0.0895873	0.114744	0.133429	0.100914	0.138634	0.172041	0.158216	0.148297	0.150417	0.0945506	0.100016	0.0815779	0.252668	0.061489	0.0680237	0.00716742	0.0442179	0.0438234	0.146472	0.0126504	0.059133	0.0837276	0.0370899	0.0361123	0.0360028	0.0353448	0.0339133	0.0260153	0.0129155	0.0255039	0.0236175	0.0180588	0.0225659	0.205957	0.567031	1.04242	2.18459	0.21624	0.386907	0.0835924	0.31326	0.3753694	3.86864
7730	-13992.3	-13995.9	3.59992	1.802784	0.182523	0.156801	0.16334	0.103121	0.144562	0.0854718	0.152048	0.0817103	0.14048	0.264463	0.100071	0.12165	0.122214	0.12368	0.137756	0.141126	0.156531	0.164463	0.168528	0.106007	0.0774131	0.124137	0.228771	0.0688592	0.0198851	0.0219393	0.0444485	0.0772119	0.100527	0.0159331	0.0546721	0.0656587	0.0219937	0.0365873	0.0288331	0.0283779	0.0504655	0.0413059	0.0247832	0.023251	0.0448886	0.0272852	0.015901	0.26854	0.632258	1.06417	2.03503	0.210723	0.375504	0.0936131	0.32016	0.3885797	4.059674
7740	-13986.1	-13991	4.92395	1.364533	0.171592	0.119433	0.131975	0.112968	0.128163	0.0875724	0.137978	0.070486	0.1164	0.236481	0.105722	0.106783	0.11506	0.0953879	0.136627	0.119621	0.16467	0.143538	0.137728	0.106347	0.0933003	0.10786	0.236273	0.0525647	0.034655	0.0140944	0.0533414	0.0631836	0.0756577	0.0392844	0.100929	0.087082	0.0379924	0.0246174	0.0147764	0.0429687	0.0528372	0.0313017	0.0206266	0.0164549	0.0440201	0.0353873	0.0377976	0.203617	0.564337	1.04137	2.19068	0.197314	0.393332	0.0949516	0.314402	0.3567887	3.86154
7750	-13982.2	-13986.7	4.4356	1.708548	0.224291	0.106088	0.123377	0.130453	0.130545	0.103776	0.160578	0.0928641	0.108028	0.211696	0.0934987	0.0891829	0.0982503	0.113651	0.142846	0.147896	0.193585	0.139766	0.153794	0.0781058	0.121817	0.0835427	0.236586	0.0667457	0.0440473	0.0289447	0.0472061	0.0854118	0.11878	0.00821729	0.0767125	0.0839347	0.0421281	0.00704803	0.0293898	0.0505912	0.0540655	0.0294661	0.00215507	0.0373377	0.0218298	0.0321108	0.0148458	0.255817	0.619951	1.06064	2.0636	0.221644	0.376269	0.0860691	0.316018	0.3611711	3.965185
7760	-13992.3	-13994.4	2.11358	1.574955	0.184033	0.12774	0.125698	0.12592	0.152408	0.0833263	0.175474	0.117688	0.130204	0.226184	0.104809	0.134733	0.105696	0.132487	0.133999	0.154948	0.171368	0.14101	0.158924	0.0719655	0.108456	0.136022	0.239166	0.0272927	0.0345136	0.0231563	0.0915261	0.085401	0.0906875	0.0296158	0.0612862	0.0959221	0.0405701	0.0353623	0.0292028	0.0445368	0.0482198	0.0530327	0.0130023	0.0524013	0.0412665	0.0101676	0.0298078	0.236673	0.600575	1.05454	2.10822	0.203019	0.373879	0.092783	0.330319	0.3611711	4.179231
7770	-13989.3	-13990.2	0.990145	1.304755	0.196923	0.117367	0.134807	0.116254	0.13547	0.100929	0.146722	0.113824	0.127676	0.192835	0.0808761	0.112453	0.130824	0.135108	0.132818	0.19369	0.188929	0.164098	0.163359	0.0627896	0.130122	0.0749426	0.337598	0.0784758	0.03376	0.0231563	0.0667826	0.101861	0.153186	0.0249924	0.0751019	0.100425	0.0363684	0.0144226	0.0221455	0.0465715	0.0474284	0.020651	0.00908567	0.0130288	0.0257803	0.0273318	0.0312782	0.193526	0.552466	1.03655	2.21745	0.202371	0.384832	0.0879787	0.324818	0.365015	4.242249
7780	-13983.8	-13988	4.19482	1.633047	0.164874	0.103248	0.134807	0.104867	0.149817	0.101246	0.127015	0.0985696	0.0961407	0.246044	0.0809559	0.131192	0.113402	0.110736	0.129147	0.158625	0.168172	0.13519	0.161477	0.0687768	0.144898	0.0967189	0.223222	0.0995759	0.0440786	0.0193691	0.035711	0.0778641	0.144624	0.0176139	0.0820764	0.0856332	0.0225928	0.0397042	0.0113405	0.0600493	0.0383131	0.0160545	0.0127214	0.042177	0.0227338	0.0373256	0.020724	0.245163	0.609302	1.05737	2.08817	0.21038	0.377163	0.0859625	0.326494	0.3791515	3.979422
7790	-13984.6	-13989.4	4.81411	1.312654	0.150118	0.0929155	0.116333	0.101228	0.137635	0.108612	0.168055	0.102779	0.122494	0.213757	0.0856888	0.0842136	0.138178	0.110736	0.141484	0.145786	0.151213	0.200755	0.150084	0.0753007	0.102581	0.0737659	0.237095	0.0807904	0.0276113	0.00625148	0.0530373	0.0807728	0.124393	0.0184539	0.0466975	0.0976098	0.0291795	0.0278592	0.0153052	0.0445638	0.0431786	0.0420469	0.0165417	0.0359927	0.015029	0.00809655	0.0373739	0.194878	0.55408	1.03722	2.21382	0.221152	0.376469	0.0853959	0.316984	0.3847627	3.861593
7800	-13985.4	-13990.5	5.11035	1.378472	0.145862	0.130453	0.13867	0.117368	0.145842	0.100237	0.14322	0.102779	0.100839	0.252994	0.0856888	0.0985102	0.121331	0.111886	0.160344	0.178589	0.133191	0.125718	0.152061	0.0848844	0.1202	0.0907918	0.172597	0.0789835	0.0330912	0.0120525	0.0695262	0.0569962	0.103835	0.0378669	0.0676792	0.0756889	0.0384338	0.0278592	0.0135508	0.017578	0.052704	0.021309	0.0223751	0.0256973	0.0325407	0.0305965	0.0132725	0.205924	0.566993	1.04241	2.18467	0.208643	0.379001	0.0908605	0.321496	0.3703789	3.845693
7810	-13998.8	-14001.6	2.78799	1.575384	0.160525	0.122139	0.132235	0.0974196	0.100189	0.0909827	0.160015	0.0721702	0.113273	0.223572	0.10437	0.127955	0.0839912	0.132215	0.13574	0.240155	0.193203	0.130785	0.160995	0.0744327	0.121864	0.0870666	0.259173	0.105375	0.0616788	0.0176686	0.0584288	0.063587	0.16887	0.0136732	0.0790082	0.0575427	0.0473913	0.0218356	0.0135075	0.0352618	0.0322979	0.0316914	0.0447039	0.044054	0.04346	0.016915	0.0304377	0.236736	0.600641	1.05456	2.10806	0.210074	0.386655	0.0855307	0.31774	0.3876968	4.111854
7820	-13991.8	-13997.3	5.51275	1.640364	0.193824	0.106608	0.148004	0.140442	0.141655	0.0783557	0.147082	0.117061	0.101888	0.190134	0.0723983	0.0861266	0.11958	0.119734	0.148288	0.147789	0.142374	0.163097	0.141197	0.0816667	0.111474	0.0883313	0.245167	0.0872115	0.015084	0.0281182	0.0472107	0.061456	0.125163	0.0133877	0.0781172	0.0633922	0.0547487	0.00768818	0.0105566	0.0421986	0.0492025	0.0282542	0.00358955	0.0276092	0.0212135	0.00787796	0.0442716	0.246214	0.610367	1.0577	2.08572	0.199129	0.391183	0.0910033	0.318685	0.3716794	3.848629
7830	-13985.1	-13990.3	5.19586	1.544179	0.169448	0.115266	0.127697	0.120663	0.134974	0.101399	0.126519	0.0742597	0.105915	0.207352	0.102673	0.0972862	0.104358	0.095305	0.127132	0.239898	0.183066	0.16181	0.13287	0.0851799	0.101162	0.110101	0.23018	0.0452863	0.032402	0.0202067	0.0488736	0.0848264	0.0842948	0.0157004	0.0752791	0.0899238	0.0220295	0.0150587	0.0174012	0.0356556	0.0451896	0.0254613	0.0174945	0.0351799	0.0383159	0.0242962	0.0389242	0.232067	0.595749	1.05291	2.11927	0.204036	0.392405	0.086321	0.317238	0.381692	3.866313
7840	-13991.8	-13994.8	2.99608	1.487834	0.159905	0.11633	0.142172	0.133307	0.136607	0.104955	0.145024	0.103004	0.141706	0.262902	0.077436	0.120319	0.174336	0.108359	0.166854	0.143858	0.177741	0.15834	0.144584	0.0637757	0.100307	0.0835282	0.209096	0.0521075	0.0397417	0.0486104	0.0289465	0.0663434	0.120425	0.0133864	0.078856	0.0969601	0.0330509	0.0506091	0.0122972	0.040245	0.0546357	0.021534	0.0152893	0.033008	0.0580985	0.00918162	0.0293789	0.223437	0.586519	1.0497	2.14035	0.210888	0.375205	0.0844028	0.329505	0.3787123	4.07715
7850	-13984.2	-13990.3	6.15639	1.387349	0.13592	0.127937	0.112925	0.124743	0.125415	0.0640469	0.139925	0.103245	0.124708	0.197874	0.0895378	0.0944786	0.110067	0.0916512	0.142059	0.143858	0.177048	0.130434	0.123807	0.0951463	0.132522	0.0835282	0.210424	0.0537898	0.0336564	0.0246453	0.0549064	0.0443033	0.108339	0.0112111	0.101231	0.0886933	0.0408343	0.0323992	0.00883373	0.0429641	0.0674305	0.0262184	0.0216253	0.0281576	0.0315933	0.0103287	0.0303798	0.207384	0.568664	1.04306	2.18089	0.208273	0.37278	0.0832108	0.335736	0.3812643	3.742838
7860	-13990.4	-13998.4	7.96681	1.555462	0.162155	0.124541	0.107337	0.128242	0.159071	0.0934368	0.13861	0.0855433	0.0852198	0.174729	0.0687146	0.0667062	0.100373	0.0839386	0.148315	0.136328	0.160228	0.126221	0.137361	0.0792284	0.10867	0.0954523	0.196466	0.0672197	0.0336564	0.0215455	0.0569227	0.0476845	0.0755228	0.0138894	0.0779771	0.0750185	0.0429196	0.0229336	0.0231325	0.0540413	0.0475504	0.0224532	0.0140836	0.062035	0.0113779	0.0256743	0.0284359	0.233764	0.597535	1.05352	2.11518	0.203177	0.373037	0.0908686	0.332917	0.3677654	3.590961
7870	-13985.4	-13990.1	4.74032	1.598313	0.183768	0.129131	0.125476	0.106275	0.128878	0.0934368	0.139438	0.0861088	0.114909	0.218692	0.109701	0.0821204	0.12953	0.0934233	0.155503	0.159755	0.151734	0.161606	0.172824	0.0769522	0.0864023	0.0978044	0.260516	0.0718046	0.0405025	0.00651565	0.0361868	0.0743307	0.101201	0.0372483	0.0797616	0.086217	0.0409341	0.0298624	0.00137759	0.0430036	0.0475504	0.0323842	0.0164535	0.0419224	0.0172395	0.0220637	0.0294387	0.240118	0.604143	1.05571	2.10003	0.204983	0.381618	0.0819523	0.331446	0.3677654	3.919982
7880	-13991.7	-13994.9	3.17139	1.455638	0.172991	0.145867	0.132053	0.124297	0.138479	0.0887645	0.137053	0.0824781	0.123544	0.204875	0.0926214	0.0812597	0.12953	0.103859	0.115382	0.188936	0.209811	0.181512	0.185354	0.0745414	0.126486	0.0925053	0.266149	0.0733331	0.0370397	0.0127585	0.0627148	0.0649484	0.134277	0.00718944	0.0905443	0.0903047	0.0405944	0.0250136	0.00920069	0.0461586	0.0477092	0.00832283	0.0203769	0.00523251	0.0194066	0.0230026	0.0375762	0.218388	0.581002	1.04771	2.1529	0.205024	0.386856	0.0859904	0.32213	0.3605951	4.054052
7890	-13986.4	-13990.5	4.05693	1.775964	0.178304	0.115385	0.140172	0.121916	0.120713	0.0928381	0.154333	0.0873314	0.140183	0.209254	0.117746	0.114542	0.128706	0.132808	0.126789	0.185566	0.174557	0.151696	0.145861	0.110422	0.10279	0.0794752	0.229923	0.0622564	0.0367545	0.00989483	0.0507999	0.0801099	0.139091	0.0159363	0.0401256	0.0688996	0.0414423	0.023329	0.0317374	0.0416888	0.033161	0.0415826	0.0171474	0.0328297	0.0301451	0.0251772	0.0275903	0.264981	0.628859	1.06322	2.04294	0.220189	0.357019	0.0940221	0.32877	0.3785515	4.011008
7900	-13977.3	-13982.7	5.47317	1.572258	0.143335	0.107693	0.10357	0.113094	0.115295	0.0928381	0.166061	0.104449	0.124435	0.237204	0.0787652	0.106739	0.115199	0.124487	0.145241	0.179925	0.179088	0.149756	0.125835	0.10113	0.105016	0.0688176	0.238362	0.0700214	0.0338212	0.0242454	0.0571232	0.0477595	0.11018	0.0225516	0.0832787	0.097765	0.0200943	0.0142947	0.00607765	0.0506363	0.0414276	0.0251598	0.0237835	0.0261414	0.029193	0.0171664	0.0158172	0.236272	0.600158	1.0544	2.10917	0.210894	0.375208	0.0896471	0.324251	0.3926071	3.842869
7910	-13978.2	-13981.3	3.15466	1.51618	0.180492	0.118747	0.104266	0.119241	0.150633	0.0928381	0.163071	0.0833012	0.131347	0.269988	0.092986	0.107091	0.120952	0.138397	0.142017	0.1709	0.159392	0.167004	0.156143	0.0886179	0.103105	0.112277	0.236567	0.0652459	0.0166233	0.0329951	0.0531584	0.0535555	0.13391	0.0225516	0.0451704	0.0766386	0.030296	0.0240821	0.0171507	0.0379142	0.0502302	0.0290904	0.028336	0.0446973	0.0444731	0.0235496	0.0269415	0.227811	0.591228	1.05136	2.1296	0.211624	0.377578	0.0873908	0.323407	0.369453	4.065984
7920	-13983	-13986.7	3.6601	1.470246	0.156707	0.129081	0.121995	0.119758	0.124106	0.102958	0.161539	0.0833012	0.131329	0.226287	0.0871576	0.110319	0.111719	0.0938935	0.134122	0.17736	0.200196	0.12688	0.152613	0.0696593	0.119423	0.0909247	0.226973	0.0821462	0.0438917	0.015202	0.0673399	0.0649091	0.102639	0.00668554	0.0875938	0.110497	0.0439917	0.0308079	0.0161347	0.0399214	0.0457417	0.0351194	0.0268908	0.0526093	0.0501794	0.0100123	0.0171264	0.220689	0.583528	1.04863	2.14716	0.19537	0.391571	0.0879691	0.32509	0.3624902	4.007739
7930	-13982.7	-13986.8	4.03568	1.398184	0.163886	0.118138	0.116245	0.122223	0.132545	0.0901609	0.159733	0.0969145	0.106183	0.220221	0.094553	0.0936949	0.109371	0.099626	0.163456	0.146275	0.180221	0.145249	0.142997	0.0743741	0.124582	0.118977	0.25003	0.0964353	0.0442335	0.0229485	0.0451237	0.0579846	0.112626	0.0237412	0.0892191	0.0448121	0.032607	0.0333574	0.0100544	0.0283176	0.0577683	0.0146146	0.033115	0.0360738	0.0581299	0.0271091	0.0190871	0.209157	0.570683	1.04384	2.17632	0.206697	0.382289	0.0928227	0.318191	0.3588121	3.957014
7940	-13989.8	-13993.2	3.3617	1.856323	0.146817	0.144606	0.124013	0.143879	0.170659	0.0793387	0.175929	0.0771197	0.130879	0.258323	0.0928106	0.0987482	0.104633	0.0864691	0.184553	0.15918	0.149948	0.181566	0.140532	0.11177	0.129209	0.09228	0.245209	0.0710653	0.0333276	0.00642209	0.0496891	0.0583668	0.1255	0.0287566	0.066806	0.0619006	0.0425329	0.0218744	0.0118854	0.0622666	0.034592	0.0144671	0.0113814	0.039715	0.0482945	0.0304142	0.041367	0.275499	0.638811	1.06594	2.01975	0.208296	0.371641	0.0905335	0.329529	0.3706252	4.089098
7950	-13986.2	-13992.2	6.07259	1.602091	0.153589	0.141124	0.109744	0.0950368	0.132655	0.0745437	0.141488	0.101135	0.0950873	0.208238	0.0847959	0.105092	0.138221	0.122504	0.153976	0.147199	0.155915	0.148526	0.160624	0.11177	0.133651	0.0820326	0.210428	0.0722638	0.025629	0.0194945	0.0460689	0.0779059	0.082556	0.0145374	0.075561	0.0489116	0.0386402	0.0259067	0.0118854	0.0585142	0.034592	0.0303349	0.0253642	0.0237408	0.0228467	0.0255597	0.0196118	0.240671	0.604712	1.05589	2.09872	0.208523	0.364725	0.0913927	0.335359	0.3904399	3.787299
7960	-13986.5	-13991.6	5.07348	1.788013	0.160098	0.152597	0.139454	0.129123	0.120746	0.101206	0.13895	0.0812323	0.109156	0.174682	0.0823048	0.125713	0.116952	0.114909	0.174498	0.1441	0.175119	0.145699	0.152377	0.0724356	0.135963	0.0978711	0.237643	0.0430679	0.043248	0.0140145	0.0718055	0.0525576	0.104791	0.0145374	0.0445833	0.0838494	0.0364201	0.025593	0.0180098	0.0382347	0.056356	0.0362022	0.0114188	0.0478987	0.0270252	0.0352127	0.0230452	0.266586	0.630396	1.06365	2.03937	0.205545	0.380258	0.0963263	0.317871	0.3704746	3.910699
7970	-13985.8	-13990.6	4.87608	1.596925	0.198458	0.13328	0.107224	0.129123	0.137219	0.0938125	0.154254	0.0932699	0.104332	0.225304	0.0752847	0.0839231	0.0912923	0.118534	0.128633	0.129162	0.19671	0.164585	0.176414	0.0681315	0.117052	0.0660078	0.287206	0.0952674	0.0318712	0.0296368	0.0489887	0.068281	0.0783757	0.0157117	0.0778719	0.0707216	0.0406169	0.0112983	0.017153	0.0405873	0.0349866	0.0182294	0.0284477	0.032389	0.0392369	0.0250557	0.0222684	0.239914	0.603933	1.05564	2.10051	0.215182	0.364324	0.0898257	0.330668	0.3958292	3.906206
7980	-13988.1	-13995.1	6.96696	1.441279	0.145061	0.146999	0.126566	0.0894724	0.126034	0.103265	0.140291	0.104541	0.0849318	0.215172	0.0699039	0.0830237	0.0956658	0.11529	0.139348	0.124085	0.154791	0.142635	0.155469	0.0867892	0.101745	0.0847734	0.219399	0.0834291	0.0318712	0.0243968	0.0399374	0.0314467	0.119522	0.0218231	0.105029	0.0593923	0.0258917	0.0204778	0.00874381	0.0361281	0.0279778	0.0373797	0.0154779	0.0286724	0.0350986	0.0260091	0.0379702	0.216107	0.578481	1.04678	2.15863	0.209666	0.382704	0.0920408	0.315589	0.4053727	3.671927
7990	-13981.2	-13985.3	4.14451	1.646165	0.185638	0.142503	0.117166	0.148124	0.131571	0.10983	0.15646	0.110248	0.102721	0.243455	0.0982406	0.0832492	0.126687	0.0978594	0.126872	0.15839	0.213528	0.147189	0.164056	0.101982	0.126496	0.103446	0.226619	0.0550313	0.034786	0.00473028	0.0475946	0.0530449	0.117673	0.0126245	0.0741807	0.101661	0.0379383	0.0109593	0.0173824	0.0354012	0.0316284	0.0168089	0.00824544	0.0255817	0.0196358	0.0183877	0.0406115	0.247045	0.611206	1.05797	2.08378	0.212417	0.374795	0.0877076	0.32508	0.3681639	3.986237
8000	-13996.6	-13997.5	0.91833	1.581605	0.173169	0.142503	0.11067	0.140088	0.157775	0.112107	0.165557	0.0937596	0.105975	0.237074	0.0893545	0.112778	0.151379	0.0980644	0.141452	0.163622	0.181985	0.142969	0.187595	0.0664923	0.123056	0.138645	0.278719	0.11764	0.076704	0.0188086	0.0432008	0.0692782	0.118182	0.0299741	0.0748928	0.0691489	0.023118	0.0303972	0.0264488	0.0363884	0.0498497	0.0213478	0.0264175	0.0425225	0.0558221	0.019855	0.0349587	0.237658	0.601599	1.05488	2.10587	0.21557	0.383699	0.0815447	0.319186	0.3698579	4.299743
8010	-13994.4	-13994.6	0.260073	1.394027	0.24204	0.139553	0.110596	0.111523	0.200477	0.104654	0.137652	0.103157	0.133563	0.273465	0.0914946	0.11186	0.13801	0.0961948	0.154308	0.155165	0.165576	0.176307	0.180897	0.0918804	0.129275	0.107918	0.234674	0.0698263	0.0434418	0.00798547	0.0604606	0.0992978	0.136443	0.0229493	0.0591801	0.0868799	0.037213	0.0191032	0.0194838	0.0372061	0.0460577	0.0337509	0.016769	0.0515896	0.0168159	0.0480012	0.0310765	0.208478	0.569911	1.04354	2.17807	0.201305	0.395671	0.0880728	0.314951	0.3947956	4.333771
8020	-13990.2	-13994.5	4.29918	1.575577	0.162224	0.119091	0.124018	0.122058	0.169886	0.0866775	0.159975	0.0947955	0.133856	0.191221	0.101283	0.0967616	0.128639	0.0973036	0.160398	0.175707	0.15519	0.169014	0.137499	0.093761	0.142287	0.102826	0.24857	0.0910856	0.0331069	0.0187609	0.045637	0.0765747	0.106242	0.0212789	0.047156	0.0559276	0.0380112	0.0318976	0.0332455	0.0140444	0.0333417	0.0208816	0.0176924	0.0178948	0.0321679	0.0337718	0.0190068	0.236765	0.600671	1.05457	2.108	0.202883	0.404609	0.0810579	0.31145	0.391816	3.960763
8030	-13988.9	-13991.3	2.38229	1.545268	0.185085	0.118874	0.136558	0.10014	0.169886	0.0985005	0.171782	0.0843785	0.140816	0.190758	0.0700445	0.0960047	0.159961	0.112978	0.155828	0.192919	0.134492	0.144837	0.133921	0.0934527	0.113567	0.115053	0.270952	0.0916942	0.0360108	0.0133732	0.0623547	0.0617247	0.137454	0.027994	0.0851365	0.0863432	0.0274665	0.047502	0.00528656	0.0468441	0.0525472	0.0351683	0.0252438	0.0333364	0.0256983	0.0296261	0.0262451	0.232231	0.595922	1.05297	2.11887	0.199348	0.394632	0.0853078	0.320712	0.3753197	4.147839
8040	-13999.9	-14002.1	2.21862	1.583274	0.166919	0.150139	0.171319	0.104411	0.127632	0.098284	0.144772	0.0763593	0.114835	0.198135	0.0870413	0.114444	0.118391	0.102478	0.171474	0.170971	0.177534	0.221439	0.170157	0.0844906	0.110597	0.0646243	0.259007	0.0760892	0.0211385	0.00717984	0.0652182	0.0455634	0.104499	0.0577194	0.108278	0.0670604	0.0474308	0.0108809	0.0411241	0.0576838	0.0412883	0.0208507	0.0099485	0.0656713	0.0424028	0.0392243	0.035255	0.237905	0.601855	1.05496	2.10528	0.199464	0.386351	0.0928793	0.321305	0.38025	4.16996
8050	-13988.6	-13992.5	3.93088	1.504167	0.161172	0.146939	0.127505	0.11307	0.136598	0.10235	0.145526	0.114468	0.10803	0.237673	0.0792317	0.114444	0.098158	0.082691	0.140755	0.146154	0.166878	0.137551	0.134007	0.104218	0.0937686	0.0849823	0.280701	0.0628405	0.0569566	0.00134117	0.0533085	0.0719073	0.0932983	0.0491331	0.0894202	0.096707	0.0527236	0.0396013	0.00970677	0.0392639	0.0453302	0.00670377	0.0104328	0.0798453	0.0216543	0.0186033	0.0307475	0.225965	0.589248	1.05067	2.13412	0.200179	0.3925	0.0872761	0.320045	0.3607012	3.986397
8060	-13988.1	-13992.1	3.94234	1.4332	0.207439	0.102267	0.113031	0.11307	0.162469	0.0941991	0.144835	0.0910583	0.109509	0.217536	0.109923	0.124219	0.111315	0.11808	0.132211	0.165262	0.165935	0.12295	0.131511	0.0844821	0.127303	0.085198	0.263564	0.0686601	0.0473373	0.00526079	0.065256	0.0812631	0.13444	0.0250022	0.065503	0.100123	0.0284872	0.0244297	0.000650731	0.044665	0.0343623	0.0164514	0.0285549	0.0352217	0.0224262	0.00998178	0.0374782	0.214816	0.577046	1.04625	2.16189	0.212706	0.371866	0.0889596	0.326468	0.3721317	3.972921
8070	-13987.3	-13991.3	3.94152	1.587269	0.183869	0.121493	0.113031	0.142389	0.135786	0.104492	0.154379	0.0911309	0.118316	0.218522	0.104307	0.0999082	0.121098	0.114245	0.18123	0.134943	0.147586	0.143036	0.133313	0.113735	0.117979	0.0785012	0.213966	0.0766201	0.063714	0.00592399	0.0645099	0.058127	0.149129	0.0228711	0.0781229	0.0810132	0.0238767	0.0524654	0.00497	0.0496798	0.0574568	0.0115659	0.0266421	0.0194544	0.0214711	0.0158289	0.0275598	0.238494	0.602466	1.05516	2.10388	0.224815	0.373112	0.0875604	0.314512	0.3717015	3.998257
8080	-13991.2	-13995.6	4.36848	1.776709	0.161559	0.0958078	0.122627	0.103033	0.135786	0.0810538	0.165141	0.0926102	0.115292	0.247265	0.0879532	0.0793112	0.132593	0.0997348	0.145921	0.173681	0.209069	0.134586	0.127615	0.0899009	0.0964411	0.0825573	0.299278	0.0485803	0.0527747	0.00599321	0.0389213	0.0605188	0.148621	0.0345568	0.0973494	0.0568791	0.0448774	0.013859	0.0198396	0.0622244	0.051775	0.00861176	0.0160429	0.0198504	0.0403732	0.0488538	0.0306183	0.265081	0.628955	1.06325	2.04272	0.209188	0.381021	0.0794105	0.330381	0.3765481	3.979937
8090	-13976.2	-13981.5	5.37073	1.386836	0.186193	0.121892	0.11317	0.111477	0.138107	0.0831936	0.152277	0.0832641	0.128403	0.214376	0.0872254	0.106293	0.103394	0.108321	0.137313	0.179953	0.145207	0.140859	0.140471	0.0770836	0.130682	0.0925696	0.246465	0.0741919	0.0364189	0.0203439	0.0552503	0.0430662	0.0938805	0.0263061	0.0613929	0.074801	0.0263206	0.0300297	0.0153519	0.0343841	0.071636	0.012169	0.0163212	0.0150955	0.0411179	0.0216194	0.023418	0.2073	0.568568	1.04302	2.18111	0.208571	0.376135	0.094826	0.320468	0.3642331	3.821304
8100	-13988	-13991.6	3.57581	1.864037	0.200487	0.126431	0.135456	0.100962	0.142589	0.10269	0.153046	0.100345	0.151548	0.196638	0.0892933	0.100623	0.150197	0.114731	0.140043	0.178341	0.164541	0.13899	0.137856	0.0849465	0.0903211	0.104124	0.266933	0.0443533	0.0432266	0.0296408	0.0526889	0.0878543	0.137555	0.0307521	0.0769565	0.0926209	0.0331132	0.00948442	0.0215828	0.0290548	0.0344562	0.041212	0.0150539	0.0275339	0.0340578	0.0307031	0.0254311	0.276486	0.63973	1.06618	2.0176	0.216344	0.358623	0.089133	0.3359	0.3815745	4.068461
8110	-13990.1	-13993.7	3.65173	1.67308	0.134364	0.115537	0.115236	0.140599	0.142508	0.0910234	0.187527	0.115433	0.120562	0.169027	0.0955685	0.103485	0.117175	0.119324	0.140043	0.180019	0.187063	0.169665	0.1363	0.0850348	0.117636	0.0857001	0.246961	0.0573813	0.0617621	0.0151003	0.0480197	0.09696	0.123357	0.0229735	0.0768406	0.0792829	0.0473661	0.0196774	0.0215828	0.0521346	0.0548899	0.0159918	0.0218385	0.0211996	0.033493	0.0193468	0.0340886	0.250864	0.615041	1.05915	2.07494	0.201508	0.393577	0.0905883	0.314326	0.3946997	4.039078
8120	-13992.3	-13993.6	1.37106	1.803275	0.189277	0.113752	0.133868	0.0936472	0.147341	0.101233	0.147634	0.11623	0.156171	0.214839	0.109853	0.0927041	0.116593	0.133998	0.164418	0.160915	0.207514	0.207955	0.152555	0.0952438	0.144893	0.0842299	0.283285	0.0774072	0.0624607	0.00481985	0.0498798	0.081789	0.161538	0.024563	0.0536131	0.0932102	0.0226348	0.0225161	0.0167326	0.0352974	0.0418019	0.00389541	0.0228228	0.0480722	0.0246038	0.0396178	0.0271875	0.268605	0.632319	1.06419	2.03489	0.209832	0.384979	0.0888468	0.316342	0.3459689	4.282614
8130	-13979	-13982.8	3.77165	1.788916	0.189277	0.0983824	0.144228	0.110678	0.132364	0.103606	0.153573	0.0924014	0.116222	0.219252	0.0907662	0.110452	0.110959	0.11226	0.135918	0.166467	0.20244	0.14945	0.1473	0.0895472	0.11447	0.0930193	0.258888	0.0528901	0.0422161	0.0544516	0.0668714	0.0671744	0.128983	0.0236837	0.0656947	0.0630434	0.0393786	0.00920143	0.0288237	0.0471284	0.0564898	0.00718968	0.0283446	0.0303306	0.0229293	0.0387058	0.0255286	0.266706	0.63051	1.06368	2.0391	0.209558	0.371673	0.0933878	0.325382	0.3770108	4.040982
