Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
410	-13991.8	-13992.7	0.916857	1.416523	0.163369	0.134948	0.159249	0.117028	0.165532	0.111971	0.200531	0.0929687	0.143642	0.246781	0.106502	0.0926183	0.125444	0.116168	0.166789	0.160094	0.192807	0.196965	0.162883	0.0776118	0.0889667	0.0886444	0.28203	0.0454147	0.0885242	0.0264273	0.0973563	0.0145074	0.0336831	0.0928487	0.073058	0.0723482	0.0215003	0.00999909	0.0187415	0.0244364	0.0267146	0.00436672	0.0295595	0.0760495	0.0342563	0.0666959	0.0223501	0.212134	0.574045	1.04512	2.1687	0.206701	0.373235	0.0852761	0.334788	0.3246245	4.27238
420	-13986.2	-13991.2	4.99154	1.650416	0.170162	0.137063	0.151081	0.110048	0.132148	0.0863681	0.170083	0.116027	0.111735	0.248226	0.0863949	0.0976866	0.12561	0.0945534	0.130807	0.174614	0.132047	0.15654	0.164609	0.0691402	0.120094	0.0690225	0.237208	0.0359595	0.0654436	0.0317804	0.0833316	0.0230059	0.0350899	0.0882723	0.0674063	0.0715131	0.0115978	0.0296646	0.0180964	0.0100756	0.0127858	0.00166422	0.0295595	0.0726674	0.0314566	0.0641439	0.0273236	0.247652	0.611818	1.05816	2.08237	0.207998	0.369302	0.0858112	0.336888	0.3677075	3.902106
430	-13986.1	-13992.4	6.25715	1.325512	0.168425	0.0953353	0.130461	0.124107	0.0991989	0.0941111	0.127176	0.0882617	0.117938	0.197221	0.0863949	0.11115	0.112525	0.110969	0.134309	0.125938	0.148826	0.146178	0.124302	0.0849683	0.10043	0.102142	0.231549	0.0428096	0.0727372	0.0438346	0.0828509	0.0416424	0.032432	0.103144	0.0644952	0.0747343	0.00679336	0.0262952	0.0232218	0.0237482	0.00366513	0.00879303	0.0345152	0.058012	0.0374641	0.0621049	0.0148701	0.197066	0.556678	1.03829	2.20797	0.205476	0.370478	0.0860845	0.337961	0.3677075	3.72008
440	-13988.4	-13993.8	5.37298	1.231434	0.150068	0.100741	0.137099	0.103205	0.13189	0.099117	0.151822	0.0885411	0.10352	0.191988	0.10197	0.0787871	0.115243	0.124133	0.14666	0.125938	0.181919	0.157557	0.128941	0.0920785	0.0977365	0.0966036	0.257772	0.0428096	0.0680333	0.0475746	0.0702982	0.0236179	0.0485849	0.0871006	0.0561422	0.0926138	0.0154867	0.019064	0.0185178	0.0224209	0.0436561	0.013127	0.0266031	0.0547507	0.00773549	0.0354025	0.029877	0.180703	0.536755	1.02981	2.25273	0.205476	0.370478	0.0860845	0.337961	0.3513693	3.786746
450	-13991.1	-13995.2	4.08557	1.807183	0.145711	0.135207	0.103384	0.128468	0.133737	0.109798	0.180907	0.096715	0.0936628	0.249078	0.0915751	0.0938437	0.128143	0.0899808	0.150058	0.145108	0.177387	0.13547	0.131413	0.116708	0.138437	0.103658	0.298404	0.0357206	0.104475	0.0439124	0.0887567	0.0411978	0.0246865	0.0778822	0.0598881	0.099181	0.0257129	0.00808323	0.00466571	0.0384498	0.0246586	0.0170936	0.0276547	0.0475106	0.00689008	0.0447536	0.0135589	0.269119	0.632808	1.06432	2.03375	0.207321	0.373805	0.0848123	0.334061	0.3910615	4.011585
460	-13976.8	-13980.6	3.77003	1.640547	0.144166	0.125618	0.122284	0.135212	0.134456	0.0862695	0.171192	0.0806896	0.130266	0.229065	0.107536	0.101951	0.114426	0.11821	0.130779	0.183948	0.170813	0.151218	0.153531	0.0904518	0.106443	0.104669	0.259665	0.0354901	0.0700628	0.0436891	0.0692257	0.044755	0.0267924	0.0861519	0.0622941	0.0916215	0.0178736	0.0262977	0.0348168	0.038718	0.0206356	0.0171038	0.0218988	0.0459347	0.0292807	0.059923	0.0275007	0.24624	0.610393	1.05771	2.08566	0.205522	0.370561	0.092755	0.331162	0.3588435	4.022925
470	-13985.8	-13991.4	5.55763	1.534194	0.195573	0.129325	0.11773	0.119022	0.118112	0.0812111	0.158174	0.101945	0.11014	0.201614	0.0737383	0.113161	0.12271	0.118045	0.121242	0.184773	0.182461	0.138075	0.157161	0.0547054	0.110073	0.0587776	0.237192	0.0557489	0.0654929	0.0429651	0.076153	0.0410843	0.0420103	0.102833	0.036526	0.0578242	0.00882154	0.0230804	0.0147928	0.0185531	0.0450716	0.0271254	0.0217448	0.043684	0.040485	0.0309939	0.0286164	0.230557	0.594151	1.05237	2.12292	0.205522	0.370561	0.092755	0.331162	0.3733383	3.828569
480	-13990.1	-13993.7	3.56403	1.645724	0.147767	0.118476	0.148126	0.144334	0.107964	0.112645	0.169724	0.109995	0.137787	0.201614	0.0732018	0.0889623	0.10049	0.110583	0.127991	0.158566	0.217383	0.166078	0.182734	0.0909262	0.130085	0.090385	0.218914	0.0385459	0.0749421	0.0463029	0.0608591	0.0329533	0.0432219	0.120871	0.0649273	0.0860662	0.0182108	0.0275045	0.0298175	0.0325379	0.0545328	0.0190336	0.0219488	0.0513359	0.0244514	0.0242472	0.0171847	0.246982	0.611142	1.05795	2.08393	0.20752	0.36518	0.0929179	0.334382	0.3733383	4.044226
490	-13983.2	-13987.8	4.64588	1.414309	0.16954	0.117951	0.144326	0.137153	0.144376	0.0964979	0.16647	0.0900308	0.113611	0.211333	0.0866363	0.0837417	0.114074	0.129806	0.136166	0.164499	0.163238	0.11702	0.201176	0.0857467	0.0960575	0.102173	0.27247	0.0317247	0.09542	0.0247931	0.0827336	0.0330361	0.0413455	0.0784521	0.0686424	0.0674038	0.00744946	0.020608	0.0130146	0.0223678	0.012708	0.0142602	0.023336	0.0446747	0.0204377	0.0304802	0.0220838	0.211776	0.573643	1.04497	2.16962	0.21238	0.373732	0.0917054	0.322183	0.3660352	3.899063
500	-13986.9	-13989.7	2.84343	1.558039	0.149548	0.124561	0.126562	0.141272	0.148999	0.12241	0.172063	0.0973627	0.12724	0.213168	0.101653	0.103562	0.132211	0.125604	0.136166	0.195997	0.170309	0.145065	0.1462	0.0741042	0.130579	0.0979655	0.277469	0.0430928	0.0668669	0.0361241	0.0738317	0.0379104	0.0506377	0.127746	0.0459659	0.0586171	0.0230474	0.0382842	0.0239485	0.0269722	0.0297866	0.0365379	0.0138733	0.0488965	0.00637637	0.0377807	0.0173278	0.234151	0.59794	1.05366	2.11425	0.21238	0.373732	0.0917054	0.322183	0.3474808	4.103693
510	-13994	-13995.8	1.83678	1.624616	0.144275	0.12065	0.139434	0.112628	0.144385	0.115678	0.156477	0.0994947	0.13935	0.272196	0.0758867	0.111914	0.107893	0.116717	0.151261	0.135231	0.170173	0.164819	0.143006	0.0942366	0.12485	0.098991	0.248932	0.0306039	0.0984865	0.0662466	0.0951461	0.0669016	0.0378174	0.0999868	0.0638139	0.0756304	0.0149924	0.0319303	0.010016	0.0349344	0.021864	0.0365379	0.0482874	0.086861	0.0148442	0.0721898	0.0184891	0.243947	0.608065	1.05697	2.09102	0.21238	0.373732	0.0917054	0.322183	0.3718634	4.214061
520	-13991.1	-13993.8	2.65404	1.445259	0.172371	0.1285	0.116003	0.13042	0.127697	0.111812	0.15534	0.115241	0.104271	0.246481	0.103435	0.088914	0.154695	0.139443	0.135111	0.174648	0.174154	0.177642	0.152272	0.0930237	0.0864141	0.0869186	0.219398	0.0280547	0.06342	0.0661418	0.10573	0.0356436	0.0307493	0.114538	0.0573154	0.100182	0.00682575	0.0185088	0.00752301	0.0480122	0.025044	0.00390354	0.0267073	0.0412071	0.0259377	0.0551553	0.0491336	0.216741	0.579184	1.04704	2.15704	0.204229	0.378741	0.0924015	0.324628	0.3871573	4.103936
530	-13988.4	-13989.6	1.16184	1.533745	0.159742	0.134307	0.141393	0.115644	0.152739	0.1378	0.150494	0.11479	0.102118	0.257322	0.0768541	0.121334	0.110254	0.101467	0.14813	0.188725	0.198653	0.164164	0.176205	0.101839	0.118456	0.0932428	0.277992	0.0503654	0.0940928	0.0424753	0.0564453	0.0635923	0.0312437	0.136834	0.087525	0.0878375	0.0067501	0.0185232	0.0201138	0.0166958	0.020055	0.0139567	0.0147122	0.0736685	0.0246323	0.0356198	0.029273	0.230489	0.594079	1.05234	2.12309	0.204229	0.378741	0.0924015	0.324628	0.371095	4.268078
540	-13991	-13990.1	-0.881038	1.48377	0.191775	0.155851	0.163713	0.132908	0.146276	0.116551	0.169043	0.12088	0.149665	0.272859	0.103039	0.128667	0.121672	0.101112	0.168044	0.216498	0.214486	0.177172	0.149057	0.0856442	0.120666	0.0927701	0.26696	0.0670295	0.0789335	0.0322559	0.0647344	0.0334268	0.0406782	0.136834	0.0598477	0.0886203	0.0247345	0.0193194	0.0356001	0.0384539	0.0352576	0.0114023	0.0196479	0.0342486	0.00888968	0.0654611	0.00348988	0.222804	0.585832	1.04945	2.14191	0.203984	0.378287	0.0922906	0.325439	0.3531148	4.464174
550	-14007.9	-14008	0.0216378	1.410533	0.20853	0.154738	0.146098	0.104239	0.116369	0.116329	0.199236	0.0831106	0.12173	0.24039	0.106011	0.0901682	0.142674	0.12389	0.168089	0.145438	0.20238	0.138278	0.207033	0.123786	0.145015	0.103433	0.292346	0.0578113	0.0808382	0.0250299	0.119062	0.0491976	0.0291519	0.0981732	0.0656957	0.065678	0.0172441	0.0255905	0.0274547	0.0308234	0.0318587	0.0117994	0.038632	0.0449504	0.0106759	0.0415424	0.0102547	0.211165	0.572954	1.0447	2.17118	0.17879	0.386206	0.0961069	0.338897	0.3792816	4.360774
560	-13998.8	-14000.6	1.85467	1.469367	0.150879	0.0993868	0.134106	0.103957	0.17198	0.0813452	0.175221	0.0852688	0.110449	0.252025	0.124649	0.0998506	0.133006	0.123372	0.135378	0.156573	0.170162	0.139568	0.197976	0.070124	0.137587	0.119879	0.277894	0.0642361	0.0620546	0.0468885	0.0794701	0.0338457	0.031851	0.12175	0.0908553	0.11648	0.030596	0.0190924	0.00603852	0.0402489	0.0126838	0.0258696	0.0230145	0.0502522	0.0236313	0.0462525	0.012384	0.220551	0.583377	1.04857	2.1475	0.201504	0.375524	0.0934488	0.329523	0.3080987	4.18813
570	-13982.8	-13982.9	0.0994794	1.643496	0.198195	0.14198	0.122151	0.121356	0.134816	0.0992628	0.172764	0.118733	0.134969	0.252025	0.0682859	0.117595	0.123507	0.116402	0.171492	0.171782	0.185646	0.175592	0.178845	0.0854121	0.146586	0.113932	0.272348	0.0440899	0.103482	0.0269236	0.0985984	0.0356203	0.0363821	0.130464	0.0594705	0.0892005	0.0136388	0.0370176	0.00652023	0.0264197	0.020988	0.0254461	0.0352144	0.0710128	0.0377309	0.060037	0.00844604	0.246663	0.61082	1.05784	2.08467	0.203973	0.374363	0.0931597	0.328504	0.3798212	4.39038
580	-13991.7	-13994.8	3.0343	1.623342	0.170034	0.102043	0.157931	0.106281	0.175966	0.1076	0.161612	0.11774	0.128978	0.233371	0.0803976	0.112839	0.115788	0.0824695	0.171206	0.16967	0.168814	0.175592	0.163736	0.0774356	0.09943	0.101052	0.233464	0.0377791	0.0681513	0.0347572	0.0740872	0.0471546	0.0217213	0.105776	0.0925066	0.0811336	0.0256013	0.026089	0.035971	0.041338	0.0107311	0.0291439	0.0474333	0.0396168	0.0129856	0.0423952	0.00631376	0.243763	0.607877	1.05691	2.09145	0.214455	0.378331	0.0941472	0.313067	0.3798212	4.094131
590	-13990.5	-13992.7	2.20389	1.555268	0.217418	0.138268	0.131729	0.097413	0.144574	0.10845	0.16763	0.0877124	0.140909	0.236728	0.0903907	0.0970734	0.115788	0.122542	0.137261	0.16091	0.166889	0.198954	0.11086	0.112555	0.128639	0.11899	0.24467	0.0237038	0.0787894	0.0331262	0.112822	0.0546037	0.0193549	0.126004	0.0550867	0.0650691	0.00248104	0.0206901	0.0140283	0.0398392	0.0180693	0.0297329	0.0519961	0.0466438	0.0207309	0.0665474	0.0115525	0.233735	0.597505	1.05351	2.11525	0.200588	0.385602	0.0947259	0.319084	0.3798212	4.167223
600	-13994.6	-13993.8	-0.781095	1.446842	0.251266	0.141982	0.144942	0.10741	0.135826	0.121456	0.198004	0.105643	0.132385	0.236728	0.136813	0.107771	0.121258	0.132913	0.161988	0.139854	0.215993	0.157536	0.171495	0.101276	0.116428	0.134692	0.293115	0.0386851	0.0413419	0.0326882	0.0646744	0.0450677	0.030823	0.138126	0.055464	0.0898871	0.00180912	0.028206	0.0186032	0.0186615	0.0449084	0.0111682	0.0531189	0.0529712	0.0390745	0.044435	0.0312498	0.216993	0.579462	1.04714	2.1564	0.200588	0.385602	0.0947259	0.319084	0.3683881	4.447734
610	-13994.9	-13996.5	1.57944	1.527063	0.19854	0.119552	0.166159	0.0894684	0.140167	0.126515	0.155902	0.109412	0.13316	0.236728	0.105953	0.114029	0.132686	0.105033	0.146127	0.203007	0.196327	0.137655	0.132	0.133087	0.115114	0.111533	0.233365	0.0331045	0.0819228	0.0263053	0.0714465	0.0435787	0.0141004	0.134151	0.103046	0.063395	0.00391131	0.0138834	0.0425396	0.035948	0.0188738	0.0153838	0.0525397	0.0439503	0.0286938	0.0549311	0.00202942	0.229473	0.593	1.05197	2.12555	0.204615	0.389699	0.0832128	0.322474	0.3491578	4.225256
620	-13999.4	-13997.4	-1.99576	1.500126	0.243339	0.119216	0.164022	0.153215	0.12327	0.115988	0.215048	0.0820955	0.132205	0.246288	0.105173	0.105458	0.117672	0.125755	0.15461	0.229324	0.184243	0.193822	0.135885	0.0959568	0.134508	0.139649	0.26254	0.0437216	0.0748359	0.016143	0.105937	0.0444751	0.0323631	0.114634	0.0695334	0.073188	0.0078093	0.0202066	0.0360044	0.0549002	0.0341393	0.0175026	0.0371038	0.105373	0.0305984	0.064706	0.0159358	0.225342	0.588577	1.05043	2.13565	0.208101	0.376188	0.0896306	0.32608	0.3446159	4.578391
630	-13987.3	-13989.6	2.26074	1.730235	0.189509	0.149988	0.124184	0.141348	0.151337	0.105385	0.166598	0.0997933	0.0967444	0.207364	0.108708	0.110745	0.141546	0.103067	0.145514	0.169943	0.230508	0.184921	0.179415	0.070216	0.134508	0.0860004	0.216637	0.0407069	0.0733313	0.0382646	0.107906	0.0444751	0.0170029	0.116687	0.0640658	0.071027	0.00667404	0.0319784	0.0129867	0.0286613	0.0280561	0.00613792	0.0349901	0.0518207	0.0480041	0.0224428	0.0261121	0.2588	0.622875	1.0615	2.05682	0.206098	0.37714	0.0898573	0.326905	0.3636993	4.185312
640	-13990	-13992	2.01693	1.683827	0.173937	0.140441	0.124957	0.131367	0.120455	0.0936373	0.165257	0.082802	0.110092	0.238814	0.113989	0.106142	0.144952	0.147614	0.145205	0.129035	0.184639	0.208352	0.155376	0.0735191	0.145551	0.0804255	0.257438	0.0498547	0.0795796	0.0315516	0.0750962	0.0560566	0.028838	0.120661	0.0783192	0.048899	0.0209834	0.0309049	0.00503665	0.0301251	0.0675659	0.0148016	0.0416093	0.040593	0.0376024	0.0457965	0.0260717	0.252375	0.616546	1.05961	2.07147	0.206018	0.376992	0.0923504	0.32464	0.3724162	4.203943
650	-13981.3	-13986.5	5.17254	1.633888	0.172957	0.145767	0.109817	0.100336	0.129403	0.0851123	0.177735	0.111025	0.0817349	0.224006	0.0991401	0.0848388	0.12867	0.115619	0.138135	0.148482	0.19605	0.148764	0.172148	0.0778355	0.108582	0.100279	0.217111	0.0365354	0.0723498	0.021427	0.0682036	0.0511413	0.0331832	0.105455	0.0621828	0.0597487	0.0104667	0.0423466	0.0130562	0.0303703	0.0294907	0.0206595	0.025644	0.0361783	0.0386895	0.0454169	0.00567199	0.245284	0.609424	1.0574	2.08789	0.199963	0.379482	0.0937716	0.326783	0.3811857	3.881765
660	-13991.8	-13993	1.13897	1.706106	0.18004	0.121319	0.135284	0.140853	0.130148	0.114099	0.169953	0.10214	0.118879	0.249918	0.0744603	0.106869	0.143339	0.142807	0.129756	0.176994	0.184335	0.172762	0.171332	0.0880091	0.0911257	0.102251	0.223926	0.0528779	0.0921375	0.0503805	0.0789561	0.049442	0.0608179	0.119955	0.0745602	0.0773222	0.0302025	0.0301268	0.0175446	0.0244842	0.0483006	0.0203232	0.0292827	0.0420179	0.0283034	0.0512192	0.0456926	0.255479	0.619618	1.06054	2.06437	0.198557	0.383847	0.093112	0.324485	0.3375359	4.294546
670	-13985.2	-13987.3	2.10409	1.809168	0.157159	0.140712	0.145606	0.150885	0.144387	0.0956012	0.173548	0.0995105	0.0992002	0.223661	0.0887544	0.110273	0.136087	0.104358	0.163602	0.190238	0.176455	0.1776	0.164092	0.0928678	0.123948	0.0674233	0.273232	0.0515059	0.0645777	0.0203272	0.0709655	0.0358416	0.0300793	0.119955	0.0751613	0.0571018	0.015651	0.0479255	0.0328436	0.0488882	0.0333458	0.0111678	0.0373676	0.0422306	0.0287373	0.0563988	0.0306731	0.26938	0.633055	1.06439	2.03318	0.198801	0.384319	0.091996	0.324884	0.3587842	4.209947
680	-13989.5	-13993.8	4.30869	1.396977	0.198314	0.128363	0.103726	0.111121	0.136177	0.124546	0.144266	0.0822122	0.132638	0.199283	0.117518	0.0622665	0.132366	0.122237	0.148844	0.126367	0.197179	0.142378	0.156727	0.103293	0.110601	0.0863041	0.200235	0.0472943	0.0730598	0.0247254	0.0615927	0.0322315	0.013034	0.1512	0.0610655	0.0719734	0.0265282	0.0217329	0.0103997	0.0306425	0.0382183	0.0308531	0.0397742	0.0376342	0.0233523	0.0574898	0.00971573	0.20896	0.570459	1.04375	2.17683	0.19978	0.381287	0.092449	0.326484	0.3599014	3.92948
690	-13983.5	-13987.6	4.10897	1.62263	0.208725	0.0957077	0.0952609	0.0996294	0.140406	0.0927856	0.147287	0.10999	0.140395	0.196556	0.102049	0.0905959	0.123211	0.0947086	0.178663	0.159629	0.185952	0.165012	0.146626	0.099866	0.102013	0.0941302	0.198877	0.0542561	0.0588218	0.0281236	0.0826505	0.0286856	0.0429113	0.112057	0.0687578	0.0792068	0.019334	0.0103754	0.00775634	0.0247107	0.0314967	0.0345186	0.0401144	0.0501747	0.0387879	0.082607	0.0231446	0.24366	0.607772	1.05688	2.09169	0.202291	0.378709	0.0936111	0.325388	0.3762201	3.986565
700	-13991.6	-13990.6	-0.95361	1.65891	0.191673	0.167678	0.129703	0.107113	0.119933	0.113075	0.185637	0.0728983	0.145171	0.261347	0.108218	0.124056	0.130257	0.117624	0.183461	0.193629	0.209589	0.158425	0.176089	0.099866	0.135298	0.1011	0.272415	0.0518486	0.068979	0.0281236	0.103114	0.036111	0.0308185	0.132049	0.0605011	0.0616252	0.0258305	0.0469438	0.0167177	0.0444275	0.0411957	0.0410395	0.0364973	0.0628806	0.0295181	0.0516273	0.0236493	0.24886	0.613034	1.05853	2.07957	0.204258	0.377949	0.0945212	0.323272	0.3762201	4.497753
710	-13982	-13985.4	3.44447	1.71881	0.191673	0.103936	0.131294	0.112895	0.157183	0.0800942	0.162969	0.0824161	0.110772	0.241146	0.1054	0.10833	0.160423	0.117238	0.128303	0.152525	0.161143	0.148429	0.176778	0.0689743	0.122582	0.0740734	0.2721	0.0215457	0.0657615	0.0343396	0.0736379	0.048611	0.0260734	0.129436	0.0466089	0.0786913	0.0139345	0.0396102	0.0176215	0.0459914	0.0411957	0.0289952	0.0270948	0.060054	0.028265	0.0548853	0.0125248	0.257233	0.621342	1.06105	2.06038	0.211803	0.378578	0.0857383	0.323881	0.3771279	4.065558
720	-13983.8	-13988.7	4.89345	1.516045	0.185325	0.108999	0.159332	0.0886186	0.127813	0.0904955	0.174737	0.111571	0.130274	0.19562	0.105775	0.132054	0.102877	0.129424	0.138538	0.128098	0.180387	0.156299	0.147686	0.0774784	0.122582	0.0888918	0.210631	0.0517644	0.0629354	0.0343848	0.0638356	0.0412555	0.0237779	0.0998685	0.0534761	0.0590134	0.0161035	0.0156087	0.00908243	0.0296706	0.02376	0.027274	0.0481456	0.0402211	0.0281106	0.044861	0.0254234	0.22779	0.591205	1.05135	2.12965	0.201568	0.383494	0.0868516	0.328087	0.3736083	3.892082
730	-13978	-13983.6	5.562	1.445115	0.189205	0.124432	0.11598	0.0998051	0.138625	0.111219	0.129903	0.0923282	0.117565	0.21637	0.0945431	0.0933462	0.0996772	0.112966	0.132987	0.171883	0.142762	0.16485	0.158606	0.105797	0.112847	0.0807977	0.210631	0.0595986	0.0521546	0.026602	0.0890108	0.0287647	0.0314441	0.100402	0.050783	0.0702958	0.000962182	0.021761	0.0211365	0.0440945	0.0277178	0.00816182	0.0489285	0.039174	0.0236049	0.0258447	0.0255468	0.216718	0.579158	1.04703	2.15709	0.209538	0.379665	0.0859847	0.324812	0.3856416	3.813115
740	-13984	-13988.1	4.18074	1.861856	0.230591	0.122835	0.10949	0.102362	0.115349	0.117938	0.145509	0.0934868	0.125563	0.215965	0.0838737	0.111263	0.131359	0.0978049	0.152045	0.11882	0.171563	0.157757	0.155656	0.0924733	0.122786	0.11933	0.249942	0.0251494	0.0593368	0.0386769	0.0767691	0.0334165	0.0216139	0.115311	0.0562045	0.0702958	0.0122287	0.0267814	0.0248117	0.0371499	0.0464994	0.0292794	0.0557267	0.0422142	0.0149857	0.059023	0.0185149	0.276207	0.639471	1.06611	2.01821	0.213273	0.376757	0.0876454	0.322324	0.3828753	4.00775
750	-13988.1	-13992	3.94156	1.348314	0.16322	0.089879	0.120897	0.100109	0.149683	0.119407	0.134175	0.116475	0.123427	0.226172	0.112147	0.121703	0.113437	0.0983487	0.143317	0.165089	0.162709	0.169452	0.168327	0.0972416	0.116012	0.102672	0.213626	0.021265	0.0816764	0.0262481	0.0600219	0.0120858	0.0566433	0.134364	0.0457801	0.0977146	0.0181631	0.0213627	0.0124773	0.0361233	0.0250667	0.0313677	0.0200868	0.0526961	0.0346705	0.0220814	0.0190345	0.200911	0.561193	1.04012	2.19778	0.212704	0.375752	0.0900798	0.321464	0.3852052	3.956453
760	-13989.7	-13991.8	2.11791	1.646289	0.176158	0.156868	0.151275	0.12535	0.145377	0.1073	0.165398	0.098421	0.130136	0.208033	0.0874594	0.110219	0.0998832	0.11861	0.147532	0.158062	0.1594	0.135582	0.162778	0.0775199	0.125377	0.148912	0.242823	0.0266241	0.0594247	0.0439122	0.115982	0.0327813	0.0378595	0.127614	0.0636256	0.0796479	0.0193204	0.0286435	0.0138384	0.053814	0.0124874	0.00568402	0.0257595	0.0810794	0.0243547	0.0655789	0.0324067	0.247062	0.611224	1.05797	2.08374	0.213063	0.376743	0.087883	0.322312	0.3856729	4.188914
770	-13987.3	-13990.9	3.69948	1.597854	0.176424	0.109926	0.139382	0.0997206	0.158334	0.117397	0.186038	0.0916093	0.129107	0.261127	0.0704204	0.123793	0.11053	0.0930237	0.170453	0.129208	0.187526	0.167629	0.134413	0.0752405	0.150302	0.0753297	0.242823	0.0482735	0.0453938	0.0456056	0.0841511	0.0327813	0.0279219	0.128047	0.0664281	0.0499871	0.00958832	0.0169781	0.0105499	0.0287224	0.0202485	0.0177715	0.0178612	0.0684454	0.0372536	0.0425408	0.0256951	0.240051	0.604073	1.05569	2.10019	0.198913	0.383446	0.0894468	0.328194	0.3544746	4.024
780	-13983.4	-13990	6.60963	1.498153	0.155488	0.131238	0.132645	0.133831	0.142464	0.0812956	0.16388	0.0875551	0.100759	0.207194	0.084205	0.0953475	0.111725	0.0866324	0.131515	0.184005	0.15395	0.113502	0.133445	0.0735025	0.107145	0.106858	0.213512	0.0357008	0.0739996	0.0308043	0.0635106	0.0257892	0.0294631	0.0909408	0.0442667	0.0700772	0.0519142	0.0203761	0.0202727	0.0430704	0.0326452	0.00429637	0.0210437	0.050994	0.0328999	0.0425408	0.00122545	0.225037	0.588249	1.05031	2.1364	0.199082	0.383773	0.0893114	0.327834	0.3924283	3.717525
790	-13995	-14000.3	5.38035	1.686699	0.183025	0.128477	0.095128	0.101403	0.133305	0.120559	0.127796	0.0839928	0.0977744	0.211912	0.080727	0.0989177	0.163664	0.0990704	0.150339	0.161077	0.194752	0.120965	0.14125	0.097576	0.114707	0.0825893	0.204558	0.0464873	0.109011	0.0441828	0.0684605	0.0295107	0.0425937	0.108927	0.057425	0.0763309	0.0171594	0.0276454	0.00739397	0.0334646	0.0118425	0.0410381	0.0424175	0.0322745	0.0393986	0.0297958	0.0090436	0.252777	0.616945	1.05973	2.07054	0.206184	0.397464	0.0873163	0.309035	0.399059	3.867968
800	-13991.3	-13991.7	0.366446	1.22694	0.186559	0.142155	0.133343	0.118709	0.149119	0.142608	0.149126	0.102921	0.133985	0.254788	0.108278	0.11235	0.125469	0.113954	0.198808	0.161077	0.190228	0.186033	0.188565	0.11246	0.130999	0.0724823	0.205401	0.0391912	0.0898158	0.03758	0.0932081	0.0556502	0.0243286	0.104178	0.0696321	0.0641806	0.0122009	0.00920688	0.00833157	0.0305702	0.0283323	0.00968438	0.0426386	0.0639399	0.027738	0.0449557	0.0114981	0.179901	0.535748	1.02936	2.25499	0.207126	0.399279	0.0831491	0.310446	0.3460194	4.286278
810	-13993.8	-13996.2	2.36855	1.306225	0.15243	0.130703	0.140963	0.132945	0.150116	0.107168	0.18044	0.116795	0.0961706	0.243858	0.0920337	0.0692527	0.11984	0.131435	0.136031	0.182513	0.176177	0.127878	0.153041	0.0755647	0.105717	0.103891	0.259034	0.0367649	0.093849	0.0201131	0.10028	0.0237464	0.0251171	0.114503	0.0785052	0.115367	0.0113956	0.00692445	0.0262309	0.0547564	0.0242292	0.0309045	0.0153717	0.0554574	0.0117013	0.0669295	0.00859335	0.193778	0.552767	1.03668	2.21678	0.20142	0.38828	0.0889207	0.321379	0.3716584	4.104734
820	-13990.6	-13992.1	1.5403	1.708403	0.219363	0.131943	0.134562	0.102095	0.152876	0.117702	0.187595	0.103332	0.113521	0.253674	0.115239	0.13337	0.101696	0.0967198	0.128927	0.14225	0.176177	0.157764	0.193687	0.070806	0.110174	0.0852635	0.272288	0.0428075	0.0479488	0.0263061	0.113793	0.0422538	0.0584609	0.103929	0.0639512	0.0752377	0.026977	0.0387201	0.0238529	0.0420739	0.0411722	0.0130343	0.0297359	0.0650633	0.0277931	0.0495338	0.021031	0.255797	0.619931	1.06063	2.06364	0.212625	0.384684	0.0842869	0.318403	0.3639445	4.254697
830	-13979.9	-13982.9	2.99589	1.380182	0.20223	0.103514	0.119753	0.116017	0.153519	0.0845812	0.142828	0.0786579	0.119856	0.225895	0.074867	0.100618	0.13006	0.104662	0.138349	0.153356	0.171282	0.184508	0.161805	0.0795289	0.129663	0.0889061	0.255244	0.0447411	0.0636486	0.0406074	0.102016	0.0321583	0.0225606	0.134997	0.0603369	0.066591	0.0423227	0.0299731	0.0148081	0.0577284	0.026152	0.0143036	0.0310204	0.0549679	0.0379185	0.0325534	0.028374	0.206206	0.567317	1.04254	2.18394	0.209047	0.385468	0.0828685	0.322617	0.361033	4.057478
