Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1458	0	-14001	-14005.5	4.51386	1.55797	0.247195	0.0976793	0.129143	0.138093	0.120181	0.0890302	0.13462	0.0799364	0.113436	0.285909	0.0600853	0.0862788	0.112882	0.109365	0.128606	0.132509	0.188242	0.119117	0.165315	0.0650128	0.143842	0.0924719	0.25179	0.0366878	0.0635042	0.00937792	0.0700213	0.0364669	0.0498505	0.109611	0.0642506	0.0882363	0.0409391	0.0179198	0.0334327	0.0404715	0.0191954	0.0293398	0.0254866	0.0444177	0.0129413	0.0429081	0.0108427	0.23414	0.597929	1.05365	2.11428	0.213983	0.389462	0.0852587	0.311297	0.3829329	3.93664
1459	1	-13976.4	-13981	4.53185	1.688502	0.168387	0.137018	0.128606	0.112145	0.128797	0.117234	0.151763	0.102987	0.101676	0.247943	0.0885291	0.106761	0.13561	0.118593	0.131312	0.15936	0.152321	0.133521	0.134607	0.0898169	0.0931493	0.0985306	0.281258	0.0755405	0.0266816	0.0129089	0.0412627	0.0731426	0.103958	0.0253661	0.0828125	0.0813828	0.0366003	0.0281417	0.0130918	0.0436741	0.0359698	0.0217393	0.0221451	0.0399157	0.0267226	0.0202221	0.0218457	0.253029	0.617196	1.05981	2.06997	0.206649	0.39186	0.0834304	0.31806	0.3796193	3.953047
1460	0	-13981.3	-13985.8	4.48724	1.511943	0.192479	0.099002	0.106444	0.100604	0.168118	0.0798294	0.161851	0.105289	0.108409	0.210756	0.0964206	0.123852	0.103154	0.139082	0.127283	0.166203	0.145939	0.150171	0.150731	0.090466	0.110901	0.0778518	0.210772	0.046379	0.0930693	0.032037	0.0783777	0.035262	0.0452456	0.124029	0.0487877	0.083555	0.00410601	0.0258203	0.0187819	0.0358032	0.0464733	0.0241872	0.0203965	0.0531739	0.0147171	0.0498582	0.0263673	0.227162	0.590532	1.05112	2.13119	0.199455	0.379905	0.0878799	0.332761	0.3444034	3.932036
1461	1	-13996.2	-14000.9	4.70422	1.60278	0.162048	0.103751	0.123856	0.0919474	0.158366	0.0995537	0.14257	0.0832762	0.108557	0.219385	0.0862256	0.0807504	0.0960183	0.118593	0.153517	0.142179	0.152321	0.148788	0.186544	0.118297	0.106855	0.0579483	0.288076	0.0673646	0.0538564	0.0438173	0.0454014	0.062101	0.135938	0.00986104	0.0839994	0.0742625	0.0558617	0.0097169	0.00239561	0.0436741	0.0519322	0.0427231	0.0230852	0.0180986	0.0219117	0.033951	0.0148599	0.240772	0.604816	1.05593	2.09848	0.210174	0.381837	0.0886594	0.31933	0.383163	3.924234
1462	0	-13985.8	-13989.5	3.64432	1.319098	0.189334	0.114641	0.125841	0.0852555	0.129857	0.125078	0.14581	0.110515	0.106127	0.244651	0.0880881	0.106634	0.129264	0.0979123	0.149093	0.125303	0.187778	0.138434	0.1838	0.0920736	0.0990479	0.0915599	0.224145	0.0400933	0.0629086	0.0184891	0.0791752	0.0394581	0.0426311	0.132416	0.0420565	0.0751521	0.00848438	0.0337972	0.0188985	0.0467616	0.0423271	0.0241072	0.0454735	0.0531739	0.0242549	0.052188	0.00788761	0.195977	0.555387	1.03776	2.21088	0.2016	0.377839	0.091328	0.329233	0.3385415	3.979977
1463	1	-13989.5	-13992	2.45056	1.667632	0.200797	0.105824	0.145739	0.127723	0.130203	0.085782	0.139682	0.0901858	0.123111	0.267278	0.103007	0.0985987	0.160751	0.108078	0.139982	0.165092	0.180994	0.151024	0.161254	0.0900997	0.12062	0.0878925	0.270758	0.0654384	0.0390167	0.0339745	0.0420398	0.0873259	0.0921365	0.0406178	0.092912	0.0742625	0.0268419	0.022996	0.000466835	0.0589917	0.0349262	0.0153748	0.0227227	0.032988	0.0344662	0.0506641	0.0358474	0.250096	0.614272	1.05892	2.07671	0.2113	0.389977	0.0830185	0.315705	0.374147	4.158485
1464	0	-13983.7	-13986.6	2.90067	1.663685	0.186618	0.102079	0.138752	0.100391	0.147029	0.0892582	0.205381	0.129452	0.128048	0.2153	0.0946089	0.0996334	0.139051	0.102319	0.142988	0.159713	0.207794	0.141799	0.136835	0.0821879	0.138352	0.0934655	0.21355	0.0518864	0.0826451	0.0209332	0.0761745	0.0316003	0.0305988	0.118733	0.0857448	0.0668178	0.0147196	0.0222545	0.0134083	0.0445495	0.0388429	0.035631	0.0461172	0.0436337	0.0408182	0.0405807	0.01266	0.249537	0.613713	1.05874	2.078	0.213205	0.378682	0.0859971	0.322117	0.3675902	4.112956
1465	1	-13989.4	-13993.7	4.27753	1.426137	0.182246	0.105935	0.118577	0.132315	0.156948	0.088291	0.145438	0.0961421	0.15807	0.239745	0.104955	0.0844866	0.119265	0.134774	0.13881	0.194282	0.191743	0.13629	0.136317	0.085142	0.0982385	0.0878925	0.198486	0.0734219	0.0409998	0.0284122	0.0532102	0.0399519	0.0995333	0.019388	0.0557947	0.0742625	0.0287293	0.00531054	0.0223873	0.0466681	0.0477034	0.0354099	0.00802011	0.0318251	0.048703	0.0210131	0.0229681	0.213683	0.575782	1.04577	2.16476	0.212103	0.360715	0.088965	0.338217	0.3293678	3.938102
1466	0	-13984.2	-13987.3	3.15126	1.439573	0.190538	0.116266	0.128397	0.110845	0.156223	0.0887253	0.171906	0.114256	0.117917	0.251602	0.0958902	0.0941165	0.122315	0.123121	0.110818	0.156205	0.162416	0.166187	0.143613	0.113582	0.128883	0.0881311	0.210118	0.0496064	0.07096	0.0296861	0.0997777	0.0416454	0.0221237	0.133248	0.0682959	0.0733376	0.0327429	0.0363764	0.0198977	0.0261792	0.0293811	0.00868249	0.031514	0.0339008	0.0191678	0.051061	0.0135338	0.215835	0.578179	1.04667	2.15932	0.205817	0.386684	0.0832012	0.324298	0.3861105	4.053189
1467	1	-13993	-13994	0.9981	1.308491	0.205482	0.120916	0.122985	0.123236	0.170999	0.090703	0.187868	0.145175	0.112395	0.244881	0.109558	0.0981272	0.137662	0.11736	0.16271	0.154099	0.196731	0.134889	0.190691	0.0975762	0.12592	0.0688717	0.259349	0.0663761	0.0401705	0.0354964	0.0616015	0.0668833	0.100034	0.00212008	0.0801907	0.0687895	0.0215837	0.0322959	0.0106756	0.0380024	0.0620649	0.0228753	0.0165033	0.0489879	0.0426282	0.0170022	0.0298146	0.194166	0.553231	1.03687	2.21573	0.203935	0.396697	0.0893478	0.31002	0.3432706	4.24228
1468	0	-13984.2	-13989.4	5.21521	1.454516	0.20096	0.113969	0.123455	0.111969	0.156223	0.0891749	0.144225	0.0891511	0.13748	0.187587	0.107754	0.0931916	0.134389	0.133705	0.141916	0.135503	0.187677	0.15254	0.122105	0.0747969	0.111449	0.0912618	0.198989	0.0301355	0.0818635	0.0164251	0.0899975	0.0218016	0.0333495	0.103187	0.0449794	0.0724017	0.037464	0.0264617	0.0158615	0.052909	0.0265294	0.0329917	0.0379035	0.0337552	0.00982822	0.0203753	0.0217799	0.21821	0.580806	1.04763	2.15335	0.213152	0.380187	0.0848868	0.321774	0.3739678	3.849471
1469	1	-13983.8	-13984.6	0.79274	1.463095	0.181541	0.148335	0.133588	0.115351	0.145409	0.102119	0.174678	0.104931	0.115972	0.244381	0.117992	0.103471	0.116445	0.130667	0.171638	0.162574	0.198808	0.175038	0.151747	0.0781445	0.128363	0.115917	0.232787	0.0894717	0.0603987	0.0198671	0.0717444	0.0566445	0.160707	0.00406159	0.0803797	0.0781003	0.0359544	0.0143832	0.0170438	0.0413204	0.0384649	0.0303792	0.00963816	0.0243439	0.0402192	0.0251902	0.045022	0.219565	0.582296	1.04818	2.14996	0.219296	0.366923	0.0850368	0.328744	0.3482304	4.29323
1470	0	-13984.3	-13989.6	5.23849	1.775716	0.191053	0.0895635	0.108472	0.121197	0.113628	0.0775526	0.158986	0.0708331	0.131002	0.234885	0.0804463	0.11059	0.124692	0.112933	0.152062	0.166745	0.212308	0.150958	0.139303	0.0846749	0.0782416	0.101855	0.21862	0.0237298	0.116791	0.0249643	0.0761698	0.0313416	0.0413502	0.110006	0.0752072	0.0686924	0.00639412	0.0219243	0.00483993	0.0336818	0.032167	0.0273319	0.0393942	0.0352709	0.019982	0.057365	0.0156212	0.264948	0.628827	1.06321	2.04301	0.203724	0.380663	0.0874962	0.328117	0.3643533	3.892825
1471	1	-13999.2	-13999.6	0.365452	1.55052	0.190414	0.114873	0.152385	0.167536	0.145409	0.12903	0.185169	0.0749657	0.139971	0.229289	0.0869112	0.120716	0.132377	0.119627	0.167376	0.18353	0.181066	0.185401	0.192882	0.104662	0.11344	0.0942401	0.256814	0.0697153	0.026229	0.0409583	0.0482919	0.0403095	0.093391	0.0470324	0.0861052	0.0968406	0.0239397	0.0529471	0.0142815	0.0528385	0.0159734	0.024594	0.00959484	0.0403927	0.0239275	0.0408604	0.0340287	0.233022	0.596755	1.05326	2.11697	0.211097	0.379442	0.0841562	0.325305	0.3828716	4.350337
1472	0	-13987.1	-13991.5	4.42158	1.752202	0.205963	0.144601	0.114156	0.117268	0.142614	0.0882118	0.149724	0.115579	0.111325	0.220108	0.0998058	0.108049	0.142354	0.114824	0.129401	0.1659	0.178189	0.158631	0.153409	0.0774886	0.0951165	0.0813989	0.220284	0.0228597	0.057977	0.0174151	0.0886845	0.0335724	0.0450443	0.0882753	0.0459104	0.0912746	0.0109528	0.0453624	0.011807	0.0215442	0.0302612	0.0273319	0.018191	0.0501555	0.0453984	0.0471043	0.0383011	0.261788	0.62578	1.06234	2.05009	0.220633	0.363127	0.0830067	0.333233	0.3957654	3.971823
1473	1	-13979.3	-13982	2.71812	1.504446	0.175965	0.15033	0.11665	0.127257	0.145409	0.0877595	0.163652	0.111796	0.0963531	0.253951	0.0763456	0.0888571	0.133758	0.100967	0.142119	0.155567	0.208251	0.138505	0.14806	0.121645	0.114519	0.0836752	0.258334	0.0729907	0.0410235	0.0303129	0.0530385	0.0603211	0.125156	0.019002	0.0806334	0.0870915	0.0331578	0.0249328	0.02059	0.0338526	0.0353672	0.016708	0.0214217	0.0436777	0.0253023	0.0309163	0.0524981	0.226009	0.589295	1.05068	2.13401	0.203347	0.388686	0.086422	0.321545	0.3615884	4.107718
1474	0	-13988.4	-13991.5	3.10076	1.469512	0.216024	0.0971315	0.131959	0.115105	0.12942	0.109772	0.14767	0.0943385	0.105085	0.229866	0.0963316	0.0890402	0.137557	0.131221	0.157448	0.137033	0.212046	0.137774	0.132519	0.107917	0.106037	0.0984125	0.239336	0.0431368	0.105746	0.0215648	0.0894698	0.01829	0.0530152	0.102044	0.0799511	0.0747261	0.00437158	0.0274147	0.00342042	0.0168732	0.0165827	0.050749	0.0455281	0.0582978	0.0189291	0.0446799	0.0297112	0.220574	0.583402	1.04858	2.14744	0.20119	0.374583	0.0952277	0.328999	0.3728546	4.063546
1475	1	-13989.8	-13993	3.20128	1.689734	0.195255	0.111104	0.126711	0.109177	0.155885	0.129753	0.160878	0.0815356	0.105561	0.218408	0.121399	0.0883415	0.128179	0.126289	0.157346	0.167813	0.186045	0.12602	0.137342	0.091652	0.119741	0.0909808	0.269255	0.0657159	0.0482112	0.0192644	0.0480136	0.0496796	0.135346	0.0159296	0.0666673	0.0774778	0.0410042	0.0141207	0.0241572	0.0560477	0.0289864	0.0275054	0.0321042	0.0259805	0.0483059	0.0330689	0.0240034	0.253201	0.617366	1.05986	2.06957	0.196894	0.374964	0.0898677	0.338274	0.3558019	4.086261
1476	0	-13990.7	-13991.7	1.03442	1.39744	0.173967	0.131942	0.135765	0.123435	0.120706	0.127344	0.172592	0.0892672	0.145364	0.250968	0.0873297	0.112561	0.0923743	0.118517	0.1802	0.155111	0.201055	0.153849	0.190674	0.0605008	0.120921	0.101626	0.259057	0.0467229	0.0962003	0.050091	0.0894698	0.0237324	0.0434173	0.128232	0.0807052	0.0781653	0.00655436	0.0299454	0.0102972	0.0328356	0.013721	0.019044	0.0260469	0.0434611	0.0196673	0.080115	0.0334476	0.209035	0.570545	1.04378	2.17664	0.198562	0.384176	0.0886893	0.328572	0.3730661	4.256996
1477	1	-13997.8	-14002	4.19379	1.553187	0.171656	0.091169	0.122785	0.119812	0.13157	0.0835412	0.145328	0.115633	0.10615	0.234679	0.130672	0.0838747	0.118651	0.128422	0.146179	0.165126	0.160258	0.178236	0.144118	0.101165	0.14205	0.10297	0.212021	0.0480996	0.0363533	0.0114414	0.0441853	0.069759	0.143631	0.0208482	0.0868448	0.0648056	0.0365095	0.0369137	0.023237	0.0270447	0.0625098	0.0186117	0.0188631	0.014445	0.0259429	0.0220128	0.01979	0.233423	0.597176	1.0534	2.116	0.187315	0.384372	0.0987963	0.329517	0.3862662	3.967914
1478	0	-13981.3	-13986	4.75147	1.539382	0.177156	0.112541	0.1374	0.112223	0.156058	0.091629	0.168929	0.0994958	0.12774	0.185784	0.0816951	0.112561	0.134975	0.0891035	0.128851	0.130821	0.186188	0.120594	0.136546	0.0768079	0.117682	0.0930184	0.263389	0.0464015	0.0587387	0.00971808	0.0621635	0.0264113	0.0459085	0.132113	0.0640559	0.0781653	0.0176775	0.0314822	0.0295682	0.0243271	0.0322556	0.0252852	0.0318344	0.0716712	0.0200724	0.0420934	0.0188719	0.231343	0.594983	1.05265	2.12102	0.191881	0.388492	0.0925701	0.327056	0.3668783	3.910002
1479	1	-13989.3	-13992.1	2.80053	1.492735	0.163551	0.120541	0.139579	0.144244	0.151825	0.109709	0.13856	0.097792	0.116598	0.231533	0.0819629	0.0864801	0.141842	0.100532	0.163282	0.184193	0.159818	0.161234	0.1542	0.103555	0.111362	0.0953024	0.251698	0.0586891	0.0297309	0.0179465	0.0363253	0.0536352	0.11248	0.0190534	0.094621	0.0956247	0.0319067	0.00582786	0.0161686	0.069714	0.0287963	0.0240052	0.00683262	0.0429999	0.032355	0.0521481	0.059278	0.224198	0.587343	1.04999	2.13847	0.207932	0.376512	0.0893652	0.326192	0.3619645	4.09753
1480	0	-13991.3	-13994.8	3.41849	1.448157	0.19618	0.113514	0.130506	0.123417	0.127329	0.0926086	0.153981	0.102967	0.102712	0.222278	0.0927983	0.0847081	0.133025	0.135993	0.124969	0.189899	0.202911	0.136273	0.122803	0.113215	0.1193	0.0971066	0.250376	0.0536073	0.0922627	0.0265722	0.0678157	0.0195987	0.0395854	0.120133	0.0902068	0.0930693	0.0166444	0.0123646	0.00399913	0.0223863	0.0103921	0.0284984	0.0256193	0.0650514	0.0118566	0.0420934	0.0173848	0.217202	0.579693	1.04723	2.15588	0.207193	0.377587	0.0851258	0.330094	0.3836105	4.02801
1481	1	-13980.7	-13982.3	1.62064	1.608909	0.169806	0.129179	0.141646	0.14663	0.15524	0.123731	0.195702	0.0903302	0.122599	0.239368	0.0992953	0.101202	0.125974	0.104364	0.154921	0.168262	0.187608	0.173189	0.143422	0.0799954	0.142275	0.105782	0.247827	0.0789096	0.0301242	0.0331155	0.0488964	0.0640978	0.106851	0.0190534	0.105241	0.112271	0.0274381	0.0021788	0.0213936	0.0352377	0.0505636	0.00828804	0.0167378	0.0288356	0.0277386	0.0246896	0.0434551	0.241667	0.605735	1.05623	2.09637	0.206212	0.37381	0.0892017	0.330776	0.3506355	4.233467
1482	0	-13997.9	-14002.1	4.18289	1.481124	0.146268	0.0988321	0.100837	0.141732	0.12049	0.0999901	0.123927	0.122528	0.112807	0.214847	0.106375	0.107234	0.121554	0.12652	0.166172	0.195551	0.163988	0.195016	0.15107	0.104045	0.100288	0.0828672	0.239254	0.0467767	0.0649881	0.0341383	0.0964679	0.0275926	0.0216763	0.0994488	0.0679405	0.0705896	0.00533168	0.0155291	0.0155614	0.0249338	0.0149244	0.0187397	0.021167	0.0688492	0.0202791	0.0642836	0.0159184	0.222392	0.585384	1.04929	2.14293	0.201095	0.38571	0.0861451	0.327051	0.3666936	3.95733
1483	1	-13988.5	-13989.8	1.28451	1.438078	0.181586	0.137799	0.146583	0.109409	0.172445	0.105726	0.142278	0.0902207	0.137053	0.26661	0.126568	0.103068	0.165379	0.0851057	0.154137	0.183549	0.198578	0.164662	0.164625	0.109843	0.129135	0.0819823	0.22744	0.0824626	0.0352744	0.0381093	0.0425047	0.0483034	0.125632	0.0158179	0.0632504	0.0932007	0.0276113	0.0135281	0.0281941	0.0520692	0.0329596	0.0109746	0.0300053	0.0249562	0.0260889	0.0358108	0.0290556	0.215597	0.577914	1.04657	2.15992	0.20927	0.382368	0.0887212	0.319641	0.3650429	4.239592
1484	0	-13992.7	-13990.7	-2.04769	1.359292	0.220236	0.123856	0.138664	0.130099	0.154142	0.0900653	0.187481	0.112301	0.16081	0.260215	0.0845394	0.129175	0.116411	0.166257	0.174161	0.206972	0.204991	0.138804	0.167228	0.0918137	0.097097	0.1018	0.295518	0.0605299	0.0657163	0.0463223	0.0739132	0.016804	0.0513414	0.124991	0.0755189	0.0730425	0.0296478	0.0316166	0.0240606	0.0415964	0.0385518	0.0427939	0.0330088	0.0677313	0.0396478	0.0602656	0.00789804	0.202745	0.563327	1.04097	2.19296	0.201005	0.397068	0.0851284	0.316799	0.346444	4.557638
1485	1	-13986.6	-13990	3.41147	1.840523	0.172205	0.138082	0.135082	0.128084	0.136851	0.120964	0.153669	0.101357	0.128751	0.205824	0.105138	0.112278	0.113098	0.12587	0.129218	0.176434	0.184023	0.166446	0.160289	0.11135	0.122172	0.0890345	0.217095	0.0643129	0.0556025	0.033331	0.0390472	0.0730655	0.106037	0.0141366	0.0723086	0.133546	0.0345409	0.0186023	0.0274483	0.0421766	0.0202233	0.0264746	0.0100612	0.0124189	0.0294657	0.0232216	0.0131727	0.273465	0.636908	1.06543	2.02419	0.209209	0.379098	0.0895465	0.322147	0.3952847	4.082511
1486	0	-13997.2	-13996.5	-0.790258	1.562703	0.200479	0.121304	0.122173	0.106031	0.149556	0.0956763	0.182249	0.104988	0.165576	0.230787	0.0978879	0.142546	0.135724	0.114519	0.142911	0.164464	0.217178	0.150375	0.147943	0.100935	0.114223	0.149464	0.323493	0.0555196	0.081522	0.0281128	0.120193	0.0195929	0.064122	0.152914	0.0494351	0.0684441	0.00744926	0.0176267	0.0294752	0.045326	0.0441956	0.0238185	0.0155111	0.0727208	0.0165731	0.0401552	0.0345841	0.234848	0.598671	1.0539	2.11258	0.210034	0.392685	0.0898135	0.307467	0.3336767	4.467772
1487	1	-13997.2	-14003.4	6.25678	2.307821	0.1585	0.139963	0.099764	0.107551	0.114109	0.0715813	0.129381	0.0928289	0.119665	0.201966	0.102313	0.104451	0.129556	0.0884822	0.148043	0.133551	0.182109	0.139074	0.15742	0.117455	0.0944444	0.0809921	0.224804	0.0670782	0.0282346	0.0284992	0.0337523	0.0709551	0.0881526	0.0182219	0.0917288	0.0767392	0.0442724	0.0314852	0.008532	0.0492583	0.0590824	0.0398191	0.0225989	0.0366209	0.0230063	0.0501637	0.0272622	0.327445	0.684206	1.07608	1.91227	0.205441	0.355427	0.092448	0.346684	0.3887232	3.833468
1488	0	-13992.1	-13994.3	2.28761	1.545515	0.190031	0.115072	0.107548	0.131486	0.169253	0.0813699	0.182249	0.0805486	0.119832	0.183157	0.0835446	0.0900628	0.147399	0.0993657	0.154518	0.156098	0.187133	0.147775	0.123795	0.131302	0.113982	0.118537	0.286332	0.0464023	0.0547218	0.0365768	0.109309	0.0444678	0.034828	0.145237	0.100951	0.0759061	0.00843528	0.023766	0.0313689	0.0421514	0.0260655	0.0271804	0.0300538	0.0513827	0.0120857	0.022525	0.0335414	0.232269	0.595961	1.05299	2.11878	0.221301	0.374093	0.0867972	0.317809	0.374388	4.157345
1489	1	-13994.5	-13998.7	4.12143	1.733161	0.155217	0.109606	0.0907893	0.156573	0.164652	0.112897	0.158732	0.0974506	0.0850653	0.232828	0.0804658	0.104167	0.144233	0.0994075	0.148043	0.161027	0.17675	0.147062	0.163295	0.083696	0.104411	0.0853751	0.249054	0.0690095	0.0395387	0.0227747	0.0299045	0.0632856	0.0659251	0.0357597	0.108465	0.092444	0.0417572	0.00936997	0.0330044	0.0259078	0.0370146	0.0363361	0.0225989	0.0323631	0.0410193	0.0464333	0.0358855	0.2592	0.623266	1.06161	2.05592	0.214445	0.377059	0.0825204	0.325976	0.3988139	3.999593
1490	0	-13980.3	-13983.2	2.88433	1.636382	0.190469	0.0949499	0.136698	0.102521	0.166174	0.0995266	0.159919	0.115556	0.122437	0.22179	0.101593	0.100323	0.113045	0.112072	0.129427	0.187836	0.152591	0.147775	0.173434	0.0900431	0.115874	0.0867597	0.261271	0.0724436	0.0830344	0.0235979	0.0622905	0.0255103	0.0326654	0.128598	0.0838282	0.0707175	0.0157389	0.0416362	0.0278392	0.0282454	0.0285032	0.0285259	0.0128051	0.0554752	0.023695	0.0606776	0.0230168	0.245643	0.609788	1.05752	2.08705	0.204915	0.385475	0.0837104	0.325899	0.3694328	4.110928
1491	1	-13989.1	-13990	0.84989	1.517063	0.160299	0.135747	0.15231	0.122702	0.177882	0.0700138	0.171146	0.0863149	0.119053	0.253272	0.105952	0.0997775	0.129443	0.119185	0.158418	0.188305	0.21799	0.151329	0.175247	0.0825605	0.0991431	0.10881	0.293178	0.0684258	0.0510849	0.0344428	0.0606818	0.0512328	0.105796	0.0170684	0.0884976	0.111447	0.0165877	0.0254465	0.0380368	0.0295822	0.0429597	0.0322715	0.0120287	0.0289492	0.0373249	0.0301864	0.0364744	0.227946	0.591372	1.05141	2.12927	0.196951	0.390163	0.0830201	0.329866	0.340705	4.296603
1492	0	-13980.1	-13984.6	4.53808	1.515051	0.173602	0.0954251	0.130613	0.0762927	0.126542	0.114555	0.15922	0.0898799	0.114553	0.224037	0.0960499	0.0924899	0.152358	0.119141	0.127687	0.167932	0.163472	0.146271	0.157744	0.0813324	0.122168	0.0838048	0.243571	0.057826	0.0698	0.0247835	0.0664742	0.0198528	0.0332938	0.151963	0.0794102	0.0710448	0.0189465	0.0215849	0.0170253	0.0263515	0.0360999	0.0377368	0.0264221	0.0547667	0.00856557	0.0435817	0.00318685	0.227638	0.591043	1.05129	2.13003	0.204268	0.383985	0.0879889	0.323758	0.3679159	3.927458
1493	1	-13986.2	-13986.9	0.636181	1.468117	0.221095	0.140888	0.120775	0.145598	0.144439	0.104287	0.134039	0.103209	0.133991	0.22262	0.0947129	0.131644	0.109862	0.108616	0.176762	0.18277	0.230723	0.146621	0.156285	0.09752	0.122963	0.11397	0.239116	0.0723555	0.0454361	0.019101	0.0727235	0.0834855	0.145766	0.0202742	0.0638402	0.0924854	0.0349174	0.00885222	0.0295681	0.0364678	0.0405423	0.0270966	0.019211	0.0283588	0.0295398	0.0173669	0.0398683	0.220355	0.583162	1.04849	2.14799	0.207812	0.378701	0.0861937	0.327293	0.3458653	4.309762
1494	0	-13987.3	-13989.9	2.62477	1.534356	0.192968	0.139143	0.121851	0.133393	0.15601	0.0918636	0.153783	0.123253	0.104282	0.211356	0.0741805	0.136185	0.125837	0.119623	0.183736	0.190714	0.161051	0.150376	0.163168	0.0607634	0.115229	0.101977	0.242634	0.0224937	0.0908757	0.00887434	0.0897788	0.0373228	0.0267248	0.125792	0.0522266	0.0844206	0.0208004	0.017902	0.0194483	0.0214249	0.0405047	0.0395398	0.0172937	0.0571031	0.0128154	0.0615966	0.0215646	0.230581	0.594177	1.05238	2.12286	0.215678	0.373993	0.0825438	0.327785	0.3583165	4.121881
1495	1	-13995.2	-13999.2	4.06296	1.361408	0.154421	0.116542	0.141688	0.11974	0.177841	0.0490482	0.148558	0.113215	0.113788	0.187755	0.0855071	0.10538	0.120592	0.0985798	0.161171	0.13007	0.206772	0.146122	0.147048	0.05619	0.122963	0.103321	0.250477	0.0733937	0.0399873	0.0208138	0.0638194	0.0612051	0.126329	0.0363363	0.0773529	0.0678332	0.0246474	0.0272929	0.0242018	0.0342108	0.0437565	0.0125202	0.015346	0.046531	0.0428684	0.0301062	0.0216658	0.203097	0.563735	1.04113	2.19204	0.219546	0.369724	0.0856346	0.325096	0.3651358	3.947005
1496	0	-13987.5	-13988.7	1.16006	1.506434	0.213781	0.125102	0.14046	0.107731	0.126328	0.0723652	0.165988	0.0996428	0.12732	0.218467	0.0914432	0.108948	0.120919	0.100524	0.143467	0.205977	0.197008	0.183147	0.167555	0.0975602	0.129464	0.0947364	0.264039	0.0435805	0.0884988	0.0207646	0.0855934	0.067877	0.0443113	0.146437	0.0916568	0.0604985	0.016986	0.0252437	0.025693	0.0212477	0.0322944	0.0457173	0.00910735	0.0583031	0.0229719	0.0246172	0.0304791	0.226315	0.589624	1.0508	2.13326	0.198081	0.389453	0.0811968	0.331269	0.3571273	4.263852
1497	1	-13993.2	-13993.7	0.523221	1.488281	0.157525	0.106222	0.165544	0.143392	0.127588	0.0898453	0.178888	0.105882	0.152658	0.232716	0.110499	0.0954139	0.13756	0.10555	0.195202	0.161853	0.182453	0.181169	0.138516	0.105464	0.124853	0.0949128	0.292108	0.057996	0.0399979	0.0149698	0.0687849	0.0919794	0.1434	0.0215831	0.0593526	0.0986297	0.0305035	0.0167934	0.0372218	0.0379068	0.0437565	0.0448258	0.00877255	0.0301247	0.0203368	0.0268176	0.0449453	0.223506	0.586594	1.04973	2.14017	0.21132	0.381998	0.0880893	0.318593	0.3670752	4.324511
1498	0	-13995.2	-14000.7	5.51261	1.754903	0.165614	0.0651553	0.14046	0.105828	0.149289	0.0966911	0.14804	0.104406	0.112527	0.209461	0.0973545	0.061364	0.11341	0.117352	0.114395	0.168798	0.177521	0.181464	0.155924	0.0813623	0.108847	0.0740197	0.241144	0.0347953	0.0706208	0.0164603	0.0714965	0.0520454	0.0350442	0.125373	0.0711376	0.0840738	0.0222264	0.0125287	0.0117954	0.0276027	0.0184365	0.0425593	0.00319034	0.0842898	0.0126236	0.0440253	0.0322811	0.262153	0.626133	1.06245	2.04927	0.200441	0.389839	0.0915737	0.318146	0.3602419	3.863034
