Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3020	-14366.2	-14277.6	-88.6505	0.2726326	0.735358	0.584401	0.602096	0.496299	0.715712	0.620804	0.768433	0.976998	0.829223	0.475733	0.351626	0.367458	0.382252	0.368045	0.353296	0.483967	0.32889	0.329539	0.295096	0.219944	0.256224	0.112301	0.702151	0.134834	0.000272938	0.0125327	0.219505	0.040924	0.0232519	0.0355801	0.00092206	0.0155689	0.0220105	0.00734749	0.125882	0.0449598	0.0495586	6.16893e-05	0.00673261	0.00934969	0.0152127	0.0295288	0.019932	0.0423331	0.108	0.0797872	0.0141414	0.747648	0.00809045	0.00333833	0.0834546	0.546849	3.36636	0.357317	0.337521	0.107528	0.197634	12.16981
3030	-14364.3	-14270	-94.3572	0.235522	0.639465	0.595727	0.624725	0.562804	0.679706	0.651066	0.791582	1.05356	0.923969	0.442621	0.332294	0.419089	0.520626	0.395577	0.427208	0.410729	0.347792	0.347435	0.336467	0.196925	0.267272	0.127875	0.924183	0.116494	0.00100919	0.0189832	0.157221	0.0597355	0.0614868	0.00602731	0.0218036	0.0113366	0.0229668	0.00832935	0.113915	0.00315066	0.0264521	1.32115e-05	0.0191685	0.0158634	6.90191e-05	0.0164672	0.0412967	0.0302754	0.120265	0.0716375	0.0164002	0.753339	0.00808242	0.00150427	0.0564521	0.469943	3.4721	0.386107	0.334929	0.0946148	0.18435	12.74049
3040	-14368	-14262.2	-105.796	0.2388821	0.793598	0.702552	0.681447	0.67025	0.816778	0.721913	0.783104	1.01307	0.691494	0.515351	0.46973	0.427689	0.48117	0.489161	0.578374	0.565448	0.424974	0.254638	0.428303	0.265237	0.270362	0.188417	0.81753	0.0892526	0.00470036	0.00505954	0.184073	0.136665	0.0299556	0.000454254	0.0203977	0.0484012	0.00924718	0.0124031	0.100288	0.0171907	0.020122	7.30211e-05	0.0728709	0.0354898	0.0275997	0.00507256	0.0144815	0.0393163	0.11796	0.0617209	0.0125257	0.754789	0.0136884	0.00163347	0.0587867	0.477446	3.46213	0.368463	0.334129	0.101311	0.196097	13.88439
3050	-14364.5	-14257.1	-107.384	0.2428819	0.813494	0.704005	0.824335	0.695398	0.829859	0.773266	0.898221	0.943052	0.849221	0.614978	0.372119	0.423538	0.432897	0.409654	0.482285	0.549151	0.452005	0.356208	0.363833	0.209483	0.352079	0.116737	0.708781	0.130536	0.0349859	0.013973	0.167185	0.0634476	0.0255526	0.0228242	0.0161442	0.0484012	0.01621	0.0102472	0.0822998	0.0300566	0.0551989	0.0156325	0.0517058	0.0118594	0.00547586	0.014847	0.05196	0.0366634	0.124401	0.0612368	0.00518495	0.754655	0.0178581	0.00179645	0.0615998	0.486232	3.45037	0.382634	0.33337	0.0904977	0.193497	14.04314
3060	-14360.6	-14257.4	-103.206	0.2557586	0.68213	0.598215	0.738864	0.665676	0.95624	0.71149	0.848031	0.842401	0.831862	0.522935	0.349194	0.422581	0.49709	0.372291	0.46347	0.406009	0.522479	0.335721	0.369555	0.232146	0.392922	0.157108	0.977673	0.155827	0.0114607	0.00513685	0.167451	0.0541704	0.0345726	0.0316883	0.00415464	0.0189576	0.0110587	0.017431	0.0423087	0.0295835	0.0649823	0.00827694	0.0149039	0.0116616	0.00376804	0.00257933	0.0393145	0.0302574	0.114904	0.078551	0.00643912	0.746465	0.0233836	0.00239107	0.0708791	0.513473	3.41326	0.367604	0.341968	0.0998037	0.190624	13.62537
3070	-14372.7	-14272.9	-99.7934	0.2464107	0.627617	0.548749	0.663215	0.59173	0.755934	0.6666	0.886484	0.871917	0.731348	0.482733	0.453559	0.448889	0.44462	0.358255	0.555809	0.507258	0.445212	0.342851	0.31942	0.236223	0.469828	0.176815	0.823376	0.0812342	0.0606405	0.00794164	0.243501	0.0632733	0.0485052	0.077971	0.00981945	0.0470098	0.0185748	0.0369928	0.0336554	0.0295835	0.0111697	0.00604078	0.00236599	0.0200125	0.0193798	0.000681824	0.0573106	0.0425843	0.113275	0.0601043	0.00736885	0.762405	0.0142626	0.00194868	0.0641104	0.493855	3.44009	0.378485	0.340615	0.0968235	0.184077	13.28411
3080	-14376.7	-14275.4	-101.262	0.2607889	0.72853	0.515207	0.675127	0.575086	0.742233	0.611431	0.918353	1.20008	0.754678	0.490927	0.301729	0.566403	0.384211	0.41601	0.463682	0.536094	0.411612	0.342851	0.482042	0.155172	0.308443	0.131737	0.863315	0.0944039	0.0170012	0.00437343	0.230443	0.0243752	0.00136444	0.140349	0.0208259	0.0298398	0.000950129	0.033259	0.141831	0.00242649	0.00828721	0.0169868	0.014028	0.00799913	0.00355955	0.0229564	0.0407775	0.0426741	0.138409	0.0781001	0.0073844	0.719854	0.0135789	0.00265317	0.0745846	0.523692	3.39907	0.358016	0.356205	0.0927181	0.19306	13.43099
3090	-14372	-14270.6	-101.431	0.2511829	0.658496	0.646265	0.900425	0.500805	0.684543	0.825019	0.888248	0.935654	0.783749	0.509164	0.39566	0.538709	0.424067	0.399217	0.496261	0.432145	0.360452	0.292401	0.374134	0.260722	0.387264	0.158306	0.755867	0.0949979	0.0473138	0.0266041	0.135281	0.1085	0.0104769	0.0179302	0.0130458	0.00775109	0.0276304	0.0174165	0.141831	0.0346009	0.0207136	0.00556332	0.03159	0.0357066	0.0142122	0.0089129	0.0402401	0.0382659	0.115014	0.0719081	0.0104943	0.746475	0.017842	0.00216735	0.0675456	0.503974	3.42631	0.359917	0.338486	0.0998765	0.201721	13.44789
3100	-14364.5	-14258.8	-105.68	0.2509433	0.911823	0.561101	0.900425	0.566341	0.785259	0.809267	0.82686	1.21265	0.790691	0.491783	0.320971	0.413616	0.431397	0.413547	0.41872	0.557759	0.384866	0.330071	0.411513	0.201183	0.22004	0.170909	0.900962	0.0713493	0.0180795	0.0203093	0.178267	0.100753	0.0510957	0.00682655	0.0143057	0.0133486	0.00314144	0.0143796	0.182611	0.0386406	0.0252997	0.00254599	0.00699808	0.0228347	0.0286907	0.0183455	0.0231946	0.03753	0.133205	0.069769	0.0117043	0.731836	0.0159549	0.00215601	0.067372	0.503471	3.427	0.36052	0.345664	0.094427	0.199389	13.87277
3110	-14364.1	-14264.2	-99.9109	0.2470444	0.838206	0.519485	0.705657	0.59474	0.67966	0.734016	0.844267	0.777771	0.851373	0.489731	0.404471	0.364808	0.497338	0.371965	0.431164	0.539718	0.513239	0.326472	0.312219	0.256545	0.420176	0.192531	0.93204	0.0517899	0.0283296	0.0315479	0.150703	0.103305	0.00401178	0.0638147	0.0130091	0.0378031	0.00269256	0.0034511	0.0395889	0.0486389	0.0324424	0.00430777	0.00308979	0.00500689	0.0451397	0.00200924	0.0275866	0.0470771	0.148026	0.0677442	0.0073302	0.710597	0.0192256	0.00197686	0.0645639	0.495211	3.43825	0.355797	0.348587	0.0955095	0.200106	13.29586
3120	-14369.6	-14262.3	-107.362	0.2520765	0.943813	0.655463	0.758261	0.584991	0.866367	0.723387	0.858874	1.21326	0.849954	0.441591	0.318225	0.406921	0.475875	0.428282	0.459449	0.541919	0.440914	0.310667	0.38086	0.192673	0.383313	0.17604	0.81593	0.148737	0.0420001	0.00153015	0.144173	0.106577	0.0144736	0.00921031	0.00458541	0.0606917	0.00443235	0.041078	0.0586387	0.00649501	0.0093017	0.0118609	0.0417238	0.00561781	0.0456345	0.0263459	0.0308291	0.0399923	0.116038	0.0610512	0.00712491	0.758246	0.0175468	0.00220995	0.0681936	0.505844	3.42375	0.389496	0.323784	0.0974095	0.189311	14.04097
3130	-14369.8	-14257.5	-112.364	0.244389	0.867624	0.741112	0.812835	0.539664	0.777886	0.864673	1.00657	1.01614	0.794313	0.525962	0.372308	0.454833	0.570715	0.447896	0.530874	0.507286	0.451045	0.388955	0.436754	0.263932	0.367255	0.159059	0.96961	0.0847036	0.0571286	0.00362004	0.132304	0.0638187	0.0230295	0.0228168	0.00710863	0.0301155	0.00109226	0.000753416	0.0584587	0.0252523	0.0236368	0.00210812	0.0423096	0.0153846	0.00138903	0.0263459	0.0525078	0.0221413	0.116847	0.0699824	0.0155611	0.763531	0.0119366	0.00186049	0.0626688	0.489503	3.44597	0.387055	0.340183	0.0849763	0.187785	14.54119
3140	-14372.5	-14265.4	-107.109	0.2410134	0.784958	0.759643	0.799732	0.651401	0.674835	0.863232	0.850858	1.17322	0.727598	0.543253	0.300626	0.431106	0.441453	0.507606	0.490745	0.458352	0.504648	0.299521	0.34965	0.263932	0.461653	0.142621	0.817776	0.0735709	0.0369502	0.0201406	0.175798	0.113059	0.00864965	0.0266491	0.0010083	0.0470029	0.039768	0.00530839	0.0584587	0.016668	0.00360876	0.00777256	0.0306028	0.007145	0.0319389	0.00686191	0.00629324	0.0278182	0.118208	0.0672036	0.00987237	0.761073	0.0158244	0.00171906	0.0602811	0.482147	3.45585	0.374727	0.337992	0.0880599	0.199221	14.01567
3150	-14369.5	-14268.5	-100.977	0.2410581	0.763535	0.558025	0.650095	0.739481	0.644473	0.65603	0.733307	0.88713	0.819214	0.625512	0.384579	0.536477	0.517563	0.436481	0.502475	0.463322	0.518195	0.227588	0.447769	0.184735	0.461653	0.182378	0.725814	0.156619	0.00429255	0.00561448	0.140539	0.0633211	0.0252202	0.0538236	0.0197957	0.0327008	0.0101435	0.0205456	0.0466381	0.0182908	0.0323868	0.000214943	0.0110562	0.0279882	0.00119677	0.0149926	0.0513038	0.0307814	0.128038	0.0773437	0.0118535	0.738441	0.0135423	0.00172089	0.0603126	0.482245	3.45572	0.369991	0.337976	0.0959167	0.196117	13.40251
3160	-14369.8	-14276	-93.7347	0.2610773	0.839743	0.573367	0.666481	0.508547	0.695482	0.757561	0.767169	0.798752	0.739655	0.48526	0.278716	0.424264	0.427277	0.378202	0.460052	0.463011	0.518195	0.201706	0.425165	0.148618	0.439806	0.167869	0.856853	0.134229	0.0110373	0.0246252	0.142308	0.0634911	0.00833524	0.0521388	0.0158218	0.0386123	0.00487043	0.0136642	0.0033458	0.0272451	0.0107463	0.000125736	0.0408327	0.0133434	0.0169603	0.0110599	0.0236981	0.0244233	0.128619	0.0890868	0.0175446	0.722121	0.0182062	0.00266872	0.0747983	0.524271	3.39826	0.362265	0.344931	0.0908701	0.201934	12.67824
3170	-14374.5	-14281.8	-92.734	0.2490304	0.740813	0.493097	0.759644	0.513421	0.619924	0.685096	0.858902	1.05487	0.757918	0.404083	0.40892	0.481282	0.455431	0.378153	0.338928	0.463011	0.454863	0.321646	0.336912	0.170626	0.240186	0.126443	0.769979	0.0496811	0.0395647	0.0474884	0.124175	0.104346	0.00673853	0.0224787	0.0092833	0.0156422	0.00236283	0.00684509	0.055021	0.063447	0.0534396	5.53634e-06	0.00143352	0.0511113	0.00653988	0.0263827	0.0580349	0.0253449	0.133352	0.09486	0.0140115	0.713946	0.0184858	0.00206688	0.0659907	0.499437	3.43251	0.376212	0.339479	0.0945411	0.189768	12.57817
3180	-14368.6	-14274.4	-94.2294	0.2670638	0.656934	0.592808	0.746232	0.610401	0.604607	0.60331	0.845076	0.8051	0.879176	0.484356	0.321604	0.47901	0.40496	0.378153	0.50442	0.489486	0.469891	0.321646	0.305077	0.153413	0.370906	0.120722	0.812745	0.154907	0.00300194	0.00234368	0.196532	0.0554572	0.0136877	0.0632358	0.0092833	0.02132	0.0161877	0.00998927	0.0485617	0.0423531	0.0373451	0.000989814	0.00383901	0.00695104	0.0264133	0.00620047	0.0490694	0.0318306	0.138046	0.0816684	0.0145921	0.715764	0.0180985	0.00300418	0.0792607	0.536117	3.38162	0.392493	0.337085	0.0784446	0.191978	12.7277
3190	-14368.1	-14270.6	-97.5438	0.2764391	0.774503	0.527348	0.618561	0.587312	0.886015	0.626642	0.863885	0.784047	0.749854	0.443023	0.375993	0.407818	0.476751	0.372969	0.436985	0.494025	0.474914	0.409241	0.358968	0.222583	0.387299	0.149673	0.83375	0.129538	0.0280641	0.00116488	0.219833	0.0645201	0.00620904	0.0295031	0.00209579	0.0647098	0.0228699	0.00375696	0.0503027	0.00517522	0.0712752	0.0128539	0.0401604	0.0049842	0.00415678	0.00893949	0.0268736	0.0320311	0.150415	0.0941386	0.0114205	0.692959	0.0190358	0.00357911	0.0863422	0.55403	3.35605	0.357103	0.354797	0.0862336	0.201867	13.05914
3200	-14357.2	-14259.6	-97.6702	0.2501709	0.771862	0.548557	0.666745	0.620809	0.714248	0.733891	0.81796	0.904934	0.667081	0.549694	0.370153	0.446656	0.426897	0.40682	0.46242	0.587825	0.524672	0.326791	0.339555	0.206257	0.37953	0.16123	0.83375	0.0425834	0.0278147	0.0106878	0.147209	0.0972866	0.00865785	0.0479764	0.000320028	0.0100806	0.0013278	0.0115835	0.0426268	0.0497388	0.0124808	0.0109748	0.00892384	0.0326568	0.00295561	0.00577429	0.0317919	0.0383576	0.139184	0.0653582	0.01168	0.72719	0.0182299	0.00211973	0.0668134	0.501846	3.42922	0.370064	0.344273	0.0893913	0.196271	13.07179
3210	-14365.2	-14265	-100.236	0.2456632	0.860551	0.557306	0.782631	0.545522	0.80984	0.902169	0.851239	0.957301	0.801413	0.475689	0.333961	0.447552	0.434678	0.34011	0.446389	0.500393	0.418485	0.292046	0.359804	0.174572	0.283435	0.197808	0.683529	0.109272	0.0391705	0.00017121	0.173511	0.0570786	0.00324873	0.0296896	0.00982245	0.0628499	0.0220027	0.00162185	0.155925	0.0544827	0.0461689	0.00607834	0.00371346	0.048101	0.00498718	0.0168308	0.0272291	0.0304587	0.119218	0.0730065	0.0103884	0.752562	0.0143659	0.00191576	0.0635763	0.49225	3.44226	0.377173	0.3403	0.0941558	0.188372	13.32838
3220	-14372.1	-14266	-106.065	0.229981	0.921275	0.641211	0.691967	0.57692	0.936967	0.750131	0.874214	0.860033	0.871675	0.44705	0.337907	0.50628	0.468527	0.422903	0.428242	0.41298	0.579242	0.355282	0.419916	0.253366	0.430936	0.195363	0.772979	0.0769988	0.00504946	1.94528e-05	0.188516	0.0511722	0.0134809	0.0574034	0.038212	0.0249205	0.0201634	0.00952743	0.0616448	0.0140104	0.0693151	0.00411174	0.0260609	0.0279812	0.0156964	0.0031546	0.0484574	0.0311329	0.11562	0.0671446	0.00618024	0.743781	0.0361418	0.00130625	0.0526634	0.457326	3.4887	0.383863	0.330348	0.0932499	0.192539	13.91126
3230	-14360.6	-14252.9	-107.706	0.2452754	0.852258	0.652012	0.809487	0.705268	0.736196	0.763685	0.874214	1.16491	0.924582	0.428696	0.345268	0.489645	0.477997	0.481253	0.496502	0.456156	0.463224	0.293648	0.356603	0.204776	0.355044	0.127547	0.825183	0.0707591	0.0705085	0.00113859	0.21165	0.12905	0.0129942	0.0105758	0.0247239	0.0249205	0.00248962	0.0223439	0.0742447	0.0114948	0.0163273	0.00210824	0.0565466	0.00438626	0.00538883	0.00197066	0.0375725	0.0381348	0.12928	0.067659	0.0085866	0.744216	0.0121235	0.00189883	0.0632998	0.491416	3.44339	0.363018	0.342008	0.0934975	0.201477	14.07535
3240	-14363.8	-14250.4	-113.482	0.2327881	0.788197	0.540073	0.912192	0.710384	0.698293	0.68227	0.974492	1.15758	0.874175	0.504316	0.382059	0.426019	0.500165	0.427762	0.634634	0.529307	0.542398	0.301077	0.421882	0.270064	0.377173	0.188225	1.00852	0.153912	0.00254657	0.00641516	0.199445	0.0662135	0.0188597	0.0717771	0.0106416	0.0116866	0.00723768	0.00175517	0.12461	0.0271103	0.0102476	0.000344742	0.0167132	0.00539295	0.0100273	0.0224856	0.0343252	0.038082	0.129326	0.0615886	0.00920346	0.747751	0.0140486	0.00140426	0.054573	0.463756	3.48027	0.38115	0.330552	0.093132	0.195166	14.653
3250	-14372.1	-14256.4	-115.686	0.2370736	0.882679	0.657793	0.833999	0.648876	0.885517	0.771504	0.934969	0.859672	1.18475	0.617648	0.404231	0.46904	0.477861	0.480886	0.468665	0.65243	0.500335	0.411692	0.382588	0.204786	0.342626	0.0929252	0.793283	0.207816	0.0338561	0.0449633	0.24791	0.0521106	0.0160369	0.0529648	0.01107	0.0372808	0.0152035	0.000393986	0.0745333	0.0492139	0.00566421	0.0035997	0.0228987	0.000533961	0.0115732	0.0170094	0.00992535	0.0265839	0.126317	0.0667763	0.0178494	0.746559	0.0159151	0.00156306	0.0575268	0.473421	3.46749	0.377079	0.340349	0.0867678	0.195804	14.87332
3260	-14368	-14257.8	-110.212	0.2512457	0.959701	0.574777	0.824723	0.624924	0.77942	0.684546	0.888114	1.09782	0.933356	0.531833	0.357768	0.402477	0.477861	0.395085	0.518802	0.559682	0.480117	0.376219	0.390682	0.177451	0.330633	0.138865	0.867664	0.259737	0.0330611	0.0134364	0.166036	0.0921029	0.0160369	0.0153717	0.0362168	0.0255112	0.00915408	0.0164004	0.150622	0.0163467	0.00220307	0.00543883	0.00445736	0.000252161	0.0191968	0.0216615	0.0502026	0.0281385	0.123664	0.0816172	0.0151919	0.733631	0.0177579	0.00217032	0.0675911	0.504105	3.42613	0.364992	0.345642	0.0934987	0.195868	14.32597
3270	-14365.5	-14257.5	-108.007	0.243399	0.99463	0.4939	0.792456	0.593042	0.752544	0.772209	0.813909	0.920119	0.796013	0.497669	0.40354	0.554822	0.552167	0.397907	0.569196	0.464453	0.447729	0.309785	0.397987	0.233203	0.452943	0.178893	0.95318	0.0870844	0.00226734	0.00357259	0.173127	0.0490521	0.0318675	0.0164725	0.000685464	0.0385192	0.00219123	0.00836091	0.134104	0.0297391	0.00857801	0.0166187	0.0696121	0.000969762	0.0119849	0.000355145	0.0779732	0.0296684	0.120073	0.075069	0.00809495	0.746905	0.0201895	0.00181826	0.061966	0.487357	3.44886	0.373703	0.339174	0.0956	0.191523	14.10543
3280	-14375.6	-14267.5	-108.149	0.2321439	0.707868	0.543535	0.834304	0.506248	0.799589	0.79667	0.806676	0.968217	0.776811	0.569466	0.381512	0.442294	0.517385	0.552573	0.650321	0.524628	0.444434	0.296631	0.406942	0.273196	0.341654	0.208572	0.83403	0.131057	0.0042169	0.00851946	0.156414	0.0254218	0.0497183	0.109304	0.00990923	0.0082437	0.00441418	0.0120612	0.186653	0.0165413	0.0417733	0.00690831	0.0130865	0.00893846	0.0272641	0.00930296	0.106395	0.0285181	0.106891	0.0737359	0.00504151	0.754591	0.0312229	0.00138135	0.0541329	0.462287	3.4822	0.364219	0.33962	0.102021	0.19414	14.1197
3290	-14375	-14268.8	-106.22	0.233162	0.789971	0.503954	0.93531	0.645237	0.810213	0.738514	1.02781	1.11203	0.7264	0.542366	0.330322	0.447161	0.452334	0.393436	0.399586	0.465796	0.408836	0.309042	0.386351	0.263193	0.284701	0.0727475	0.909046	0.166653	0.0154061	0.0219458	0.153482	0.0712638	0.062232	0.0471725	0.0128785	0.0340422	0.0357885	0.0240388	0.201414	0.00635842	0.0239268	0.00667395	0.00279097	0.0165121	0.0145431	0.00579263	0.0495115	0.0255416	0.109879	0.0866834	0.0119251	0.747917	0.0180545	0.00141767	0.0548288	0.464607	3.47915	0.366486	0.332483	0.106155	0.194876	13.92679
3300	-14367.8	-14265.9	-101.885	0.2422191	0.813557	0.602309	0.710311	0.587084	0.817377	0.742475	0.729298	0.893685	0.863362	0.563662	0.324856	0.417129	0.452334	0.359443	0.470385	0.487872	0.414876	0.396291	0.476784	0.231037	0.36474	0.125349	0.832611	0.124167	0.0252952	0.00220418	0.104257	0.0651315	0.0431919	0.0409359	0.0127617	0.0503795	0.0253821	0.00478088	0.19446	0.0157888	0.0277219	0.00773026	0.00869271	0.024746	0.00144324	0.0135888	0.0237588	0.0256644	0.110407	0.0871002	0.0162718	0.751513	0.00904376	0.00176875	0.0611311	0.484787	3.45231	0.36188	0.342171	0.10235	0.193598	13.49324
3310	-14360.5	-14255.1	-105.37	0.2415257	0.756591	0.602742	0.86872	0.683683	0.724928	0.744629	0.943626	0.712409	0.951547	0.62082	0.351877	0.435283	0.48603	0.358165	0.484729	0.576052	0.51256	0.317764	0.343891	0.220914	0.410936	0.115993	0.910868	0.153119	0.00269382	0.00128193	0.199973	0.0663553	0.019135	0.0409359	0.0128533	0.0271584	0.0114139	0.00776246	0.0466969	0.0194417	0.0354877	0.00839389	0.0140609	0.0118046	0.00440036	0.00264059	0.0213701	0.0250236	0.102139	0.0880198	0.0120188	0.76209	0.010709	0.00174006	0.0606419	0.483271	3.45435	0.38137	0.325621	0.102763	0.190245	13.84174
3320	-14373.1	-14268.6	-104.546	0.2349599	0.68031	0.603498	0.749788	0.824066	0.810048	0.667593	0.998176	0.934381	0.8073	0.468567	0.38852	0.434521	0.496304	0.378407	0.504977	0.577551	0.43063	0.306269	0.317377	0.185813	0.432039	0.0903868	0.788044	0.126881	0.0199219	0.00173522	0.127041	0.163906	0.0189604	0.0901923	0.0322529	0.0313794	0.0143333	0.0022283	0.0945514	0.0263466	0.0399656	0.00796254	0.0313213	0.0161221	0.0257279	0.00773311	0.006269	0.0232666	0.102465	0.0738858	0.0199322	0.771379	0.00907215	0.00148334	0.0560642	0.468677	3.47378	0.387003	0.328664	0.0958885	0.188445	13.7594
3330	-14366.5	-14249.4	-117.085	0.2262449	0.920391	0.734903	0.784858	0.677501	0.897679	0.907945	1.04192	0.952945	0.957573	0.5833	0.403564	0.364514	0.516484	0.490811	0.454037	0.577551	0.541818	0.311055	0.36107	0.228401	0.360095	0.199078	0.94554	0.13278	0.0280285	0.0285018	0.144786	0.125966	0.0132271	0.0200628	0.0197717	0.0250966	0.0298944	0.00169883	0.0991017	0.00702543	0.0114788	0.0103455	0.0139847	0.030626	0.0206101	0.00667403	0.0305517	0.0278196	0.0990679	0.0708907	0.0137334	0.776078	0.0124104	0.00118302	0.0501549	0.448645	3.50002	0.373283	0.332061	0.102296	0.19236	15.01324
3340	-14365.6	-14255.2	-110.389	0.2375704	0.799484	0.552294	0.853077	0.661975	0.757896	0.918995	0.864097	1.12504	0.917917	0.526442	0.452902	0.510089	0.449438	0.387146	0.467329	0.472996	0.473421	0.277705	0.46119	0.192589	0.293643	0.16646	0.916125	0.0589245	0.0280285	0.0153665	0.187244	0.140569	0.00352344	0.0501142	0.0135944	0.0331653	0.00293781	0.0105026	0.166252	0.00781795	0.0327313	0.00662166	0.049547	0.0273525	0.00715646	0.00340664	0.00055645	0.0263039	0.114044	0.0767894	0.0156453	0.75825	0.00896734	0.0015822	0.0578721	0.47453	3.46602	0.38664	0.333407	0.094852	0.185101	14.34366
3350	-14364.4	-14261.6	-102.776	0.2354919	0.71255	0.545666	0.737938	0.62968	0.838228	1.00349	0.80531	1.12527	0.784604	0.445209	0.379904	0.368613	0.443021	0.356986	0.427901	0.553618	0.386626	0.32582	0.341891	0.255152	0.258063	0.127803	0.868579	0.108792	0.00722796	0.00726919	0.173622	0.140569	0.0234769	0.0342112	0.00188324	0.00349736	0.0303044	0.00204568	0.166252	0.00455266	0.0244657	0.0120256	0.031575	0.0119237	0.03697	0.00662044	0.0331566	0.0289944	0.117206	0.0750763	0.0179178	0.753812	0.0069934	0.00150315	0.0564313	0.469875	3.47219	0.375834	0.338418	0.0951882	0.19056	13.58236
3360	-14360.6	-14261	-99.6646	0.2497976	0.827835	0.564064	0.848797	0.505536	0.60311	0.76666	0.860236	0.945618	0.867291	0.629687	0.333787	0.453791	0.423036	0.441273	0.443325	0.45877	0.382922	0.377036	0.362654	0.224884	0.274726	0.132637	0.839733	0.080947	0.0219524	0.0151082	0.194194	0.0297536	0.0113707	0.0413648	0.0173476	0.00761681	0.0016023	0.00619174	0.072188	0.0772394	0.0113907	0.0140517	0.0136611	0.00600484	0.00668071	0.00356099	0.0715903	0.0355718	0.123952	0.0785713	0.0149293	0.735091	0.0118849	0.00210234	0.0665438	0.501059	3.4303	0.364241	0.339367	0.102363	0.194029	13.27123
3370	-14369.2	-14273.7	-95.5245	0.244209	0.807197	0.62578	0.726427	0.63672	0.797402	0.675708	0.805377	0.983381	0.819093	0.423731	0.296516	0.346683	0.362232	0.325622	0.389595	0.549552	0.409678	0.258542	0.357224	0.216667	0.307034	0.16412	0.779425	0.0649403	0.0141767	0.000630953	0.13267	0.138987	0.0536372	0.0285241	0.0518304	0.0541665	0.00147474	0.0311624	0.0736434	0.0298362	0.0224258	0.0140517	0.0219445	0.00491826	0.00394199	0.00733262	0.0432131	0.0299948	0.139768	0.0784094	0.0170501	0.714154	0.0206229	0.00185276	0.0625408	0.489113	3.44649	0.366169	0.348488	0.0854337	0.199909	12.85721
3380	-14365.2	-14274.6	-90.631	0.2665673	0.631028	0.521819	0.829473	0.551517	0.740431	0.590388	0.74495	0.979237	0.767387	0.419974	0.33268	0.43791	0.434215	0.442353	0.527257	0.465549	0.364929	0.214248	0.265379	0.196821	0.275714	0.125253	0.841794	0.131518	0.0155348	0.0259679	0.113205	0.103934	0.00882572	0.0413767	0.0206551	0.00409459	0.019366	0.00145769	0.0582496	0.0355707	0.000552682	0.021136	0.0168631	0.000473317	0.00419383	0.0252316	0.0193536	0.0365288	0.140502	0.0748241	0.0178976	0.717903	0.012344	0.00297542	0.0788888	0.535146	3.38299	0.365307	0.353609	0.0909658	0.190118	12.36786
3390	-14365.3	-14268.5	-96.8237	0.2430089	0.768035	0.521192	0.64695	0.601395	0.794858	0.687472	0.771303	1.06701	0.738847	0.486241	0.312178	0.442196	0.460595	0.408324	0.455096	0.464315	0.294842	0.270067	0.34323	0.249452	0.326152	0.17146	0.888178	0.111529	0.00665612	0.017177	0.131978	0.0702748	0.0163199	0.0170836	0.0296366	0.00412111	0.0104274	0.0180169	0.205751	0.0435163	0.00632757	0.0273709	0.0377346	0.0188401	0.00386805	0.0244994	0.0166218	0.0371318	0.132583	0.0734808	0.0146522	0.729754	0.0123977	0.00180179	0.0616896	0.486509	3.45	0.367062	0.341079	0.0970101	0.194849	12.98714
