Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1812	0	-17194.8	-17200.4	5.56104	0.216421	0.167155	0.182349	0.207819	0.144925	0.164088	0.216454	0.179397	0.205356	0.151226	0.140282	0.145231	0.134835	0.146943	0.178337	0.130825	0.113294	0.163219	0.185428	0.0983895	0.128672	0.118762	0.186479	0.0373096	0.0126288	0.0726303	0.0129726	0.00827756	0.0283186	0.00281746	0.0130333	0.0158583	0.0323668	0.0190597	0.0363672	0.00669537	0.0015491	0.0159436	0.0171518	0.011864	0.0138518	0.0197923	0.0276041	0.214267	0.323011	0.0943514	0.368371	4.11198
1813	1	-17376.6	-17381.4	4.8238	0.22421	0.16916	0.221615	0.218261	0.187841	0.179162	0.189393	0.202584	0.169849	0.164993	0.143101	0.138378	0.135727	0.159336	0.162729	0.12226	0.155113	0.155839	0.143878	0.179276	0.134396	0.145061	0.190499	0.00821799	0.00673727	0.0365035	0.00200649	0.0159349	0.0164857	0.0348125	0.00985083	0.012362	0.0108924	0.0184024	0.0216342	0.00445635	0.0350543	0.000488676	0.0172467	0.00478904	0.0114432	0.0231876	0.00253516	0.217504	0.324135	0.0966475	0.361714	4.185704
1814	0	-17198.2	-17203.4	5.25424	0.206961	0.153595	0.220993	0.206748	0.16866	0.186485	0.211554	0.198169	0.205889	0.157359	0.142336	0.134836	0.124915	0.124038	0.202532	0.137024	0.146165	0.166612	0.160992	0.0945711	0.113015	0.116731	0.183608	0.0262798	0.0086397	0.0608511	0.0347815	0.000599306	0.0225235	0.0164864	0.0153307	0.0123825	0.0355374	0.0144375	0.0252091	0.00533972	0.00389939	0.0178098	0.015352	0.00430901	0.021114	0.0127047	0.0252864	0.229512	0.306584	0.09019	0.373714	4.14266
1815	1	-17373.9	-17378.3	4.43465	0.210622	0.185634	0.232172	0.208039	0.19731	0.184171	0.19168	0.200502	0.197862	0.167507	0.130248	0.123455	0.111254	0.139949	0.179394	0.156842	0.151136	0.130607	0.177093	0.144292	0.144128	0.157038	0.193484	0.0102053	0.00906013	0.0158766	0.00622048	0.0211382	0.00482081	0.0307308	0.0237609	0.0341909	0.00746929	0.00218824	0.0325831	0.0040773	0.0263993	0.00326697	0.0134033	0.00600026	0.0180464	0.0319364	0.00882437	0.224267	0.330191	0.100907	0.344635	4.224619
1816	0	-17197	-17203.3	6.29006	0.215923	0.161783	0.184003	0.20869	0.129555	0.174842	0.216862	0.181203	0.238858	0.165669	0.146747	0.138821	0.124915	0.109473	0.173071	0.123688	0.138314	0.181459	0.169347	0.0824273	0.12542	0.126992	0.179133	0.0201967	0.000950201	0.0565241	0.0099067	0.00115218	0.0277214	0.0146381	0.0182089	0.00621487	0.0332912	0.014966	0.0290816	0.00409158	0.0013453	0.0304756	0.0110532	0.00180623	0.0233454	0.0159283	0.0209839	0.240644	0.304116	0.0925891	0.362651	4.039078
1817	1	-17370.2	-17374.7	4.49663	0.20739	0.207308	0.238376	0.20077	0.172764	0.157866	0.192424	0.212167	0.194634	0.169138	0.126751	0.132735	0.141677	0.146628	0.145551	0.137407	0.154721	0.171955	0.157318	0.158867	0.130352	0.161403	0.210871	0.00660486	0.0081839	0.0261179	0.00374517	0.00886793	0.0104875	0.0395923	0.0214588	0.0211609	0.00895733	0.00637593	0.0264273	0.0100455	0.0195484	1.33122e-05	0.0278105	0.00196966	0.0205817	0.01792	0.00347948	0.22461	0.321655	0.0947492	0.358985	4.218421
1818	0	-17194.1	-17200	5.94246	0.197844	0.181023	0.180531	0.206013	0.166389	0.206361	0.239279	0.166322	0.19137	0.171313	0.150412	0.137282	0.0996931	0.115643	0.15987	0.144199	0.133873	0.133284	0.189142	0.0872289	0.117534	0.123034	0.185028	0.0327162	0.00101771	0.0614435	0.0198227	0.000533883	0.033626	0.0135955	0.0188384	0.010265	0.0381387	0.0245419	0.0320188	0.0107224	0.00412272	0.0276749	0.00692063	0.00914236	0.0140296	0.0201954	0.0118045	0.231883	0.313873	0.0875013	0.366742	4.073838
1819	1	-17372.6	-17377.4	4.79792	0.232282	0.158263	0.213922	0.218137	0.189732	0.177985	0.206433	0.211427	0.191118	0.181933	0.149457	0.130337	0.123089	0.153814	0.158184	0.137344	0.154645	0.144416	0.154204	0.145823	0.133746	0.136388	0.189775	0.00324369	0.0111966	0.024804	0.00372814	0.00951501	0.0158292	0.0314168	0.0188732	0.0281298	0.0151662	0.00153189	0.0251831	0.00531441	0.034121	0.00163801	0.0123911	0.00424877	0.0142213	0.0352669	2.04353e-05	0.234687	0.317258	0.0942722	0.353783	4.188292
1820	0	-17198.3	-17204.2	5.89504	0.197353	0.177328	0.179916	0.186128	0.15071	0.160244	0.220191	0.209727	0.211713	0.180255	0.158999	0.137282	0.111615	0.138749	0.156349	0.140122	0.121126	0.162936	0.193302	0.0909056	0.114348	0.124431	0.164473	0.0264355	0.0220164	0.0616276	0.0228715	0.00474722	0.0213512	0.0102879	0.0203474	0.0223319	0.0267252	0.0205242	0.0355553	0.0243988	0.00218249	0.0123036	0.019348	0.00183342	0.0196824	0.00620181	0.00960562	0.226674	0.314583	0.0892702	0.369472	4.07858
1821	1	-17375.6	-17379.6	4.07572	0.231643	0.190197	0.229159	0.203456	0.201404	0.16064	0.203304	0.175128	0.212751	0.16247	0.159962	0.119769	0.112523	0.144773	0.168684	0.157078	0.150012	0.133477	0.190245	0.160208	0.143854	0.158278	0.203324	0.00370007	0.00424803	0.024143	0.0193146	0.0201244	0.0168956	0.0294804	0.0128373	0.0147552	0.00182299	0.0212433	0.0240887	0.00438067	0.0235424	0.0046521	0.0132325	0.00615804	0.0163366	0.0271941	2.04353e-05	0.226336	0.328396	0.0945927	0.350675	4.260512
1822	0	-17205.3	-17212	6.71681	0.175622	0.177328	0.200484	0.17533	0.135625	0.154593	0.244352	0.208722	0.217239	0.149023	0.148447	0.127028	0.099144	0.0935477	0.166004	0.157079	0.117895	0.121065	0.190938	0.108187	0.136048	0.12099	0.170485	0.0408218	0.00533235	0.0603586	0.0106442	0.00143218	0.0252046	0.000816075	0.00991378	0.0135957	0.032255	0.0181264	0.0280134	0.0289816	0.00744724	0.030675	0.025998	0.00255985	0.0278484	0.00927767	0.0219277	0.232766	0.308378	0.0921469	0.36671	3.996403
1823	1	-17381.7	-17387.6	5.85549	0.244644	0.185922	0.228152	0.183542	0.17031	0.16064	0.187358	0.164843	0.157712	0.158229	0.141858	0.134808	0.103935	0.144773	0.12676	0.151449	0.142025	0.14259	0.164715	0.168359	0.143854	0.138474	0.205915	0.00662233	0.00897481	0.0136867	0.0165933	0.0201244	0.0110511	0.0431777	0.0118592	0.0181611	0.0150001	0.0068311	0.0331479	0.00744769	0.0261256	0.00330948	0.0197137	0.00413782	0.0226039	0.0421151	0.000985812	0.23612	0.306872	0.0946526	0.362356	4.082535
1824	0	-17205.3	-17211.9	6.63778	0.230678	0.152352	0.181411	0.192453	0.13405	0.171688	0.19796	0.164792	0.208293	0.178349	0.133716	0.127028	0.12246	0.113125	0.144723	0.111239	0.135549	0.164082	0.216962	0.109315	0.114212	0.125897	0.171049	0.0217624	0.00470543	0.0558692	0.0077415	0.00543796	0.0279081	0.00484828	0.0174119	0.00359098	0.04867	0.0300462	0.0467197	0.0098929	0.00299599	0.030675	0.0150601	0.00816289	0.0239463	0.0188427	0.0186351	0.219146	0.319506	0.0968795	0.364469	4.004305
1825	1	-17377.5	-17382.7	5.22271	0.226323	0.198527	0.228636	0.218852	0.170783	0.174725	0.177004	0.146373	0.168084	0.15984	0.146168	0.147475	0.117636	0.167448	0.145897	0.139196	0.145286	0.162306	0.173734	0.159154	0.142635	0.140323	0.210568	0.00882648	0.0125733	0.0251185	0.0054443	0.013095	0.00769235	0.0349495	0.0106329	0.0178234	0.0102827	0.0068311	0.0208306	0.00617977	0.0216785	0.00112251	0.0114249	0.0120198	0.00871169	0.0313379	0.0122662	0.227253	0.322617	0.0951343	0.354996	4.145813
1826	0	-17195.2	-17201.6	6.4485	0.20328	0.165648	0.221999	0.201255	0.157536	0.169181	0.236766	0.185396	0.211726	0.164241	0.149989	0.115393	0.113702	0.112246	0.142853	0.131375	0.114951	0.175252	0.186258	0.0919451	0.121689	0.13959	0.165749	0.0194192	0.0123159	0.0528118	0.0159242	0.000228782	0.023371	0.00917329	0.00713524	0.00946471	0.0453408	0.0106993	0.0329786	0.00119568	0.00768841	0.0270725	0.00960971	0.00641176	0.0160342	0.0139347	0.0244046	0.232716	0.30478	0.0899864	0.372518	4.023234
1827	1	-17376.6	-17381.3	4.71917	0.234037	0.179577	0.23094	0.214336	0.192987	0.181359	0.185576	0.209486	0.176718	0.173195	0.132186	0.144594	0.122641	0.145479	0.146453	0.134933	0.125997	0.132039	0.17263	0.14016	0.161279	0.155571	0.179693	0.00553149	0.00454763	0.0366005	0.00793934	0.0235204	0.0175977	0.0229747	0.0103109	0.0264306	0.011441	0.00733822	0.0301429	0.0125677	0.0459767	0.00358446	0.0212424	0.00129594	0.0110809	0.0167338	0.00744228	0.226885	0.324769	0.0896238	0.358722	4.196166
1828	0	-17197	-17202.2	5.25393	0.20328	0.1883	0.187178	0.188448	0.152875	0.170831	0.230045	0.194414	0.214408	0.172813	0.150218	0.137439	0.120579	0.0982068	0.187426	0.134488	0.123028	0.163577	0.193424	0.115842	0.121247	0.106173	0.191089	0.0274795	0.00347618	0.0614097	0.0100846	0.00612347	0.0340578	0.00893962	0.00788826	0.0146262	0.0443446	0.0265551	0.0475511	0.00750934	0.00642146	0.0205836	0.025014	0.00194335	0.0137353	0.00799038	0.0216279	0.233865	0.315332	0.091895	0.358908	4.142691
1829	1	-17383.3	-17386.5	3.2206	0.218156	0.181473	0.203155	0.222812	0.223921	0.177679	0.193935	0.184155	0.20941	0.17617	0.132689	0.133275	0.156476	0.146667	0.172349	0.128699	0.176277	0.160526	0.180185	0.14321	0.158071	0.163977	0.176767	0.00660046	0.00234964	0.0296858	0.00447836	0.0143841	0.0125137	0.0362781	0.00644598	0.0252283	0.0126243	0.00599405	0.0257205	0.00165527	0.0473549	0.00510739	0.0133392	0.00722336	0.0315805	0.0307122	0.0067129	0.227929	0.3134	0.0984839	0.360187	4.346023
1830	0	-17193.1	-17199.9	6.85152	0.166924	0.15254	0.171033	0.185665	0.151349	0.163504	0.206895	0.21604	0.210889	0.192966	0.14483	0.145017	0.0959791	0.118498	0.160863	0.139923	0.118636	0.161075	0.164616	0.0840862	0.1232	0.134956	0.180591	0.0390658	0.00377571	0.0541552	0.0258231	0.000595016	0.0380707	0.0102126	0.0140608	0.0118349	0.0340193	0.0184889	0.0314648	0.0111424	0.00249677	0.0244019	0.0184374	0.00941797	0.020451	0.00630515	0.0186378	0.233361	0.308995	0.0910281	0.366616	3.982932
1831	1	-17380.8	-17386.3	5.51636	0.217374	0.199249	0.208746	0.173708	0.199825	0.17785	0.214407	0.193855	0.196275	0.173037	0.130308	0.12504	0.105223	0.112444	0.1385	0.1219	0.166321	0.162073	0.155187	0.153568	0.126314	0.140851	0.175678	0.00361283	0.0115525	0.0375927	0.00425537	0.0217712	0.0220206	0.0275279	0.0191468	0.0269018	0.0126243	0.00221213	0.0179931	0.0186922	0.0234936	0.00341829	0.0271013	0.00547725	0.0237828	0.021742	0.0177968	0.218589	0.329273	0.0899245	0.362213	4.116448
1832	0	-17196.4	-17201.4	4.99712	0.210312	0.15254	0.166849	0.188751	0.15773	0.187284	0.198191	0.21781	0.216915	0.158104	0.150827	0.138462	0.102776	0.121168	0.160306	0.152376	0.147117	0.170767	0.199748	0.0961115	0.119047	0.125076	0.198987	0.0295288	0.0154152	0.0614834	0.0219724	1.52878e-06	0.0442968	0.00344045	0.0134117	0.0151499	0.0467509	0.0241032	0.0312354	0.0191612	0.00351439	0.0215937	0.0113736	0.00683983	0.0373697	0.00803298	0.016442	0.228119	0.327167	0.090386	0.354328	4.168372
1833	1	-17384.8	-17390	5.13378	0.219927	0.199249	0.224646	0.220639	0.19645	0.17785	0.156473	0.174199	0.185858	0.156827	0.111408	0.10621	0.119546	0.132467	0.161367	0.182263	0.169611	0.165823	0.196341	0.133521	0.118333	0.140938	0.18762	0.00416049	0.000814389	0.0362869	0.00482133	0.0164016	0.0097139	0.0275279	0.0233487	0.0331624	0.0088699	0.000279136	0.0289156	0.00730353	0.0427826	0.000696768	0.0192737	0.00324147	0.0157008	0.0246784	0.00916041	0.230566	0.316687	0.0883436	0.364403	4.154705
1834	0	-17196.7	-17202.8	6.0873	0.205468	0.17922	0.161492	0.201627	0.169004	0.180192	0.214818	0.196509	0.201198	0.162941	0.134234	0.110933	0.130795	0.124934	0.15992	0.128615	0.125003	0.158966	0.171813	0.0889833	0.123452	0.133675	0.228728	0.0191938	0.0126472	0.0568453	0.0230705	2.69275e-05	0.0419726	0.00224561	0.0166265	0.0192124	0.0327863	0.0157207	0.0290739	0.0103738	0.00932189	0.0112809	0.0170128	0.00327948	0.0153468	0.0114017	0.0193964	0.240867	0.310768	0.092028	0.356336	4.059353
1835	1	-17384.5	-17388.8	4.28622	0.197102	0.19174	0.217149	0.213528	0.19869	0.17785	0.215555	0.196707	0.153414	0.157725	0.141815	0.150357	0.128195	0.148034	0.196354	0.154249	0.173871	0.156334	0.160807	0.160861	0.142306	0.135259	0.196515	0.0113652	0.00833609	0.0307746	0.00241726	0.0176876	0.0134074	0.014341	0.0212141	0.0153365	0.00248539	0.00654512	0.0182777	0.00182878	0.0288795	0.00693701	0.0103566	0.012378	0.026506	0.0229614	0.00300921	0.227415	0.326326	0.0943826	0.351877	4.239461
1836	0	-17195.1	-17202.3	7.24841	0.203538	0.162465	0.189406	0.19871	0.15157	0.159203	0.199626	0.167926	0.232121	0.177937	0.13161	0.132584	0.106705	0.117548	0.151748	0.127078	0.117792	0.163681	0.153478	0.0923328	0.11703	0.116633	0.189524	0.0375554	0.00292488	0.0720286	0.0158477	0.000133072	0.0291779	0.000481973	0.0215026	0.0225039	0.0310515	0.0143729	0.0352825	0.00146386	0.00932189	0.0129468	0.0129748	0.00535282	0.0217143	0.0204948	0.0158656	0.225395	0.317109	0.0937616	0.363734	3.943243
1837	1	-17377.3	-17381.2	3.86678	0.215062	0.193818	0.201756	0.186919	0.220137	0.171177	0.170537	0.180853	0.182903	0.16499	0.139571	0.117559	0.125758	0.138396	0.193649	0.145813	0.146298	0.154761	0.180286	0.177819	0.161215	0.166228	0.208956	0.0154565	0.000897267	0.034674	0.0067614	0.0345291	0.0142694	0.027797	0.00763965	0.0323945	0.00764378	0.0192785	0.0174697	0.00376359	0.0299038	0.00253799	0.0226166	0.0035248	0.0222936	0.0300923	0.00340102	0.232448	0.324831	0.0953839	0.347336	4.281406
1838	0	-17201.5	-17208	6.48238	0.187939	0.138216	0.167044	0.202858	0.14882	0.18736	0.248447	0.191552	0.200934	0.147254	0.108488	0.12342	0.139896	0.0970777	0.189622	0.147743	0.137266	0.153893	0.167783	0.112127	0.126982	0.112811	0.191534	0.0379347	0.0158541	0.0588112	0.0168026	0.00569156	0.01846	0.0053183	0.0107927	0.0129335	0.048831	0.0212785	0.0418606	0.00534644	0.000420973	0.0201511	0.0143121	0.0045596	0.0240039	0.010035	0.0173805	0.224843	0.323494	0.0897237	0.36194	4.019846
1839	1	-17367.3	-17372.8	5.51941	0.244664	0.188727	0.22629	0.195733	0.17841	0.194892	0.18554	0.190229	0.195652	0.16272	0.118943	0.118663	0.135907	0.136039	0.158846	0.145813	0.139456	0.155874	0.176271	0.141071	0.138854	0.149953	0.164773	0.00462287	0.00693989	0.0189085	0.0018814	0.0123654	0.0101034	0.0260345	0.0084629	0.0242861	0.00631183	0.00903886	0.0232596	0.00479626	0.0203698	0.00258857	0.0313606	0.00197268	0.0143789	0.0267171	0.0184232	0.23079	0.311737	0.0967491	0.360724	4.116143
1840	0	-17196.9	-17203.4	6.5695	0.19001	0.165359	0.185296	0.190241	0.161917	0.200774	0.199012	0.174487	0.205865	0.164122	0.10816	0.117994	0.121223	0.102772	0.160064	0.132681	0.130183	0.133408	0.170251	0.101817	0.130283	0.122438	0.228585	0.0335094	0.0155947	0.0680386	0.0213021	0.000255091	0.0207797	0.0053183	0.0224538	0.0129335	0.0459249	0.0259714	0.0283593	0.012589	0.00208295	0.0194221	0.0159321	0.0159192	0.0152426	0.0133159	0.0192453	0.237987	0.306554	0.0871329	0.368326	4.011134
1841	1	-17372.8	-17378.5	5.73728	0.219824	0.181327	0.204419	0.180107	0.171021	0.15887	0.187969	0.194654	0.200133	0.179327	0.140612	0.15226	0.115461	0.121403	0.132359	0.138959	0.14781	0.126931	0.179452	0.15289	0.134198	0.17617	0.178309	0.00168318	0.00924391	0.0266057	0.00206887	0.0281397	0.00941875	0.0344732	0.00918771	0.0283855	0.0100903	0.00467785	0.0294438	0.01426	0.022453	0.00464017	0.0194064	0.0025488	0.0213336	0.0280991	0.0137334	0.237773	0.309362	0.0888118	0.364053	4.094356
1842	0	-17198.4	-17204.4	5.98266	0.208752	0.140373	0.182604	0.174881	0.178678	0.201147	0.213254	0.190351	0.192817	0.164122	0.148919	0.134432	0.135881	0.104747	0.176028	0.115346	0.116819	0.18132	0.174397	0.101842	0.112963	0.125467	0.197802	0.0276848	0.00483295	0.0650203	0.01273	4.14664e-05	0.0370724	0.00080476	0.0185094	0.0187697	0.0456363	0.019166	0.0417416	0.00995342	0.0135777	0.0164175	0.0105638	0.00740497	0.0200507	0.0116394	0.0152598	0.230669	0.327835	0.089238	0.352258	4.069818
1843	1	-17377.4	-17382.5	5.14812	0.207899	0.161833	0.223348	0.202757	0.202666	0.146748	0.20918	0.203929	0.180915	0.145465	0.140612	0.144555	0.114168	0.121813	0.161284	0.127736	0.152198	0.145902	0.193235	0.148786	0.157498	0.158066	0.202486	0.00195798	0.0161864	0.0336421	0.0077275	0.014323	0.0182672	0.0145536	0.0144435	0.0352104	0.00785154	0.00365217	0.0264572	0.00166232	0.0369387	0.00913447	0.0144716	0.00030709	0.0148245	0.0249761	0.00360509	0.233288	0.316544	0.096425	0.353743	4.153272
1844	0	-17196.8	-17203.5	6.66384	0.191717	0.143742	0.204842	0.169757	0.153379	0.162474	0.217947	0.19285	0.19685	0.148123	0.154558	0.125459	0.106762	0.119443	0.156771	0.134036	0.127062	0.160165	0.188834	0.0844312	0.134059	0.11843	0.204338	0.0396401	0.00663274	0.0402934	0.0201226	0.00541908	0.0247503	0.00116176	0.0281782	0.0237835	0.0325545	0.0322837	0.0301443	0.0176453	0.00622948	0.0139552	0.0102221	0.0135836	0.0230997	0.00592616	0.0300464	0.22452	0.315465	0.0935231	0.366492	4.0017
1845	1	-17385.7	-17390.4	4.67412	0.236965	0.159271	0.207608	0.206688	0.184967	0.14978	0.219434	0.156054	0.185774	0.181081	0.141588	0.1215	0.115022	0.152626	0.182176	0.158398	0.155796	0.14412	0.164668	0.14975	0.164208	0.150574	0.182024	0.00117933	0.00182905	0.0355367	0.011843	0.0161696	0.0100247	0.0220974	0.0313185	0.0128996	0.00399768	0.0122099	0.0445133	0.00796289	0.0181979	0.00144266	0.0281986	0.00423859	0.0158901	0.0338945	0.017153	0.236641	0.333472	0.0891575	0.34073	4.200672
1846	0	-17201.1	-17206.1	5.03804	0.211617	0.171142	0.17703	0.166618	0.170016	0.186268	0.218018	0.174932	0.228454	0.158009	0.14535	0.142024	0.113937	0.117172	0.1517	0.167072	0.142473	0.199623	0.220569	0.0900809	0.137491	0.122853	0.197324	0.0298977	0.0117906	0.0585029	0.0171062	0.000974801	0.0277964	0.00661404	0.00541234	0.00961558	0.029056	0.0271271	0.0305947	0.00327116	4.64789e-05	0.0264915	0.0123794	0.00739171	0.0283404	0.00514103	0.0169559	0.230034	0.323312	0.0887611	0.357893	4.16428
1847	1	-17383.8	-17389	5.2553	0.226929	0.163715	0.234634	0.209886	0.199256	0.141739	0.196392	0.159279	0.201635	0.167465	0.117973	0.116393	0.0926491	0.141309	0.144618	0.182172	0.145965	0.148622	0.158846	0.158802	0.139248	0.177155	0.206625	0.0135248	0.0139124	0.0244669	0.00930934	0.0202177	0.00589295	0.0155168	0.0191201	0.0249135	0.00853396	0.0122674	0.026599	0.00685998	0.0253148	0.00652754	0.0222896	0.00397921	0.0231174	0.0272335	0.00164868	0.234885	0.312637	0.0997526	0.352725	4.142554
1848	0	-17194.2	-17199.9	5.73209	0.18539	0.167824	0.200927	0.184468	0.168609	0.177362	0.216302	0.199696	0.202976	0.150831	0.150955	0.141961	0.122691	0.122524	0.187291	0.108947	0.132207	0.164608	0.175882	0.092574	0.127137	0.147553	0.167767	0.0200886	0.00790832	0.0645572	0.0254323	0.00332609	0.0260741	0.00966921	0.012894	0.0141776	0.0407464	0.0178512	0.0326599	0.0108992	0.00646177	0.0178839	0.0132548	0.0161735	0.0131253	0.0151059	0.0301036	0.227648	0.310171	0.0929569	0.369224	4.094874
1849	1	-17373.4	-17377.5	4.11237	0.217998	0.162802	0.232724	0.189643	0.197954	0.161467	0.201077	0.200949	0.186432	0.178164	0.14323	0.131189	0.121066	0.153188	0.152306	0.130542	0.15466	0.14561	0.179999	0.159012	0.158429	0.160505	0.22177	0.0152199	0.00121932	0.0298058	0.00939807	0.00629512	0.0138295	0.023003	0.0184655	0.0282878	0.0104061	0.0122674	0.0254428	0.00641144	0.0236343	0.000460744	0.0195372	0.0055988	0.0206025	0.0346475	0.0115992	0.236679	0.306514	0.0884597	0.368347	4.256846
1850	0	-17200.9	-17206.7	5.79498	0.177179	0.159747	0.205175	0.175782	0.156899	0.160615	0.246579	0.196213	0.1982	0.140581	0.134289	0.144928	0.137957	0.116049	0.187757	0.1461	0.120418	0.143781	0.170225	0.0997105	0.129889	0.133546	0.186326	0.0320098	0.0198636	0.0620204	0.0247973	3.65337e-05	0.0216627	0.00409067	0.018441	0.00693639	0.0326974	0.0291234	0.0556237	0.00926707	0.0013401	0.00702795	0.021965	0.00706979	0.0271097	0.0119266	0.0276329	0.220799	0.320627	0.0950401	0.363534	4.088586
1851	1	-17379.1	-17383.6	4.51537	0.19887	0.177828	0.237093	0.172436	0.197954	0.176979	0.212376	0.185733	0.181522	0.189467	0.136759	0.136291	0.121066	0.162212	0.182437	0.128526	0.171876	0.13224	0.174357	0.155849	0.135799	0.173847	0.18059	0.013583	0.00954301	0.0142193	0.0104977	0.00366001	0.0225133	0.028794	0.00325882	0.0221145	0.00718096	0.0126097	0.0257685	0.014257	0.0140848	0.00289552	0.022612	0.00358417	0.0214312	0.0375632	0.00426897	0.237254	0.319616	0.0959798	0.347151	4.216546
1852	0	-17197.9	-17204.8	6.87793	0.20288	0.168104	0.206665	0.175137	0.16245	0.191978	0.193498	0.173521	0.229768	0.177484	0.118002	0.14682	0.113231	0.113124	0.158908	0.11998	0.0899176	0.161401	0.194374	0.0997105	0.112559	0.117899	0.172835	0.0304047	0.0156853	0.0453447	0.0178217	0.00295699	0.0253152	0.00509242	0.0160205	0.0067405	0.0481716	0.0156326	0.0328713	0.0112676	0.000229292	0.0274376	0.0197578	0.00567852	0.0117017	0.0176621	0.024253	0.228525	0.321019	0.0899795	0.360477	3.98029
1853	1	-17382.9	-17386.3	3.41974	0.243725	0.177828	0.222164	0.192351	0.187251	0.151432	0.184037	0.177604	0.195276	0.204405	0.137369	0.13409	0.146049	0.151236	0.152808	0.136884	0.190788	0.176765	0.17045	0.190673	0.143407	0.170962	0.186036	0.011976	0.00343887	0.0245032	0.0141896	0.00314933	0.0112122	0.0322478	0.00722283	0.0314463	0.016544	0.0112797	0.0328921	0.00962547	0.0178715	0.000885048	0.018095	0.0060269	0.0210653	0.0228653	0.005984	0.229933	0.310405	0.10397	0.355692	4.32611
1854	0	-17206.5	-17212.5	5.9492	0.21634	0.144196	0.214151	0.202691	0.139373	0.159334	0.253809	0.208864	0.194983	0.174518	0.149075	0.143892	0.131896	0.109908	0.167645	0.118957	0.123232	0.142991	0.171946	0.105336	0.128913	0.1536	0.158514	0.022707	0.00672883	0.0722131	0.0100556	0.00484745	0.033563	0.0113067	0.0120377	0.00479226	0.0347341	0.0251672	0.0291877	0.0168037	1.33899e-05	0.0168331	0.0111972	0.00547898	0.0111339	0.012317	0.0178848	0.216471	0.306372	0.0994947	0.377663	4.073164
1855	1	-17373.2	-17379.3	6.16919	0.243931	0.196695	0.212707	0.170639	0.183666	0.172347	0.172303	0.198712	0.201545	0.144524	0.130518	0.1142	0.116757	0.141462	0.168272	0.137614	0.132906	0.138381	0.167897	0.141692	0.152164	0.157313	0.180675	0.0166735	0.00796324	0.0189703	0.00267137	0.0246957	0.00873385	0.0201563	0.017522	0.0137231	0.00861001	0.00584165	0.00983966	0.0134999	0.0156065	0.0029942	0.0308248	0.00111323	0.0177311	0.0215401	0.0155311	0.228818	0.318933	0.0926057	0.359644	4.051164
1856	0	-17190.7	-17197.6	6.91674	0.1981	0.166986	0.178443	0.196158	0.163907	0.182938	0.198728	0.161288	0.205745	0.175709	0.135976	0.124368	0.129983	0.121088	0.140745	0.152831	0.126522	0.140712	0.171887	0.0830323	0.127803	0.13244	0.183498	0.027881	0.00894899	0.0581659	0.0237126	0.000545695	0.0261844	0.0106113	0.00782056	0.016649	0.0446506	0.0239605	0.032916	0.00400673	0.00483719	0.0198354	0.019722	0.00251775	0.0129533	0.012832	0.0187685	0.228643	0.320831	0.0884547	0.362071	3.97641
1857	1	-17382.3	-17387.6	5.30138	0.205965	0.200928	0.210419	0.182672	0.200767	0.172057	0.235815	0.173048	0.173695	0.178876	0.129928	0.118296	0.116757	0.148171	0.142416	0.121664	0.140477	0.146467	0.15981	0.163595	0.159036	0.169882	0.168525	0.019223	0.00935781	0.0291081	0.00187235	0.0128674	0.0156126	0.0254644	0.00355252	0.0211706	0.0125802	0.00179421	0.0291605	0.0240794	0.0236819	0.000132874	0.031012	0.000381533	0.0233237	0.0284397	0.00586469	0.242331	0.32763	0.097188	0.332851	4.137946
1858	0	-17196.5	-17203.2	6.63109	0.208511	0.167962	0.175115	0.177951	0.142712	0.179061	0.215616	0.164839	0.210464	0.136478	0.155884	0.148854	0.103075	0.123215	0.133497	0.152489	0.138688	0.14701	0.205975	0.0799403	0.150497	0.122449	0.173144	0.0365882	0.00344284	0.0589539	0.0069923	6.41958e-05	0.0275412	0.00914227	0.00274406	0.00850899	0.0446506	0.0240228	0.0426038	0.0201154	0.00179499	0.0288638	0.0148348	0.00615391	0.0129787	0.00535733	0.0361949	0.229351	0.311081	0.0957867	0.363781	4.004975
1859	1	-17374.1	-17378.1	3.96692	0.223363	0.192363	0.229403	0.220943	0.226902	0.176948	0.191829	0.190982	0.180393	0.168711	0.129645	0.136252	0.110449	0.142994	0.174785	0.153273	0.146081	0.134112	0.20132	0.151696	0.120797	0.163192	0.212174	0.0020709	0.00136703	0.040599	0.001924	0.0135435	0.00589061	0.0253518	0.00973151	0.035825	0.00505139	0.0134657	0.0124418	0.0141637	0.0310745	0.000618845	0.0251503	0.00180574	0.0167433	0.0333794	0.00258975	0.225672	0.318553	0.0975154	0.358259	4.271391
