Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
33	1	-14367.4	-14263	-104.379	0.2488069	0.858458	0.657508	0.904595	0.613539	0.824261	0.688631	1.02708	0.995905	0.799539	0.408804	0.36744	0.329616	0.506232	0.442069	0.494676	0.485184	0.418716	0.355645	0.292539	0.232504	0.431787	0.166111	0.754176	0.0526819	0.0277834	0.0204683	0.170938	0.0524519	0.00474174	0.0572397	0.00231843	0.0347093	0.0194645	0.00640758	0.0992982	0.018185	0.0251048	0.00123057	0.0168408	0.0302796	0.0126862	0.0200413	0.0147444	0.0349528	0.130152	0.0791436	0.0135557	0.730621	0.0115747	0.00205662	0.0658297	0.498963	3.43315	0.359067	0.347325	0.0956598	0.197948	13.74263
34	0	-14385.3	-14285.1	-100.265	0.2322146	0.763385	0.695473	0.829835	0.541361	0.852487	0.635843	0.643657	1.05557	0.891099	0.481605	0.17038	0.202502	0.417384	0.472739	0.544234	0.497692	0.465054	0.274314	0.481434	0.252559	0.36095	0.217878	0.642591	0.00269931	0.024393	0.190434	0.0350591	0.0258289	0.0357549	0.136983	0.0677259	0.0174546	0.0199422	0.0129617	0.0052091	0.0199363	0.102194	0.111624	0.00251501	0.00321253	0.0933071	0.0120365	0.0219797	0.0253812	0.112141	0.0779821	0.0141204	0.756449	0.0139263	0.00138385	0.0541812	0.462449	3.48199	0.378759	0.336449	0.103045	0.181747	13.33128
35	1	-14365	-14264.7	-100.26	0.2346094	0.777719	0.572844	0.74904	0.643153	0.689886	0.689403	0.984204	0.867866	0.724588	0.500986	0.423741	0.429465	0.390549	0.444593	0.445572	0.481435	0.518471	0.381341	0.291816	0.221771	0.299139	0.164145	0.887445	0.06617	0.0460334	0.0162293	0.170589	0.080652	0.00147555	0.0153324	0.00268512	0.053346	0.00971062	0.0114683	0.0624055	0.00878249	0.0529317	0.00497531	0.0560812	0.0104897	0.018901	0.0334479	0.0299312	0.0351659	0.130946	0.0796263	0.0136383	0.735077	0.00554613	0.00147038	0.0558228	0.467886	3.47482	0.359541	0.348007	0.0956272	0.196825	13.33081
36	0	-14384.9	-14282.4	-102.519	0.2353436	0.82294	0.801669	0.825057	0.502276	0.849182	0.644554	0.741629	1.06637	0.832862	0.511412	0.182884	0.267576	0.433308	0.409587	0.517501	0.427334	0.450304	0.277105	0.448068	0.254672	0.365704	0.157381	0.601345	0.00327988	0.0175862	0.359093	0.0352119	0.0237027	0.0459576	0.143122	0.0646744	0.0108109	0.0267857	0.0305123	0.00260133	0.0201857	0.14244	0.112237	0.00848953	0.00761343	0.0894461	0.00544115	0.0167592	0.0310041	0.11169	0.0776684	0.0123616	0.753406	0.0138703	0.00149761	0.0563289	0.469542	3.47263	0.382843	0.340077	0.0933741	0.183707	13.55667
37	1	-14366.3	-14265.4	-100.854	0.2461545	0.869897	0.665946	0.790349	0.66214	0.756097	0.621086	0.752213	0.925207	0.763061	0.490017	0.375509	0.511512	0.455291	0.399222	0.468946	0.600309	0.389613	0.312368	0.400069	0.292271	0.267598	0.155057	0.751131	0.06617	0.0146987	0.0162285	0.191763	0.0428454	0.00827014	0.0657513	0.0109347	0.0248858	0.0209851	0.010628	0.0753353	0.00577645	0.0288353	0.00899311	0.0338405	0.00213654	0.0305945	0.0346793	0.0219024	0.0334751	0.12465	0.0757977	0.0129826	0.742349	0.0107462	0.00193735	0.0639272	0.493306	3.44083	0.359326	0.351528	0.0903304	0.198816	13.39016
38	0	-14385.4	-14274.9	-110.531	0.2242876	0.909616	0.865136	0.851334	0.68313	0.996259	0.651677	0.825307	1.08787	0.881979	0.500292	0.16291	0.27668	0.480374	0.464057	0.512013	0.415838	0.403401	0.273653	0.486693	0.286966	0.399033	0.143925	0.698418	0.00442106	0.00644633	0.267566	0.068947	0.00825931	0.0571652	0.258334	0.0450158	0.00507586	0.0246005	0.0397227	0.00166751	0.0118592	0.108281	0.0792861	0.00430647	0.00939718	0.0862504	0.00726805	0.00743953	0.0315935	0.113813	0.0678414	0.0135239	0.767729	0.00549884	0.0011217	0.0488563	0.444041	3.50598	0.385271	0.335891	0.0939664	0.184872	14.35787
39	1	-14368.9	-14270.2	-98.6291	0.254577	0.828693	0.527158	0.774891	0.643549	0.786657	0.774566	0.720586	0.925207	0.668767	0.397697	0.430751	0.392631	0.450074	0.520132	0.533663	0.501834	0.468891	0.338529	0.339097	0.14468	0.383831	0.147652	0.756871	0.11784	0.00384896	0.0373641	0.192997	0.0619573	0.00349982	0.0320466	0.0171844	0.0122105	0.00840786	0.00500089	0.0865055	0.00478035	0.0190415	0.00636185	0.0179924	0.00170089	0.0214049	0.0281518	0.0329751	0.035687	0.153417	0.0707928	0.0152143	0.720878	0.0040109	0.00233197	0.0700147	0.511039	3.41661	0.359376	0.351577	0.0902027	0.198844	13.16768
40	0	-14387.4	-14278.7	-108.772	0.2420973	0.720967	0.777496	0.824756	0.502264	1.08912	0.607239	0.619056	0.924626	1.06504	0.528677	0.223877	0.188129	0.528832	0.413649	0.512013	0.541757	0.404954	0.292659	0.545877	0.264784	0.291072	0.189894	0.864596	0.00888707	0.00652864	0.239385	0.0525147	0.00851483	0.00979611	0.430046	0.0334052	0.00215943	0.0446016	0.0235861	0.00416452	0.00900734	0.113818	0.099797	0.00802446	0.00381609	0.145471	0.00755022	0.00954374	0.0314359	0.119028	0.0675028	0.00941598	0.763898	0.0087201	0.00176368	0.0610451	0.484521	3.45267	0.371047	0.336112	0.098073	0.194769	14.18195
41	1	-14365.6	-14259.8	-105.823	0.2495855	0.791411	0.631706	0.913885	0.551758	0.938327	0.705789	0.783964	0.810824	0.885731	0.503459	0.392556	0.515774	0.430412	0.396814	0.44726	0.551626	0.533677	0.39568	0.315361	0.238534	0.430383	0.136983	0.922201	0.0938474	0.0280746	0.0192627	0.184512	0.042272	0.000754882	0.0388536	0.0142553	0.0397418	0.0083182	0.0041023	0.0413053	0.00204072	0.0538312	0.00327659	0.0185855	0.00398509	0.018055	0.016969	0.0309417	0.0331854	0.153815	0.0709765	0.0152538	0.722748	0.0040213	0.0020925	0.0663908	0.500611	3.43091	0.357273	0.355373	0.0896748	0.19768	13.8871
42	0	-14378.9	-14274	-104.968	0.2345882	0.810618	0.778589	0.9162	0.648838	0.840416	0.538682	0.649186	1.01143	0.900218	0.571715	0.223877	0.197871	0.493458	0.415003	0.466094	0.541757	0.439886	0.327406	0.463003	0.297077	0.341818	0.220923	0.711663	0.00839532	0.00127728	0.182178	0.0913996	0.00160892	0.026077	0.234339	0.00523022	0.00336401	0.0270806	0.0168056	0.000560546	0.0153606	0.108231	0.129265	0.0228743	0.00751424	0.0932492	0.00193671	0.019107	0.0363881	0.116985	0.07046	0.0166816	0.750788	0.00869741	0.0014696	0.0558081	0.467838	3.47488	0.375788	0.334868	0.0952965	0.194048	13.80158
43	1	-14366.8	-14269.3	-97.5018	0.2428562	0.77841	0.532086	0.791849	0.557285	0.812861	0.556771	0.645698	0.879565	0.698121	0.560893	0.410094	0.42784	0.434955	0.512076	0.446522	0.484607	0.451257	0.36696	0.388985	0.229994	0.397846	0.132418	0.893737	0.089282	0.0295343	0.00567568	0.193392	0.0184746	0.000261099	0.057461	0.00612283	0.0819545	0.00322352	0.00433355	0.0314347	0.000752665	0.0209488	0.00260457	0.0312224	0.00628382	0.0127156	0.0101922	0.0582448	0.0484498	0.14505	0.0703982	0.0161062	0.716859	0.00313649	0.00179537	0.0615815	0.486176	3.45045	0.353018	0.351141	0.0920932	0.203748	13.05494
44	0	-14398.5	-14284.8	-113.697	0.2347946	0.904114	0.692063	0.921672	0.503491	1.15802	0.672734	0.620182	1.07545	0.87891	0.688927	0.244992	0.33086	0.573598	0.401992	0.524937	0.510948	0.439886	0.28465	0.468547	0.372521	0.271758	0.165985	0.791869	0.023078	0.00422165	0.135742	0.122943	0.00891089	0.0757639	0.266547	0.00639859	0.012826	0.0265916	0.0151704	0.00181649	0.0147044	0.129964	0.0299391	0.0833406	0.0045407	0.186077	0.00398345	0.023788	0.0349644	0.117026	0.0740406	0.0153727	0.753334	0.00526191	0.00147722	0.0559503	0.468304	3.47427	0.371617	0.34225	0.0942388	0.191894	14.67445
45	1	-14371.9	-14268.6	-103.285	0.2531318	0.81543	0.65633	0.897432	0.565258	0.812861	0.713376	0.936	0.982871	0.870012	0.530176	0.314386	0.462161	0.445863	0.458335	0.4207	0.484308	0.46216	0.203899	0.405124	0.263893	0.329597	0.149062	0.838348	0.0844793	0.00561678	0.0393139	0.151781	0.00444811	0.0001793	0.0463075	0.00879167	0.0135135	0.0269532	0.0358925	0.0746369	0.000870259	0.0263265	0.00179175	0.0416755	0.0200386	0.0117775	0.00808225	0.0132358	0.0486287	0.145585	0.0655237	0.00666412	0.725917	0.00768052	0.00226094	0.0689608	0.508044	3.42073	0.353018	0.351141	0.0920932	0.203748	13.63329
46	0	-14388.7	-14282.5	-106.192	0.2414484	0.708786	0.799049	0.726216	0.518831	0.855931	0.530223	0.692509	1.16052	0.928035	0.581664	0.314835	0.294015	0.61993	0.417783	0.49989	0.47002	0.478309	0.285428	0.474767	0.345664	0.384723	0.161018	0.664274	0.0143352	0.0206735	0.146599	0.0560325	0.0126611	0.0380644	0.175845	0.00974651	0.0191098	0.0147624	0.00585469	0.00278857	0.000323352	0.249266	0.0215272	0.0257308	0.00649719	0.146817	0.0195884	0.0253449	0.0334934	0.116624	0.0789602	0.014622	0.750745	0.00555511	0.00173688	0.0605874	0.483101	3.45457	0.374145	0.344578	0.0948798	0.186398	13.92399
47	1	-14373.6	-14269.9	-103.773	0.2287155	0.719405	0.587062	0.957116	0.703131	0.702076	0.685689	0.924019	0.919863	0.781075	0.569893	0.460027	0.449393	0.389365	0.391188	0.56559	0.459702	0.483635	0.216133	0.395197	0.23389	0.318926	0.196998	0.885191	0.0881852	0.0265538	0.0327261	0.175021	0.0115623	0.000512013	0.0800422	0.0198505	0.0213267	0.0077965	0.0107484	0.111134	6.11135e-05	0.00901234	0.00402364	0.00848923	0.00625957	0.0107138	0.00538474	0.0581265	0.0499602	0.126796	0.0570672	0.00340651	0.744364	0.0184059	0.00126359	0.0518094	0.454401	3.49253	0.355565	0.353674	0.0927575	0.198004	13.68209
48	0	-14391.1	-14280.2	-110.923	0.2316753	0.772342	0.791711	0.919223	0.523774	1.02439	0.424226	0.630036	1.2302	0.882652	0.516621	0.214484	0.26209	0.515374	0.579541	0.559076	0.59443	0.389722	0.310326	0.475588	0.367261	0.403725	0.177243	0.752811	0.0305662	0.00882115	0.168646	0.102632	0.0152716	0.0172252	0.261679	0.0324978	0.00448874	0.0391634	0.00566367	0.00372889	0.00207471	0.140423	0.0139312	0.0361602	0.00636029	0.16252	0.0178006	0.0105561	0.0273978	0.115972	0.0785188	0.0168841	0.746548	0.0146796	0.00136484	0.0538135	0.461216	3.48361	0.373827	0.344285	0.0947992	0.187089	14.39705
49	1	-14371.5	-14270.8	-100.7	0.2492305	0.747279	0.573638	0.780712	0.707376	0.770007	0.685689	0.709184	0.954424	0.85121	0.500015	0.335683	0.480879	0.429991	0.445593	0.437481	0.373374	0.527177	0.338982	0.36568	0.279539	0.420213	0.125054	0.750363	0.128299	0.0207942	0.00359566	0.147569	0.0218944	0.000666637	0.0584856	0.00388723	0.0922209	0.00340369	0.00513695	0.0522073	5.29826e-05	0.059792	0.0111152	0.0241346	0.0206688	0.0410327	0.0183407	0.0719423	0.0498091	0.126413	0.0633349	0.00327517	0.742112	0.0150559	0.00207609	0.0661348	0.49986	3.43193	0.353742	0.351861	0.0974074	0.196989	13.37478
50	0	-14389.2	-14291.5	-97.7376	0.2326948	0.602715	0.793598	0.722366	0.459423	0.742057	0.56059	0.658166	0.94673	0.882894	0.51674	0.199785	0.215495	0.558206	0.381764	0.657862	0.412823	0.449866	0.319175	0.521247	0.231153	0.367184	0.147508	0.691199	0.0103414	0.00825863	0.244608	0.0900032	0.00819424	0.04919	0.112668	0.00236561	0.0185511	0.000840456	0.016201	0.0214668	0.0405927	0.118701	0.0501345	0.0298141	0.00434971	0.196283	0.011092	0.00632593	0.0273755	0.120827	0.0784548	0.0127354	0.74594	0.0146676	0.00140092	0.0545092	0.463544	3.48055	0.387254	0.340578	0.0906812	0.181487	13.07853
51	1	-14368.7	-14273.8	-94.9041	0.2563978	0.782384	0.615777	0.626454	0.560677	0.680281	0.650808	0.740716	0.767161	0.871932	0.448833	0.374273	0.387518	0.473519	0.485298	0.493043	0.561527	0.45569	0.305869	0.387264	0.285819	0.370169	0.128931	0.765069	0.078909	0.00615623	0.00299129	0.203212	0.0121229	0.000467256	0.0580628	0.000842651	0.00285103	0.00587612	0.00253164	0.0294603	0.000106822	0.0142564	0.0527285	0.00955699	0.0159016	0.0325595	0.0153369	0.0322361	0.0503717	0.11899	0.0562025	0.0142849	0.750495	0.00965646	0.00242343	0.0713476	0.514785	3.41144	0.350173	0.348311	0.106515	0.195002	12.79518
52	0	-14384.8	-14283	-101.857	0.2491041	0.771473	0.790118	0.708801	0.507318	0.820028	0.651507	0.722089	1.06724	0.92945	0.521531	0.193116	0.285031	0.438104	0.392771	0.519666	0.453236	0.475098	0.270578	0.3683	0.240059	0.401027	0.188037	0.670596	0.0118082	0.00898367	0.30038	0.058347	0.0103423	0.0755648	0.138198	0.00262324	0.0226534	0.00220688	0.0279475	0.0146506	0.0211019	0.106466	0.0804967	0.0280259	0.0069363	0.174287	0.0130498	0.00118014	0.0302075	0.116347	0.0785623	0.0132336	0.746962	0.0146877	0.00207026	0.0660437	0.499592	3.43229	0.38301	0.336846	0.0942437	0.1859	13.49042
53	1	-14369.7	-14263.3	-106.352	0.2460875	0.671316	0.59719	0.651937	0.559954	0.756135	0.824352	0.85977	1.07705	0.917284	0.54567	0.36619	0.464385	0.53254	0.381986	0.536936	0.442208	0.474406	0.372421	0.434806	0.270022	0.406082	0.161218	0.765069	0.12662	0.0172185	0.00704928	0.239763	0.051821	0.00626774	0.0680303	0.00598601	0.0482545	0.00935176	0.0139515	0.103638	0.0030604	0.00248312	0.0510391	0.0350298	0.00832781	0.029281	0.00806416	0.0357889	0.0491071	0.119571	0.0564771	0.00927586	0.754161	0.0114078	0.0019344	0.0638793	0.493162	3.44102	0.350173	0.348311	0.106515	0.195002	13.93996
54	0	-14386.2	-14281.7	-104.495	0.2349735	0.723822	0.741819	0.770917	0.695047	0.873571	0.50903	0.703679	1.02498	0.834958	0.545082	0.14863	0.242771	0.530862	0.486426	0.557684	0.536611	0.581558	0.26543	0.438829	0.268667	0.46615	0.165737	0.645309	0.0118355	0.0213952	0.263967	0.0410854	0.0107104	0.0331468	0.183781	0.00102622	0.0402758	0.0091943	0.0432228	0.00648787	0.0347696	0.137226	0.0733863	0.00858382	0.00495079	0.047802	0.021616	0.00223736	0.0299057	0.115185	0.0777774	0.00992796	0.752663	0.014541	0.00148384	0.0560736	0.468708	3.47373	0.384283	0.336151	0.0940494	0.185517	13.75427
55	1	-14366.6	-14265.2	-101.384	0.2559403	0.642241	0.644555	0.732147	0.646128	0.700842	0.698618	0.971538	1.10171	0.706708	0.561525	0.319097	0.438953	0.49262	0.323595	0.459292	0.550011	0.462919	0.33758	0.367943	0.273382	0.278051	0.170178	0.770771	0.14168	0.0067911	0.00348706	0.149786	0.126238	0.0352535	0.0296871	0.0122181	0.0201348	0.0126072	0.0215995	0.116015	0.00165593	0.00121876	0.00246736	0.0629254	0.00131928	0.00181205	0.0200194	0.0258341	0.0393871	0.117257	0.0819479	0.00909639	0.73957	0.0127411	0.00240024	0.0710122	0.513846	3.41274	0.350467	0.348603	0.106604	0.194325	13.44315
56	0	-14388.2	-14278.2	-110.008	0.2441241	0.780461	0.77167	0.770917	0.722778	0.980645	0.560713	0.798254	1.21523	0.847537	0.611448	0.141332	0.250714	0.407314	0.387649	0.557684	0.515312	0.523938	0.352839	0.585756	0.343561	0.451511	0.125555	0.661208	0.00446807	0.0426966	0.258287	0.0194521	0.014298	0.024787	0.183238	0.00243669	0.00415748	0.0307013	0.0259484	0.0149868	0.0177653	0.125895	0.0702054	0.00616409	0.0119944	0.0722273	0.00426865	0.00758487	0.0297539	0.117801	0.0773825	0.00977624	0.748842	0.0164443	0.00184913	0.0624806	0.488929	3.44674	0.376744	0.336495	0.0941456	0.192615	14.30558
57	1	-14370.3	-14277.3	-92.9843	0.2420031	0.735778	0.608341	0.788236	0.628693	0.65846	0.668048	0.739752	0.895497	0.822145	0.453956	0.359775	0.335064	0.370701	0.394678	0.410459	0.485053	0.413946	0.269728	0.330377	0.244467	0.328388	0.134574	0.830562	0.0675079	0.030215	0.0214607	0.0820907	0.0686088	0.0253563	0.0594536	0.0347932	0.0106125	0.0286712	0.0376566	0.070247	0.0176385	0.0111572	0.00265053	0.0478008	0.00146799	0.0195301	0.0250856	0.0345092	0.0391012	0.116406	0.0813532	0.0170653	0.734202	0.0118716	0.00175978	0.0609786	0.484315	3.45295	0.359889	0.343328	0.105398	0.191385	12.60319
58	0	-14383.5	-14276.1	-107.408	0.2441241	0.711555	0.838771	0.777375	0.44268	1.06027	0.522744	0.705371	1.06357	0.88937	0.568829	0.244709	0.24206	0.569863	0.426653	0.59051	0.413676	0.435448	0.345022	0.44973	0.252399	0.331439	0.181262	0.764109	0.00424652	0.0197627	0.229222	0.0457596	0.00288004	0.00875853	0.298904	0.00202641	0.0141665	0.030858	0.0304408	0.00819499	0.0247757	0.139336	0.0941609	0.0112364	0.00845571	0.193615	0.025314	0.0260171	0.0255711	0.115405	0.078346	0.00607099	0.758166	0.0164412	0.00184913	0.0624806	0.488929	3.44674	0.376744	0.336495	0.0941456	0.192615	14.04554
59	1	-14357.9	-14266.6	-91.249	0.2531312	0.727562	0.550096	0.663392	0.562891	0.711214	0.665642	0.696214	0.947565	0.827648	0.477744	0.313562	0.402222	0.4847	0.334603	0.460547	0.479253	0.451672	0.273336	0.280725	0.185379	0.260861	0.14801	0.769948	0.108232	0.0104199	0.0207133	0.133196	0.0904217	0.0367402	0.0391922	0.0414898	0.0147831	0.0208612	0.0204905	0.0969673	0.0225304	0.00606992	0.0041539	0.0196763	0.0205914	0.0106551	0.00837892	0.0293186	0.0384853	0.130163	0.0800718	0.0122676	0.722638	0.0163746	0.00226091	0.0689604	0.508043	3.42074	0.359889	0.343328	0.105398	0.191385	12.42967
60	0	-14388	-14285.6	-102.319	0.2331303	0.684527	0.701352	0.717647	0.487036	1.00409	0.460939	0.743902	0.938897	0.853681	0.628386	0.173155	0.305894	0.614513	0.368741	0.447022	0.546554	0.441745	0.299996	0.4493	0.199143	0.374648	0.144231	0.856149	0.00441889	0.00430929	0.214441	0.0261249	0.00425044	0.00459971	0.322239	0.0136329	0.0109173	0.00782536	0.0206399	0.010428	0.00277577	0.153725	0.03833	0.00463178	0.00347087	0.189362	0.0556043	0.00334917	0.0250246	0.112938	0.087938	0.0130976	0.741961	0.0190412	0.00141653	0.0548072	0.464535	3.47924	0.373416	0.333522	0.102149	0.190913	13.53662
61	1	-14368.3	-14272.5	-95.7817	0.2497458	0.646127	0.51946	0.819786	0.617607	0.814473	0.61849	0.764967	0.947565	0.845905	0.468507	0.354799	0.445571	0.441824	0.363907	0.393173	0.431988	0.380666	0.291504	0.333607	0.248708	0.316474	0.156235	0.713261	0.103816	0.0171391	0.0104056	0.183122	0.053308	0.0174631	0.105119	0.0162723	0.0851737	0.0208612	0.0378268	0.112733	0.0163642	0.0283055	0.0168312	0.0265312	0.0143717	0.0106266	0.0175529	0.0545104	0.038528	0.130202	0.0800961	0.0104907	0.722858	0.017825	0.00209993	0.0665064	0.500949	3.43044	0.359889	0.343328	0.105398	0.191385	12.88294
62	0	-14379.3	-14277.2	-102.138	0.2423064	0.825731	0.762728	0.822052	0.553775	0.94176	0.601297	0.633274	0.931317	0.826478	0.476422	0.160577	0.292425	0.562226	0.474907	0.546926	0.481283	0.420509	0.295593	0.406624	0.243269	0.376168	0.126175	0.845322	0.0148926	0.00575385	0.244648	0.0291704	0.000693864	0.0123	0.17618	0.0168478	0.0177327	0.0119573	0.0177742	0.0135502	0.002669	0.0850081	0.124758	0.00626809	0.00257148	0.117557	0.0108872	0.000493026	0.0261697	0.114408	0.0890828	0.0132681	0.75162	0.00545159	0.00177238	0.0611928	0.484978	3.45206	0.362833	0.340679	0.104341	0.192147	13.51855
63	1	-14371.1	-14277.6	-93.5303	0.2474804	0.734757	0.560277	0.64515	0.606204	0.728749	0.67696	0.763459	0.804545	0.982304	0.513665	0.444956	0.465103	0.514066	0.372914	0.381053	0.425898	0.379605	0.273245	0.252918	0.190706	0.254196	0.168256	0.768383	0.056103	0.0331069	0.01254	0.133538	0.0566857	0.00212014	0.0866683	0.0212353	0.0217611	0.0249609	0.00100026	0.141668	0.025063	0.0123563	0.0149463	0.031714	0.0218364	0.00282775	0.0207778	0.0295124	0.03842	0.129837	0.0798716	0.00835256	0.720832	0.0226871	0.0019964	0.0648765	0.496142	3.43699	0.357892	0.346972	0.104813	0.190323	12.65779
64	0	-14389.7	-14278	-111.696	0.2386785	0.689527	0.954671	0.888402	0.582209	0.968748	0.457255	0.769485	1.00947	0.835186	0.664254	0.203025	0.20768	0.502725	0.43939	0.632179	0.446138	0.601556	0.279986	0.433737	0.374877	0.356072	0.146744	0.858398	0.0102954	0.0136006	0.25379	0.0377022	0.000538176	0.0243511	0.235226	0.00796227	0.0496819	0.0252436	0.00507353	0.013828	0.0383244	0.178348	0.0896631	0.033336	0.000759839	0.128763	0.0255429	0.000645431	0.0262489	0.114754	0.0827825	0.0100608	0.753895	0.0122588	0.00162544	0.0586445	0.476994	3.46274	0.372353	0.337625	0.0928327	0.197189	14.47439
65	1	-14370.6	-14265.5	-105.111	0.2594496	0.746276	0.576419	0.604995	0.671551	0.789398	0.952824	0.78287	0.948702	0.887089	0.520527	0.327226	0.468177	0.478026	0.390735	0.486799	0.598579	0.442976	0.34426	0.287016	0.253579	0.378223	0.184649	0.942505	0.0962828	0.0650842	0.0133837	0.275074	0.0234101	0.000264101	0.0460179	0.00804441	0.00762004	0.0183901	0.0065759	0.0568086	0.0364182	0.0117015	0.00929821	0.0333811	0.00226829	0.003013	0.00323816	0.0361792	0.0457041	0.107166	0.06533	0.013144	0.751527	0.0171296	0.00258173	0.0735941	0.520994	3.40283	0.350091	0.33941	0.111553	0.198946	13.81586
66	0	-14384.6	-14282.1	-102.46	0.2400129	0.789633	0.749155	0.814577	0.519311	0.962796	0.49758	0.502234	1.00947	0.965149	0.507804	0.19953	0.315206	0.438922	0.383874	0.51702	0.520766	0.506512	0.299826	0.432487	0.296974	0.334513	0.165283	0.806146	0.00281816	0.00411834	0.161337	0.1283	9.4296e-05	0.0170406	0.209176	0.0429684	0.045745	0.0166258	0.00541072	0.00809153	0.0305244	0.1318	0.0667879	0.00973341	0.00803749	0.112454	0.0144919	0.00044832	0.0258063	0.129029	0.0813866	0.00385258	0.741182	0.0187432	0.00167853	0.0595783	0.479946	3.4588	0.372353	0.337625	0.0928327	0.197189	13.55077
67	1	-14367.3	-14262.1	-105.201	0.2594496	0.972726	0.576419	0.722897	0.578757	0.891072	0.716831	0.931884	0.870842	0.940266	0.587939	0.390502	0.386863	0.456725	0.448557	0.582642	0.430767	0.407155	0.295225	0.345685	0.236175	0.364094	0.134804	0.795089	0.0740626	0.0254529	0.00925277	0.192899	0.080197	7.96521e-05	0.0709372	0.00844856	0.043882	0.00609949	0.00750158	0.083758	0.00923123	0.00261787	0.00403874	0.0326208	0.00938506	0.000201066	0.00599786	0.0942989	0.0471482	0.124772	0.0640873	0.00657997	0.737231	0.0201818	0.00258173	0.0735941	0.520994	3.40283	0.350091	0.33941	0.111553	0.198946	13.82488
68	0	-14394.3	-14283.2	-111.16	0.2357663	0.851874	0.728538	0.909628	0.595343	0.987297	0.445841	0.657452	1.05094	0.909863	0.568863	0.235775	0.306385	0.48686	0.402495	0.500249	0.577956	0.359975	0.305679	0.539137	0.217586	0.37607	0.108363	0.964965	0.00560764	0.00765497	0.236747	0.0469917	0.000128318	0.000929457	0.441706	0.0254683	0.0249989	0.02391	0.0372504	0.0179779	0.0405995	0.0770692	0.137137	0.00391157	0.0206099	0.12556	0.0590103	0.000338844	0.0286221	0.128938	0.0818543	0.00753578	0.740658	0.0123916	0.00151343	0.0566209	0.470492	3.47137	0.381954	0.340212	0.0905292	0.187304	14.42074
69	1	-14364.8	-14261.9	-102.943	0.2271829	0.760348	0.606301	0.752993	0.602667	0.867536	0.806538	0.737752	1.13259	0.865701	0.523218	0.333434	0.398117	0.51978	0.382961	0.547092	0.42621	0.448414	0.327507	0.308037	0.216239	0.235127	0.156563	0.825428	0.111547	0.0201928	0.00389742	0.146906	0.122505	0.00359374	0.0388665	0.000883041	0.0534075	0.0148658	0.0170105	0.164528	0.0120782	0.0191124	0.0101525	0.00565583	0.0309104	0.000830217	0.0202015	0.0214175	0.0414194	0.109611	0.0563003	0.0115905	0.776579	0.0044993	0.00121319	0.0507811	0.450838	3.49717	0.373435	0.327218	0.107546	0.1918	13.59911
70	0	-14387.3	-14282.4	-104.911	0.245607	0.657139	0.911356	0.753017	0.523888	1.02427	0.410746	0.667597	1.09293	0.932416	0.539346	0.167222	0.278606	0.555169	0.372096	0.592514	0.577956	0.472504	0.285452	0.387237	0.245973	0.37255	0.16231	0.587903	0.0211962	0.0162994	0.250744	0.0237626	9.01341e-05	0.0308119	0.299866	0.0348726	0.0344055	0.0257326	0.0309179	0.00469489	0.0377716	0.138493	0.081755	0.0148126	0.00221153	0.124922	0.0513131	0.00102063	0.0285918	0.128801	0.0817676	0.00858705	0.739874	0.0123785	0.0019133	0.0635362	0.492129	3.44242	0.374826	0.333863	0.0980604	0.193251	13.79589
71	1	-14367.2	-14259.6	-107.592	0.2445775	0.886165	0.621944	0.798392	0.602667	0.819371	0.683519	0.792844	1.15678	0.819204	0.465382	0.334782	0.524218	0.476597	0.426717	0.514	0.480567	0.387747	0.37507	0.407155	0.202713	0.293201	0.0994091	0.896122	0.149417	0.0117664	0.0100885	0.298027	0.11311	0.0177237	0.0595997	0.000381358	0.0544728	0.00236204	0.0294538	0.132298	0.010263	0.0048326	0.000722409	0.0142638	0.0601494	0.00111339	0.0123018	0.0170272	0.0409869	0.108467	0.0557124	0.00797932	0.76847	0.0183846	0.0018686	0.0628028	0.48991	3.44542	0.364934	0.342534	0.105098	0.187434	14.06394
