Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
8220	-14383.2	-14276.2	-106.928	0.3985263	0.409155	0.649592	0.387597	0.696516	0.90656	0.752484	0.963845	1.10059	1.04252	0.557672	0.323941	0.276346	0.553504	0.340464	0.475391	0.544272	0.43473	0.470164	0.384796	0.358246	0.332162	0.26601	0.739069	0.0294224	0.0137152	0.110762	0.191498	0.00238935	0.0350123	0.0123149	0.0036193	0.0444259	0.0448347	0.00787785	0.435421	0.00461177	0.00675018	0.00885953	0.00265256	0.0017618	0.0388788	0.011338	0.0258387	0.0294706	0.345364	0.0307573	0.0621607	0.476802	0.0554449	0.0165024	0.180654	0.729681	3.07316	0.367765	0.356965	0.0616569	0.213613	0.3207574	13.99761
8230	-14401.5	-14297.1	-104.34	0.3251145	0.333684	0.695701	0.321222	0.736156	0.915747	0.711405	0.93308	0.842258	0.926557	0.602625	0.380268	0.307864	0.519446	0.349263	0.432036	0.519661	0.421567	0.281858	0.525399	0.342908	0.217513	0.318487	0.710372	0.136083	0.00611998	0.102039	0.230557	0.00922391	0.0185936	0.00515944	0.00213415	0.0840246	0.0586986	0.0226316	0.536815	0.0270469	0.00078012	0.0812798	0.0172626	0.0185834	0.0250801	0.00630187	0.00527086	0.0243008	0.430433	0.0484651	0.0670488	0.412898	0.0168548	0.00755218	0.124121	0.635666	3.23266	0.363692	0.36338	0.0581097	0.214818	0.2793792	13.73876
8240	-14385.3	-14290.1	-95.2095	0.3566678	0.319773	0.67758	0.339013	0.49175	0.862896	0.612617	0.837937	0.962529	0.942688	0.53735	0.242023	0.32958	0.468451	0.310742	0.442228	0.554331	0.439197	0.377384	0.432558	0.356995	0.327494	0.274109	0.756458	0.0385902	0.0199296	0.0955953	0.171875	0.00200913	0.0273225	0.000753589	0.026457	0.0230996	0.0286005	0.0226316	0.395709	0.00327234	0.0108452	0.000561271	0.00648684	0.00113326	0.039461	0.00539003	0.0103073	0.0222298	0.428419	0.0462822	0.0758469	0.406477	0.0207447	0.0109912	0.148731	0.679786	3.16049	0.357608	0.366151	0.0564047	0.219837	0.2795584	12.82571
8250	-14393	-14282.4	-110.676	0.365226	0.41704	0.820997	0.406184	0.778686	0.846793	0.976468	0.978234	1.12919	0.914548	0.566724	0.361612	0.23943	0.491081	0.264531	0.542885	0.504309	0.410869	0.377384	0.404202	0.350217	0.298721	0.228424	0.844615	0.0349198	0.000376832	0.158066	0.171875	0.00499928	0.00320057	0.0370219	0.00805613	0.0411735	0.0919533	0.0082655	0.587466	0.0112977	0.0157972	0.00317132	0.0107866	0.00879748	0.00587395	0.0114772	0.0046425	0.0209145	0.43037	0.0486482	0.0723808	0.411998	0.0156887	0.0120339	0.155344	0.690732	3.14189	0.336223	0.39307	0.0561751	0.214532	0.3042598	14.37236
8260	-14396.4	-14282.7	-113.727	0.3990738	0.447148	0.802875	0.315052	0.863589	0.858494	0.972689	1.02396	1.13134	0.957818	0.766116	0.286482	0.274379	0.491081	0.336792	0.382463	0.588189	0.398595	0.358703	0.469764	0.295566	0.307851	0.22348	0.821197	0.0241112	0.0244112	0.206947	0.162018	0.00464077	0.0391913	0.0055443	0.000569158	0.0402091	0.0140224	0.0221656	0.697397	0.00333156	0.023453	0.00826586	0.0107866	0.00886788	0.00109489	0.00486218	0.00195319	0.0206442	0.472483	0.0425433	0.0744883	0.358399	0.0314422	0.016581	0.181064	0.730276	3.07208	0.338814	0.389008	0.0544269	0.21775	0.2772526	14.67747
8270	-14392.6	-14288.7	-103.867	0.428973	0.320571	0.680002	0.358648	0.740024	0.963183	0.769045	0.850612	1.0014	0.860894	0.57928	0.353273	0.320525	0.341332	0.367686	0.425006	0.541275	0.424565	0.358703	0.431557	0.253891	0.226934	0.280799	0.682031	0.070731	0.000800577	0.142395	0.21732	0.0345696	0.00318176	0.00137485	0.00500079	0.0402091	0.188352	0.0421924	0.710934	0.000140354	0.003291	0.0167018	0.0443217	0.0056655	0.018189	0.00359417	0.0112954	0.0221288	0.404607	0.037674	0.0760717	0.434609	0.0249095	0.0211065	0.203048	0.760821	3.01502	0.360874	0.369393	0.060029	0.209704	0.3546569	13.6915
8280	-14396.2	-14302.4	-93.8591	0.5530607	0.306286	0.631681	0.28613	0.654872	0.821229	0.657767	0.913757	0.786642	0.957804	0.685509	0.340896	0.250194	0.357771	0.425321	0.423955	0.514219	0.363736	0.399087	0.33477	0.22907	0.265069	0.206471	0.730767	0.00924436	0.0253746	0.134509	0.204499	0.0304428	0.0637613	5.18142e-05	0.0114032	0.0363084	0.0506968	0.00528789	0.44755	0.00345252	0.00155556	0.0193675	0.00484341	0.00239651	0.0396969	0.0468929	0.0103323	0.0207498	0.394896	0.055629	0.0661962	0.443484	0.0190444	0.0435951	0.285151	0.855343	2.81591	0.376039	0.362672	0.0587301	0.202558	0.4095558	12.69067
8290	-14389.6	-14280.1	-109.454	0.4932865	0.475144	0.710717	0.404641	0.75988	0.788704	0.957844	0.996536	1.00779	0.974609	0.627579	0.341907	0.338964	0.608719	0.429014	0.461275	0.519343	0.410968	0.416365	0.418785	0.273504	0.203326	0.275815	0.747761	0.0604688	0.00996577	0.134509	0.158736	0.0322946	0.0366865	0.0249608	0.00932881	0.0231334	0.00315879	0.0275474	0.42482	0.031936	0.0183029	0.0461555	0.00736914	0.00287991	0.0116421	0.0355779	0.00145245	0.0206704	0.390482	0.0412733	0.0693623	0.457927	0.0202853	0.0321503	0.247511	0.815321	2.90502	0.348774	0.37917	0.0595745	0.212481	0.3817002	14.25012
8300	-14390.2	-14284.4	-105.779	0.5282921	0.54361	0.721163	0.402361	0.714452	0.754098	0.77501	0.883183	1.08926	0.788114	0.625601	0.366406	0.315268	0.515743	0.381738	0.449143	0.515909	0.542648	0.37566	0.541125	0.332778	0.243556	0.326229	0.709683	0.0403437	0.0325298	0.0751531	0.175306	0.00664553	0.00152299	0.020104	0.01188	0.0239637	0.0141878	0.0746882	0.388825	0.0168686	0.0238115	0.00203667	0.0330213	0.00652296	0.000913689	0.0195652	0.00208606	0.0302378	0.399659	0.0411221	0.0524491	0.440793	0.0357392	0.0387438	0.269985	0.839811	2.85146	0.343587	0.373319	0.0588173	0.224276	0.3797968	13.88271
8310	-14383.7	-14283	-100.657	0.5340666	0.433976	0.623109	0.312878	0.6544	0.767892	0.713246	0.937286	0.94815	1.0658	0.553993	0.316816	0.330027	0.473131	0.306619	0.457964	0.525633	0.472278	0.346762	0.421068	0.317629	0.400547	0.290667	0.760623	0.0530814	0.00290175	0.0567504	0.132175	0.00736408	0.0222548	0.000708209	0.00878948	0.0124912	0.0174187	0.0261864	0.559679	0.00355465	0.00192644	0.0011968	0.0209726	0.000101369	0.00333156	0.00119106	0.0078604	0.0326337	0.425579	0.0354284	0.0561088	0.416335	0.033915	0.0398625	0.273575	0.843556	2.84301	0.341651	0.37712	0.0627338	0.218494	0.3864703	13.37043
8320	-14392.2	-14298.7	-93.4383	0.5201724	0.326074	0.825582	0.365582	0.720678	0.697177	0.818614	0.839032	0.768896	0.911085	0.5143	0.346842	0.396509	0.472502	0.377933	0.477337	0.380965	0.336565	0.406726	0.382166	0.202934	0.301378	0.258205	0.651752	0.0521629	0.00795292	0.100466	0.140757	0.00510435	0.00577384	0.0147207	0.0220111	0.0354861	0.00524932	0.00826133	0.377199	0.0119304	0.00892549	0.00444338	0.0218605	0.00119359	0.0316552	0.00637987	0.00822805	0.027696	0.326801	0.0415678	0.0541477	0.518569	0.0312188	0.0371848	0.264881	0.834409	2.86353	0.364153	0.364208	0.0560394	0.215599	0.3924243	12.6486
8330	-14387	-14287.9	-99.0735	0.5367593	0.516991	0.541579	0.348321	0.672324	0.791135	0.727029	0.861775	1.07485	0.919419	0.600073	0.354668	0.338257	0.516652	0.376343	0.402695	0.466847	0.337349	0.350836	0.405906	0.315707	0.230224	0.199252	0.834568	0.0206007	0.0461037	0.110679	0.127094	0.0224932	0.041948	0.0257834	0.00879243	0.0647162	0.0029157	0.0244268	0.430573	0.0151053	0.0154083	0.00635049	0.0179865	0.00656287	0.0201709	0.010152	0.0114525	0.0304426	0.340639	0.0558131	0.0363933	0.505247	0.0314645	0.0403868	0.275237	0.845276	2.8391	0.363991	0.36564	0.0624935	0.207875	0.3759199	13.21212
8340	-14386.5	-14285	-101.499	0.5184496	0.523421	0.553957	0.436056	0.629207	0.773049	0.962109	0.879302	1.06755	0.815885	0.528892	0.46059	0.401051	0.538612	0.33281	0.390273	0.500283	0.450335	0.419517	0.418276	0.321476	0.289113	0.269523	0.705687	0.0133632	0.000373585	0.047907	0.0848735	0.0300671	0.0190565	0.00902214	0.00373553	0.0519735	0.00228786	0.00244493	0.409312	0.0185371	0.0154083	0.00602372	0.0394564	0.0016883	0.0176354	0.00303502	0.0114525	0.0201427	0.338415	0.0548907	0.0531766	0.479103	0.0542726	0.0368562	0.26379	0.833242	2.86611	0.366264	0.370545	0.060339	0.202852	0.4011998	13.45463
8350	-14395.7	-14277.3	-118.382	0.4905541	0.313532	0.687686	0.368449	0.839376	0.941975	1.05174	0.972568	1.16796	1.06846	0.580484	0.48955	0.293182	0.530654	0.49031	0.45059	0.630763	0.500002	0.349456	0.560987	0.22839	0.2889	0.335108	0.810815	0.0527281	0.0336607	0.086324	0.226836	0.0132836	0.00777682	0.0016	0.00994054	0.0223133	0.00764556	0.00247732	0.595852	0.0224457	0.0187669	0.000667882	0.00351353	0.0113372	0.0594994	0.0142935	0.00111705	0.0151947	0.332302	0.0616265	0.0564404	0.498712	0.035724	0.0316506	0.245705	0.813272	2.90937	0.357779	0.370735	0.0574773	0.214009	0.3719368	15.14301
8360	-14398.5	-14296.5	-102.002	0.5162113	0.368401	0.614368	0.257746	0.638195	0.798143	0.873896	0.923216	1.02074	1.04779	0.676374	0.402993	0.383938	0.584749	0.266662	0.474248	0.528189	0.538635	0.292763	0.338969	0.257298	0.184208	0.303493	0.568628	0.0211572	0.0182633	0.0769905	0.0907676	3.33255e-05	0.0339221	0.0112475	0.0299618	0.112081	0.0295418	0.00405399	0.602932	0.0570953	0.0109129	0.00276552	0.00986214	0.000974869	0.00522579	0.0068296	0.0366753	0.0139273	0.353465	0.0598625	0.0594041	0.482316	0.0310251	0.0364303	0.262367	0.831715	2.86949	0.366974	0.36865	0.0593721	0.205005	0.4053962	13.50494
8370	-14394.5	-14277.7	-116.829	0.5771743	0.527124	0.690999	0.25238	0.642113	1.02367	0.88099	0.858698	1.15833	1.27635	0.641519	0.374149	0.341058	0.453403	0.301119	0.601002	0.528723	0.538635	0.428348	0.431575	0.350134	0.333449	0.289055	0.766553	0.0331098	0.00436217	0.0845671	0.256837	0.0147952	0.0217827	0.00226181	0.0192659	0.0220223	0.0996221	0.00257606	0.656738	0.000283863	0.0223627	0.0127388	0.00399715	0.0018602	0.0242066	0.00872831	0.00619629	0.0226353	0.300514	0.0524568	0.0648957	0.538184	0.0213144	0.048437	0.299344	0.869212	2.78301	0.361258	0.37284	0.0614973	0.204404	0.369687	14.9877
8380	-14384.9	-14286.7	-98.1738	0.446209	0.46178	0.668744	0.242747	0.603978	0.807033	0.904825	0.987985	0.994832	0.846662	0.603773	0.307642	0.341058	0.490304	0.433485	0.418886	0.504771	0.328966	0.294402	0.352798	0.2779	0.321351	0.258134	0.706735	0.00707954	0.00121903	0.158837	0.118931	0.00762598	0.0234979	0.00879699	0.0253728	0.0503314	0.0211165	0.0294887	0.42672	0.00326312	0.000242782	0.019729	0.0124008	0.00543988	0.015904	0.00301621	0.0243397	0.022483	0.336486	0.0579705	0.0396678	0.500487	0.0429055	0.0239058	0.215358	0.776808	2.98393	0.363853	0.374124	0.0582719	0.203751	0.3644684	13.12214
8390	-14380.1	-14292	-88.0773	0.5574625	0.366126	0.566708	0.289172	0.580819	0.703217	0.798978	0.753781	0.823898	0.978883	0.579804	0.280842	0.277191	0.443624	0.236008	0.397821	0.507586	0.367147	0.297824	0.403743	0.346421	0.230618	0.286262	0.724161	0.0476667	0.000935819	0.087166	0.214961	0.00193224	0.00557145	0.00773681	0.0114058	0.0480317	0.00659339	0.00844295	0.36074	0.00895732	0.00357873	0.022972	0.0134516	0.00641389	0.00562809	0.00776152	0.00191386	0.0216855	0.297598	0.0600363	0.0365387	0.533377	0.0507643	0.0444709	0.287784	0.857963	2.80978	0.367525	0.36462	0.063788	0.204066	0.3926219	12.1125
8400	-14396.1	-14303.9	-92.1703	0.4930627	0.424875	0.539734	0.36175	0.694136	0.700351	0.625502	0.801653	1.0133	0.60106	0.558825	0.304707	0.290028	0.427936	0.325215	0.44516	0.374271	0.451593	0.386177	0.438354	0.313642	0.284213	0.32753	0.643498	0.0317327	0.00653911	0.0913877	0.232461	0.00853418	0.00956435	0.00654082	0.00429414	0.064261	0.0650743	0.0510855	0.475469	0.00323861	0.00700995	0.00864414	0.0340201	0.00436967	0.00715672	0.03817	0.0387302	0.0388369	0.322857	0.0409275	0.0328566	0.53003	0.0344927	0.0321093	0.247363	0.815154	2.90537	0.362371	0.369122	0.0631508	0.205356	0.3691264	12.5218
8410	-14387.9	-14294	-93.8924	0.5980813	0.510091	0.678128	0.36684	0.672791	0.79488	0.918322	0.731167	0.870519	0.687615	0.580264	0.28365	0.357483	0.423908	0.329106	0.446935	0.382897	0.5313	0.367041	0.405837	0.279041	0.219663	0.311462	0.600377	0.0823922	0.011152	0.0561901	0.171075	0.00396281	0.0128061	0.00224606	0.0166621	0.0351236	0.0835245	0.00517351	0.381877	0.00868361	0.00289194	0.00832135	0.00764704	0.00482558	0.000882365	0.0322247	0.0170292	0.0361334	0.274503	0.0664843	0.0297457	0.567797	0.0253375	0.0527126	0.311204	0.880337	2.75575	0.36336	0.356039	0.0669201	0.213681	0.3908375	12.69401
8420	-14387.9	-14301.9	-85.9261	0.6157379	0.396496	0.565867	0.289091	0.549662	0.825912	0.703851	0.706465	0.81809	0.679405	0.48361	0.377316	0.411735	0.507291	0.257299	0.4217	0.424049	0.505339	0.29169	0.414952	0.25982	0.236413	0.218946	0.664349	0.0526582	0.00797128	0.0726503	0.181241	0.000997949	0.0094117	0.00500111	0.00712757	0.0300283	0.00923316	0.0101244	0.414035	0.00237669	0.00517288	0.0128783	0.0211399	0.028799	0.00150793	0.00438462	0.0112884	0.0268426	0.324322	0.0657948	0.0462328	0.506923	0.0298841	0.0563694	0.320908	0.88914	2.73358	0.366519	0.374078	0.057875	0.201528	0.3744778	11.89737
8430	-14388	-14303.4	-84.5225	0.4623842	0.392804	0.471	0.401974	0.461054	0.686024	0.673736	0.727674	0.696719	0.745035	0.593599	0.307261	0.283089	0.466756	0.325942	0.42392	0.453742	0.426949	0.330367	0.406956	0.333851	0.321784	0.226847	0.77675	0.0138281	0.0206152	0.066656	0.153858	0.000787151	0.0154765	0.00601875	0.00976506	0.0184615	0.0329845	0.0154381	0.376583	0.00679411	0.000988984	0.0100746	0.00480669	0.0123835	0.0188518	0.0138341	0.0249803	0.0225667	0.33251	0.0699988	0.0465281	0.481788	0.0466082	0.0266461	0.226651	0.790843	2.95586	0.356156	0.377674	0.0622484	0.203921	0.3621547	11.75702
8440	-14385.4	-14299.9	-85.4908	0.6119487	0.300062	0.630884	0.278205	0.673217	0.711673	0.618794	0.805477	0.896695	0.847613	0.486909	0.190571	0.249568	0.486736	0.283571	0.41056	0.409138	0.355227	0.378675	0.433285	0.255491	0.293792	0.224307	0.659806	0.0424081	0.0398239	0.0904884	0.117771	0.00133298	0.022402	0.00145791	0.00875084	0.0181127	0.0334097	0.0193292	0.472661	0.00530722	0.00649805	0.00291298	0.0123295	0.0114059	0.0197	0.0333608	0.0141305	0.0214567	0.356745	0.0615069	0.049023	0.465848	0.0454204	0.0555815	0.318849	0.887294	2.73828	0.358014	0.37876	0.0597238	0.203502	0.3895608	11.85385
8450	-14380.3	-14280.2	-100.126	0.515941	0.400704	0.696302	0.313478	0.633409	0.712245	0.849345	0.877966	1.09219	0.844482	0.676531	0.330126	0.238918	0.503517	0.284329	0.414129	0.564626	0.448468	0.348185	0.385499	0.273903	0.241921	0.218413	0.803538	0.0500064	0.0145999	0.150981	0.213613	0.000859335	0.00529234	0.00227113	0.0236767	0.0259469	0.0327676	0.00146899	0.586334	0.00546958	0.00198211	0.0140687	0.0042318	0.00566398	0.0189239	0.0051813	0.0018247	0.0166738	0.334801	0.0618876	0.0566531	0.483052	0.0469322	0.036379	0.262195	0.83153	2.8699	0.360026	0.37743	0.0604227	0.202122	0.3829948	13.31738
8460	-14391.8	-14283	-108.795	0.5139444	0.316049	0.644497	0.369887	0.736734	0.76787	0.968988	0.89258	1.02208	1.26961	0.505584	0.387272	0.226099	0.588144	0.295027	0.513562	0.526956	0.447604	0.371585	0.426596	0.254408	0.311546	0.236503	0.81498	0.0688805	0.0208259	0.0928091	0.175654	0.031491	0.0409223	0.0046588	0.00266981	0.0500007	0.0115612	0.00271465	0.664038	0.00332199	0.00987749	0.00286422	0.00499577	0.00566398	0.073793	0.0109663	0.0123886	0.0241194	0.332444	0.0567135	0.0454545	0.509217	0.0320517	0.0360005	0.260922	0.830155	2.87292	0.363424	0.375893	0.0603674	0.200316	0.3431387	14.18426
8470	-14385.4	-14274.7	-110.74	0.5013123	0.475262	0.707712	0.343583	0.724053	0.852334	0.822008	0.885598	1.03111	1.08583	0.609856	0.365851	0.323054	0.588534	0.383534	0.372054	0.67652	0.460378	0.423995	0.413849	0.239626	0.37409	0.288375	0.795697	0.00360391	0.0265246	0.105318	0.183406	0.0330042	0.0074686	0.0046588	0.0254639	0.0499439	0.0134587	0.0236739	0.549666	0.00300634	0.000652152	0.012058	0.00665401	0.014929	0.0348542	0.0250905	0.0123886	0.0208834	0.330939	0.0589187	0.0436267	0.497975	0.0476572	0.0336312	0.252772	0.821221	2.89238	0.348903	0.379296	0.0594057	0.212395	0.3552051	14.37873
8480	-14389.5	-14276.2	-113.289	0.447425	0.717354	0.763923	0.495783	0.807835	0.730632	0.859001	0.907396	0.860403	0.968762	0.652834	0.402223	0.408965	0.637985	0.385894	0.55752	0.528456	0.434673	0.354125	0.480547	0.337824	0.288666	0.245215	0.834713	0.060973	0.0251198	0.0474155	0.12908	0.002331	0.0369385	0.0162557	0.0185932	0.0781919	0.0198487	0.000938467	0.468393	0.00104845	0.00472715	0.0229967	0.0090155	0.0016998	0.00643136	0.0189574	0.00397321	0.0270009	0.373044	0.0520279	0.0501836	0.472246	0.025497	0.0241082	0.216215	0.777894	2.98178	0.352197	0.374646	0.0589609	0.214196	0.3182283	14.63366
8490	-14391.3	-14294.6	-96.7268	0.5167463	0.510742	0.649723	0.43395	0.676645	0.788989	0.611841	0.794667	1.12633	0.659388	0.643762	0.434229	0.231813	0.626433	0.273595	0.453851	0.503338	0.422303	0.37104	0.362168	0.28109	0.252541	0.279605	0.795557	0.0131625	0.0198901	0.0872923	0.106069	0.0123176	0.00094864	0.0243401	0.0437694	0.0199636	0.00844259	0.00563391	0.381925	0.00732876	0.00252634	0.0229967	0.00573462	0.00124271	0.0138605	0.0107674	0.00563114	0.0265091	0.344229	0.0486701	0.0612928	0.494132	0.0251662	0.036532	0.262708	0.832081	2.86868	0.352821	0.380877	0.0581161	0.208186	0.3814101	12.97745
8500	-14397.5	-14307.9	-89.6138	0.5298814	0.439515	0.629135	0.419377	0.750255	0.887959	0.710219	0.709858	0.66673	0.726339	0.475222	0.316809	0.259304	0.566436	0.22784	0.353684	0.394534	0.35233	0.388794	0.387454	0.36732	0.237722	0.214993	0.621305	0.0592227	0.0299816	0.102765	0.180196	0.00374466	0.0607417	0.0115037	0.00924797	0.0339334	0.0148529	0.0532437	0.531884	0.00276881	0.0219992	0.015459	0.00154519	0.00255583	0.00976046	0.0107674	0.00683682	0.0221276	0.335427	0.0657395	0.0417824	0.485641	0.0492827	0.0390509	0.270976	0.840849	2.84912	0.346888	0.380296	0.0595453	0.213271	0.3669399	12.26615
8510	-14391.7	-14287.2	-104.511	0.4839991	0.30958	0.652626	0.250711	0.668837	0.906853	0.817764	1.07118	1.11162	1.17314	0.575149	0.340184	0.285276	0.510153	0.29589	0.388535	0.503787	0.436874	0.426236	0.392439	0.258294	0.252871	0.214361	0.672937	0.0126038	0.00633505	0.10237	0.175558	0.0276378	0.0093484	0.0100326	0.0320777	0.0355481	0.00436955	0.129803	0.593189	0.00111403	0.00288182	0.00342803	0.0352587	0.0199173	0.0214249	0.0153253	0.00232652	0.0240165	0.340564	0.0458901	0.0537627	0.512063	0.0237038	0.0304617	0.241342	0.808267	2.91993	0.35222	0.377078	0.059649	0.211053	0.4092062	13.75584
8520	-14387.4	-14282.7	-104.741	0.4816226	0.414721	0.724282	0.478481	0.682312	0.7414	0.717575	0.993826	1.03264	1.11352	0.628055	0.377353	0.328285	0.479503	0.320267	0.46825	0.494447	0.433153	0.405897	0.401544	0.254433	0.207261	0.346424	0.744109	0.0403653	0.00147949	0.109519	0.163369	0.034149	0.00100685	0.000661793	0.01921	0.0395566	0.00290253	0.0338046	0.448511	0.0110362	0.0167755	0.0138188	0.0026869	0.010361	0.00320381	0.0316553	0.00702366	0.0312047	0.331919	0.0437323	0.0514483	0.508297	0.0333987	0.0300342	0.239749	0.806422	2.92379	0.36479	0.371835	0.0612188	0.202156	0.3698575	13.77884
8530	-14389.4	-14284.4	-104.924	0.4979858	0.355614	0.701879	0.478481	0.653804	0.898739	0.870483	0.868977	1.00973	0.945033	0.607771	0.431259	0.337762	0.602294	0.373945	0.492683	0.456934	0.416929	0.416108	0.441958	0.226585	0.232244	0.313449	0.668347	0.0326554	0.00358012	0.0926481	0.172719	0.00680113	0.00750198	0.0109918	0.00523131	0.041149	0.035027	0.0418583	0.374936	0.00854218	0.00131306	0.0165351	0.00262675	0.010361	0.053648	0.00779415	0.0702519	0.0247209	0.333002	0.0511873	0.0574773	0.488686	0.0449267	0.033015	0.250599	0.818797	2.89759	0.366631	0.359489	0.0626407	0.211239	0.3555015	13.79718
8540	-14390.2	-14283.6	-106.598	0.50075	0.423997	0.702597	0.353821	0.60893	0.821116	0.849541	0.901511	0.88474	1.10246	0.569281	0.378874	0.400365	0.478503	0.351106	0.375624	0.593977	0.473116	0.399643	0.466473	0.308411	0.34363	0.300447	0.75402	0.00288223	0.0381093	0.11934	0.179356	0.00337315	0.000557964	0.0275396	0.016418	0.0190549	0.0846126	0.0137244	0.477595	0.0279812	0.0256575	0.00543078	0.00055107	0.00536402	0.036178	0.0329099	0.00574914	0.0248832	0.292804	0.0500176	0.0557426	0.540957	0.0355965	0.0335268	0.252405	0.820813	2.89325	0.385139	0.351265	0.0607306	0.202865	0.3754562	13.96457
8550	-14386.4	-14287.4	-99.0102	0.5112764	0.408598	0.542841	0.373689	0.83029	0.762312	0.816071	0.870871	1.13902	0.666373	0.566022	0.386605	0.358358	0.499591	0.36754	0.46576	0.413312	0.402015	0.385346	0.445408	0.339261	0.258249	0.284704	0.596882	0.0401024	0.0156063	0.0636429	0.183308	0.0274965	0.00277062	0.0215063	0.0100573	0.0213561	0.0750068	0.0110442	0.494916	0.00811309	0.000294228	0.0146731	0.00782543	0.00231591	0.00474622	0.0206135	0.00126808	0.0196235	0.289993	0.0652424	0.0435875	0.550165	0.0313887	0.0354963	0.259214	0.828303	2.87699	0.391211	0.346963	0.0663142	0.195511	0.3641354	13.20578
8560	-14396.1	-14294	-102.043	0.5255369	0.323145	0.60744	0.351829	0.797547	0.735828	0.88567	0.899601	1.04001	0.828832	0.717748	0.370938	0.262682	0.433497	0.503067	0.42877	0.515605	0.404953	0.361148	0.399893	0.28829	0.25964	0.310678	0.771813	0.0167263	0.027749	0.0710267	0.0996492	0.0181923	0.0894178	0.0127618	0.0169992	0.0651716	0.0408321	0.0268375	0.4374	0.0318214	0.00416712	0.00227243	0.015067	0.0184856	0.00655984	0.00239717	0.00687085	0.0299377	0.318359	0.0501751	0.0693351	0.52263	0.00956329	0.038213	0.26826	0.837996	2.85553	0.363553	0.361604	0.0609635	0.21388	0.3766932	13.50903
8570	-14400.9	-14284.3	-116.545	0.4201491	0.577552	0.628132	0.461794	0.951414	0.833738	0.711928	0.99456	1.02331	0.940889	0.649067	0.459617	0.325697	0.461141	0.291868	0.513871	0.583353	0.543051	0.39409	0.550093	0.452564	0.328668	0.321427	0.871913	0.0162752	0.0341818	0.0262681	0.233324	0.000586875	0.0669052	0.0126972	0.00875277	0.0527266	0.0361376	0.0546698	0.447842	0.00979731	0.0224515	0.00754687	0.0172612	0.00856715	0.00373371	0.0194591	0.0103408	0.0237547	0.40862	0.0451885	0.0577655	0.445674	0.0189978	0.0197253	0.196641	0.752195	3.03144	0.362666	0.372161	0.055663	0.209509	0.3363107	14.95927
8580	-14398.3	-14276	-122.313	0.4988166	0.537124	0.673048	0.415678	0.878458	0.864042	1.11645	1.04196	1.13394	1.0421	0.642277	0.521565	0.399831	0.616479	0.400361	0.484584	0.610605	0.414691	0.470745	0.494654	0.362967	0.211495	0.310938	0.891326	0.0206814	0.00818049	0.0413049	0.180982	0.00955143	0.00221754	0.0112533	0.0381302	0.033096	0.00712818	0.0327379	0.471736	0.00181956	0.0224515	0.0624099	0.00215679	0.0168188	0.0148389	0.00205713	0.021225	0.0232226	0.397662	0.0387472	0.0623887	0.465037	0.0129425	0.0331686	0.251143	0.819405	2.89628	0.350819	0.380648	0.0513175	0.217216	0.3827737	15.5361
8590	-14389.8	-14271.5	-118.298	0.5572063	0.690829	0.824611	0.544799	0.835706	0.870334	0.940579	1.00563	0.989298	0.886104	0.569817	0.354833	0.307624	0.558967	0.323095	0.562432	0.537247	0.514475	0.464689	0.507963	0.319361	0.343158	0.260768	0.906906	0.0596517	0.0413453	0.0834585	0.209742	0.00496298	0.0239666	1.27217e-05	0.0147007	0.0221207	0.0131721	0.00103653	0.42722	0.0092326	0.0015674	0.00670954	0.0202155	0.0142828	0.0297833	0.0312717	0.000902012	0.016912	0.393492	0.0459949	0.0663732	0.460161	0.0170676	0.0444198	0.287631	0.857811	2.81014	0.363672	0.368389	0.0591669	0.208772	0.3926046	15.13458
8600	-14392.6	-14282.8	-109.797	0.4959348	0.495106	0.645474	0.362591	0.78274	0.822734	0.759024	1.10538	1.1407	0.825625	0.561036	0.296829	0.243956	0.495544	0.433158	0.441176	0.533808	0.469707	0.439387	0.476294	0.343004	0.32078	0.270332	0.836443	0.0654499	0.0194839	0.071061	0.162788	0.00650672	0.0584147	0.0310473	0.00886069	0.0191475	0.0786027	0.0277114	0.497661	0.00131205	0.000747646	0.00471625	0.00286344	0.0117645	0.00437661	0.0193776	0.0917175	0.0165972	0.328784	0.0565091	0.048846	0.530902	0.0183617	0.0326368	0.249254	0.817288	2.90082	0.366331	0.364777	0.059042	0.209849	0.3661416	14.28444
