Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
4920	-15813.6	-15824.7	11.1168	0.152585	0.0718622	0.0915419	0.102946	0.134882	0.0860462	0.128959	0.0860797	0.0983095	0.186686	0.0961684	0.0963369	0.0881964	0.0820432	0.104532	0.148682	0.145243	0.103263	0.150933	0.0722425	0.0764575	0.0970218	0.204719	0.0401672	0.0300115	0.027243	0.0342165	0.0489673	0.0410369	0.0648897	0.014895	0.0146391	0.0559279	0.034857	0.0460603	0.0379104	0.0270623	0.0521621	0.0586685	0.0277134	0.0346194	0.0574207	0.0230268	3.377232
4930	-15802.2	-15815.9	13.7406	0.120923	0.0955146	0.090416	0.129378	0.115579	0.0738685	0.127443	0.081657	0.0818709	0.150371	0.0744826	0.0651077	0.0930484	0.0973715	0.0909198	0.128633	0.111002	0.115423	0.106358	0.0770953	0.0833897	0.0805946	0.182844	0.045345	0.0277114	0.036774	0.0259729	0.0439181	0.0446862	0.0726448	0.0114756	0.0338669	0.0501483	0.0272216	0.0352147	0.0193007	0.0201329	0.0504769	0.0577822	0.0321242	0.0330661	0.0450778	0.0286144	3.114844
4940	-15802.1	-15814.5	12.3053	0.104489	0.0989505	0.113468	0.115181	0.117463	0.104006	0.131446	0.090032	0.103495	0.167241	0.0896103	0.0898671	0.0930484	0.0914294	0.131696	0.149532	0.106304	0.103967	0.126113	0.0731747	0.0967628	0.109889	0.16443	0.0313536	0.0228004	0.0259334	0.0216111	0.0408075	0.0457736	0.0519161	0.023606	0.0203576	0.0501457	0.0243124	0.0354972	0.0190283	0.0284232	0.0442144	0.0694083	0.0308031	0.0250364	0.0541599	0.0215968	3.25838
4950	-15803.3	-15816	12.7004	0.121508	0.096044	0.116825	0.0894737	0.11583	0.07206	0.142929	0.106016	0.0897393	0.156208	0.0807055	0.0952426	0.091966	0.101847	0.120085	0.126596	0.111424	0.0934872	0.144157	0.0648756	0.0757675	0.0846271	0.18321	0.0482689	0.040499	0.0252762	0.0189299	0.0475126	0.0363409	0.0435091	0.0232974	0.0343268	0.059355	0.0246821	0.0318407	0.0225638	0.0249885	0.0334126	0.0747438	0.0287401	0.0465528	0.0513632	0.0220421	3.218868
4960	-15798.5	-15811.3	12.7688	0.109941	0.090172	0.118813	0.10378	0.10645	0.102613	0.130085	0.0871516	0.0897393	0.177312	0.0690635	0.0754575	0.0896677	0.0962762	0.120502	0.121355	0.134032	0.100351	0.129603	0.0777641	0.0891337	0.0769274	0.16071	0.0285009	0.0279865	0.0251182	0.0237785	0.0467462	0.0382577	0.0553684	0.0172616	0.0165625	0.059355	0.0341925	0.0509821	0.0204532	0.0384005	0.0385638	0.0829331	0.032493	0.0481705	0.0463862	0.0236156	3.212026
4970	-15806.3	-15817.9	11.6306	0.14296	0.101787	0.103842	0.118138	0.113808	0.0880528	0.138675	0.0871516	0.100322	0.164007	0.0622858	0.112493	0.106377	0.101058	0.127395	0.153094	0.122942	0.140246	0.119646	0.0765819	0.0859896	0.0743563	0.167188	0.0354462	0.0326865	0.0333552	0.0276216	0.0408295	0.057698	0.0689242	0.0178369	0.0255998	0.0347027	0.0325504	0.0343028	0.0118234	0.0206346	0.0341883	0.0620372	0.0306455	0.0348631	0.049481	0.0322215	3.325844
4980	-15807.4	-15820.9	13.4484	0.102072	0.109139	0.101196	0.118784	0.108536	0.0815102	0.122058	0.0884288	0.0807594	0.187738	0.0729021	0.0753961	0.0995302	0.091872	0.112568	0.13078	0.109128	0.112205	0.135982	0.066713	0.0913643	0.0720555	0.149128	0.0376547	0.0237977	0.0204119	0.0320804	0.0395727	0.0411	0.0648384	0.0185309	0.0191394	0.0422712	0.0347875	0.0389794	0.011058	0.02744	0.0613787	0.0710535	0.0355015	0.0251787	0.0441706	0.035282	3.144072
4990	-15809	-15821.4	12.3213	0.103073	0.105114	0.0928204	0.105391	0.107577	0.0899024	0.14233	0.0860936	0.107945	0.1894	0.0749525	0.0901889	0.107482	0.0837329	0.106158	0.121702	0.130415	0.117829	0.119551	0.0728888	0.066929	0.0805401	0.196799	0.0382797	0.0334593	0.0294672	0.0287068	0.0514755	0.04875	0.0587997	0.0209018	0.0206934	0.0636451	0.0241859	0.0451842	0.028718	0.0206781	0.0281821	0.0940255	0.027331	0.0416826	0.0419309	0.0118649	3.256778
5000	-15803	-15816.4	13.3078	0.141114	0.0942763	0.0871403	0.100738	0.103064	0.06772	0.117874	0.0774688	0.089206	0.167656	0.0812498	0.0976462	0.0885922	0.105784	0.104663	0.152227	0.12304	0.119464	0.122356	0.0906328	0.0907967	0.0853929	0.152988	0.0404854	0.0211704	0.0181071	0.0289918	0.0451369	0.0431617	0.0536761	0.0112959	0.0141872	0.0461102	0.0247849	0.0424872	0.0326339	0.0346796	0.0372858	0.0981929	0.0247881	0.0245451	0.0422225	0.0130933	3.158127
5010	-15798	-15811.3	13.3709	0.132434	0.095793	0.106457	0.106875	0.0961853	0.0695798	0.104178	0.0854232	0.0853396	0.177159	0.0784821	0.0967452	0.0995831	0.107	0.103925	0.142901	0.129436	0.0947395	0.136765	0.0739347	0.0900807	0.0835609	0.174814	0.0453891	0.033695	0.0277143	0.0283099	0.0393458	0.0407075	0.0526155	0.0125487	0.0183659	0.0441482	0.031714	0.0254943	0.0281757	0.0274874	0.0440344	0.0582832	0.0358643	0.0332888	0.040698	0.0125427	3.151814
5020	-15805.1	-15817.3	12.2399	0.147891	0.0937751	0.10973	0.0958346	0.130621	0.0729094	0.11905	0.0775336	0.112965	0.159813	0.0850268	0.0740645	0.104983	0.0950096	0.108981	0.125234	0.136623	0.113901	0.113953	0.0773542	0.073011	0.0819789	0.204874	0.0404523	0.0220544	0.0423957	0.036251	0.0352084	0.0498094	0.0526155	0.00899528	0.0159641	0.0386366	0.0287708	0.0325148	0.0357528	0.0306986	0.0326151	0.0945131	0.0271701	0.048643	0.0469917	0.0297467	3.264916
5030	-15803.6	-15816.2	12.5081	0.129068	0.11949	0.0938172	0.0843174	0.100795	0.085172	0.116636	0.0710282	0.105473	0.173059	0.101135	0.078765	0.110469	0.0957707	0.108981	0.125873	0.138621	0.128617	0.102127	0.0691089	0.0918906	0.0819243	0.164343	0.0454389	0.041545	0.0286379	0.0346532	0.0472469	0.0421802	0.0481304	0.0180743	0.0327905	0.0506724	0.0167031	0.0277718	0.0311285	0.0361619	0.0528314	0.0791073	0.0212446	0.0381835	0.0469917	0.0221237	3.238098
5040	-15805.4	-15819	13.546	0.111909	0.0946518	0.0955271	0.0983287	0.119648	0.0861756	0.114957	0.0897971	0.0911947	0.153511	0.094468	0.0770267	0.0940804	0.0842404	0.109894	0.117542	0.145582	0.117517	0.117034	0.0866074	0.100753	0.081471	0.164343	0.0414675	0.0233946	0.0357829	0.0185323	0.0472749	0.0284456	0.0415663	0.029837	0.0269333	0.0312573	0.0191048	0.033931	0.0359275	0.0361619	0.0249424	0.089605	0.019358	0.0336596	0.0543244	0.0165464	3.134311
5050	-15798.5	-15812.1	13.5707	0.116547	0.0821711	0.10565	0.101788	0.0963146	0.0755497	0.112866	0.094854	0.0958003	0.155247	0.088217	0.0754528	0.106416	0.0877097	0.123667	0.128821	0.120839	0.107512	0.123489	0.08021	0.074938	0.083452	0.167959	0.0472162	0.0290361	0.0297038	0.0218581	0.0360675	0.0406694	0.0488239	0.0215054	0.0179155	0.0606074	0.0351732	0.0323455	0.0258312	0.0282192	0.0345905	0.0676203	0.0243641	0.042077	0.0606101	0.0221354	3.13184
5060	-15800.7	-15813.5	12.8077	0.111259	0.100096	0.109388	0.0889073	0.095159	0.0884299	0.143635	0.079776	0.101416	0.185686	0.0783256	0.0971671	0.106411	0.10538	0.101778	0.119325	0.12235	0.109437	0.144995	0.0853993	0.0908082	0.0750713	0.1552	0.0308394	0.0246196	0.0389872	0.0254053	0.0481281	0.055269	0.0440699	0.0179953	0.0109086	0.0539248	0.0301418	0.0331314	0.0225448	0.0297743	0.0263048	0.0889826	0.0310097	0.0288391	0.0502566	0.021606	3.208137
5070	-15800.8	-15814	13.1501	0.101263	0.0814196	0.0951225	0.0999913	0.102865	0.0883421	0.114481	0.0894144	0.0899026	0.148709	0.0735146	0.102952	0.108429	0.0897095	0.109488	0.138616	0.133144	0.118092	0.12686	0.0755491	0.0895512	0.0896196	0.1716	0.0357769	0.0285164	0.0487563	0.0241942	0.0472492	0.0563378	0.0475245	0.0104036	0.0199814	0.0378213	0.0145915	0.0427788	0.0240269	0.0373007	0.0549982	0.0709571	0.0341742	0.0359498	0.0456931	0.018229	3.173897
5080	-15804.7	-15817	12.2969	0.121451	0.0884514	0.0947366	0.102266	0.11844	0.0892688	0.143256	0.0917426	0.0866179	0.166658	0.0758653	0.0832785	0.090223	0.0987099	0.109488	0.131364	0.118601	0.110705	0.140641	0.0746794	0.0955527	0.0854201	0.179149	0.0301701	0.0337205	0.0314209	0.0286913	0.0429891	0.0669367	0.0390615	0.00993266	0.0225363	0.0700864	0.0287928	0.0259869	0.0401915	0.0199519	0.0504789	0.102788	0.0287842	0.0348989	0.0344938	0.020737	3.259216
5090	-15803.9	-15815.8	11.9372	0.133372	0.0845443	0.0947366	0.123875	0.115377	0.0729446	0.147484	0.0705034	0.114445	0.162239	0.0908687	0.105179	0.0964854	0.109845	0.110224	0.137874	0.11273	0.112348	0.130521	0.0801949	0.0880655	0.103489	0.175	0.0364936	0.0291823	0.031223	0.0306748	0.0492658	0.0508166	0.0536443	0.019079	0.0221273	0.041877	0.0274698	0.0356737	0.0283437	0.0319854	0.0176277	0.0888923	0.0297159	0.0394923	0.0368896	0.0223698	3.295187
5100	-15798.6	-15810.7	12.1665	0.115683	0.107945	0.0900799	0.118101	0.114841	0.100469	0.139699	0.0816779	0.0985951	0.180777	0.0864697	0.0792795	0.0824768	0.102671	0.103815	0.120432	0.12578	0.106657	0.135398	0.088348	0.0941253	0.0948322	0.15158	0.050022	0.0383975	0.0268244	0.0334169	0.0462225	0.0347943	0.0629661	0.0151398	0.0196717	0.0383679	0.0336177	0.0335489	0.0280383	0.0339748	0.0473433	0.0829446	0.0280767	0.0370096	0.0397743	0.0223698	3.272255
5110	-15803	-15815.4	12.3793	0.120818	0.0867619	0.0875029	0.106776	0.113011	0.0986059	0.132934	0.0863397	0.0956484	0.141836	0.0799562	0.0757259	0.104509	0.0924791	0.118704	0.119378	0.149108	0.117306	0.136965	0.0768815	0.0931091	0.0928553	0.171026	0.0390061	0.0439791	0.031061	0.0374157	0.0276337	0.0474161	0.0571225	0.021637	0.0259867	0.0604832	0.0240048	0.0407558	0.0229543	0.0306653	0.0492485	0.0829446	0.019465	0.0299963	0.0325597	0.0284101	3.250982
5120	-15809.1	-15821.6	12.517	0.112013	0.106888	0.0904399	0.11334	0.125062	0.0760841	0.128546	0.0683826	0.105734	0.172112	0.0928162	0.072109	0.0862694	0.120332	0.0950079	0.146002	0.113585	0.126548	0.131517	0.0840838	0.0852559	0.075975	0.15791	0.0394951	0.0244077	0.028306	0.0276515	0.0670034	0.0422036	0.0688005	0.0441237	0.0200565	0.0528369	0.037351	0.0396544	0.0272945	0.0218078	0.0302282	0.0555462	0.0237055	0.0297518	0.0468926	0.0240828	3.237211
5130	-15794.5	-15807.8	13.3374	0.12317	0.10013	0.098491	0.0978092	0.101498	0.0775292	0.133915	0.0923744	0.0956012	0.149054	0.0777746	0.0775421	0.109653	0.0903905	0.104548	0.125181	0.134314	0.121425	0.123932	0.0711414	0.0866645	0.079699	0.154751	0.0313642	0.0418729	0.0378324	0.0317526	0.0357952	0.0492227	0.0504403	0.0120308	0.0237066	0.0550568	0.0284385	0.0298585	0.0229898	0.0338637	0.0480647	0.0657789	0.0328864	0.0273758	0.0430868	0.0271671	3.155172
5140	-15808.4	-15821.6	13.213	0.114352	0.0862507	0.100742	0.0882336	0.112689	0.0755245	0.161462	0.0682061	0.111744	0.14552	0.0694875	0.0836453	0.109775	0.0760346	0.107078	0.149965	0.12547	0.103057	0.147738	0.0707758	0.0915053	0.0784206	0.145037	0.0361794	0.0314871	0.0410701	0.0189178	0.0601817	0.0494757	0.0573573	0.0220576	0.0192671	0.0528203	0.0201154	0.0286227	0.0374262	0.0124837	0.0352492	0.076503	0.0286994	0.0404206	0.0452278	0.0313339	3.167609
5150	-15799.9	-15812.7	12.7631	0.130965	0.0910029	0.0936139	0.103319	0.111386	0.0729403	0.134243	0.0729688	0.0908586	0.18368	0.0660278	0.0799108	0.0868305	0.0878858	0.116947	0.127262	0.106963	0.11943	0.104645	0.0784481	0.0962763	0.0880067	0.161515	0.0446908	0.0419538	0.0408176	0.0204954	0.0530403	0.0538425	0.052458	0.0186445	0.0401842	0.0497828	0.0311502	0.0287549	0.0333729	0.0201589	0.0351899	0.101428	0.0340592	0.0262725	0.0452278	0.0359455	3.212594
5160	-15801.2	-15813.8	12.6054	0.112647	0.0880936	0.0993894	0.0979212	0.117815	0.0809661	0.118798	0.0755083	0.100103	0.186866	0.0779727	0.0945019	0.0994069	0.0840108	0.0990572	0.117972	0.12324	0.101662	0.130859	0.0733022	0.103979	0.0906052	0.159901	0.0559421	0.0257876	0.0360665	0.0353094	0.0419842	0.0323244	0.0622453	0.0288071	0.0182613	0.0570881	0.0189379	0.0408927	0.0352307	0.0238903	0.0323375	0.0712173	0.0427383	0.0446971	0.0547764	0.0352586	3.22837
5170	-15813.8	-15824.9	11.1062	0.142573	0.120819	0.0935226	0.107856	0.118629	0.0814617	0.129521	0.0934528	0.104245	0.194378	0.0733204	0.0936189	0.0998473	0.0970607	0.0968026	0.142088	0.119095	0.146207	0.135913	0.0912298	0.0858421	0.106525	0.187318	0.0341672	0.03317	0.0336506	0.022922	0.0419842	0.0419427	0.0633649	0.032412	0.0413131	0.0392316	0.0194207	0.034484	0.0309646	0.0325975	0.0264575	0.0413613	0.0301084	0.0277779	0.0610849	0.0285488	3.378289
5180	-15799.1	-15811.3	12.2039	0.128239	0.119091	0.0880878	0.117483	0.117748	0.0886515	0.123319	0.0810376	0.0982318	0.164632	0.0764568	0.0763388	0.0836933	0.112748	0.116543	0.128652	0.11516	0.117516	0.1118	0.0712333	0.0870023	0.0713858	0.184594	0.0236127	0.0412185	0.044165	0.029139	0.0495207	0.0376226	0.0372888	0.0187291	0.0304865	0.0519235	0.0306353	0.0419498	0.0236871	0.0325178	0.0440789	0.086061	0.0374338	0.0412382	0.0593485	0.028219	3.268521
5190	-15799	-15812.3	13.2954	0.1239	0.105431	0.118124	0.100649	0.0891441	0.0699153	0.131867	0.0752862	0.0953314	0.190329	0.0753184	0.0902449	0.099004	0.0818689	0.121079	0.12668	0.125349	0.0998931	0.127818	0.0813279	0.0839945	0.0874609	0.152638	0.0395108	0.0312548	0.0175272	0.0259621	0.0406462	0.0539188	0.0515217	0.0129858	0.0171061	0.0489202	0.0358122	0.0310535	0.0199786	0.0201408	0.0382865	0.0660462	0.0325206	0.0449976	0.0501312	0.0283948	3.15937
5200	-15798.3	-15810.6	12.2801	0.143305	0.0945393	0.0930037	0.106867	0.116371	0.0813791	0.141253	0.0876812	0.11027	0.149279	0.0819645	0.0857198	0.0995652	0.108118	0.0984778	0.140929	0.107025	0.113457	0.111549	0.0750094	0.0983995	0.0827644	0.184837	0.0330586	0.040063	0.0362911	0.0187395	0.0525085	0.0485937	0.0487677	0.016051	0.0232264	0.0545544	0.028519	0.0334201	0.0354886	0.0299492	0.0412453	0.0690649	0.0371872	0.0346345	0.0479608	0.0198106	3.260899
5210	-15803.2	-15816.3	13.0406	0.126233	0.0923551	0.104183	0.118377	0.103891	0.0900189	0.139592	0.0940873	0.0970422	0.153822	0.0745467	0.0698483	0.0817257	0.073546	0.121356	0.138915	0.155268	0.101783	0.108906	0.0727777	0.0877836	0.0759389	0.161538	0.0288229	0.0402769	0.0292984	0.0199456	0.0487647	0.0523826	0.0496635	0.023413	0.0438265	0.0457612	0.0254093	0.0406618	0.0226732	0.0201652	0.0271679	0.0798599	0.0322151	0.0327814	0.0512666	0.0269576	3.184847
5220	-15813.1	-15825.2	12.1639	0.114534	0.103123	0.0923643	0.103697	0.104363	0.0932276	0.107213	0.0908579	0.094638	0.182486	0.0760354	0.106894	0.101091	0.0993015	0.101303	0.114018	0.151325	0.135608	0.114972	0.0715753	0.0845726	0.0750252	0.163497	0.0430821	0.0302255	0.044982	0.02279	0.0432431	0.0508155	0.0555562	0.0229452	0.0124118	0.059875	0.0175273	0.0514059	0.0232404	0.0222732	0.0645221	0.0862194	0.0134836	0.0333541	0.0673816	0.0254626	3.272518
5230	-15798.2	-15811.1	12.9519	0.103563	0.103123	0.0927014	0.102	0.121073	0.0747363	0.109637	0.0717137	0.11267	0.171216	0.0737973	0.0884555	0.0942447	0.0951838	0.113218	0.129714	0.131575	0.116594	0.141316	0.0816516	0.10812	0.0743428	0.160266	0.032609	0.0412606	0.0272171	0.0338733	0.056933	0.044257	0.0565683	0.0224843	0.0124118	0.037255	0.0311296	0.0284154	0.029706	0.0151981	0.0539053	0.0734023	0.0268034	0.0386365	0.0375984	0.0231446	3.193721
5240	-15802	-15815	12.9509	0.120853	0.106715	0.104476	0.128399	0.115457	0.0820118	0.119517	0.0694183	0.0905451	0.165334	0.0717853	0.0962081	0.0918491	0.0818267	0.0990824	0.101675	0.128717	0.112614	0.133069	0.0793621	0.0942956	0.0655907	0.140974	0.0402608	0.0444241	0.0264152	0.0201766	0.0573639	0.0489162	0.0462046	0.0223851	0.0301141	0.0481299	0.0318586	0.03711	0.0242925	0.0270004	0.0414481	0.0881645	0.0382439	0.0374237	0.0434202	0.0406866	3.193815
5250	-15799.1	-15811.3	12.2651	0.124553	0.0969911	0.112317	0.112695	0.110745	0.0820118	0.131642	0.103913	0.110892	0.165334	0.0935846	0.0799398	0.100123	0.0921987	0.105643	0.12675	0.118864	0.11593	0.119299	0.0816152	0.0825652	0.0746797	0.179508	0.0389493	0.0222381	0.0390925	0.019454	0.0503097	0.0513324	0.0528728	0.0218921	0.0258081	0.0481299	0.00838416	0.038028	0.0235955	0.0222435	0.0414481	0.0803978	0.0363966	0.0350709	0.0487725	0.0361875	3.262398
5260	-15798.7	-15811.8	13.072	0.116259	0.103567	0.0990153	0.121716	0.113015	0.0858065	0.131642	0.0570083	0.106665	0.173234	0.0769202	0.0738255	0.0977126	0.088574	0.0889289	0.116393	0.111496	0.107299	0.117256	0.0788862	0.0816899	0.093367	0.177946	0.0407004	0.0292839	0.0277432	0.0331424	0.0509785	0.0408897	0.0502197	0.0312485	0.0274652	0.0603008	0.0197055	0.0393139	0.024524	0.0224252	0.0361341	0.0795761	0.0204461	0.0509078	0.0530123	0.0254687	3.18171
5270	-15802.1	-15814	11.9631	0.145146	0.0954416	0.093106	0.11684	0.0996647	0.0996036	0.115989	0.0821898	0.10368	0.15067	0.0824701	0.0768166	0.087244	0.101538	0.12608	0.137874	0.146482	0.124048	0.128955	0.0817391	0.0884395	0.102323	0.166357	0.0300728	0.0283115	0.0311412	0.0293316	0.0563992	0.0546852	0.0506877	0.0213036	0.0187976	0.037376	0.0229912	0.0510974	0.0239185	0.0164891	0.0409847	0.0774063	0.0323922	0.0348013	0.0407787	0.0409376	3.2926
5280	-15804.8	-15818.6	13.811	0.115969	0.0885673	0.0946452	0.109779	0.118217	0.0669656	0.144361	0.070037	0.09723	0.153453	0.0939204	0.089075	0.0825205	0.109755	0.117429	0.123232	0.106336	0.105356	0.123315	0.0780431	0.098005	0.0985004	0.132426	0.0255604	0.0340691	0.0193662	0.0321282	0.0371317	0.0491955	0.056836	0.0196104	0.0175492	0.0473848	0.0296101	0.0398719	0.0170681	0.0223978	0.0441445	0.0635628	0.0213636	0.0347921	0.0482083	0.0308172	3.107807
5290	-15818.6	-15831	12.3961	0.10472	0.109839	0.0846228	0.0993807	0.106991	0.116047	0.137427	0.0656543	0.11125	0.162409	0.0981773	0.0626356	0.0926599	0.0874357	0.11101	0.152892	0.120185	0.105356	0.0991022	0.0898596	0.0927086	0.0875241	0.171933	0.0284397	0.0399846	0.0256061	0.0258036	0.0601711	0.058639	0.0810165	0.0257361	0.0235026	0.028571	0.0221249	0.0414017	0.0269521	0.0143042	0.0511644	0.0773032	0.0460386	0.0340591	0.0308899	0.0377655	3.249295
5300	-15810.4	-15822.7	12.3083	0.132259	0.109523	0.0938739	0.0949434	0.117929	0.0765845	0.122799	0.0881275	0.105937	0.1482	0.0833099	0.0813088	0.0881926	0.0931535	0.121517	0.115088	0.149892	0.121095	0.111189	0.0950579	0.105711	0.078993	0.186711	0.0515379	0.0292774	0.0354687	0.0396807	0.0500946	0.0392814	0.04867	0.0288796	0.0127523	0.0419789	0.0228247	0.034905	0.0314493	0.0213366	0.0632525	0.066027	0.0215174	0.0291796	0.0404184	0.0281523	3.25808
5310	-15811.7	-15824.5	12.8069	0.117799	0.0973524	0.111021	0.110394	0.11307	0.0715692	0.125964	0.089521	0.0976871	0.160867	0.0769834	0.0784001	0.0947912	0.106015	0.095353	0.117985	0.136861	0.0939444	0.12468	0.0708512	0.0816729	0.0884763	0.171476	0.0473082	0.0427089	0.019569	0.0282187	0.0471548	0.0445694	0.0554639	0.0216617	0.0209062	0.0499293	0.0233865	0.0490884	0.0189336	0.00851754	0.0749396	0.0910614	0.0326745	0.0391045	0.0381334	0.0221502	3.208215
5320	-15804.8	-15817.7	12.8736	0.124482	0.115155	0.11474	0.116302	0.121569	0.08749	0.125224	0.0656129	0.0899115	0.172734	0.0686145	0.0725659	0.0881192	0.0954752	0.101765	0.128595	0.123819	0.129329	0.147585	0.0881907	0.0907841	0.0706211	0.15167	0.0377237	0.0339526	0.0268925	0.0238056	0.0468578	0.0413187	0.0351648	0.0190668	0.0230127	0.0488774	0.0239286	0.0277873	0.042859	0.0233486	0.0360263	0.0813599	0.0479633	0.0249507	0.0381608	0.0281381	3.201551
5330	-15804.7	-15817.6	12.912	0.107908	0.115134	0.082185	0.119629	0.11776	0.0847971	0.13775	0.0694391	0.110957	0.172794	0.0896001	0.065275	0.118324	0.0988068	0.107964	0.129967	0.111719	0.112245	0.118169	0.0679215	0.0787869	0.083008	0.132677	0.0364922	0.0350221	0.0371518	0.0324973	0.044987	0.0289043	0.0434944	0.0191492	0.0290592	0.0529345	0.0212611	0.032998	0.0313387	0.0169755	0.0431733	0.0777934	0.0422863	0.0504076	0.0467173	0.0422498	3.197707
5340	-15800.8	-15812.6	11.7638	0.137621	0.0931825	0.108728	0.106302	0.11072	0.0944562	0.119172	0.0801659	0.0859611	0.17359	0.0697948	0.0869215	0.100114	0.0961127	0.124267	0.117804	0.133556	0.115151	0.142272	0.0921071	0.0883213	0.111666	0.176447	0.0363731	0.0357393	0.0339618	0.021152	0.0553449	0.0522953	0.0589789	0.0133421	0.0200978	0.0540076	0.0166851	0.033393	0.0294488	0.0243414	0.0360673	0.0779678	0.0377355	0.0343882	0.035765	0.0410136	3.312532
5350	-15805.9	-15819.4	13.5762	0.107389	0.0935862	0.102911	0.112215	0.10577	0.069962	0.126964	0.0931544	0.0914951	0.159915	0.0875075	0.0991722	0.108716	0.0961127	0.101387	0.118715	0.110156	0.105331	0.101971	0.0771063	0.0999015	0.0720113	0.153167	0.0297263	0.0238457	0.0299839	0.0427644	0.0303441	0.0543103	0.0556515	0.0163411	0.0324083	0.0415213	0.0383238	0.0462874	0.0363435	0.0225869	0.0328392	0.0763205	0.0262499	0.0397391	0.0308886	0.0301958	3.131288
5360	-15806.7	-15819.3	12.5673	0.138934	0.105672	0.098934	0.100003	0.0984215	0.0808739	0.129069	0.0907093	0.0852606	0.170012	0.0744037	0.0741139	0.0947434	0.0954286	0.129633	0.112217	0.108933	0.112441	0.121808	0.0813169	0.0893179	0.0811246	0.186478	0.0277722	0.0424857	0.042672	0.0332457	0.0568491	0.0352178	0.0558523	0.0145477	0.0252103	0.0601156	0.031374	0.0391653	0.019442	0.0178645	0.0213558	0.0898512	0.0249776	0.0590026	0.0313122	0.0440163	3.232179
5370	-15811.4	-15823.9	12.492	0.106156	0.0935511	0.0931961	0.112674	0.119981	0.0755282	0.138514	0.069938	0.0963098	0.156987	0.0619878	0.0776641	0.0843463	0.0852878	0.11705	0.138769	0.139047	0.112607	0.129652	0.0875132	0.0945195	0.0940746	0.169241	0.0338394	0.0276135	0.0546739	0.0332457	0.0491197	0.0279917	0.0672947	0.0255992	0.0233302	0.0454943	0.028814	0.0377942	0.0334937	0.00704357	0.0273067	0.0741766	0.0278141	0.0560988	0.076257	0.0281117	3.239708
5380	-15800.1	-15812.7	12.6299	0.121071	0.107391	0.0851775	0.0995987	0.123444	0.0993802	0.11879	0.0886796	0.0911252	0.173756	0.0772935	0.0796259	0.0962934	0.0886869	0.107702	0.15131	0.142356	0.112607	0.116293	0.0711716	0.0850581	0.0846243	0.164304	0.0341292	0.0330089	0.0423246	0.0214864	0.0595712	0.0403797	0.0703765	0.0255123	0.00745791	0.0451908	0.0293385	0.0343931	0.0267439	0.0123481	0.0531239	0.074146	0.0326213	0.0437681	0.0354262	0.018832	3.225917
5390	-15804	-15817.5	13.554	0.113902	0.115939	0.109029	0.093961	0.106441	0.0702587	0.138482	0.0607838	0.0976509	0.165175	0.066357	0.0644188	0.0903744	0.0996637	0.119735	0.138925	0.130124	0.0937403	0.125075	0.0770548	0.0889621	0.0865931	0.148191	0.0255734	0.0361318	0.0423246	0.0229801	0.0619224	0.0399122	0.0392314	0.00690442	0.0291782	0.0522234	0.0274255	0.044163	0.0225654	0.0302315	0.0402414	0.0674192	0.025472	0.0360797	0.0537981	0.0288959	3.133512
5400	-15799.9	-15813.2	13.2868	0.109867	0.119702	0.10295	0.115555	0.109416	0.0876869	0.129616	0.0899522	0.0891532	0.154629	0.0699126	0.0644188	0.104422	0.0815253	0.0926479	0.125808	0.126553	0.103458	0.12225	0.0758822	0.0853629	0.101022	0.168749	0.0372369	0.0293389	0.0283877	0.033301	0.0411134	0.0442042	0.0659608	0.021141	0.0213728	0.0444477	0.0231136	0.0281692	0.019472	0.0334824	0.0471066	0.0654391	0.0295864	0.0275363	0.0562003	0.0330824	3.16023
5410	-15806.3	-15818.9	12.5303	0.145353	0.0879362	0.0969252	0.120187	0.120264	0.0921276	0.133299	0.0721425	0.105476	0.168821	0.0730541	0.107571	0.108942	0.0862652	0.0948278	0.118789	0.116143	0.103392	0.0990061	0.0745075	0.0954916	0.07614	0.170103	0.035723	0.0377511	0.0491769	0.023735	0.0532322	0.0373008	0.0594829	0.0121246	0.0269156	0.0563293	0.0174374	0.0318293	0.022078	0.0232032	0.0408214	0.0737391	0.0379369	0.0407442	0.0353446	0.0542099	3.235879
5420	-15803.9	-15817.3	13.3344	0.140176	0.090107	0.0921203	0.0933246	0.116044	0.0715136	0.123784	0.0694524	0.0963412	0.148257	0.0737975	0.0811588	0.107907	0.0861961	0.122346	0.140484	0.136219	0.123009	0.117901	0.0826222	0.0922607	0.0921789	0.173101	0.0295113	0.023853	0.0281355	0.0264024	0.027062	0.0524994	0.0509746	0.0153652	0.0185428	0.0521561	0.0204327	0.0311954	0.0325972	0.0175786	0.0250948	0.0800883	0.0535595	0.0271835	0.0567929	0.0161434	3.15547
