Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
370	-14768.6	-14779.9	11.2572	0.128049	0.0847287	0.0955991	0.0947124	0.11412	0.07607	0.134152	0.0687584	0.088674	0.166766	0.075213	0.0791878	0.104956	0.126814	0.100695	0.121743	0.137907	0.127757	0.111758	0.0690158	0.0964746	0.0904395	0.17087	0.0319493	0.0318451	0.0605726	0.0448588	0.0419386	0.0231915	0.0247254	0.0276403	0.0183614	0.0196657	0.102479	0.0406665	0.023078	0.0631949	0.0257672	0.0191415	0.0172551	0.0314818	0.0533751	0.0476956	4.040377	0.276554	0.28712	0.0951065	0.341219	3.213344
380	-14777.9	-14787.5	9.63157	0.162286	0.0937513	0.0961377	0.101357	0.109979	0.102009	0.150659	0.0728334	0.106793	0.183397	0.075213	0.0882828	0.0909524	0.110621	0.0963694	0.172345	0.146595	0.127122	0.102575	0.0898271	0.087717	0.0861754	0.190048	0.0466123	0.0284066	0.0612796	0.0502267	0.0290472	0.0415533	0.0207874	0.0387315	0.0406985	0.0261003	0.0891281	0.0448573	0.010343	0.0512969	0.0234197	0.0117495	0.0432031	0.0128649	0.0245441	0.0410923	3.988666	0.267219	0.305362	0.101149	0.32627	3.37899
390	-14765	-14775.2	10.1645	0.137204	0.0870186	0.12191	0.0789528	0.101957	0.0842372	0.121258	0.0816014	0.107665	0.176903	0.0778111	0.0884549	0.0955333	0.107258	0.10537	0.131202	0.123802	0.12697	0.111921	0.0861926	0.108415	0.0900252	0.190048	0.0358398	0.033067	0.0621165	0.0492102	0.0395427	0.0210149	0.0327249	0.0268999	0.0391521	0.023081	0.107529	0.0432693	0.0219713	0.0666086	0.0303916	0.0299804	0.0310317	0.0201081	0.0350109	0.0441408	3.844535	0.267219	0.305362	0.101149	0.32627	3.334401
400	-14765.9	-14775.6	9.69564	0.140995	0.11096	0.102476	0.0882553	0.118072	0.0907316	0.121258	0.0745837	0.109137	0.186685	0.0755803	0.08564	0.101269	0.110138	0.106959	0.152688	0.140529	0.103347	0.141793	0.0813984	0.0921815	0.0866453	0.185635	0.0388682	0.0185993	0.0621165	0.0571173	0.0369947	0.0236072	0.0435712	0.038221	0.0324022	0.0234252	0.0971484	0.0601165	0.030585	0.0457256	0.0229361	0.0115108	0.0307967	0.022851	0.034171	0.0520569	3.706862	0.265089	0.30625	0.101443	0.327218	3.389778
410	-14777.9	-14787.9	9.9422	0.130085	0.115818	0.119545	0.102723	0.112506	0.0875659	0.107946	0.0996703	0.0832797	0.195651	0.090083	0.0840959	0.101289	0.0968237	0.11688	0.13361	0.135412	0.108106	0.142823	0.0736762	0.0836058	0.0809893	0.186935	0.0300822	0.0220729	0.0638563	0.0327248	0.0285779	0.0241964	0.0235214	0.037826	0.0345828	0.0177169	0.0879756	0.0371061	0.0432934	0.0569612	0.0309597	0.0261432	0.053984	0.0118419	0.0335508	0.0637081	3.957378	0.266766	0.302307	0.101639	0.329288	3.349801
420	-14781.6	-14790.9	9.30141	0.154432	0.072584	0.117786	0.114261	0.120707	0.0838671	0.123155	0.112968	0.0910823	0.156523	0.0623137	0.0894236	0.096619	0.143384	0.11021	0.155869	0.135793	0.157017	0.119939	0.0825479	0.102625	0.0707043	0.177824	0.0370293	0.0186501	0.0354326	0.0545871	0.0282923	0.0156764	0.0326133	0.0286366	0.0216609	0.0422802	0.0814862	0.0512867	0.0260516	0.0527762	0.0250005	0.0394227	0.0233051	0.0306608	0.0429791	0.0595055	4.210316	0.267827	0.303508	0.0980682	0.330597	3.398969
430	-14764.2	-14774.9	10.707	0.1343	0.0876577	0.0971886	0.108923	0.102845	0.083937	0.13472	0.073846	0.0899706	0.174092	0.0720879	0.094092	0.114912	0.119738	0.100812	0.132577	0.125872	0.115848	0.116305	0.0591635	0.0824984	0.0850152	0.182404	0.0411778	0.018821	0.0519393	0.038516	0.0408967	0.0264923	0.0295505	0.0503304	0.0288984	0.0359547	0.0713868	0.0550283	0.0160156	0.057094	0.0248043	0.0387831	0.0254276	0.0184698	0.0320247	0.0691611	4.190184	0.274198	0.29349	0.0989025	0.333409	3.259578
440	-14770.7	-14780.5	9.84019	0.146762	0.0817948	0.119531	0.093197	0.104373	0.0773011	0.122815	0.094124	0.11985	0.174092	0.0802719	0.103974	0.113855	0.100263	0.10672	0.129439	0.14682	0.149407	0.132104	0.0740436	0.0947963	0.0810343	0.167002	0.0414155	0.0217158	0.0546715	0.0282459	0.0483654	0.0171196	0.045504	0.0275657	0.0439488	0.0296184	0.0822548	0.0692356	0.0190532	0.0476191	0.0202266	0.0174456	0.0181357	0.0328929	0.0346997	0.0543327	3.83136	0.26947	0.298004	0.0939901	0.338536	3.367637
450	-14765.2	-14774.4	9.20655	0.141152	0.0908671	0.0996106	0.105596	0.105925	0.0773011	0.118044	0.0803705	0.101564	0.18507	0.0857462	0.0785288	0.107323	0.122696	0.120499	0.140863	0.143622	0.138813	0.120721	0.084563	0.106363	0.0849002	0.203719	0.0354886	0.0246298	0.0656533	0.0424064	0.0286063	0.0221184	0.0338345	0.0343304	0.0315374	0.0318266	0.0967384	0.055008	0.0254513	0.0618852	0.0267205	0.0255682	0.0144006	0.0182282	0.0342922	0.0494256	4.322587	0.273591	0.294652	0.0970283	0.334729	3.402006
460	-14768.5	-14777.7	9.21462	0.157103	0.103048	0.134317	0.0992829	0.118971	0.0825307	0.158371	0.0788524	0.087511	0.159904	0.0638638	0.0938771	0.102988	0.111169	0.0993383	0.125753	0.130717	0.131638	0.124737	0.0631717	0.0881857	0.0786504	0.195551	0.038144	0.0255127	0.06352	0.0527734	0.0514844	0.0397774	0.0255255	0.0199604	0.035746	0.015589	0.102529	0.0492248	0.0198216	0.0695958	0.0213853	0.0304595	0.0210596	0.0286046	0.0436367	0.0667869	4.158378	0.27607	0.28826	0.0979076	0.337762	3.410666
470	-14764.9	-14774.9	10.0341	0.149824	0.104076	0.0874921	0.0963006	0.109829	0.0738818	0.129395	0.086169	0.0943686	0.1589	0.0850178	0.106243	0.109944	0.143917	0.0987615	0.147756	0.144827	0.108968	0.136277	0.0738532	0.0901813	0.0843236	0.178849	0.0399444	0.0138504	0.0469789	0.0437048	0.0310245	0.0369994	0.0295643	0.043161	0.0337372	0.0180282	0.104027	0.0492055	0.0136991	0.0444321	0.0302686	0.0297003	0.0266327	0.0142798	0.0403205	0.0542878	3.917706	0.278651	0.290955	0.0988229	0.331571	3.343
480	-14771.5	-14783	11.5201	0.142975	0.0937253	0.0959233	0.0740267	0.12837	0.0722892	0.138552	0.0767711	0.10522	0.174461	0.0775098	0.0869583	0.105492	0.0942273	0.0911617	0.143415	0.105916	0.113327	0.125619	0.0592284	0.087294	0.0681214	0.164128	0.0593479	0.0145137	0.0428316	0.0323132	0.0551353	0.0330798	0.0305542	0.0362234	0.0216047	0.0280943	0.0890379	0.0508048	0.00690943	0.0654514	0.0262943	0.0284009	0.028051	0.018125	0.0317235	0.067205	3.984126	0.275437	0.292251	0.0992632	0.333049	3.190412
490	-14770.3	-14779.7	9.46716	0.17616	0.0963621	0.107618	0.102796	0.107252	0.0880182	0.122039	0.0946705	0.0958594	0.200598	0.079594	0.0791845	0.114276	0.0922546	0.118932	0.124634	0.155262	0.108636	0.123703	0.0992117	0.103063	0.0716834	0.188924	0.0607529	0.0109107	0.0519935	0.0490761	0.0461017	0.0205042	0.0215898	0.0221194	0.0239216	0.0305518	0.082802	0.0638489	0.019919	0.0441043	0.0229431	0.0400265	0.0315458	0.0147923	0.0428439	0.0413639	4.038847	0.277271	0.274768	0.104562	0.343399	3.392443
500	-14762.5	-14773.3	10.8455	0.118631	0.100346	0.109454	0.109617	0.106462	0.0711961	0.128293	0.0695415	0.100128	0.197372	0.0848055	0.0804477	0.0937155	0.109759	0.118932	0.123774	0.13069	0.111576	0.115697	0.0813768	0.0889919	0.092406	0.178896	0.0473788	0.0232419	0.0390049	0.0527535	0.0495601	0.0228538	0.0291028	0.0229805	0.0209002	0.031971	0.0816911	0.054325	0.0228913	0.054206	0.0256485	0.0317823	0.0341563	0.017158	0.0354627	0.0507562	3.78527	0.271064	0.277128	0.10546	0.346349	3.269935
510	-14775	-14785.6	10.5647	0.151084	0.0920676	0.118732	0.100195	0.0835649	0.0802336	0.117821	0.0880615	0.0784209	0.174638	0.083602	0.0697551	0.111447	0.123824	0.131313	0.137748	0.141432	0.0878056	0.132373	0.0729841	0.0950575	0.0842888	0.183684	0.0292688	0.0213379	0.040161	0.043542	0.0299854	0.0464411	0.0306305	0.0317193	0.0289189	0.00742317	0.110664	0.0541736	0.0157893	0.0645325	0.029785	0.0346138	0.0234517	0.026013	0.0395914	0.0500352	3.782035	0.271979	0.274687	0.105816	0.347518	3.298209
520	-14773.8	-14784.2	10.4666	0.135316	0.105214	0.110809	0.096087	0.0976311	0.0886508	0.149576	0.0784694	0.123445	0.172991	0.0714506	0.0726457	0.121261	0.0927173	0.0944957	0.12392	0.122035	0.135365	0.139815	0.0787002	0.096508	0.0846429	0.145398	0.0475193	0.0102325	0.0647628	0.0333856	0.0369395	0.0243429	0.0312416	0.0295744	0.0371174	0.0213435	0.0875683	0.0644016	0.0310825	0.0810164	0.02845	0.0296245	0.0235766	0.0134925	0.0322016	0.0430034	3.782035	0.273828	0.276555	0.0997366	0.349881	3.308021
530	-14769.3	-14779.6	10.3165	0.137096	0.105898	0.105081	0.0984551	0.112479	0.0733391	0.125867	0.0760856	0.0874539	0.172991	0.0748097	0.0717089	0.0993397	0.0960562	0.124794	0.150349	0.127826	0.121176	0.13412	0.0807388	0.0768476	0.0822792	0.186245	0.0432706	0.0293981	0.0469949	0.0558247	0.0493999	0.031097	0.024571	0.0345904	0.0339771	0.0368851	0.104181	0.0659746	0.0291895	0.0420545	0.02845	0.0165114	0.0231562	0.0106522	0.0268544	0.036225	4.335164	0.277277	0.276006	0.100993	0.345724	3.290294
540	-14773.4	-14782.7	9.29756	0.137284	0.110754	0.130416	0.111128	0.108557	0.0838865	0.111193	0.0812674	0.0987785	0.187596	0.0796695	0.0852359	0.107102	0.116949	0.111902	0.146418	0.139701	0.110421	0.118811	0.0703162	0.0643669	0.085724	0.186245	0.0549055	0.0205087	0.0569867	0.0508312	0.0309959	0.0194362	0.0253977	0.0252559	0.0331398	0.0511506	0.0897403	0.0825583	0.0376974	0.0546059	0.0246326	0.0204261	0.0299587	0.012325	0.0352643	0.05265	4.335164	0.29319	0.280047	0.102472	0.324291	3.392189
550	-14777.3	-14787.2	9.88114	0.137519	0.0788862	0.111148	0.107749	0.1347	0.0791994	0.136675	0.082708	0.0992279	0.160694	0.0668033	0.0971895	0.125563	0.111316	0.0830536	0.129443	0.112082	0.126011	0.134856	0.069945	0.0850268	0.0852996	0.194228	0.0282166	0.0332237	0.05277	0.0480794	0.033834	0.0350374	0.0243655	0.0254816	0.0306541	0.00977377	0.0814046	0.0664621	0.0140838	0.0649443	0.0418909	0.023809	0.0289011	0.0338258	0.0371487	0.0735454	4.283591	0.29319	0.280047	0.102472	0.324291	3.336776
560	-14767.6	-14778.2	10.5306	0.135226	0.0977787	0.08892	0.115241	0.122563	0.0662709	0.134902	0.0731282	0.0981733	0.195553	0.0746497	0.0775648	0.123648	0.111316	0.0944313	0.154109	0.129523	0.118927	0.127706	0.08339	0.098111	0.0825066	0.174113	0.0319543	0.00903	0.0539344	0.0517416	0.0430782	0.0198121	0.027338	0.0254816	0.037732	0.0170359	0.0962545	0.0519202	0.0103636	0.0586025	0.0177173	0.0252525	0.0140394	0.0242362	0.0333385	0.0515871	4.173257	0.292087	0.278993	0.0896643	0.339255	3.278203
570	-14789.6	-14799.9	10.2539	0.111668	0.112268	0.110522	0.0835914	0.114447	0.0948664	0.129178	0.0851899	0.0987958	0.170892	0.0816101	0.065914	0.0796832	0.123246	0.0847651	0.13326	0.125446	0.13908	0.113672	0.0839203	0.0672204	0.0770675	0.191788	0.0259649	0.025335	0.0330471	0.0503305	0.0660057	0.0425216	0.0492558	0.0289795	0.0238309	0.0299416	0.116694	0.0536147	0.0196762	0.058218	0.0369627	0.0310615	0.0302182	0.0304651	0.0429358	0.0480645	3.914491	0.292713	0.277448	0.0898565	0.339982	3.321216
580	-14772.4	-14782	9.68929	0.138675	0.0971165	0.0879646	0.116567	0.128554	0.0638806	0.122815	0.0807061	0.0991746	0.153599	0.0888559	0.0710097	0.123351	0.106959	0.125921	0.126895	0.12806	0.133156	0.104741	0.09145	0.0995601	0.0901689	0.182086	0.0377873	0.0239684	0.064398	0.0572983	0.0421617	0.0247439	0.0232077	0.0275984	0.0370256	0.047483	0.0955937	0.049518	0.0202436	0.0664557	0.0221468	0.0232978	0.0351174	0.0186656	0.0440401	0.0554473	3.918001	0.258391	0.286405	0.104245	0.350959	3.377462
590	-14763.6	-14773.7	10.0282	0.127244	0.0968824	0.0897573	0.0871695	0.0996741	0.0913686	0.140411	0.0734712	0.103635	0.194976	0.0933659	0.0864098	0.116523	0.102792	0.109962	0.141372	0.172793	0.130878	0.129054	0.0737447	0.0817247	0.0972137	0.190886	0.0346902	0.0198872	0.0562776	0.0343871	0.0393139	0.028367	0.0254953	0.0253185	0.0391614	0.0203328	0.0833037	0.0376184	0.0178762	0.0678382	0.021868	0.0232189	0.017735	0.0223431	0.0441094	0.0533809	3.913715	0.272799	0.280841	0.10222	0.34414	3.343831
600	-14767.5	-14778.1	10.6075	0.141367	0.0902976	0.0827819	0.0902919	0.12365	0.120889	0.130431	0.0790219	0.0890947	0.178619	0.0774855	0.0876289	0.106763	0.115548	0.101528	0.138483	0.137773	0.124903	0.110206	0.0830416	0.094168	0.0837748	0.209709	0.0422721	0.017559	0.054141	0.0362158	0.0374308	0.0253853	0.0419875	0.015305	0.0276156	0.0333823	0.0814411	0.0600374	0.0127365	0.0492767	0.0175537	0.0218734	0.03408	0.0110156	0.0341222	0.0350149	3.913715	0.279825	0.283172	0.100093	0.33691	3.285899
610	-14768.3	-14778.6	10.3667	0.141367	0.122116	0.104242	0.0997771	0.110479	0.0827816	0.133078	0.0840756	0.0915008	0.186103	0.0682132	0.0912625	0.0822887	0.0977295	0.101528	0.124645	0.144442	0.10842	0.138221	0.0612234	0.101471	0.0857021	0.175462	0.039361	0.0191007	0.0538178	0.058869	0.0260177	0.0264653	0.0337138	0.0254475	0.0422075	0.0298341	0.0759931	0.0697022	0.0287277	0.0489624	0.0255915	0.0291986	0.0473336	0.0190726	0.0327865	0.0512813	3.756099	0.279825	0.283172	0.100093	0.33691	3.319613
620	-14765.6	-14776.1	10.5356	0.143072	0.106471	0.0917278	0.105052	0.105942	0.0891914	0.147277	0.0850113	0.102598	0.182085	0.078627	0.0823051	0.0994868	0.096992	0.130217	0.136308	0.122795	0.110436	0.115103	0.0824001	0.102048	0.0723129	0.154848	0.0390897	0.0213615	0.0367686	0.0565092	0.0323119	0.0284349	0.0201725	0.0254475	0.0214374	0.0375937	0.0818784	0.0614122	0.0217791	0.0530686	0.0334085	0.038187	0.0190408	0.0179134	0.0427983	0.0559194	4.017883	0.278164	0.281417	0.0994726	0.340947	3.286841
630	-14774.1	-14784.2	10.1033	0.124041	0.0707019	0.110217	0.107533	0.125447	0.0891914	0.129748	0.0806458	0.0780493	0.198353	0.0713505	0.0968339	0.120661	0.096333	0.105532	0.147198	0.13557	0.107718	0.112806	0.0773028	0.100526	0.0951791	0.171205	0.0316676	0.0382054	0.0633671	0.0384208	0.0319591	0.02633	0.0284693	0.0329601	0.0162409	0.0333223	0.0974756	0.0553295	0.0158456	0.0506985	0.042632	0.0396819	0.0312706	0.0208578	0.0258344	0.0505058	4.134089	0.279412	0.28268	0.0954311	0.342477	3.323218
640	-14769.4	-14780.3	10.8685	0.133374	0.080877	0.102086	0.0873346	0.11743	0.0828905	0.110355	0.0916422	0.0929671	0.157458	0.0990211	0.078036	0.111457	0.0753001	0.110659	0.137714	0.141294	0.148467	0.112093	0.0889196	0.0766859	0.0843071	0.177411	0.0461236	0.0143664	0.0633671	0.0426415	0.0436788	0.0193028	0.024707	0.0351843	0.0338085	0.0267795	0.105266	0.0521448	0.0247759	0.0650442	0.017815	0.0202117	0.0243113	0.015182	0.0358274	0.0521925	3.902044	0.270445	0.286197	0.0966186	0.346739	3.260509
650	-14773.2	-14784.2	10.9263	0.128674	0.0850209	0.0883468	0.118014	0.108872	0.075548	0.136763	0.0800601	0.0930742	0.179217	0.0542305	0.0838786	0.0944593	0.0965127	0.102915	0.146293	0.142148	0.133858	0.116905	0.105719	0.0916419	0.0777979	0.160155	0.0321178	0.0166255	0.0629536	0.0566354	0.0457709	0.0193028	0.0264392	0.0224819	0.0376796	0.0160897	0.0930666	0.0568593	0.0150445	0.0676424	0.0169909	0.0282683	0.0388713	0.018519	0.0347835	0.0293012	4.226385	0.28517	0.286947	0.0965419	0.331342	3.235548
660	-14765.1	-14775.1	10.0675	0.13901	0.108346	0.096163	0.0899512	0.119415	0.082371	0.123634	0.0811419	0.0803414	0.190461	0.0860654	0.0979493	0.0959836	0.118584	0.109427	0.148394	0.126207	0.126581	0.120375	0.0659376	0.0849313	0.0812048	0.196423	0.0446411	0.0171321	0.0507015	0.0562397	0.0369008	0.0233134	0.0220891	0.0354834	0.0319338	0.0350752	0.0884384	0.0643689	0.0235647	0.0399195	0.0427179	0.0162622	0.0280333	0.0237171	0.0454518	0.0393356	4.008464	0.264865	0.305453	0.101622	0.328061	3.334218
670	-14765.1	-14775	9.90233	0.138063	0.0831296	0.0962686	0.106759	0.115127	0.0661303	0.104481	0.0807951	0.0958407	0.173189	0.0825894	0.0784252	0.107947	0.103154	0.134772	0.136917	0.126936	0.125377	0.130403	0.090328	0.104781	0.0772648	0.181217	0.0417922	0.0182619	0.0528481	0.04536	0.0369008	0.0254858	0.0333621	0.0370636	0.0292018	0.0381509	0.0910691	0.0641688	0.013486	0.0823427	0.0257687	0.0279417	0.0300006	0.0283276	0.0297354	0.0612664	3.980061	0.26687	0.307695	0.0949665	0.330469	3.352428
680	-14776.4	-14785.5	9.01441	0.178504	0.114247	0.107432	0.0983397	0.0928916	0.100147	0.132909	0.0743179	0.123145	0.173337	0.072149	0.086925	0.125915	0.0940796	0.106714	0.151769	0.160109	0.131088	0.129641	0.0987912	0.0830406	0.0872009	0.184324	0.0402748	0.0196655	0.0536484	0.0416729	0.0339914	0.0218519	0.018605	0.0264536	0.0320199	0.0307919	0.0951811	0.0387868	0.0193079	0.0468432	0.0294933	0.0130764	0.0531208	0.0226915	0.0334	0.0589095	4.054261	0.26687	0.307695	0.0949665	0.330469	3.436804
690	-14773.1	-14782.5	9.46667	0.13346	0.0722081	0.104895	0.0887492	0.114104	0.0694331	0.127677	0.0752018	0.107242	0.185306	0.0712972	0.0990467	0.0932967	0.10773	0.106892	0.126639	0.133461	0.119428	0.147681	0.0736797	0.09359	0.0972524	0.189174	0.0634096	0.0261649	0.0708754	0.0516674	0.0429849	0.0382166	0.0249296	0.0256277	0.0357952	0.0223641	0.12518	0.0788347	0.0159196	0.0459237	0.0315211	0.0202242	0.024508	0.00826723	0.0381803	0.0570338	4.165027	0.266216	0.305162	0.0968948	0.331727	3.385074
700	-14777.7	-14786.7	8.98359	0.156772	0.10694	0.119599	0.126829	0.122296	0.0680333	0.148299	0.0804337	0.116988	0.184994	0.0785761	0.0820906	0.119098	0.102952	0.104247	0.137778	0.128482	0.124988	0.135431	0.0711099	0.104548	0.0682826	0.172238	0.043447	0.0129899	0.0586416	0.0454362	0.0304608	0.0206864	0.014306	0.0307985	0.0469254	0.0196445	0.116162	0.0775159	0.0145138	0.0717858	0.0215973	0.0197846	0.0288524	0.0231677	0.0317613	0.0515641	4.034676	0.277745	0.28757	0.0872226	0.347462	3.441047
710	-14783.7	-14793.3	9.5956	0.106786	0.0969622	0.117084	0.120038	0.112206	0.0834927	0.119606	0.0964201	0.109515	0.164186	0.0896019	0.0652286	0.0895375	0.0999139	0.120943	0.132368	0.15179	0.131265	0.13667	0.0696512	0.104548	0.0784549	0.167886	0.0505036	0.0205013	0.0777125	0.067018	0.0343777	0.0253871	0.0274305	0.0255899	0.0392966	0.0109624	0.0972959	0.0466731	0.0166698	0.0587304	0.0206859	0.0298885	0.0156757	0.0413006	0.0387711	0.0670062	4.106043	0.263256	0.286352	0.107931	0.342461	3.375632
720	-14775.8	-14785.4	9.53145	0.138791	0.086045	0.106973	0.115985	0.0895029	0.105017	0.139935	0.0738839	0.119235	0.190112	0.0767744	0.0916324	0.108859	0.116684	0.120048	0.129355	0.167163	0.113708	0.118081	0.086213	0.0844303	0.0602318	0.1666	0.0258574	0.0327487	0.0438713	0.0559908	0.0361097	0.0338734	0.0267731	0.0168072	0.0330915	0.0200673	0.0933644	0.0565963	0.0161215	0.0660692	0.0319226	0.0401441	0.0195641	0.0254172	0.0338966	0.0670062	4.131534	0.269708	0.29337	0.108199	0.328723	3.380552
730	-14766.1	-14776.8	10.7257	0.154676	0.0933594	0.103963	0.0991147	0.0919856	0.0924154	0.113288	0.0647474	0.107318	0.17401	0.0741035	0.0802803	0.113678	0.0983375	0.118562	0.15224	0.127536	0.11147	0.123892	0.0782914	0.0930198	0.0778217	0.162846	0.0456756	0.0135973	0.0513561	0.031021	0.0473115	0.0269588	0.0271551	0.0220348	0.0390487	0.0402773	0.0981788	0.0505458	0.0181346	0.0511978	0.0321695	0.0269614	0.0156769	0.0268484	0.0380356	0.0641414	3.926922	0.284392	0.287044	0.106929	0.321635	3.273282
740	-14777.5	-14787.4	9.95799	0.152593	0.0972854	0.107136	0.0775538	0.0919029	0.0786836	0.114936	0.0811231	0.118133	0.171089	0.0701887	0.085547	0.142861	0.11613	0.105236	0.134456	0.119933	0.122449	0.126783	0.0806343	0.0992401	0.0925317	0.172803	0.0390943	0.00943257	0.0588928	0.0568924	0.0341701	0.0244326	0.0261725	0.0196443	0.0339081	0.0309388	0.0762767	0.0599372	0.0351504	0.0410402	0.0332573	0.0241643	0.0190419	0.0218231	0.0404398	0.0849493	4.287171	0.286562	0.289905	0.0994437	0.32409	3.328886
750	-14767.5	-14777.2	9.67745	0.129168	0.0890783	0.107136	0.104861	0.102449	0.0849567	0.150459	0.0985002	0.0961711	0.154877	0.0821867	0.0675673	0.0928632	0.0979833	0.115236	0.135649	0.137441	0.116108	0.120647	0.0862733	0.0828273	0.0692112	0.198794	0.0337657	0.0173876	0.0616124	0.0474061	0.0400698	0.0169764	0.0380605	0.0391766	0.0208629	0.0279982	0.104972	0.056811	0.0182483	0.0631042	0.0351723	0.0341323	0.0281413	0.0325821	0.0576375	0.063898	4.260719	0.282965	0.285674	0.0979924	0.333369	3.358457
760	-14778.5	-14787.6	9.11798	0.165595	0.0842208	0.103762	0.0954546	0.126788	0.0755741	0.112422	0.0895595	0.0938692	0.170748	0.0883435	0.0961413	0.13386	0.105542	0.112732	0.170565	0.144728	0.10077	0.133742	0.103644	0.0828273	0.0960329	0.169596	0.0276784	0.0378991	0.0558394	0.0433027	0.0464181	0.0157092	0.0288798	0.023788	0.0338723	0.0271311	0.0924936	0.0787567	0.0224483	0.0529193	0.0195448	0.0451242	0.017379	0.0207546	0.0377351	0.0576374	3.799202	0.283452	0.282525	0.0981613	0.335862	3.441829
770	-14774.3	-14783.9	9.56982	0.148486	0.103767	0.0914527	0.0977004	0.099093	0.0883819	0.109832	0.066221	0.096689	0.170956	0.101491	0.0835902	0.0987661	0.099333	0.109679	0.150929	0.130105	0.124943	0.13445	0.082397	0.0949217	0.0907948	0.163219	0.0602497	0.0190729	0.0579742	0.0278399	0.0509199	0.0208077	0.0351647	0.040515	0.0389335	0.0353674	0.108052	0.0513919	0.0230939	0.0736905	0.0421691	0.0317655	0.0273252	0.0154252	0.0274203	0.0598792	4.003921	0.285848	0.273946	0.101506	0.3387	3.384254
780	-14781.5	-14789.8	8.35483	0.140173	0.103778	0.0996742	0.0769109	0.116138	0.0721334	0.122309	0.0850512	0.0913143	0.191592	0.0950948	0.0671487	0.109327	0.119724	0.123166	0.124598	0.130105	0.120128	0.101163	0.0986055	0.1041	0.0888204	0.203719	0.0540409	0.0265305	0.0625767	0.0539903	0.0412929	0.0432513	0.0409212	0.0372953	0.0294245	0.0395051	0.0988583	0.0495548	0.0246197	0.0674902	0.0533649	0.0494506	0.0234464	0.0164343	0.0451885	0.0576069	4.107609	0.264869	0.303794	0.0952926	0.336045	3.499617
790	-14775.6	-14784.6	9.0506	0.153047	0.108601	0.0881942	0.0867274	0.116138	0.0969234	0.14391	0.0915135	0.0892185	0.175238	0.0974946	0.0743849	0.131458	0.123376	0.112164	0.145729	0.135647	0.116703	0.128161	0.0818196	0.0917274	0.0920702	0.169867	0.0321709	0.0251535	0.0448	0.0546592	0.0420516	0.0245296	0.0189084	0.0239676	0.0484724	0.0492372	0.0945085	0.0565767	0.029209	0.0402462	0.0246736	0.0236443	0.0210767	0.0306694	0.0515832	0.0475979	4.043053	0.276974	0.306474	0.0961331	0.320419	3.433849
800	-14766.1	-14776	9.91833	0.157254	0.0863721	0.101766	0.0853913	0.11006	0.0753874	0.150542	0.0865413	0.0970434	0.179218	0.0848105	0.0748319	0.0996374	0.111597	0.128241	0.144507	0.134622	0.114105	0.127305	0.0786049	0.10469	0.0925022	0.181307	0.0355216	0.0161841	0.051412	0.0431597	0.0363279	0.0226621	0.0248765	0.0332337	0.0517878	0.0295214	0.0987687	0.0595595	0.0178405	0.0612269	0.0310297	0.0116359	0.0151413	0.0238773	0.045067	0.0575566	3.623666	0.261357	0.302703	0.099047	0.336893	3.372727
810	-14770.1	-14779.6	9.51334	0.165501	0.10267	0.0958172	0.0789642	0.109237	0.0736524	0.129762	0.0777203	0.0910627	0.153353	0.105872	0.0746006	0.112598	0.105838	0.12175	0.131938	0.161165	0.13008	0.122377	0.0815672	0.0976834	0.0925022	0.185804	0.0405094	0.0143249	0.0380426	0.0531855	0.03668	0.0277546	0.0284871	0.0279332	0.0352361	0.0282158	0.105086	0.0602229	0.0196553	0.0663898	0.0281273	0.0341031	0.0284369	0.0228136	0.0283429	0.0460283	4.326757	0.281962	0.274556	0.110551	0.332931	3.37109
820	-14774.6	-14785.8	11.1272	0.13539	0.0897383	0.105823	0.0890564	0.101709	0.0701758	0.125733	0.0770272	0.0984625	0.196434	0.071345	0.0648846	0.0871124	0.104865	0.117664	0.12195	0.154993	0.10774	0.103275	0.0730997	0.0774651	0.0869732	0.154447	0.0474222	0.0217306	0.040807	0.0409533	0.0524479	0.0431543	0.0477107	0.0446878	0.0327682	0.0162776	0.109697	0.0674294	0.013459	0.0423223	0.0359786	0.0306084	0.0387657	0.0135749	0.0375934	0.0427421	3.887802	0.285916	0.278406	0.0980775	0.3376	3.235494
830	-14772.4	-14782.4	10.0022	0.138029	0.0917903	0.118133	0.0910251	0.106462	0.0742775	0.144963	0.092256	0.0955618	0.196287	0.0698657	0.0872896	0.127754	0.0954009	0.098158	0.143501	0.143792	0.117636	0.12861	0.0759631	0.0924065	0.102428	0.17616	0.0349309	0.0176456	0.043062	0.0501824	0.0397124	0.0164072	0.046751	0.0169953	0.0296093	0.0224141	0.109211	0.0425868	0.0136604	0.055522	0.0237478	0.0146277	0.0373679	0.0121778	0.0593534	0.0478755	3.994222	0.285671	0.278167	0.0979932	0.338169	3.341591
