Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4450	-15372.7	-15387.5	14.7291	0.117506	0.0876257	0.0980986	0.084934	0.128443	0.0702224	0.135692	0.0782254	0.113538	0.165098	0.0836907	0.0653005	0.0917477	0.0965978	0.132832	0.140426	0.122633	0.124615	0.117089	0.0737939	0.0974806	0.0898816	0.163657	0.0241393	0.0290385	0.0312174	0.0331283	0.026616	0.0465605	0.0262643	0.0877368	0.0176143	0.0565709	0.0360829	0.0306566	0.016574	0.0505696	0.0194519	0.0418922	0.0266131	0.0307891	0.0362121	0.0483201	0.215342	0.293728	0.10734	0.383591	3.195176
4460	-15364.6	-15380.2	15.5234	0.118359	0.0939317	0.0930528	0.093087	0.0976578	0.0777165	0.132092	0.0738953	0.0948453	0.183615	0.0798466	0.0847666	0.0992327	0.104896	0.104186	0.128511	0.130065	0.0910908	0.120065	0.0689864	0.0836292	0.0893931	0.171765	0.0242459	0.0313078	0.0472713	0.0331283	0.017291	0.0509623	0.0312899	0.0681029	0.020561	0.0412028	0.0440297	0.0195534	0.0285682	0.0409971	0.0173657	0.0460637	0.0222012	0.0176253	0.0355018	0.0637872	0.218634	0.292767	0.0986336	0.389965	3.115742
4470	-15380.5	-15396.3	15.8152	0.118159	0.1219	0.100801	0.0902784	0.108888	0.0538741	0.106303	0.0612324	0.0979946	0.181652	0.0719791	0.0751716	0.0992327	0.0979458	0.0965519	0.138231	0.145692	0.107396	0.114635	0.0745226	0.0863565	0.0732421	0.199005	0.0189036	0.0251332	0.0498119	0.0116775	0.0227843	0.0430979	0.0254887	0.0780572	0.0150306	0.0289809	0.05281	0.0312317	0.030153	0.0370869	0.0238206	0.0306534	0.0254448	0.0204046	0.0440691	0.0508829	0.225717	0.283981	0.103567	0.386735	3.086566
4480	-15374.8	-15389.7	14.8814	0.123519	0.11031	0.0972223	0.0904618	0.103843	0.0872628	0.115366	0.0750311	0.088013	0.190479	0.0789982	0.0939237	0.0995732	0.0900535	0.124058	0.133844	0.114702	0.113264	0.108301	0.0934029	0.0931045	0.0738654	0.156556	0.0141124	0.0317227	0.060817	0.0503439	0.0103351	0.0401089	0.0315142	0.0780572	0.0236244	0.0305182	0.041628	0.033639	0.0240522	0.0382254	0.0291701	0.0355275	0.026087	0.0285584	0.0349207	0.0618277	0.223984	0.290773	0.0978151	0.387428	3.179944
4490	-15376.5	-15391.9	15.3847	0.125185	0.086493	0.0987256	0.0852951	0.11866	0.0817707	0.120823	0.0549702	0.106381	0.189667	0.0909107	0.0675546	0.0887793	0.0912317	0.101908	0.103206	0.130827	0.114013	0.108446	0.0886348	0.100668	0.0714815	0.171438	0.0277928	0.0241205	0.0397535	0.0292782	0.0145144	0.0551381	0.0368049	0.0951892	0.0133795	0.0582147	0.0297139	0.0231155	0.0241858	0.0488764	0.0299173	0.0492976	0.0332721	0.0126331	0.0381732	0.0491742	0.226216	0.287167	0.0960665	0.39055	3.129614
4500	-15371.7	-15386.6	14.9704	0.121735	0.0851348	0.104061	0.0943241	0.090749	0.0917485	0.132251	0.0811626	0.0993542	0.155409	0.0786293	0.0681273	0.110377	0.0847829	0.107554	0.107415	0.149287	0.110202	0.13035	0.0882819	0.0894315	0.0772212	0.171884	0.0257983	0.0373157	0.0506834	0.0386104	0.0213748	0.0402289	0.0298244	0.0830257	0.0198116	0.0551601	0.0417549	0.0237685	0.0195128	0.029591	0.0358381	0.0556212	0.0237259	0.0201822	0.0333814	0.0563636	0.214496	0.307506	0.109428	0.368571	3.171045
4510	-15376.9	-15392.9	15.9401	0.0955964	0.109188	0.108031	0.0975764	0.100777	0.0829814	0.132178	0.0945359	0.088898	0.153923	0.0779408	0.066584	0.097573	0.100561	0.104421	0.102053	0.138392	0.144814	0.122701	0.0777616	0.0831133	0.0783579	0.149689	0.0304098	0.0223732	0.0340316	0.0223654	0.0184134	0.0411754	0.0281305	0.0856621	0.016705	0.0567344	0.0401059	0.0226565	0.0238937	0.0398354	0.0213296	0.0437498	0.0116888	0.0263139	0.0300287	0.0508248	0.213441	0.305834	0.107756	0.372969	3.074074
4520	-15374.1	-15389.4	15.3005	0.129787	0.1024	0.106002	0.0886415	0.105364	0.0850066	0.127044	0.0756088	0.106611	0.155895	0.0914053	0.0736918	0.0796039	0.0781578	0.11338	0.124844	0.137105	0.116623	0.11725	0.0679069	0.11624	0.100124	0.173505	0.0207196	0.0325481	0.0565252	0.0219579	0.0181453	0.0385419	0.0277195	0.0745472	0.0174182	0.0440624	0.033426	0.0185875	0.0230625	0.0300468	0.038717	0.0463536	0.0218963	0.0121788	0.0347846	0.0545935	0.208702	0.299714	0.105464	0.38612	3.13803
4530	-15385.5	-15401.3	15.887	0.129209	0.112203	0.107527	0.104493	0.114469	0.0790843	0.108851	0.0630174	0.0937626	0.20745	0.0845357	0.0831047	0.083143	0.0806082	0.109076	0.121996	0.125403	0.0975995	0.112013	0.0732847	0.0938868	0.0825112	0.13356	0.0164049	0.0179557	0.0409776	0.0286871	0.0151339	0.0538781	0.0267318	0.0824573	0.0148175	0.0601523	0.0454869	0.0110185	0.00999312	0.0503326	0.0331729	0.0572005	0.0190215	0.0142265	0.0233126	0.057642	0.21309	0.300738	0.108983	0.377189	3.079389
4540	-15381.2	-15396.7	15.4588	0.114125	0.0873954	0.0829983	0.0861192	0.102825	0.0738199	0.114046	0.0665556	0.0948961	0.170427	0.0731337	0.0668028	0.0905936	0.0812238	0.114104	0.145354	0.140963	0.106749	0.105657	0.0762423	0.0991653	0.0825768	0.17951	0.0227281	0.0502325	0.0408061	0.0328707	0.0327939	0.0570683	0.0283463	0.0876772	0.01249	0.0606462	0.0357019	0.0195138	0.0335959	0.0367393	0.0253692	0.0533516	0.0195636	0.0210598	0.0306277	0.0657377	0.204164	0.300524	0.110452	0.38486	3.122202
4550	-15377	-15391.6	14.5674	0.134956	0.09224	0.118338	0.110717	0.128243	0.0765888	0.111129	0.0610794	0.102283	0.17214	0.0874551	0.0857476	0.0830295	0.100465	0.107251	0.104499	0.110004	0.111458	0.120843	0.07042	0.101869	0.0831351	0.175924	0.0327648	0.0320491	0.0454919	0.0381852	0.0154622	0.044146	0.0380786	0.0820715	0.0255774	0.0558611	0.0391049	0.0258914	0.0240459	0.0523563	0.0385962	0.0539432	0.0286842	0.0110196	0.026891	0.0513063	0.218891	0.298299	0.0998741	0.382936	3.21134
4560	-15380.3	-15396.2	15.8578	0.117131	0.092994	0.0884347	0.088408	0.0951851	0.08511	0.142571	0.0721736	0.102921	0.165031	0.0498378	0.0854674	0.118496	0.0919635	0.103393	0.118145	0.14697	0.122949	0.114334	0.0787718	0.0744623	0.0804455	0.151273	0.0288297	0.0345696	0.0373725	0.0336357	0.00967318	0.0290909	0.0492165	0.0739317	0.0224509	0.0579578	0.0343734	0.0257386	0.0248579	0.0314042	0.0331303	0.039129	0.0286842	0.0181587	0.0243599	0.0592712	0.210443	0.316008	0.097117	0.376433	3.082304
4570	-15383.6	-15399.2	15.5406	0.128798	0.106845	0.100918	0.104795	0.101748	0.0645606	0.13498	0.062412	0.0924786	0.174287	0.060012	0.0827097	0.092093	0.099042	0.10527	0.0999155	0.145511	0.108301	0.11963	0.069767	0.100651	0.0943412	0.155205	0.018998	0.0231783	0.0543433	0.0258873	0.00761056	0.0328095	0.0272654	0.0921458	0.0347508	0.059999	0.0312069	0.039146	0.023389	0.0415891	0.0330274	0.0433416	0.023752	0.0298088	0.0279555	0.0395445	0.233821	0.281059	0.106346	0.378774	3.114019
4580	-15381.8	-15397.2	15.3965	0.129117	0.10216	0.0971797	0.107957	0.0991145	0.0998186	0.117397	0.0610906	0.109764	0.179819	0.0935362	0.0852157	0.0835799	0.0951038	0.110259	0.116279	0.113766	0.105308	0.107695	0.0794547	0.0726805	0.0913005	0.168736	0.0217447	0.0349551	0.0586589	0.0254535	0.00874287	0.0463499	0.0259859	0.0812316	0.0175228	0.0362319	0.062524	0.02437	0.0175433	0.0363455	0.0298554	0.0523963	0.0149499	0.0326717	0.029417	0.0451555	0.216567	0.287596	0.107514	0.388322	3.128437
4590	-15386.1	-15400.9	14.7607	0.125342	0.114278	0.0894522	0.0923487	0.103488	0.0809351	0.127249	0.0829609	0.0845643	0.167434	0.118389	0.0747944	0.0903037	0.103133	0.0990445	0.130773	0.143019	0.137249	0.102203	0.0772888	0.0926472	0.099029	0.148119	0.0217127	0.0335855	0.0522114	0.0240691	0.008224	0.0534059	0.0361885	0.0681932	0.0227173	0.0638656	0.0338723	0.0295508	0.0337795	0.0393215	0.0265767	0.0452389	0.0291763	0.00801638	0.0364551	0.0418047	0.207493	0.297556	0.109714	0.385237	3.192011
4600	-15377	-15392.5	15.5129	0.124774	0.0958018	0.104147	0.109008	0.0958855	0.0934518	0.115612	0.0756009	0.0816889	0.169538	0.0808498	0.0632555	0.0986975	0.0803832	0.124281	0.135438	0.120561	0.113897	0.0924169	0.0850602	0.0902173	0.0691554	0.172369	0.0207516	0.0524677	0.0363401	0.0322586	0.0262375	0.0492909	0.0427471	0.0697155	0.0166003	0.0500548	0.0348413	0.0274759	0.0176513	0.0426448	0.0224327	0.0337211	0.0285023	0.0132228	0.0497462	0.0580079	0.230504	0.295869	0.0956078	0.378019	3.116799
4610	-15377.3	-15391.9	14.6542	0.116023	0.101544	0.115297	0.0845476	0.107973	0.0924986	0.116489	0.0665393	0.10577	0.194138	0.074861	0.0787661	0.102829	0.0922276	0.12242	0.138084	0.127592	0.119146	0.118049	0.0659332	0.0885056	0.0905678	0.180855	0.0390009	0.0233578	0.034413	0.0221823	0.0181841	0.049528	0.023218	0.0617036	0.0340748	0.0304076	0.0380843	0.0232441	0.0168718	0.0501093	0.0329597	0.051178	0.0422751	0.0202232	0.0396187	0.0513708	0.215142	0.298609	0.104186	0.382063	3.202661
4620	-15373.5	-15388.5	15.0478	0.12432	0.0946016	0.0944557	0.103142	0.100952	0.0974722	0.10155	0.077528	0.117833	0.147933	0.0592902	0.0916074	0.0998957	0.0861373	0.0951063	0.142469	0.145836	0.102873	0.132638	0.0822328	0.0786715	0.0827647	0.170947	0.0270545	0.019325	0.0493745	0.0357282	0.0181841	0.0498678	0.0440698	0.0844447	0.0217645	0.0469629	0.0405752	0.0270738	0.0226291	0.0497366	0.0311782	0.0495715	0.0256145	0.0165982	0.0347058	0.0385874	0.217924	0.294675	0.0993426	0.388058	3.163304
4630	-15373.9	-15388.5	14.6156	0.13122	0.0859188	0.0923511	0.0968658	0.116844	0.0858303	0.148544	0.0803702	0.0836344	0.153704	0.0949098	0.0830011	0.114691	0.104976	0.0987362	0.143623	0.109771	0.118691	0.126707	0.0805694	0.100537	0.0935482	0.159526	0.0270545	0.0307098	0.0486814	0.0277292	0.023245	0.0356359	0.0431247	0.078438	0.0120625	0.0517253	0.034944	0.0340838	0.0272666	0.0291635	0.0187246	0.0454306	0.0271943	0.0148984	0.0377994	0.0540447	0.229061	0.299058	0.100193	0.371689	3.206525
4640	-15365.1	-15380.5	15.3488	0.132381	0.0901948	0.0933725	0.117008	0.124384	0.0886416	0.116301	0.0782632	0.102679	0.1692	0.0742522	0.0776255	0.0906885	0.0938253	0.101893	0.113014	0.133873	0.111632	0.11905	0.0746105	0.0880555	0.0942109	0.175072	0.0251003	0.0208721	0.0455329	0.0234064	0.0163668	0.051616	0.0268809	0.0800095	0.0203955	0.0549085	0.033951	0.0289358	0.0319697	0.0370094	0.0312846	0.0351068	0.0248689	0.0256725	0.0262349	0.0328521	0.215262	0.30197	0.102565	0.380203	3.133202
4650	-15370.3	-15385.6	15.3307	0.129345	0.0951717	0.0806322	0.109026	0.108265	0.0914105	0.116487	0.0826678	0.106542	0.153098	0.0669882	0.0633564	0.120638	0.0928461	0.108484	0.114879	0.131406	0.11844	0.120335	0.0720003	0.0862875	0.0812388	0.170033	0.0268764	0.0415981	0.0456258	0.0358444	0.0211829	0.0352375	0.0277819	0.0682539	0.0179595	0.0444664	0.0311596	0.029655	0.0324065	0.0370094	0.0272512	0.030549	0.0430222	0.0213101	0.0389696	0.05928	0.217481	0.295716	0.102596	0.384208	3.135017
4660	-15391	-15406.4	15.4709	0.129091	0.0980737	0.0744549	0.118793	0.0875388	0.0986542	0.101493	0.0804805	0.102279	0.148285	0.0825834	0.0886876	0.0903138	0.118025	0.100152	0.14569	0.164283	0.118372	0.125183	0.0749451	0.0988025	0.104949	0.131314	0.0250091	0.0368754	0.0303493	0.0358444	0.00734836	0.0326122	0.0152635	0.0715392	0.025737	0.0483404	0.0304411	0.0310407	0.0157267	0.0366527	0.0323314	0.0337333	0.03072	0.00900551	0.0487645	0.0412158	0.2234	0.277894	0.103354	0.395351	3.120994
4670	-15377.4	-15392.5	15.0562	0.135469	0.0851689	0.101656	0.0993955	0.0947181	0.0897991	0.125514	0.0798048	0.103069	0.183661	0.0713159	0.0911512	0.108145	0.0824973	0.130906	0.116616	0.138466	0.107422	0.116321	0.0896256	0.097638	0.0923683	0.163495	0.0343631	0.0474181	0.0322166	0.0339275	0.00418595	0.0461067	0.0322265	0.0658827	0.0249259	0.0428397	0.0293862	0.0190853	0.00969457	0.0319364	0.0378906	0.043823	0.0216607	0.0187491	0.0464838	0.0354369	0.207505	0.306398	0.100766	0.38533	3.162462
4680	-15365.4	-15380.4	14.957	0.128207	0.0977944	0.0975365	0.10481	0.121078	0.0829064	0.120832	0.0831472	0.0983207	0.172937	0.0744294	0.0800056	0.0925479	0.0875531	0.111212	0.143256	0.128174	0.127187	0.12329	0.0643998	0.0777805	0.0928795	0.181645	0.0127537	0.0354197	0.0348585	0.0288153	0.0258654	0.0484907	0.0290438	0.0590453	0.0171685	0.0546651	0.023959	0.0305792	0.029569	0.0414299	0.0291324	0.0392402	0.0321193	0.0243118	0.0265123	0.0574804	0.218517	0.306844	0.0998058	0.374833	3.172387
4690	-15374.5	-15389	14.4862	0.112935	0.106115	0.103047	0.0959543	0.12831	0.080766	0.120832	0.0973265	0.0976944	0.176841	0.0727277	0.0817804	0.117204	0.0819671	0.12736	0.121197	0.0984932	0.109542	0.140258	0.0713949	0.0931994	0.0806265	0.179685	0.0197656	0.0317374	0.0380992	0.0359236	0.0160228	0.0407525	0.0471939	0.0897692	0.0127729	0.0356145	0.0363544	0.0256191	0.0284725	0.0392073	0.0428333	0.0387243	0.0271129	0.0243118	0.0470266	0.0468969	0.206056	0.30186	0.107395	0.38469	3.219468
4700	-15370.5	-15385.9	15.3865	0.103503	0.118793	0.108864	0.103957	0.0958623	0.0829393	0.107733	0.0717569	0.0936033	0.170158	0.0741161	0.0687339	0.103154	0.12329	0.106443	0.126784	0.134333	0.118462	0.12801	0.0714953	0.0745175	0.0778154	0.175598	0.0241591	0.0456881	0.0374915	0.027	0.0111378	0.0474204	0.0280578	0.0568458	0.026638	0.0529777	0.0392244	0.0235359	0.0215942	0.0308501	0.0266229	0.0395986	0.0241164	0.0242414	0.0435552	0.0587544	0.221603	0.299985	0.102342	0.37607	3.12943
4710	-15376.5	-15390.7	14.2792	0.112479	0.103575	0.0951225	0.109511	0.122699	0.0919248	0.122411	0.0816952	0.099189	0.148325	0.0635098	0.0870793	0.108305	0.111168	0.0995237	0.133867	0.140087	0.120812	0.145661	0.0737719	0.0935218	0.0812685	0.163894	0.0347089	0.0306181	0.027603	0.0385734	0.0105926	0.0500647	0.0428087	0.0658041	0.026638	0.0393777	0.0280566	0.0407723	0.0329295	0.0457861	0.0420924	0.048861	0.0304439	0.0145922	0.0288891	0.0515545	0.226215	0.292242	0.101102	0.380441	3.240168
4720	-15384.9	-15399.3	14.4039	0.116272	0.0915401	0.114739	0.101435	0.109075	0.0772309	0.118725	0.0915049	0.108665	0.167883	0.0511562	0.101404	0.0870608	0.104818	0.105238	0.129662	0.121572	0.117012	0.136769	0.0852533	0.0754664	0.0864074	0.1449	0.0379656	0.0348834	0.0554939	0.0301314	0.0236664	0.0359383	0.0354032	0.0565159	0.0179348	0.0518556	0.0435666	0.0262756	0.0226247	0.0601767	0.0562334	0.0519317	0.0249282	0.0420832	0.0255737	0.0507273	0.221021	0.298331	0.103613	0.377035	3.227698
4730	-15380.2	-15395.6	15.4219	0.123652	0.10647	0.1064	0.109576	0.0871238	0.0990869	0.115367	0.0746765	0.0827287	0.173532	0.0718006	0.0664934	0.0968484	0.0935154	0.0874836	0.102691	0.116747	0.10923	0.119512	0.0756369	0.0993003	0.0820417	0.167847	0.0232331	0.024908	0.0589059	0.0243252	0.0226432	0.0376739	0.0394392	0.0778117	0.0333471	0.0508695	0.0321411	0.0165656	0.0226247	0.0391627	0.0497771	0.0413797	0.0369716	0.0235361	0.0296249	0.0731912	0.208218	0.305994	0.10217	0.383618	3.125892
4740	-15375.9	-15391.3	15.4004	0.16694	0.108689	0.0848424	0.110708	0.107511	0.07726	0.10629	0.0832648	0.09814	0.160207	0.0877545	0.0669989	0.0962929	0.0865058	0.116299	0.126941	0.134592	0.0985721	0.12949	0.0671757	0.0755288	0.104511	0.154173	0.0164912	0.0284249	0.0287359	0.0475126	0.0184234	0.0362744	0.03386	0.0787991	0.0215077	0.0420664	0.0366792	0.0248399	0.0226247	0.0462877	0.0340025	0.0403067	0.0215797	0.022966	0.0418484	0.0361281	0.219842	0.301767	0.102042	0.37635	3.128046
4750	-15374.8	-15389.3	14.5115	0.118157	0.0929657	0.109226	0.113021	0.107153	0.0791621	0.121785	0.0762395	0.0872597	0.155898	0.0880675	0.0847253	0.0953887	0.104468	0.126069	0.138193	0.125265	0.137026	0.119677	0.101557	0.0831634	0.0656204	0.159754	0.0267254	0.0301336	0.0521414	0.0338015	0.0105292	0.0459347	0.0362782	0.0920146	0.0255276	0.053578	0.0445272	0.0154318	0.0368004	0.0348359	0.0364939	0.0347161	0.0154146	0.0211237	0.0348918	0.0461935	0.212452	0.301606	0.102645	0.383297	3.216932
4760	-15373.5	-15389.2	15.7025	0.120637	0.0912542	0.120873	0.0958524	0.115034	0.089672	0.126963	0.081159	0.104302	0.164104	0.0749317	0.0763529	0.100948	0.087239	0.118044	0.120244	0.120153	0.105627	0.118777	0.0547704	0.0764909	0.0911422	0.164454	0.0132011	0.0350773	0.0505759	0.0187256	0.0056716	0.0518263	0.0258992	0.0731237	0.0183265	0.033887	0.0463418	0.0274315	0.0311193	0.0489464	0.0219597	0.0485504	0.0223786	0.0243969	0.0315668	0.0498067	0.211983	0.300417	0.10606	0.381539	3.097838
4770	-15374.3	-15390.3	15.9171	0.100456	0.0864069	0.0874271	0.104079	0.108174	0.0877055	0.115428	0.074264	0.0806859	0.186904	0.0749317	0.081664	0.105442	0.086126	0.105879	0.120595	0.107509	0.131206	0.121622	0.076214	0.0764909	0.068498	0.195043	0.0336053	0.0258653	0.0386819	0.0304035	0.0137753	0.056761	0.0225099	0.082247	0.0216755	0.0311781	0.0313223	0.0208231	0.0243822	0.0393864	0.0349303	0.0376055	0.0277204	0.023449	0.0522062	0.0450927	0.21246	0.300173	0.092758	0.394609	3.076373
4780	-15378.1	-15393.5	15.3641	0.111731	0.0834423	0.0958299	0.102604	0.128661	0.0774816	0.115055	0.0609477	0.101388	0.14612	0.0705201	0.0711112	0.0981566	0.0777165	0.100553	0.140544	0.138431	0.0977421	0.125239	0.0745448	0.090837	0.0860131	0.197754	0.0357647	0.037907	0.0427765	0.0144405	0.0199606	0.0493867	0.0399727	0.0761495	0.0144157	0.0366524	0.0387396	0.0255975	0.0440258	0.049652	0.0174553	0.0381229	0.0243469	0.0252661	0.0485297	0.0600878	0.211435	0.313101	0.098924	0.37654	3.131673
4790	-15377.9	-15393.5	15.5963	0.14065	0.108691	0.091312	0.103669	0.0938429	0.0930328	0.141241	0.0669618	0.0941476	0.184693	0.0981551	0.0846666	0.0958239	0.0926973	0.10774	0.136252	0.106249	0.0923479	0.113729	0.0645858	0.0734842	0.0816614	0.164088	0.0171485	0.0274306	0.0348592	0.0407592	0.00923701	0.0543135	0.0169915	0.0687208	0.0237978	0.0347015	0.0490748	0.0245073	0.0266795	0.0455968	0.0267398	0.0435585	0.0144858	0.0347947	0.032506	0.0528302	0.210491	0.298751	0.101302	0.389455	3.108455
4800	-15372.8	-15388.3	15.4577	0.107348	0.0861982	0.0942559	0.116613	0.115233	0.088593	0.117876	0.0884908	0.0970507	0.18872	0.0791344	0.085835	0.106794	0.0814087	0.0920512	0.123391	0.135098	0.101056	0.0976129	0.0812396	0.110821	0.0968083	0.174121	0.020558	0.0306564	0.0496759	0.0323796	0.00844461	0.0373274	0.0238093	0.0701908	0.0183487	0.0353768	0.0436557	0.0205232	0.0322903	0.0457196	0.0318183	0.0321094	0.023791	0.0105139	0.0389912	0.0503862	0.212195	0.302878	0.101513	0.383414	3.122316
4810	-15371.8	-15387.6	15.8284	0.13175	0.108539	0.0874488	0.0847416	0.130856	0.090274	0.125375	0.0772131	0.101767	0.180915	0.0720523	0.0767656	0.0947659	0.0817387	0.111982	0.132456	0.118887	0.10998	0.102709	0.0704418	0.0831575	0.0859811	0.160953	0.0262503	0.0259436	0.0394709	0.0346721	0.0149896	0.0399242	0.0155998	0.0785161	0.0168912	0.033247	0.0316336	0.0236252	0.0149894	0.0553256	0.0263514	0.0374428	0.0185254	0.0248086	0.0487689	0.057516	0.211448	0.293133	0.109369	0.386049	3.085242
4820	-15374.6	-15389.3	14.7188	0.126557	0.106496	0.0946852	0.0955947	0.117723	0.0874287	0.129133	0.0816411	0.086976	0.176804	0.0656833	0.10563	0.0909272	0.0936618	0.0941586	0.104804	0.109852	0.107973	0.116765	0.084731	0.103965	0.0852954	0.211433	0.0255617	0.0385405	0.0562872	0.0405902	0.0121233	0.0449445	0.0292384	0.0682858	0.00869353	0.0489009	0.0357337	0.0265624	0.0325209	0.0392257	0.0291912	0.045282	0.0175596	0.0201113	0.0338091	0.065119	0.215749	0.294452	0.104855	0.384943	3.196199
4830	-15378.4	-15394.1	15.7343	0.137125	0.0960218	0.106766	0.105033	0.111919	0.0774754	0.104514	0.0917795	0.0763794	0.162664	0.0808111	0.071818	0.118331	0.0915127	0.115334	0.109561	0.125383	0.130466	0.101701	0.0867279	0.116111	0.0704694	0.159528	0.0185409	0.0253145	0.0447865	0.0420851	0.0246442	0.0454536	0.0269429	0.0648026	0.0119323	0.0317123	0.0222359	0.0209112	0.0248057	0.0434691	0.0333695	0.0362686	0.0199506	0.0186943	0.0349365	0.0563681	0.218348	0.302637	0.0986706	0.380344	3.094656
4840	-15371.5	-15386.2	14.6573	0.126366	0.125002	0.111946	0.0988222	0.0996006	0.0716184	0.121778	0.0773962	0.0996338	0.154628	0.0839651	0.0901613	0.105232	0.127221	0.107935	0.120938	0.125383	0.113711	0.114364	0.079105	0.0844442	0.099882	0.16513	0.0274175	0.0458663	0.0498681	0.0313647	0.0193162	0.0503995	0.0271253	0.0672939	0.0177196	0.045108	0.0304915	0.019325	0.0322934	0.0423855	0.0356863	0.0362686	0.0255479	0.00998647	0.0286042	0.0560243	0.218857	0.30232	0.104975	0.373847	3.202354
4850	-15369.8	-15385.9	16.0791	0.119461	0.10975	0.085033	0.127754	0.126216	0.0698473	0.109549	0.0768263	0.0887285	0.149275	0.0718607	0.0761091	0.101593	0.103114	0.0979541	0.127891	0.124851	0.11683	0.0982945	0.078648	0.0841194	0.0818943	0.164811	0.0211305	0.0319229	0.0264271	0.0341249	0.0136118	0.0514402	0.0364774	0.0749852	0.0155992	0.0366273	0.0323178	0.0297963	0.0310002	0.0366306	0.0377177	0.0383525	0.0221132	0.0155935	0.0262326	0.0576567	0.221911	0.304432	0.103201	0.370456	3.06017
4860	-15392.1	-15407.1	15.0278	0.113319	0.107571	0.0927274	0.0882913	0.102866	0.0608135	0.113189	0.0741758	0.0759112	0.205443	0.0978787	0.0918857	0.0765011	0.0866986	0.133978	0.137644	0.118109	0.109503	0.118305	0.0976306	0.0919773	0.0743037	0.171163	0.0178633	0.0444535	0.0478422	0.0268168	0.00561824	0.0605486	0.0294079	0.0753687	0.0226485	0.0382664	0.0349324	0.032725	0.0110589	0.0657687	0.0273135	0.0417464	0.0478231	0.0185287	0.032224	0.0444663	0.201101	0.298605	0.107127	0.393167	3.165306
4870	-15378.7	-15394.6	15.8955	0.125083	0.104056	0.0927034	0.108934	0.105033	0.0934781	0.132267	0.0671131	0.0893113	0.163058	0.0683053	0.0728447	0.086819	0.0724677	0.140576	0.133497	0.118109	0.0881222	0.0989577	0.069331	0.0817479	0.0774985	0.183426	0.0252425	0.0259112	0.0637171	0.0184749	0.0141873	0.0456455	0.0367202	0.0695857	0.0134787	0.0611697	0.0360051	0.0375517	0.0195148	0.0410424	0.0242474	0.0472185	0.0289697	0.0223222	0.0271967	0.0475886	0.215577	0.284598	0.101965	0.39786	3.078529
4880	-15373.3	-15388.3	15.0821	0.134273	0.0887619	0.120379	0.0961587	0.121699	0.0617389	0.101736	0.087324	0.0903021	0.183536	0.0750671	0.0843929	0.0835414	0.0958987	0.105774	0.125888	0.13187	0.0946163	0.119794	0.0871599	0.0886686	0.0860097	0.167397	0.0332415	0.0401233	0.051388	0.028571	0.0245557	0.0535897	0.0332236	0.0839867	0.0180188	0.0405232	0.0366081	0.0263994	0.0196703	0.0229132	0.0262578	0.0403481	0.0276248	0.0299435	0.0491923	0.041709	0.212538	0.310671	0.104702	0.372089	3.159874
4890	-15370.3	-15385.1	14.7942	0.12246	0.104303	0.123489	0.123278	0.109152	0.0706596	0.115031	0.0793343	0.0906939	0.157202	0.0833552	0.0925373	0.0875293	0.0877374	0.118334	0.119115	0.128536	0.112135	0.13107	0.0727541	0.0658411	0.0882588	0.163627	0.0162121	0.028226	0.0482702	0.0292835	0.0275994	0.0524267	0.0218847	0.092607	0.0163816	0.0566964	0.0419236	0.0320962	0.0268145	0.039051	0.0281706	0.0471513	0.0229759	0.0200373	0.0381172	0.0563032	0.21092	0.31071	0.105854	0.372516	3.188662
4900	-15375.9	-15390.3	14.4383	0.126995	0.0994534	0.104839	0.0926067	0.113423	0.095316	0.116788	0.075777	0.115931	0.157202	0.0806696	0.102099	0.0973561	0.0922662	0.130723	0.119115	0.120284	0.0954265	0.143644	0.0667021	0.108917	0.0975326	0.145355	0.021421	0.0323642	0.0429708	0.0294827	0.0149884	0.0464491	0.0275427	0.110009	0.0248939	0.0469016	0.0364891	0.0320962	0.0246876	0.0393137	0.0380681	0.0360181	0.0282034	0.0177641	0.030054	0.0461141	0.224017	0.287187	0.102574	0.386221	3.224253
4910	-15377.6	-15392.9	15.3072	0.106193	0.10688	0.0871519	0.115136	0.0997287	0.0827949	0.121246	0.0754289	0.0805746	0.168597	0.0763343	0.0834132	0.0952441	0.101289	0.110012	0.12058	0.147213	0.128339	0.104854	0.0797066	0.0867847	0.0636139	0.188257	0.00942952	0.0285391	0.0319683	0.0435655	0.026992	0.0442331	0.0327251	0.0747924	0.0283445	0.0537182	0.0370417	0.0168463	0.0259387	0.0381025	0.0410786	0.0470045	0.0342392	0.0146118	0.0370684	0.0417534	0.227405	0.289472	0.109747	0.373377	3.137365
