Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
8240	-14761.6	-14771.8	10.1508	0.142538	0.0928531	0.109305	0.109107	0.121805	0.0956633	0.135707	0.0871723	0.0919007	0.174574	0.0839698	0.0789192	0.105035	0.120357	0.0947114	0.130821	0.134512	0.0974827	0.136488	0.0687368	0.0809712	0.0885735	0.156758	0.025521	0.0333939	0.022357	0.0186185	0.0331265	0.0198861	0.0390854	0.0345855	0.0329935	0.0628767	0.0430589	0.0328138	0.0384211	0.0520427	0.0607369	0.0830117	0.0213182	0.0434689	0.024056	0.061838	4.088037	0.275751	0.289045	0.100628	0.334576	3.321174
8250	-14774	-14783.7	9.7191	0.115864	0.114092	0.11572	0.103256	0.114005	0.0984098	0.151958	0.0713896	0.0691336	0.174574	0.077796	0.105434	0.093548	0.104115	0.125128	0.144583	0.126822	0.116695	0.144812	0.0661815	0.0939798	0.0930093	0.188234	0.0315652	0.0273247	0.0217219	0.0246266	0.033498	0.0338396	0.0302288	0.0298646	0.0209612	0.0374943	0.033712	0.0457313	0.0238651	0.0748121	0.0430294	0.0823843	0.0248019	0.0571285	0.026248	0.0492728	4.147541	0.270056	0.303859	0.0966644	0.329421	3.360851
8260	-14774	-14785	10.995	0.138753	0.0873686	0.10824	0.0862536	0.121424	0.0706294	0.128756	0.0845847	0.0792578	0.174859	0.0729892	0.107913	0.116636	0.0951771	0.107132	0.152905	0.121779	0.111847	0.0981971	0.0700769	0.0822462	0.0962394	0.186092	0.0148084	0.0268431	0.0287519	0.0174129	0.0333123	0.0242736	0.023986	0.0195591	0.036043	0.0498019	0.0378945	0.0372193	0.0301817	0.0575541	0.0619928	0.114112	0.0229084	0.0493749	0.0317643	0.0310576	3.896293	0.279963	0.295048	0.101812	0.323176	3.248207
8270	-14772.1	-14781.5	9.39369	0.185252	0.0695019	0.116694	0.1026	0.132619	0.0756033	0.127568	0.0723043	0.0785737	0.192188	0.0839888	0.0833356	0.111124	0.116993	0.115842	0.120596	0.128375	0.139944	0.129103	0.089402	0.096735	0.0944985	0.19242	0.0278027	0.0307806	0.0185672	0.0149124	0.0274364	0.0204973	0.0429381	0.039225	0.0321766	0.0570003	0.0410076	0.0316066	0.0214717	0.0548253	0.0570023	0.0875629	0.0243641	0.0496667	0.0255346	0.0360165	4.108885	0.274167	0.301214	0.0913958	0.333223	3.395656
8280	-14772.2	-14781.6	9.43405	0.158992	0.0934765	0.103538	0.0993279	0.102103	0.0959397	0.154537	0.0973824	0.0857036	0.182489	0.0913661	0.0803063	0.097625	0.102671	0.0834193	0.147222	0.115102	0.108145	0.162843	0.0741935	0.0874883	0.0918863	0.182214	0.0244586	0.0321042	0.024248	0.0344997	0.0250632	0.0272381	0.0479482	0.0238007	0.0396861	0.0468542	0.0491186	0.0212274	0.0284561	0.0520155	0.0668474	0.0860223	0.0257249	0.0494789	0.0352596	0.0571717	4.048271	0.280818	0.295322	0.100698	0.323161	3.395196
8290	-14769.4	-14778.8	9.45541	0.152498	0.101667	0.102755	0.0877612	0.100694	0.0900428	0.135198	0.0805794	0.0964842	0.219	0.0930326	0.0727092	0.0877636	0.115318	0.115441	0.123884	0.15317	0.125914	0.106072	0.0939063	0.0948507	0.0815832	0.196561	0.0274432	0.0287078	0.0108465	0.0203845	0.0388642	0.0327635	0.0324725	0.021393	0.0384373	0.0543757	0.0301519	0.0429034	0.019884	0.0807856	0.0587649	0.0820453	0.0187217	0.0525018	0.0178575	0.0576887	4.034447	0.280321	0.279239	0.0977762	0.342664	3.393879
8300	-14774.1	-14782.8	8.66339	0.156918	0.136381	0.113904	0.0940973	0.149175	0.0857828	0.118373	0.0821954	0.0982791	0.182341	0.0763051	0.0674133	0.0995652	0.086142	0.120131	0.140669	0.137397	0.111393	0.147069	0.0777886	0.0915654	0.0912545	0.20884	0.0264155	0.0307157	0.0215477	0.0178812	0.0238145	0.0287538	0.0435299	0.0271863	0.0217842	0.0715453	0.0247202	0.0332121	0.0305668	0.0460402	0.0441421	0.108887	0.0281979	0.0563915	0.0373872	0.071479	4.134604	0.28335	0.286167	0.0934127	0.33707	3.467178
8310	-14771.3	-14780.6	9.28036	0.152515	0.0934163	0.113904	0.0871385	0.126279	0.100854	0.133178	0.0927735	0.109412	0.181296	0.077308	0.0938526	0.122822	0.116098	0.0969402	0.123374	0.144491	0.115533	0.134693	0.0956431	0.0700691	0.0827856	0.195561	0.0285592	0.0231246	0.0211345	0.0287315	0.0174712	0.0329544	0.0368958	0.0240194	0.0287344	0.0597426	0.0193019	0.0291273	0.0232847	0.0482402	0.0728899	0.0946	0.0245861	0.0372444	0.0373264	0.0484783	4.291801	0.268719	0.292333	0.102382	0.336565	3.396384
8320	-14776.9	-14787.3	10.3974	0.146428	0.0804916	0.10043	0.0966645	0.114048	0.0785845	0.124998	0.0893052	0.114231	0.182778	0.0783771	0.0769222	0.109113	0.111301	0.101263	0.137928	0.12132	0.109845	0.155288	0.0766074	0.0756516	0.0595123	0.196119	0.0154451	0.0395692	0.00625355	0.0321013	0.0367049	0.0271433	0.0370806	0.0285066	0.0148024	0.0442525	0.0496457	0.0556747	0.023617	0.0409681	0.0492842	0.106675	0.0322688	0.0407916	0.0455677	0.0582352	3.671836	0.261249	0.300619	0.0977722	0.34036	3.321794
8330	-14768.8	-14779.3	10.5089	0.143714	0.102494	0.0961993	0.0816768	0.121166	0.0835427	0.110321	0.0845173	0.0947877	0.22578	0.0910426	0.0648774	0.0957358	0.116225	0.101572	0.116108	0.151022	0.13688	0.121922	0.0880872	0.0769475	0.0787993	0.164123	0.030145	0.0334924	0.0186225	0.0171614	0.0195473	0.038738	0.047947	0.0314145	0.0196382	0.04118	0.0394187	0.0322542	0.0173908	0.0571298	0.0590917	0.0978688	0.0273482	0.0421606	0.0212329	0.0606078	3.845118	0.276318	0.278966	0.100416	0.3443	3.29993
8340	-14770.9	-14781.5	10.6144	0.12666	0.106525	0.0819259	0.103769	0.104296	0.111299	0.147126	0.0880274	0.091449	0.185505	0.0831097	0.068425	0.109401	0.0967926	0.100157	0.117106	0.130782	0.132528	0.120186	0.0730945	0.0857926	0.094869	0.17809	0.0328049	0.0288573	0.0194139	0.0270353	0.0328621	0.0151472	0.0406312	0.0319792	0.021911	0.0317352	0.0393648	0.0490036	0.0192829	0.0400093	0.0586453	0.0967673	0.0335818	0.0520004	0.0222219	0.0603036	3.827182	0.268116	0.281586	0.0943173	0.35598	3.290474
8350	-14773.6	-14784.1	10.456	0.135815	0.0903986	0.0916985	0.110424	0.111796	0.090014	0.127864	0.0815363	0.0814949	0.166263	0.0594448	0.0829187	0.118852	0.101551	0.117884	0.138436	0.122833	0.10732	0.126511	0.089051	0.0894241	0.0938424	0.177412	0.0319241	0.0127647	0.0157104	0.00885979	0.0364257	0.025767	0.0295624	0.0220255	0.0228918	0.0615274	0.0221278	0.0490036	0.0266706	0.0528798	0.0622434	0.105908	0.0319298	0.0586995	0.0334749	0.0914901	3.691924	0.274745	0.28168	0.103292	0.340282	3.314671
8360	-14769	-14779.3	10.2934	0.139713	0.0942791	0.110689	0.0908257	0.128985	0.095906	0.121072	0.0825037	0.08108	0.179492	0.0898025	0.0741519	0.108182	0.0783549	0.116129	0.128911	0.112826	0.126651	0.127064	0.0951188	0.0950423	0.0813544	0.183924	0.0299968	0.0297329	0.020512	0.0299853	0.0447873	0.0165266	0.0324199	0.0220255	0.028137	0.0507066	0.0439946	0.0298717	0.0192796	0.0540836	0.0485527	0.122271	0.0238315	0.0587878	0.027175	0.0528698	3.74542	0.269074	0.290209	0.102132	0.338586	3.327606
8370	-14767.4	-14777.5	10.0653	0.129763	0.0945837	0.0995018	0.0965826	0.109595	0.0854689	0.130949	0.0876228	0.0906709	0.201354	0.0762946	0.0933919	0.108265	0.116587	0.122523	0.143309	0.131464	0.113072	0.132602	0.0642635	0.0885746	0.0767263	0.184753	0.0299968	0.0208794	0.0143105	0.0209012	0.0283623	0.0298985	0.0395705	0.0195485	0.03184	0.0447154	0.0488842	0.0389394	0.0272712	0.0523208	0.0587823	0.0935139	0.0314433	0.0336796	0.0408929	0.055392	3.931245	0.291419	0.28106	0.103563	0.323958	3.339062
8380	-14768.2	-14779.2	11.0254	0.147153	0.096767	0.0998514	0.0698562	0.121581	0.0645776	0.118179	0.0841085	0.0901212	0.162962	0.0785217	0.0743883	0.107613	0.116587	0.0874732	0.125983	0.117493	0.124711	0.132363	0.0680313	0.0918068	0.0851145	0.16424	0.035161	0.0489574	0.0201344	0.0319327	0.036105	0.0189927	0.0314039	0.0201099	0.0258616	0.0652576	0.0401765	0.0326975	0.0242873	0.0632597	0.0587823	0.107623	0.037121	0.0382086	0.02566	0.0491216	3.976465	0.270434	0.287819	0.10109	0.340657	3.240336
8390	-14776.1	-14786	9.91129	0.146976	0.0929826	0.0982208	0.103709	0.0999275	0.0760034	0.129974	0.100268	0.0777652	0.153641	0.0738646	0.080734	0.0824389	0.115143	0.113798	0.120862	0.16539	0.114494	0.140214	0.068371	0.0872873	0.0958245	0.171191	0.044447	0.0178902	0.0238996	0.0256466	0.036105	0.0228261	0.0448849	0.0252854	0.0381842	0.0459323	0.0318676	0.0483955	0.0278714	0.0383696	0.0613862	0.117318	0.0296327	0.0382086	0.0301494	0.0742647	4.320641	0.278642	0.281763	0.106765	0.33283	3.331643
8400	-14770.5	-14781.4	10.9121	0.147203	0.0881378	0.0987776	0.0880484	0.119505	0.0725176	0.135035	0.070466	0.0923594	0.17173	0.0853132	0.0882247	0.0998866	0.11435	0.105848	0.131814	0.157408	0.118019	0.124197	0.091979	0.096439	0.0649175	0.171258	0.039277	0.0307482	0.011206	0.0270025	0.0256108	0.028061	0.0432497	0.0158953	0.0367575	0.0405254	0.0513725	0.031006	0.0213054	0.0574247	0.0475461	0.0633683	0.014956	0.0450396	0.0277914	0.0574948	4.019989	0.272502	0.282903	0.109542	0.335053	3.249071
8410	-14768.9	-14778.7	9.77813	0.152767	0.104607	0.101476	0.095101	0.130019	0.0698399	0.134681	0.0952257	0.084556	0.183786	0.075891	0.0836709	0.0909756	0.0920782	0.0996236	0.135282	0.169141	0.134514	0.113984	0.0750175	0.0915114	0.0934311	0.208009	0.0296655	0.0307905	0.0134092	0.0251426	0.0368199	0.0336582	0.0423779	0.0281951	0.0243886	0.0418548	0.0501204	0.0319353	0.0122931	0.0414336	0.0493359	0.0927116	0.0143059	0.0444755	0.031345	0.058119	4.275064	0.270264	0.293376	0.0956401	0.34072	3.347566
8420	-14770.5	-14780.4	9.85133	0.132927	0.0770521	0.114515	0.0994149	0.119912	0.080439	0.143643	0.087703	0.0890711	0.177351	0.0876351	0.0687781	0.124272	0.107116	0.110492	0.118157	0.143385	0.123982	0.122025	0.0711888	0.0834799	0.0902222	0.164652	0.0306556	0.0365802	0.026415	0.0160375	0.0275383	0.0132152	0.041102	0.0343595	0.0264466	0.0598376	0.0375277	0.0391673	0.0356507	0.0521771	0.0485473	0.122114	0.0285218	0.0587991	0.0288598	0.0482466	4.120487	0.263862	0.310498	0.0971619	0.328477	3.349211
8430	-14768.9	-14778.3	9.45401	0.149403	0.0871313	0.0851065	0.091531	0.119821	0.0914267	0.14428	0.0648569	0.110606	0.1639	0.075346	0.0935548	0.109546	0.10316	0.145536	0.151585	0.134182	0.126536	0.134347	0.0621153	0.0820089	0.0798483	0.183519	0.0272281	0.029981	0.0271686	0.0205991	0.0388561	0.029873	0.0333568	0.0238474	0.0392297	0.066516	0.0545607	0.0391004	0.0351565	0.0503527	0.0616223	0.0860673	0.0132272	0.054274	0.0261439	0.0520833	3.957855	0.272301	0.279855	0.103777	0.344067	3.398591
8440	-14766.8	-14776.6	9.82699	0.147457	0.0777684	0.107723	0.0892139	0.122274	0.0990092	0.115111	0.0975293	0.0951257	0.190624	0.0782685	0.0743841	0.0918108	0.105848	0.122143	0.127491	0.131921	0.127991	0.132335	0.10652	0.0997876	0.0880519	0.200331	0.0219904	0.0282364	0.0219301	0.0229584	0.0272554	0.0315928	0.0346392	0.0280486	0.0214661	0.0693211	0.0314386	0.0310544	0.0249955	0.0444184	0.057336	0.0962845	0.0225311	0.0404351	0.0292866	0.0543995	3.841469	0.276794	0.300634	0.096772	0.3258	3.368339
8450	-14767.6	-14778.5	10.9727	0.107429	0.104491	0.11901	0.0965933	0.112406	0.104357	0.126978	0.0871862	0.0944824	0.171117	0.0838737	0.0743841	0.105741	0.103712	0.0983774	0.140192	0.122931	0.123451	0.119654	0.0692219	0.0898604	0.0836696	0.169214	0.0339807	0.0338346	0.0167686	0.0205155	0.0328687	0.0165287	0.0332253	0.0455697	0.0313508	0.0385853	0.0320776	0.0381699	0.0247888	0.0547669	0.0562367	0.0847351	0.013297	0.0433853	0.0473315	0.043091	3.912799	0.281496	0.285559	0.0994405	0.333504	3.249437
8460	-14773.6	-14783.9	10.3148	0.172651	0.0874644	0.105804	0.0927895	0.10216	0.0849138	0.127266	0.0698012	0.0912748	0.166482	0.0895136	0.0784198	0.133107	0.109196	0.0952078	0.159482	0.132943	0.145377	0.1095	0.0757561	0.0776761	0.0764355	0.167308	0.0219109	0.030195	0.00826161	0.024372	0.0384228	0.0303557	0.0349336	0.0436272	0.0234158	0.0279786	0.0320776	0.0356508	0.024017	0.0534244	0.0661118	0.107242	0.0365104	0.0379002	0.0234129	0.0608973	3.979003	0.290852	0.289832	0.09307	0.326246	3.311246
8470	-14777.4	-14788	10.557	0.138164	0.0870329	0.100066	0.105139	0.114919	0.0867181	0.122097	0.0712598	0.101237	0.16562	0.0941045	0.100492	0.0975303	0.0899648	0.114584	0.152417	0.108467	0.117667	0.129521	0.0852756	0.10366	0.0955581	0.210417	0.0196603	0.0230563	0.0131987	0.014324	0.0384228	0.0436142	0.0356981	0.012283	0.0207752	0.0487158	0.0627125	0.0282453	0.0268095	0.0602173	0.0458799	0.100429	0.0121739	0.0290046	0.0271881	0.0472172	3.740779	0.275431	0.28243	0.0884678	0.353671	3.301539
8480	-14771.5	-14781.4	9.99045	0.155302	0.093178	0.103569	0.106206	0.112241	0.0635043	0.117218	0.0959068	0.109432	0.167002	0.0841249	0.0821516	0.0841682	0.131171	0.110329	0.165018	0.136455	0.119749	0.119891	0.0698637	0.0816031	0.0674399	0.178068	0.025685	0.0404206	0.0131987	0.0146956	0.032623	0.0343261	0.0327149	0.0208903	0.041684	0.0624017	0.0562386	0.03597	0.0275967	0.0551375	0.0689249	0.0762527	0.0218842	0.0479566	0.039881	0.0444585	3.931477	0.269126	0.293453	0.104334	0.333087	3.346534
8490	-14781.4	-14791.1	9.74106	0.127818	0.10736	0.0947683	0.1038	0.107715	0.0901396	0.122006	0.0990712	0.0975004	0.17735	0.0694129	0.114885	0.110724	0.0839538	0.100049	0.125153	0.138428	0.108853	0.125059	0.0739364	0.116462	0.103079	0.150721	0.028741	0.0423915	0.0442651	0.0214489	0.047338	0.036732	0.0327156	0.0203196	0.0307783	0.0420818	0.0660841	0.0354213	0.0211251	0.0628211	0.0511001	0.0886573	0.0148628	0.0335719	0.0355472	0.0509296	4.207343	0.282545	0.277271	0.094339	0.345845	3.355177
8500	-14772.6	-14782	9.32904	0.127818	0.103909	0.123842	0.0993876	0.116113	0.0746988	0.142149	0.0891535	0.0811185	0.223691	0.0846967	0.0812839	0.102786	0.143633	0.125584	0.145661	0.122494	0.116084	0.148385	0.0746666	0.0988987	0.0886006	0.153057	0.022092	0.0244535	0.0207345	0.0148554	0.0276873	0.0253952	0.0364483	0.0207389	0.0307783	0.0479581	0.0309003	0.0440278	0.0247716	0.0485322	0.0496038	0.103118	0.0293	0.0464464	0.0378946	0.0676809	3.792612	0.261478	0.287821	0.101987	0.348715	3.421129
8510	-14771.5	-14781.1	9.54525	0.135301	0.110485	0.111883	0.0804501	0.0979071	0.0710516	0.124031	0.07382	0.0906599	0.187244	0.0894511	0.0838105	0.0877892	0.117741	0.110576	0.152761	0.1553	0.131377	0.139917	0.0655994	0.112095	0.0964848	0.202768	0.0239829	0.0415405	0.018677	0.0269138	0.0372906	0.0249601	0.0341029	0.0228899	0.0261983	0.0615438	0.0311023	0.0353617	0.027088	0.0559717	0.0817467	0.0732671	0.020001	0.0465675	0.0268705	0.0446548	3.961742	0.274969	0.273745	0.105679	0.345606	3.389234
8520	-14774.7	-14784.8	10.1516	0.149613	0.0962139	0.105225	0.0790428	0.0939861	0.0881201	0.122297	0.0715992	0.0964833	0.189819	0.065908	0.0765756	0.100044	0.0934642	0.105611	0.131837	0.142331	0.135408	0.134582	0.0711558	0.0921027	0.110354	0.163542	0.0201121	0.0301316	0.0145017	0.0170667	0.0380888	0.0192858	0.0447307	0.0140505	0.0304708	0.0712649	0.0451763	0.036916	0.0474004	0.0672765	0.0485824	0.0957411	0.0308582	0.0534553	0.0281639	0.0499249	4.131881	0.28122	0.301146	0.0953874	0.322246	3.318515
8530	-14767.8	-14778.5	10.7504	0.139548	0.0783216	0.100822	0.0741096	0.105634	0.0727334	0.126935	0.0674406	0.104124	0.191023	0.0690154	0.0891488	0.0982792	0.122162	0.104896	0.139316	0.109669	0.114293	0.113883	0.072722	0.0901061	0.0831668	0.180245	0.0203031	0.0344649	0.0201242	0.0318487	0.0383637	0.0240289	0.0389683	0.0158263	0.0149001	0.0586961	0.0375708	0.0282799	0.0322959	0.0615583	0.0657125	0.110542	0.0320014	0.0527922	0.0247893	0.0748158	4.015931	0.28588	0.283323	0.0987216	0.332075	3.265477
8540	-14766.9	-14778	11.03	0.145942	0.0953119	0.11412	0.0796774	0.105757	0.099986	0.134372	0.0785852	0.0884332	0.165584	0.0754635	0.0917101	0.105909	0.0893463	0.105292	0.123198	0.119174	0.104849	0.116249	0.08239	0.0793483	0.0961644	0.16176	0.0199159	0.0386178	0.0186808	0.024121	0.0362822	0.0226292	0.0482098	0.0191648	0.0408445	0.0354804	0.0393573	0.0441533	0.0207593	0.0557824	0.0571789	0.107935	0.0243657	0.0369757	0.028786	0.0607566	3.997566	0.285663	0.288671	0.104652	0.321014	3.238619
8550	-14768.2	-14778.3	10.1607	0.158972	0.0994193	0.103252	0.0999949	0.0958989	0.0865745	0.128152	0.0781546	0.101855	0.179914	0.0751365	0.081184	0.10966	0.0960302	0.114947	0.156858	0.147268	0.111961	0.114318	0.090538	0.0837944	0.0926135	0.167939	0.016391	0.0295015	0.0204672	0.0325466	0.0415765	0.0195908	0.0432753	0.011957	0.0492561	0.0429896	0.0452233	0.0413616	0.0282726	0.0542998	0.0503779	0.0927959	0.0351478	0.0332383	0.0320715	0.0379604	3.878187	0.267889	0.294702	0.092488	0.34492	3.332737
8560	-14769.2	-14780.6	11.4349	0.16928	0.0865795	0.0882498	0.0854698	0.111858	0.0949316	0.131215	0.0747734	0.110331	0.177526	0.0732177	0.075813	0.0999917	0.094362	0.119261	0.114578	0.131189	0.123833	0.133739	0.0590402	0.0900276	0.0644432	0.165541	0.0251325	0.0353625	0.0173682	0.0251735	0.01935	0.0213481	0.0265581	0.0212933	0.0224323	0.0533591	0.0314385	0.0381403	0.0406881	0.0530537	0.0533367	0.0838547	0.0344841	0.0447709	0.027656	0.0453624	4.043088	0.273066	0.297072	0.0957305	0.334132	3.195413
8570	-14776.2	-14786	9.70613	0.16217	0.0941325	0.119741	0.066609	0.120962	0.0845791	0.127807	0.0733266	0.0988659	0.19261	0.0938535	0.0775598	0.0868481	0.114987	0.119027	0.127268	0.116128	0.138366	0.12093	0.0745335	0.0963107	0.0768029	0.167352	0.0370289	0.0289141	0.020075	0.0183533	0.0518277	0.029855	0.0418862	0.0248506	0.0421639	0.0743066	0.0278139	0.025924	0.0232948	0.0583411	0.0734991	0.0752053	0.0248752	0.0609993	0.0230574	0.04792	4.16788	0.280928	0.285435	0.0949304	0.338706	3.360962
8580	-14782.9	-14793.7	10.807	0.162694	0.102453	0.120648	0.0788977	0.101925	0.0924961	0.126116	0.0733125	0.0730171	0.1556	0.0832436	0.0948555	0.0980162	0.137758	0.105406	0.116387	0.130131	0.12884	0.134598	0.0631395	0.0795524	0.0980761	0.14872	0.0324308	0.0345004	0.0178386	0.0309968	0.0386264	0.0346145	0.0194236	0.0169765	0.0371704	0.0568648	0.055231	0.0349734	0.0319528	0.0538482	0.0369242	0.0879324	0.014351	0.0407023	0.0199932	0.0408079	4.32114	0.293637	0.280507	0.0934949	0.332361	3.242041
8590	-14775.1	-14785.7	10.6317	0.150099	0.110873	0.103375	0.0815644	0.108236	0.0665082	0.125151	0.0722244	0.113578	0.166992	0.0893246	0.102199	0.075925	0.0937336	0.101515	0.127146	0.152904	0.125743	0.115709	0.0944723	0.1003	0.0765922	0.175592	0.0250624	0.0255998	0.0139606	0.0166459	0.0377536	0.0288045	0.035024	0.0154587	0.0374438	0.0507362	0.0295566	0.0376903	0.018197	0.0769466	0.0541133	0.0819369	0.0243234	0.0460282	0.0268881	0.0707145	3.927522	0.290528	0.263606	0.0991226	0.346744	3.282642
8600	-14774.7	-14783.8	9.03636	0.125721	0.0904264	0.106264	0.104231	0.11527	0.0674095	0.143777	0.0817147	0.100276	0.18216	0.0933768	0.0691148	0.101323	0.10881	0.115681	0.148362	0.117832	0.0975378	0.136622	0.0967951	0.0760446	0.107448	0.208058	0.0262359	0.0219447	0.0280379	0.0152744	0.0374097	0.0252257	0.0285171	0.0194346	0.0422611	0.0605035	0.0639936	0.0337347	0.0314776	0.0769466	0.0580059	0.102099	0.0170128	0.0476156	0.0325203	0.0720677	4.054879	0.270154	0.294102	0.1078	0.327944	3.434573
8610	-14775.3	-14785.1	9.78045	0.163542	0.085515	0.12103	0.113241	0.118023	0.10006	0.145004	0.0901329	0.103102	0.181321	0.0799907	0.0763315	0.0875282	0.110107	0.114663	0.161422	0.126226	0.131877	0.132438	0.0821825	0.0872804	0.0757047	0.169254	0.0170496	0.0355893	0.0355683	0.021911	0.016331	0.0261952	0.0303871	0.0133984	0.0350037	0.0540475	0.0319433	0.0420755	0.0189159	0.0499095	0.0398827	0.0947837	0.0261092	0.0382918	0.0298932	0.0508093	3.98917	0.288279	0.272559	0.0961549	0.343007	3.364071
8620	-14779.3	-14790.9	11.6148	0.152368	0.111321	0.103755	0.0824542	0.112854	0.0700833	0.119569	0.0621913	0.0983993	0.14234	0.0751159	0.0694969	0.103578	0.0870222	0.114663	0.134174	0.134986	0.0946626	0.138715	0.0967874	0.0772793	0.0840889	0.149621	0.0300469	0.0141411	0.0395294	0.0203715	0.016331	0.0268749	0.042733	0.0265807	0.0331237	0.0392655	0.0212007	0.0427851	0.0331979	0.0617532	0.0602001	0.100961	0.0281474	0.0405316	0.0252659	0.0521473	4.157212	0.267783	0.293062	0.099368	0.339786	3.170714
8630	-14772.9	-14781.8	8.93201	0.152368	0.109343	0.123107	0.113896	0.0972454	0.0849483	0.119334	0.0776865	0.101912	0.187117	0.101585	0.0846573	0.0915023	0.122445	0.100379	0.134307	0.131673	0.122567	0.130108	0.0813655	0.0985396	0.0836668	0.202444	0.0397238	0.0202652	0.0226494	0.022015	0.0504517	0.025891	0.0362223	0.0150447	0.0172231	0.0752625	0.0519942	0.0366583	0.0138096	0.0481043	0.0697291	0.0772679	0.0326093	0.0525434	0.0316835	0.0690521	3.799684	0.268352	0.29297	0.0975189	0.341159	3.460397
8640	-14782.7	-14792.8	10.0988	0.152583	0.110871	0.0929705	0.0908547	0.121131	0.085272	0.116382	0.0677347	0.101067	0.182152	0.077085	0.0752799	0.0802563	0.0986941	0.125436	0.156368	0.132827	0.109931	0.130108	0.0679963	0.0948201	0.071123	0.157041	0.0238	0.0252244	0.0182853	0.0257361	0.0337535	0.029815	0.043927	0.0359562	0.021506	0.0703577	0.0560245	0.0677223	0.0414138	0.051326	0.0535102	0.0682694	0.0441192	0.0368344	0.0332718	0.0482809	4.075326	0.284659	0.296483	0.0944659	0.324391	3.327118
8650	-14773	-14782.7	9.74587	0.160223	0.0891088	0.0866547	0.0817762	0.128488	0.0902953	0.13639	0.079872	0.107342	0.181714	0.0902974	0.0784132	0.102108	0.0970463	0.12296	0.0976732	0.128142	0.111486	0.1083	0.0932824	0.0932968	0.0884835	0.177573	0.0371387	0.0224828	0.0253824	0.03224	0.0204748	0.0357709	0.0475708	0.0297171	0.0268832	0.0552916	0.0341276	0.0484107	0.0364428	0.0546169	0.0549736	0.112964	0.0211963	0.0420315	0.0459424	0.0446541	4.129369	0.277325	0.298531	0.0951152	0.329029	3.359237
8660	-14772.7	-14782.1	9.37729	0.152403	0.0874781	0.10008	0.103936	0.130884	0.0858607	0.138234	0.0987875	0.0961229	0.154137	0.078538	0.0784653	0.110656	0.111149	0.11553	0.16377	0.130129	0.139629	0.124029	0.0864734	0.0706191	0.0907028	0.198004	0.0256294	0.0339927	0.01873	0.0165548	0.0291209	0.0175822	0.046166	0.0240239	0.026132	0.0464202	0.0339887	0.0447001	0.0145892	0.0546169	0.0720945	0.111312	0.0137133	0.0298613	0.0321238	0.0712432	3.925453	0.26999	0.299889	0.0949534	0.335168	3.408213
8670	-14772	-14783.4	11.4376	0.116283	0.10947	0.118055	0.0766098	0.107332	0.0775816	0.114718	0.0643468	0.120231	0.16617	0.0614719	0.0714618	0.117617	0.0982809	0.097101	0.137118	0.13139	0.109225	0.125852	0.0895465	0.0916543	0.0860222	0.176689	0.019785	0.0321267	0.0166665	0.0198229	0.0269725	0.0297257	0.0475181	0.0138777	0.0310981	0.071534	0.0420958	0.0428262	0.0274141	0.0498869	0.0530096	0.0772084	0.0267987	0.0295816	0.0188982	0.0620976	3.909015	0.281484	0.280962	0.100409	0.337145	3.203171
8680	-14774.8	-14783.5	8.76092	0.143982	0.126955	0.126744	0.0916476	0.108246	0.0704156	0.141131	0.086319	0.108072	0.191824	0.0753976	0.0640507	0.100154	0.0909254	0.122757	0.145882	0.135651	0.126287	0.131763	0.0818539	0.0883915	0.0795057	0.196695	0.0245046	0.0303103	0.0388721	0.0262137	0.0274465	0.0287281	0.0421664	0.0117815	0.0289583	0.0644193	0.0568936	0.052554	0.0404655	0.0444437	0.0545129	0.0976867	0.0156818	0.0478826	0.0265409	0.0529498	4.303414	0.28295	0.278426	0.102948	0.335677	3.447663
8690	-14771.9	-14782.2	10.2729	0.133329	0.101587	0.123419	0.089506	0.13168	0.0671647	0.132268	0.0783832	0.0810501	0.162006	0.0723746	0.0839646	0.113209	0.0874605	0.131125	0.124782	0.117409	0.14129	0.128461	0.0749102	0.0926121	0.0732748	0.170643	0.0437518	0.0333039	0.0224065	0.0309957	0.0211316	0.0403398	0.030653	0.0116427	0.0348502	0.0684401	0.0462238	0.0306611	0.0404655	0.0698118	0.0514652	0.0945445	0.0106099	0.0393299	0.0314045	0.0457885	4.075105	0.281507	0.282415	0.102451	0.333628	3.309728
8700	-14764.6	-14775.1	10.4448	0.125284	0.11775	0.0975155	0.0928419	0.105198	0.0864071	0.12992	0.0834385	0.109806	0.164897	0.0786	0.0805263	0.0986808	0.111194	0.0949589	0.134312	0.141655	0.134367	0.1361	0.0716606	0.100618	0.0810416	0.20977	0.0381196	0.0310144	0.0321499	0.0181824	0.0186668	0.021639	0.0366647	0.0139891	0.0256629	0.0591453	0.041779	0.0365695	0.0290211	0.0489526	0.0553474	0.0895264	0.0142579	0.0466957	0.0236236	0.0387314	3.845996	0.278984	0.278794	0.10348	0.338741	3.306281
