Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3100	-13150	-13098.9	-51.0832	0.7893329	0.351292	0.250424	0.225334	0.149983	0.303514	0.148772	0.294003	0.200776	0.211984	0.425639	0.131984	0.147565	0.235125	0.276564	0.200755	0.401584	0.388001	0.309328	0.280023	0.129414	0.14765	0.0943347	0.710064	0.0138842	0.0369406	0.0973965	0.202241	0.0958107	0.0224334	0.158985	0.0528446	0.0801917	0.0706775	0.233217	0.117556	0.061801	0.333581	0.103854	0.170804	0.0378703	0.099353	0.0950619	0.314462	0.0194223	0.334441	0.0499762	0.0299322	0.506068	0.0601602	0.0932869	0.402804	0.953955	2.54995	0.371193	0.359804	0.0651701	0.203833	0.3727425	8.413081
3110	-13152.8	-13107.8	-45.0083	0.7067324	0.319662	0.160799	0.216519	0.121737	0.288176	0.184633	0.318692	0.138951	0.227389	0.478049	0.127568	0.152739	0.29897	0.262655	0.252417	0.356662	0.323215	0.268718	0.22812	0.144577	0.153542	0.121021	0.566609	0.0220585	0.0482503	0.0277548	0.241473	0.0787683	0.0588525	0.115226	0.0332261	0.0439245	0.0526291	0.233217	0.0875196	0.0468506	0.28011	0.0597468	0.179172	0.0276285	0.0667866	0.138653	0.252334	0.0172986	0.342461	0.0542723	0.0296075	0.485946	0.0704148	0.0756269	0.366689	0.927338	2.63035	0.384296	0.35527	0.0582575	0.202177	0.355646	7.805599
3120	-13152.6	-13107	-45.5584	0.7274941	0.350774	0.152892	0.245515	0.158515	0.163772	0.20216	0.283656	0.185253	0.147927	0.438372	0.163779	0.17361	0.29897	0.304005	0.17706	0.450362	0.321838	0.243347	0.232766	0.121966	0.207377	0.149693	0.571798	0.044996	0.0578526	0.0898437	0.239583	0.0426749	0.0264457	0.168974	0.0337761	0.0699085	0.0726519	0.200367	0.058189	0.11015	0.196474	0.087547	0.166704	0.00692001	0.0434952	0.166363	0.232286	0.0188224	0.36431	0.0572882	0.0226674	0.493885	0.0430278	0.080068	0.376219	0.934646	2.60907	0.348611	0.378555	0.0620316	0.210802	0.3356374	7.860607
3130	-13160	-13107.6	-52.3826	0.6578446	0.468802	0.189778	0.26007	0.158515	0.254758	0.156183	0.327439	0.151236	0.149546	0.47736	0.120991	0.1265	0.288318	0.309841	0.256489	0.468443	0.324344	0.300802	0.296849	0.1124	0.179205	0.112464	0.669128	0.021375	0.0216274	0.0243406	0.209995	0.0973466	0.027223	0.166878	0.0169343	0.116347	0.0540359	0.249826	0.115504	0.135731	0.316975	0.06377	0.25807	0.0144669	0.0956214	0.0883329	0.289165	0.014832	0.397751	0.0545213	0.0303979	0.431061	0.0714367	0.0652169	0.342942	0.908186	2.68366	0.350029	0.371075	0.057645	0.221252	0.3798675	8.543026
3140	-13160.2	-13111.8	-48.3731	0.6349111	0.297945	0.137369	0.195651	0.130053	0.253315	0.140038	0.312993	0.187337	0.169003	0.407128	0.155621	0.123207	0.288135	0.316215	0.244927	0.373565	0.27704	0.249291	0.284304	0.0560086	0.166591	0.172991	0.696796	0.00692603	0.0719653	0.0293514	0.265401	0.0504608	0.106875	0.186059	0.020242	0.0930978	0.10299	0.247326	0.11474	0.13758	0.236041	0.097582	0.221432	0.0893955	0.0643983	0.0886076	0.276079	0.0149463	0.410472	0.0477686	0.0316884	0.434383	0.0607408	0.0603791	0.33113	0.898135	2.71036	0.370113	0.36644	0.0591014	0.204345	0.3403734	8.142071
3150	-13160.7	-13111.5	-49.1754	0.5083042	0.344927	0.132702	0.282142	0.231717	0.22407	0.204412	0.355874	0.160576	0.165934	0.400127	0.107987	0.191626	0.239497	0.236003	0.296633	0.476747	0.328497	0.27903	0.363879	0.0907519	0.201334	0.103591	0.602626	0.0416	0.0570603	0.041177	0.126439	0.075887	0.0373716	0.092802	0.000908357	0.0673471	0.0553926	0.229635	0.11895	0.0541162	0.298157	0.0645139	0.229397	0.0306811	0.110699	0.0851705	0.384317	0.0191906	0.377872	0.0506605	0.0253365	0.462121	0.0648191	0.034937	0.257303	0.826218	2.88154	0.368057	0.367309	0.0649723	0.199662	0.2781744	8.222305
3160	-13151.6	-13108.7	-42.8836	0.6597231	0.306996	0.178223	0.221849	0.0918078	0.343697	0.153405	0.321937	0.207568	0.112431	0.395851	0.0961149	0.164121	0.270778	0.230063	0.232442	0.311979	0.33801	0.283185	0.234283	0.127129	0.175514	0.0931962	0.586857	0.00732891	0.0407998	0.0265867	0.191003	0.0810292	0.0217957	0.12881	0.0112051	0.0829202	0.0880494	0.221773	0.101257	0.0858278	0.254483	0.0989106	0.21072	0.0405556	0.0729509	0.129836	0.219851	0.0206278	0.388198	0.0554351	0.0226036	0.464958	0.0481782	0.0656148	0.34389	0.908977	2.68152	0.368679	0.359156	0.0630321	0.209132	0.3126841	7.593128
3170	-13154.5	-13116.9	-37.6205	0.7039111	0.291347	0.183259	0.191682	0.115464	0.254832	0.136605	0.195326	0.207511	0.147256	0.334697	0.121171	0.17743	0.312277	0.225574	0.197801	0.361399	0.207345	0.202566	0.277808	0.0864109	0.137566	0.0885113	0.409632	0.0855509	0.0959609	0.0147996	0.253964	0.0956612	0.0207576	0.086647	0.00433805	0.102661	0.0804902	0.176425	0.101257	0.0558077	0.266486	0.0678998	0.195919	0.0479485	0.0545941	0.104053	0.292122	0.0254916	0.38055	0.0461199	0.0403956	0.473565	0.0338776	0.0750239	0.36537	0.926309	2.6333	0.366313	0.367838	0.0617632	0.204086	0.3465361	7.066813
3180	-13150.9	-13107.4	-43.4447	0.8102807	0.33747	0.15563	0.157818	0.138948	0.244473	0.184665	0.25083	0.163506	0.163001	0.390812	0.144889	0.129193	0.227651	0.181867	0.218233	0.375424	0.301531	0.227979	0.309328	0.132977	0.188641	0.134182	0.536249	0.0714507	0.0231475	0.00313385	0.284455	0.097851	0.0595528	0.112271	0.0616715	0.0900255	0.0637387	0.208176	0.0975313	0.0987389	0.317252	0.0884777	0.205756	0.0525302	0.113466	0.116866	0.187852	0.0320977	0.345076	0.0530915	0.0230662	0.503213	0.0434564	0.0977444	0.41124	0.959763	2.53125	0.364382	0.361747	0.0674342	0.206436	0.3954154	7.649239
3190	-13155.3	-13109.3	-45.9102	0.7791702	0.30941	0.210974	0.231526	0.1493	0.262413	0.200576	0.300666	0.178472	0.143582	0.390812	0.215784	0.114321	0.285115	0.247351	0.317792	0.38193	0.30636	0.254129	0.366758	0.119083	0.199673	0.141814	0.550494	0.0321962	0.0119255	0.0376509	0.294166	0.0404727	0.0796861	0.137869	0.04059	0.0605924	0.0495503	0.208176	0.061442	0.0603447	0.244849	0.0711331	0.155209	0.0596461	0.0461573	0.110198	0.215597	0.0393379	0.32305	0.0460965	0.0199279	0.516487	0.0551008	0.0911193	0.398611	0.951012	2.55926	0.368176	0.35508	0.0698133	0.206931	0.3707256	7.895786
3200	-13147.2	-13107.6	-39.6486	0.6933903	0.362912	0.123863	0.209527	0.113983	0.234521	0.155375	0.278709	0.149812	0.135985	0.312432	0.176702	0.120969	0.232873	0.295741	0.2161	0.383226	0.28023	0.279636	0.284331	0.0765639	0.186244	0.131726	0.497555	0.05866	0.0397766	0.036356	0.244131	0.0215992	0.0605835	0.078175	0.0585239	0.0617903	0.0647967	0.155206	0.0947022	0.0763993	0.258507	0.0443248	0.179648	0.0433975	0.0859473	0.155356	0.212728	0.0360272	0.347835	0.0542899	0.0162776	0.504998	0.0405721	0.072777	0.360395	0.922394	2.64443	0.341927	0.38141	0.0682285	0.208434	0.3705482	7.269625
3210	-13151.9	-13113.6	-38.2477	0.75987	0.336844	0.176912	0.196397	0.15313	0.189719	0.208014	0.246981	0.153075	0.12873	0.37887	0.125225	0.132177	0.240207	0.283499	0.184792	0.281335	0.286421	0.227915	0.214979	0.146935	0.158498	0.109039	0.560382	0.0811332	0.0139177	0.0525078	0.183314	0.0586608	0.0346425	0.0886884	0.0514758	0.0921627	0.0759125	0.237087	0.0798489	0.0917878	0.194756	0.0183722	0.129132	0.0357646	0.0899437	0.0823675	0.317987	0.0379701	0.347962	0.0539579	0.0149318	0.487257	0.0579219	0.0869957	0.390461	0.945184	2.57736	0.33204	0.384861	0.0657812	0.217317	0.343882	7.129538
3220	-13151.7	-13114.6	-37.1066	0.8632803	0.295873	0.187205	0.188227	0.139518	0.170215	0.236093	0.297233	0.185675	0.150377	0.285893	0.120963	0.127796	0.17903	0.219991	0.286019	0.327638	0.298256	0.158702	0.236259	0.0834008	0.164011	0.1345	0.611333	0.0287845	0.0295653	0.0223328	0.219329	0.0983089	0.0904597	0.0653728	0.0284478	0.0721036	0.0738461	0.161469	0.0575267	0.101607	0.189126	0.0397429	0.126963	0.0217246	0.0899437	0.103254	0.31131	0.0351893	0.273291	0.0597119	0.0194071	0.572619	0.0397818	0.108936	0.431416	0.973057	2.48659	0.352372	0.366582	0.0784473	0.202598	0.3831538	7.015425
3230	-13145.5	-13103.5	-42.008	0.8458399	0.29326	0.177405	0.264805	0.179335	0.32129	0.1496	0.239754	0.175675	0.161901	0.454944	0.11111	0.180076	0.288374	0.263417	0.198489	0.37703	0.343028	0.229385	0.232212	0.0973033	0.179662	0.124956	0.491182	0.0758422	0.0178333	0.0682251	0.23719	0.0930744	0.0204855	0.0739064	0.0129927	0.0742911	0.0433114	0.209883	0.0725942	0.0902663	0.171761	0.0821407	0.190565	0.0129399	0.0699887	0.107978	0.246109	0.0403994	0.297728	0.0559105	0.0174891	0.537956	0.0505165	0.105269	0.424955	0.96889	2.50089	0.348869	0.367234	0.0762229	0.207674	0.3677743	7.50557
3240	-13158.7	-13115.7	-42.9557	0.9053213	0.276848	0.184689	0.213567	0.116165	0.174467	0.209998	0.3104	0.170204	0.158646	0.425924	0.115629	0.158031	0.252828	0.254233	0.282853	0.380551	0.263762	0.245901	0.319636	0.1344	0.168156	0.10027	0.592854	0.00661644	0.0724148	0.0244884	0.208224	0.0129783	0.078472	0.0782828	0.0317575	0.0786597	0.0577916	0.224998	0.0713123	0.085511	0.288066	0.0576126	0.190955	0.026548	0.0696162	0.128947	0.297071	0.0377984	0.274344	0.0583026	0.0120707	0.569531	0.0479533	0.117697	0.44632	0.982352	2.45363	0.344342	0.365884	0.0817212	0.208052	0.3881936	7.600334
3250	-13146.5	-13103.4	-43.1514	0.8115394	0.297252	0.170401	0.225037	0.166924	0.29107	0.0968295	0.240757	0.219651	0.140488	0.375962	0.142966	0.176188	0.238341	0.249399	0.229074	0.349177	0.386089	0.25523	0.247706	0.162186	0.181586	0.121489	0.580539	0.0418265	0.0527103	0.0619784	0.266223	0.0305338	0.090795	0.132604	0.0192542	0.123013	0.107404	0.145051	0.0694487	0.0595571	0.172006	0.0984563	0.146104	0.0265423	0.0719156	0.101693	0.258449	0.0258129	0.335732	0.0592721	0.0234892	0.50303	0.0526641	0.0980118	0.411739	0.960102	2.53015	0.360451	0.366031	0.0705473	0.202971	0.3419974	7.619906
3260	-13152.1	-13111.7	-40.3305	0.7443912	0.336146	0.170401	0.208314	0.180807	0.302993	0.147577	0.312595	0.15582	0.182614	0.342007	0.131657	0.143034	0.203323	0.231781	0.287724	0.329905	0.275252	0.203119	0.237369	0.111128	0.151845	0.111814	0.61521	0.0726072	0.0329324	0.033874	0.192237	0.0667247	0.00583541	0.0745093	0.0465101	0.0851519	0.0913586	0.219858	0.0534231	0.0898807	0.201132	0.0564292	0.233729	0.00592757	0.0637537	0.0810545	0.258449	0.0266791	0.331173	0.0574079	0.0182518	0.519909	0.0465786	0.0836844	0.383744	0.94027	2.5923	0.367509	0.359451	0.066536	0.206504	0.3332432	7.337813
3270	-13143	-13106.3	-36.7118	0.8093256	0.321829	0.109874	0.169967	0.163018	0.212032	0.216829	0.280655	0.168346	0.142509	0.365846	0.131118	0.15573	0.240054	0.233238	0.221935	0.316735	0.22666	0.265255	0.249299	0.0903036	0.174837	0.110505	0.567865	0.0792438	0.0373278	0.0344505	0.246342	0.0628394	0.0159825	0.06473	0.0254189	0.0715337	0.0851334	0.17633	0.0735752	0.0898807	0.199765	0.0265937	0.115179	0.0205499	0.079568	0.0551476	0.281918	0.0292903	0.370979	0.0560558	0.0201012	0.480854	0.0427197	0.0975416	0.410862	0.959506	2.53209	0.340003	0.379628	0.069365	0.211004	0.3440073	6.975949
3280	-13149.4	-13104.3	-45.1537	0.8695412	0.324358	0.14826	0.235468	0.169765	0.176971	0.176892	0.297376	0.197449	0.144681	0.447544	0.164081	0.144055	0.279989	0.256394	0.216385	0.453556	0.327505	0.294292	0.313435	0.11314	0.187261	0.0823695	0.533976	0.0216308	0.0635508	0.0310873	0.151018	0.111392	0.0308668	0.144532	0.0249318	0.0728823	0.0748651	0.197621	0.11257	0.130931	0.220184	0.107819	0.198216	0.0427972	0.060129	0.100176	0.237726	0.0309478	0.326397	0.0529137	0.0194582	0.517552	0.0527313	0.110248	0.433695	0.974506	2.48155	0.359202	0.370307	0.0647972	0.205694	0.3549783	7.82013
3290	-13160.6	-13109.1	-51.5413	0.8444581	0.410696	0.199913	0.244733	0.0981659	0.308437	0.180316	0.302178	0.148993	0.1922	0.436032	0.151889	0.179261	0.255025	0.34454	0.207304	0.455698	0.380625	0.256176	0.401725	0.0743282	0.219047	0.149796	0.492078	0.0142602	0.0427404	0.0555369	0.370664	0.0487962	0.0440572	0.0883048	0.0518717	0.087567	0.110105	0.162636	0.0532926	0.0522472	0.230948	0.0908072	0.222691	0.0607111	0.0566909	0.197879	0.327938	0.0259003	0.351018	0.055133	0.0214289	0.506647	0.0398724	0.104978	0.424436	0.968551	2.50204	0.338509	0.3918	0.0661961	0.203495	0.366657	8.458898
3300	-13144.2	-13105.4	-38.8043	0.8057741	0.280274	0.155994	0.240195	0.144149	0.19364	0.161525	0.261106	0.130314	0.193553	0.403736	0.109118	0.13301	0.213593	0.27647	0.273513	0.374446	0.333013	0.256176	0.237032	0.0888969	0.146264	0.105957	0.484889	0.0498471	0.0530045	0.0214528	0.140291	0.0933519	0.0322691	0.176707	0.0135465	0.0822576	0.0614279	0.167615	0.0580053	0.0469064	0.244292	0.066781	0.238039	0.0160181	0.0462747	0.124052	0.256193	0.0356465	0.330111	0.0631264	0.0159214	0.509854	0.045341	0.0967868	0.409448	0.958542	2.53522	0.34235	0.372412	0.0706472	0.214591	0.3403406	7.185194
3310	-13157.4	-13121.3	-36.0924	0.8889103	0.256317	0.122722	0.216911	0.144435	0.204776	0.128013	0.241888	0.201188	0.142087	0.353897	0.149649	0.129804	0.185677	0.20977	0.265097	0.298172	0.228963	0.235531	0.256688	0.117256	0.112605	0.0765919	0.69289	0.0337205	0.0308247	0.0216724	0.201086	0.0889261	0.0384326	0.0520163	0.0234083	0.093777	0.0758979	0.205394	0.0880942	0.0748045	0.193681	0.0229463	0.110886	0.034247	0.171782	0.128414	0.25307	0.0304638	0.327555	0.0607664	0.017446	0.520059	0.0437099	0.114291	0.440612	0.978843	2.46625	0.346516	0.374907	0.0682138	0.210363	0.3990719	6.914009
3320	-13150.2	-13110.6	-39.6052	0.6472315	0.339775	0.137175	0.163705	0.185822	0.209943	0.167333	0.306796	0.189834	0.169758	0.393475	0.106808	0.162105	0.159117	0.239535	0.203233	0.391427	0.252922	0.230722	0.294404	0.118202	0.207756	0.139697	0.54379	0.0728216	0.0671916	0.0330026	0.266273	0.0478631	0.0512051	0.0915808	0.0216309	0.0946619	0.0418106	0.132628	0.0760699	0.0675108	0.290262	0.131616	0.130563	0.0202128	0.0487883	0.0976495	0.168605	0.0328922	0.331776	0.0458882	0.0299317	0.513072	0.0464402	0.0629732	0.337531	0.903627	2.69587	0.367447	0.351837	0.0748599	0.205856	0.3573055	7.265282
3330	-13144	-13111.3	-32.6796	0.7520786	0.301536	0.168703	0.217708	0.139935	0.278847	0.107115	0.244831	0.136798	0.169758	0.337624	0.121222	0.0851313	0.197587	0.263167	0.199353	0.356902	0.252826	0.262209	0.214171	0.0976921	0.14612	0.0856937	0.474921	0.0271013	0.0570126	0.00811832	0.177663	0.0571077	0.025533	0.119421	0.0338157	0.0611364	0.063989	0.148475	0.0879421	0.0631429	0.225383	0.0848395	0.11749	0.015229	0.0809823	0.0850067	0.173482	0.031035	0.34299	0.0567594	0.0155005	0.494284	0.0594313	0.0853292	0.3871	0.942738	2.58483	0.366876	0.362776	0.0679594	0.202389	0.3555602	6.572723
3340	-13147	-13114.2	-32.8134	0.8650554	0.26583	0.185135	0.168826	0.173612	0.22283	0.164741	0.21595	0.148978	0.153819	0.336733	0.120546	0.135014	0.221982	0.229111	0.198416	0.287903	0.214682	0.197308	0.279367	0.0597473	0.16631	0.121523	0.514566	0.0541341	0.0475144	0.0402317	0.288273	0.0641199	0.0441496	0.0895242	0.0253765	0.0983187	0.057992	0.129886	0.0746981	0.104963	0.233819	0.0355765	0.107292	0.0297352	0.0372701	0.0850067	0.155291	0.027519	0.326086	0.0684737	0.0297042	0.503792	0.0444254	0.109308	0.432064	0.97347	2.48516	0.388144	0.344838	0.0684531	0.198564	0.3667174	6.5861
3350	-13150.9	-13113.3	-37.6782	0.8386052	0.302919	0.0990599	0.186423	0.156643	0.334934	0.141639	0.260925	0.133241	0.197014	0.356346	0.124332	0.142374	0.194925	0.212914	0.157974	0.329858	0.221406	0.194476	0.305738	0.128309	0.11842	0.168829	0.421247	0.0410393	0.05959	0.0523187	0.293132	0.0772469	0.04341	0.133268	0.00621721	0.0972306	0.0409609	0.15318	0.0737206	0.110093	0.223497	0.0771912	0.2237	0.044486	0.0619063	0.103864	0.26659	0.0300755	0.306811	0.0581323	0.0279303	0.528712	0.0483388	0.103743	0.422224	0.967103	2.50693	0.362561	0.36641	0.0689203	0.202108	0.3487598	7.072586
3360	-13148.9	-13110.4	-38.4883	0.8332065	0.303033	0.133262	0.206235	0.122889	0.254184	0.202917	0.224879	0.179996	0.142952	0.395294	0.107551	0.146723	0.197433	0.191249	0.261526	0.368434	0.295886	0.227565	0.287472	0.0883949	0.135606	0.141071	0.502406	0.0447711	0.104929	0.0273206	0.32727	0.104173	0.0211179	0.122684	0.0259847	0.0527957	0.094068	0.1707	0.0533983	0.0807896	0.142657	0.0716856	0.112754	0.0578549	0.0585369	0.13801	0.225134	0.0368496	0.337091	0.055382	0.0248021	0.514681	0.0311938	0.102603	0.420167	0.965748	2.51148	0.340832	0.373492	0.0690976	0.216579	0.3676181	7.153594
3370	-13142.5	-13111	-31.5371	0.7419489	0.21687	0.117149	0.21269	0.163098	0.147041	0.138558	0.235602	0.136416	0.141251	0.27597	0.117439	0.166959	0.204483	0.25478	0.196685	0.332702	0.244642	0.2009	0.243529	0.08777	0.135606	0.0839002	0.522667	0.0456231	0.0460941	0.0260195	0.169144	0.0578269	0.0280853	0.117501	0.00755869	0.0576911	0.0635431	0.210168	0.106623	0.0523598	0.31687	0.0401532	0.110888	0.0406146	0.0585369	0.0866739	0.239796	0.0290833	0.397574	0.052171	0.0278783	0.443719	0.0495751	0.0831617	0.382668	0.939474	2.5947	0.372284	0.363412	0.0616011	0.202703	0.3611038	6.458475
3380	-13149.5	-13110.1	-39.4664	0.6188825	0.37801	0.149279	0.2144	0.152893	0.23794	0.148434	0.317186	0.179216	0.147977	0.280956	0.139405	0.168508	0.196832	0.235627	0.23948	0.333332	0.300465	0.255321	0.289317	0.0984784	0.161426	0.106096	0.522667	0.0446008	0.0543639	0.0990072	0.241941	0.0608702	0.0764727	0.127529	0.0208689	0.107909	0.0478736	0.196113	0.0970749	0.0300013	0.236167	0.0524365	0.132712	0.0238634	0.0925601	0.0451026	0.210693	0.0219255	0.371233	0.0571296	0.0192137	0.460748	0.0697502	0.0570244	0.322607	0.890655	2.72971	0.367166	0.362814	0.0615676	0.208452	0.3397496	7.251404
3390	-13145.6	-13104.6	-41.0086	0.719757	0.330556	0.17517	0.206337	0.163815	0.269713	0.189186	0.281121	0.126966	0.186476	0.270412	0.110958	0.13594	0.217741	0.242432	0.170222	0.472678	0.278788	0.251085	0.293461	0.0622676	0.172265	0.120766	0.596507	0.0246969	0.0313167	0.0977686	0.228831	0.0597941	0.0060181	0.127529	0.0377979	0.0778979	0.0680748	0.148445	0.0712201	0.0464645	0.264482	0.0696554	0.143548	0.0429168	0.121696	0.12769	0.284917	0.0266735	0.374087	0.0508882	0.0283535	0.469522	0.0504761	0.0784124	0.372705	0.931975	2.61691	0.354162	0.379643	0.0593282	0.206866	0.3559481	7.40562
3400	-13156.2	-13116.4	-39.826	0.6424747	0.30455	0.144684	0.218202	0.189308	0.232465	0.171682	0.297025	0.163911	0.159501	0.319924	0.180422	0.182466	0.249703	0.246677	0.205044	0.331371	0.254993	0.274444	0.306143	0.0770576	0.200318	0.109041	0.50817	0.0633908	0.0604202	0.0907023	0.227351	0.0779712	0.00946124	0.0734601	0.0325221	0.082595	0.0574753	0.123648	0.04728	0.099913	0.204856	0.0589679	0.158983	0.0519145	0.0471689	0.162388	0.229796	0.0206604	0.340123	0.048076	0.0461359	0.511635	0.0333703	0.0619702	0.335075	0.901532	2.70142	0.376976	0.367312	0.0568741	0.198838	0.376794	7.287368
3410	-13153.3	-13107.7	-45.596	0.8950685	0.325412	0.142352	0.22317	0.163022	0.308389	0.217891	0.288693	0.175502	0.14901	0.316991	0.201438	0.146279	0.288336	0.274866	0.250036	0.414415	0.33493	0.257173	0.321987	0.088848	0.180253	0.134556	0.595252	0.0767701	0.0543228	0.0682552	0.269713	0.0952482	0.0792426	0.0788313	0.020236	0.0352013	0.0605089	0.160257	0.0792498	0.0754643	0.241357	0.0266194	0.163025	0.0583075	0.111364	0.119558	0.19203	0.0257433	0.392076	0.0483288	0.047951	0.459228	0.0266731	0.115571	0.44277	0.980177	2.46148	0.363154	0.359535	0.0614322	0.215879	0.3999011	7.864362
3420	-13156	-13110.2	-45.828	0.9617204	0.398706	0.179979	0.232314	0.172897	0.269957	0.209356	0.323786	0.172685	0.209702	0.354005	0.139422	0.152054	0.268623	0.340911	0.264526	0.338343	0.384845	0.211855	0.286198	0.106359	0.191526	0.142582	0.50898	0.0671007	0.0386966	0.0702723	0.226878	0.08031	0.0776927	0.126612	0.0503032	0.0873862	0.034729	0.195203	0.0399612	0.056717	0.246957	0.0599541	0.187243	0.00107188	0.0776489	0.0922589	0.210965	0.0281479	0.346118	0.0697663	0.0437417	0.490397	0.0218284	0.129254	0.464936	0.993356	2.41245	0.342175	0.375564	0.073512	0.208749	0.3523993	7.887569
3430	-13156.6	-13112	-44.564	0.9106305	0.283064	0.229428	0.220763	0.108098	0.26431	0.165166	0.256436	0.209182	0.189062	0.425445	0.130297	0.146254	0.221015	0.286567	0.220454	0.331142	0.283994	0.231773	0.290997	0.0923861	0.164232	0.10297	0.605879	0.0670339	0.0353064	0.0498368	0.325872	0.0571089	0.0400425	0.12518	0.0993389	0.0933411	0.0843102	0.159725	0.0726906	0.0354378	0.277894	0.0769903	0.152236	0.0558851	0.121462	0.147489	0.225071	0.0236705	0.365419	0.057207	0.0293066	0.492201	0.0321964	0.118795	0.448137	0.983455	2.44961	0.356462	0.375835	0.0683355	0.199368	0.3712901	7.761167
3440	-13154.5	-13114.1	-40.3894	0.6783985	0.317514	0.198846	0.282896	0.132883	0.225937	0.181186	0.308399	0.202582	0.166057	0.359234	0.134218	0.109647	0.19935	0.222141	0.290042	0.347168	0.260305	0.263798	0.26641	0.109271	0.13145	0.131444	0.46509	0.0234692	0.0406062	0.045913	0.297385	0.034572	0.0555037	0.106171	0.0525348	0.0842415	0.0669808	0.111298	0.0976163	0.0334745	0.280855	0.0333429	0.153608	0.063935	0.0926449	0.154129	0.209559	0.0259096	0.374096	0.0569482	0.0264635	0.471611	0.0449717	0.0695814	0.353157	0.916593	2.66067	0.368447	0.372097	0.0593562	0.200099	0.3555332	7.343706
3450	-13149.2	-13106.6	-42.5834	0.73091	0.367541	0.172562	0.256595	0.162194	0.277111	0.104676	0.258029	0.129399	0.261515	0.35907	0.113208	0.18093	0.225639	0.299227	0.225629	0.409524	0.348689	0.212011	0.286596	0.0904787	0.176565	0.100162	0.577491	0.0152684	0.0350848	0.045913	0.229389	0.0792517	0.0223515	0.0829633	0.0288009	0.0390814	0.0547243	0.209717	0.067778	0.0334745	0.271323	0.0456613	0.233873	0.0209385	0.110308	0.132804	0.209559	0.0232175	0.36591	0.0521803	0.0302498	0.479601	0.0488413	0.0807991	0.377756	0.935805	2.60564	0.366981	0.364341	0.0648029	0.203875	0.3649493	7.563108
3460	-13157.4	-13107.9	-49.5403	0.7378034	0.436488	0.151623	0.185527	0.153076	0.290516	0.143049	0.463896	0.153257	0.130173	0.383393	0.132851	0.141151	0.278498	0.294226	0.174124	0.409524	0.332693	0.251632	0.25611	0.0955316	0.166601	0.0905698	0.663136	0.0259935	0.051087	0.0426591	0.218008	0.0589547	0.0247221	0.175142	0.0270104	0.0845695	0.0479256	0.193219	0.142372	0.0684674	0.310912	0.0969349	0.210924	0.0522622	0.106023	0.151042	0.39292	0.0222609	0.36115	0.0611569	0.0290021	0.493208	0.033222	0.0822745	0.380834	0.93811	2.59878	0.362518	0.360201	0.0698118	0.207469	0.3604635	8.258795
