Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
906	0	-14772.8	-14782.5	9.68935	0.151016	0.0860389	0.093434	0.103273	0.12517	0.0866306	0.127151	0.0864937	0.118085	0.190968	0.0746241	0.071084	0.119204	0.126356	0.125918	0.113186	0.127334	0.117448	0.140719	0.0705123	0.109095	0.0874252	0.199966	0.029309	0.0237436	0.0379187	0.0402804	0.0467814	0.0240858	0.0328211	0.0211647	0.0247886	0.0300133	0.0691968	0.0659044	0.0235644	0.0337478	0.0301418	0.0407688	0.0249422	0.0312006	0.0381516	0.0587457	3.902332	0.277755	0.287297	0.0970273	0.337921	3.378403
907	1	-14771.6	-14781.3	9.74449	0.158966	0.115777	0.103568	0.081749	0.128153	0.0660464	0.11578	0.0716666	0.120188	0.173487	0.0723691	0.100712	0.116079	0.10361	0.11984	0.155644	0.119349	0.125922	0.126012	0.0860811	0.0922934	0.0860056	0.189147	0.0190357	0.0252575	0.0175423	0.0330725	0.0407792	0.0168349	0.0373032	0.017333	0.0164443	0.0550996	0.0596563	0.03061	0.0372622	0.0605267	0.0701123	0.0742841	0.0223029	0.0339404	0.0288721	0.0422569	4.000841	0.283254	0.286167	0.100221	0.330358	3.366971
908	0	-14777.4	-14787	9.67442	0.158317	0.0927328	0.0974706	0.103273	0.108258	0.0964485	0.139119	0.071385	0.105431	0.194716	0.0713557	0.0839157	0.103035	0.105973	0.11223	0.124966	0.156979	0.1305	0.0929634	0.0869453	0.0804399	0.0813188	0.211027	0.0476283	0.0208582	0.0606434	0.0608728	0.0331903	0.0257057	0.0403053	0.0349709	0.0522625	0.0110234	0.101422	0.0437101	0.0155484	0.0421912	0.0146978	0.0375771	0.0214559	0.0203217	0.0279254	0.0652594	3.796225	0.271669	0.286051	0.0998362	0.342443	3.386368
909	1	-14765.3	-14775.7	10.3662	0.152992	0.119177	0.103568	0.0892105	0.134002	0.0822353	0.144542	0.0693322	0.0932752	0.168352	0.0827328	0.0934016	0.0976171	0.0861676	0.11898	0.124862	0.12601	0.115695	0.11534	0.0869123	0.0996255	0.0852387	0.182903	0.0235857	0.0283761	0.0218303	0.0261062	0.0395041	0.0243077	0.0388277	0.0209079	0.0231538	0.0523115	0.0322265	0.0465126	0.0236807	0.0568099	0.0662388	0.0720142	0.0184177	0.0385415	0.0215992	0.051595	4.103479	0.272219	0.300052	0.0955034	0.332225	3.298718
910	0	-14766.8	-14776.5	9.78223	0.174532	0.0952643	0.101314	0.0843547	0.121902	0.087711	0.153469	0.0831566	0.104919	0.208293	0.0886489	0.0740708	0.0905487	0.0870095	0.113285	0.135726	0.147729	0.133852	0.133244	0.096454	0.0916884	0.0752684	0.16323	0.0453442	0.0146528	0.0478461	0.04613	0.034138	0.0181303	0.0270838	0.0255926	0.0414626	0.0243956	0.0833115	0.0517528	0.0211725	0.0649541	0.0306928	0.028541	0.0264868	0.0180307	0.033592	0.0499242	3.742489	0.274908	0.285854	0.0996658	0.339572	3.378905
911	1	-14776	-14786.5	10.4599	0.162988	0.104435	0.124274	0.0929949	0.106303	0.0926056	0.113414	0.0863753	0.0962441	0.163817	0.088349	0.0741468	0.0785258	0.0979384	0.13469	0.117105	0.124808	0.148	0.139217	0.08268	0.0716072	0.0824871	0.186438	0.0127605	0.0310317	0.013733	0.0366074	0.0274776	0.0312822	0.0397026	0.0209079	0.0183969	0.0456137	0.0336998	0.0497272	0.0375948	0.0448102	0.0625945	0.0921692	0.022225	0.0497063	0.0313302	0.0465764	3.642337	0.261645	0.305258	0.0993132	0.333783	3.31739
912	0	-14769.3	-14778.8	9.53865	0.165071	0.113837	0.101089	0.104977	0.140268	0.0868759	0.145322	0.0886423	0.0869945	0.18781	0.0670563	0.0804603	0.102421	0.110232	0.107717	0.137712	0.115385	0.132757	0.10192	0.0811151	0.085618	0.083621	0.171184	0.0426051	0.0142136	0.0466342	0.0309769	0.0287259	0.0273301	0.030033	0.0307142	0.0286602	0.0240455	0.115997	0.0536406	0.0197553	0.0560256	0.0406865	0.0292363	0.0181218	0.0442182	0.0435974	0.0550418	4.156981	0.277382	0.281764	0.0993991	0.341455	3.378345
913	1	-14765.3	-14775.4	10.1175	0.144486	0.0977406	0.0881385	0.0918243	0.112264	0.0877932	0.149717	0.0828326	0.103841	0.169383	0.0758695	0.0958534	0.0926765	0.0892944	0.112859	0.126796	0.128503	0.12632	0.129017	0.0744718	0.084202	0.0817756	0.188101	0.0296861	0.0427757	0.0187892	0.0293802	0.0169005	0.0428944	0.0433128	0.02412	0.0239149	0.0689041	0.0386443	0.0427398	0.0309296	0.0468611	0.0590287	0.0827074	0.0291064	0.0449634	0.0375045	0.0413065	4.024975	0.280489	0.293645	0.10289	0.322977	3.32823
914	0	-14774.1	-14783.8	9.66265	0.150148	0.0896493	0.116765	0.1018	0.109446	0.0796635	0.125558	0.0783897	0.126871	0.18906	0.0811733	0.0593784	0.0871737	0.088018	0.114418	0.141547	0.16146	0.109893	0.119468	0.0745979	0.100008	0.106816	0.189132	0.0399992	0.0185399	0.0443426	0.0455897	0.041812	0.03258	0.0150055	0.0365342	0.0453234	0.0364074	0.0928051	0.0499317	0.0251174	0.0538112	0.0392218	0.0259476	0.0188342	0.0156231	0.0396335	0.0458959	4.20091	0.274677	0.28019	0.104681	0.340452	3.36339
915	1	-14779.8	-14790.7	10.9391	0.13858	0.0814754	0.0989941	0.0826744	0.131207	0.0868688	0.140105	0.0678476	0.089944	0.162511	0.0741401	0.0894092	0.10071	0.085515	0.106289	0.128149	0.116319	0.144668	0.104799	0.0723372	0.0835111	0.0726983	0.169906	0.045987	0.0337971	0.0119116	0.00899733	0.0254757	0.0197195	0.061115	0.0321503	0.0291065	0.069352	0.0417864	0.0326892	0.0291604	0.0687904	0.0462554	0.0942433	0.0350703	0.0505557	0.0282974	0.0527129	4.029102	0.275022	0.309679	0.0944949	0.320805	3.245832
916	0	-14772.1	-14782	9.91937	0.158233	0.0851751	0.110643	0.117248	0.0958608	0.0681545	0.138262	0.0798254	0.0969493	0.188379	0.0797391	0.0906888	0.0989557	0.100786	0.109302	0.132249	0.130889	0.112577	0.146856	0.0602338	0.0844157	0.101502	0.17326	0.0462497	0.0283069	0.0562532	0.0596203	0.0432876	0.0239251	0.0354081	0.0402148	0.0271269	0.0354116	0.0879962	0.0387546	0.023359	0.0683921	0.0161961	0.0429648	0.0238072	0.0293411	0.0338358	0.036175	3.879109	0.284686	0.282407	0.0950274	0.33788	3.35681
917	1	-14773	-14783	10.0294	0.15365	0.0986007	0.0919443	0.101931	0.105844	0.0843939	0.14806	0.087423	0.093185	0.162511	0.0820167	0.0807497	0.0898731	0.0848855	0.0867878	0.124942	0.151542	0.141407	0.127115	0.0731134	0.089697	0.0976657	0.209856	0.0365416	0.0214218	0.0377931	0.0317742	0.0205361	0.0367505	0.0407349	0.0254053	0.0155255	0.0491056	0.0391639	0.0221603	0.0300564	0.0522969	0.0581694	0.0972852	0.0205091	0.051412	0.0289881	0.059885	3.9303	0.266329	0.298096	0.102944	0.33263	3.342708
918	0	-14769.8	-14779.7	9.94475	0.141969	0.0830876	0.102094	0.0895244	0.118859	0.0772021	0.123835	0.103581	0.0794048	0.181966	0.0785309	0.0711988	0.114285	0.0978865	0.123501	0.141169	0.165814	0.13622	0.117965	0.0848216	0.117913	0.0836285	0.168078	0.0425604	0.0173408	0.0486145	0.0525822	0.0266806	0.0180549	0.0354081	0.0386877	0.0192229	0.0254091	0.0905768	0.0487165	0.0170062	0.0468353	0.0305404	0.0507842	0.0204573	0.0196638	0.0370471	0.056115	4.036261	0.276657	0.28968	0.0962058	0.337457	3.344838
919	1	-14772.6	-14781.2	8.59932	0.132637	0.115131	0.0979815	0.0917488	0.122236	0.0658868	0.142249	0.077105	0.0948778	0.212571	0.0795741	0.0798401	0.102499	0.106369	0.117314	0.140039	0.133266	0.129739	0.144649	0.107625	0.0992949	0.0836341	0.212586	0.0368326	0.0261801	0.0146772	0.0284621	0.0260388	0.0334112	0.0515851	0.0227128	0.0382102	0.0530296	0.0323641	0.0319498	0.0206979	0.0487928	0.0501408	0.0991883	0.0166013	0.0452563	0.032929	0.0692419	4.245363	0.266391	0.280177	0.10144	0.351991	3.467154
920	0	-14767.5	-14776.9	9.3852	0.143496	0.106455	0.10701	0.108007	0.112753	0.0839892	0.127028	0.0797061	0.0897444	0.200683	0.0751023	0.0891946	0.117123	0.087463	0.124715	0.124658	0.149179	0.108246	0.142008	0.0681856	0.102449	0.093929	0.186451	0.0374591	0.0172457	0.0340414	0.0344071	0.0408557	0.026188	0.0264208	0.0308297	0.0407568	0.0219744	0.102404	0.0625455	0.0288501	0.0557348	0.0441847	0.0260587	0.0146297	0.0212185	0.0499267	0.0573943	4.037834	0.280355	0.277941	0.0976128	0.344091	3.4007
921	1	-14774.6	-14783.4	8.81754	0.164057	0.12327	0.114063	0.10167	0.107208	0.0938278	0.149677	0.0917909	0.0845588	0.191204	0.0722246	0.0854955	0.127069	0.105775	0.129231	0.123807	0.120637	0.127836	0.10294	0.100073	0.0943275	0.0832761	0.195028	0.0278575	0.0352602	0.029885	0.0306704	0.0248739	0.0233848	0.0394959	0.0138399	0.0289065	0.0574251	0.0445247	0.0265378	0.0121882	0.0618883	0.0761155	0.105064	0.0324075	0.0429917	0.0226297	0.0337239	4.01679	0.270918	0.282035	0.103717	0.34333	3.458715
922	0	-14769.8	-14780.3	10.5437	0.124824	0.0950488	0.100118	0.112936	0.117304	0.0653272	0.120337	0.0797061	0.0995862	0.187529	0.0817204	0.0718249	0.107992	0.107216	0.102393	0.148572	0.131546	0.128296	0.126223	0.0833471	0.0866142	0.105691	0.173143	0.0362456	0.0339834	0.0548043	0.0463795	0.0282123	0.0161136	0.0344821	0.037112	0.0425135	0.0283456	0.0927167	0.0471033	0.0136292	0.0657062	0.0258785	0.0270036	0.0264471	0.0155006	0.0346514	0.0310629	3.86586	0.274822	0.302452	0.0950274	0.327699	3.295186
923	1	-14770.4	-14781.3	10.8747	0.123505	0.112593	0.10621	0.0979338	0.109109	0.0777965	0.145442	0.0652234	0.0924334	0.183428	0.0859397	0.0904984	0.100308	0.10199	0.102892	0.141776	0.130082	0.123836	0.124481	0.0678843	0.0747629	0.0832761	0.182552	0.0321137	0.0263342	0.0149171	0.026678	0.0192944	0.0326184	0.044596	0.0217709	0.0216441	0.0664589	0.0499619	0.0414497	0.0392901	0.0469724	0.0593365	0.0646058	0.0296546	0.0316942	0.0327521	0.0386073	3.822898	0.268303	0.275227	0.0942765	0.362194	3.264703
924	0	-14772.9	-14781.9	9.03367	0.144982	0.103987	0.114305	0.0966563	0.117331	0.11299	0.111161	0.101443	0.0890024	0.181405	0.066839	0.0799804	0.0907477	0.10728	0.101447	0.131431	0.154542	0.136295	0.153938	0.0748932	0.0768274	0.0765805	0.191988	0.0485018	0.0262635	0.040801	0.0429984	0.0410593	0.0266137	0.0338479	0.0279947	0.0288458	0.0337414	0.0906256	0.0582319	0.0366692	0.056877	0.0328584	0.0344821	0.0190898	0.0435601	0.04356	0.051621	4.064149	0.259648	0.296465	0.108453	0.335434	3.434294
925	1	-14773.6	-14783	9.41486	0.152142	0.104572	0.107418	0.0979338	0.107987	0.0942196	0.124066	0.0770593	0.0816865	0.177426	0.103236	0.0885971	0.0845857	0.114209	0.141286	0.168005	0.124397	0.105095	0.119958	0.0936728	0.091068	0.0941783	0.174426	0.0329692	0.0320388	0.0115459	0.0324443	0.0371407	0.0216332	0.0408163	0.0287152	0.016722	0.0466653	0.0303311	0.041083	0.0300148	0.0655057	0.0472358	0.10702	0.0342042	0.0507137	0.024672	0.042074	3.986845	0.290514	0.282325	0.104464	0.322697	3.40077
926	0	-14763.4	-14773.1	9.75627	0.148689	0.107011	0.113165	0.0932691	0.106643	0.0826696	0.130907	0.0920659	0.10909	0.18492	0.0849706	0.0652014	0.0905431	0.117482	0.108637	0.123777	0.134312	0.104796	0.125382	0.0616748	0.0967947	0.0860333	0.181151	0.0443714	0.0247616	0.0503194	0.0501341	0.0373928	0.0308036	0.0358211	0.029979	0.0351748	0.0197735	0.0924998	0.0526126	0.0262732	0.056877	0.0214372	0.0216513	0.01803	0.0406937	0.0470462	0.0624699	4.317796	0.2852	0.288197	0.102456	0.324147	3.347307
927	1	-14778.3	-14786.9	8.61531	0.167332	0.0961006	0.117573	0.073875	0.12648	0.0868247	0.158347	0.0841712	0.0971809	0.206992	0.0679863	0.0889584	0.114924	0.130237	0.0946533	0.119489	0.127532	0.155656	0.122507	0.0986746	0.086383	0.0897551	0.167492	0.029344	0.0486125	0.0271185	0.0300149	0.0244946	0.0195208	0.0338471	0.0198164	0.0227951	0.0584348	0.0348014	0.0430498	0.0314285	0.0440191	0.0612753	0.101224	0.0294809	0.0460277	0.0236911	0.0726035	3.986845	0.273938	0.29893	0.0920029	0.33513	3.480724
928	0	-14778.6	-14786.8	8.24882	0.156973	0.103913	0.106214	0.109438	0.123148	0.09563	0.121338	0.094325	0.0848503	0.203463	0.0885107	0.0720455	0.119054	0.130934	0.124822	0.13167	0.1533	0.117918	0.134751	0.0833837	0.0769928	0.0803417	0.211451	0.0430783	0.014679	0.0492174	0.0470873	0.0439072	0.0215072	0.0234523	0.0350337	0.0319886	0.0206729	0.09046	0.0787984	0.0186723	0.0598644	0.0331934	0.0198664	0.0215426	0.0247691	0.0569418	0.0378302	4.33576	0.272039	0.273607	0.0980018	0.356353	3.497029
929	1	-14777.3	-14787.2	9.87647	0.13986	0.0855278	0.0992443	0.0942349	0.106647	0.0953972	0.125113	0.100959	0.108811	0.200456	0.0708143	0.0961666	0.1061	0.11747	0.122345	0.135208	0.0955115	0.117553	0.119026	0.0778968	0.113137	0.0576632	0.167394	0.0255458	0.0321166	0.0374063	0.0266236	0.0286059	0.0308224	0.052378	0.0264833	0.0237304	0.0522888	0.0380093	0.0367116	0.0317785	0.0619417	0.0541563	0.093509	0.040007	0.036016	0.0385812	0.0404779	3.901776	0.259024	0.303973	0.1008	0.336203	3.359725
930	0	-14766.4	-14776.2	9.7753	0.132073	0.094076	0.0988003	0.107716	0.113681	0.091764	0.115351	0.085696	0.0958111	0.177336	0.0757244	0.0973883	0.0950181	0.0940482	0.113943	0.134129	0.121943	0.124489	0.139448	0.0903752	0.0916968	0.0664171	0.202049	0.0271215	0.0216939	0.0482864	0.0619203	0.0419277	0.0279267	0.030321	0.0212133	0.0449656	0.0266335	0.10011	0.0695866	0.0133032	0.0680799	0.0312959	0.0290914	0.0206567	0.0242172	0.0445415	0.0506966	4.023144	0.273558	0.300159	0.100012	0.326271	3.362562
931	1	-14775.5	-14785.8	10.315	0.133634	0.0835864	0.0936773	0.0985281	0.0933794	0.0737783	0.114753	0.0775711	0.113196	0.187248	0.0857073	0.0877359	0.0755513	0.112423	0.0949556	0.163929	0.126942	0.102125	0.126102	0.0923483	0.0997885	0.106135	0.179179	0.027261	0.0329698	0.0157172	0.0242938	0.0276861	0.0505582	0.0638072	0.0167056	0.0161513	0.0541424	0.0447814	0.0303534	0.0155443	0.0486238	0.0572417	0.0902291	0.0296065	0.0472445	0.0363974	0.0570376	4.022482	0.266432	0.287522	0.102812	0.343234	3.308627
932	0	-14768.3	-14779.7	11.4101	0.149775	0.0982045	0.0900219	0.0759802	0.0969534	0.0828588	0.115217	0.0865479	0.0871438	0.185661	0.070328	0.087289	0.109682	0.0994046	0.14555	0.12539	0.150697	0.124818	0.134914	0.0759299	0.0955223	0.0866974	0.174534	0.0299829	0.0122894	0.0410632	0.0285056	0.041577	0.025192	0.0199905	0.0281439	0.0241947	0.0263201	0.0904864	0.0408979	0.0157652	0.0615372	0.025616	0.0166868	0.0134952	0.0255405	0.0384812	0.0509672	3.910294	0.286042	0.274427	0.094208	0.345323	3.205851
933	1	-14764.7	-14774.3	9.55077	0.136465	0.102013	0.0942023	0.0904737	0.119271	0.0716848	0.146457	0.0875254	0.0899692	0.205525	0.0666364	0.0787511	0.0996161	0.113121	0.107103	0.136844	0.139904	0.123895	0.134538	0.0646387	0.105576	0.0815032	0.188186	0.034905	0.0354766	0.012663	0.0304966	0.0353396	0.0382692	0.0481296	0.0262246	0.012211	0.0530981	0.0369288	0.0320929	0.0255686	0.0754007	0.0534734	0.100663	0.0354542	0.0408465	0.0344395	0.0385836	4.037492	0.273498	0.293845	0.10418	0.328477	3.384163
934	0	-14777.3	-14788.4	11.0714	0.139238	0.0940365	0.112713	0.0933398	0.0970629	0.09493	0.147877	0.0745617	0.0827882	0.152677	0.070328	0.0869631	0.106954	0.0994046	0.107004	0.151272	0.107084	0.112989	0.106448	0.0903076	0.0783168	0.0764932	0.206766	0.0299796	0.0215918	0.0793034	0.0441698	0.0199985	0.0355757	0.032461	0.0197472	0.0290297	0.0263186	0.0906069	0.0355675	0.0222886	0.0671845	0.028025	0.024804	0.0285811	0.0183055	0.0422804	0.0564515	3.875486	0.289091	0.287017	0.0899525	0.33394	3.241824
935	1	-14771	-14780.5	9.48009	0.152265	0.104195	0.11638	0.103107	0.103384	0.100373	0.128174	0.0786152	0.0908225	0.187912	0.0616363	0.0735658	0.107243	0.104845	0.123983	0.149499	0.149704	0.136482	0.137417	0.0668409	0.120603	0.0903792	0.177544	0.0295002	0.0239956	0.0256859	0.0333972	0.0305871	0.0358196	0.0273402	0.00774779	0.0116512	0.0596829	0.0535813	0.0334273	0.0269873	0.0545276	0.0642162	0.0908251	0.0297134	0.0421374	0.0237383	0.0514517	3.553822	0.271647	0.294378	0.0999831	0.333991	3.420985
936	0	-14768.8	-14779.5	10.7133	0.130132	0.0904619	0.101268	0.120525	0.124625	0.0880498	0.12642	0.0900303	0.0827882	0.171173	0.0659338	0.0869631	0.0910221	0.0911604	0.13052	0.135769	0.12829	0.110724	0.117657	0.0776432	0.0956373	0.0861551	0.181621	0.0306549	0.0146889	0.0487457	0.0383598	0.0472378	0.0176155	0.0240212	0.0322125	0.0348929	0.0257449	0.091019	0.0552206	0.014948	0.0459425	0.0382279	0.0333741	0.0143912	0.0389373	0.0485268	0.049341	4.024683	0.259163	0.284031	0.110471	0.346336	3.268671
937	1	-14768.6	-14779	10.3858	0.138747	0.097702	0.116344	0.106426	0.139018	0.0661902	0.148298	0.0703985	0.0863697	0.183281	0.0709744	0.0920595	0.129976	0.0915712	0.108013	0.154795	0.1135	0.106845	0.12767	0.0800685	0.0948039	0.0851669	0.192579	0.0221053	0.0297746	0.0191007	0.0264466	0.0421885	0.0250974	0.0387745	0.0165388	0.0332254	0.0367908	0.0321538	0.0404602	0.01861	0.0395911	0.0571839	0.0911776	0.0236304	0.0391781	0.0343097	0.0381525	3.959952	0.270908	0.284878	0.105199	0.339015	3.305288
938	0	-14764.8	-14776.1	11.3501	0.117421	0.0968393	0.0859959	0.0892879	0.104579	0.0765907	0.135838	0.0679131	0.105348	0.16745	0.0769287	0.083721	0.112588	0.0824114	0.117938	0.123437	0.145778	0.105138	0.114372	0.080004	0.0967076	0.102586	0.167507	0.0457683	0.0154045	0.048379	0.0418084	0.0376147	0.0333417	0.0260924	0.0295965	0.0283694	0.0258469	0.099942	0.0491533	0.00898658	0.0487593	0.035299	0.0345798	0.0167385	0.0302518	0.0427227	0.0633476	3.803019	0.268435	0.289724	0.102913	0.338928	3.218382
939	1	-14775.2	-14785.6	10.4053	0.13568	0.107215	0.125341	0.10391	0.106149	0.080109	0.126039	0.0694774	0.110394	0.168873	0.0754097	0.0652682	0.119807	0.136678	0.0979981	0.114002	0.145845	0.125092	0.114133	0.0838389	0.0761062	0.0903788	0.198719	0.0215943	0.0341917	0.0168367	0.0257732	0.0267107	0.0271602	0.053989	0.0113404	0.0136612	0.0640208	0.0371332	0.0378429	0.0375909	0.0393013	0.0662094	0.0966093	0.0261192	0.037745	0.0163573	0.0535758	3.684246	0.278719	0.285961	0.0977384	0.337582	3.320227
940	0	-14770.5	-14781	10.5457	0.120724	0.0937012	0.102793	0.10319	0.0993407	0.0948824	0.141142	0.101519	0.0995149	0.175662	0.0910266	0.0767781	0.0971166	0.105474	0.0941496	0.139656	0.152764	0.12185	0.117223	0.0825377	0.0905319	0.0688387	0.155973	0.0455283	0.0190308	0.0354083	0.0557905	0.0618401	0.0381415	0.0330641	0.0329085	0.0222985	0.0202337	0.0804229	0.0493747	0.0140002	0.0512628	0.0350326	0.0313563	0.0248293	0.0232149	0.0295361	0.0544866	4.046295	0.265668	0.288396	0.106127	0.339809	3.284149
941	1	-14771.5	-14781.6	10.16	0.123958	0.0821673	0.0966844	0.0950193	0.117925	0.096992	0.140242	0.0797053	0.101945	0.17252	0.0920388	0.0777932	0.10376	0.101248	0.106192	0.135621	0.154543	0.124164	0.134761	0.0818511	0.0799825	0.0854964	0.196589	0.0334602	0.0227837	0.0163174	0.0142637	0.0372999	0.0456027	0.0330319	0.010458	0.0235375	0.0666575	0.0255443	0.0337896	0.044413	0.0398534	0.0626078	0.0829848	0.0232954	0.0346514	0.0281971	0.0480153	4.299784	0.274668	0.280798	0.104511	0.340023	3.307962
942	0	-14773.2	-14783.2	10.0365	0.132727	0.0881732	0.129851	0.101319	0.0907017	0.0975751	0.1138	0.0750313	0.115325	0.164667	0.097474	0.0699821	0.111067	0.106564	0.123768	0.129454	0.126048	0.0932953	0.154833	0.0767317	0.0859168	0.0818381	0.194945	0.0275271	0.0282254	0.0405248	0.0498344	0.0322078	0.0305594	0.0344415	0.0308327	0.0201967	0.0296435	0.101731	0.0527584	0.0196182	0.0738992	0.0306308	0.0256216	0.0235463	0.0176268	0.0481121	0.0446885	4.247523	0.276514	0.28315	0.0945585	0.345777	3.323314
943	1	-14776.3	-14786.3	10.0132	0.112942	0.107976	0.108754	0.0882603	0.115113	0.104197	0.12021	0.0691166	0.11147	0.163772	0.0846656	0.0757591	0.0985027	0.100261	0.140432	0.16002	0.133713	0.0941402	0.127521	0.0802963	0.105245	0.0822437	0.192335	0.0224505	0.0333025	0.00322438	0.0225333	0.0194675	0.0201183	0.0274409	0.0189212	0.0270246	0.0551729	0.0392583	0.0398978	0.0368961	0.0487036	0.0607206	0.111259	0.0280609	0.0559982	0.0416251	0.0482814	4.047962	0.276116	0.294903	0.0932095	0.335771	3.337302
944	0	-14767.8	-14777.5	9.67289	0.155777	0.0882731	0.119771	0.103039	0.115176	0.0669351	0.136291	0.105342	0.0861268	0.171043	0.0799332	0.106534	0.117706	0.098454	0.125436	0.133082	0.118349	0.102618	0.127992	0.0846897	0.0904283	0.0931847	0.177792	0.0534023	0.0141064	0.0616079	0.03744	0.036622	0.0230089	0.0273351	0.0232104	0.0256225	0.023338	0.0991413	0.059309	0.0158882	0.0647611	0.0304997	0.0183509	0.0229224	0.0336111	0.052472	0.050739	3.946885	0.278254	0.284932	0.0917232	0.345091	3.377362
945	1	-14774.7	-14786	11.2649	0.109995	0.0833033	0.106684	0.0826342	0.0995998	0.0720177	0.136276	0.0717432	0.0912453	0.195713	0.104409	0.0925254	0.0962338	0.0957	0.0960391	0.127971	0.126049	0.0884609	0.123022	0.0727686	0.0931534	0.0848912	0.192872	0.0360289	0.0333025	0.0144632	0.0157507	0.0256879	0.0301927	0.046942	0.0147087	0.0221401	0.059958	0.0392583	0.022434	0.0309937	0.0686575	0.065251	0.10667	0.0215962	0.0442676	0.0298272	0.0584222	3.755026	0.278893	0.287905	0.094147	0.339055	3.229861
946	0	-14772.5	-14783.3	10.8304	0.127705	0.0916321	0.0924803	0.104506	0.136275	0.0646661	0.108167	0.0765799	0.0903775	0.177852	0.0920341	0.0797426	0.124296	0.116252	0.144197	0.138296	0.118587	0.114147	0.125588	0.102667	0.101982	0.0910503	0.156944	0.0342194	0.0140114	0.0447405	0.0313966	0.0325044	0.0300031	0.0255349	0.0252796	0.0254233	0.0266007	0.0991413	0.0467354	0.0271829	0.0536974	0.0288177	0.0301453	0.0195989	0.0212515	0.0360749	0.0406227	3.82498	0.280956	0.273774	0.104508	0.340762	3.269006
947	1	-14764.7	-14774.1	9.38669	0.141452	0.100577	0.109979	0.107248	0.125596	0.0675538	0.133751	0.087375	0.0910356	0.200675	0.0724823	0.0857096	0.102083	0.0915872	0.12129	0.12979	0.12243	0.114423	0.138098	0.0716233	0.0910115	0.0966101	0.190264	0.0207808	0.028241	0.0202786	0.0266515	0.0336118	0.0219292	0.0526346	0.0216594	0.0198665	0.0484696	0.030848	0.0477372	0.0223638	0.0791715	0.0607044	0.0856777	0.0223124	0.050544	0.0293728	0.0612242	4.451229	0.288778	0.281719	0.0991819	0.330322	3.376724
948	0	-14771.4	-14782.1	10.6259	0.155263	0.109708	0.0822146	0.0900054	0.111885	0.0660139	0.147065	0.0878322	0.0876554	0.167311	0.0641069	0.0853018	0.115472	0.120842	0.10028	0.131889	0.128242	0.122037	0.128033	0.0751959	0.0899125	0.0889668	0.210442	0.0481904	0.0191636	0.0476658	0.0354062	0.0555703	0.0245359	0.0312142	0.0182559	0.034434	0.0268206	0.0722195	0.0449158	0.0244209	0.052148	0.0234397	0.027447	0.0155293	0.0262225	0.0360749	0.0551363	3.906629	0.280136	0.301478	0.0970182	0.321367	3.284485
949	1	-14770.8	-14780.4	9.59403	0.156777	0.106838	0.0813892	0.0976032	0.136504	0.057498	0.134357	0.0879145	0.0981376	0.176655	0.0710253	0.0808145	0.104855	0.0913091	0.12383	0.130116	0.131155	0.114423	0.152565	0.0841599	0.0867726	0.0780361	0.210505	0.0288485	0.0412136	0.0291193	0.0210883	0.0336118	0.0351819	0.04225	0.0196614	0.0289591	0.0484696	0.0388007	0.0382648	0.0274645	0.0725422	0.0369311	0.10954	0.0347109	0.0385687	0.0336535	0.0409675	3.817757	0.273041	0.281992	0.101496	0.343471	3.393086
950	0	-14767.5	-14778.4	10.9139	0.135605	0.101802	0.0915045	0.108158	0.112406	0.0771946	0.111337	0.0743312	0.0909782	0.167311	0.0771231	0.0719023	0.113286	0.0907014	0.0984461	0.139718	0.127378	0.138847	0.115881	0.0820328	0.090391	0.0832563	0.178021	0.0325239	0.00946384	0.0509298	0.0423905	0.0448948	0.0241049	0.0301581	0.0307411	0.0446354	0.0434689	0.0968564	0.0618473	0.0127987	0.0557775	0.0151632	0.052266	0.0224523	0.0335727	0.0324463	0.0476401	3.807263	0.270838	0.284168	0.097105	0.347889	3.261743
