Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
420	-13144.8	-13113.4	-31.3988	0.8975245	0.28911	0.181913	0.185873	0.129006	0.20398	0.145165	0.280583	0.138053	0.184775	0.339472	0.145336	0.129909	0.204892	0.176142	0.199175	0.285727	0.231482	0.207972	0.291179	0.103123	0.193105	0.129639	0.496203	0.0602745	0.156354	0.0315095	0.118571	0.0638563	0.0192825	0.0339617	0.0654521	0.199477	0.0493177	0.0580939	0.0610615	0.00203115	0.12666	0.0245829	0.115539	0.169258	0.265074	0.0681276	0.182569	0.116081	0.443625	0.980703	2.45959	10.69728	0.349244	0.369284	0.0579596	0.223513	0.3387514	6.742868
430	-13145.8	-13113.3	-32.4935	0.81537	0.255062	0.195814	0.180096	0.178632	0.258298	0.167067	0.247335	0.123797	0.136606	0.413757	0.123093	0.165748	0.166714	0.219945	0.192713	0.297607	0.263956	0.177398	0.222141	0.103538	0.149306	0.105156	0.416522	0.0660099	0.149086	0.064269	0.128209	0.0299583	0.0626487	0.0923014	0.0644715	0.254592	0.0120187	0.110844	0.0828402	0.00713989	0.12666	0.0240291	0.0787985	0.146887	0.265074	0.0531352	0.233541	0.0988249	0.413249	0.961124	2.5268	10.69728	0.348031	0.368001	0.0612313	0.222736	0.368893	6.812816
440	-13141.8	-13111.4	-30.4391	0.9794532	0.312416	0.143829	0.190015	0.163354	0.182951	0.157165	0.240158	0.156523	0.182107	0.29304	0.0994105	0.157226	0.20007	0.253732	0.198912	0.376371	0.218251	0.221189	0.323932	0.0882754	0.158415	0.11556	0.524705	0.0217575	0.140811	0.0285425	0.0855166	0.0357216	0.0506403	0.05677	0.054529	0.208772	0.00945539	0.056833	0.0362012	0.0290621	0.0877545	0.0291118	0.0534325	0.160454	0.287153	0.0681013	0.211176	0.132836	0.470488	0.99651	2.40017	11.05508	0.340842	0.380225	0.0607983	0.218135	0.3816732	6.669401
450	-13145.5	-13110.5	-35.0541	0.9306895	0.289408	0.157243	0.217154	0.186305	0.213271	0.122465	0.308243	0.141581	0.120087	0.399315	0.106163	0.137394	0.239516	0.224085	0.19986	0.38828	0.277238	0.255959	0.212167	0.13837	0.151777	0.123381	0.62203	0.0830811	0.182553	0.0897522	0.118827	0.0635637	0.0510521	0.0744114	0.0570722	0.17684	0.0282245	0.0326451	0.0414784	0.0219782	0.129492	0.0119025	0.0937028	0.108487	0.273294	0.0654586	0.186218	0.122925	0.454879	0.987494	2.4347	10.7391	0.344033	0.378384	0.0605039	0.217079	0.3518599	7.121326
460	-13147.7	-13108.4	-39.2862	0.7376139	0.328348	0.157733	0.189152	0.165116	0.199629	0.178598	0.321918	0.185879	0.219673	0.446745	0.138791	0.198992	0.179183	0.239181	0.210117	0.342707	0.279193	0.229301	0.277957	0.121108	0.193178	0.127759	0.436851	0.0242926	0.155361	0.0682465	0.114785	0.0502765	0.0468706	0.0493369	0.0831783	0.169139	0.0348411	0.0529898	0.0672415	0.0418906	0.108003	0.018279	0.114927	0.161276	0.250578	0.106862	0.356146	0.0822339	0.38075	0.938048	2.59897	10.90017	0.338754	0.381429	0.0609909	0.218826	0.3386831	7.44163
470	-13142.5	-13109.8	-32.6797	0.864203	0.289662	0.120143	0.189493	0.102892	0.251476	0.121314	0.244737	0.171824	0.150421	0.322347	0.126362	0.121631	0.214004	0.273608	0.239122	0.330075	0.298811	0.257396	0.278551	0.0984071	0.161542	0.0964178	0.512744	0.0654027	0.161099	0.0477308	0.106874	0.0361157	0.0245491	0.0624892	0.0831783	0.131686	0.0178958	0.0438205	0.046892	0.103613	0.129834	0.00797691	0.0786625	0.186967	0.217052	0.128472	0.211611	0.109129	0.431753	0.973272	2.48585	10.4082	0.332063	0.383979	0.0613986	0.222559	0.3481284	6.864902
480	-13139.8	-13110.7	-29.0883	0.9241116	0.319623	0.201175	0.192741	0.120929	0.166062	0.183913	0.249088	0.152471	0.11861	0.260102	0.10247	0.12667	0.239236	0.235535	0.181657	0.339685	0.290369	0.226071	0.224934	0.0921274	0.15676	0.0861474	0.551409	0.0296133	0.134841	0.1047	0.0930836	0.0475993	0.0481071	0.0714912	0.0695258	0.161885	0.0257486	0.0274548	0.0533452	0.0359526	0.102737	0.0291133	0.0582675	0.177109	0.200286	0.0614446	0.172178	0.121574	0.45269	0.986192	2.43954	10.73046	0.36227	0.366614	0.0586219	0.212494	0.3796549	6.522264
490	-13149.4	-13115.9	-33.4608	0.9388017	0.256285	0.207833	0.192699	0.125975	0.212689	0.134149	0.273803	0.150669	0.105106	0.34758	0.0970026	0.185208	0.26711	0.192415	0.22922	0.288002	0.252256	0.183693	0.303559	0.101941	0.170692	0.128364	0.547454	0.0381036	0.150841	0.0860158	0.106196	0.0815356	0.0419044	0.0457247	0.0734803	0.241877	0.0434666	0.0580329	0.0920415	0.062101	0.15435	0.0208417	0.117951	0.0810828	0.218417	0.0535389	0.213192	0.124587	0.457551	0.98907	2.42879	11.75669	0.346771	0.36598	0.0600619	0.227187	0.3796549	6.934399
500	-13152.9	-13118.5	-34.4054	0.8526695	0.332955	0.16952	0.169972	0.0816226	0.264479	0.171302	0.191528	0.142112	0.15137	0.366759	0.182338	0.14791	0.201276	0.19541	0.211548	0.273581	0.354557	0.212443	0.297118	0.112131	0.153188	0.152851	0.469632	0.036068	0.136084	0.0311093	0.163942	0.0753001	0.0303787	0.0881594	0.0491161	0.22219	0.0528733	0.0745772	0.0460217	0.0691909	0.125142	0.0277092	0.0794742	0.216781	0.224767	0.0723954	0.18965	0.106707	0.427505	0.970545	2.49524	10.89604	0.346288	0.36547	0.0613718	0.226871	0.3713244	7.016532
510	-13144.2	-13112.7	-31.5767	0.8661205	0.263873	0.150901	0.152157	0.143359	0.23676	0.16723	0.255079	0.184376	0.104661	0.30968	0.100601	0.144497	0.240517	0.228885	0.169415	0.321749	0.271149	0.202401	0.239949	0.110145	0.148162	0.117629	0.505525	0.129668	0.168359	0.101931	0.0975936	0.0728959	0.05441	0.0422753	0.0412874	0.1264	0.0790706	0.0870236	0.0710948	0.0225128	0.0700374	0.0243586	0.0968379	0.138896	0.224767	0.0544109	0.245654	0.109531	0.432453	0.973717	2.4843	11.61667	0.355085	0.360712	0.0605728	0.22363	0.3830214	6.718184
520	-13143.8	-13110.2	-33.6497	0.8885286	0.322834	0.106822	0.152783	0.148056	0.229573	0.155464	0.240658	0.153636	0.162878	0.380827	0.126836	0.149668	0.238293	0.28264	0.173189	0.339866	0.263105	0.261254	0.276544	0.0775807	0.143946	0.117013	0.488262	0.063203	0.146952	0.079301	0.125773	0.0244773	0.0371082	0.0262617	0.118841	0.234369	0.0521957	0.0710958	0.0447038	0.0277637	0.129407	0.0359712	0.110249	0.130524	0.256158	0.059089	0.188093	0.114211	0.440477	0.97876	2.46655	11.03996	0.350398	0.369404	0.0597732	0.220425	0.3830214	6.953263
530	-13149.1	-13118	-31.0485	0.9810977	0.278223	0.170952	0.157754	0.136551	0.190225	0.168042	0.392144	0.150016	0.127031	0.338649	0.13304	0.117399	0.20712	0.21516	0.256122	0.282415	0.26197	0.28122	0.244631	0.0775807	0.127861	0.109917	0.441025	0.0151318	0.242452	0.120775	0.0988943	0.052503	0.0579449	0.025236	0.0229053	0.19969	0.0446529	0.0626322	0.0619889	0.0527901	0.0965686	0.00614535	0.0649213	0.147362	0.17086	0.0822235	0.269058	0.133167	0.470996	0.996796	2.39904	10.14641	0.346913	0.36573	0.0591788	0.228178	0.3830214	6.759783
540	-13145.9	-13120.9	-24.9679	0.9095819	0.258099	0.101846	0.145516	0.13444	0.195833	0.168042	0.229426	0.106678	0.160701	0.297526	0.0678389	0.163284	0.217632	0.280851	0.170165	0.263993	0.246106	0.174226	0.226697	0.109818	0.14325	0.119713	0.409022	0.0148882	0.193258	0.0395235	0.110841	0.0115899	0.0730974	0.0387165	0.0115067	0.179962	0.0334661	0.0656303	0.0389953	0.0337576	0.143867	0.0021471	0.0719487	0.189552	0.185639	0.0894465	0.223054	0.118579	0.447779	0.983238	2.4504	9.581141	0.355344	0.35951	0.0608489	0.224297	0.3682262	6.14159
550	-13144.1	-13120.1	-24.0666	0.9520999	0.246237	0.159547	0.178867	0.0928214	0.200815	0.154728	0.230607	0.116727	0.132517	0.266681	0.139803	0.0981338	0.214736	0.18941	0.190964	0.280704	0.259056	0.237781	0.262707	0.112212	0.150868	0.0932894	0.399031	0.0513048	0.181453	0.0710474	0.0951296	0.0360749	0.038205	0.0538651	0.0133702	0.196623	0.0462023	0.0432309	0.0410672	0.036155	0.0838786	0.0317713	0.0712699	0.164458	0.140073	0.0794386	0.179762	0.1273	0.461865	0.991586	2.41925	9.77455	0.355284	0.359449	0.0610071	0.224259	0.3942934	6.062622
560	-13142.3	-13114.4	-27.8263	1.033735	0.284832	0.126508	0.167591	0.13803	0.223494	0.128688	0.249165	0.115349	0.132674	0.340532	0.0977523	0.169683	0.21368	0.210272	0.220681	0.343234	0.31342	0.222567	0.22818	0.0882056	0.150868	0.120038	0.439807	0.0307293	0.219098	0.104868	0.0886372	0.0350388	0.0312565	0.0772935	0.0284775	0.194771	0.0179282	0.068109	0.0699359	0.0198021	0.092394	0.0235447	0.0585505	0.112074	0.206264	0.0815644	0.183341	0.143636	0.486662	1.00537	2.36433	9.77455	0.354563	0.35872	0.0644563	0.22226	0.3737029	6.468929
570	-13146.1	-13121.4	-24.7787	1.041858	0.339588	0.145548	0.242769	0.124063	0.170543	0.185406	0.252171	0.156347	0.114262	0.271401	0.124006	0.12635	0.180576	0.257695	0.189006	0.2909	0.229883	0.160137	0.260808	0.0934456	0.138714	0.128246	0.391955	0.0574688	0.144139	0.0577668	0.0886372	0.0235747	0.0261605	0.0699968	0.0569741	0.179987	0.000492824	0.0397976	0.0916773	0.0535144	0.0623311	0.0486788	0.0508455	0.141385	0.157122	0.0340616	0.220438	0.145229	0.488982	1.0066	2.35919	9.423812	0.35592	0.360092	0.0629804	0.221008	0.3737029	6.178868
580	-13150	-13122.6	-27.4112	0.9118382	0.303507	0.113231	0.16037	0.166095	0.272885	0.167919	0.278604	0.129335	0.165729	0.348122	0.13686	0.157588	0.230715	0.268739	0.178879	0.284981	0.247093	0.207796	0.219951	0.0951425	0.128266	0.0916117	0.343419	0.0507435	0.156753	0.0738892	0.1267	0.0100937	0.0393073	0.0285384	0.0784654	0.160959	0.00106199	0.0455344	0.0839843	0.0761079	0.0633803	0.042391	0.0890283	0.134513	0.130877	0.0524074	0.225122	0.119045	0.448549	0.983704	2.4487	10.18792	0.351303	0.371632	0.0656184	0.211447	0.3971784	6.366695
590	-13149.6	-13122.7	-26.9487	0.8684165	0.292385	0.134747	0.140593	0.162631	0.156743	0.153778	0.27601	0.153491	0.107042	0.226035	0.137236	0.140584	0.201012	0.193641	0.203285	0.361106	0.284317	0.210198	0.225568	0.0724312	0.123611	0.119807	0.41444	0.0698337	0.16143	0.0475981	0.0863979	0.0514647	0.0772812	0.0632426	0.059293	0.187323	0.000351641	0.0425224	0.059231	0.0522594	0.104581	0.0271283	0.0496514	0.142137	0.162735	0.0793962	0.273753	0.110012	0.433287	0.974248	2.48245	10.58	0.356417	0.377043	0.0665738	0.199966	0.3905896	6.288303
600	-13150.7	-13122.2	-28.446	0.9580211	0.302153	0.133028	0.190386	0.186052	0.161102	0.146144	0.272712	0.157008	0.106261	0.350545	0.0974784	0.150759	0.237524	0.19607	0.238165	0.284713	0.273141	0.224997	0.276325	0.0408009	0.162546	0.101307	0.444952	0.0966987	0.16143	0.0548212	0.098126	0.0737266	0.0526403	0.0554791	0.0757003	0.180793	0.00161167	0.0525616	0.0430677	0.0132744	0.0718795	0.0523133	0.0656104	0.149497	0.128061	0.0540171	0.240042	0.128504	0.46376	0.99268	2.41506	11.25968	0.356546	0.376625	0.0663124	0.200517	0.383057	6.455522
610	-13147.4	-13113.6	-33.7684	0.8846734	0.347531	0.119547	0.201461	0.136501	0.175807	0.188294	0.203237	0.140313	0.135592	0.282052	0.11718	0.144139	0.208269	0.295027	0.22871	0.314229	0.330926	0.250997	0.243417	0.118397	0.0997738	0.112802	0.460022	0.153892	0.157626	0.0812037	0.0735676	0.0473039	0.0386429	0.0825104	0.079774	0.295978	0.0289459	0.0645912	0.0570154	0.0269139	0.0788736	0.0192326	0.0506509	0.179935	0.205112	0.0858784	0.290508	0.113408	0.439116	0.977913	2.46956	11.40151	0.351157	0.370933	0.0610797	0.21683	0.383057	6.952379
620	-13148.3	-13117.7	-30.5043	0.7448402	0.275658	0.15159	0.174399	0.118669	0.231946	0.13701	0.201243	0.0867686	0.140297	0.462577	0.144674	0.129054	0.226141	0.220444	0.243849	0.33579	0.253854	0.244467	0.244315	0.0991657	0.174077	0.0917064	0.563557	0.0259046	0.120314	0.0194458	0.080219	0.0408669	0.0308944	0.0852872	0.098593	0.133023	0.03259	0.0800999	0.0465062	0.0387616	0.0788736	0.0352246	0.100015	0.162268	0.149067	0.0459893	0.2321	0.0837804	0.383941	0.940415	2.59186	10.28758	0.333389	0.381091	0.0627523	0.222768	0.3726175	6.587293
630	-13142	-13112.8	-29.2336	0.9473447	0.26022	0.183186	0.173031	0.156638	0.253268	0.129057	0.235427	0.138199	0.150787	0.376012	0.108416	0.154085	0.184005	0.261325	0.172507	0.282366	0.261977	0.204288	0.245994	0.123721	0.168436	0.107571	0.446894	0.0595661	0.191326	0.0687656	0.126249	0.0247802	0.0357484	0.0781239	0.0920706	0.16372	0.00151112	0.0936391	0.0414051	0.0507831	0.0621723	0.00722415	0.0729115	0.167987	0.152265	0.116971	0.164983	0.126332	0.460332	0.990696	2.42264	10.62769	0.342458	0.375906	0.0618986	0.219737	0.3886668	6.549613
640	-13145.8	-13115.9	-29.9385	0.829768	0.332461	0.164053	0.18604	0.19586	0.258114	0.113717	0.20272	0.141905	0.157367	0.275762	0.134613	0.134775	0.249112	0.245153	0.144795	0.248073	0.245378	0.220875	0.247643	0.0945203	0.163537	0.114458	0.423006	0.0664362	0.168679	0.0832789	0.112367	0.104014	0.0189067	0.0760931	0.0709065	0.235555	0.0263536	0.0568653	0.0936646	0.00867178	0.0685196	0.0192187	0.0793517	0.109245	0.212016	0.0485914	0.222367	0.101875	0.418848	0.964874	2.5144	10.37344	0.350861	0.376481	0.0634175	0.20924	0.3706963	6.575038
650	-13154	-13118	-35.9805	0.8344696	0.3438	0.124745	0.16133	0.123483	0.258114	0.135224	0.294552	0.133264	0.168745	0.426005	0.141851	0.118902	0.206431	0.275301	0.173899	0.372456	0.245378	0.173711	0.247643	0.0959569	0.226957	0.141862	0.47373	0.0677461	0.192785	0.0783465	0.147216	0.076701	0.0217938	0.0474228	0.108042	0.259647	0.0193376	0.0143974	0.0850398	0.0442519	0.0915893	0.00787493	0.0998387	0.198478	0.198203	0.0771366	0.252242	0.10287	0.42065	0.966067	2.51041	11.34113	0.35309	0.378873	0.0623033	0.205734	0.3706963	7.151428
660	-13164.9	-13122.4	-42.4458	0.6865705	0.265683	0.212152	0.188363	0.121848	0.234936	0.159229	0.246035	0.133264	0.207133	0.421225	0.123045	0.154353	0.196062	0.252501	0.254417	0.350196	0.334135	0.297513	0.324485	0.146508	0.134744	0.12938	0.673732	0.0235473	0.243375	0.0355795	0.0914505	0.0129944	0.0423783	0.028099	0.0852032	0.18643	0.0882125	0.108213	0.0801948	0.0867081	0.1522	0.0342989	0.0824787	0.18719	0.23712	0.0778257	0.252242	0.0713223	0.357124	0.919788	2.65177	11.81253	0.35309	0.378873	0.0623033	0.205734	0.358274	7.696681
670	-13156.2	-13116.9	-39.3063	0.6559842	0.321237	0.15424	0.224429	0.141319	0.27117	0.17885	0.246035	0.121973	0.177204	0.417376	0.123045	0.188606	0.215757	0.240901	0.28616	0.282376	0.249296	0.228715	0.247991	0.108236	0.219563	0.0747213	0.569093	0.0180473	0.150352	0.00736347	0.106868	0.0275419	0.0598102	0.113456	0.0905114	0.231243	0.0531053	0.0932423	0.100785	0.0687582	0.143126	0.000869828	0.0912904	0.189505	0.192617	0.0855763	0.263225	0.064823	0.342	0.907398	2.68578	11.31532	0.345815	0.371067	0.0610197	0.222098	0.3696328	7.375588
680	-13153.4	-13118.4	-35.0095	0.7395763	0.280418	0.168842	0.217147	0.145739	0.235772	0.119501	0.234263	0.128519	0.148179	0.304974	0.125413	0.163867	0.298978	0.209379	0.25033	0.38884	0.245079	0.224842	0.277606	0.0696107	0.134989	0.129605	0.561494	0.118654	0.144836	0.0570158	0.108091	0.0439067	0.0448602	0.0809902	0.039798	0.191767	0.0285904	0.0711378	0.0846058	0.0209497	0.0905106	0.000391096	0.0999845	0.116572	0.206666	0.040281	0.341881	0.0826539	0.38162	0.938696	2.59703	11.56685	0.345815	0.371067	0.0610197	0.222098	0.4033349	6.994878
690	-13148.8	-13114.6	-34.2079	0.6641866	0.319249	0.192282	0.244163	0.143363	0.186947	0.133606	0.24741	0.168352	0.159984	0.285876	0.122983	0.137836	0.239751	0.231638	0.169349	0.379948	0.28695	0.200331	0.317762	0.0742333	0.1556	0.123005	0.460753	0.101946	0.182417	0.068928	0.0978777	0.0650872	0.0630939	0.0344039	0.0673125	0.212387	0.0295313	0.0636484	0.0758591	0.0127625	0.089741	0.0065054	0.0520798	0.177333	0.184884	0.0378568	0.270036	0.0665611	0.346131	0.910838	2.67647	11.20799	0.358875	0.371097	0.0581984	0.211829	0.3738	6.875063
700	-13146.2	-13112	-34.2348	0.8339503	0.301369	0.139285	0.191834	0.182442	0.182842	0.185716	0.289801	0.146685	0.158274	0.358229	0.130415	0.0941751	0.17612	0.237121	0.230857	0.388226	0.347134	0.237666	0.250024	0.115593	0.138681	0.154021	0.455826	0.0455755	0.163534	0.112042	0.118991	0.0754089	0.0536544	0.0603281	0.0962407	0.186474	0.00657408	0.0542251	0.0499993	0.0355471	0.108206	0.0184085	0.0248874	0.120318	0.182421	0.0877213	0.290331	0.10276	0.420452	0.965936	2.51085	11.12356	0.357247	0.366039	0.0658463	0.210868	0.3605554	6.983222
710	-13155.7	-13117.2	-38.4564	0.8966779	0.348616	0.14149	0.22003	0.121094	0.264546	0.166014	0.274632	0.196802	0.156226	0.346156	0.134063	0.160657	0.229516	0.227421	0.185741	0.359375	0.283341	0.296008	0.248911	0.105371	0.185326	0.0988661	0.518106	0.0273666	0.151702	0.0662505	0.146992	0.0744928	0.0540074	0.0408328	0.0267511	0.295805	0.0597754	0.119087	0.0973908	0.0965262	0.103147	0.0520131	0.108129	0.160332	0.243627	0.0714038	0.157515	0.115905	0.44333	0.980522	2.46024	11.57216	0.351096	0.359737	0.0713606	0.217807	0.3806166	7.421455
720	-13137.7	-13106.9	-30.8164	0.9952472	0.260549	0.132517	0.202271	0.138342	0.242607	0.126461	0.251928	0.185718	0.0829283	0.348139	0.121169	0.132659	0.22688	0.220541	0.195065	0.329954	0.274772	0.219912	0.255428	0.099501	0.159358	0.139353	0.503808	0.0565502	0.121558	0.0624258	0.112869	0.0469424	0.0132779	0.0707433	0.0726492	0.233274	0.0180115	0.0620519	0.0665174	0.0352508	0.106046	0.0705756	0.111013	0.175603	0.164351	0.0908039	0.181183	0.136004	0.475319	0.999208	2.38947	10.78109	0.354583	0.363309	0.0621375	0.21997	0.3837305	6.721559
730	-13163.5	-13129.4	-34.0991	0.9982741	0.287879	0.14107	0.229186	0.089934	0.219853	0.144444	0.298314	0.115687	0.113583	0.39656	0.091402	0.105092	0.26733	0.222531	0.190105	0.410416	0.342981	0.189956	0.315003	0.0771352	0.179426	0.122012	0.51059	0.00784742	0.17586	0.0938384	0.0633996	0.0567349	0.0226464	0.112384	0.0578264	0.24893	0.0346767	0.0938632	0.0731395	0.0624208	0.0959924	0.0557476	0.131589	0.0990281	0.199903	0.0657423	0.237037	0.136609	0.476232	0.999713	2.38744	10.8402	0.347538	0.356091	0.0609028	0.235469	0.3573591	7.049099
740	-13150.6	-13118.9	-31.6506	0.7690575	0.293751	0.159635	0.175859	0.137404	0.219415	0.124153	0.282267	0.138692	0.101885	0.3401	0.130249	0.141544	0.247029	0.207312	0.17646	0.409713	0.221509	0.230444	0.248657	0.113483	0.172813	0.0819307	0.516991	0.0119979	0.0955687	0.0677613	0.0971097	0.102271	0.0165114	0.08476	0.0973939	0.221995	0.0857908	0.0433064	0.0909907	0.0232362	0.0748299	0.0342388	0.0911875	0.117617	0.218324	0.0889716	0.154818	0.0889596	0.394371	0.947998	2.56867	11.12117	0.334862	0.373461	0.0599379	0.231739	0.3723732	6.689976
750	-13139.8	-13104.7	-35.1071	0.9509936	0.38422	0.172843	0.206903	0.134576	0.199615	0.187639	0.299499	0.195948	0.155807	0.407312	0.120124	0.121148	0.193252	0.268414	0.184107	0.353716	0.32597	0.228625	0.227967	0.0877785	0.137909	0.105283	0.516991	0.0332314	0.200871	0.0656966	0.0928463	0.0596073	0.0333818	0.0335319	0.0903431	0.160081	0.0263003	0.0807629	0.05043	0.0574933	0.0834033	0.0636467	0.0898556	0.151446	0.176635	0.0629377	0.318557	0.127075	0.461509	0.99138	2.42004	10.3686	0.335191	0.373828	0.0590158	0.231966	0.3723732	7.146704
760	-13149.8	-13112.3	-37.5194	0.9109996	0.276023	0.172372	0.244703	0.125955	0.209579	0.160732	0.242346	0.128255	0.198326	0.320185	0.150711	0.150985	0.199902	0.33488	0.163074	0.389952	0.333944	0.242299	0.248553	0.07836	0.179299	0.121464	0.578463	0.061954	0.135352	0.0703138	0.120375	0.0706851	0.0159831	0.0713277	0.095422	0.244725	0.0159455	0.0804624	0.0526108	0.0830187	0.175961	0.0668424	0.103763	0.128305	0.227516	0.0797358	0.219389	0.118872	0.448263	0.983531	2.44933	10.40729	0.333639	0.372098	0.063371	0.230892	0.3736637	7.370048
770	-13151.7	-13112.6	-39.1332	0.7766319	0.248657	0.141231	0.189239	0.185843	0.288697	0.153361	0.29764	0.203204	0.198182	0.355627	0.133724	0.142377	0.207798	0.240579	0.21929	0.365304	0.291923	0.200753	0.362932	0.055073	0.181511	0.136929	0.578463	0.0456034	0.200895	0.0483423	0.152827	0.0518055	0.0362418	0.030771	0.0827851	0.17134	0.00909973	0.0822002	0.0796671	0.0424252	0.148636	0.0394512	0.0875883	0.142393	0.272783	0.0924382	0.213446	0.0905774	0.397553	0.950263	2.56161	12.25211	0.339798	0.379957	0.0647095	0.215536	0.393179	7.409077
780	-13141	-13112.9	-28.1888	0.9315388	0.251534	0.141408	0.216972	0.12484	0.205061	0.126776	0.193587	0.178289	0.105783	0.330586	0.101654	0.170858	0.166691	0.203139	0.220787	0.267739	0.254479	0.252351	0.275583	0.085924	0.140007	0.121698	0.438296	0.00527612	0.178315	0.0571901	0.0951748	0.0577978	0.0171871	0.0667095	0.0480698	0.250792	0.0212366	0.0910452	0.0860102	0.0409204	0.0815936	0.0480716	0.0878249	0.179534	0.238056	0.079154	0.155292	0.1231	0.455161	0.98766	2.43408	9.989724	0.341852	0.382253	0.058225	0.217671	0.3818273	6.45929
790	-13146.4	-13113.3	-33.1712	0.9551898	0.269902	0.115605	0.183875	0.126941	0.180111	0.153922	0.259981	0.176183	0.113498	0.318394	0.12905	0.164106	0.27029	0.227069	0.163797	0.364365	0.269077	0.209258	0.290199	0.120613	0.140007	0.133882	0.55546	0.00487202	0.131665	0.0617765	0.15662	0.0839265	0.0486811	0.0545822	0.0861198	0.316888	0.0534227	0.0640078	0.0755651	0.0452205	0.115064	0.0548456	0.0767893	0.136187	0.218479	0.057491	0.176193	0.127929	0.462856	0.992159	2.41706	10.39361	0.33225	0.371516	0.06575	0.230484	0.3776218	6.953981
800	-13152.4	-13111.5	-40.9681	0.8088173	0.268639	0.1727	0.195056	0.178519	0.275052	0.161229	0.33349	0.167653	0.185969	0.397846	0.151682	0.217994	0.291033	0.241973	0.296901	0.366055	0.276279	0.299195	0.247817	0.107125	0.188393	0.116546	0.569893	0.0714946	0.210601	0.0709924	0.106825	0.0407957	0.017274	0.039584	0.0420496	0.20961	0.0304119	0.0277718	0.0509791	0.0634184	0.157272	0.0524458	0.114443	0.141277	0.128104	0.0811291	0.278404	0.0974336	0.41066	0.959368	2.53254	11.17805	0.35525	0.363811	0.0643863	0.216553	0.3373134	7.641919
810	-13150.6	-13113.6	-36.945	0.8342241	0.344737	0.0953701	0.190705	0.119203	0.225045	0.137445	0.186566	0.151761	0.118508	0.374623	0.106977	0.149187	0.196835	0.298625	0.260051	0.397846	0.287971	0.197351	0.255066	0.0743948	0.168907	0.114111	0.506759	0.0336524	0.187315	0.0522465	0.106409	0.094409	0.00896581	0.0873824	0.107947	0.291395	0.0693198	0.0810484	0.108538	0.0637456	0.0797803	0.0572823	0.0919506	0.168356	0.217986	0.115704	0.21166	0.102818	0.420556	0.966005	2.51062	13.25294	0.360623	0.369314	0.0594359	0.210627	0.36543	7.193137
820	-13149.6	-13110.3	-39.2911	0.8034457	0.28047	0.13192	0.204727	0.174074	0.246153	0.157739	0.254009	0.136259	0.123959	0.39941	0.132581	0.133604	0.283055	0.212097	0.23995	0.353467	0.324185	0.21943	0.34704	0.072897	0.150599	0.136585	0.588357	0.0207477	0.16369	0.0599879	0.077201	0.0713213	0.0426688	0.0782484	0.0557457	0.217428	0.00505611	0.0797172	0.0933765	0.0327745	0.109279	0.0755724	0.130097	0.111112	0.239567	0.106395	0.34203	0.0962918	0.408518	0.957905	2.53729	13.15	0.360676	0.369368	0.0592989	0.210658	0.3777973	7.414582
