Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
300	-13162	-13119.9	-42.1133	0.8869288	0.273537	0.136831	0.2124	0.19174	0.202548	0.155633	0.240732	0.193802	0.187002	0.468085	0.164853	0.166759	0.283475	0.213752	0.16673	0.460047	0.258675	0.259832	0.251091	0.0956417	0.190773	0.149462	0.594783	0.0825119	0.0661659	0.0685746	0.0605752	0.0137655	0.225382	0.110661	0.083135	0.105126	0.232585	0.0888287	0.0602791	0.236905	0.00329237	0.0401354	0.023868	0.33687	0.037022	0.0749542	0.291325	0.113878	0.439913	0.97841	2.4678	12.34939	0.340897	0.377095	0.0585423	0.223465	0.3770905	7.760144
310	-13157.3	-13116.4	-40.9522	0.8865457	0.385512	0.213339	0.194668	0.181755	0.230023	0.119456	0.290177	0.178292	0.169348	0.372252	0.0990119	0.210185	0.229817	0.263713	0.270193	0.446303	0.317656	0.20938	0.249617	0.132131	0.212861	0.111712	0.558584	0.00685158	0.131356	0.0249239	0.0623689	0.0169717	0.233319	0.123567	0.0389237	0.10459	0.175321	0.0702196	0.0668547	0.243288	0.0221955	0.0110254	0.044415	0.216549	0.0634745	0.155871	0.218559	0.113799	0.439778	0.978325	2.4681	11.23546	0.337684	0.382966	0.0579905	0.221359	0.3602159	7.67663
320	-13157.4	-13119.4	-38.0652	0.6370022	0.292758	0.10851	0.224219	0.154679	0.183757	0.136724	0.28241	0.265883	0.186829	0.380912	0.183994	0.133336	0.256989	0.296193	0.196581	0.32291	0.38163	0.241851	0.231036	0.110705	0.160962	0.0660263	0.558584	0.0431291	0.137857	0.0476725	0.048086	0.00743462	0.140155	0.0887522	0.0703242	0.0748313	0.231538	0.0554632	0.0268513	0.290141	0.0116211	0.0216294	0.067106	0.213932	0.0294454	0.117052	0.166993	0.0608185	0.332226	0.899083	2.70787	10.97275	0.337656	0.378949	0.0588301	0.224564	0.3415568	7.247494
330	-13145.7	-13109	-36.7073	0.7570914	0.298751	0.126196	0.198493	0.167885	0.204524	0.170448	0.270839	0.172709	0.179621	0.371871	0.0857586	0.20504	0.20041	0.265932	0.22896	0.328441	0.282913	0.238415	0.315071	0.076897	0.16659	0.138694	0.414372	0.0223942	0.128391	0.0809116	0.0862312	0.0280656	0.144195	0.0727161	0.0515254	0.0886542	0.171437	0.0384629	0.0200149	0.272456	0.0728616	0.0162269	0.101871	0.264863	0.0782215	0.142615	0.189359	0.0864015	0.389267	0.944318	2.58001	11.39656	0.341687	0.371537	0.0595323	0.227244	0.3415568	7.180303
340	-13149.5	-13111.9	-37.6334	0.7631744	0.273333	0.122325	0.222237	0.151494	0.229579	0.133901	0.374627	0.146678	0.174227	0.405574	0.133541	0.11818	0.232706	0.224641	0.230296	0.394223	0.32759	0.209249	0.264663	0.071003	0.155939	0.103575	0.463475	0.0656312	0.126305	0.0564574	0.0734693	0.0537404	0.143709	0.0983905	0.0738489	0.118143	0.181693	0.0371328	0.0389446	0.246392	0.11317	0.0252847	0.0752719	0.205143	0.0354007	0.125182	0.209526	0.0877022	0.391874	0.946204	2.57422	11.75173	0.360108	0.36114	0.0578664	0.220886	0.3415568	7.265892
350	-13150.4	-13111.2	-39.2463	0.708751	0.294782	0.154898	0.274254	0.130626	0.278308	0.173978	0.279816	0.151954	0.152676	0.391002	0.125584	0.147557	0.281564	0.240589	0.266247	0.473794	0.276436	0.195949	0.282294	0.0853678	0.116144	0.10762	0.436412	0.0384331	0.137378	0.0702258	0.0957496	0.0463738	0.164678	0.0910448	0.0501872	0.0715722	0.127536	0.0883303	0.0511341	0.213325	0.0304991	0.0412734	0.086911	0.218708	0.0658716	0.101215	0.267998	0.0760584	0.36763	0.928069	2.62824	12.3452	0.361302	0.362337	0.0547427	0.221618	0.3262462	7.376296
360	-13156.7	-13115.9	-40.776	0.6457834	0.34241	0.16249	0.222485	0.196552	0.227538	0.191969	0.269311	0.193984	0.209161	0.381469	0.104643	0.207011	0.225544	0.274235	0.234492	0.430714	0.331178	0.252966	0.244395	0.11255	0.117382	0.137583	0.484762	0.0184423	0.0924037	0.0529523	0.0341531	0.111556	0.218179	0.049611	0.0595735	0.0595915	0.186128	0.0559943	0.0453761	0.306305	0.0643321	0.0194435	0.097269	0.221975	0.0212427	0.0916002	0.117375	0.0626676	0.336786	0.902992	2.69755	12.56852	0.346205	0.370902	0.0560367	0.226856	0.3262462	7.478327
370	-13142.3	-13109.6	-32.7575	0.7901847	0.335264	0.188602	0.133972	0.146878	0.276742	0.131668	0.290513	0.134084	0.141444	0.377816	0.103487	0.154737	0.181806	0.231873	0.219397	0.314568	0.283739	0.274049	0.240829	0.0769252	0.148558	0.106156	0.469398	0.0486858	0.0931197	0.0842518	0.0494853	0.00762762	0.120163	0.0932345	0.059397	0.0406004	0.171051	0.06069	0.0712251	0.19336	0.0489854	0.0575273	0.0849895	0.237339	0.0759887	0.13859	0.136859	0.0934685	0.403152	0.954198	2.54918	10.38463	0.344109	0.368657	0.0617502	0.225483	0.3433215	6.835675
380	-13141	-13116.7	-24.3383	0.8958931	0.239192	0.125471	0.206856	0.130397	0.161943	0.129297	0.243674	0.135163	0.149948	0.318175	0.0841904	0.144611	0.19341	0.216942	0.126276	0.288243	0.188937	0.197939	0.232459	0.0859011	0.155884	0.11122	0.426384	0.0211114	0.0852852	0.0829399	0.0212075	0.00972516	0.143325	0.0842071	0.0638543	0.0415285	0.116095	0.088786	0.0474808	0.22134	0.0528656	0.0434662	0.0559678	0.226313	0.0607899	0.0986964	0.172497	0.115743	0.443057	0.980354	2.46085	10.89231	0.344109	0.368657	0.0617502	0.225483	0.3993581	6.029995
390	-13147.5	-13119.5	-28.0478	0.813671	0.350568	0.126191	0.157525	0.13603	0.186686	0.134742	0.207313	0.151822	0.151992	0.397089	0.132498	0.09521	0.21021	0.19041	0.185356	0.305968	0.251279	0.217562	0.249614	0.104681	0.147334	0.103758	0.580971	0.00331745	0.0920567	0.10377	0.028234	0.0166089	0.120184	0.0650885	0.0168529	0.0761812	0.101653	0.074421	0.0998092	0.23572	0.0484374	0.0338725	0.0913954	0.135369	0.0628991	0.105277	0.0997447	0.0984643	0.41258	0.960672	2.52828	10.12624	0.344109	0.368657	0.0617502	0.225483	0.3608146	6.385697
400	-13140.5	-13109.5	-31.002	0.8863864	0.304921	0.162873	0.174657	0.165794	0.197077	0.105363	0.310046	0.140288	0.123971	0.334799	0.120544	0.11715	0.174865	0.272815	0.183008	0.320486	0.305231	0.181101	0.247759	0.0947959	0.144304	0.132286	0.522278	0.00531977	0.126632	0.0747339	0.0338868	0.0131712	0.197323	0.0814931	0.0538494	0.0656287	0.202876	0.0389443	0.0632928	0.158317	0.0407543	0.0337573	0.0938455	0.234229	0.0488209	0.089361	0.203136	0.113765	0.439722	0.97829	2.46822	10.77426	0.344109	0.368657	0.0617502	0.225483	0.4067982	6.695783
410	-13151	-13112.8	-38.2336	0.9107708	0.312564	0.175936	0.213739	0.152103	0.2111	0.161656	0.244833	0.198841	0.189952	0.325065	0.151776	0.156426	0.311414	0.250383	0.218121	0.37962	0.308265	0.222807	0.247092	0.107341	0.126424	0.109135	0.489277	0.0288439	0.0763312	0.0640486	0.0240126	0.0180924	0.219471	0.113027	0.118473	0.0725813	0.110907	0.0525197	0.0714835	0.288612	0.0864896	0.060515	0.0760347	0.299098	0.059695	0.0825219	0.206894	0.118824	0.448185	0.983484	2.44951	11.97384	0.350133	0.381399	0.0577158	0.210752	0.3986231	7.393519
420	-13154	-13121.2	-32.7515	1.03414	0.242359	0.136915	0.156608	0.116276	0.198363	0.169629	0.304722	0.160054	0.114266	0.305539	0.112713	0.157384	0.272371	0.264828	0.179574	0.385534	0.315066	0.21563	0.286869	0.145146	0.143768	0.0778805	0.43838	0.0399685	0.102949	0.0436642	0.0464609	0.0157251	0.160821	0.0747802	0.0122817	0.0790719	0.189116	0.0854102	0.0511332	0.198031	0.0520222	0.0491978	0.0898219	0.253088	0.0997166	0.175506	0.19492	0.143715	0.486778	1.00543	2.36407	11.28038	0.347146	0.383153	0.0579812	0.211721	0.3624582	6.913561
430	-13146.9	-13111	-35.9164	0.8656692	0.346676	0.161819	0.158878	0.187439	0.208505	0.175207	0.333327	0.160054	0.189861	0.412119	0.0985298	0.165276	0.259552	0.297719	0.202853	0.328711	0.259398	0.206128	0.207774	0.165607	0.187795	0.122162	0.510264	0.0155444	0.121826	0.0587968	0.0465874	0.00839137	0.16985	0.0747802	0.0611067	0.0849472	0.185093	0.030171	0.0441967	0.256093	0.0272122	0.0813491	0.0617289	0.167768	0.0333097	0.0701748	0.193994	0.109436	0.432288	0.973613	2.48466	12.0726	0.347642	0.3837	0.058064	0.210594	0.3883356	7.138572
440	-13152	-13112.1	-39.8613	0.8552376	0.277512	0.150779	0.257567	0.207294	0.258275	0.161514	0.261588	0.154888	0.13982	0.393862	0.0927586	0.165276	0.237524	0.255081	0.248377	0.335807	0.295845	0.258119	0.287334	0.137236	0.131616	0.095826	0.454711	0.0131493	0.0667047	0.0658216	0.026461	0.0641533	0.227637	0.0986561	0.0705805	0.0790883	0.184115	0.0899748	0.118789	0.252855	0.0824608	0.072139	0.0615642	0.26661	0.0996706	0.0655624	0.282432	0.107247	0.428458	0.971159	2.49314	11.43026	0.337915	0.372964	0.0612727	0.227848	0.3883356	7.547035
450	-13156.4	-13117.4	-39.0492	0.937535	0.356252	0.13208	0.182448	0.114241	0.247308	0.155863	0.288524	0.136002	0.160124	0.43175	0.113858	0.191977	0.220498	0.257245	0.255715	0.365114	0.313941	0.296666	0.236081	0.0539967	0.246544	0.101933	0.517369	0.0713007	0.135484	0.102858	0.0611071	0.0208917	0.159423	0.0732967	0.0483158	0.0769346	0.146665	0.0548026	0.0706825	0.320168	0.0551743	0.0689218	0.0745956	0.153941	0.0612837	0.112511	0.244522	0.124328	0.457136	0.988826	2.42971	11.90369	0.357299	0.354631	0.0557843	0.232286	0.380818	7.488406
460	-13158	-13116.6	-41.3772	0.769436	0.262459	0.191628	0.20396	0.159344	0.254354	0.200842	0.213517	0.158713	0.150096	0.503676	0.1413	0.106742	0.278278	0.352343	0.19069	0.384998	0.298398	0.237054	0.263353	0.0821465	0.16834	0.131055	0.626959	0.0193698	0.112163	0.0351741	0.0645624	0.0462832	0.218963	0.0706881	0.0545586	0.0633033	0.211018	0.0749672	0.0472779	0.148873	0.0301477	0.00666434	0.0727863	0.222351	0.0839368	0.116001	0.358969	0.0890405	0.394531	0.948112	2.56832	12.64334	0.358694	0.377025	0.0573238	0.206957	0.3905025	7.618301
470	-13150.6	-13104.8	-45.7671	0.8245556	0.347674	0.167429	0.196186	0.199295	0.296237	0.169102	0.282625	0.181689	0.135988	0.447663	0.133983	0.212371	0.255984	0.280154	0.235728	0.389916	0.288221	0.258455	0.263353	0.154671	0.199135	0.111189	0.577541	0.00858797	0.167461	0.0715719	0.106818	0.0150587	0.138126	0.0635304	0.0701043	0.0883119	0.218842	0.066512	0.0459269	0.297941	0.0394307	0.0465151	0.136762	0.232795	0.124898	0.122526	0.25102	0.100772	0.416836	0.963533	2.51886	12.28525	0.349296	0.367148	0.0610719	0.222484	0.3907752	8.097327
480	-13144.3	-13108.1	-36.233	0.7787935	0.289697	0.183013	0.206343	0.12106	0.214742	0.144876	0.256714	0.1652	0.152002	0.325832	0.123851	0.179425	0.227	0.295988	0.242826	0.387626	0.329148	0.163922	0.228112	0.121699	0.182676	0.124456	0.522831	0.0348645	0.0788572	0.0704825	0.0492183	0.02138	0.127732	0.0701334	0.106951	0.0714429	0.175796	0.0548509	0.037496	0.27221	0.0252304	0.0689088	0.083048	0.168513	0.133627	0.0762426	0.228477	0.0910388	0.398454	0.950901	2.55961	11.42597	0.36259	0.359648	0.0598243	0.217938	0.3720911	7.144502
490	-13144.2	-13106.9	-37.236	0.7819282	0.32569	0.156265	0.216522	0.158859	0.230138	0.144716	0.24661	0.14874	0.186093	0.301788	0.116985	0.185673	0.210607	0.312305	0.218765	0.35184	0.300752	0.237134	0.233659	0.0960584	0.182676	0.156494	0.586609	0.0149786	0.170778	0.0574656	0.0346239	0.0208997	0.174773	0.0947933	0.100945	0.0767556	0.150376	0.0469142	0.0807476	0.190791	0.0120416	0.0292205	0.0676938	0.221503	0.061199	0.142328	0.187843	0.0917078	0.399755	0.951819	2.55672	11.59024	0.363092	0.360146	0.0585216	0.21824	0.3593412	7.241648
500	-13151.8	-13115.2	-36.6657	0.758436	0.373264	0.129802	0.20691	0.128973	0.189421	0.152223	0.28194	0.157927	0.17582	0.294895	0.135553	0.157783	0.234842	0.305042	0.209383	0.301037	0.386059	0.216372	0.223278	0.0900575	0.131687	0.119334	0.501932	0.0127816	0.0872287	0.0660039	0.0222436	0.0691852	0.211604	0.151485	0.0500722	0.0877193	0.103675	0.0904635	0.0918761	0.203394	0.0561463	0.0581697	0.0597611	0.265786	0.0546946	0.092633	0.233081	0.0866891	0.389846	0.944738	2.57873	11.57676	0.352003	0.366416	0.0595406	0.22204	0.3489933	7.171539
510	-13154.1	-13112.8	-41.3645	0.833989	0.308543	0.190123	0.179427	0.15156	0.217718	0.144278	0.308822	0.188385	0.155386	0.380651	0.0893127	0.172272	0.228618	0.287632	0.222821	0.390227	0.42459	0.243301	0.225013	0.134824	0.156237	0.10155	0.586514	0.0235736	0.17708	0.0408546	0.0616776	0.0311702	0.223622	0.142644	0.0779469	0.0768352	0.205653	0.100954	0.0309769	0.200357	0.0117993	0.017251	0.107268	0.225047	0.100406	0.145354	0.184426	0.102768	0.420467	0.965945	2.51082	11.9096	0.352003	0.366416	0.0595406	0.22204	0.3489933	7.672702
520	-13159.1	-13124	-35.1267	0.889948	0.308002	0.156252	0.179427	0.160302	0.163977	0.260316	0.278351	0.176196	0.200624	0.466636	0.111203	0.152822	0.209649	0.306908	0.332281	0.280659	0.296405	0.234617	0.285667	0.131506	0.157525	0.0902432	0.561536	0.00686905	0.0805585	0.0632715	0.0381482	0.0484946	0.11048	0.0890445	0.0810595	0.0704726	0.132362	0.0523065	0.0399176	0.15316	0.00133188	0.0311004	0.0549123	0.218804	0.08074	0.102308	0.17007	0.114507	0.440977	0.97907	2.46545	10.25199	0.33983	0.37493	0.0603144	0.224926	0.3952229	7.126516
530	-13156.9	-13125.2	-31.668	0.9147813	0.245703	0.130105	0.198142	0.132241	0.254415	0.161931	0.258898	0.158101	0.191228	0.367872	0.111447	0.183081	0.224133	0.242283	0.223594	0.361318	0.26487	0.17229	0.200727	0.0953242	0.115905	0.103656	0.501867	0.00352143	0.080325	0.0554951	0.0591062	0.0917061	0.141693	0.0677334	0.0805936	0.0435131	0.157153	0.06002	0.0857999	0.298075	0.00141635	0.0603845	0.0905128	0.176886	0.0134183	0.0959226	0.225845	0.119652	0.449548	0.984308	2.44649	10.35418	0.345637	0.381337	0.0613451	0.211681	0.3583066	6.788249
540	-13153	-13119.1	-33.941	0.7699448	0.268537	0.121415	0.2304	0.156001	0.239359	0.141894	0.306622	0.166054	0.150603	0.37037	0.143574	0.132219	0.218232	0.168971	0.264183	0.412347	0.352357	0.266936	0.25934	0.0810188	0.141339	0.088841	0.428468	0.0284283	0.104438	0.0616984	0.0656029	0.0285996	0.142202	0.0832157	0.0771886	0.118138	0.183414	0.0409441	0.0585441	0.200017	0.00732069	0.0188788	0.0401155	0.226421	0.0623772	0.0903361	0.200708	0.0891492	0.394746	0.948266	2.56784	10.2295	0.333007	0.381539	0.0613776	0.224077	0.3390564	6.94767
550	-13148.7	-13114.9	-33.7407	0.762677	0.340037	0.131171	0.202636	0.151751	0.226333	0.198131	0.206736	0.19543	0.154464	0.404127	0.0801072	0.126906	0.276999	0.284244	0.211311	0.259558	0.285822	0.243071	0.170361	0.106635	0.128908	0.0750812	0.535425	0.0297247	0.109003	0.0419423	0.0474776	0.0392001	0.142202	0.0792434	0.0597739	0.0682046	0.151297	0.0838883	0.0279963	0.275843	0.0337838	0.0722696	0.0651347	0.206272	0.0581721	0.0789298	0.240849	0.0875959	0.391662	0.946051	2.57469	10.76115	0.333007	0.381539	0.0613776	0.224077	0.3706916	6.906452
560	-13153.3	-13123.8	-29.4971	0.7897327	0.232854	0.117131	0.177119	0.106954	0.16677	0.21287	0.220786	0.122105	0.15256	0.358724	0.107009	0.151811	0.220827	0.223599	0.1623	0.327444	0.256641	0.207423	0.252151	0.134016	0.151612	0.142535	0.469464	0.0783253	0.0850572	0.056827	0.0137505	0.0566099	0.142792	0.0646215	0.0440155	0.0835705	0.184236	0.0240386	0.095644	0.219031	0.0275777	0.0144232	0.0852329	0.18111	0.0590925	0.0905743	0.198399	0.0933721	0.402967	0.954069	2.54959	11.3389	0.351475	0.370975	0.0596781	0.217872	0.3892428	6.479634
570	-13143.2	-13112	-31.1357	0.8625144	0.326262	0.138411	0.168455	0.167874	0.208574	0.142989	0.264062	0.124314	0.133154	0.344924	0.115121	0.193759	0.211878	0.2942	0.168793	0.39207	0.257277	0.216013	0.208892	0.0790716	0.172877	0.112403	0.416786	0.0154374	0.112066	0.093788	0.019483	0.0214806	0.1572	0.0597678	0.0771512	0.075934	0.148122	0.0406437	0.0564577	0.222773	0.0178539	0.0424078	0.0584881	0.171144	0.0835809	0.123617	0.21255	0.108775	0.431136	0.972878	2.48721	11.76107	0.355745	0.369408	0.0543271	0.220519	0.3574722	6.668108
580	-13149.2	-13121.3	-27.8744	0.9449202	0.235535	0.176957	0.195135	0.14322	0.151648	0.144512	0.240081	0.12172	0.170602	0.355343	0.143458	0.131857	0.209343	0.208606	0.175823	0.335682	0.268572	0.221551	0.208329	0.123477	0.109171	0.0810348	0.50696	0.0476469	0.0710066	0.0894567	0.00352939	0.0509881	0.146313	0.109347	0.0780369	0.0495704	0.167273	0.077734	0.0614436	0.196691	0.0377645	0.0200411	0.119529	0.172797	0.0340738	0.0783699	0.132382	0.125837	0.459546	0.990238	2.42438	10.95025	0.352117	0.360234	0.069378	0.218271	0.3781305	6.40261
590	-13160.1	-13133.6	-26.4631	0.708991	0.285133	0.112671	0.15093	0.166001	0.261609	0.0966907	0.205023	0.14574	0.097702	0.408241	0.105639	0.161799	0.161234	0.167364	0.167447	0.290199	0.280417	0.187286	0.243275	0.0611079	0.168671	0.0940407	0.43612	0.0115381	0.0836297	0.080892	0.00488394	0.0356567	0.200113	0.0913799	0.0601284	0.054039	0.0879681	0.0381579	0.0554969	0.212443	0.0271036	0.0599671	0.104859	0.145439	0.0791664	0.0698587	0.205967	0.0761097	0.367742	0.928155	2.62799	10.21082	0.354298	0.362465	0.0636137	0.219623	0.335902	6.163024
600	-13140.7	-13113	-27.6941	0.898217	0.277464	0.113033	0.187282	0.122952	0.148575	0.152873	0.279215	0.154632	0.128572	0.342859	0.108321	0.115907	0.226302	0.2195	0.211332	0.33027	0.262768	0.169647	0.251398	0.0821968	0.148246	0.101925	0.502917	0.0277303	0.0950944	0.10208	0.00367088	0.0554918	0.123937	0.0513286	0.0805773	0.0842285	0.12141	0.0485734	0.0607599	0.227919	0.0306975	0.022422	0.0825624	0.229088	0.035512	0.0744153	0.165927	0.116225	0.443865	0.980851	2.45906	11.05364	0.354618	0.362792	0.0627693	0.219821	0.4144225	6.361613
610	-13150.4	-13111	-39.4639	0.8596095	0.348613	0.183976	0.22724	0.131172	0.280569	0.204505	0.255215	0.200299	0.154869	0.38413	0.108321	0.146848	0.18861	0.29152	0.187399	0.314288	0.257162	0.290472	0.259827	0.0929789	0.14845	0.113637	0.580737	0.0378371	0.100209	0.0676775	0.0117926	0.0599439	0.235442	0.0888519	0.0806387	0.0560362	0.14574	0.0235871	0.076444	0.265382	0.0866821	0.0125639	0.0795495	0.315375	0.0849244	0.158661	0.167824	0.108165	0.43007	0.972196	2.48957	11.54349	0.345926	0.372506	0.0649949	0.216573	0.3618297	7.506
620	-13150.7	-13112.6	-38.1808	0.9494908	0.324564	0.126287	0.201663	0.11569	0.252527	0.160956	0.289288	0.174643	0.188722	0.379815	0.103352	0.130509	0.287745	0.226367	0.177129	0.391821	0.310792	0.195505	0.214484	0.114495	0.128328	0.131811	0.578923	0.0567724	0.142535	0.0932586	0.0036608	0.0801368	0.196748	0.0769523	0.09508	0.0723875	0.206464	0.0483477	0.0154549	0.251131	0.0701689	0.0423384	0.0835429	0.285649	0.0434168	0.12144	0.217877	0.126769	0.461025	0.991099	2.42111	11.82308	0.36215	0.359282	0.0601746	0.218393	0.3481295	7.408777
630	-13143.8	-13106.7	-37.1158	0.8555395	0.321604	0.132858	0.200357	0.161591	0.276511	0.110662	0.262216	0.169884	0.139246	0.448577	0.134886	0.139863	0.245543	0.257494	0.18313	0.320944	0.328686	0.259662	0.262873	0.0569256	0.15556	0.111486	0.513926	0.0297203	0.124141	0.119558	0.0138186	0.0304769	0.165363	0.0842736	0.077684	0.0896179	0.159411	0.107108	0.00955336	0.210714	0.0353944	0.0577164	0.0623907	0.224684	0.0983359	0.101684	0.260195	0.10731	0.428569	0.971231	2.49289	11.98162	0.361535	0.358671	0.0617716	0.218022	0.3951508	7.256324
640	-13144.6	-13112.3	-32.3439	0.9166236	0.303063	0.156272	0.17616	0.115164	0.206528	0.114281	0.223833	0.145631	0.169839	0.338861	0.0829874	0.194446	0.248708	0.281464	0.177385	0.331343	0.344046	0.226246	0.263572	0.0661422	0.136729	0.0930565	0.488276	0.0362827	0.0896613	0.0757419	0.0269183	0.071023	0.165363	0.103506	0.0773277	0.0517704	0.146466	0.079959	0.0247102	0.176966	0.0506614	0.031982	0.0959799	0.285682	0.0521418	0.0915026	0.208238	0.120032	0.450172	0.984683	2.44511	11.33811	0.36676	0.352918	0.0657972	0.214525	0.4007235	6.825916
650	-13149.8	-13117.8	-31.9374	0.8003344	0.300006	0.135063	0.19698	0.138855	0.195889	0.120427	0.313799	0.199843	0.145068	0.320045	0.100883	0.137553	0.231884	0.250476	0.152172	0.279327	0.242002	0.235817	0.203359	0.101285	0.136729	0.0645196	0.488276	0.0526577	0.0611198	0.0619038	0.0100169	0.0735365	0.204372	0.132618	0.0691435	0.102411	0.158267	0.0511562	0.0463471	0.228845	0.0696181	0.0109243	0.0791312	0.304155	0.0110174	0.0688329	0.239146	0.0956299	0.407269	0.957048	2.54005	11.47033	0.356902	0.371768	0.063063	0.208267	0.3735047	6.725479
660	-13146.5	-13111.6	-34.9027	0.8574954	0.300954	0.149724	0.142621	0.161667	0.250159	0.159144	0.320719	0.155291	0.139809	0.31941	0.10443	0.127275	0.253264	0.199641	0.162416	0.360518	0.32899	0.253581	0.217447	0.112478	0.131889	0.154883	0.568822	0.0593072	0.114765	0.0744228	0.0460723	0.0407529	0.216062	0.0646754	0.0612873	0.0429562	0.145873	0.0897095	0.0516479	0.227269	0.0649754	0.0636467	0.0853533	0.234541	0.0240612	0.100656	0.184139	0.107721	0.429292	0.971696	2.49129	10.93743	0.357744	0.361864	0.0630849	0.217307	0.3665899	7.067305
670	-13145.6	-13112.9	-32.6539	0.8464311	0.322008	0.242336	0.201945	0.108942	0.237951	0.162498	0.280439	0.13136	0.121441	0.356191	0.103649	0.129272	0.250126	0.21255	0.200991	0.328291	0.336847	0.218618	0.243426	0.0951628	0.162505	0.109313	0.514384	0.0167747	0.0541607	0.0713418	0.0372618	0.0588533	0.150825	0.0368873	0.0619066	0.0594991	0.16977	0.0529288	0.0613286	0.234731	0.0146528	0.0657858	0.0682339	0.235332	0.0294738	0.121091	0.180562	0.105393	0.425177	0.969034	2.5004	10.47418	0.356063	0.364863	0.0627884	0.216286	0.347935	6.851646
680	-13154.5	-13127.5	-26.9196	0.9829279	0.255839	0.217223	0.246353	0.147708	0.247805	0.127206	0.193886	0.103837	0.158409	0.34959	0.0964579	0.102414	0.232495	0.263341	0.247008	0.27447	0.260649	0.207914	0.198656	0.095034	0.151145	0.109313	0.426706	0.0262011	0.0417152	0.0692007	0.00297655	0.0158554	0.118194	0.0724785	0.0919945	0.0248075	0.155989	0.096321	0.0490522	0.2233	0.0183931	0.0460608	0.101691	0.192763	0.0419184	0.0822995	0.165842	0.133535	0.47156	0.997113	2.39779	10.05707	0.351363	0.360047	0.0619597	0.22663	0.3650133	6.350513
690	-13139.8	-13112.2	-27.5774	0.9933199	0.306993	0.131081	0.234792	0.123518	0.211386	0.109528	0.219076	0.167001	0.135345	0.360497	0.122046	0.146147	0.211714	0.18887	0.251462	0.338222	0.301827	0.20603	0.188577	0.105936	0.132511	0.109313	0.438111	0.0292143	0.10745	0.0443295	0.00974874	0.0329312	0.130157	0.0746268	0.073107	0.0429659	0.147568	0.076407	0.0284587	0.184325	0.0132743	0.0674305	0.0889909	0.194387	0.0578186	0.100342	0.174181	0.135619	0.474735	0.998884	2.39076	10.133	0.366356	0.352567	0.0606724	0.220405	0.3845058	6.417697
700	-13142.8	-13112.5	-30.2569	0.9425317	0.289571	0.154628	0.187836	0.145549	0.211386	0.159888	0.185111	0.166258	0.140885	0.408923	0.141487	0.11747	0.178988	0.245528	0.197342	0.291792	0.313604	0.240789	0.2391	0.105936	0.118248	0.0989302	0.438111	0.0403355	0.0562206	0.0406049	0.0332911	0.0351604	0.130157	0.0660607	0.0700824	0.0957861	0.18364	0.0272252	0.0318904	0.234148	0.0304333	0.0895751	0.0619418	0.250489	0.0491114	0.122221	0.200788	0.12535	0.45877	0.989784	2.4261	11.38786	0.366356	0.352567	0.0606724	0.220405	0.3991707	6.626524
710	-13147.2	-13112.1	-35.1326	0.9571106	0.35526	0.11839	0.259728	0.170597	0.260207	0.187601	0.315399	0.156337	0.149677	0.32866	0.14595	0.18228	0.1965	0.278745	0.176519	0.338298	0.33083	0.19175	0.263916	0.103778	0.127267	0.158497	0.51177	0.0403355	0.0949339	0.057998	0.0231184	0.0609573	0.152598	0.0861768	0.0487539	0.0523956	0.151703	0.0974645	0.0513018	0.248464	0.0341855	0.0808978	0.0456789	0.184662	0.0388486	0.0805195	0.204913	0.128319	0.46347	0.992513	2.4157	10.61382	0.366537	0.352741	0.0602072	0.220514	0.3768566	7.143861
720	-13148.3	-13111.4	-36.9136	0.9066218	0.35232	0.151476	0.209978	0.143656	0.241873	0.154667	0.298551	0.105741	0.153562	0.316307	0.112685	0.124369	0.25312	0.310259	0.186058	0.374189	0.266238	0.203353	0.290293	0.100105	0.168851	0.113364	0.620797	0.0285496	0.11697	0.0628283	0.0502928	0.0361806	0.0907617	0.0893132	0.0472176	0.082946	0.119716	0.0829016	0.0438684	0.312138	0.0977891	0.0205064	0.0570429	0.251826	0.078798	0.155946	0.200657	0.117966	0.446766	0.982623	2.45264	11.35512	0.35421	0.37451	0.0581823	0.213098	0.3566841	7.278059
