Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1395	1	-13159.5	-13108.5	-51.0097	0.6791273	0.373843	0.252637	0.224472	0.205218	0.269757	0.211005	0.34629	0.191978	0.134224	0.43981	0.126238	0.162019	0.231994	0.234532	0.272609	0.366853	0.379486	0.279377	0.335389	0.0894682	0.168868	0.0938646	0.657067	0.065362	0.138351	0.0167601	0.217182	0.0297923	0.133166	0.0925949	0.0863728	0.0525774	0.0514381	0.0397027	0.067088	0.0921027	0.074845	0.0824272	0.180359	0.15259	0.171544	0.368337	0.246141	0.0168834	0.331269	0.0655188	0.0290683	0.512268	0.0449928	0.0697366	0.353513	0.916881	2.65987	0.351288	0.376019	0.063473	0.209221	0.3344161	8.40573
1396	0	-13145.1	-13098.4	-46.696	0.6754429	0.384695	0.202035	0.22834	0.17419	0.288655	0.172549	0.22959	0.144078	0.147859	0.442853	0.128595	0.196252	0.295286	0.33335	0.241825	0.410067	0.346939	0.258327	0.26803	0.0915858	0.162368	0.121577	0.627526	0.0313084	0.13998	0.013359	0.0508277	0.0749299	0.0799808	0.0144376	0.0822771	0.0437441	0.0740924	0.136268	0.0857471	0.203156	0.263817	0.20652	0.170578	0.0252868	0.086135	0.290512	0.00484095	0.0256972	0.384573	0.0440387	0.0378851	0.461106	0.0467006	0.0689525	0.351709	0.915417	2.66392	0.359199	0.368754	0.0610928	0.210954	0.3344314	7.974368
1397	1	-13162.7	-13119	-43.7397	0.8719519	0.269	0.198037	0.221746	0.145865	0.244732	0.234255	0.272574	0.204068	0.136783	0.411553	0.137536	0.140826	0.220186	0.258314	0.312728	0.357766	0.358719	0.210099	0.235493	0.0903474	0.139636	0.134551	0.653868	0.0980734	0.0564404	0.0106036	0.211118	0.0717188	0.0278808	0.054536	0.0512434	0.00881987	0.0161257	0.0502585	0.165006	0.0922244	0.0916986	0.172016	0.11938	0.102078	0.119213	0.271568	0.300052	0.0170058	0.363711	0.0655057	0.020859	0.488083	0.0448357	0.110752	0.434567	0.975058	2.47962	0.358751	0.372598	0.0626559	0.205996	0.3939489	7.678737
1398	0	-13158	-13109.2	-48.8014	0.6924567	0.389111	0.286885	0.29658	0.133605	0.21378	0.194328	0.262678	0.159715	0.213411	0.339309	0.168362	0.147335	0.288632	0.214762	0.277903	0.403076	0.321703	0.241296	0.304779	0.114773	0.180568	0.101079	0.597142	0.114556	0.105046	0.0913697	0.0962919	0.0679315	0.0964209	0.00597762	0.130903	0.0359819	0.0167171	0.13557	0.066371	0.333921	0.174752	0.210985	0.170966	0.065868	0.103997	0.284457	0.02601	0.0176866	0.35428	0.0579093	0.0361799	0.508429	0.0255153	0.0725778	0.359949	0.922041	2.64543	0.354866	0.368961	0.0659626	0.210211	0.3798289	8.184904
1399	1	-13153.5	-13109.6	-43.8832	0.7837086	0.30667	0.187419	0.184023	0.135617	0.309506	0.155829	0.383819	0.130592	0.165483	0.359237	0.11321	0.141507	0.21055	0.245441	0.238153	0.42815	0.276045	0.243576	0.331478	0.0705398	0.204601	0.127058	0.6599	0.0497045	0.0654116	0.0286385	0.320511	0.0242433	0.0872531	0.0566353	0.0573408	0.0449705	0.0238078	0.108302	0.0756055	0.0654131	0.0290102	0.0557758	0.17769	0.161882	0.163357	0.212198	0.276935	0.0188872	0.33339	0.0700457	0.0263807	0.505186	0.046111	0.0920876	0.400491	0.952336	2.55508	0.351222	0.375218	0.0641395	0.20942	0.3836315	7.693087
1400	0	-13152.1	-13107.5	-44.5565	0.7504886	0.305106	0.203723	0.240673	0.187729	0.288631	0.200622	0.28222	0.132019	0.163382	0.482789	0.143627	0.158084	0.24765	0.260037	0.210921	0.389822	0.324764	0.277968	0.264562	0.135966	0.206048	0.0978006	0.566599	0.0611595	0.0918629	0.0352521	0.0768876	0.0407057	0.0763208	0.00915737	0.0420527	0.0325375	0.0619509	0.164709	0.097208	0.224405	0.278754	0.204138	0.122084	0.0760053	0.0635825	0.223746	0.00715612	0.025299	0.404668	0.0599524	0.0402652	0.445096	0.0247202	0.0849891	0.386409	0.942232	2.58637	0.353205	0.380536	0.0591407	0.207118	0.3781539	7.760418
1401	1	-13157.6	-13110.7	-46.9392	0.8271744	0.394935	0.147705	0.304599	0.128462	0.239463	0.188686	0.34778	0.118714	0.218639	0.354841	0.156591	0.170579	0.260034	0.306735	0.251903	0.330871	0.301249	0.219203	0.285379	0.084011	0.155534	0.168578	0.648597	0.0613797	0.0664832	0.0563736	0.231523	0.0414996	0.0838296	0.0275832	0.121321	0.107685	0.0227401	0.0685173	0.0855562	0.0312247	0.0576375	0.127009	0.145611	0.131911	0.171943	0.271615	0.304158	0.0218947	0.34244	0.0770912	0.0228755	0.507757	0.0279413	0.101327	0.417849	0.964209	2.51662	0.343892	0.373599	0.0695105	0.212998	0.3600523	7.998688
1402	0	-13143.3	-13104.1	-39.1835	0.7392672	0.332156	0.120895	0.179865	0.188386	0.260157	0.155717	0.272124	0.121766	0.203636	0.322314	0.0964482	0.152334	0.211374	0.288274	0.206355	0.34536	0.272504	0.212028	0.241124	0.104734	0.211218	0.0992286	0.608907	0.0431069	0.0914436	0.0137973	0.0492644	0.0666181	0.0962171	0.00933197	0.0706573	0.0316615	0.0581748	0.127468	0.0787053	0.224886	0.185455	0.171582	0.256101	0.0737012	0.0442179	0.312552	0.0112737	0.031223	0.379102	0.0515773	0.0358462	0.471304	0.0309468	0.0825878	0.381483	0.938594	2.59734	0.354436	0.367663	0.0660181	0.211883	0.3674619	7.22312
1403	1	-13143.4	-13097.9	-45.453	0.7852199	0.346889	0.185967	0.222989	0.123095	0.207577	0.243458	0.301024	0.169369	0.212114	0.399701	0.119105	0.170784	0.28655	0.244013	0.289952	0.366455	0.317503	0.220497	0.337131	0.116169	0.173491	0.131488	0.578198	0.0452293	0.0796674	0.0759064	0.237254	0.0371281	0.0774206	0.0673551	0.0824855	0.0668466	0.0280232	0.0577406	0.104817	0.056724	0.0386777	0.0788204	0.172598	0.118603	0.144525	0.216029	0.300695	0.0237036	0.352627	0.0536199	0.0311196	0.499135	0.0397941	0.09241	0.401115	0.952774	2.5537	0.349021	0.371697	0.0649092	0.214374	0.3927938	7.850068
1404	0	-13152.5	-13109.2	-43.2695	0.8053576	0.41933	0.155077	0.236392	0.131144	0.273071	0.13703	0.27233	0.156341	0.173754	0.382253	0.158125	0.0874788	0.236288	0.280507	0.261589	0.456196	0.30918	0.280205	0.290213	0.0825614	0.177312	0.0777747	0.47839	0.0343681	0.136536	0.0603065	0.0502396	0.0664003	0.0840749	0.0653523	0.0749022	0.0502102	0.0247005	0.106572	0.0506397	0.372503	0.263901	0.187241	0.204896	0.00338194	0.044991	0.230815	0.00714705	0.0262498	0.335554	0.0602677	0.0345671	0.511887	0.0314748	0.0966983	0.409282	0.958428	2.53559	0.360216	0.370857	0.0689122	0.200015	0.3788207	7.631718
1405	1	-13152.1	-13107.4	-44.7517	0.7093095	0.401126	0.189035	0.207313	0.21306	0.380201	0.160117	0.24201	0.135811	0.163392	0.370136	0.144565	0.143772	0.267902	0.26083	0.186498	0.387932	0.323393	0.279767	0.29645	0.117548	0.129377	0.0850503	0.62426	0.0414693	0.0889345	0.00852086	0.237254	0.00556058	0.0390307	0.0809866	0.05152	0.0235613	0.0449303	0.0420531	0.129085	0.0132741	0.0580027	0.0685096	0.15804	0.159704	0.211957	0.302341	0.305651	0.029975	0.352463	0.0567762	0.0203685	0.494472	0.0459456	0.0761778	0.36789	0.92827	2.62766	0.344083	0.37256	0.0647909	0.218566	0.3531775	7.779932
1406	0	-13157.4	-13115.6	-41.8333	0.8508262	0.314246	0.10334	0.218651	0.144469	0.186715	0.207805	0.300463	0.183048	0.102269	0.324525	0.211896	0.173618	0.191718	0.232178	0.255544	0.466718	0.331498	0.237556	0.24054	0.0984603	0.147661	0.108442	0.564005	0.0598589	0.0973065	0.0603065	0.110595	0.125456	0.0936466	0.0665752	0.108193	0.0449317	0.0144114	0.0478571	0.14719	0.276317	0.19396	0.142102	0.148925	0.0326393	0.0835442	0.230815	0.0581055	0.0245957	0.340944	0.057701	0.0250177	0.5012	0.0505415	0.106319	0.42682	0.970101	2.49676	0.358072	0.368782	0.0668526	0.206294	0.383869	7.4881
1407	1	-13143.2	-13108.9	-34.2343	0.7653889	0.299652	0.185825	0.155512	0.117329	0.24261	0.155437	0.237989	0.15345	0.164834	0.316066	0.0980516	0.147156	0.259228	0.28442	0.218285	0.332395	0.292242	0.222554	0.244511	0.076031	0.220607	0.108606	0.532039	0.0604129	0.044947	0.022394	0.205913	0.0134909	0.0311718	0.0245758	0.0257597	0.0198213	0.021689	0.0636884	0.123433	0.0613811	0.0756031	0.0598383	0.15804	0.113493	0.142849	0.193778	0.201091	0.0277193	0.430244	0.0562618	0.0159796	0.426819	0.0429758	0.0881756	0.392817	0.946883	2.57212	0.351482	0.377855	0.0613085	0.209354	0.3491523	6.728199
1408	0	-13154.4	-13111.3	-43.1507	0.800325	0.348601	0.147041	0.19984	0.111254	0.218706	0.21039	0.228252	0.139158	0.11918	0.360809	0.118615	0.153296	0.205687	0.308995	0.255844	0.368461	0.293808	0.237556	0.230991	0.107811	0.191181	0.0918954	0.65589	0.152999	0.128796	0.108074	0.0535148	0.0743392	0.0925032	0.0499958	0.0917112	0.048766	0.0140254	0.0549163	0.106718	0.23344	0.21084	0.199288	0.21633	0.021532	0.0387616	0.376922	0.0431046	0.0239613	0.429956	0.0483251	0.029346	0.420704	0.0477081	0.0956279	0.407265	0.957045	2.54006	0.352614	0.376915	0.0598392	0.210632	0.367512	7.61984
1409	1	-13143.9	-13105	-38.9177	0.8084298	0.28642	0.144551	0.228191	0.122239	0.221208	0.121704	0.246787	0.128728	0.186268	0.472783	0.146117	0.135207	0.253985	0.222709	0.179222	0.354555	0.308674	0.194378	0.317027	0.083238	0.170923	0.14149	0.563885	0.065005	0.074923	0.0207885	0.251691	0.013171	0.0550599	0.069665	0.0789797	0.0806853	0.037844	0.0802431	0.124123	0.0199996	0.0561094	0.0934135	0.159938	0.113493	0.115935	0.232399	0.22278	0.0361707	0.320914	0.0610538	0.0187553	0.523256	0.0398505	0.0973512	0.410506	0.959264	2.53288	0.358722	0.359164	0.0761093	0.206005	0.3097716	7.196534
1410	0	-13149.1	-13105.6	-43.5244	0.7430884	0.283345	0.1602	0.161916	0.186049	0.249625	0.16311	0.276499	0.146948	0.132835	0.416754	0.141198	0.184297	0.219197	0.253199	0.212533	0.31729	0.289495	0.244753	0.233353	0.111056	0.144444	0.132025	0.761593	0.0870552	0.126565	0.0241578	0.045153	0.11671	0.113759	0.0296232	0.0958772	0.0513428	0.0281397	0.114659	0.0676917	0.224928	0.290185	0.162985	0.215345	0.0482312	0.0807932	0.268325	0.0439585	0.0258761	0.404678	0.0391602	0.0186776	0.444003	0.0676053	0.0834056	0.383171	0.939846	2.59358	0.365516	0.367622	0.0566596	0.210202	0.3576916	7.6572
1411	1	-13148.2	-13110.7	-37.4889	0.8848454	0.29721	0.112304	0.202274	0.178849	0.245816	0.160517	0.303693	0.11336	0.16865	0.290675	0.112062	0.114366	0.206008	0.23881	0.252372	0.359767	0.285192	0.251691	0.2267	0.0729287	0.193861	0.102526	0.531094	0.101361	0.0439335	0.0696031	0.257482	0.0178703	0.0186733	0.0649211	0.0589117	0.0177308	0.0456423	0.106851	0.109648	0.0425434	0.0678514	0.085049	0.164197	0.0821676	0.123146	0.27336	0.281989	0.0330726	0.357147	0.0527711	0.0257863	0.484814	0.0464096	0.113444	0.439176	0.977951	2.46943	0.353309	0.368249	0.0691432	0.209299	0.3554007	7.053657
1412	0	-13145.2	-13104.9	-40.2524	0.7704565	0.33759	0.183851	0.196897	0.160216	0.217122	0.193515	0.219288	0.168255	0.117745	0.338543	0.119984	0.130108	0.21492	0.213505	0.189754	0.388385	0.29817	0.256443	0.259102	0.128332	0.12563	0.0816557	0.546426	0.0873405	0.124562	0.111285	0.071843	0.0421408	0.0910438	0.0387514	0.0916978	0.0834512	0.00525922	0.115273	0.103812	0.181949	0.25326	0.177533	0.168367	0.0710863	0.125758	0.268325	0.031835	0.0300683	0.396577	0.0434521	0.022462	0.44537	0.0620699	0.0892585	0.394962	0.94842	2.56736	0.357695	0.375392	0.0587763	0.208136	0.375748	7.330007
1413	1	-13139.9	-13105.2	-34.6844	0.9004177	0.315762	0.126413	0.249203	0.152608	0.19397	0.157821	0.255729	0.127355	0.172767	0.349025	0.124395	0.096514	0.217553	0.239111	0.207796	0.352691	0.24708	0.250558	0.2267	0.124778	0.14848	0.100608	0.538839	0.0305856	0.0857581	0.0235705	0.229025	0.0413215	0.0545787	0.0342727	0.0994994	0.0452025	0.0673703	0.0803596	0.0884337	0.0204602	0.0626292	0.0693874	0.144283	0.100398	0.186079	0.142271	0.19196	0.0332544	0.379471	0.0624152	0.0250131	0.463917	0.0359289	0.116681	0.444628	0.981319	2.45737	0.344703	0.383133	0.0640434	0.20812	0.3634036	6.773204
1414	0	-13154.9	-13124.5	-30.3645	0.9059923	0.302116	0.135573	0.134169	0.162454	0.177123	0.1303	0.283102	0.124227	0.120283	0.318141	0.0972888	0.15181	0.127132	0.221117	0.207023	0.303723	0.286134	0.251753	0.220529	0.105966	0.166924	0.0793405	0.463949	0.0979656	0.0827671	0.0466411	0.106796	0.0603803	0.075178	0.0377654	0.0858878	0.0284529	0.0324822	0.11146	0.065656	0.203761	0.174682	0.12926	0.114765	0.0459348	0.0571931	0.208272	0.0057328	0.0235118	0.386439	0.0624297	0.0306043	0.437214	0.0598009	0.117836	0.44655	0.982492	2.45312	0.364775	0.36573	0.0583579	0.211137	0.3852758	6.341211
1415	1	-13145.9	-13105.1	-40.7094	0.8231944	0.324404	0.143044	0.215992	0.152989	0.263095	0.152062	0.283445	0.158769	0.193101	0.427358	0.138457	0.143362	0.241939	0.26876	0.162988	0.387114	0.326453	0.205655	0.274041	0.114024	0.198613	0.122324	0.557251	0.0622768	0.0787424	0.00792901	0.257148	0.0350675	0.0533806	0.0320919	0.124041	0.0135449	0.0331261	0.108668	0.0620157	0.0209474	0.0626754	0.0395459	0.154049	0.0644128	0.192109	0.315275	0.203417	0.0290794	0.384106	0.0445095	0.0249894	0.455332	0.0619834	0.100484	0.416307	0.96318	2.52003	0.354676	0.369116	0.0615826	0.214626	0.3880067	7.375705
1416	0	-13157.8	-13125.9	-31.8786	1.015299	0.24996	0.128065	0.155862	0.149299	0.197733	0.18986	0.271522	0.197477	0.133171	0.363525	0.107435	0.142901	0.130393	0.236308	0.176213	0.266101	0.205762	0.159521	0.249401	0.0801613	0.137044	0.112214	0.442906	0.145226	0.0762964	0.0400689	0.0884771	0.105475	0.0895225	0.0397133	0.0644019	0.0636416	0.0194366	0.0753538	0.0918975	0.1706	0.202282	0.14719	0.147321	0.0331078	0.0849698	0.290179	0.0346304	0.0297371	0.373777	0.0607498	0.0348214	0.44117	0.0597449	0.139996	0.481302	1.00249	2.37621	0.34913	0.369729	0.0632078	0.217933	0.3975081	6.492628
1417	1	-13147.8	-13107.8	-39.9664	0.737898	0.324084	0.166678	0.181611	0.141874	0.231592	0.195707	0.222407	0.161735	0.162812	0.406733	0.138457	0.0920348	0.332259	0.252282	0.240117	0.390843	0.27463	0.220606	0.24491	0.0995708	0.177747	0.093918	0.525843	0.0979461	0.106904	0.0409216	0.1753	0.00213496	0.042812	0.0564419	0.124041	0.0344323	0.0418115	0.078227	0.0930268	0.0545788	0.0455882	0.08917	0.158476	0.0990348	0.179736	0.197533	0.304838	0.0208628	0.475949	0.0494074	0.0382814	0.377535	0.0379637	0.0822947	0.380876	0.938142	2.59869	0.349512	0.375866	0.0554793	0.219143	0.3677913	7.301405
1418	0	-13149.8	-13113.8	-36.0687	0.8399891	0.320977	0.0978958	0.177178	0.175535	0.210897	0.132163	0.198636	0.153009	0.14764	0.317913	0.13951	0.167793	0.292475	0.224235	0.215441	0.319979	0.260562	0.217695	0.221959	0.120551	0.171775	0.112214	0.553836	0.0633129	0.121198	0.0491365	0.0162508	0.062442	0.0873308	0.00583018	0.0963697	0.0804242	0.0108507	0.0885443	0.0865205	0.22303	0.20352	0.156824	0.211324	0.0371639	0.0913554	0.260404	0.00993439	0.0308393	0.383909	0.0584591	0.0329521	0.466544	0.027296	0.104035	0.422749	0.967448	2.50577	0.335949	0.379507	0.0680253	0.216519	0.4021298	6.911635
1419	1	-13153.1	-13108.4	-44.7112	0.7620656	0.306588	0.153113	0.237557	0.14865	0.225743	0.196099	0.257109	0.19508	0.126352	0.363948	0.115687	0.142566	0.295755	0.271343	0.240117	0.313444	0.330692	0.321543	0.277672	0.114567	0.139637	0.16883	0.582666	0.0891495	0.0880503	0.0240863	0.280011	0.0239567	0.0646133	0.0855765	0.0759771	0.0205201	0.102006	0.0971902	0.187008	0.0178793	0.0701874	0.0867222	0.161474	0.118499	0.245942	0.243571	0.168706	0.0259074	0.418872	0.0414781	0.0455166	0.423848	0.0443777	0.0874652	0.391401	0.945863	2.57527	0.339479	0.389404	0.0595719	0.211545	0.3567988	7.775886
1420	0	-13144.2	-13106	-38.2476	0.7501602	0.268691	0.143504	0.18713	0.160593	0.176478	0.185068	0.238185	0.130958	0.181088	0.330224	0.109783	0.16981	0.181002	0.306572	0.281976	0.370202	0.297304	0.230878	0.347901	0.0579079	0.15983	0.122621	0.530855	0.0276984	0.103162	0.0299854	0.0493301	0.0912622	0.0661355	0.0385482	0.111515	0.037003	0.0314952	0.133973	0.047788	0.210644	0.160352	0.173761	0.200059	0.0302844	0.0841059	0.316961	0.0168986	0.0308903	0.375367	0.0538026	0.0196612	0.459149	0.0611301	0.0849188	0.386267	0.942127	2.58669	0.350811	0.372254	0.0658925	0.211042	0.3679858	7.129525
1421	1	-13151.9	-13110.9	-41.0282	0.6312884	0.3193	0.167001	0.218197	0.153429	0.209194	0.177793	0.307698	0.211135	0.113989	0.38048	0.100897	0.144512	0.274611	0.271343	0.182597	0.294218	0.307944	0.291085	0.28299	0.11051	0.127291	0.0987632	0.56588	0.0519637	0.121368	0.0253812	0.230021	0.0232985	0.0781883	0.0687997	0.0745582	0.0161908	0.0778008	0.0689098	0.0625253	0.0361152	0.0742407	0.0977635	0.240122	0.173111	0.129872	0.212831	0.23367	0.0251515	0.401134	0.0471262	0.0442645	0.423388	0.058936	0.0596187	0.329224	0.896479	2.71468	0.371051	0.36628	0.0608287	0.20184	0.3412183	7.407589
1422	0	-13145.6	-13104.8	-40.7887	0.7791271	0.290254	0.119713	0.227449	0.137589	0.200114	0.175048	0.354806	0.146987	0.153056	0.390413	0.0974408	0.176516	0.229868	0.237544	0.227064	0.409301	0.247424	0.213623	0.272367	0.113537	0.126083	0.131014	0.540898	0.129815	0.0846434	0.0389453	0.0911365	0.0298651	0.0726033	0.0134913	0.110923	0.0961034	0.0316586	0.0711209	0.101192	0.173665	0.295076	0.243799	0.206035	0.0339781	0.0454236	0.242666	0.0533905	0.0326625	0.363335	0.053357	0.0215021	0.482519	0.0466245	0.0911101	0.398593	0.950999	2.5593	0.351474	0.369586	0.0658605	0.21308	0.3684034	7.383637
1423	1	-13157.5	-13118.8	-38.6595	0.7511273	0.28316	0.141287	0.201453	0.145265	0.251651	0.140307	0.327104	0.14037	0.117803	0.392383	0.117208	0.117332	0.252901	0.174504	0.216659	0.337682	0.248994	0.314	0.267136	0.12626	0.133354	0.0724038	0.647981	0.0666074	0.0948598	0.0194281	0.0989742	0.0232985	0.121608	0.0493554	0.077822	0.0676336	0.0227065	0.0214707	0.101226	0.0220068	0.0938226	0.111559	0.135074	0.0938571	0.203102	0.315972	0.263134	0.0324629	0.37866	0.0452304	0.0319287	0.461155	0.0505627	0.0851257	0.386687	0.942435	2.58575	0.358151	0.377422	0.0649565	0.199471	0.3550866	7.170718
1424	0	-13153.7	-13117.9	-35.7668	0.8768946	0.315775	0.231345	0.286741	0.128649	0.237874	0.198046	0.28429	0.164968	0.163296	0.306084	0.148497	0.110665	0.228992	0.319787	0.198134	0.289506	0.241059	0.168393	0.272367	0.103676	0.185335	0.131014	0.34628	0.0537415	0.0931635	0.0436316	0.060352	0.0652039	0.0702216	0.0257556	0.068646	0.0654649	0.0526508	0.0683382	0.0713021	0.242041	0.148947	0.198374	0.13909	0.118803	0.0247983	0.192972	0.017178	0.0311447	0.338688	0.0622734	0.0377187	0.503648	0.0265274	0.111785	0.436344	0.976179	2.47569	0.355065	0.362332	0.0711678	0.211436	0.3547604	6.881447
1425	1	-13146.8	-13109.3	-37.442	0.7556159	0.304063	0.141179	0.196577	0.13302	0.232689	0.211386	0.269168	0.14037	0.145909	0.340821	0.120174	0.199844	0.23781	0.26566	0.201542	0.365229	0.279549	0.191321	0.29776	0.128202	0.16809	0.149073	0.414389	0.0416728	0.112823	0.0353162	0.173571	0.0535539	0.052871	0.0573185	0.0418639	0.0185082	0.0461448	0.09868	0.138331	0.0331578	0.0771399	0.107784	0.139074	0.0723425	0.129505	0.221519	0.263959	0.0294223	0.362521	0.04694	0.0353773	0.477331	0.0484077	0.0860859	0.388631	0.943855	2.58143	0.375386	0.347931	0.0683688	0.208314	0.332602	7.048962
1426	0	-13146.8	-13109.1	-37.7265	0.8097355	0.337253	0.194558	0.180617	0.156418	0.221801	0.146656	0.358112	0.145262	0.154446	0.371274	0.148497	0.155642	0.167627	0.284606	0.234947	0.331297	0.241059	0.215413	0.257354	0.0976968	0.120298	0.0903773	0.481014	0.0734956	0.0914317	0.0466873	0.059398	0.0963907	0.0981329	0.0441108	0.0829038	0.0891109	0.0480223	0.142435	0.0713021	0.180614	0.204963	0.224208	0.119573	0.0532033	0.0618251	0.142114	0.055266	0.0299844	0.357081	0.0582556	0.0310623	0.484166	0.0394503	0.0976286	0.411024	0.959616	2.53173	0.341704	0.376189	0.0663442	0.215763	0.3863934	7.077411
1427	1	-13143.7	-13109.9	-33.8196	0.8521224	0.358628	0.118381	0.199711	0.10559	0.220272	0.16923	0.275287	0.103022	0.15423	0.414349	0.114095	0.149167	0.206636	0.273653	0.244583	0.303554	0.256465	0.183891	0.262802	0.107067	0.172835	0.107323	0.409449	0.0499519	0.0577987	0.0475327	0.215862	0.036777	0.0411779	0.0115894	0.0255225	0.0351463	0.0199466	0.0864785	0.0709861	0.0357597	0.041339	0.0846412	0.139236	0.112672	0.217535	0.257857	0.188694	0.0278607	0.32657	0.0654929	0.031322	0.518512	0.0302424	0.106592	0.427302	0.970413	2.49569	0.362999	0.362432	0.0699163	0.204652	0.3910873	6.686723
1428	0	-13147.9	-13110.4	-37.5233	0.8197421	0.347085	0.159443	0.197245	0.132751	0.240605	0.140057	0.211446	0.139992	0.181037	0.364695	0.0916652	0.163144	0.211333	0.231457	0.170576	0.377799	0.253044	0.196372	0.248982	0.0739058	0.144005	0.0964093	0.593748	0.0698408	0.113585	0.0356375	0.088175	0.0710183	0.12832	0.0355683	0.113674	0.0340231	0.00771476	0.113992	0.0793487	0.208322	0.233584	0.156474	0.121089	0.0144011	0.0837063	0.34452	0.0373018	0.0329529	0.323443	0.0608474	0.0248111	0.505507	0.0524382	0.0997522	0.414963	0.962279	2.52301	0.350202	0.352306	0.0767876	0.220705	0.3718932	7.057092
1429	1	-13143.9	-13102.3	-41.622	0.8868825	0.332807	0.178173	0.184272	0.167598	0.225834	0.155283	0.292531	0.130328	0.187519	0.349214	0.081898	0.153906	0.256151	0.274012	0.246927	0.395686	0.233709	0.25484	0.305909	0.123687	0.164336	0.0989102	0.583822	0.0703692	0.114662	0.0834939	0.258418	0.0214024	0.0476537	0.0422365	0.0588335	0.0377055	0.0437006	0.0550652	0.180724	0.0257519	0.0742683	0.101795	0.192435	0.0962316	0.13552	0.170892	0.278458	0.0311826	0.364452	0.051306	0.028556	0.477216	0.0472869	0.113869	0.439897	0.978399	2.46784	0.353378	0.370834	0.0666566	0.209132	0.3693632	7.466968
1430	0	-13155.6	-13111.1	-44.5656	0.8781893	0.304725	0.161619	0.254124	0.17519	0.240605	0.157423	0.316688	0.151616	0.187633	0.495056	0.130588	0.117813	0.293701	0.243537	0.212625	0.342786	0.324494	0.232305	0.260982	0.131545	0.182498	0.0939288	0.636172	0.144176	0.1711	0.0261834	0.068525	0.0732609	0.123246	0.0302502	0.0808167	0.0184054	0.0291551	0.103328	0.077126	0.226664	0.209739	0.0963117	0.220296	0.0327954	0.0762984	0.259686	0.0463085	0.0409891	0.303518	0.0474068	0.0195593	0.537406	0.0511203	0.112056	0.436808	0.97647	2.47467	0.370821	0.348373	0.0749665	0.205839	0.3578687	7.761326
1431	1	-13144.6	-13105.8	-38.7867	0.7653248	0.31183	0.168219	0.192693	0.102692	0.266728	0.16831	0.238817	0.189416	0.132726	0.355434	0.11875	0.128722	0.238852	0.302313	0.189823	0.381949	0.319778	0.180094	0.23424	0.0994918	0.211199	0.158288	0.571295	0.0615769	0.0615948	0.035359	0.175362	0.0137938	0.0675838	0.0422365	0.0488679	0.0684732	0.0193388	0.0757618	0.116065	0.00617122	0.0718539	0.124274	0.182652	0.131601	0.189222	0.176943	0.253048	0.0302522	0.357342	0.0471174	0.0297944	0.477846	0.0576483	0.0881619	0.39279	0.946864	2.57218	0.371959	0.354792	0.0606213	0.212627	0.3865155	7.183439
1432	0	-13152.2	-13115.5	-36.7319	0.8596707	0.322765	0.161511	0.187076	0.185532	0.21211	0.229571	0.211993	0.182802	0.161509	0.340523	0.173468	0.139784	0.218574	0.232409	0.193067	0.352811	0.288766	0.24376	0.234745	0.0901437	0.172589	0.0713213	0.430437	0.0585366	0.0900731	0.0555641	0.0684123	0.0654091	0.0946982	0.0721852	0.032498	0.0371956	0.0317799	0.11022	0.0601659	0.24216	0.245953	0.176465	0.116504	0.0880844	0.080881	0.198683	0.0152172	0.037427	0.344331	0.0494827	0.0214332	0.503077	0.0442494	0.108178	0.430093	0.97221	2.48952	0.383554	0.343591	0.0741804	0.198674	0.363652	6.977952
1433	1	-13147.9	-13108.1	-39.86	0.713262	0.335775	0.142686	0.230639	0.103883	0.197869	0.154283	0.234427	0.195371	0.144232	0.398354	0.150374	0.147561	0.238852	0.302313	0.197109	0.318821	0.244453	0.262116	0.322019	0.0688894	0.155289	0.10602	0.64591	0.0428669	0.0682351	0.0651848	0.210304	0.0417967	0.0823968	0.0750321	0.0876331	0.0259062	0.00244218	0.0425783	0.124922	0.0554332	0.0641986	0.142876	0.164442	0.10811	0.109585	0.194413	0.285161	0.0247059	0.379419	0.049685	0.0396083	0.450441	0.0561416	0.077023	0.369721	0.929685	2.62357	0.349385	0.371444	0.0591394	0.220032	0.3501833	7.290764
