Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
2986	0	-15811.7	-15824.8	13.1269	0.118373	0.0906495	0.102697	0.109646	0.123094	0.0841931	0.145859	0.0868981	0.103239	0.193662	0.075393	0.0747577	0.0970324	0.0932763	0.11096	0.104316	0.13242	0.0982813	0.119551	0.0834588	0.0677761	0.0943875	0.140731	0.0286015	0.0319378	0.0160726	0.0317291	0.0265348	0.0233009	0.0422099	0.0381158	0.0666582	0.0249599	0.0314743	0.0519605	0.0604416	0.0234496	0.0359468	0.0272489	0.0315626	0.0728904	0.0219735	0.0384947	3.176214
2987	1	-15808.4	-15821.4	12.9427	0.11662	0.0868185	0.0807921	0.0989246	0.118909	0.0766515	0.116511	0.0656571	0.0981759	0.165449	0.0836035	0.0902366	0.0888711	0.0840461	0.0984995	0.136366	0.150667	0.102414	0.129189	0.0691081	0.0744547	0.0831321	0.159306	0.0426694	0.0233523	0.0728295	0.0435807	0.0558079	0.0239264	0.0785424	0.04671	0.0171988	0.0131033	0.0593768	0.0275313	0.0473134	0.0458118	0.0212799	0.0230142	0.0368518	0.0360115	0.0510239	0.0543035	3.19464
2988	0	-15803.9	-15816.4	12.5915	0.139165	0.118591	0.0942152	0.101637	0.125708	0.0717568	0.112646	0.0930428	0.095352	0.17318	0.0879457	0.0880061	0.103679	0.0921272	0.122646	0.108054	0.129182	0.126692	0.124973	0.0654537	0.0979293	0.087896	0.142255	0.0364122	0.026226	0.0200529	0.0468841	0.0226536	0.033533	0.0200875	0.0366801	0.0657338	0.0261814	0.0267016	0.0488479	0.0780982	0.0218515	0.0465441	0.02273	0.0248664	0.0649073	0.0181262	0.0405063	3.229757
2989	1	-15799.9	-15812.9	13.0687	0.132577	0.122029	0.10001	0.0873319	0.106147	0.102378	0.117769	0.0685602	0.101236	0.156708	0.0822043	0.0900026	0.0876996	0.0897569	0.106398	0.131704	0.123709	0.102099	0.112509	0.0785995	0.0810548	0.0999612	0.162956	0.0416136	0.0301558	0.0437916	0.0342483	0.0520503	0.0294049	0.0711536	0.0435472	0.0306499	0.00585107	0.0362122	0.0257685	0.0440733	0.0300003	0.0245742	0.0301931	0.0389672	0.032666	0.0426189	0.0511016	3.182041
2990	0	-15807.9	-15820.8	12.9402	0.133026	0.0951508	0.0753315	0.0791581	0.133896	0.0831358	0.126907	0.0863	0.095352	0.167741	0.0777762	0.0912126	0.0751739	0.103312	0.108129	0.13298	0.118194	0.118089	0.132591	0.0718992	0.0797217	0.0902393	0.186361	0.0448023	0.0313486	0.00886497	0.0482881	0.0124553	0.0319685	0.0358649	0.0275497	0.078786	0.0316062	0.0265394	0.0388831	0.0710793	0.0293622	0.0476747	0.0368529	0.0163287	0.0413393	0.033207	0.0404118	3.194891
2991	1	-15804.7	-15817	12.2203	0.118272	0.109135	0.118565	0.118305	0.110456	0.0860038	0.113588	0.0893735	0.0911973	0.175361	0.0893503	0.0795454	0.104037	0.120428	0.111567	0.125124	0.117107	0.128346	0.120064	0.0949523	0.0729162	0.0725125	0.139672	0.0305671	0.0397474	0.0401447	0.0264966	0.0504505	0.0240283	0.0917751	0.0557328	0.0195546	0.0161941	0.0536519	0.0287394	0.0425821	0.0405655	0.0245742	0.0283152	0.0414672	0.0302791	0.0297038	0.0464345	3.266881
2992	0	-15804.5	-15817	12.4444	0.129159	0.0892476	0.0770279	0.0963643	0.135417	0.0754436	0.145883	0.0685352	0.120899	0.161414	0.0821216	0.0937739	0.112212	0.100905	0.108536	0.138213	0.132862	0.114043	0.136539	0.0779402	0.0721567	0.0876492	0.157864	0.0244228	0.0272742	0.0397312	0.0396851	0.0255175	0.0239489	0.0265811	0.0312889	0.0596934	0.0213335	0.0356899	0.0362425	0.0864881	0.0268251	0.0399966	0.0269523	0.0150318	0.0525511	0.0351541	0.0558522	3.244466
2993	1	-15803.5	-15816.1	12.5878	0.118272	0.104871	0.110778	0.110007	0.12765	0.0624672	0.124938	0.0968172	0.107689	0.155556	0.0886718	0.0844869	0.0840344	0.0967067	0.106686	0.124363	0.129205	0.1079	0.137601	0.0681526	0.0951678	0.102361	0.168917	0.0307211	0.0152169	0.0437485	0.0307334	0.0417813	0.0279236	0.0797528	0.0422203	0.0176234	0.0334574	0.0398561	0.0191299	0.0280167	0.0432255	0.0220432	0.0394246	0.038689	0.0536406	0.0295836	0.0400455	3.230132
2994	0	-15804.5	-15817.3	12.7811	0.142174	0.0955691	0.124714	0.101705	0.105295	0.0804265	0.115647	0.0624401	0.126192	0.161414	0.0814493	0.0918259	0.112223	0.0832239	0.122888	0.13571	0.115901	0.112976	0.121129	0.0858412	0.0914661	0.0862523	0.142356	0.0250356	0.0185351	0.0317372	0.0472411	0.0258165	0.0361991	0.0244962	0.0149871	0.0452395	0.0214485	0.0324533	0.0406075	0.102004	0.0318732	0.0455117	0.0239058	0.0151237	0.0525511	0.0326055	0.0446073	3.210796
2995	1	-15810.4	-15823.3	12.8634	0.118836	0.129185	0.118515	0.116784	0.109202	0.0778774	0.110013	0.088215	0.102212	0.169554	0.0876838	0.0732881	0.0786214	0.0979435	0.123413	0.132855	0.121301	0.0940099	0.109238	0.0583134	0.0676929	0.0854595	0.18714	0.0280132	0.0175836	0.0625843	0.0367066	0.0464518	0.0216741	0.0895394	0.0343589	0.0311702	0.0183741	0.0447419	0.0196444	0.0357571	0.0338019	0.0147879	0.0465326	0.0379869	0.0356417	0.0341459	0.0557138	3.202565
2996	0	-15807.3	-15820	12.7571	0.163534	0.0904081	0.12344	0.0939035	0.101061	0.0823377	0.116438	0.0750379	0.0866205	0.151699	0.0824106	0.0877478	0.0918266	0.0865654	0.106613	0.139494	0.115971	0.106793	0.112591	0.0753382	0.0956341	0.0958093	0.173165	0.0311908	0.028471	0.0271658	0.0393724	0.0144951	0.0311553	0.0342715	0.0279998	0.0496664	0.0336563	0.0426595	0.0384115	0.0965315	0.0246854	0.0369749	0.0340482	0.0256959	0.0566061	0.0254708	0.0602321	3.213199
2997	1	-15813.3	-15825.6	12.2876	0.113371	0.121261	0.108344	0.109993	0.109188	0.11235	0.101602	0.075876	0.111409	0.167788	0.0726368	0.0839605	0.1068	0.0934951	0.140064	0.15143	0.119947	0.131953	0.142281	0.0828652	0.0934529	0.0796756	0.167324	0.02837	0.0177326	0.0527587	0.0207122	0.0541275	0.0122764	0.0746687	0.0372224	0.030211	0.0316372	0.0303389	0.0273017	0.0319718	0.0255603	0.0277232	0.0287215	0.0379869	0.0187715	0.0340084	0.0409795	3.260149
2998	0	-15821.7	-15834.4	12.7057	0.119738	0.100859	0.0914855	0.102747	0.0815482	0.0740022	0.102983	0.0849615	0.0978736	0.175282	0.0603262	0.0937258	0.0884899	0.111674	0.0856169	0.105852	0.156658	0.126202	0.109594	0.103835	0.0905258	0.0923376	0.185181	0.0291629	0.0140031	0.0262292	0.0417093	0.0330095	0.0302372	0.0288283	0.0248934	0.0567905	0.0363789	0.0425032	0.037099	0.0743583	0.0284553	0.0490818	0.0329853	0.0305048	0.0689609	0.0378219	0.0538279	3.218338
2999	1	-15804	-15817.5	13.5576	0.108911	0.102114	0.0919722	0.0835004	0.130851	0.0850059	0.129644	0.0692427	0.0806525	0.175208	0.0752049	0.0723296	0.0810192	0.0944198	0.0993576	0.125577	0.124391	0.120506	0.116359	0.0790569	0.0885421	0.0891096	0.159819	0.028336	0.0215506	0.0644687	0.0307847	0.0527921	0.0271336	0.0796001	0.0442775	0.0236505	0.015907	0.0518204	0.0223385	0.0340823	0.0507387	0.0224287	0.0320152	0.0368943	0.028945	0.0290658	0.0535252	3.133148
3000	0	-15804.6	-15818.2	13.6705	0.131445	0.102011	0.111098	0.0756268	0.10777	0.0890829	0.127481	0.0827214	0.110199	0.141542	0.0633945	0.0849421	0.107959	0.0883849	0.100548	0.113792	0.12199	0.0993771	0.120203	0.0774297	0.0824642	0.0789755	0.165977	0.0148602	0.0330159	0.0230709	0.0391074	0.0214927	0.023737	0.0396027	0.0264159	0.0733257	0.018359	0.0486925	0.0361874	0.0898255	0.0361101	0.0348883	0.0294479	0.0197606	0.0563313	0.0320855	0.0411281	3.121859
3001	1	-15803.2	-15815.6	12.3732	0.147726	0.123264	0.100276	0.107564	0.139825	0.0665271	0.112587	0.0769864	0.101836	0.156232	0.0732272	0.101044	0.0932144	0.0855596	0.0984523	0.122856	0.130123	0.120506	0.121141	0.0822401	0.0781401	0.0988989	0.189016	0.0302955	0.0293159	0.0397518	0.0407812	0.0564077	0.0281043	0.0653786	0.0439711	0.0186994	0.0119089	0.0459789	0.0267842	0.0518315	0.0402266	0.0227285	0.0333657	0.0348438	0.0379745	0.0231875	0.0428121	3.25159
3002	0	-15808.5	-15821.9	13.3914	0.150197	0.102011	0.0949005	0.0839409	0.0925588	0.0726511	0.11317	0.0746016	0.106213	0.172543	0.0617002	0.0865809	0.0840407	0.087123	0.0992088	0.130716	0.151395	0.106796	0.121869	0.0774297	0.105046	0.0923524	0.150789	0.0241965	0.0202305	0.0235901	0.0391426	0.0289741	0.0497061	0.0299907	0.0224459	0.0450497	0.0236204	0.050143	0.0236894	0.0874149	0.0345758	0.0475204	0.0290648	0.0299049	0.0525511	0.0248448	0.0452782	3.149768
3003	1	-15805.6	-15817.9	12.292	0.112173	0.117983	0.108578	0.0942458	0.107792	0.0746823	0.128381	0.0799559	0.10534	0.162875	0.0742643	0.109384	0.119641	0.106946	0.1063	0.146647	0.132573	0.109825	0.114637	0.0826608	0.0912112	0.0824445	0.167371	0.0297077	0.0268406	0.0605677	0.0261565	0.0678739	0.0309649	0.0703781	0.0660951	0.0169677	0.0228646	0.0297779	0.0285176	0.0523269	0.0313729	0.0170964	0.0231063	0.0367355	0.0292245	0.0193482	0.0378762	3.25971
3004	0	-15810	-15822.6	12.6431	0.137663	0.100987	0.0740528	0.0943284	0.109465	0.0787297	0.131973	0.107094	0.0965867	0.157284	0.0790909	0.0757176	0.0789185	0.101139	0.102409	0.124848	0.150953	0.119636	0.112219	0.0869105	0.0882408	0.0786244	0.194883	0.0232269	0.0334021	0.0169576	0.0520102	0.0327241	0.0317382	0.0192222	0.0444837	0.069699	0.0302517	0.0269448	0.039748	0.0609624	0.0346636	0.0400839	0.0286334	0.0204117	0.054123	0.0267194	0.0568375	3.224596
3005	1	-15801.9	-15814.2	12.2498	0.132829	0.10372	0.117691	0.0942881	0.117817	0.0806887	0.109703	0.0888108	0.10534	0.18319	0.0789569	0.0925815	0.108875	0.101773	0.110516	0.143897	0.10487	0.0977028	0.140462	0.0816354	0.0801	0.0903845	0.162742	0.0362958	0.0235741	0.037739	0.0245815	0.0570883	0.0247757	0.0934801	0.0551301	0.0183761	0.0388906	0.0321756	0.0182648	0.0415088	0.0387925	0.02519	0.0287444	0.0302936	0.0376888	0.0300872	0.0426779	3.26393
3006	0	-15807.2	-15819.8	12.591	0.14566	0.104588	0.0930239	0.0928251	0.103406	0.0589426	0.117363	0.0771611	0.115566	0.15194	0.0609867	0.0876123	0.12315	0.109325	0.125675	0.113693	0.138463	0.101552	0.115804	0.0710862	0.0900742	0.0812027	0.183637	0.0203244	0.0292655	0.0247331	0.0449103	0.0300716	0.0405477	0.0224274	0.0257337	0.0623448	0.0275037	0.0351442	0.0473896	0.0892697	0.0355492	0.0449493	0.0323179	0.030374	0.0484207	0.0221839	0.0536105	3.22981
3007	1	-15797	-15810.7	13.6973	0.135032	0.0921907	0.0925558	0.099259	0.137874	0.0744989	0.125932	0.0829611	0.0982919	0.164569	0.0707582	0.0804396	0.10747	0.0845053	0.108955	0.118991	0.131157	0.109297	0.101764	0.0728248	0.0884971	0.075582	0.158725	0.0335736	0.0254833	0.0380241	0.030537	0.0402821	0.0212503	0.0862124	0.0441852	0.0355607	0.030465	0.0416049	0.0273868	0.0381441	0.0180545	0.0147948	0.0298598	0.0400391	0.0367665	0.0328734	0.0419457	3.119174
3008	0	-15802.9	-15815.5	12.6255	0.132927	0.104221	0.0940722	0.092821	0.127642	0.072362	0.112622	0.0920207	0.107846	0.169201	0.0871918	0.088011	0.0967584	0.102288	0.130265	0.12672	0.119903	0.0996811	0.12415	0.0821228	0.0810604	0.0895049	0.136923	0.033768	0.022321	0.0301435	0.0405807	0.0309863	0.0146462	0.0258527	0.0167993	0.0575131	0.0300613	0.0403617	0.0433308	0.0990673	0.0364328	0.0441005	0.0371323	0.0237933	0.0443815	0.0416482	0.0431239	3.226359
3009	1	-15809.9	-15821.7	11.7635	0.159754	0.0998521	0.0963889	0.119463	0.12352	0.0976918	0.12651	0.0886554	0.107818	0.148763	0.081689	0.0975649	0.0825784	0.0950256	0.106704	0.134734	0.121607	0.133143	0.117228	0.0818925	0.0919556	0.0709126	0.172923	0.0486367	0.0106633	0.0565905	0.0276887	0.0393666	0.0372588	0.0809266	0.0522153	0.0346538	0.0333908	0.0380608	0.0192453	0.0381441	0.0313514	0.0231285	0.0174923	0.0339672	0.0481942	0.0337046	0.0515104	3.312563
3010	0	-15802.7	-15815.3	12.6016	0.134348	0.0964068	0.0983718	0.0943506	0.120583	0.0750632	0.118172	0.0778748	0.119008	0.157301	0.0853443	0.0802206	0.09222	0.0982582	0.105015	0.110114	0.143283	0.105661	0.130526	0.0857438	0.0850774	0.0953416	0.182406	0.0345147	0.0381791	0.0307928	0.0525277	0.0254047	0.0271059	0.0289186	0.0146619	0.0574251	0.0227884	0.0329498	0.0201251	0.0747503	0.0237396	0.0539309	0.0451616	0.0223031	0.0642234	0.0353498	0.0332047	3.228747
3011	1	-15798.5	-15812.2	13.6932	0.122352	0.0925346	0.0861601	0.0951142	0.101157	0.0901094	0.122964	0.0821169	0.100807	0.164838	0.0791305	0.0717639	0.0996206	0.103164	0.132245	0.123603	0.10667	0.106314	0.135479	0.073019	0.0789912	0.0705327	0.153809	0.0300653	0.032447	0.0547301	0.0294307	0.0336091	0.0193968	0.079311	0.0522153	0.0299904	0.0263996	0.0484906	0.0246038	0.0474508	0.035436	0.0210374	0.0217026	0.0304576	0.0308142	0.0279966	0.0515104	3.11959
3012	0	-15813.4	-15825.4	11.9949	0.15179	0.11627	0.0857765	0.077827	0.131729	0.0741575	0.15354	0.0824147	0.0723012	0.163757	0.0921687	0.0875394	0.113759	0.0995859	0.104005	0.137218	0.13457	0.139461	0.109827	0.0804824	0.109655	0.0896071	0.161486	0.0347766	0.0234488	0.0244113	0.0475945	0.0300851	0.0367219	0.025926	0.028442	0.0441085	0.0131317	0.0390346	0.0404952	0.0829795	0.0339184	0.0435225	0.0329966	0.0159787	0.0574564	0.0306299	0.0348274	3.289413
3013	1	-15804	-15816.8	12.822	0.105742	0.0924507	0.0894476	0.115144	0.109317	0.0722542	0.131021	0.0820978	0.103561	0.169473	0.078753	0.107793	0.08799	0.0991365	0.114866	0.136144	0.131946	0.124185	0.10718	0.0914333	0.0892792	0.0714041	0.144224	0.0277856	0.0157137	0.0534516	0.0334512	0.0639459	0.0239297	0.0922641	0.0648402	0.0145742	0.0226168	0.0540413	0.0228853	0.0351167	0.0389761	0.0183008	0.0348085	0.0247889	0.0259773	0.0380357	0.0463591	3.206704
3014	0	-15806.3	-15820	13.679	0.14865	0.0878163	0.0975447	0.0729777	0.107421	0.0740777	0.106038	0.0710867	0.10319	0.143557	0.0757077	0.0760461	0.0970409	0.0924908	0.121822	0.109867	0.132554	0.117755	0.124111	0.0841898	0.0785698	0.0878899	0.15091	0.0326072	0.040599	0.0127452	0.0380827	0.0301127	0.0316152	0.0252469	0.0247574	0.074765	0.0381524	0.0347458	0.0302569	0.083518	0.0146986	0.0528048	0.0304979	0.0351565	0.0734906	0.0274655	0.0283757	3.121008
3015	1	-15798.4	-15812.5	14.0657	0.121553	0.0947307	0.0914056	0.0876403	0.109689	0.0886388	0.101972	0.0858793	0.0912476	0.167701	0.0796411	0.0774897	0.0901073	0.0920942	0.109968	0.115328	0.12489	0.103186	0.127865	0.0775115	0.0749682	0.0818003	0.186851	0.0239708	0.049128	0.0489949	0.0224694	0.0506011	0.0315286	0.0687525	0.0294092	0.0193395	0.0159911	0.042093	0.0257026	0.0467611	0.0322692	0.0225624	0.03596	0.0317854	0.0294972	0.0343198	0.0390464	3.08234
3016	0	-15812.9	-15825.1	12.2416	0.152723	0.0826283	0.0914864	0.115724	0.124574	0.0817119	0.110028	0.0776643	0.0956521	0.170535	0.0800242	0.0685759	0.0969962	0.105313	0.10027	0.106736	0.154519	0.0948685	0.126424	0.084273	0.101088	0.106577	0.186828	0.0326072	0.0336064	0.0174111	0.0469133	0.00308231	0.0316152	0.0361516	0.0210365	0.0859382	0.0217389	0.0417819	0.0345591	0.0882257	0.0326921	0.0423139	0.0280365	0.0163412	0.0552562	0.0463065	0.0339204	3.264753
3017	1	-15815.5	-15828.2	12.6517	0.109543	0.0953064	0.11122	0.129585	0.153197	0.0854892	0.132596	0.0924269	0.078959	0.16362	0.0675894	0.0791805	0.0860791	0.0864199	0.11944	0.119517	0.126035	0.130976	0.120405	0.0884234	0.0840299	0.0832195	0.174927	0.046649	0.0197064	0.0423924	0.0219223	0.05478	0.0275472	0.0939529	0.0256991	0.0238987	0.00848864	0.0658039	0.0282914	0.0373527	0.0326194	0.0177898	0.0358034	0.0236272	0.0305043	0.0240588	0.0446662	3.223737
3018	0	-15804.9	-15816.6	11.7864	0.126008	0.0819667	0.0967015	0.0911252	0.122725	0.0719476	0.123478	0.093855	0.0986463	0.164756	0.0848349	0.0770632	0.100033	0.0993887	0.130799	0.119789	0.136996	0.113898	0.126163	0.0732909	0.109605	0.0848951	0.16041	0.0265549	0.0337634	0.0163953	0.0480026	0.0295912	0.0316152	0.0296774	0.0275317	0.0782847	0.0240972	0.0602295	0.0604301	0.0872598	0.0333335	0.0487838	0.0284684	0.0179878	0.0565113	0.0331472	0.0502324	3.310272
3019	1	-15805.3	-15817.2	11.9495	0.125505	0.0999362	0.106498	0.106922	0.119865	0.0836107	0.129003	0.0837144	0.0730439	0.202373	0.0903194	0.0869198	0.0980908	0.0759088	0.134125	0.131447	0.145388	0.111607	0.138943	0.0702832	0.0782911	0.0829071	0.169905	0.0420519	0.0225313	0.0466532	0.0312785	0.0486549	0.0298419	0.0722035	0.0522783	0.0184187	0.0203659	0.0533734	0.0351297	0.0357527	0.0476364	0.0175155	0.0399114	0.0207077	0.0335171	0.0311559	0.0503783	3.293962
3020	0	-15817.5	-15829.6	12.1189	0.121608	0.118787	0.0971185	0.114933	0.119117	0.0761384	0.12172	0.104228	0.0904418	0.154025	0.0735552	0.0848276	0.103224	0.0930463	0.0982565	0.111693	0.120966	0.106465	0.126163	0.0703563	0.0979828	0.0906424	0.220171	0.0399193	0.0288694	0.00802448	0.0374514	0.0103857	0.0353277	0.024246	0.018887	0.0734068	0.0171804	0.0446499	0.0348437	0.0955783	0.0376759	0.0379886	0.0378802	0.0179878	0.0449895	0.0515572	0.0647024	3.277018
3021	1	-15804.3	-15816.4	12.1858	0.11481	0.0876649	0.106405	0.113692	0.108507	0.0843035	0.132884	0.0947594	0.0905093	0.166378	0.0751206	0.0680299	0.0909541	0.0885629	0.116986	0.12619	0.157974	0.123812	0.12224	0.0663316	0.0910655	0.092435	0.174532	0.0321363	0.0363682	0.0466877	0.0305842	0.0722693	0.0230331	0.0781261	0.0506249	0.022739	0.0273153	0.0575028	0.0103832	0.0317503	0.0291688	0.0282581	0.0385291	0.0441206	0.041051	0.0381686	0.0373707	3.270332
3022	0	-15810.9	-15823	12.1212	0.136206	0.0809032	0.0936285	0.0967014	0.120645	0.0761384	0.124865	0.0667331	0.0820236	0.176525	0.0869747	0.0832586	0.0939836	0.106536	0.133686	0.111503	0.140213	0.133687	0.125491	0.0642786	0.0942988	0.109024	0.153824	0.0268225	0.0463616	0.0206027	0.0443246	0.0183444	0.0335633	0.0418949	0.0142902	0.0710699	0.0327391	0.0360327	0.0382957	0.091454	0.0315524	0.0515348	0.0364384	0.0196648	0.0478046	0.0307351	0.0521404	3.276792
3023	1	-15808.5	-15820.8	12.2777	0.12381	0.149186	0.0983424	0.0875754	0.0989585	0.0771943	0.143884	0.0753161	0.0932253	0.162746	0.0849283	0.0932588	0.0993283	0.106216	0.112645	0.128704	0.129951	0.115215	0.108742	0.084073	0.096163	0.0997749	0.160286	0.038693	0.0401999	0.0457789	0.0184257	0.0519737	0.0172585	0.080251	0.0414745	0.0271668	0.0413384	0.0567763	0.00726373	0.0335456	0.0284476	0.0161598	0.0283595	0.032764	0.0430611	0.0369848	0.0456967	3.261142
3024	0	-15803.4	-15816.4	12.9325	0.109849	0.106838	0.0889676	0.0927037	0.127877	0.0794861	0.14339	0.0837414	0.0956154	0.189436	0.0842394	0.0765211	0.0945506	0.0728831	0.109935	0.105757	0.14372	0.115578	0.109488	0.0717495	0.103103	0.0787253	0.152982	0.0449188	0.0296075	0.0134104	0.0474346	0.021869	0.0366083	0.0247243	0.0233117	0.0513045	0.0251975	0.0355185	0.0472255	0.0917592	0.0361963	0.0447606	0.0289777	0.0278301	0.0466518	0.0290781	0.0521404	3.195661
3025	1	-15808.1	-15820.5	12.3659	0.11849	0.105153	0.0973422	0.103355	0.139289	0.0690002	0.130192	0.0739936	0.0967075	0.190148	0.0677053	0.0803139	0.107036	0.0957649	0.106851	0.130546	0.117098	0.108134	0.138283	0.0899274	0.104926	0.0720774	0.180858	0.0422676	0.0262331	0.0516366	0.0254602	0.0537695	0.0363564	0.0455112	0.0555541	0.0342659	0.0246675	0.0347068	0.0218559	0.043056	0.0341925	0.0382427	0.0216298	0.0249686	0.0422531	0.0399868	0.0325152	3.252322
3026	0	-15811.1	-15823.9	12.8085	0.12364	0.107233	0.117707	0.085293	0.114107	0.0753191	0.140501	0.0834323	0.100638	0.194683	0.0524621	0.0921534	0.0834493	0.102737	0.112164	0.10702	0.13631	0.122637	0.106211	0.0772411	0.0826184	0.09921	0.176181	0.0252204	0.0374399	0.0151571	0.0539104	0.021869	0.0317318	0.0528303	0.0214805	0.0570851	0.0274581	0.0283402	0.0229755	0.0750092	0.0225793	0.0513285	0.019586	0.0150263	0.051114	0.0275185	0.0574499	3.208058
3027	1	-15801	-15813.9	12.9219	0.139384	0.113302	0.0944109	0.110144	0.10873	0.081719	0.13332	0.0797554	0.0838415	0.152027	0.0901166	0.0984913	0.0974362	0.0944907	0.112078	0.125422	0.122747	0.120172	0.116486	0.0761964	0.0778262	0.0796529	0.152188	0.0347019	0.0202928	0.0509478	0.0383518	0.0592374	0.0400868	0.0532693	0.0546444	0.0292838	0.0173933	0.0492792	0.0222809	0.0330939	0.0444243	0.0176044	0.0186061	0.0360516	0.0378263	0.0307598	0.048645	3.196719
3028	0	-15798.8	-15811.7	12.8457	0.129954	0.113386	0.102388	0.100691	0.119954	0.0831561	0.113896	0.0788371	0.0959437	0.181246	0.0798206	0.0830523	0.0902496	0.0954207	0.112715	0.104768	0.108223	0.102244	0.125544	0.0701844	0.0855412	0.100474	0.175505	0.0183582	0.0293717	0.0138305	0.0477613	0.0305943	0.0257288	0.0329427	0.0308919	0.0578369	0.0266008	0.0318781	0.0505087	0.0851854	0.0416296	0.038581	0.0202445	0.022815	0.0523609	0.0374088	0.056612	3.204333
3029	1	-15799	-15812.4	13.4741	0.121663	0.105075	0.108118	0.0857702	0.114248	0.0789943	0.131782	0.0778571	0.0895611	0.166817	0.0779536	0.0639478	0.0828516	0.0902531	0.120137	0.120969	0.121554	0.107392	0.119694	0.09278	0.0801766	0.0893407	0.184717	0.0277584	0.0359953	0.0576532	0.0191848	0.0583697	0.0175804	0.0801779	0.0395197	0.0412403	0.0182038	0.0323215	0.0192044	0.0376501	0.0344943	0.0223687	0.029807	0.0268698	0.0282166	0.0353292	0.0479026	3.141499
3030	0	-15808.6	-15820.8	12.2806	0.160222	0.0965527	0.099703	0.0705415	0.112316	0.0791646	0.132618	0.0844572	0.0863709	0.167506	0.0900187	0.0897841	0.112527	0.0737214	0.113279	0.124888	0.116293	0.110976	0.143878	0.0701844	0.0968943	0.0802332	0.152052	0.0347858	0.0343378	0.0167715	0.0563883	0.0244962	0.0273279	0.0372013	0.0218869	0.0610878	0.0229793	0.0318781	0.0550502	0.0992383	0.0435893	0.0357571	0.0369708	0.0152745	0.0664002	0.0311672	0.0440756	3.260845
3031	1	-15808.3	-15820.7	12.4397	0.144556	0.089573	0.0927805	0.115358	0.11115	0.0835042	0.113168	0.0841726	0.114934	0.15436	0.0885686	0.0830997	0.0866752	0.0953466	0.119277	0.129813	0.136619	0.103489	0.109948	0.0703652	0.0872133	0.06112	0.195537	0.0432235	0.0287396	0.041419	0.0329937	0.0583697	0.0144259	0.103757	0.04379	0.0351996	0.0384024	0.0486386	0.0330211	0.0393595	0.0366938	0.0216669	0.0156472	0.029385	0.0370503	0.0315055	0.0410191	3.244937
3032	0	-15807.8	-15820.1	12.2267	0.135188	0.095868	0.100329	0.0900232	0.118925	0.0858558	0.130495	0.0739597	0.0903278	0.162484	0.0940924	0.0709249	0.101548	0.0902993	0.121064	0.124593	0.134639	0.128006	0.114024	0.0742554	0.0872584	0.110259	0.174505	0.0277708	0.0164741	0.00950585	0.0399692	0.00864286	0.0211315	0.0360207	0.025232	0.0610878	0.0292055	0.0317432	0.0365526	0.0902633	0.0270114	0.0517607	0.0347941	0.0280197	0.0582741	0.0530336	0.070818	3.266234
3033	1	-15805	-15817.5	12.4797	0.116569	0.0926272	0.0948577	0.11001	0.107744	0.0838398	0.103778	0.088439	0.0865975	0.155911	0.092052	0.0975209	0.088888	0.100183	0.118868	0.151468	0.133154	0.112211	0.128055	0.0933497	0.103637	0.0989566	0.144254	0.0370798	0.0223786	0.0513895	0.0258407	0.0541839	0.018842	0.0887495	0.0535709	0.0144854	0.0158921	0.0518341	0.0330211	0.0333971	0.0366938	0.036116	0.0284247	0.0340459	0.0270408	0.0282671	0.0467107	3.240935
3034	0	-15807.4	-15819.9	12.5171	0.121661	0.0997514	0.0821399	0.082328	0.112816	0.0820519	0.136165	0.0792045	0.120628	0.164777	0.0819634	0.081487	0.0825316	0.0862365	0.12887	0.146011	0.125258	0.107967	0.122962	0.0955194	0.0937197	0.0791949	0.167257	0.0201019	0.0343879	0.034928	0.0376413	0.0225831	0.0403226	0.0347047	0.0356271	0.0481001	0.0321083	0.0299028	0.040307	0.0864304	0.0271905	0.0334992	0.0263755	0.0315346	0.0572033	0.030796	0.0529489	3.237195
