Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1678	0	-13193.7	-13166.5	-27.1184	0.3022193	0.244378	0.117576	0.152649	0.155526	0.194379	0.105553	0.242066	0.127256	0.135965	0.322671	0.130968	0.119706	0.20581	0.227662	0.151893	0.243403	0.254538	0.18844	0.252326	0.072837	0.14043	0.102589	0.5113	0.225941	0.0677933	0.0632954	0.143488	0.037587	0.19531	0.114315	0.0440927	0.0514235	0.0241315	0.0649399	0.0347327	0.0716968	0.0423051	0.0946682	0.0674096	0.0258515	0.0281775	0.162749	0.0567789	0.0486377	0.3272	0.0457788	0.0151377	0.53194	0.0313065	0.00547706	0.106223	0.599511	3.28879	0.353016	0.355241	0.0740552	0.217688	6.016607
1679	1	-13210.7	-13152.4	-58.2368	0.2742588	0.443305	0.16953	0.246396	0.177181	0.336286	0.224826	0.33373	0.190466	0.145279	0.544475	0.148936	0.20853	0.280753	0.323499	0.227128	0.419912	0.381993	0.266839	0.273539	0.151598	0.195929	0.14506	0.534197	0.0880005	0.0629215	0.0412632	0.196405	0.0995617	0.0864404	0.285632	0.129281	0.294485	0.336992	0.155737	0.0757439	0.159486	0.255116	0.0916304	0.188803	0.044718	0.0627737	0.0402181	0.0638534	0.0185742	0.490244	0.0279555	0.0451641	0.352172	0.0658901	0.00343996	0.0846862	0.549932	3.36194	0.344316	0.372271	0.0554913	0.227921	9.128449
1680	0	-13222.3	-13189.4	-32.9052	0.2822223	0.29119	0.161502	0.165808	0.155526	0.196516	0.0937936	0.280164	0.123678	0.117293	0.269076	0.114506	0.131559	0.193918	0.222498	0.283228	0.224254	0.281014	0.257403	0.303829	0.110781	0.153025	0.119021	0.615953	0.146664	0.100092	0.0714516	0.127612	0.0440324	0.233528	0.112469	0.0311318	0.0735815	0.01258	0.0489773	0.0329267	0.0698442	0.0576332	0.151242	0.0919467	0.0155885	0.0443569	0.25893	0.00516485	0.038898	0.312353	0.0483342	0.0173012	0.527179	0.0559348	0.00396428	0.0907577	0.564703	3.34057	0.324369	0.388441	0.0722779	0.214912	6.595288
1681	1	-13218.1	-13159.3	-58.8377	0.2589517	0.412515	0.229484	0.264313	0.108827	0.185043	0.249582	0.386303	0.185033	0.20695	0.481134	0.192709	0.181404	0.268982	0.370647	0.315753	0.398962	0.35127	0.204554	0.365631	0.147238	0.160943	0.168426	0.713329	0.068692	0.0725869	0.0146106	0.184616	0.158396	0.0630393	0.223261	0.122496	0.392245	0.309875	0.156039	0.0289182	0.179146	0.188702	0.110496	0.0594703	0.0933275	0.0763542	0.0488329	0.0884009	0.0185991	0.465598	0.0338865	0.0469071	0.378643	0.056366	0.00255547	0.0732265	0.519987	3.40423	0.353089	0.367131	0.0530649	0.226715	9.188537
1682	0	-13208.3	-13174.5	-33.8025	0.3149784	0.2952	0.135504	0.245227	0.144133	0.236955	0.127204	0.247305	0.134657	0.121529	0.379228	0.134378	0.137049	0.213534	0.235196	0.209922	0.300756	0.342525	0.224246	0.260542	0.122997	0.130052	0.0832261	0.473311	0.161814	0.09139	0.0762412	0.174546	0.0231225	0.201806	0.0900429	0.0517645	0.0776912	0.0118795	0.0613362	0.0309785	0.0587536	0.0368592	0.190302	0.0880167	0.0250536	0.0327062	0.244568	0.0214711	0.0400432	0.25055	0.0507718	0.0232529	0.597643	0.037739	0.00658875	0.116186	0.62012	3.2571	0.33973	0.362732	0.0804403	0.217098	6.68502
1683	1	-13220.2	-13152.3	-67.8504	0.2765201	0.570053	0.210991	0.227634	0.3502	0.296537	0.246814	0.404848	0.2332	0.212818	0.558076	0.20889	0.135174	0.352584	0.284172	0.289576	0.473537	0.41794	0.252909	0.366002	0.13206	0.221665	0.170445	0.722986	0.068692	0.106401	0.0412507	0.27457	0.173467	0.0489201	0.206345	0.0845921	0.382942	0.350857	0.107363	0.103264	0.124977	0.281095	0.110496	0.0640098	0.0302941	0.0855731	0.0508487	0.0547295	0.0157557	0.471434	0.0350132	0.0532356	0.387581	0.0369804	0.00358434	0.0864038	0.554181	3.35583	0.358088	0.372811	0.0563912	0.21271	10.0898
1684	0	-13206.5	-13175.3	-31.2311	0.3193747	0.291852	0.199402	0.203512	0.0913413	0.231221	0.1042	0.208391	0.147439	0.120566	0.347471	0.0900712	0.115853	0.172879	0.265909	0.184155	0.343539	0.31212	0.213789	0.232779	0.0845134	0.111011	0.0877896	0.456352	0.141995	0.0360966	0.0809806	0.182076	0.0190179	0.219768	0.097479	0.0368639	0.0467415	0.00855914	0.0648319	0.0407127	0.0610327	0.114896	0.16287	0.148881	0.0339968	0.0155256	0.246154	0.0532388	0.0410615	0.241503	0.0700841	0.013848	0.612917	0.0205866	0.00699795	0.119627	0.62695	3.24643	0.353028	0.35578	0.091242	0.19995	6.427876
1685	1	-13221.8	-13152.6	-69.2564	0.262579	0.370392	0.215582	0.300196	0.206275	0.275441	0.261922	0.434589	0.153262	0.213722	0.491158	0.185629	0.208026	0.286305	0.421678	0.275448	0.452168	0.379261	0.308614	0.388975	0.148588	0.247422	0.187719	0.6967	0.164584	0.140914	0.0345503	0.192632	0.224332	0.0440206	0.267975	0.0762766	0.360226	0.421761	0.139574	0.105253	0.139723	0.317911	0.124352	0.161169	0.0188364	0.0585611	0.0417013	0.0869767	0.0163205	0.440177	0.0374087	0.0279775	0.426431	0.0516855	0.00275057	0.0759128	0.527273	3.39406	0.351753	0.382694	0.0541577	0.211395	10.2304
1686	0	-13197.7	-13168.5	-29.2774	0.3500433	0.322215	0.138555	0.154147	0.140527	0.278578	0.142495	0.228765	0.154706	0.160152	0.262697	0.152331	0.118437	0.220233	0.222716	0.19799	0.264587	0.216322	0.232268	0.245789	0.116688	0.129959	0.0999606	0.446	0.20848	0.0752822	0.0405738	0.125934	0.0378552	0.171037	0.145054	0.0420417	0.0834816	0.0392925	0.0494879	0.0363945	0.0373964	0.0445467	0.145025	0.0762107	0.0234229	0.0166043	0.141984	0.0462847	0.0403318	0.235582	0.0782052	0.0165324	0.601802	0.0275464	0.0102155	0.143589	0.671028	3.17517	0.340329	0.359337	0.0859266	0.214407	6.232504
1687	1	-13229.3	-13165	-64.3402	0.2761882	0.391411	0.185201	0.264487	0.207228	0.327654	0.154279	0.402658	0.270868	0.150598	0.493684	0.141326	0.245951	0.325286	0.403864	0.371779	0.391209	0.348734	0.308614	0.387104	0.13292	0.231473	0.146199	0.676666	0.0638658	0.0686509	0.0621903	0.285315	0.115381	0.12139	0.42056	0.0920514	0.312981	0.277421	0.125902	0.0754805	0.19421	0.137969	0.0600044	0.0552842	0.126927	0.11296	0.0183039	0.0527455	0.0128146	0.42412	0.0482552	0.0516615	0.400851	0.0622978	0.00356293	0.0861513	0.55356	3.35673	0.358378	0.369027	0.0583726	0.214223	9.738786
1688	0	-13198.6	-13161.9	-36.654	0.3270018	0.317043	0.172703	0.196285	0.171813	0.23501	0.178912	0.219982	0.0999846	0.207854	0.413614	0.0984963	0.16128	0.217329	0.19411	0.277196	0.280238	0.266571	0.237196	0.228839	0.0900592	0.179818	0.118717	0.557997	0.192327	0.0752822	0.0817155	0.211638	0.0225965	0.196028	0.107048	0.0685342	0.0725921	0.0238315	0.0767144	0.0423176	0.0401155	0.0642777	0.182629	0.113793	0.0209358	0.0412362	0.17323	0.0422777	0.0299745	0.226061	0.0744624	0.0120898	0.618433	0.0389787	0.00773931	0.125598	0.638483	3.22818	0.350624	0.351666	0.0963913	0.201319	6.970168
1689	1	-13219	-13158.4	-60.5563	0.2740957	0.391411	0.28855	0.309006	0.175394	0.242198	0.2653	0.416645	0.234358	0.191436	0.573115	0.172877	0.200568	0.347795	0.306844	0.281435	0.384528	0.282321	0.316719	0.369031	0.180265	0.25264	0.149206	0.607763	0.0858899	0.0466073	0.0141101	0.175465	0.0977526	0.0464381	0.192794	0.0645282	0.310255	0.414294	0.122601	0.0922169	0.131891	0.262988	0.0987229	0.0661282	0.0417441	0.0773105	0.0313001	0.0479569	0.0135277	0.433139	0.0416542	0.0579319	0.402608	0.05114	0.00342969	0.0845626	0.549624	3.36238	0.365969	0.357636	0.0612239	0.215171	9.360399
1690	0	-13203.4	-13167	-36.4015	0.2823827	0.394447	0.225132	0.200735	0.103089	0.241022	0.182373	0.239237	0.18155	0.159889	0.378997	0.111624	0.161049	0.226794	0.260728	0.245816	0.281572	0.252987	0.296972	0.236564	0.0963148	0.109998	0.106213	0.478071	0.195268	0.0517213	0.0407348	0.183584	0.0431403	0.236769	0.0901444	0.0691264	0.0962769	0.0227361	0.0499489	0.0373636	0.0647406	0.0918328	0.109963	0.0637925	0.0262895	0.0649125	0.17323	0.0621603	0.0398685	0.203495	0.0595673	0.00839209	0.652283	0.0363938	0.00397529	0.0908806	0.564995	3.34015	0.345662	0.358117	0.0937157	0.202506	6.944912
1691	1	-13221.4	-13164.1	-57.2404	0.2827038	0.353791	0.165628	0.288161	0.178246	0.440554	0.157621	0.268227	0.188828	0.181782	0.49655	0.172877	0.213631	0.275286	0.306844	0.253882	0.382461	0.351055	0.177127	0.315213	0.168103	0.235069	0.194395	0.680599	0.0642921	0.0851618	0.03167	0.248499	0.186137	0.00754364	0.211454	0.152082	0.262355	0.335033	0.128707	0.0663794	0.132693	0.26015	0.0748614	0.118247	0.0485678	0.081158	0.0483	0.0395826	0.0181196	0.447952	0.0337253	0.0486979	0.403887	0.0476189	0.0039974	0.0911268	0.565579	3.3393	0.360101	0.367378	0.0566936	0.215827	9.028806
1692	0	-13205.7	-13171	-34.6954	0.267491	0.3307	0.169874	0.234696	0.148487	0.209174	0.161488	0.282556	0.145489	0.164219	0.305021	0.11052	0.161049	0.26047	0.230753	0.223503	0.276164	0.285108	0.199461	0.255667	0.0910676	0.173264	0.141135	0.500468	0.163812	0.0653813	0.0646149	0.175959	0.0556629	0.282275	0.100048	0.0617786	0.102166	0.00999543	0.0571674	0.0373369	0.0581092	0.0478472	0.140937	0.0700103	0.0647491	0.0244537	0.0965692	0.0350963	0.0310693	0.213209	0.0611071	0.00738051	0.649264	0.0379697	0.00302905	0.0795811	0.53695	3.38044	0.353293	0.361035	0.0876805	0.197992	6.774301
1693	1	-13214.1	-13155.2	-58.9315	0.2542177	0.489751	0.184112	0.249697	0.147606	0.301749	0.191722	0.333826	0.24118	0.182647	0.41189	0.0941131	0.214717	0.247826	0.359345	0.263888	0.420817	0.334572	0.245719	0.31421	0.13879	0.270861	0.149919	0.724381	0.0761212	0.0830199	0.00461204	0.209194	0.137615	0.0281316	0.207429	0.10039	0.350491	0.335033	0.138798	0.103394	0.176226	0.206021	0.128556	0.118247	0.0675367	0.133927	0.0185981	0.0612304	0.013846	0.47205	0.0345066	0.0498261	0.38771	0.0420614	0.00231418	0.0697524	0.510296	3.41764	0.361176	0.36661	0.0561466	0.216067	9.197911
1694	0	-13196.4	-13160.3	-36.1113	0.2884498	0.404699	0.136503	0.190798	0.142542	0.241783	0.150663	0.283495	0.159861	0.164238	0.334581	0.111499	0.165521	0.216208	0.215226	0.235386	0.357344	0.245563	0.246948	0.202775	0.0999979	0.142887	0.0747256	0.469684	0.258672	0.0520117	0.0952196	0.220312	0.0556629	0.185241	0.09808	0.0450101	0.0771211	0.00121185	0.0714308	0.0379496	0.0405684	0.0936284	0.141637	0.0975616	0.028721	0.102805	0.149056	0.0710669	0.0296685	0.263555	0.0651048	0.00952929	0.591679	0.0404635	0.00440525	0.0955455	0.575886	3.32416	0.353325	0.365926	0.0813461	0.199403	6.915895
1695	1	-13222.6	-13150.4	-72.1433	0.275417	0.436049	0.262277	0.343914	0.282777	0.301749	0.226197	0.317274	0.24118	0.204895	0.524454	0.156334	0.206661	0.500001	0.396822	0.28201	0.478696	0.347903	0.289881	0.375276	0.183107	0.274644	0.1512	0.765542	0.0761212	0.0770074	0.0382109	0.277925	0.0755666	0.0195617	0.355825	0.0645127	0.399032	0.39444	0.15255	0.115118	0.2023	0.253167	0.118232	0.100186	0.000538818	0.123972	0.0292165	0.0967697	0.0145682	0.494502	0.0344841	0.0304842	0.367148	0.0588131	0.00351347	0.0855652	0.552114	3.35881	0.351368	0.384933	0.051454	0.212245	10.5191
1696	0	-13202.3	-13170.8	-31.4282	0.3020942	0.269448	0.136548	0.198766	0.128009	0.236777	0.158995	0.25701	0.153617	0.149656	0.271953	0.193169	0.166655	0.186365	0.177552	0.228885	0.318047	0.272748	0.196333	0.225843	0.103916	0.151065	0.0920176	0.369826	0.208176	0.0168636	0.0555293	0.133775	0.0337597	0.283396	0.0924237	0.0148898	0.0960295	0.0421458	0.0918914	0.03422	0.0539448	0.0952605	0.110349	0.113056	0.028721	0.05421	0.190533	0.0552067	0.0378065	0.267112	0.0678674	0.0136183	0.575699	0.0378967	0.00546673	0.106125	0.599303	3.2891	0.335313	0.368337	0.0836628	0.212688	6.447582
1697	1	-13222.6	-13157.3	-65.2606	0.2645024	0.508302	0.248436	0.256564	0.301195	0.31559	0.216921	0.392771	0.253972	0.149152	0.462442	0.150989	0.167382	0.397787	0.394062	0.260823	0.484868	0.310318	0.218553	0.37568	0.122992	0.164825	0.207735	0.619871	0.0589568	0.103702	0.0686737	0.239188	0.129988	0.010627	0.356617	0.138313	0.339325	0.282876	0.152401	0.156213	0.166651	0.226953	0.0587645	0.119729	0.0342569	0.0463918	0.0385535	0.121417	0.0157022	0.541483	0.0283829	0.0325046	0.339528	0.0423994	0.00285765	0.0773452	0.531088	3.38871	0.365687	0.361013	0.053939	0.219361	9.830824
1698	0	-13201.3	-13176.5	-24.8873	0.3165066	0.264933	0.163133	0.166257	0.113109	0.238055	0.0649245	0.237297	0.119697	0.115169	0.262815	0.16435	0.112217	0.199477	0.175928	0.174459	0.345461	0.219539	0.217277	0.217443	0.0937687	0.118548	0.120112	0.464743	0.147891	0.0294521	0.0393758	0.129323	0.0710688	0.109872	0.0988205	0.0270958	0.101006	0.0296734	0.0409203	0.03422	0.0447262	0.0433729	0.10217	0.0983449	0.0387502	0.0142517	0.17469	0.0497607	0.0325548	0.269881	0.0827809	0.0134279	0.557344	0.0440113	0.00672948	0.117382	0.62251	3.25338	0.34535	0.365646	0.085463	0.203541	5.793498
1699	1	-13217.3	-13152.2	-65.1305	0.2577576	0.35859	0.250912	0.243211	0.202406	0.31018	0.254201	0.41802	0.198256	0.213382	0.533798	0.136956	0.208201	0.324238	0.400711	0.268044	0.463212	0.388348	0.330949	0.433427	0.119629	0.234196	0.114248	0.597377	0.0780026	0.0654833	0.103691	0.211987	0.166709	0.0579239	0.247462	0.166101	0.383468	0.19388	0.183317	0.113857	0.166932	0.196753	0.0866966	0.101733	0.0918077	0.0919655	0.0711711	0.0363777	0.0182645	0.492654	0.0310948	0.0379542	0.358514	0.0615183	0.00249319	0.0723467	0.517562	3.4076	0.356406	0.365882	0.0542245	0.223488	9.817814
1700	0	-13194.7	-13171.5	-23.2234	0.2947664	0.237169	0.0809123	0.114292	0.0813111	0.207558	0.0895533	0.182527	0.121911	0.166003	0.300555	0.102893	0.0983405	0.192752	0.167691	0.163482	0.248232	0.254295	0.177059	0.178014	0.082822	0.124181	0.119315	0.43327	0.160922	0.0317924	0.066685	0.139911	0.0137737	0.203695	0.0689459	0.049864	0.100241	0.0562545	0.053704	0.0543008	0.0333618	0.0645473	0.166771	0.107279	0.0326319	0.0596329	0.157421	0.0812363	0.0352117	0.304929	0.0797001	0.0132036	0.528649	0.0383068	0.00488039	0.10043	0.586908	3.30778	0.335518	0.374372	0.0814266	0.208683	5.627107
1701	1	-13223.5	-13161.1	-62.3676	0.2485307	0.417817	0.277818	0.326711	0.160846	0.219447	0.235676	0.433083	0.274532	0.171795	0.465025	0.201743	0.2176	0.301428	0.325952	0.218278	0.410542	0.405783	0.360691	0.335927	0.10733	0.194482	0.141079	0.763242	0.02081	0.0654833	0.0913584	0.292105	0.116312	0.060977	0.225937	0.121112	0.300548	0.277122	0.102086	0.172693	0.133114	0.226863	0.0810548	0.114344	0.00587559	0.0209301	0.0533944	0.0925838	0.0152223	0.527778	0.0262478	0.0405722	0.336115	0.054065	0.00204399	0.0656309	0.498377	3.43395	0.349867	0.393152	0.0470775	0.209904	9.541526
1702	0	-13188.8	-13163.8	-25.0413	0.2883989	0.220746	0.103242	0.151562	0.105353	0.200614	0.111844	0.220684	0.126819	0.139489	0.330978	0.082366	0.121105	0.199336	0.140591	0.230511	0.257958	0.234482	0.222673	0.246115	0.0759645	0.110258	0.10554	0.447845	0.130726	0.0693936	0.0565382	0.142999	0.0197575	0.223442	0.0980721	0.0321653	0.0784407	0.0380536	0.0536992	0.043624	0.0313885	0.0468438	0.189285	0.0666671	0.0495578	0.0384118	0.169042	0.0447095	0.0428791	0.326983	0.0581756	0.0129056	0.519058	0.0399995	0.00440153	0.0955062	0.575796	3.3243	0.344939	0.369866	0.0732794	0.211916	5.808893
1703	1	-13215.5	-13161.9	-53.5409	0.2873537	0.41936	0.191766	0.210527	0.167914	0.248053	0.201552	0.434332	0.221514	0.174066	0.384988	0.119193	0.165502	0.240516	0.290251	0.218151	0.443642	0.376837	0.224657	0.260634	0.153249	0.175721	0.197812	0.60566	0.0694172	0.129576	0.106025	0.165748	0.108834	0.061174	0.196983	0.0827921	0.355987	0.24011	0.139186	0.0415867	0.164156	0.28751	0.105743	0.112772	0.0282409	0.0495492	0.0055217	0.0820425	0.0191675	0.466057	0.04699	0.031496	0.381818	0.0544716	0.00432566	0.0947006	0.573941	3.32703	0.349448	0.386253	0.0553222	0.208977	8.658854
1704	0	-13192.8	-13165.4	-27.335	0.2930174	0.2736	0.150323	0.182041	0.0934081	0.204895	0.168767	0.199326	0.202048	0.122685	0.276173	0.0941999	0.11117	0.196715	0.215314	0.190191	0.34676	0.272916	0.189186	0.175358	0.0905588	0.134676	0.116729	0.406888	0.14848	0.0490912	0.0704804	0.139409	0.0347482	0.227188	0.0545576	0.0700588	0.076151	0.0345858	0.0571951	0.0141132	0.0930132	0.0556122	0.178421	0.0892809	0.0193615	0.0492175	0.13215	0.0312222	0.0372453	0.261546	0.0655054	0.0202225	0.579925	0.035556	0.00474602	0.0990752	0.583888	3.31229	0.351892	0.361824	0.0814479	0.204836	6.038263
1705	1	-13217.9	-13154.2	-63.605	0.2597058	0.471471	0.246527	0.302591	0.268869	0.386997	0.222451	0.302001	0.213339	0.195376	0.453068	0.187645	0.208719	0.268092	0.329555	0.26175	0.359888	0.424681	0.310972	0.403286	0.108277	0.237782	0.100778	0.705333	0.128302	0.0721182	0.0253637	0.268003	0.0721374	0.0669763	0.288526	0.0864843	0.259775	0.300742	0.195436	0.112171	0.0986707	0.300163	0.0984708	0.154471	0.0241186	0.019396	0.00317399	0.121322	0.0166659	0.474459	0.0375918	0.035683	0.370249	0.0653516	0.0025953	0.0737834	0.521512	3.40211	0.344649	0.380171	0.0560464	0.219133	9.665269
1706	0	-13194.6	-13165.6	-29.0357	0.3004766	0.303434	0.164989	0.173353	0.114168	0.279666	0.157994	0.181766	0.131618	0.118611	0.291794	0.14137	0.138421	0.213062	0.222792	0.155993	0.306484	0.25334	0.193111	0.243896	0.101244	0.139776	0.103219	0.518028	0.174121	0.0603849	0.0616181	0.149706	0.0301143	0.188914	0.0944749	0.0606128	0.0783365	0.0165871	0.0573424	0.0323574	0.050404	0.030959	0.112401	0.059868	0.0569285	0.00963917	0.184793	0.0506382	0.0397334	0.263113	0.0565978	0.0151889	0.590112	0.0352552	0.00533405	0.104866	0.596602	3.2932	0.345445	0.371879	0.0737069	0.208969	6.208333
1707	1	-13217.2	-13157.2	-59.9284	0.2863719	0.43108	0.244308	0.279734	0.268869	0.283474	0.22231	0.302001	0.195254	0.173308	0.507684	0.132704	0.17733	0.27116	0.284524	0.31272	0.373167	0.334493	0.242267	0.352183	0.184202	0.131135	0.189321	0.764975	0.124048	0.0905337	0.0673059	0.19219	0.169387	0.0763362	0.226174	0.106456	0.263914	0.312056	0.167673	0.0742573	0.181962	0.208356	0.0492837	0.0969861	0.00972806	0.0577162	0.0208537	0.144179	0.0197214	0.442591	0.0414209	0.0270663	0.417118	0.0520821	0.00425508	0.0939445	0.57219	3.32961	0.351866	0.376206	0.0578588	0.214069	9.297602
1708	0	-13193.6	-13160.5	-33.113	0.2991492	0.312605	0.136458	0.200861	0.145522	0.278853	0.109175	0.274347	0.146175	0.137497	0.349384	0.0906714	0.141888	0.204591	0.244902	0.152848	0.296008	0.310733	0.297534	0.226023	0.121515	0.113817	0.103086	0.461591	0.213584	0.0511262	0.0767202	0.15216	0.0220132	0.192205	0.123819	0.0755964	0.0689533	0.0233006	0.0543721	0.0282161	0.0378459	0.0759061	0.152993	0.134431	0.0360003	0.0169164	0.172078	0.0517428	0.0354524	0.236185	0.0637653	0.0177303	0.613417	0.0334496	0.00522654	0.103833	0.594371	3.29657	0.350035	0.358994	0.0875464	0.203424	6.616064
1709	1	-13214.9	-13153.5	-61.4219	0.2746715	0.375857	0.199865	0.246257	0.186434	0.243901	0.179407	0.392316	0.224959	0.172503	0.432158	0.193809	0.160229	0.353947	0.416537	0.205988	0.515167	0.424291	0.35574	0.268665	0.14157	0.230405	0.136006	0.588721	0.029592	0.0808776	0.130983	0.311483	0.0653644	0.0633221	0.334917	0.0865789	0.326387	0.27469	0.172094	0.0836948	0.21757	0.256115	0.0614148	0.0895536	0.0227617	0.0537158	0.0366044	0.1045	0.0158587	0.44934	0.0415656	0.0239137	0.413875	0.0554476	0.00346605	0.0849993	0.550711	3.36082	0.355853	0.378522	0.0576342	0.207991	9.446952
1710	0	-13201.6	-13169.7	-31.9566	0.3192869	0.288164	0.150362	0.179437	0.153481	0.213006	0.151207	0.236413	0.197746	0.131377	0.419241	0.0779059	0.180534	0.229751	0.196724	0.269509	0.326816	0.240159	0.186922	0.255498	0.0493345	0.145444	0.122006	0.400017	0.201581	0.0606526	0.0816424	0.117062	0.0610527	0.209045	0.0701902	0.0502871	0.106415	0.0288263	0.0797192	0.052428	0.034008	0.0759061	0.102842	0.0939361	0.0379062	0.0345447	0.133379	0.0679444	0.0360111	0.215443	0.0657756	0.0120925	0.632163	0.038514	0.00698965	0.119558	0.626815	3.24664	0.348063	0.357048	0.0979487	0.19694	6.500423
1711	1	-13220.7	-13155	-65.7148	0.2807551	0.479423	0.189506	0.255631	0.260413	0.286911	0.262695	0.418523	0.233252	0.225904	0.562502	0.234416	0.167081	0.303992	0.302253	0.419776	0.526503	0.391317	0.333403	0.33142	0.131118	0.230193	0.152479	0.588721	0.089769	0.10735	0.118006	0.233497	0.0908711	0.0156199	0.284099	0.0980997	0.314936	0.281666	0.114842	0.0795994	0.0855673	0.303237	0.0760742	0.10786	0.0322483	0.0158488	0.0176428	0.121977	0.0179176	0.394009	0.0484828	0.0354974	0.455211	0.0488817	0.00386435	0.0896345	0.562022	3.34448	0.359519	0.367943	0.0555835	0.216955	9.876242
1712	0	-13210	-13174.9	-35.1508	0.2894958	0.292379	0.138882	0.208998	0.211527	0.228327	0.169298	0.300705	0.154269	0.142885	0.320704	0.0946888	0.176679	0.196483	0.207962	0.276476	0.319216	0.23049	0.241455	0.209244	0.0721512	0.145109	0.109562	0.592334	0.23385	0.0656206	0.0823682	0.133691	0.0242949	0.120102	0.0993037	0.0510345	0.110394	0.000415422	0.122883	0.0783004	0.0184598	0.119348	0.120863	0.0693578	0.0190581	0.0664399	0.197758	0.0464768	0.0365658	0.235944	0.0696739	0.0215359	0.604511	0.031769	0.00448199	0.0963525	0.577733	3.32143	0.331147	0.370702	0.0848817	0.213269	6.819841
1713	1	-13218.7	-13152.4	-66.2327	0.2560797	0.426929	0.333125	0.393562	0.180177	0.27216	0.206359	0.37902	0.260143	0.164457	0.555234	0.14775	0.179295	0.305068	0.359469	0.293496	0.463756	0.373555	0.294181	0.35323	0.14973	0.204178	0.154156	0.747142	0.0554899	0.125024	0.172004	0.327467	0.087945	0.063756	0.240477	0.120964	0.326184	0.358641	0.135817	0.0890489	0.131074	0.155314	0.148599	0.0789215	0.00553481	0.0510359	0.0176428	0.0409229	0.016145	0.456523	0.0302212	0.0366268	0.412292	0.0481916	0.0024073	0.0711144	0.514133	3.41235	0.363252	0.376401	0.052343	0.208004	9.928034
1714	0	-13195.4	-13166.3	-29.1145	0.300206	0.270047	0.148641	0.197804	0.133837	0.189694	0.15849	0.210008	0.146604	0.132057	0.370952	0.140856	0.128614	0.18087	0.221669	0.19761	0.38606	0.242593	0.186942	0.234787	0.0751016	0.122985	0.110118	0.383439	0.221018	0.0405233	0.0510797	0.117625	0.0223766	0.232916	0.1132	0.0248367	0.0779773	0.000773555	0.0836677	0.0625693	0.0231423	0.0708909	0.128454	0.113007	0.0469768	0.0619106	0.130554	0.0229335	0.0322228	0.227249	0.0650574	0.0233577	0.615596	0.0365172	0.00531203	0.104655	0.596149	3.29388	0.362305	0.354546	0.0811459	0.202003	6.216212
1715	1	-13224.4	-13160.2	-64.232	0.2670824	0.426929	0.16014	0.348555	0.262097	0.327269	0.209919	0.369884	0.262954	0.183188	0.532772	0.18983	0.212699	0.398913	0.378773	0.352274	0.481144	0.37958	0.310171	0.338907	0.170656	0.232664	0.145569	0.68654	0.0628963	0.0982633	0.0954747	0.142466	0.100736	0.0415838	0.259381	0.126257	0.31339	0.265532	0.116196	0.0540863	0.0376464	0.278183	0.0434844	0.0906186	0.0543235	0.108359	0.0300689	0.047596	0.0145243	0.455472	0.0292687	0.053802	0.377422	0.069511	0.00300526	0.0792747	0.536153	3.38157	0.361205	0.369556	0.0509075	0.218332	9.72797
1716	0	-13202.7	-13175.2	-27.5284	0.29461	0.330461	0.15747	0.209889	0.13932	0.221433	0.123367	0.256822	0.120212	0.136286	0.343582	0.122617	0.105364	0.24042	0.195384	0.146776	0.292875	0.214661	0.183276	0.205003	0.0967836	0.154784	0.134129	0.442021	0.17281	0.0562688	0.0255481	0.137397	0.0171718	0.109958	0.0784102	0.0172357	0.0665177	0.0330604	0.0498096	0.0883206	0.0185512	0.0280774	0.121722	0.108618	0.044413	0.0619106	0.175429	0.073439	0.0381111	0.237609	0.0687866	0.0217998	0.595963	0.0377304	0.00486828	0.100309	0.586639	3.30818	0.340929	0.363703	0.0866633	0.208706	6.057605
1717	1	-13238.9	-13168.3	-70.6205	0.245648	0.419993	0.273187	0.270052	0.24777	0.325458	0.340732	0.275041	0.137548	0.268854	0.636979	0.174007	0.196863	0.384684	0.450148	0.412015	0.600329	0.408502	0.325138	0.338907	0.138836	0.232664	0.231731	0.681167	0.0255865	0.106466	0.0954747	0.260744	0.0992247	0.0757908	0.265294	0.108842	0.332832	0.262334	0.120776	0.100896	0.0522319	0.214189	0.0692002	0.158101	0.0350908	0.0718454	0.0294835	0.111808	0.0113158	0.491586	0.032314	0.0308153	0.36492	0.0690485	0.0019151	0.0635655	0.492218	3.4423	0.36306	0.369104	0.0538282	0.214009	10.36682
