Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2726	0	-15367.6	-15383.3	15.6815	0.135346	0.0892732	0.090757	0.115207	0.107684	0.0914883	0.123578	0.0681313	0.0905467	0.169161	0.0730321	0.0703543	0.0794864	0.0883532	0.134355	0.120129	0.137478	0.112438	0.109174	0.0813612	0.0927834	0.0844275	0.147271	0.0299381	0.0494688	0.0431243	0.0392059	0.0377347	0.0214794	0.0230968	0.0203294	0.0285307	0.0492315	0.0222188	0.0307708	0.0305787	0.0358825	0.0150798	0.0533569	0.0410096	0.0196824	0.0296174	0.067783	0.21323	0.29833	0.107841	0.380599	3.099937
2727	1	-15374.8	-15388.8	14.0229	0.12945	0.111832	0.103307	0.108614	0.119916	0.096334	0.142427	0.0841181	0.0860478	0.170717	0.100004	0.0787051	0.105045	0.0799015	0.106982	0.12674	0.122751	0.120946	0.123704	0.0760913	0.0823633	0.0890948	0.166648	0.0649846	0.0270578	0.0398275	0.0217595	0.0361427	0.0433399	0.0161081	0.030409	0.0343231	0.0138099	0.034252	0.0238233	0.0396521	0.0656942	0.0626819	0.0193358	0.0383397	0.0290834	0.0384715	0.0549552	0.215262	0.306663	0.104184	0.373892	3.26579
2728	0	-15377.1	-15391.3	14.2361	0.118087	0.0895141	0.093861	0.108679	0.11676	0.0890702	0.122461	0.0776126	0.105274	0.178515	0.0730321	0.0915311	0.0927169	0.0834225	0.124465	0.119756	0.133159	0.117149	0.113381	0.0955613	0.0855298	0.0698238	0.188435	0.034516	0.0705789	0.0428854	0.051243	0.0593688	0.0231153	0.0361403	0.0172686	0.0215819	0.0492315	0.0180322	0.022843	0.0352507	0.0269309	0.0133436	0.0472174	0.0480967	0.0234796	0.041459	0.0740988	0.218113	0.295508	0.108904	0.377474	3.244476
2729	1	-15368	-15382.7	14.6195	0.138722	0.0947185	0.106411	0.105771	0.101926	0.0827357	0.128532	0.0857082	0.0995026	0.181708	0.0727252	0.077151	0.106459	0.101589	0.113165	0.116019	0.128608	0.108262	0.147288	0.0725422	0.0732257	0.0728498	0.188821	0.0496504	0.0355087	0.0229948	0.0110052	0.0203007	0.0456966	0.0157642	0.044338	0.0289432	0.0366707	0.0287676	0.0238233	0.037671	0.0643053	0.0493014	0.0219743	0.0441355	0.0266072	0.0476134	0.0466214	0.224037	0.297665	0.10884	0.369458	3.206134
2730	0	-15364.4	-15380.5	16.036	0.118087	0.098821	0.0916925	0.101729	0.113077	0.0795821	0.122461	0.0708879	0.0929983	0.172868	0.0617177	0.0822119	0.0863914	0.0948343	0.10379	0.123382	0.128152	0.111958	0.103358	0.083987	0.0872974	0.094847	0.150646	0.0282612	0.0576383	0.0343259	0.0326156	0.0321033	0.0301353	0.0395307	0.0333772	0.0234376	0.0491282	0.0213631	0.017434	0.0230385	0.0261094	0.013455	0.0581882	0.0346614	0.0126753	0.0364792	0.0857543	0.218772	0.29	0.103104	0.388124	3.064486
2731	1	-15367.3	-15383.1	15.8054	0.115583	0.100203	0.103133	0.114288	0.101926	0.0858776	0.129878	0.0817803	0.0836774	0.148886	0.0762738	0.0885535	0.0908984	0.081173	0.114146	0.114848	0.1275	0.0958336	0.125306	0.0725422	0.0751493	0.0963275	0.171315	0.0408055	0.0440633	0.0336351	0.0124394	0.021525	0.0318575	0.0174181	0.0472854	0.0326443	0.0275992	0.0373365	0.0326057	0.0289353	0.0854676	0.0494218	0.0211739	0.0382047	0.0142345	0.035307	0.0404835	0.22217	0.288188	0.104929	0.384713	3.087543
2732	0	-15375.3	-15390.3	15.0546	0.1427	0.0938672	0.0860836	0.112974	0.113077	0.0799099	0.128496	0.0762917	0.102735	0.151094	0.0729542	0.0783215	0.0863914	0.100286	0.109739	0.119041	0.128253	0.125573	0.139807	0.0800885	0.0872974	0.0712997	0.166907	0.021216	0.0556012	0.0399056	0.0464213	0.0311407	0.0396367	0.0266644	0.0250566	0.027395	0.0361287	0.0365384	0.0280166	0.0232464	0.0545547	0.0196319	0.0241686	0.0527367	0.0101406	0.0304929	0.0807477	0.212791	0.305721	0.105351	0.376136	3.162627
2733	1	-15368.4	-15383.4	14.9302	0.109012	0.102212	0.0790841	0.0958528	0.104227	0.082078	0.134207	0.0732996	0.08288	0.172895	0.068936	0.0807824	0.106903	0.0909131	0.10918	0.147828	0.146583	0.115919	0.133277	0.072422	0.0812125	0.0837727	0.169277	0.0496155	0.0359188	0.037274	0.0201677	0.0332753	0.0369514	0.0122414	0.0439685	0.0295526	0.0220757	0.0312145	0.020454	0.0372193	0.0713337	0.0511536	0.0331767	0.046912	0.0243254	0.0437316	0.0517459	0.220476	0.288953	0.0989045	0.391666	3.17506
2734	0	-15378.3	-15393.4	15.0049	0.105228	0.111696	0.0814112	0.117618	0.114319	0.0718745	0.116975	0.0805374	0.108466	0.144014	0.0763421	0.0877555	0.0807974	0.0981117	0.0965071	0.128467	0.152042	0.131915	0.14895	0.0878501	0.0812858	0.0914669	0.152941	0.0289743	0.0556012	0.0377139	0.0349541	0.0435079	0.0267039	0.0232898	0.021746	0.0278525	0.0536927	0.0242212	0.0241257	0.0198276	0.0483809	0.0281612	0.0463973	0.037697	0.0170734	0.0226312	0.0784744	0.221832	0.292308	0.110697	0.375163	3.167595
2735	1	-15373.3	-15388.6	15.334	0.121274	0.0959879	0.0989257	0.104601	0.0950316	0.0742574	0.138505	0.0861714	0.0907912	0.141544	0.0850764	0.108709	0.0946188	0.0814357	0.0855862	0.120695	0.139445	0.115919	0.134492	0.0711394	0.0957086	0.0788378	0.163867	0.0538475	0.0507916	0.033782	0.0169346	0.0280461	0.0271855	0.0237935	0.0508373	0.0321683	0.0245498	0.0237201	0.0193341	0.0323608	0.0706385	0.047341	0.0303288	0.046717	0.0194028	0.0393079	0.0409799	0.217284	0.295986	0.108916	0.377815	3.134687
2736	0	-15372.5	-15387.5	15.018	0.112925	0.0934268	0.09965	0.111382	0.118266	0.0834048	0.128307	0.0868043	0.084317	0.159169	0.0817863	0.0750345	0.0877262	0.0971594	0.0961413	0.128467	0.129828	0.112316	0.119903	0.0785829	0.101396	0.0890185	0.17835	0.0339415	0.0444982	0.0432155	0.0360447	0.0503513	0.0374744	0.0393768	0.0181516	0.0299001	0.0300043	0.0136669	0.0374618	0.0455683	0.0357733	0.0104438	0.0439941	0.0331186	0.0263583	0.0251081	0.0784744	0.224258	0.303802	0.101042	0.370898	3.166286
2737	1	-15377.9	-15393.2	15.3235	0.125154	0.0954249	0.106347	0.0804188	0.10565	0.0866286	0.140429	0.0761268	0.0942937	0.158347	0.0675196	0.0896732	0.118097	0.0952736	0.0931731	0.13602	0.140912	0.101489	0.106554	0.0711394	0.0803814	0.0969795	0.139205	0.0568776	0.0335491	0.0274093	0.0203191	0.0169236	0.0380213	0.0111767	0.0532552	0.0246579	0.0540932	0.0267537	0.0271353	0.0250352	0.0846528	0.0579153	0.0144911	0.0496556	0.0222887	0.0418437	0.0444387	0.209943	0.295913	0.105291	0.388853	3.13573
2738	0	-15377	-15392.6	15.6395	0.113921	0.101867	0.092335	0.111382	0.107385	0.0715186	0.123664	0.0723855	0.108724	0.16261	0.0814866	0.0755335	0.112493	0.08935	0.0878449	0.12327	0.12094	0.119204	0.115493	0.0572795	0.109807	0.0891976	0.161164	0.0287121	0.0453328	0.0428506	0.0397761	0.0303966	0.0212612	0.0372105	0.0423596	0.0474315	0.0439483	0.0221427	0.0160229	0.0289033	0.0538433	0.00798746	0.0274743	0.0387265	0.013854	0.0348049	0.0722401	0.218329	0.291108	0.106915	0.383648	3.104134
2739	1	-15379.4	-15394	14.6741	0.13048	0.0904348	0.100197	0.0915612	0.104988	0.0694421	0.110708	0.0924774	0.106909	0.163965	0.0639394	0.0732955	0.108403	0.10434	0.113599	0.123598	0.117691	0.136682	0.151676	0.068856	0.0803641	0.0949488	0.159015	0.0494898	0.030836	0.0343833	0.0105687	0.0235886	0.0493873	0.0059515	0.0483504	0.0360027	0.0373522	0.0244561	0.04618	0.0344374	0.0730046	0.0508143	0.0272695	0.0458375	0.0298537	0.0376021	0.0477397	0.218119	0.295796	0.10243	0.383655	3.200676
2740	0	-15372.9	-15389.2	16.2684	0.11271	0.0927915	0.11226	0.126532	0.0822846	0.0924311	0.131255	0.0888745	0.079633	0.159468	0.074112	0.0882239	0.0917645	0.0872528	0.10082	0.122466	0.116339	0.0999161	0.116295	0.086616	0.0859101	0.0788241	0.150679	0.0168668	0.0355249	0.0462011	0.0274931	0.0336093	0.0233453	0.0317975	0.0368144	0.0224605	0.0488625	0.0232744	0.0314823	0.0332506	0.0339682	0.00567554	0.0446674	0.0363162	0.0210914	0.0281188	0.0829662	0.224567	0.277974	0.105888	0.391572	3.041246
2741	1	-15379.7	-15395.3	15.5802	0.117686	0.123469	0.0873285	0.0990139	0.0947931	0.0715797	0.139605	0.0883143	0.0794157	0.145668	0.0668316	0.0859722	0.101253	0.0958662	0.099317	0.150117	0.131907	0.122072	0.10727	0.0999753	0.0863799	0.0745011	0.169064	0.0637194	0.0372499	0.0281648	0.0258559	0.0338107	0.0325771	0.00893819	0.0512186	0.0315006	0.0219404	0.0144671	0.0190542	0.0200555	0.0671377	0.0411288	0.0254462	0.0337199	0.0178629	0.0509869	0.0478264	0.223234	0.282547	0.111369	0.382851	3.11006
2742	0	-15374.4	-15389.1	14.6875	0.138468	0.116149	0.0922624	0.11175	0.108266	0.0688646	0.141554	0.0806236	0.0961962	0.15051	0.0603886	0.0796687	0.103049	0.0854344	0.102571	0.117708	0.149884	0.122717	0.105501	0.0849188	0.0868141	0.0818902	0.163768	0.0299849	0.0616913	0.0470291	0.0406272	0.0405336	0.0263998	0.0315665	0.0277005	0.0167086	0.0457966	0.0268621	0.0265608	0.0233039	0.0351948	0.0111288	0.0351484	0.0459118	0.03079	0.0397583	0.107683	0.226589	0.297218	0.0959446	0.380248	3.199336
2743	1	-15384.8	-15398.8	14.0954	0.129016	0.100859	0.111381	0.101242	0.111656	0.0711534	0.125271	0.0763749	0.111784	0.171855	0.0822871	0.095926	0.125927	0.0949642	0.101235	0.140607	0.109488	0.0988083	0.100777	0.100965	0.119536	0.0916135	0.166152	0.053637	0.0597971	0.0248232	0.0102726	0.0208662	0.0411378	0.0204153	0.0540802	0.0308392	0.0301306	0.0257716	0.0169365	0.0424036	0.096939	0.0440149	0.0253209	0.0254095	0.0152676	0.0370429	0.0445603	0.221549	0.286834	0.104424	0.387193	3.258543
2744	0	-15377.5	-15392.9	15.4512	0.12417	0.110178	0.10726	0.0994637	0.0996611	0.0893888	0.136253	0.0722002	0.0789044	0.1583	0.0856672	0.0899847	0.0947703	0.104943	0.112014	0.114732	0.13955	0.115943	0.111037	0.0707104	0.100972	0.0714965	0.166723	0.019856	0.0469814	0.0367416	0.0418044	0.0386535	0.0107201	0.0274686	0.0444012	0.026972	0.0369972	0.00775196	0.0206148	0.023431	0.0419279	0.0205783	0.0296942	0.0597731	0.0243808	0.0246341	0.0852552	0.22378	0.305673	0.0941634	0.376384	3.12296
2745	1	-15375.5	-15390.8	15.3272	0.106383	0.100009	0.106599	0.120774	0.0946613	0.085803	0.122161	0.0606292	0.0941276	0.160697	0.0822871	0.0846515	0.105423	0.0880616	0.0993928	0.161243	0.116607	0.0998138	0.111344	0.0923518	0.0836156	0.0911599	0.16013	0.0517859	0.0405879	0.0392117	0.0239405	0.0170014	0.0274636	0.0222646	0.0561193	0.0300839	0.0141454	0.0246823	0.0204165	0.0193726	0.0915025	0.0507442	0.0218039	0.0418696	0.0272814	0.0556439	0.031516	0.219607	0.292785	0.101238	0.38637	3.135363
2746	0	-15369.2	-15384.1	14.8688	0.120084	0.0929711	0.111449	0.0852367	0.11642	0.0739194	0.133348	0.0860997	0.0913795	0.187465	0.0590224	0.098398	0.114746	0.0930215	0.116049	0.136581	0.13084	0.101968	0.120495	0.079428	0.0831568	0.0788343	0.147552	0.0334599	0.0512866	0.0581395	0.0390637	0.0429195	0.0217783	0.0335887	0.0240345	0.026972	0.0474714	0.0129951	0.0362289	0.0214868	0.0375366	0.0175459	0.0488526	0.0332606	0.0176275	0.0339747	0.0845127	0.21738	0.30506	0.0993844	0.378176	3.1812
2747	1	-15372.8	-15388.7	15.9587	0.108497	0.114397	0.0869715	0.111387	0.0904674	0.0791073	0.114659	0.0721501	0.097687	0.16363	0.0645576	0.0900629	0.0907676	0.103034	0.0967234	0.148221	0.129721	0.0908323	0.112636	0.0766871	0.0769468	0.0963193	0.16013	0.0429119	0.0265106	0.0436395	0.0198816	0.0197072	0.0340115	0.0142192	0.0359909	0.0330632	0.0225119	0.0286652	0.0326856	0.0279255	0.0815699	0.0502057	0.0300628	0.0313999	0.0288796	0.0422128	0.0505625	0.2088	0.319939	0.106219	0.365042	3.07221
2748	0	-15379.5	-15394.8	15.2677	0.136225	0.0916622	0.108331	0.104728	0.103534	0.0822085	0.149989	0.0680116	0.0988999	0.150248	0.0688243	0.07678	0.0996566	0.0825848	0.107313	0.125035	0.141693	0.131591	0.124226	0.0923559	0.0913623	0.0834188	0.152871	0.0379463	0.0464903	0.029086	0.0316398	0.0221432	0.0236723	0.0306414	0.0339138	0.0192035	0.0486218	0.0220054	0.0265627	0.0165717	0.0423962	0.0144995	0.0257138	0.0524039	0.0354834	0.0261309	0.0846366	0.207007	0.310442	0.11038	0.372171	3.141311
2749	1	-15368.9	-15384.4	15.4771	0.119459	0.114186	0.0837416	0.0969892	0.106698	0.0791073	0.123294	0.0828732	0.0925874	0.173432	0.0685782	0.0757718	0.105046	0.0905369	0.114456	0.148429	0.143539	0.114159	0.106014	0.0764881	0.0897439	0.0629103	0.166978	0.0458813	0.0317369	0.028049	0.0145384	0.0161514	0.0368532	0.0191353	0.0366755	0.0321584	0.0273481	0.018603	0.0186523	0.0412202	0.0917721	0.0526205	0.0157994	0.0399262	0.026391	0.0366755	0.0551736	0.216857	0.305031	0.104845	0.373267	3.120378
2750	0	-15369.6	-15384.9	15.3225	0.132087	0.112032	0.0839439	0.098039	0.118198	0.0876326	0.104819	0.0721927	0.0929165	0.169882	0.0737518	0.0825929	0.085958	0.0846606	0.0996163	0.130601	0.14169	0.111847	0.124428	0.091508	0.10331	0.0706603	0.193747	0.0188954	0.0546479	0.0488665	0.0265428	0.0334875	0.0241913	0.0391561	0.0345246	0.0186201	0.0345179	0.0107961	0.023845	0.0218492	0.0319806	0.0128214	0.0549837	0.0474833	0.0185204	0.0401869	0.0738065	0.209854	0.298894	0.106188	0.385064	3.135836
2751	1	-15377.4	-15391.8	14.3894	0.119459	0.108064	0.0838324	0.104297	0.124527	0.102278	0.1356	0.0666497	0.083737	0.179259	0.0885399	0.0735126	0.120699	0.105017	0.100864	0.13547	0.14566	0.109625	0.112734	0.0795553	0.112771	0.0954179	0.173083	0.0565042	0.0335157	0.0342104	0.0176011	0.0144736	0.0309623	0.0106218	0.0298764	0.0289456	0.0159307	0.0443132	0.0170944	0.0398665	0.0687668	0.044514	0.0208039	0.0489214	0.0344678	0.0359507	0.0411538	0.212403	0.295548	0.108354	0.383695	3.229148
2752	0	-15373.4	-15388.3	14.9286	0.129619	0.114217	0.117446	0.0947004	0.130549	0.0727031	0.12976	0.0856345	0.0877039	0.140396	0.0845735	0.0984572	0.105936	0.0870404	0.0978142	0.115968	0.120753	0.115037	0.12561	0.0898542	0.104064	0.0842043	0.138271	0.0207918	0.0425721	0.0487321	0.0292182	0.0347211	0.0303895	0.0298226	0.0399917	0.0190988	0.0545611	0.0151209	0.0332375	0.0248077	0.0357055	0.020501	0.0443732	0.0431937	0.0241374	0.0298036	0.0841363	0.220826	0.300676	0.104383	0.374114	3.175227
2753	1	-15365.9	-15381.5	15.6005	0.119704	0.103527	0.0952122	0.0926735	0.105924	0.0811839	0.138177	0.0783812	0.0894012	0.178954	0.0632956	0.0899063	0.103197	0.100277	0.103103	0.129174	0.122734	0.113673	0.117686	0.0839811	0.09055	0.0773772	0.158092	0.040749	0.0339858	0.04117	0.0112259	0.0242076	0.0226198	0.0207205	0.0392436	0.0251389	0.0110581	0.0363596	0.0217288	0.0383351	0.0759424	0.0537382	0.026774	0.0371891	0.0359812	0.0458628	0.0298201	0.222774	0.295479	0.103164	0.378583	3.108035
2754	0	-15374.3	-15389.1	14.7821	0.127444	0.0899412	0.0968971	0.113312	0.125826	0.0690271	0.131272	0.0779659	0.0883375	0.197552	0.0691038	0.0900974	0.0964164	0.0946937	0.107586	0.124024	0.120329	0.112712	0.107379	0.0945164	0.0933512	0.0917145	0.153094	0.0187105	0.0530772	0.0324669	0.0286205	0.0281582	0.0361334	0.0293893	0.0201294	0.02969	0.0529919	0.0255687	0.0355476	0.0240408	0.0269318	0.0262534	0.0679491	0.0410512	0.0232246	0.0332073	0.0841363	0.215773	0.299492	0.100059	0.384676	3.18987
2755	1	-15375.3	-15389.8	14.4634	0.109617	0.0970731	0.105405	0.0995648	0.103369	0.0891508	0.119749	0.0618944	0.109644	0.16936	0.0681534	0.086304	0.123829	0.103275	0.114135	0.115728	0.148746	0.130418	0.114317	0.0821683	0.0739713	0.0831684	0.164981	0.0550241	0.0341136	0.0344403	0.0178353	0.0275742	0.0307463	0.0326766	0.0403981	0.0303967	0.0281253	0.0398205	0.0268695	0.0289365	0.0823546	0.0536312	0.0395704	0.0427402	0.0373254	0.030323	0.034815	0.212516	0.314067	0.0963118	0.377104	3.221739
2756	0	-15371.4	-15386.8	15.3205	0.129576	0.106692	0.0860914	0.0835455	0.112182	0.0791812	0.130757	0.0723007	0.0908993	0.174133	0.0792448	0.0886833	0.104258	0.103519	0.106795	0.151247	0.111336	0.118212	0.104626	0.0792866	0.0885276	0.0952191	0.165322	0.0190367	0.0451622	0.0458854	0.0291557	0.0322984	0.0315319	0.0322214	0.0287823	0.0211787	0.061029	0.0243409	0.0243331	0.0213096	0.035973	0.0192965	0.0558254	0.0235246	0.0232246	0.0231449	0.0771462	0.20869	0.301642	0.105781	0.383887	3.136035
2757	1	-15377.9	-15392.1	14.2134	0.136443	0.107319	0.118247	0.103641	0.0973517	0.0955607	0.123304	0.0654949	0.106917	0.187153	0.0792489	0.086304	0.115697	0.0939298	0.0961629	0.125561	0.130282	0.142207	0.109601	0.0769623	0.0876869	0.0892225	0.18254	0.0661911	0.0337137	0.026969	0.0095181	0.0267626	0.0468544	0.0137743	0.0496648	0.0192685	0.0313332	0.0252439	0.0226323	0.0412836	0.0763018	0.0470452	0.02103	0.0211727	0.0287712	0.050822	0.0315567	0.2179	0.286083	0.110287	0.38573	3.246745
2758	0	-15374.3	-15389.7	15.442	0.116326	0.100555	0.104453	0.099228	0.112182	0.081274	0.149993	0.0835647	0.112542	0.15666	0.0687387	0.0849581	0.104498	0.0797067	0.107724	0.122297	0.13339	0.129278	0.116112	0.0754425	0.0861699	0.100558	0.159203	0.0270078	0.0391174	0.047015	0.0254664	0.0271775	0.0313936	0.0389607	0.0300887	0.0267949	0.0406491	0.012709	0.0288848	0.0126236	0.033211	0.0151859	0.0535229	0.0265025	0.0186497	0.0204379	0.0836324	0.212809	0.312213	0.104066	0.370912	3.123884
2759	1	-15380	-15395.8	15.7864	0.129203	0.109174	0.0979324	0.113463	0.0888455	0.0906541	0.133335	0.0816229	0.0991165	0.139238	0.0686521	0.0856182	0.107835	0.100511	0.104582	0.113164	0.108569	0.0997384	0.113525	0.0654041	0.112168	0.0710106	0.165644	0.0518918	0.0333846	0.0215123	0.0190119	0.0228792	0.0440368	0.0232751	0.0528069	0.0228303	0.0100194	0.0246813	0.0132088	0.0438459	0.0868977	0.0403352	0.0191272	0.0451583	0.0274268	0.0518542	0.0362533	0.217857	0.288291	0.0969243	0.396928	3.089444
2760	0	-15374.6	-15389.6	14.926	0.134845	0.109285	0.0943777	0.0738936	0.0956784	0.0854557	0.117398	0.0710147	0.0998589	0.144037	0.0779484	0.069018	0.103057	0.104861	0.120532	0.124282	0.126814	0.119637	0.130774	0.0787763	0.088912	0.0888146	0.183885	0.0210911	0.0516821	0.0351673	0.0279972	0.0343556	0.017363	0.0445842	0.0410736	0.0237786	0.0511476	0.0283396	0.0267504	0.0225232	0.0389047	0.0197775	0.0338874	0.0476209	0.0327004	0.0430179	0.0905671	0.212187	0.293476	0.109506	0.384832	3.175486
2761	1	-15380.9	-15396.4	15.5173	0.107912	0.088399	0.107889	0.108676	0.117758	0.0720884	0.134091	0.0774331	0.0831208	0.150752	0.08438	0.104408	0.091888	0.104147	0.127933	0.115771	0.10652	0.11855	0.113843	0.0875535	0.0912221	0.0867473	0.154313	0.0427841	0.0332218	0.0498731	0.0365336	0.0254004	0.0176814	0.0155472	0.0485247	0.0195057	0.0149967	0.0354175	0.0144733	0.0494201	0.068461	0.0481941	0.0243508	0.0358315	0.00948185	0.0509976	0.0402626	0.215113	0.298024	0.101652	0.385211	3.116355
2762	0	-15373.3	-15388.6	15.2184	0.137689	0.103302	0.0842571	0.116313	0.112848	0.0838108	0.125513	0.0675362	0.0983883	0.169939	0.0761755	0.0658621	0.0996013	0.0950211	0.102109	0.107148	0.117022	0.127675	0.141395	0.0787763	0.0963909	0.0900383	0.148033	0.0325972	0.0587867	0.0560538	0.0263226	0.028453	0.0166327	0.0331758	0.0345712	0.022995	0.0527576	0.0245028	0.028885	0.0321604	0.0270203	0.0247842	0.0467732	0.040194	0.0114115	0.0408057	0.0625158	0.231354	0.286307	0.102488	0.379852	3.146242
2763	1	-15375.8	-15391.8	16.0257	0.101055	0.0908024	0.104167	0.0875767	0.105361	0.0812819	0.108764	0.0785649	0.0811815	0.179335	0.0710561	0.0877677	0.105623	0.0883819	0.0965508	0.111816	0.114375	0.102939	0.113012	0.0803347	0.09099	0.0873408	0.171752	0.0514643	0.0433944	0.0413325	0.0106828	0.0285277	0.0435769	0.0140286	0.0401312	0.0329888	0.0275123	0.0293838	0.0226578	0.0495867	0.0821293	0.048261	0.025169	0.0337802	0.0160037	0.0466167	0.038257	0.205422	0.282105	0.120943	0.39153	3.06551
2764	0	-15375.1	-15391	15.89	0.104565	0.0933166	0.0996587	0.0800304	0.106822	0.0754898	0.109723	0.0804108	0.112274	0.169437	0.0746872	0.0814995	0.100855	0.105041	0.115711	0.131216	0.124009	0.100571	0.118172	0.079681	0.0868451	0.0779105	0.148137	0.014751	0.0562505	0.0329976	0.0360336	0.0336457	0.0286308	0.0399978	0.0264916	0.0409277	0.054005	0.0306412	0.0302613	0.0350883	0.0315951	0.0148655	0.0462067	0.0393457	0.0214742	0.0271011	0.0627127	0.235419	0.280022	0.095289	0.389271	3.079085
2765	1	-15371.5	-15386.3	14.8024	0.113051	0.106005	0.120133	0.0871154	0.113152	0.0677223	0.131864	0.0848545	0.0880259	0.164524	0.0754485	0.0884182	0.0758609	0.119855	0.0939449	0.123828	0.138223	0.115761	0.140589	0.078346	0.0995678	0.0825741	0.161624	0.0579051	0.0424556	0.026998	0.016573	0.0389976	0.0301543	0.0147572	0.0444824	0.0346461	0.0252103	0.0275627	0.0208196	0.0295844	0.0847356	0.049403	0.0255288	0.0316556	0.0256925	0.0394798	0.0507102	0.208877	0.297502	0.108721	0.384899	3.187841
2766	0	-15382.8	-15398	15.2378	0.123713	0.0993357	0.079413	0.134273	0.102304	0.0800867	0.125653	0.0748795	0.0811249	0.175235	0.0903827	0.121645	0.0867112	0.101015	0.114214	0.123939	0.096932	0.104018	0.107062	0.073479	0.0710922	0.0848487	0.167962	0.0178215	0.0459043	0.0547857	0.0455463	0.0286046	0.0193772	0.0300976	0.0420354	0.031803	0.0543962	0.0309054	0.0284345	0.0240811	0.0438256	0.0142504	0.0304154	0.048567	0.0118137	0.04325	0.0790736	0.223384	0.30365	0.098585	0.374381	3.144304
2767	1	-15380.6	-15396	15.4625	0.125004	0.121185	0.102223	0.104581	0.116017	0.0697117	0.116557	0.0838764	0.104247	0.15733	0.0782721	0.0890123	0.0834519	0.0770337	0.0995333	0.118222	0.12053	0.124852	0.131803	0.067361	0.0825383	0.0777422	0.140829	0.0499567	0.044338	0.0394858	0.0243468	0.035378	0.0312111	0.0111949	0.0608441	0.0346461	0.0309275	0.0474488	0.0144506	0.0315531	0.0921921	0.0509284	0.016238	0.0280503	0.0223828	0.0332397	0.0311137	0.201007	0.290039	0.111117	0.397837	3.121838
2768	0	-15378.1	-15391.9	13.8124	0.118239	0.0994566	0.105216	0.0913949	0.105597	0.101738	0.113616	0.0784088	0.0902159	0.17649	0.0777673	0.0923394	0.118005	0.0983428	0.108804	0.123187	0.144844	0.130553	0.120212	0.0803588	0.0942499	0.109308	0.179441	0.0399703	0.0494097	0.0476458	0.033123	0.0247065	0.0245442	0.0442115	0.0148872	0.0300932	0.053305	0.0283468	0.0419919	0.026806	0.0340229	0.0159266	0.0461378	0.0460997	0.029555	0.0285508	0.0697305	0.230415	0.282107	0.105394	0.382085	3.286848
2769	1	-15375.3	-15391.1	15.7892	0.125004	0.101227	0.0867134	0.0920047	0.128387	0.0890109	0.117854	0.0799551	0.113609	0.138898	0.0782721	0.0891924	0.110816	0.107289	0.0874931	0.128487	0.130918	0.0998496	0.121275	0.0718509	0.0732813	0.06361	0.164262	0.0403788	0.0407061	0.0399894	0.0206597	0.0251992	0.0285864	0.0107233	0.0561692	0.0335776	0.0234389	0.0274323	0.0288179	0.0347717	0.0719865	0.0412753	0.0260598	0.0338044	0.0194673	0.0409633	0.0458992	0.212679	0.306512	0.102313	0.378496	3.089166
2770	0	-15383.1	-15397.6	14.5256	0.114161	0.109799	0.10163	0.0888459	0.111846	0.0724338	0.110789	0.0741355	0.0823482	0.179151	0.0927316	0.0813648	0.0968377	0.0924746	0.10676	0.123475	0.150481	0.111355	0.138587	0.0854771	0.0939268	0.107316	0.185662	0.0208272	0.0520582	0.0481985	0.0232543	0.0233581	0.0387299	0.0250082	0.031887	0.0115105	0.0547593	0.0251764	0.026224	0.0295695	0.0347032	0.0138134	0.0329706	0.040875	0.024903	0.0518128	0.094291	0.211074	0.294199	0.103201	0.391526	3.215519
2771	1	-15379.3	-15392.8	13.4494	0.15045	0.114322	0.0995938	0.105736	0.0912958	0.0977295	0.146116	0.0792283	0.0943012	0.173174	0.0807708	0.0759432	0.107943	0.0874512	0.119174	0.13987	0.142094	0.10168	0.115584	0.0680405	0.106502	0.0827313	0.18917	0.0526083	0.0452162	0.0438451	0.025879	0.0230236	0.0412078	0.0134636	0.0618578	0.0277668	0.0265231	0.0375295	0.0126517	0.0354668	0.0778657	0.0498449	0.0257612	0.0422561	0.0176361	0.0479436	0.0458992	0.211319	0.304176	0.100065	0.38444	3.323147
2772	0	-15380.9	-15396	15.0221	0.105097	0.103576	0.0871188	0.119685	0.0855449	0.0830413	0.117008	0.0860324	0.0994577	0.166076	0.067472	0.0925704	0.104007	0.0820613	0.103619	0.151192	0.131606	0.108963	0.105682	0.0704843	0.0956501	0.0835569	0.178119	0.0395083	0.0728136	0.0384148	0.0368249	0.0260201	0.0375518	0.0475828	0.0344857	0.0379458	0.0303186	0.0150029	0.0382671	0.0279845	0.0374169	0.0268078	0.0287763	0.0539873	0.00898094	0.0228594	0.0767009	0.214974	0.296882	0.103843	0.384302	3.16587
