Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
19010	-14770.6	-14780.5	9.94383	0.144885	0.114455	0.10595	0.0972515	0.104072	0.0739696	0.142434	0.0758138	0.103033	0.175688	0.0879995	0.0752267	0.104198	0.101577	0.106657	0.106369	0.146011	0.123748	0.114614	0.0725475	0.104719	0.0839409	0.199471	0.0562111	0.0211829	0.0518292	0.0247203	0.0134957	0.0210274	0.0123404	0.0986874	0.0412608	0.0243164	0.0236397	0.0537691	0.0571907	0.0374167	0.0288488	0.0586051	0.0126176	0.0547216	0.0341907	0.0509478	4.09176	0.266569	0.287948	0.103686	0.341797	3.341649
19020	-14782.7	-14793.4	10.683	0.148548	0.103861	0.118715	0.111614	0.11271	0.0798262	0.111106	0.0734859	0.0977497	0.128597	0.0747379	0.0661907	0.100476	0.102974	0.132299	0.133802	0.132655	0.129462	0.115416	0.0725377	0.111756	0.0904959	0.158876	0.0439756	0.0121733	0.0559228	0.0227578	0.0199995	0.0119248	0.00884565	0.120682	0.0266625	0.00953166	0.0301439	0.0414435	0.0492957	0.0286434	0.0388397	0.0714801	0.0165052	0.0651129	0.0317459	0.0545645	4.084893	0.284676	0.279213	0.10578	0.330331	3.268141
19030	-14776.7	-14786.8	10.1216	0.135047	0.100564	0.115837	0.0731712	0.116806	0.0863191	0.114584	0.0781998	0.0959467	0.194107	0.0869106	0.0874557	0.0996324	0.111813	0.0924415	0.142202	0.149128	0.098935	0.127927	0.0661212	0.0896544	0.0988283	0.18644	0.0305437	0.018991	0.0447168	0.0113561	0.0358889	0.0132348	0.0214928	0.120682	0.038012	0.0115006	0.0267609	0.0376496	0.0544342	0.0482406	0.0263095	0.0499503	0.0397166	0.0578803	0.0394142	0.0524884	4.033162	0.281496	0.291352	0.0966569	0.330495	3.327333
19040	-14767.5	-14778.3	10.815	0.152837	0.0972886	0.105844	0.087841	0.122744	0.0806379	0.146481	0.0834709	0.0988517	0.168354	0.0815959	0.0853147	0.11514	0.0920608	0.100549	0.136559	0.165323	0.109763	0.110883	0.0612178	0.0774435	0.0688845	0.163772	0.0456095	0.0145397	0.0565154	0.0304301	0.0322404	0.0164204	0.0119645	0.10253	0.0371961	0.026786	0.0293596	0.0376855	0.0305654	0.0225033	0.0358715	0.0458565	0.0283426	0.0493471	0.0328316	0.0432833	4.294964	0.276618	0.281655	0.101135	0.340592	3.242735
19050	-14770.4	-14780	9.67095	0.177143	0.104276	0.0815604	0.109294	0.102719	0.0885661	0.113935	0.0842963	0.0970584	0.180782	0.0739907	0.0953286	0.101141	0.103839	0.13149	0.14253	0.118379	0.0999957	0.139663	0.0752635	0.0880951	0.0815002	0.155164	0.0623546	0.0347239	0.0605488	0.0280834	0.0342216	0.0197551	0.0125762	0.0985805	0.0271461	0.0264845	0.0291822	0.0515262	0.0412274	0.0334074	0.0421923	0.0658948	0.0347441	0.0556932	0.03399	0.0350058	4.017231	0.259346	0.307883	0.101304	0.331467	3.373348
19060	-14763.5	-14773.5	10.0014	0.141798	0.108357	0.103524	0.108224	0.108663	0.0737391	0.106799	0.0791281	0.103673	0.19102	0.0833627	0.0780625	0.0978275	0.107242	0.114966	0.126058	0.14357	0.114785	0.118375	0.0761757	0.0907764	0.105169	0.182683	0.0490566	0.016828	0.0621451	0.0249684	0.0322476	0.0227287	0.0161171	0.0983299	0.0341205	0.0421642	0.0341965	0.0327806	0.0329479	0.0265166	0.0236523	0.0662742	0.0236839	0.0628392	0.0351441	0.0473182	3.888544	0.273571	0.301666	0.0909573	0.333805	3.348036
19070	-14769.7	-14779.6	9.85357	0.13801	0.101998	0.0854086	0.118261	0.104373	0.0838123	0.120129	0.087701	0.090445	0.195502	0.0699544	0.0854479	0.108278	0.110126	0.122832	0.157552	0.118821	0.10503	0.11712	0.0744843	0.102199	0.0779925	0.171006	0.0818094	0.0297737	0.043088	0.0275192	0.0198825	0.0236768	0.0176683	0.0987847	0.0327284	0.0244089	0.0333219	0.0466643	0.0568714	0.0255069	0.0365077	0.0546591	0.0247467	0.0734776	0.0345455	0.0301593	3.897319	0.279142	0.289387	0.0958914	0.335579	3.362285
19080	-14761.1	-14770.2	9.13216	0.15114	0.100078	0.125514	0.101872	0.112983	0.0812885	0.1397	0.0764747	0.0900112	0.187293	0.091315	0.0854479	0.108672	0.100233	0.11453	0.138359	0.144067	0.126742	0.117479	0.0751537	0.0971064	0.0943814	0.177822	0.0562512	0.0178855	0.0703181	0.026856	0.022955	0.0185597	0.0185266	0.0879842	0.0278013	0.0385581	0.027458	0.0448673	0.0437266	0.0366862	0.0307666	0.0525962	0.024264	0.0716079	0.0356617	0.0307713	4.109644	0.282716	0.29977	0.0984305	0.319084	3.421765
19090	-14769.6	-14779.5	9.91575	0.131996	0.110929	0.119377	0.0930976	0.113061	0.107449	0.130608	0.0790531	0.0791615	0.159093	0.0856384	0.0745209	0.135624	0.0981059	0.125123	0.12641	0.124233	0.11123	0.145074	0.0917015	0.0892318	0.0769655	0.181408	0.0536226	0.0226039	0.0561253	0.0333597	0.0314127	0.0204697	0.023039	0.0770172	0.0210775	0.0155557	0.0346161	0.0468149	0.0410166	0.0279072	0.0213429	0.0702604	0.0170241	0.0665966	0.03331	0.0450973	4.042618	0.274121	0.297088	0.0969055	0.331885	3.347361
19100	-14761.7	-14771.9	10.1875	0.153606	0.113243	0.113596	0.0950057	0.111575	0.077661	0.129536	0.081134	0.0928323	0.206298	0.0862112	0.0821906	0.0898437	0.107662	0.0939589	0.123038	0.127271	0.110662	0.118237	0.0847002	0.0891432	0.0897952	0.182712	0.0580642	0.0176744	0.0460057	0.023469	0.0305385	0.0106494	0.0254979	0.086741	0.0197657	0.0309302	0.0308787	0.0468149	0.0380261	0.0284404	0.0285343	0.0656571	0.026209	0.0576059	0.0592659	0.0418637	3.837305	0.281051	0.285203	0.0965845	0.337162	3.332545
19110	-14764.1	-14775.2	11.1329	0.126093	0.0895894	0.111594	0.106697	0.111575	0.0761485	0.114068	0.079086	0.0917199	0.188406	0.0737067	0.0692744	0.0792936	0.0956145	0.128403	0.123038	0.126245	0.0999531	0.121875	0.0847002	0.0846941	0.084993	0.190797	0.0685798	0.0141144	0.0581219	0.033498	0.040348	0.0183433	0.0200278	0.0945869	0.0326813	0.0303006	0.0250099	0.0419991	0.0422648	0.0199724	0.0252705	0.0540316	0.0284753	0.0603104	0.0308121	0.0404033	3.858367	0.274286	0.290474	0.100326	0.334913	3.236717
19120	-14785	-14796	11.0131	0.148489	0.0647153	0.113124	0.0771295	0.0967915	0.082466	0.108864	0.0823308	0.0997102	0.197127	0.0771842	0.102152	0.110891	0.102663	0.114335	0.116601	0.149945	0.118974	0.118531	0.108185	0.0739316	0.0637939	0.200493	0.0459488	0.0176362	0.0331513	0.0353446	0.0470307	0.0208548	0.0260676	0.088909	0.0403506	0.0197441	0.0237578	0.0558266	0.0476886	0.0256921	0.0125729	0.0398823	0.0243501	0.0652807	0.0285138	0.031331	3.701603	0.275523	0.288683	0.0914531	0.344341	3.258362
19130	-14771.4	-14782.5	11.1597	0.124755	0.0855322	0.102342	0.0877073	0.123888	0.0661526	0.125444	0.0789615	0.10384	0.181192	0.0678553	0.0711982	0.100835	0.0948968	0.108026	0.12706	0.149945	0.100417	0.127122	0.0852752	0.0896706	0.0848191	0.174439	0.0638732	0.0297953	0.0455511	0.0413826	0.0322579	0.0208548	0.0183217	0.093374	0.0317291	0.0098896	0.0248802	0.0394087	0.0400128	0.0285434	0.0204806	0.0433125	0.0334885	0.0485199	0.0374708	0.0589406	4.034223	0.25931	0.295414	0.103879	0.341397	3.223462
19140	-14775.1	-14785.5	10.3969	0.139072	0.0937729	0.0855952	0.104469	0.107043	0.0795018	0.125224	0.0734148	0.0726497	0.17723	0.0867472	0.0831584	0.122155	0.123723	0.115581	0.128827	0.122573	0.133868	0.127122	0.0741849	0.0816217	0.0958107	0.205644	0.0637043	0.0235295	0.0638125	0.0217868	0.0276976	0.0138204	0.0133062	0.10877	0.0383456	0.0126902	0.0148649	0.0402524	0.0325507	0.0267539	0.0146558	0.0561175	0.0444815	0.0621755	0.0343808	0.0358704	3.887309	0.263662	0.294533	0.0875544	0.35425	3.308555
19150	-14777.3	-14785.1	7.8476	0.163542	0.106969	0.115286	0.0904232	0.120607	0.0863313	0.158935	0.0938905	0.0773421	0.207345	0.0758015	0.11029	0.106257	0.103264	0.128611	0.12928	0.139498	0.136523	0.114692	0.0746919	0.0894906	0.0808139	0.204468	0.0655343	0.0378581	0.0607459	0.0348811	0.0314802	0.0143994	0.0266794	0.0835131	0.0254031	0.0179045	0.046959	0.035787	0.0528233	0.0251768	0.0282642	0.0617918	0.0164401	0.055551	0.0566144	0.0504513	4.240435	0.273671	0.302195	0.0952968	0.328837	3.54261
19160	-14771.8	-14782.7	10.9128	0.149743	0.107989	0.111765	0.103866	0.116397	0.0713049	0.140517	0.0843584	0.0785246	0.175144	0.071364	0.0689222	0.102467	0.117242	0.10158	0.121388	0.11727	0.105042	0.121508	0.0709918	0.0750552	0.0779373	0.195217	0.0389921	0.0480484	0.0426693	0.0344559	0.0336357	0.0196028	0.025488	0.101394	0.0332076	0.0170515	0.0230843	0.0347884	0.0508566	0.0329726	0.0129829	0.0527388	0.0274461	0.0641035	0.0292351	0.0554324	3.775958	0.271269	0.276289	0.107849	0.344594	3.26378
19170	-14778.3	-14787.4	9.08419	0.133866	0.0977096	0.117426	0.0977649	0.108028	0.0899301	0.134517	0.0859899	0.0896127	0.166963	0.0726507	0.0971634	0.10661	0.0905739	0.121213	0.17114	0.148238	0.116432	0.125686	0.0880024	0.0953749	0.0805802	0.193863	0.0497754	0.0129598	0.0540129	0.0266382	0.0298743	0.0122219	0.0157009	0.0878442	0.0344005	0.039697	0.0566904	0.0384042	0.0376787	0.0366826	0.0363143	0.0493114	0.026061	0.0641035	0.0574243	0.0345149	4.057321	0.291593	0.277058	0.10003	0.33132	3.429646
19180	-14773.7	-14783	9.3407	0.142355	0.100841	0.121565	0.0827127	0.112742	0.0940069	0.137003	0.0737318	0.0781408	0.219862	0.0765573	0.0727924	0.12261	0.112915	0.11606	0.147348	0.170191	0.124448	0.109257	0.069602	0.0815811	0.107658	0.202149	0.049783	0.0360426	0.0398509	0.0433527	0.0337807	0.0172311	0.0117091	0.0859967	0.0306387	0.0285895	0.0292891	0.0382567	0.0398164	0.0312982	0.0172602	0.0588199	0.0188808	0.0480322	0.0280616	0.0332835	4.191977	0.280127	0.285849	0.0990605	0.334963	3.396103
19190	-14768.1	-14778	9.82133	0.148521	0.0892226	0.101822	0.108016	0.0977963	0.0904818	0.142502	0.076396	0.0969482	0.179739	0.0932391	0.0695871	0.103316	0.11619	0.109435	0.139494	0.127321	0.131425	0.150176	0.0529808	0.102146	0.0769231	0.168935	0.0482425	0.0208789	0.06538	0.0431391	0.0307763	0.0314645	0.0117091	0.0994973	0.036974	0.0319947	0.0187582	0.0385709	0.0480989	0.0185886	0.0106572	0.0623747	0.0285288	0.063447	0.0412441	0.0447145	3.862008	0.281855	0.284631	0.102702	0.330812	3.367653
19200	-14769.3	-14779.8	10.4995	0.122989	0.119543	0.0916207	0.0848482	0.142215	0.0833027	0.12785	0.0798932	0.0856777	0.152174	0.0767263	0.09624	0.0974195	0.119028	0.0941765	0.129472	0.125495	0.12114	0.112297	0.090831	0.0853933	0.0723542	0.196818	0.0319682	0.0309696	0.0431162	0.0318435	0.0250453	0.0286707	0.0244897	0.111599	0.0451516	0.0239649	0.0229717	0.043724	0.0407466	0.0289173	0.0178196	0.0531713	0.020186	0.0598391	0.0422416	0.0517031	4.099208	0.279329	0.282079	0.101782	0.33681	3.285644
19210	-14776.9	-14787.9	10.9993	0.124293	0.0856158	0.100788	0.0877215	0.121077	0.0937199	0.116218	0.082778	0.0858439	0.161226	0.0764272	0.0763856	0.111192	0.0989054	0.106128	0.144701	0.118901	0.141927	0.124618	0.0719516	0.0724123	0.0735171	0.205121	0.0686467	0.0216337	0.0449818	0.0630234	0.0340285	0.0118867	0.0343396	0.0662665	0.0307235	0.0221427	0.0296894	0.0281297	0.0458637	0.0332692	0.014626	0.0566792	0.0221814	0.0451105	0.0363675	0.0548274	3.927455	0.276937	0.29958	0.100697	0.322786	3.245887
19220	-14772.3	-14781.2	8.87954	0.149248	0.112294	0.114006	0.0846306	0.126133	0.0798319	0.128386	0.0904345	0.0942037	0.200527	0.0652045	0.0810855	0.0886341	0.131701	0.137648	0.13553	0.149806	0.121979	0.124618	0.0748058	0.112954	0.0862498	0.184238	0.0519108	0.0246861	0.0376382	0.0296835	0.0218253	0.0144764	0.0363921	0.0887546	0.0229862	0.0269428	0.0319337	0.0583655	0.047692	0.0308379	0.016714	0.0408066	0.0313445	0.0762085	0.0315303	0.0550797	4.059932	0.275553	0.293282	0.097892	0.333273	3.449956
19230	-14766.5	-14776.4	9.94394	0.131034	0.0963635	0.116927	0.108359	0.112227	0.0823629	0.121933	0.0604939	0.0970112	0.169978	0.0739434	0.104027	0.116167	0.128231	0.100259	0.139146	0.133747	0.103871	0.130846	0.0788326	0.0811238	0.0828866	0.193136	0.0497314	0.021993	0.0511416	0.025249	0.0244606	0.0247201	0.0159991	0.0991246	0.0256571	0.021379	0.0238153	0.0466842	0.0651766	0.0308379	0.0242755	0.0772741	0.0242779	0.0571442	0.0380759	0.0445627	3.876877	0.272937	0.29851	0.0926066	0.335946	3.354488
19240	-14773.1	-14783.7	10.5835	0.157905	0.115041	0.088534	0.0988084	0.119078	0.0710306	0.114623	0.074095	0.0923539	0.153713	0.0995144	0.0914262	0.106808	0.0986204	0.140054	0.140847	0.143193	0.111098	0.115344	0.074328	0.0832819	0.0765814	0.179599	0.0497875	0.0226905	0.0478049	0.0220324	0.0250699	0.0274399	0.0215892	0.100768	0.044545	0.041858	0.0345	0.0433977	0.0418666	0.026527	0.00602574	0.0597586	0.0112172	0.0413485	0.0367424	0.0340828	3.969673	0.281275	0.290533	0.0991948	0.328997	3.284929
19250	-14778.3	-14787.9	9.62909	0.143282	0.101696	0.106464	0.0927779	0.107461	0.0847824	0.14698	0.08493	0.0755087	0.16959	0.068942	0.0748938	0.116482	0.109482	0.143084	0.138251	0.121213	0.152279	0.113986	0.0882013	0.0800298	0.0817634	0.209594	0.0685927	0.0279169	0.0535478	0.019326	0.0147207	0.0109748	0.0204352	0.0819851	0.0392277	0.0250111	0.0334926	0.052061	0.0482463	0.0411676	0.016197	0.0360365	0.0289396	0.0420763	0.0421241	0.055513	4.157618	0.274903	0.29223	0.0991268	0.33374	3.369263
19260	-14777.8	-14787.9	10.1785	0.152121	0.101328	0.116427	0.108556	0.109754	0.0719393	0.141188	0.0995422	0.0846838	0.176168	0.0733879	0.104507	0.10059	0.109482	0.114053	0.133059	0.133184	0.114796	0.0979457	0.0915237	0.0907637	0.0814264	0.170896	0.0652809	0.0235766	0.0712703	0.0289097	0.035188	0.0120565	0.0169808	0.064307	0.0372129	0.0204042	0.0207789	0.0361042	0.0515964	0.0357097	0.017411	0.0658168	0.0293339	0.0334499	0.0347051	0.0448231	4.023202	0.289073	0.28183	0.0865873	0.34251	3.322236
19270	-14769.2	-14778.3	9.12246	0.153909	0.099532	0.106725	0.0838565	0.111353	0.0947761	0.162342	0.0886762	0.0952872	0.207655	0.0786687	0.0630082	0.103426	0.112423	0.113127	0.13703	0.149275	0.118892	0.147069	0.0719925	0.100453	0.0718169	0.203751	0.0591813	0.0299039	0.0603116	0.0149202	0.0499078	0.0191974	0.019907	0.0890726	0.0213461	0.0327018	0.0299066	0.0325938	0.0421059	0.0273083	0.0233222	0.0573604	0.0293339	0.0551321	0.0349462	0.0288376	3.947962	0.26451	0.285939	0.0964752	0.353076	3.432341
19280	-14764.5	-14774.3	9.78015	0.164263	0.104224	0.0843646	0.0917385	0.110649	0.0924697	0.141494	0.0830814	0.0990766	0.198441	0.0854484	0.0827941	0.0905165	0.123623	0.109593	0.129459	0.140337	0.122566	0.125111	0.0854802	0.102307	0.070532	0.207026	0.0499885	0.022718	0.0483669	0.0193589	0.030811	0.0198022	0.0102283	0.110676	0.0337501	0.0283707	0.0172877	0.0363257	0.035729	0.0360909	0.0304114	0.048129	0.0211339	0.0525322	0.0316767	0.0396799	3.929852	0.26758	0.29153	0.0985084	0.342382	3.367661
19290	-14763.9	-14773.7	9.79095	0.159385	0.0915831	0.091559	0.0862749	0.101053	0.0739719	0.11068	0.086349	0.0941169	0.189503	0.0801922	0.082798	0.101844	0.117899	0.100218	0.146803	0.154347	0.133313	0.134683	0.079023	0.105758	0.0990518	0.192114	0.0591699	0.0116438	0.0391305	0.0370357	0.0335912	0.0198022	0.0119934	0.096889	0.0423631	0.0271547	0.0272256	0.0410251	0.0410209	0.0361581	0.0174405	0.0476619	0.040044	0.05409	0.0345119	0.0383426	3.892883	0.263137	0.299005	0.0980565	0.339801	3.368815
19300	-14774.4	-14784.7	10.3053	0.133444	0.0915831	0.116383	0.107136	0.13142	0.073343	0.112494	0.0860323	0.101405	0.19744	0.0843131	0.0809074	0.0866383	0.0912021	0.118963	0.149619	0.0965533	0.108459	0.12598	0.0864311	0.102981	0.0868302	0.184407	0.0408229	0.0169003	0.0462674	0.025134	0.0217856	0.0278045	0.0204759	0.122334	0.0357255	0.030736	0.0228069	0.0352835	0.0580871	0.0296852	0.0148165	0.045535	0.0206805	0.049667	0.0462452	0.0357222	4.177536	0.273894	0.300921	0.104918	0.320267	3.30048
19310	-14772.8	-14782.9	10.0905	0.132809	0.100392	0.0804974	0.0999086	0.104225	0.100366	0.127219	0.0859826	0.111737	0.165277	0.100516	0.0797149	0.10064	0.0911673	0.100722	0.115851	0.105826	0.114967	0.146799	0.0722488	0.0888206	0.0849142	0.17419	0.0671052	0.021992	0.0505177	0.0331527	0.0253659	0.0193877	0.0234906	0.123663	0.034636	0.028307	0.0271578	0.0499919	0.0570096	0.031996	0.0148165	0.0740083	0.030669	0.064482	0.0344832	0.036152	3.987322	0.282363	0.283614	0.0959397	0.338084	3.333176
19320	-14769.8	-14780.2	10.4317	0.14661	0.0924587	0.106627	0.0790229	0.110478	0.087055	0.144719	0.07361	0.113533	0.174913	0.0658768	0.074733	0.0824215	0.107854	0.110248	0.133974	0.126556	0.126255	0.10727	0.0776936	0.0910408	0.0849142	0.180876	0.0655433	0.0245437	0.0713858	0.0282898	0.0387891	0.0137688	0.0170766	0.0835104	0.0369925	0.019555	0.0349314	0.0505197	0.0488501	0.0246351	0.0202372	0.0705722	0.0296803	0.0678944	0.027261	0.0348289	3.845832	0.269134	0.286817	0.0916899	0.35236	3.307605
19330	-14777.2	-14787.3	10.0663	0.14251	0.0894003	0.101486	0.129453	0.102458	0.0874546	0.150312	0.0728338	0.0979799	0.178438	0.0655492	0.108829	0.106154	0.122414	0.105924	0.132028	0.118117	0.110165	0.10316	0.103953	0.0896398	0.0949255	0.180876	0.0484456	0.0328816	0.0697487	0.0141738	0.014038	0.0278801	0.0205144	0.0882275	0.0300159	0.0193031	0.0215791	0.0521076	0.0454657	0.0357622	0.020219	0.0496843	0.027671	0.0479718	0.0246016	0.0468275	4.06167	0.262926	0.305268	0.0983447	0.333461	3.33118
19340	-14766.5	-14777.7	11.1364	0.124779	0.0950566	0.109945	0.0952893	0.109628	0.0931653	0.106326	0.0952519	0.0842228	0.170256	0.0656885	0.0871969	0.106154	0.116541	0.103364	0.130082	0.116632	0.119767	0.116765	0.072578	0.0850334	0.0872112	0.155001	0.0637516	0.00896093	0.0411024	0.0227585	0.0322713	0.0403323	0.0226801	0.110816	0.0355558	0.0335365	0.0224093	0.0342677	0.0571821	0.0223283	0.0198775	0.047499	0.0180568	0.0627218	0.0306673	0.0521186	4.050594	0.282724	0.280218	0.10129	0.335768	3.224827
19350	-14777.8	-14787.6	9.80422	0.147757	0.103515	0.107669	0.109639	0.106075	0.0677417	0.124067	0.0612486	0.0852275	0.231318	0.0887931	0.0912511	0.101707	0.107489	0.0995628	0.144372	0.14399	0.101747	0.150056	0.0766507	0.0979332	0.0856317	0.155199	0.0388866	0.0204211	0.0426738	0.0379076	0.0284592	0.0146539	0.017484	0.0842873	0.0356646	0.028198	0.0229427	0.0418185	0.0545238	0.0449757	0.0365068	0.0684248	0.0252927	0.0373675	0.0382627	0.055785	3.964417	0.269128	0.296491	0.10286	0.331521	3.363176
19360	-14776.4	-14786.8	10.3729	0.135521	0.0894067	0.089504	0.0976868	0.114774	0.0891244	0.111431	0.0945093	0.0885388	0.230783	0.0733944	0.0966638	0.0931931	0.0923965	0.0991156	0.127229	0.133552	0.121579	0.120825	0.0675272	0.0717277	0.0984238	0.176224	0.0324189	0.0360814	0.0428037	0.0327738	0.0212393	0.027232	0.0268525	0.0900385	0.0334873	0.0415725	0.0373366	0.0443896	0.0457362	0.0396879	0.018927	0.0724943	0.0212889	0.0505813	0.047629	0.0386279	3.831952	0.269215	0.277668	0.101123	0.351995	3.314329
19370	-14767	-14777	10.079	0.135284	0.0824023	0.0914824	0.103687	0.0949562	0.0869547	0.139601	0.0777519	0.100639	0.189969	0.0802288	0.0728367	0.105463	0.108966	0.12359	0.155377	0.108098	0.109847	0.134188	0.0626682	0.0903694	0.0752726	0.183717	0.0573015	0.0360814	0.0637848	0.0293681	0.0268731	0.0321286	0.0176463	0.0879454	0.0328635	0.0180459	0.0270667	0.0448128	0.0380498	0.0291031	0.0165346	0.0813825	0.0264967	0.0667183	0.0434335	0.0438093	4.012955	0.287298	0.285689	0.0982626	0.32875	3.332796
19380	-14765.3	-14774.6	9.29708	0.143906	0.110991	0.101167	0.126838	0.124839	0.0781902	0.122711	0.0839223	0.0831175	0.214375	0.0750225	0.097538	0.104755	0.116586	0.105477	0.122383	0.123294	0.122685	0.132483	0.0686326	0.0927257	0.0751872	0.208698	0.0553776	0.0257791	0.0487248	0.0364911	0.0221544	0.0313724	0.0193721	0.0912666	0.0344371	0.0191905	0.0270667	0.0415262	0.0572136	0.0353862	0.0157306	0.0570463	0.0220078	0.067094	0.0280881	0.0408424	4.001148	0.26912	0.293991	0.098173	0.338716	3.411693
19390	-14770.7	-14780.5	9.74881	0.149634	0.0963992	0.101167	0.0960095	0.112321	0.0852579	0.11311	0.0833105	0.121645	0.189476	0.0750225	0.095568	0.0991862	0.106052	0.127225	0.172206	0.139234	0.129249	0.10775	0.0669933	0.0794148	0.0718804	0.194537	0.0595918	0.0184946	0.0475144	0.0388904	0.0281724	0.0313724	0.00981308	0.0912247	0.042015	0.0244572	0.0273367	0.0423367	0.0389907	0.0197172	0.0146774	0.0476537	0.0356721	0.0743407	0.0229552	0.0421847	3.942065	0.274758	0.288276	0.105133	0.331833	3.37006
19400	-14767.7	-14776.7	9.001	0.134788	0.0976032	0.125769	0.102449	0.121517	0.087806	0.141117	0.0869769	0.0896112	0.200253	0.0702178	0.0938372	0.101608	0.0974317	0.104848	0.153418	0.121486	0.122099	0.129924	0.0694028	0.103338	0.097458	0.203384	0.0506471	0.028913	0.0597238	0.0358366	0.0322373	0.0338926	0.0310333	0.072801	0.0403272	0.0220713	0.0242805	0.0384037	0.0476468	0.0293742	0.00511778	0.0527236	0.0321872	0.0667467	0.0498949	0.0386187	3.876258	0.274015	0.291937	0.0962968	0.337752	3.448819
19410	-14767.3	-14777.7	10.3838	0.166572	0.104187	0.12959	0.0991786	0.113449	0.0871575	0.152955	0.0761097	0.0889135	0.175365	0.065806	0.0783661	0.0950966	0.110564	0.10224	0.124345	0.121717	0.100063	0.144401	0.0716534	0.0765432	0.0741415	0.170837	0.040158	0.0320482	0.0553062	0.0245379	0.0322373	0.0291856	0.0153936	0.095973	0.0306307	0.0334761	0.0213428	0.0397103	0.0572554	0.0262382	0.0242947	0.0605934	0.0383474	0.0566098	0.0347354	0.0389623	3.782247	0.271517	0.27729	0.101138	0.350055	3.316286
19420	-14763.2	-14773.9	10.6694	0.149341	0.0675763	0.109025	0.0980642	0.114121	0.0768392	0.140361	0.0784128	0.109412	0.168679	0.06665	0.0950483	0.105054	0.106662	0.115014	0.123062	0.156967	0.107419	0.117231	0.0792158	0.0849848	0.0980509	0.157559	0.0631344	0.0237174	0.0430275	0.0195476	0.0332044	0.0342852	0.0160109	0.0830807	0.036296	0.0218386	0.028588	0.0422488	0.041133	0.0290682	0.0211978	0.0555227	0.0294745	0.0473941	0.0398693	0.0431627	3.966182	0.274162	0.287797	0.102264	0.335778	3.276552
19430	-14763.3	-14773.8	10.4454	0.138648	0.0959374	0.11752	0.0921798	0.106352	0.0952077	0.126377	0.0746804	0.0847968	0.199313	0.0767495	0.0769993	0.117335	0.105863	0.106501	0.12146	0.125946	0.120486	0.139598	0.0832693	0.0780833	0.0940876	0.198608	0.0420374	0.0212289	0.0473328	0.0217186	0.024266	0.0189567	0.020301	0.115759	0.0481803	0.0172062	0.0229296	0.0432359	0.0311189	0.0348722	0.0151206	0.0584229	0.0297654	0.0465021	0.0442336	0.0302711	3.79322	0.270034	0.291146	0.0955557	0.343264	3.309459
19440	-14766.3	-14776.2	9.90306	0.155809	0.0746485	0.107982	0.114713	0.108186	0.0952077	0.119588	0.0837253	0.0904965	0.180468	0.0751762	0.0949074	0.121448	0.0984977	0.111503	0.127851	0.131564	0.105531	0.124646	0.0775077	0.0879772	0.0858261	0.186132	0.0382248	0.031749	0.0523382	0.0170016	0.0222463	0.0306508	0.0114861	0.106445	0.0408562	0.0211423	0.0297732	0.0457925	0.0513706	0.0351702	0.0279145	0.0517816	0.0298462	0.0783757	0.0369835	0.0284274	4.07071	0.282191	0.27859	0.102918	0.336302	3.346967
19450	-14770.5	-14779.9	9.47983	0.154833	0.0932935	0.100191	0.106896	0.153452	0.084472	0.133554	0.0775507	0.0919925	0.184224	0.0705198	0.105997	0.113289	0.103612	0.0971374	0.133134	0.14359	0.0971068	0.141667	0.0946323	0.101135	0.0762686	0.187194	0.0576539	0.025024	0.0465189	0.03142	0.0302878	0.0319008	0.0208522	0.105208	0.0193922	0.0337114	0.0346153	0.0422171	0.0460588	0.0177919	0.0181914	0.0517928	0.0246384	0.0546059	0.0390808	0.0323091	3.744626	0.272799	0.290884	0.09385	0.342467	3.409013
19460	-14769.4	-14778.6	9.20498	0.159644	0.104901	0.110521	0.107271	0.118729	0.0856415	0.142202	0.0818069	0.0990655	0.20101	0.0796028	0.0843324	0.0939988	0.0980848	0.131603	0.128227	0.130398	0.124464	0.119048	0.0708485	0.0896508	0.0942197	0.160758	0.0486813	0.0264298	0.0631315	0.0320543	0.0302878	0.0319008	0.0192051	0.0880181	0.0319779	0.0168027	0.0273928	0.0494984	0.04904	0.0363491	0.020558	0.048454	0.0483566	0.0537087	0.0374204	0.0380743	4.128612	0.291752	0.275759	0.10977	0.322719	3.41337
