Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
8420	-14769.3	-14780.5	11.1631	0.11743	0.10497	0.0778028	0.102525	0.101534	0.0719794	0.117907	0.0664094	0.0816166	0.20505	0.077873	0.0786668	0.113145	0.116146	0.094034	0.125797	0.142247	0.124941	0.119127	0.0617239	0.0898347	0.0737877	0.187504	0.0707834	0.0392737	0.0240466	0.034085	0.0232664	0.0322919	0.0331999	0.0207761	0.0317863	0.0408184	0.0270878	0.0270742	0.104603	0.0544776	0.030362	0.0575188	0.0377987	0.0299222	0.0468418	0.0103969	3.94486	0.286358	0.282554	0.100221	0.330867	3.228462
8430	-14774.5	-14784.7	10.1633	0.158403	0.09515	0.0866233	0.0839446	0.104016	0.0713736	0.134828	0.0794389	0.0819856	0.171032	0.0869733	0.0912202	0.101048	0.139343	0.106203	0.162877	0.107435	0.137006	0.136101	0.086593	0.109849	0.0689578	0.179147	0.0521861	0.0250684	0.031774	0.036664	0.0247766	0.0119888	0.0322294	0.0321406	0.0502255	0.0502157	0.0201865	0.0311108	0.0757579	0.0550311	0.0141041	0.0627943	0.0315107	0.0368521	0.0654281	0.0119899	3.892912	0.271107	0.281764	0.0953144	0.351814	3.331582
8440	-14778.3	-14787.9	9.5901	0.146008	0.0992232	0.0954772	0.124016	0.121744	0.0765722	0.1692	0.0793072	0.122088	0.16276	0.0692385	0.0720957	0.112822	0.0990001	0.0964037	0.161776	0.105258	0.132239	0.137138	0.0580476	0.0887842	0.0949763	0.170073	0.0521861	0.0285073	0.0154331	0.0291077	0.0424823	0.0221863	0.0347217	0.0231421	0.0620081	0.0461721	0.0187921	0.0282459	0.0924083	0.049224	0.0221534	0.059512	0.0332698	0.0384357	0.0630544	0.0195268	4.12932	0.280596	0.298225	0.0966589	0.32452	3.374817
8450	-14770.5	-14781	10.4205	0.153647	0.0796878	0.112521	0.0764219	0.0978419	0.0746566	0.123767	0.0601194	0.105014	0.196855	0.06549	0.0917959	0.0983487	0.103423	0.114308	0.142819	0.13173	0.12093	0.147067	0.0672155	0.0855274	0.0932565	0.155621	0.0639727	0.0415723	0.0256206	0.0300754	0.0247023	0.0236056	0.0354715	0.0313123	0.0347537	0.0365768	0.0140397	0.0208599	0.084544	0.0407471	0.0420082	0.071303	0.0377876	0.0550044	0.0468727	0.0217808	4.32143	0.27968	0.288789	0.0987033	0.332827	3.280673
8460	-14781.1	-14790.9	9.83638	0.155404	0.106324	0.105534	0.0916314	0.094887	0.0986437	0.111883	0.074344	0.103205	0.167328	0.0625873	0.0857994	0.122956	0.122084	0.105319	0.126319	0.153323	0.129388	0.1414	0.0725065	0.106998	0.0679536	0.193286	0.0599054	0.0330895	0.0199778	0.0528961	0.0183507	0.017608	0.0434796	0.0248996	0.0587447	0.0306975	0.0204559	0.0159581	0.108712	0.0421043	0.0374662	0.0540077	0.0382341	0.0340531	0.0354877	0.0248638	3.797487	0.290324	0.273898	0.100389	0.335389	3.370095
8470	-14771.4	-14781.7	10.325	0.148161	0.100964	0.105405	0.0836327	0.0968595	0.090339	0.14723	0.0747725	0.0993136	0.153516	0.0694376	0.0936937	0.119024	0.126127	0.106461	0.117903	0.14583	0.115443	0.123334	0.0893811	0.0881037	0.0850299	0.16349	0.0731574	0.0198742	0.0191017	0.0475771	0.025908	0.0147747	0.0406028	0.0389971	0.0189732	0.0279091	0.0283449	0.0294384	0.0984207	0.0569651	0.023518	0.0642778	0.0251194	0.040564	0.0433259	0.0268089	4.031286	0.28713	0.276327	0.0995671	0.336976	3.30711
8480	-14780.6	-14789.9	9.28179	0.146914	0.105973	0.125245	0.092593	0.116354	0.0829638	0.117181	0.0841048	0.0930518	0.151341	0.0662798	0.0862346	0.135379	0.127539	0.122377	0.140677	0.117907	0.119606	0.14015	0.0692262	0.0742094	0.0971511	0.207596	0.0539146	0.0222537	0.0303873	0.0357001	0.0507509	0.0304455	0.0288761	0.0256845	0.0377434	0.0308886	0.0371372	0.0300836	0.1059	0.0641774	0.0421065	0.0515497	0.0229242	0.027468	0.0570662	0.0148802	3.888582	0.279469	0.29458	0.103095	0.322856	3.419992
8490	-14775.2	-14785.4	10.1982	0.151839	0.085048	0.0992949	0.0864103	0.100234	0.0906682	0.134926	0.0784265	0.0859889	0.151341	0.0719795	0.0599669	0.134746	0.10947	0.0921945	0.132855	0.143642	0.108704	0.134739	0.0941132	0.0946412	0.0956896	0.201617	0.0504288	0.0342206	0.0406463	0.041721	0.011259	0.0237421	0.0307082	0.0230235	0.0371299	0.0483123	0.0159191	0.0414055	0.0722927	0.0548273	0.03939	0.0539555	0.024754	0.0393402	0.0698944	0.021731	4.142406	0.273141	0.301869	0.095213	0.329777	3.313237
8500	-14783.1	-14791.7	8.54403	0.151942	0.0834069	0.114813	0.105127	0.11028	0.0661982	0.155288	0.0759577	0.0894199	0.167825	0.10093	0.0954204	0.143884	0.119935	0.110597	0.155732	0.117757	0.118259	0.152475	0.0813344	0.0897552	0.0872967	0.181944	0.078258	0.0210356	0.0302971	0.0329331	0.0304733	0.027998	0.0208446	0.0224709	0.048565	0.0483123	0.0152206	0.0328686	0.0710817	0.0539593	0.043531	0.0479331	0.0226983	0.061583	0.0690298	0.0324569	3.998975	0.276782	0.290626	0.103169	0.329423	3.487128
8510	-14772.4	-14781.1	8.69417	0.151698	0.0905906	0.100833	0.107631	0.11028	0.0957511	0.130217	0.0776147	0.0939291	0.180658	0.0928679	0.0931887	0.112894	0.120315	0.109398	0.140087	0.141974	0.147932	0.136835	0.106918	0.103243	0.0759225	0.184422	0.0738704	0.039045	0.0248203	0.0347734	0.0312062	0.0133425	0.031222	0.0261845	0.0322362	0.0517842	0.0215235	0.0251694	0.121571	0.0384158	0.0140426	0.0343281	0.0296178	0.0404354	0.0655645	0.0151007	4.043744	0.280694	0.295063	0.0913015	0.332941	3.469452
8520	-14765.9	-14775.5	9.60613	0.157505	0.109816	0.0985681	0.0805841	0.110291	0.0828855	0.122298	0.0776147	0.0946232	0.189229	0.0851921	0.0757068	0.102037	0.108013	0.110975	0.132024	0.133819	0.126688	0.131626	0.0690698	0.0981655	0.0930895	0.214036	0.0594315	0.0255144	0.0386979	0.0393663	0.0382512	0.0242369	0.0481	0.0167081	0.0453172	0.0389848	0.0238953	0.0314992	0.108225	0.0511338	0.0106565	0.0411565	0.0270289	0.0359147	0.0439817	0.0276928	4.020271	0.262426	0.294135	0.0994693	0.343969	3.379649
8530	-14764.8	-14774.7	9.86714	0.142316	0.101959	0.0966037	0.0952687	0.110302	0.0770401	0.13149	0.0808174	0.103065	0.162455	0.0785931	0.0832909	0.114846	0.114727	0.106598	0.146039	0.1312	0.111932	0.132532	0.0726783	0.102833	0.0670695	0.187123	0.0326536	0.0330248	0.0220576	0.0458559	0.0279663	0.0137061	0.0297689	0.033302	0.0383405	0.0582635	0.02675	0.0314992	0.0979779	0.0574772	0.0228703	0.071824	0.0277298	0.0457548	0.0560014	0.0263137	4.081591	0.276139	0.295705	0.0990659	0.32909	3.349917
8540	-14769.9	-14779.3	9.4258	0.14688	0.0926868	0.0985835	0.103001	0.112322	0.0772154	0.107299	0.0987458	0.115589	0.184183	0.0913215	0.0907943	0.111487	0.110028	0.107812	0.150287	0.14709	0.116695	0.111419	0.0748553	0.0967704	0.0682609	0.200565	0.0457499	0.0371882	0.0209276	0.049005	0.0310017	0.00837673	0.0348804	0.0224226	0.0336403	0.0426413	0.0119441	0.0317644	0.0979779	0.0607505	0.0385647	0.0569527	0.0218291	0.040333	0.0589444	0.0186492	4.369166	0.27863	0.287934	0.0927012	0.340735	3.377434
8550	-14768.6	-14777.8	9.17773	0.132557	0.0955125	0.116287	0.0863718	0.0976165	0.0897994	0.155017	0.0806228	0.0953281	0.195424	0.0891139	0.0870547	0.114879	0.119776	0.113522	0.150287	0.12043	0.131973	0.138624	0.0896025	0.0739449	0.0784932	0.176344	0.0457751	0.0266947	0.0274068	0.0307398	0.0354506	0.0227681	0.0256312	0.0259977	0.044968	0.0407001	0.0232838	0.0326993	0.0922262	0.0467967	0.0420827	0.0550327	0.0437401	0.0490101	0.0536946	0.0328015	3.960174	0.2664	0.29689	0.10664	0.330071	3.42608
8560	-14761.3	-14772.1	10.803	0.135615	0.117535	0.111572	0.104964	0.102833	0.0941719	0.12778	0.0762353	0.0795774	0.17798	0.0868863	0.0826937	0.0987464	0.110448	0.110214	0.137634	0.128611	0.127226	0.135186	0.0669969	0.0900066	0.0783934	0.180839	0.0396522	0.0243612	0.0197327	0.0417332	0.0323366	0.0236205	0.0312215	0.0214554	0.0293225	0.0389372	0.0232838	0.0183825	0.0893789	0.0516364	0.0349542	0.0494975	0.0352651	0.0396459	0.0508168	0.0146778	3.819982	0.284661	0.276184	0.103529	0.335626	3.272056
8570	-14769.1	-14779.2	10.1366	0.131753	0.0893635	0.0955797	0.101386	0.116029	0.0780954	0.12996	0.0975644	0.0952736	0.173856	0.0803141	0.0760582	0.0885188	0.111565	0.109465	0.138479	0.13751	0.125251	0.128718	0.0871985	0.0853051	0.0823375	0.193828	0.0459134	0.0243612	0.0195234	0.0464858	0.0208412	0.027243	0.0421493	0.0219406	0.0549051	0.0400328	0.0305908	0.0280103	0.12213	0.0516364	0.0108927	0.0545318	0.03571	0.0297026	0.0601688	0.0093526	3.971144	0.280498	0.290254	0.0977695	0.331478	3.329531
8580	-14771.5	-14781.6	10.1056	0.147167	0.0941894	0.122264	0.103395	0.10258	0.116939	0.163957	0.0895141	0.106477	0.184952	0.079222	0.0815312	0.0880863	0.0979403	0.113193	0.138479	0.155414	0.0946648	0.136019	0.0648064	0.0902586	0.0782086	0.165893	0.0500454	0.0237631	0.0221579	0.0243192	0.0229298	0.0202441	0.0382055	0.0255944	0.0461908	0.0631198	0.0218169	0.016215	0.0829693	0.0516364	0.0277829	0.0559071	0.0221072	0.0400719	0.0499325	0.00995572	4.013314	0.280621	0.286492	0.103574	0.329314	3.330115
8590	-14768.3	-14778.9	10.6559	0.1426	0.0976013	0.102866	0.107633	0.0976146	0.0721132	0.110656	0.0700127	0.115829	0.16565	0.0898638	0.0913335	0.098767	0.0967201	0.100278	0.133645	0.122655	0.112293	0.145973	0.0651441	0.0931861	0.0993723	0.179145	0.0696443	0.0353309	0.0248219	0.0451407	0.0294661	0.0104527	0.0217361	0.0344116	0.0301389	0.0430356	0.0160189	0.0235564	0.10501	0.0495209	0.0344808	0.054684	0.0292819	0.0574155	0.0492808	0.01655	3.752271	0.267969	0.297931	0.0989039	0.335197	3.290931
8600	-14768.5	-14779.2	10.6301	0.134867	0.0879057	0.107943	0.0875881	0.111688	0.0781123	0.128008	0.0746028	0.0725673	0.183956	0.0860166	0.0972511	0.11458	0.0958065	0.11369	0.121547	0.145413	0.116552	0.158764	0.0721771	0.0977234	0.0756652	0.160163	0.0401096	0.0245294	0.0249615	0.0349856	0.0301669	0.0322289	0.049616	0.0238016	0.0307252	0.0376989	0.010723	0.0302219	0.0862052	0.0520303	0.0197155	0.0594432	0.030384	0.0409069	0.0827902	0.0140141	4.010284	0.277075	0.288325	0.0986026	0.335997	3.277848
8610	-14774.8	-14783.3	8.50005	0.134867	0.0894452	0.10048	0.0875881	0.111688	0.0863046	0.153393	0.0811853	0.103108	0.195171	0.0977371	0.0909899	0.110196	0.113395	0.112614	0.1377	0.142354	0.111864	0.137607	0.0939057	0.0982972	0.0853664	0.184819	0.0659975	0.0541819	0.0259237	0.0480823	0.0269824	0.0120765	0.024001	0.0227762	0.038244	0.035725	0.0260902	0.0192026	0.112297	0.0546611	0.0316442	0.0811189	0.0213982	0.0658219	0.063968	0.0149162	3.773809	0.27612	0.28463	0.104328	0.334921	3.505186
8620	-14772.8	-14781.9	9.0648	0.149439	0.0961787	0.119459	0.0989729	0.139755	0.0863046	0.136566	0.0842489	0.104706	0.167818	0.0701557	0.0775618	0.126405	0.122681	0.106007	0.134029	0.137147	0.127849	0.126106	0.0784252	0.0857452	0.0772614	0.187608	0.0550397	0.0270106	0.0341291	0.0549581	0.0269824	0.0161821	0.0426549	0.0295585	0.0326484	0.0403989	0.0220076	0.0229762	0.0901868	0.0533858	0.0424812	0.0659385	0.0230515	0.0405256	0.0420177	0.0111101	4.366705	0.290304	0.276451	0.103708	0.329537	3.413675
8630	-14766.1	-14776.2	10.0375	0.160937	0.102009	0.116399	0.0809305	0.110814	0.080544	0.149276	0.0689912	0.082668	0.182297	0.0685881	0.0997505	0.110111	0.11068	0.121643	0.131641	0.136972	0.124207	0.136459	0.0854937	0.0671916	0.0830393	0.181355	0.0717315	0.0132031	0.0247768	0.0349882	0.0342324	0.0187774	0.0368021	0.0290263	0.0335138	0.0425238	0.0208788	0.0208007	0.090164	0.067628	0.0260559	0.0566173	0.0294345	0.0417633	0.0565729	0.00866154	3.794847	0.272628	0.283239	0.0978544	0.346279	3.350148
8640	-14773	-14781.5	8.56503	0.183455	0.10275	0.1164	0.111733	0.141336	0.0663187	0.125386	0.0807027	0.098439	0.171155	0.0799906	0.0918218	0.114748	0.0839564	0.1133	0.128653	0.134521	0.15097	0.126764	0.0783645	0.0895865	0.0742184	0.17249	0.0583554	0.0210219	0.0225094	0.0414625	0.0337819	0.0320769	0.0399092	0.0323621	0.0382188	0.0508202	0.0173744	0.0340944	0.105701	0.0736339	0.031487	0.0623022	0.0390366	0.0467746	0.061502	0.0114412	3.900841	0.265021	0.297796	0.104989	0.332194	3.490925
8650	-14769.7	-14780	10.3389	0.144126	0.0876229	0.103231	0.0772366	0.141561	0.0610392	0.127279	0.0758867	0.0999289	0.173259	0.0799906	0.0779225	0.114849	0.0968385	0.100622	0.140809	0.139168	0.113967	0.126443	0.0765987	0.0861448	0.0767339	0.201723	0.0630845	0.0390633	0.0325915	0.0261959	0.0283281	0.0194074	0.0379717	0.0274749	0.0500367	0.0458812	0.0146123	0.016869	0.0831671	0.0466422	0.0214698	0.0487241	0.0389012	0.0467746	0.061502	0.0260606	4.166999	0.273105	0.306556	0.095442	0.324897	3.29774
8660	-14777.6	-14788.6	11.0728	0.149734	0.119652	0.0864081	0.0848641	0.119887	0.0791606	0.142936	0.0652479	0.110142	0.170906	0.0996206	0.0762227	0.0990291	0.121762	0.0808967	0.138408	0.132966	0.121793	0.123852	0.0756851	0.083221	0.0635334	0.159396	0.0722067	0.0254103	0.0226214	0.0389456	0.025778	0.0280748	0.0288494	0.0241561	0.0290501	0.0411277	0.0121961	0.025316	0.087772	0.0570776	0.0402057	0.0440204	0.0246302	0.0379401	0.0581137	0.00993308	3.923991	0.260791	0.316929	0.0941154	0.328164	3.238748
8670	-14772	-14781.1	9.04262	0.139333	0.0813332	0.107314	0.118368	0.111922	0.082453	0.140807	0.110416	0.094904	0.191045	0.0862958	0.0733161	0.108468	0.108486	0.13946	0.120518	0.130072	0.119123	0.125383	0.0917155	0.0900665	0.0919161	0.195962	0.0447757	0.0193766	0.0254452	0.0566667	0.0279292	0.0261914	0.0318065	0.0437559	0.0325046	0.0502921	0.0158059	0.0277693	0.111761	0.0530388	0.0231726	0.0500648	0.0224444	0.0262656	0.0587698	0.0247197	4.100872	0.264504	0.306565	0.0981166	0.330814	3.431233
8680	-14770	-14779.5	9.42213	0.124926	0.0907155	0.0975316	0.0896386	0.129531	0.075253	0.127531	0.0866022	0.111072	0.187835	0.0811642	0.0788248	0.121782	0.110727	0.134788	0.15526	0.132244	0.13293	0.126385	0.0754946	0.110392	0.0743834	0.184362	0.0630186	0.0158578	0.0313418	0.0312672	0.0224888	0.0318592	0.0232364	0.027391	0.0587635	0.0295518	0.0184927	0.0174272	0.116403	0.0549408	0.0206841	0.0570598	0.0323021	0.0465933	0.0480731	0.0175953	3.925599	0.266936	0.289567	0.102616	0.340881	3.40372
8690	-14771.8	-14781.3	9.4797	0.146672	0.105334	0.0994692	0.0939905	0.0885692	0.094179	0.117699	0.0720775	0.0927494	0.230896	0.0788675	0.0862305	0.0972741	0.0934702	0.102857	0.125453	0.127165	0.133652	0.140738	0.0898256	0.0855366	0.0700274	0.199301	0.05294	0.024785	0.0226005	0.0389386	0.0329386	0.0199401	0.0259786	0.0407164	0.0474805	0.0423941	0.014076	0.023363	0.105463	0.0766917	0.0288027	0.0709644	0.030024	0.0379827	0.0463646	0.0309538	4.136574	0.279459	0.291298	0.0957813	0.333462	3.385432
8700	-14774.9	-14785.6	10.7391	0.143702	0.0897869	0.0844118	0.0797422	0.102867	0.0575747	0.134099	0.0873073	0.0798217	0.191142	0.0839137	0.0858481	0.10088	0.0903055	0.107582	0.149753	0.120288	0.108055	0.112604	0.0793299	0.0959708	0.0947089	0.195669	0.0620219	0.0290517	0.0243352	0.0434264	0.0237954	0.0125341	0.0323468	0.03651	0.0389492	0.0308287	0.0245854	0.0335431	0.104942	0.0564839	0.0523098	0.0613633	0.0236451	0.0369868	0.0333898	0.0219441	4.156064	0.273589	0.2981	0.102531	0.325779	3.258353
8710	-14770.5	-14779.8	9.29392	0.144701	0.0974398	0.114995	0.107116	0.113408	0.0824576	0.137313	0.0856303	0.109655	0.191142	0.0626648	0.0764064	0.105913	0.136542	0.101821	0.13929	0.162721	0.118445	0.12568	0.078183	0.107832	0.0860027	0.195669	0.0620219	0.0147211	0.033113	0.0434264	0.0245314	0.0274631	0.0363382	0.0170323	0.0435842	0.036105	0.0179403	0.0219353	0.0839035	0.0399971	0.0353928	0.0389484	0.0356422	0.0375106	0.0629425	0.0212487	3.954103	0.263009	0.290388	0.107483	0.33912	3.414825
8720	-14768.6	-14779.2	10.5997	0.13331	0.0975751	0.112427	0.0998496	0.0802622	0.0888704	0.12429	0.0724546	0.0927428	0.176678	0.0770118	0.0877478	0.102291	0.0953846	0.0948626	0.137883	0.136828	0.129012	0.115712	0.0810302	0.0921591	0.09219	0.162494	0.0530426	0.0176503	0.0410236	0.0385737	0.0302923	0.0106431	0.0363579	0.025371	0.0395101	0.0552578	0.0296444	0.0378867	0.108405	0.0632966	0.0220663	0.0510553	0.0354314	0.040596	0.042107	0.033592	3.779491	0.275902	0.274984	0.1035	0.345614	3.294868
8730	-14771.4	-14782.2	10.7932	0.124821	0.0956628	0.116196	0.0838434	0.106337	0.0901746	0.110952	0.0912573	0.111088	0.193412	0.0633071	0.0906183	0.0953425	0.110128	0.102479	0.142103	0.143468	0.135835	0.120643	0.0924225	0.0731761	0.0772744	0.157196	0.0530209	0.0237206	0.0358814	0.0553015	0.0261159	0.0231168	0.0273148	0.0234316	0.0403577	0.029962	0.0220566	0.0354234	0.0807531	0.0633083	0.0166291	0.0555974	0.0262731	0.0389321	0.0403926	0.0283326	3.809863	0.261852	0.300153	0.103076	0.334919	3.273658
8740	-14774.1	-14783.5	9.42725	0.170138	0.10505	0.0807178	0.073734	0.10984	0.0842215	0.129512	0.0787417	0.0863263	0.194835	0.0778212	0.0853686	0.0986218	0.117305	0.118935	0.150605	0.128483	0.113543	0.149816	0.0928749	0.0936657	0.0762213	0.205845	0.051088	0.0485806	0.0239208	0.0279063	0.0305626	0.0249976	0.0374372	0.0295169	0.0346056	0.0419208	0.0267335	0.0337932	0.0916702	0.0515983	0.00319377	0.0688159	0.0261089	0.0393511	0.0628712	0.0270006	3.914237	0.278741	0.287391	0.0936462	0.340222	3.403894
8750	-14762.3	-14772.1	9.81421	0.156116	0.090957	0.103412	0.0783198	0.100645	0.0917839	0.129676	0.0796828	0.0996001	0.188344	0.0827281	0.0877082	0.114274	0.114901	0.112896	0.125034	0.154409	0.121826	0.105034	0.0787374	0.0844628	0.0914614	0.18832	0.0742203	0.0236894	0.0257001	0.0416816	0.0206936	0.0245643	0.0250114	0.0301474	0.0428175	0.0459691	0.0267335	0.0245087	0.0797148	0.0546505	0.0188375	0.0608461	0.029502	0.0391703	0.0660651	0.0171182	4.136725	0.287658	0.279968	0.103611	0.328763	3.351972
8760	-14774.9	-14785	10.1792	0.154162	0.0736662	0.106411	0.0991755	0.111556	0.075548	0.125771	0.0877568	0.0984723	0.184698	0.0811395	0.111363	0.123706	0.108163	0.103399	0.125963	0.139338	0.120067	0.108957	0.0787374	0.0765951	0.0716503	0.179881	0.0772782	0.0460206	0.0257001	0.0405099	0.0345271	0.0156866	0.0281857	0.0339972	0.0335573	0.0472014	0.0326086	0.0301309	0.0862413	0.0399622	0.0356038	0.0561632	0.0212724	0.0415612	0.0391974	0.0105339	4.024048	0.279638	0.268577	0.106405	0.345381	3.322116
8770	-14767.9	-14777.9	9.97457	0.152057	0.0995104	0.139145	0.0881438	0.118763	0.0726933	0.146712	0.0981287	0.0921751	0.160703	0.0762197	0.0801424	0.0915189	0.0973883	0.116037	0.138348	0.127237	0.109537	0.142386	0.0840736	0.0938977	0.0838331	0.171049	0.0473664	0.0334557	0.0238287	0.0332962	0.0216147	0.0338863	0.0355729	0.0259585	0.0531352	0.0465733	0.0196987	0.0144635	0.086421	0.0687381	0.0318542	0.0376477	0.0279593	0.0485425	0.0578418	0.00921727	4.122471	0.279939	0.280564	0.100751	0.338747	3.33677
8780	-14768.3	-14779.6	11.2721	0.126171	0.0909674	0.0988996	0.0932257	0.103409	0.0832708	0.142416	0.0864164	0.111758	0.180528	0.0714287	0.0829776	0.0873542	0.0963739	0.106057	0.138348	0.130081	0.0911226	0.112369	0.0919712	0.0616965	0.0855518	0.192409	0.0728013	0.0328321	0.0304936	0.0379722	0.0324537	0.0243324	0.0363323	0.0239364	0.043401	0.0427499	0.0181006	0.0178096	0.0930292	0.0376806	0.0234078	0.0389048	0.0202967	0.0551422	0.0487752	0.0164128	4.043604	0.283023	0.270486	0.102642	0.343848	3.211665
8790	-14776.6	-14786.4	9.79073	0.147958	0.102782	0.118752	0.09656	0.102119	0.0718866	0.142416	0.0750659	0.0910906	0.163109	0.0653505	0.105551	0.102363	0.100501	0.107699	0.156769	0.13478	0.12998	0.148245	0.0808302	0.0839727	0.0846291	0.173059	0.057225	0.0391577	0.0119763	0.0449612	0.0186811	0.0165508	0.0263698	0.0129554	0.0460668	0.0442817	0.0206288	0.021676	0.114574	0.0328706	0.0387094	0.0483355	0.0264896	0.0617466	0.0543911	0.0318597	4.125565	0.266166	0.283115	0.101631	0.349088	3.354974
8800	-14767.8	-14778.4	10.5825	0.130186	0.097481	0.081296	0.088336	0.109283	0.0920482	0.12553	0.0751393	0.0985689	0.161754	0.0713169	0.0784514	0.103539	0.10952	0.119283	0.160518	0.136569	0.118362	0.125168	0.0930075	0.0920743	0.0748961	0.188203	0.0639865	0.0303518	0.0293785	0.0381539	0.018728	0.0120987	0.0357932	0.0329565	0.0276988	0.0573354	0.0227597	0.0255513	0.10631	0.0542117	0.0262715	0.0257206	0.0346705	0.0401453	0.0471807	0.0291772	3.903661	0.282358	0.28813	0.102286	0.327226	3.28901
8810	-14777.2	-14786.6	9.40109	0.145894	0.116271	0.105656	0.0819456	0.096909	0.093444	0.14213	0.0862479	0.0801038	0.22688	0.0653136	0.101166	0.11692	0.107415	0.0978275	0.145809	0.145872	0.125821	0.123633	0.0696408	0.106995	0.0769138	0.181195	0.0605075	0.0286112	0.0229393	0.0428745	0.021001	0.0207542	0.0456091	0.0172744	0.043831	0.0403169	0.0201478	0.0396376	0.0832073	0.0398867	0.0249774	0.0420271	0.0243973	0.0480196	0.0710077	0.0227844	4.025966	0.270395	0.292312	0.105318	0.331975	3.399814
8820	-14770.5	-14781.1	10.6002	0.152947	0.0855517	0.116783	0.094489	0.0969793	0.066502	0.138724	0.0856159	0.0836661	0.179535	0.0847563	0.101166	0.088722	0.0955456	0.119027	0.154852	0.149129	0.11104	0.109737	0.0714811	0.0911698	0.0801634	0.195508	0.0437365	0.0260062	0.0357333	0.0239998	0.0228025	0.0180869	0.047117	0.0402814	0.0458569	0.0410585	0.0207032	0.0197811	0.10167	0.0420216	0.029885	0.0505735	0.0268381	0.0396862	0.0535928	0.0145316	3.743384	0.267708	0.288515	0.100588	0.343189	3.297051
8830	-14768.2	-14778.6	10.3447	0.163602	0.0956836	0.111607	0.0822036	0.0993662	0.08521	0.10882	0.0848842	0.0963986	0.18027	0.0670448	0.0749273	0.107344	0.0895255	0.114672	0.142198	0.148662	0.144236	0.131699	0.0739368	0.0830483	0.0908085	0.164574	0.0421926	0.0191053	0.020295	0.0516456	0.0308549	0.0167519	0.0281914	0.0190106	0.0456436	0.0369532	0.027777	0.0376495	0.10167	0.0561161	0.0306473	0.0607292	0.0440539	0.0282839	0.055404	0.0145652	3.978923	0.275291	0.290232	0.0961218	0.338355	3.308261
8840	-14770.6	-14781.4	10.7768	0.137613	0.0801594	0.123932	0.0922548	0.0971875	0.0702908	0.112835	0.0915052	0.110191	0.173489	0.0765534	0.0766987	0.103465	0.0999996	0.114672	0.142768	0.134394	0.140056	0.142698	0.0724627	0.0729459	0.0908085	0.197056	0.0646639	0.0217285	0.0262771	0.025284	0.0406614	0.0255998	0.0350517	0.0360251	0.0294509	0.041618	0.0248721	0.0302504	0.0755494	0.0474885	0.023193	0.0518347	0.0286405	0.0282839	0.0561001	0.0178155	3.662682	0.259576	0.289513	0.0995294	0.351381	3.284425
8850	-14762.6	-14773.3	10.6386	0.130534	0.0853925	0.100652	0.111747	0.111474	0.0853415	0.125253	0.0884453	0.0889083	0.174057	0.0745436	0.0826035	0.103585	0.0978649	0.129879	0.112819	0.120787	0.126208	0.130051	0.0812128	0.0721222	0.0771724	0.178493	0.0562542	0.025522	0.0186812	0.0251009	0.0257045	0.0278841	0.0213667	0.0210192	0.0401107	0.0560996	0.0223619	0.0302504	0.0876192	0.0652658	0.0281863	0.0735616	0.0278117	0.0418872	0.0654625	0.0184318	4.167621	0.277308	0.283794	0.101952	0.336946	3.267727
8860	-14767.5	-14777	9.56896	0.14525	0.101462	0.0945674	0.110598	0.106837	0.0923962	0.126291	0.0801512	0.0815598	0.157295	0.0738675	0.0948229	0.1023	0.100861	0.120572	0.147768	0.132509	0.126208	0.120512	0.101576	0.0927693	0.0720814	0.201472	0.0493448	0.0443207	0.0231304	0.0412015	0.0340648	0.0285105	0.0203033	0.0338845	0.0272064	0.0496559	0.0149872	0.0251726	0.0904872	0.0525294	0.0214824	0.0522219	0.0397651	0.0559479	0.0636203	0.0269479	4.102375	0.270715	0.29134	0.106257	0.331688	3.378511
8870	-14779	-14789.5	10.471	0.136132	0.0791762	0.117313	0.0974275	0.102346	0.062528	0.116279	0.0836897	0.10598	0.158349	0.081984	0.0918166	0.101208	0.112269	0.124341	0.149662	0.128311	0.117598	0.100492	0.0784861	0.0762931	0.0856201	0.172476	0.0486328	0.0416672	0.0217775	0.0378469	0.0309799	0.0250412	0.0274122	0.02422	0.0253507	0.0761205	0.0201266	0.0418868	0.0844816	0.0461374	0.0594615	0.0456355	0.0345747	0.0423762	0.0646621	0.0178578	3.97226	0.261447	0.307623	0.102705	0.328225	3.296027
