Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
8210	-15803.6	-15816	12.4591	0.137013	0.0813419	0.103209	0.109811	0.120411	0.0903565	0.11502	0.0856365	0.0851551	0.174624	0.0786323	0.0988983	0.102758	0.0986062	0.127123	0.127564	0.118492	0.123213	0.115725	0.0803541	0.0785807	0.0985526	0.143347	0.032484	0.0927394	0.0412772	0.0636035	0.0432353	0.0497308	0.0211403	0.0429896	0.0326829	0.018601	0.0235732	0.0453167	0.0290881	0.0359556	0.0275472	0.0405588	0.015909	0.0222192	0.0389898	0.0309291	3.242996
8220	-15807.6	-15820.2	12.5401	0.125836	0.0924207	0.0944626	0.0986268	0.110947	0.0975147	0.107013	0.0769932	0.0838848	0.170787	0.0970585	0.0759989	0.0993219	0.0981807	0.109232	0.114104	0.129096	0.11807	0.0997516	0.0708664	0.0830234	0.0991384	0.192467	0.0244703	0.0886313	0.0400959	0.0687605	0.0260036	0.025131	0.0435608	0.0697356	0.0388088	0.0254045	0.0370203	0.0414188	0.0241405	0.033684	0.0266939	0.0446213	0.0232954	0.0157006	0.0494116	0.0435155	3.234898
8230	-15808.1	-15821.4	13.3008	0.122467	0.0838452	0.0801996	0.0896417	0.117716	0.0858662	0.130365	0.0915394	0.0908668	0.180365	0.0623217	0.0731488	0.0856911	0.124126	0.10934	0.125614	0.151595	0.0998236	0.0995933	0.0845758	0.0830234	0.0830543	0.186966	0.0305699	0.0921245	0.0322123	0.0399327	0.044176	0.0228948	0.0254232	0.0413606	0.0311761	0.0155638	0.0371224	0.0441984	0.0223335	0.0419317	0.0395898	0.039241	0.0160779	0.0279476	0.0368053	0.036403	3.158829
8240	-15816.5	-15828.3	11.8138	0.123531	0.0847368	0.0847032	0.108427	0.125325	0.07181	0.11417	0.100463	0.0932748	0.160778	0.0922907	0.0820289	0.0977392	0.0956085	0.121174	0.148746	0.127015	0.13189	0.145984	0.0793742	0.123985	0.080135	0.185901	0.0241542	0.0849777	0.0561074	0.0361876	0.0267424	0.0187717	0.0187327	0.0633436	0.0337427	0.0232684	0.0286871	0.0368644	0.0363839	0.0280368	0.0375564	0.0519596	0.0161507	0.0190653	0.0408497	0.0468534	3.307527
8250	-15804.9	-15816.9	12.0171	0.139683	0.102479	0.108047	0.106691	0.146424	0.0773199	0.132193	0.0828669	0.0901355	0.150747	0.0862663	0.0977665	0.101598	0.0969117	0.115105	0.119869	0.109566	0.101496	0.123782	0.077513	0.0839866	0.0920923	0.175539	0.0381251	0.0992294	0.0251214	0.0370188	0.0378849	0.0334687	0.0175703	0.0466757	0.0226169	0.01337	0.0367497	0.0445166	0.0338949	0.0399506	0.0360288	0.0568457	0.0321612	0.0341484	0.0456814	0.0380596	3.287197
8260	-15803.7	-15816.1	12.4263	0.139683	0.108832	0.100272	0.073987	0.117298	0.0890707	0.127293	0.110403	0.0878583	0.162654	0.0841982	0.0940461	0.0928949	0.109063	0.100197	0.144015	0.123228	0.101837	0.122376	0.0586144	0.0895609	0.0952156	0.156848	0.0294006	0.100658	0.0366012	0.0479101	0.0389106	0.0364895	0.0322812	0.0578577	0.027568	0.016028	0.0260078	0.0403761	0.0338949	0.0317976	0.0263585	0.0456656	0.0180129	0.016464	0.0461835	0.0483707	3.246282
8270	-15819.9	-15832.2	12.3114	0.12501	0.103431	0.101585	0.106971	0.106222	0.0804163	0.124591	0.0724628	0.0903868	0.186893	0.0821791	0.0843316	0.0883262	0.116089	0.122555	0.126475	0.155655	0.0938063	0.123775	0.0829585	0.0895609	0.0912361	0.163497	0.0338258	0.0579825	0.0358443	0.0587124	0.0490765	0.0137215	0.0241817	0.0786797	0.0461959	0.0283283	0.0143576	0.0403761	0.0315396	0.0320469	0.0216885	0.0332446	0.0196422	0.0243309	0.0461835	0.0493963	3.257768
8280	-15804.9	-15817.6	12.6428	0.12088	0.0972525	0.0898626	0.0966044	0.156047	0.0913767	0.124329	0.103176	0.0921839	0.159943	0.0753972	0.0871263	0.0851889	0.0884221	0.123263	0.127035	0.128806	0.118492	0.110267	0.0817323	0.0904594	0.0913272	0.155378	0.0351808	0.082215	0.0389496	0.0434298	0.029432	0.0296345	0.0253738	0.0506985	0.0292803	0.0289669	0.0195032	0.0353943	0.0242611	0.0399605	0.0412925	0.0534934	0.0143676	0.033817	0.0344511	0.0403779	3.22463
8290	-15804.5	-15817.7	13.2068	0.118368	0.0958627	0.0871584	0.100504	0.109529	0.0882286	0.131738	0.0879024	0.0895471	0.192375	0.0691521	0.0808171	0.104618	0.079172	0.123138	0.127035	0.120633	0.105935	0.106667	0.0696842	0.0802123	0.0839799	0.182249	0.0399187	0.0941732	0.0325773	0.0577577	0.0451551	0.040621	0.0180816	0.0506605	0.0233729	0.0190949	0.0480351	0.0404144	0.0361676	0.0220969	0.0254025	0.0534934	0.0125931	0.0173273	0.026178	0.0305974	3.168224
8300	-15799.4	-15811.7	12.2732	0.137863	0.0863037	0.112161	0.103268	0.0898769	0.088658	0.132362	0.0879024	0.0947012	0.184018	0.071437	0.0917081	0.113042	0.0935323	0.107997	0.139479	0.106245	0.102475	0.119979	0.082292	0.0894722	0.0946731	0.183662	0.0251864	0.0597776	0.0356604	0.0517038	0.0471182	0.036911	0.0235272	0.0611578	0.0216943	0.014461	0.0345592	0.0517516	0.0283924	0.0331857	0.0331614	0.0574088	0.0095228	0.0266211	0.0564844	0.0401968	3.26159
8310	-15812	-15823.8	11.8027	0.108927	0.108874	0.112791	0.104787	0.0989431	0.0798266	0.127617	0.0698863	0.111374	0.169331	0.0792613	0.0911055	0.138127	0.0843982	0.101403	0.138755	0.118771	0.111306	0.118601	0.0816588	0.0955029	0.0938861	0.20791	0.039852	0.0732109	0.0288553	0.0448047	0.0352363	0.0341936	0.0270228	0.0587824	0.0459717	0.0130465	0.0280898	0.0551554	0.0190965	0.029004	0.0285266	0.045458	0.0328959	0.0279766	0.0609786	0.0274387	3.308638
8320	-15807.8	-15820.3	12.4918	0.119618	0.115117	0.109302	0.104703	0.1196	0.096078	0.13634	0.0703385	0.101492	0.175942	0.0852603	0.0696713	0.0779084	0.0753704	0.137663	0.136482	0.116313	0.0909827	0.123173	0.0591671	0.104079	0.0799043	0.168863	0.0233054	0.078297	0.0252107	0.0496503	0.0301197	0.0471369	0.0272328	0.0446143	0.0223127	0.0253778	0.0354649	0.0646815	0.015719	0.0440638	0.033515	0.0526761	0.0207812	0.0350016	0.0474813	0.0437214	3.239733
8330	-15810.7	-15823.3	12.5961	0.126264	0.0892665	0.103297	0.101058	0.103528	0.0954852	0.130781	0.100926	0.0840497	0.165497	0.0802508	0.0850097	0.0875458	0.091106	0.114651	0.134557	0.122238	0.111949	0.114222	0.0800748	0.083028	0.0785661	0.167483	0.0121645	0.0892232	0.022043	0.0375324	0.0532761	0.0506854	0.0259086	0.0537001	0.0236198	0.0518722	0.0443983	0.0500027	0.0123376	0.0303809	0.0379769	0.0515273	0.0238561	0.0384638	0.0335125	0.0359842	3.2293
8340	-15813.1	-15826.5	13.3712	0.125811	0.106367	0.0962443	0.114848	0.0741383	0.0860342	0.13157	0.0799145	0.108186	0.165423	0.0747711	0.0837484	0.108093	0.0811848	0.115368	0.124786	0.136311	0.0932692	0.130569	0.0611606	0.116734	0.0889639	0.152632	0.0485247	0.0590894	0.0313535	0.0436588	0.0568297	0.0206955	0.0345119	0.0517845	0.0281018	0.01418	0.0248553	0.0367574	0.0215145	0.0366345	0.0382286	0.0395862	0.011955	0.0350879	0.0288262	0.0334893	3.151792
8350	-15793.9	-15807.5	13.6112	0.124324	0.0892503	0.101755	0.101427	0.102031	0.0816296	0.11233	0.0724999	0.0988141	0.164256	0.0914738	0.0729991	0.0899078	0.0942884	0.117297	0.121118	0.138476	0.11366	0.124468	0.0637891	0.100514	0.0840267	0.149563	0.032511	0.0936818	0.0267355	0.0529814	0.0374042	0.0363376	0.0256467	0.0392704	0.0293097	0.0196519	0.0409139	0.0472219	0.0195324	0.0300062	0.0312531	0.0379686	0.011955	0.023898	0.0419606	0.0396467	3.127784
8360	-15806.8	-15820.1	13.3408	0.13325	0.0990522	0.0920671	0.108381	0.110717	0.0699653	0.108476	0.0923938	0.0952301	0.160216	0.081394	0.0874941	0.102997	0.0815384	0.0973509	0.120852	0.138332	0.0812683	0.124862	0.0637891	0.10419	0.105743	0.168892	0.0233204	0.0841753	0.0330156	0.0388944	0.0411611	0.0344848	0.0287199	0.0358082	0.0251976	0.015189	0.0460752	0.0557908	0.0244358	0.0236966	0.0324758	0.0404416	0.0312657	0.0217194	0.0499398	0.0405681	3.154827
8370	-15804.8	-15817.7	12.8661	0.138063	0.0970042	0.100881	0.100996	0.133874	0.075025	0.13629	0.0793848	0.103665	0.139524	0.0740898	0.0742464	0.105767	0.0874874	0.106386	0.122869	0.153303	0.108921	0.118969	0.0703651	0.082266	0.0994836	0.195635	0.0189349	0.0630869	0.0208839	0.032496	0.0502756	0.0310956	0.0303961	0.0567917	0.0278027	0.0266161	0.020719	0.0557908	0.0152547	0.0314995	0.0249755	0.0484191	0.0318798	0.016801	0.0490067	0.0450785	3.202298
8380	-15806.5	-15820	13.5431	0.111781	0.0910316	0.0884827	0.0982368	0.108588	0.0728278	0.123961	0.086799	0.111231	0.149969	0.0899767	0.0794643	0.0910176	0.0875666	0.0884591	0.135566	0.155974	0.118764	0.13261	0.081575	0.0942855	0.0634809	0.169096	0.0337565	0.0949633	0.0313747	0.037591	0.0330333	0.0206947	0.0207374	0.0464281	0.0222388	0.0125204	0.0199154	0.0505848	0.0237377	0.033511	0.0505667	0.0430111	0.0190221	0.0210986	0.048619	0.0404483	3.134596
8390	-15804.2	-15816.9	12.7505	0.123674	0.111277	0.0885282	0.103511	0.107283	0.0912276	0.128322	0.0617775	0.09963	0.173557	0.0798526	0.0790949	0.0960069	0.0986542	0.123143	0.1402	0.14252	0.0989131	0.13337	0.0857481	0.0872294	0.0714388	0.194914	0.0292321	0.08707	0.0330181	0.0588234	0.0389401	0.0191665	0.0269688	0.044854	0.0178973	0.0132478	0.0192225	0.0386198	0.0160495	0.0283496	0.0540455	0.0450093	0.0120308	0.0244243	0.0417882	0.0452267	3.213857
8400	-15793.1	-15806.7	13.5759	0.118763	0.0980174	0.0888412	0.100243	0.113792	0.073923	0.124172	0.0879587	0.091648	0.17046	0.0597052	0.0892005	0.109792	0.0982489	0.107931	0.123101	0.127558	0.101374	0.120548	0.0714269	0.0774503	0.0815901	0.155651	0.0350889	0.0670817	0.0409797	0.0609249	0.0302079	0.0376565	0.0264841	0.0533603	0.03008	0.0151248	0.0331165	0.035224	0.0234319	0.0414833	0.0240119	0.0466926	0.0211731	0.0278894	0.0464528	0.0434589	3.131319
8410	-15813	-15826.1	13.0703	0.115964	0.119348	0.118531	0.128596	0.151434	0.0887667	0.113859	0.0817511	0.0793436	0.164813	0.0826578	0.0722705	0.0971893	0.0752813	0.108758	0.136616	0.118705	0.10837	0.0981772	0.0875849	0.080296	0.0715867	0.172901	0.0241187	0.0744983	0.0187363	0.0326914	0.0207858	0.0399715	0.0219974	0.0537821	0.03497	0.0369767	0.0347392	0.035224	0.0234319	0.0345156	0.0425562	0.0480418	0.0146728	0.0337442	0.0494191	0.0342097	3.181883
8420	-15798.5	-15811.5	13.0501	0.117875	0.113619	0.0871896	0.0808284	0.115468	0.0903297	0.126552	0.0739576	0.0849755	0.174595	0.0739628	0.0930014	0.0898871	0.106249	0.121859	0.120683	0.10731	0.114996	0.127563	0.071316	0.101511	0.0993056	0.164714	0.0293153	0.0798744	0.0356516	0.051402	0.0367085	0.0209779	0.0327623	0.057631	0.0286409	0.0247599	0.0368838	0.0362383	0.0223956	0.041705	0.0262992	0.0455573	0.0162655	0.0258306	0.0363334	0.0409202	3.183899
8430	-15807.4	-15820.4	12.9565	0.127062	0.121239	0.101104	0.113004	0.10973	0.117174	0.122132	0.0609403	0.117147	0.15013	0.0856896	0.0752493	0.0815316	0.09919	0.108839	0.123119	0.108975	0.100422	0.116851	0.0874327	0.0885463	0.0803994	0.171174	0.027626	0.0853738	0.0284468	0.0449387	0.0513367	0.0382143	0.0160589	0.0549741	0.0322039	0.0175335	0.0278585	0.0311792	0.0306833	0.0452255	0.0154724	0.052951	0.0157056	0.0340574	0.0371907	0.0391426	3.193255
8440	-15812.8	-15825.5	12.7226	0.106489	0.0795102	0.0933655	0.0944415	0.096587	0.0810764	0.122132	0.0834554	0.0987428	0.174503	0.0574141	0.101127	0.107971	0.103342	0.0912125	0.118719	0.141502	0.124904	0.100118	0.0814328	0.0772601	0.110481	0.190045	0.0306862	0.0807945	0.0279659	0.062367	0.0388887	0.028862	0.0268078	0.0650127	0.0215796	0.0170555	0.034714	0.0424442	0.0200306	0.0306631	0.04093	0.0477814	0.0202818	0.0262199	0.0721686	0.0455653	3.216649
8450	-15804.3	-15817.2	12.8857	0.117156	0.102426	0.108928	0.102739	0.108521	0.0830999	0.119726	0.0748848	0.100925	0.150663	0.068541	0.0811701	0.08781	0.0906884	0.128159	0.124798	0.123486	0.121121	0.118843	0.0607312	0.0880232	0.079698	0.192941	0.0239565	0.0745389	0.0368008	0.0390461	0.0305399	0.0286554	0.0399656	0.0626175	0.0371027	0.022051	0.0423201	0.0381258	0.0420969	0.0458096	0.0331126	0.0396143	0.0200163	0.0336998	0.0433865	0.0318083	3.200342
8460	-15800.2	-15813.6	13.3457	0.130773	0.0864406	0.0906995	0.116453	0.121776	0.0883609	0.114635	0.0747805	0.104824	0.170181	0.0678888	0.083183	0.0838171	0.0971956	0.132555	0.11553	0.131073	0.118315	0.123272	0.0631729	0.0823712	0.0949602	0.146572	0.0412926	0.0833838	0.0264458	0.0401216	0.0323205	0.0197949	0.0223801	0.0519574	0.0280074	0.0259288	0.0247077	0.0448669	0.0208108	0.0328808	0.0361223	0.0518739	0.0145116	0.0325237	0.0357949	0.0497815	3.154336
8470	-15801.5	-15814.1	12.6696	0.115094	0.102144	0.0962183	0.0865523	0.124563	0.0756471	0.123369	0.101978	0.0927968	0.169789	0.0817511	0.0786711	0.10692	0.0801956	0.0876716	0.138121	0.125892	0.0990163	0.128478	0.075094	0.0779465	0.102394	0.167206	0.0389202	0.0948924	0.0373919	0.0642235	0.0404074	0.0261457	0.0272388	0.0557687	0.027319	0.0172267	0.0400476	0.0311286	0.0321361	0.0395403	0.040336	0.0401309	0.0181456	0.0257319	0.0439937	0.0437127	3.221946
8480	-15804.9	-15817.6	12.6664	0.127741	0.0930115	0.10438	0.11957	0.120977	0.0904349	0.130459	0.062723	0.113359	0.211086	0.0869802	0.0700678	0.100778	0.0982631	0.0923522	0.121128	0.107367	0.102469	0.119058	0.0663931	0.0827198	0.089236	0.195658	0.0230351	0.0851639	0.0304189	0.0407524	0.0447514	0.0416535	0.0240555	0.0430718	0.024731	0.0179979	0.043842	0.0583698	0.0142525	0.0346877	0.0227371	0.0497948	0.0180122	0.0276142	0.0436187	0.0274995	3.222273
8490	-15808	-15820.2	12.2425	0.121345	0.0946683	0.0902378	0.0911917	0.129114	0.076876	0.126457	0.106734	0.10099	0.176101	0.0762353	0.075308	0.0916513	0.107213	0.110258	0.1254	0.136799	0.118645	0.148974	0.0746326	0.0865386	0.0713031	0.204218	0.0243826	0.0696729	0.0375115	0.0651919	0.0241622	0.0208967	0.0378462	0.0693658	0.0158438	0.0179979	0.0435715	0.0269209	0.0270133	0.0404823	0.0355289	0.0477008	0.0119801	0.0235062	0.045277	0.0389131	3.264655
8500	-15809.6	-15822.2	12.5699	0.125259	0.109049	0.107972	0.100624	0.118364	0.0750821	0.123873	0.0857262	0.10099	0.132698	0.0755739	0.085767	0.0940117	0.110368	0.0830366	0.131684	0.133917	0.138875	0.106061	0.102252	0.0658961	0.0777558	0.164871	0.0366276	0.0752986	0.0234033	0.051497	0.0319123	0.0231309	0.0373279	0.0545502	0.0265497	0.0235063	0.0347401	0.0351693	0.0316718	0.0495494	0.0338435	0.0502285	0.0162897	0.0361232	0.0577642	0.0530251	3.231917
8510	-15804.1	-15816.5	12.3902	0.111291	0.110891	0.0991149	0.0939958	0.113752	0.0725738	0.129812	0.10314	0.103578	0.15613	0.0753055	0.0899793	0.0820894	0.106773	0.123578	0.153984	0.15653	0.112113	0.112564	0.075554	0.095293	0.0838272	0.154356	0.0238417	0.0678362	0.0456934	0.0403425	0.0328701	0.0184167	0.0250049	0.0675891	0.0235597	0.0197335	0.0335212	0.0576688	0.0512043	0.0291067	0.0309677	0.0336507	0.0162897	0.0316622	0.0419274	0.0427787	3.249893
8520	-15809.5	-15820.9	11.4029	0.156604	0.0886332	0.087221	0.104706	0.102763	0.0793635	0.11942	0.0837198	0.105981	0.182328	0.0762137	0.0864705	0.101737	0.0839765	0.12585	0.123692	0.152841	0.119776	0.124082	0.0699093	0.0834139	0.0850985	0.181347	0.0343853	0.0677082	0.0332331	0.0363876	0.024317	0.0167256	0.0407811	0.0584777	0.0253942	0.0223493	0.0390563	0.0573742	0.0526972	0.0429333	0.0381831	0.0619136	0.0215325	0.04466	0.0562524	0.0491074	3.348616
8530	-15811.1	-15823.6	12.5034	0.123262	0.115609	0.11009	0.111915	0.123745	0.0732915	0.118834	0.0697577	0.0969465	0.180412	0.0913018	0.0684864	0.114678	0.092668	0.113337	0.12829	0.111189	0.110042	0.144136	0.0906849	0.0775032	0.0806317	0.16412	0.0282893	0.0721758	0.0447585	0.0614176	0.0399565	0.0127455	0.022307	0.0584777	0.0378098	0.0190032	0.0324023	0.0482603	0.0198918	0.0320486	0.0226603	0.0583867	0.0122315	0.0140039	0.0550176	0.0357915	3.238567
8540	-15806.2	-15818.6	12.4397	0.115046	0.126377	0.103788	0.123239	0.103396	0.0954974	0.137008	0.0849721	0.0864839	0.178445	0.0755063	0.0835611	0.0993829	0.0930911	0.109133	0.119896	0.150225	0.127401	0.107612	0.0807757	0.10514	0.0894325	0.142104	0.0360964	0.0673264	0.0249485	0.0482154	0.0374617	0.0290179	0.0230947	0.0609704	0.0239771	0.0225526	0.0336101	0.0580986	0.0149555	0.0258128	0.0373251	0.0502743	0.0130998	0.0356319	0.042166	0.0227904	3.244936
8550	-15807.7	-15819.9	12.1603	0.140395	0.0971778	0.0861809	0.0860931	0.12379	0.0825089	0.12457	0.0754873	0.118543	0.160786	0.0730518	0.0713518	0.112514	0.097053	0.128139	0.123098	0.140391	0.137171	0.120434	0.0698015	0.0859882	0.0804932	0.168018	0.0229064	0.0789545	0.0394153	0.0537377	0.0365979	0.0217225	0.0210203	0.0462524	0.0236383	0.0356685	0.0410762	0.0704045	0.030275	0.0254267	0.0402883	0.0410074	0.0157067	0.0305359	0.0472644	0.0479457	3.27288
8560	-15811.6	-15823.6	11.9061	0.104839	0.097542	0.103247	0.117708	0.14673	0.0814001	0.128941	0.0779875	0.0860443	0.177588	0.0810615	0.0878979	0.0891364	0.0922845	0.114807	0.129622	0.141749	0.101462	0.134257	0.0912299	0.0916699	0.0842136	0.168018	0.0199399	0.0567364	0.0489022	0.0504072	0.0295103	0.0510599	0.0223857	0.0519682	0.043814	0.0232067	0.0407271	0.0653549	0.0214647	0.0258074	0.0377074	0.0450269	0.0214676	0.0207716	0.0555356	0.0370715	3.298299
8570	-15804.3	-15817.9	13.5688	0.129595	0.0926786	0.103152	0.113718	0.132825	0.0792986	0.124531	0.0865538	0.101743	0.156642	0.0652551	0.0843832	0.0887841	0.088521	0.129509	0.128612	0.107176	0.116724	0.108561	0.0715495	0.0927955	0.0818577	0.168992	0.0309395	0.0629895	0.0224705	0.0312269	0.0333842	0.0116813	0.042057	0.0694169	0.027604	0.0193819	0.0381866	0.0323588	0.0225168	0.0374215	0.0291835	0.0402209	0.0206968	0.024733	0.041732	0.0403644	3.132024
8580	-15812.6	-15826	13.3828	0.134977	0.0843584	0.116076	0.0775166	0.114205	0.0824468	0.129466	0.062888	0.0929584	0.142131	0.0771299	0.0875301	0.0887841	0.103874	0.11004	0.130196	0.0998759	0.122067	0.11628	0.0806233	0.0912456	0.104683	0.150464	0.0314202	0.0730699	0.0351272	0.0521326	0.0258437	0.0364895	0.0274348	0.0556854	0.0346138	0.0186611	0.0214415	0.0637771	0.0327369	0.0396224	0.0198468	0.0491241	0.0277164	0.0308402	0.0395494	0.0356748	3.150623
8590	-15804.1	-15816.7	12.6697	0.140864	0.091592	0.0883726	0.105728	0.134919	0.0821813	0.135205	0.0824877	0.126093	0.157165	0.0750209	0.0913914	0.0971111	0.0992048	0.107296	0.116332	0.111042	0.108543	0.109833	0.0940131	0.0764491	0.0939232	0.15682	0.027234	0.0645317	0.0275625	0.0497295	0.0382233	0.0343069	0.0263534	0.0620847	0.0262026	0.01803	0.0266799	0.0491757	0.024115	0.0410585	0.0223336	0.0697517	0.0317677	0.0321645	0.0353202	0.0337209	3.221936
8600	-15806.7	-15818.9	12.2468	0.120798	0.0987554	0.104082	0.106227	0.130321	0.0825576	0.146447	0.0800485	0.0935897	0.142023	0.107033	0.0838555	0.105323	0.0907036	0.10197	0.128443	0.132097	0.0965593	0.136869	0.0765047	0.0906504	0.0870622	0.168128	0.0323035	0.060951	0.0284833	0.0403102	0.0317463	0.0317172	0.0331132	0.0508856	0.0196889	0.0177142	0.0421509	0.0733301	0.0449587	0.0253071	0.0321462	0.0469859	0.0328583	0.0181028	0.0463186	0.0451116	3.264233
8610	-15824.8	-15837.6	12.7923	0.126955	0.094653	0.0892067	0.105445	0.118097	0.108867	0.132343	0.0798599	0.0910865	0.129844	0.057426	0.0913986	0.0793002	0.109581	0.118031	0.113015	0.148116	0.112113	0.107392	0.0826895	0.0906504	0.108057	0.16044	0.0369651	0.0853896	0.0279874	0.0782594	0.0333575	0.0287374	0.02348	0.0375258	0.0454488	0.0134587	0.0231087	0.0427104	0.0247143	0.0507074	0.0209729	0.0469859	0.0307757	0.0391393	0.0311743	0.0342146	3.209681
8620	-15810.3	-15823.5	13.2123	0.133327	0.114355	0.0814941	0.107576	0.118433	0.0807605	0.138279	0.0777841	0.102183	0.15369	0.0683761	0.0901916	0.089267	0.0906093	0.115092	0.118744	0.118832	0.129372	0.138629	0.0797516	0.0957755	0.0716123	0.132394	0.0142162	0.103282	0.0370566	0.0323066	0.0237766	0.0254857	0.0244722	0.0367155	0.0166781	0.0430842	0.0252161	0.0494317	0.0401421	0.0324144	0.0283677	0.043796	0.0355317	0.0165137	0.051485	0.0411796	3.167679
8630	-15799.7	-15813.1	13.4577	0.106402	0.0945958	0.108327	0.105993	0.133006	0.0705	0.119601	0.0680135	0.0902908	0.147408	0.0856662	0.0882514	0.0896494	0.0972553	0.114364	0.106067	0.114543	0.117742	0.127665	0.0717065	0.0804071	0.0782237	0.151947	0.0220813	0.0898664	0.0397869	0.0544697	0.0393748	0.0241169	0.0329897	0.0423509	0.0202922	0.022022	0.0326383	0.0529944	0.0409036	0.0333569	0.0298459	0.055323	0.0173206	0.0353527	0.0531106	0.0373123	3.143134
8640	-15813.3	-15826	12.6744	0.118161	0.0945958	0.122182	0.0947987	0.0925811	0.0875259	0.135416	0.0632815	0.10692	0.184239	0.0856662	0.0686719	0.089128	0.10419	0.088815	0.143701	0.115874	0.122437	0.123678	0.0701838	0.0962378	0.109525	0.163214	0.0363449	0.0659209	0.0272013	0.0457838	0.0207753	0.0187614	0.049475	0.0575098	0.0216749	0.0147155	0.0277853	0.0483302	0.0517727	0.0431997	0.0248627	0.0505674	0.0217792	0.0221022	0.0565546	0.0353253	3.221464
8650	-15813.5	-15825.7	12.2472	0.128919	0.0776631	0.0954483	0.112642	0.0925811	0.100396	0.104615	0.0832014	0.0997442	0.167902	0.100626	0.0837607	0.107924	0.0963523	0.147323	0.120491	0.129877	0.128103	0.14298	0.0534724	0.0863563	0.0989044	0.164834	0.0393807	0.0839665	0.0169078	0.0554676	0.0307495	0.0239148	0.025211	0.0438605	0.0194277	0.00851881	0.0357077	0.0560135	0.0316576	0.0345707	0.037782	0.0524346	0.0334685	0.0264005	0.0479799	0.0366558	3.264191
8660	-15805.3	-15818	12.7034	0.131878	0.101176	0.0899619	0.132809	0.116194	0.072781	0.102858	0.0785917	0.0955752	0.16105	0.0914882	0.0675109	0.117913	0.104232	0.105934	0.121655	0.129877	0.11984	0.115299	0.0907961	0.0847317	0.0814113	0.160252	0.0175343	0.0853328	0.0227328	0.0478074	0.0506772	0.0233119	0.0318151	0.0548253	0.0256077	0.0393923	0.0225564	0.0405734	0.0258081	0.0418394	0.0442833	0.0443445	0.019894	0.0324005	0.0371095	0.0369074	3.218568
8670	-15803.5	-15816	12.4807	0.114552	0.0928592	0.0964011	0.101423	0.108734	0.0717425	0.103537	0.0799406	0.10131	0.156708	0.0914882	0.10396	0.0945809	0.114955	0.117411	0.148075	0.150128	0.11854	0.114904	0.0736637	0.0855358	0.0819263	0.162408	0.0416511	0.0722057	0.0331188	0.0529778	0.0320376	0.0324386	0.0244092	0.0547473	0.0183454	0.0080515	0.0386158	0.0404054	0.0236526	0.0386121	0.0400101	0.0545772	0.0344634	0.0248127	0.0490133	0.0419096	3.240837
8680	-15807.7	-15820.1	12.4534	0.113849	0.10663	0.0991151	0.101423	0.112625	0.0939566	0.117722	0.0941706	0.0876982	0.165598	0.0931598	0.0849934	0.103546	0.0791791	0.122337	0.135461	0.133545	0.10482	0.136996	0.0748241	0.0772856	0.0890437	0.170742	0.0401324	0.0934499	0.0393725	0.0372354	0.0281982	0.014276	0.0305323	0.0524861	0.0416025	0.0169766	0.0244729	0.0376457	0.0267783	0.0391135	0.022025	0.051202	0.0395872	0.0178096	0.0424843	0.049468	3.243569
8690	-15810.5	-15823.6	13.1196	0.154064	0.0773261	0.0831282	0.083196	0.112625	0.0678154	0.128764	0.0758976	0.113454	0.158801	0.0839562	0.0698132	0.104226	0.083946	0.120755	0.146633	0.120807	0.130638	0.110219	0.0871084	0.102943	0.0851414	0.168982	0.019275	0.0591143	0.0323325	0.0438358	0.0447353	0.023279	0.0225907	0.0703682	0.0227601	0.0179428	0.0274682	0.0541601	0.0363594	0.0226046	0.0438177	0.0451333	0.013798	0.0215903	0.0360752	0.049468	3.176946
8700	-15802.5	-15816.1	13.6065	0.137304	0.0921134	0.0976484	0.0807553	0.11798	0.0648382	0.116105	0.0849709	0.0879573	0.157283	0.0705778	0.0741433	0.0978137	0.108993	0.104017	0.120831	0.110419	0.0944274	0.101884	0.084254	0.0853306	0.0943893	0.175653	0.03565	0.0975306	0.0335552	0.0508836	0.0284536	0.0253871	0.0367221	0.0498966	0.0273215	0.014679	0.0297669	0.0507512	0.0271819	0.0422073	0.0381324	0.0511322	0.00842831	0.0222727	0.0448531	0.0537673	3.12826
