Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
18870	-14765	-14775.2	10.2002	0.158109	0.0857873	0.118874	0.107233	0.113262	0.0832569	0.131539	0.0688234	0.0931978	0.161221	0.0793074	0.077927	0.119934	0.109566	0.094856	0.138884	0.14183	0.109588	0.114093	0.0804516	0.0856795	0.101952	0.170771	0.0970172	0.0487817	0.0482062	0.05632	0.0243401	0.0341898	0.0381015	0.029537	0.0229207	0.045035	0.0476032	0.0659916	0.0467218	0.0135767	0.0367989	0.0159837	0.0173018	0.0229777	0.0273773	0.0394431	3.951249	0.264877	0.293022	0.100698	0.341402	3.324368
18880	-14775	-14784.5	9.45122	0.13402	0.0970852	0.0932412	0.106382	0.141913	0.0813677	0.142143	0.0666948	0.0880092	0.163266	0.0805243	0.066066	0.0991185	0.108945	0.0994968	0.12866	0.146528	0.132261	0.138858	0.0825379	0.088776	0.0919242	0.174175	0.0736492	0.0783035	0.0441175	0.057328	0.0347428	0.0428331	0.0456188	0.0405542	0.0360587	0.048031	0.0342303	0.0527605	0.0758122	0.0178353	0.0306019	0.0162959	0.0178602	0.0191635	0.0383945	0.0515475	3.81179	0.283721	0.285164	0.0980306	0.333084	3.407733
18890	-14768.5	-14779.1	10.5918	0.148803	0.100557	0.103941	0.0788486	0.122627	0.091556	0.132129	0.0803386	0.0884897	0.184237	0.0987146	0.0901741	0.0953304	0.102939	0.104267	0.137042	0.126311	0.118838	0.143599	0.067039	0.0761249	0.0821043	0.17185	0.0755374	0.0478757	0.0497403	0.065829	0.0140668	0.0554904	0.0376661	0.0248862	0.0302348	0.0395706	0.0231723	0.0606523	0.0482899	0.0061942	0.0238112	0.021313	0.025685	0.0130508	0.025822	0.0479095	3.993869	0.277776	0.284101	0.0967129	0.34141	3.282658
18900	-14769	-14778.7	9.71165	0.144247	0.107301	0.106146	0.0964711	0.122148	0.0901475	0.130518	0.089395	0.101604	0.17659	0.0913554	0.0711541	0.107604	0.102772	0.10954	0.134805	0.126311	0.118715	0.119143	0.0722437	0.0827247	0.101055	0.170282	0.0837897	0.0588342	0.0394362	0.041617	0.0234249	0.0405783	0.0378899	0.0255941	0.024649	0.0488371	0.0239208	0.0401334	0.0757445	0.030803	0.0207163	0.0294929	0.0200437	0.0322567	0.0411221	0.0399765	4.328963	0.265444	0.28679	0.105082	0.342685	3.351133
18910	-14779	-14789.7	10.6109	0.138196	0.106068	0.0987305	0.10629	0.0989595	0.081046	0.127205	0.0708662	0.105147	0.173201	0.0634565	0.072872	0.0829449	0.107077	0.118418	0.113256	0.154939	0.10768	0.104878	0.0749634	0.0985844	0.0851602	0.172402	0.0785357	0.0602392	0.0394262	0.041355	0.0196017	0.0445694	0.0596186	0.0276129	0.0479394	0.0423235	0.0343799	0.0483643	0.0368288	0.0192322	0.0269794	0.0414123	0.0319917	0.0413284	0.0297569	0.0280931	4.316288	0.270882	0.290455	0.0958153	0.342848	3.261929
18920	-14772.4	-14782.2	9.83182	0.139619	0.117074	0.0949849	0.10932	0.109885	0.07421	0.141583	0.0717184	0.0924229	0.168598	0.0979991	0.0879273	0.0835682	0.11311	0.122707	0.107141	0.140142	0.120996	0.12134	0.0767189	0.0894648	0.112597	0.156433	0.10095	0.0413655	0.0602217	0.0622819	0.0246522	0.0273013	0.0532322	0.0279737	0.0355205	0.0349492	0.0350052	0.0515241	0.055925	0.028195	0.0238967	0.031047	0.0333757	0.029515	0.0221658	0.022785	4.115693	0.280361	0.291012	0.10462	0.324006	3.351443
18930	-14782.3	-14791.6	9.21199	0.134567	0.115604	0.121162	0.1224	0.130557	0.0685266	0.132726	0.0587212	0.0889632	0.16931	0.0898558	0.0870114	0.0960902	0.126944	0.102768	0.14651	0.135113	0.118434	0.147508	0.0719831	0.100721	0.0950519	0.202189	0.0829941	0.0672457	0.0445826	0.0554465	0.0124768	0.0358551	0.0343987	0.0366624	0.0352715	0.0330274	0.0565455	0.04319	0.0547944	0.0267731	0.0135783	0.0273994	0.0229372	0.0139493	0.0350631	0.0408694	3.744952	0.277105	0.300013	0.0931825	0.3297	3.435776
18940	-14777.9	-14788	10.1276	0.151524	0.0962963	0.101121	0.108926	0.135994	0.0799672	0.132726	0.0592749	0.0852418	0.159518	0.0779475	0.0800725	0.0871902	0.0980991	0.136554	0.118861	0.12644	0.147617	0.111747	0.0941408	0.069407	0.0777705	0.191085	0.0953377	0.0621711	0.0464545	0.0567885	0.0266247	0.0538882	0.047518	0.0224049	0.0502818	0.0363731	0.0293034	0.0353936	0.0579742	0.0226691	0.0105318	0.0284619	0.0224646	0.034179	0.0306036	0.0315131	4.004179	0.282846	0.286524	0.0956458	0.334984	3.328457
18950	-14771.8	-14781.6	9.72836	0.146152	0.115676	0.0985705	0.111017	0.118197	0.0806141	0.136998	0.0900889	0.0985722	0.188491	0.075185	0.0753965	0.113602	0.0835459	0.107741	0.13575	0.165342	0.123726	0.120109	0.101495	0.085387	0.087192	0.165095	0.107032	0.0509013	0.0282043	0.0441816	0.0214579	0.0440818	0.0362173	0.0210488	0.0282966	0.0401531	0.0216905	0.0438731	0.0543779	0.0202964	0.0173382	0.0311767	0.0227477	0.023481	0.0418157	0.0427112	4.060713	0.280004	0.282833	0.0982974	0.338866	3.365028
18960	-14779.8	-14788.8	8.99035	0.131161	0.125482	0.102804	0.0858387	0.133094	0.0915774	0.11951	0.0934622	0.0720713	0.17418	0.0878024	0.0869784	0.139518	0.0925785	0.0931228	0.131326	0.156817	0.113328	0.144464	0.090488	0.0937995	0.0991247	0.181693	0.0984531	0.0400728	0.0556589	0.0605247	0.0260832	0.0384742	0.0412147	0.0269271	0.0299024	0.0215783	0.0360607	0.0511931	0.050338	0.0285097	0.0265018	0.0184579	0.00749746	0.0414387	0.0359011	0.0529723	4.246588	0.282744	0.287019	0.10045	0.329787	3.427981
18970	-14784.2	-14794.9	10.6343	0.172909	0.0977077	0.102673	0.0806178	0.113622	0.0890638	0.15077	0.0805679	0.0935733	0.18179	0.0758216	0.0574777	0.106941	0.104086	0.0717586	0.136567	0.117707	0.120548	0.103087	0.0755068	0.0924485	0.0879052	0.201002	0.0984531	0.048918	0.0303476	0.0674228	0.0303917	0.0224173	0.0367004	0.0416551	0.0396735	0.0402492	0.0217995	0.0649386	0.050544	0.00926459	0.0283884	0.0189619	0.0120595	0.0277737	0.0374293	0.0423317	3.902968	0.300608	0.278479	0.0914766	0.329436	3.28387
18980	-14764.2	-14774.7	10.4894	0.143697	0.0948303	0.0984231	0.0924732	0.115252	0.0947334	0.126292	0.0801323	0.100263	0.194777	0.0640799	0.0843886	0.0897503	0.0978596	0.109069	0.138843	0.151748	0.138678	0.110809	0.0885084	0.0852048	0.0881179	0.161291	0.0915454	0.0480915	0.054228	0.0514423	0.0289249	0.0434713	0.0370577	0.0217642	0.0320305	0.0320978	0.0224389	0.0441892	0.0540828	0.0110659	0.0289507	0.019967	0.0315644	0.0192114	0.0390515	0.0340712	3.967664	0.273879	0.2831	0.106184	0.336837	3.294467
18990	-14771.2	-14782.1	10.947	0.152789	0.105069	0.127093	0.0856036	0.104702	0.0813989	0.119865	0.0837425	0.0836871	0.135118	0.077886	0.0749184	0.117894	0.129494	0.108938	0.124239	0.13609	0.10749	0.122222	0.078656	0.0938105	0.0852251	0.203344	0.0770819	0.0491389	0.0511695	0.0509536	0.0250709	0.0440953	0.0421396	0.0206064	0.0306586	0.0357169	0.024084	0.0640979	0.0595916	0.0253672	0.0155789	0.0152318	0.0118678	0.0158073	0.0173393	0.0304071	4.025004	0.268836	0.298325	0.106602	0.326237	3.245278
19000	-14773.3	-14783	9.71679	0.162579	0.0882827	0.1049	0.0877691	0.11971	0.0790638	0.122463	0.0808292	0.110941	0.191255	0.0792389	0.0938425	0.0952559	0.107692	0.105748	0.157569	0.122667	0.110991	0.136614	0.08279	0.0920661	0.0882432	0.189901	0.0866644	0.0319589	0.0346784	0.0469759	0.0515626	0.0290444	0.0505167	0.0151395	0.0434325	0.0275717	0.0334154	0.0530487	0.0415674	0.0406891	0.016444	0.0227259	0.0199102	0.0313403	0.0229366	0.0472538	4.212797	0.258209	0.298573	0.0964052	0.346813	3.357288
19010	-14771.5	-14781.4	9.90044	0.158132	0.114084	0.103892	0.0982903	0.125001	0.0803921	0.13261	0.103919	0.0961919	0.16138	0.0835073	0.0866448	0.107079	0.126628	0.0996514	0.140776	0.110621	0.115401	0.114084	0.0788328	0.0738092	0.0725582	0.182562	0.0775397	0.062048	0.0265655	0.0726854	0.0237392	0.0386688	0.0522978	0.0174798	0.0291785	0.0360996	0.0275732	0.0427033	0.0758337	0.0266607	0.018678	0.0409136	0.025375	0.0256392	0.032769	0.0426559	3.838911	0.272999	0.288919	0.0983985	0.339684	3.36115
19020	-14777.2	-14788.6	11.3629	0.158132	0.112264	0.103537	0.116877	0.0963977	0.0803921	0.110082	0.0850108	0.0948288	0.156487	0.0720299	0.0720043	0.0940359	0.084038	0.105177	0.155579	0.116	0.117194	0.15163	0.075676	0.0794486	0.0562328	0.162764	0.0944576	0.0457876	0.0357155	0.069004	0.0196764	0.0428073	0.046337	0.0175434	0.0283803	0.0249684	0.0315052	0.0634328	0.0412114	0.0223381	0.0264948	0.0227822	0.0245194	0.0257841	0.02187	0.0452282	3.992028	0.268931	0.280128	0.0990924	0.351849	3.20566
19030	-14785.2	-14793.4	8.1293	0.15692	0.103112	0.0952564	0.0684412	0.131186	0.0803921	0.13445	0.0976565	0.1118	0.165614	0.0801707	0.105382	0.082644	0.122894	0.149547	0.130619	0.151842	0.12763	0.124527	0.0807683	0.0787666	0.0777494	0.207695	0.082908	0.0753314	0.0390494	0.0771097	0.0232249	0.0487948	0.0380886	0.0441913	0.0413153	0.0202164	0.0311953	0.0428848	0.0635145	0.019634	0.0282419	0.026364	0.0143575	0.0385344	0.0431606	0.0391793	4.453098	0.289792	0.293236	0.0897565	0.327215	3.502358
19040	-14774.4	-14785.4	10.9342	0.135062	0.0810259	0.078703	0.107068	0.131539	0.0747742	0.130385	0.0608882	0.092311	0.179131	0.0817006	0.0931307	0.105609	0.105198	0.0846654	0.13291	0.112855	0.12685	0.123066	0.0717486	0.0902182	0.0677865	0.20301	0.0960232	0.045523	0.0446155	0.042085	0.0277849	0.0397305	0.0447688	0.0307284	0.0230557	0.0170304	0.0256516	0.0606074	0.0687512	0.0339184	0.0333428	0.022777	0.0162105	0.0445179	0.0171171	0.051344	3.880909	0.276831	0.289357	0.0931605	0.340652	3.255218
19050	-14777.8	-14787.5	9.70743	0.122744	0.110306	0.0905231	0.0658907	0.131539	0.0687131	0.120409	0.0852397	0.0866602	0.179313	0.0865143	0.0753708	0.123219	0.104429	0.109278	0.158189	0.151305	0.156741	0.12507	0.103061	0.0869071	0.0816043	0.191058	0.0902842	0.0602161	0.050246	0.0554033	0.0207097	0.0348139	0.0474446	0.0360985	0.0409385	0.0159364	0.026167	0.0574013	0.0548636	0.0118218	0.0236165	0.0245859	0.0174754	0.0346853	0.0142123	0.0476014	3.869184	0.270357	0.288944	0.0950574	0.345641	3.378606
19060	-14773.8	-14784.1	10.2678	0.15047	0.0935961	0.112461	0.0927804	0.0938417	0.0878183	0.116619	0.0754062	0.093061	0.178247	0.0580497	0.0905612	0.113469	0.12382	0.0953009	0.115946	0.122247	0.118069	0.119277	0.0832812	0.0904496	0.0983333	0.17469	0.104575	0.0585161	0.0302192	0.0559508	0.0489422	0.0348139	0.0474446	0.0252692	0.0279673	0.0263394	0.0236641	0.0497008	0.0545857	0.0333541	0.0204198	0.0407311	0.0199986	0.0381012	0.0292701	0.0403155	4.113619	0.257261	0.28852	0.0953288	0.35889	3.307971
19070	-14770.3	-14780.8	10.5452	0.158157	0.109641	0.0854675	0.0935433	0.104711	0.0699616	0.122489	0.0774946	0.0866736	0.159935	0.0771316	0.0741215	0.0933244	0.0988015	0.112777	0.118561	0.160254	0.118434	0.138482	0.0695504	0.0803516	0.0666895	0.201497	0.0935004	0.0473054	0.0416226	0.0687222	0.0249616	0.0551207	0.0575482	0.0208079	0.0307516	0.0342622	0.0181554	0.0598388	0.0565083	0.0348575	0.0185471	0.0240048	0.0251731	0.0228333	0.0400938	0.0247215	4.162176	0.278222	0.285149	0.103632	0.332996	3.277385
19080	-14773.6	-14783.1	9.55436	0.149332	0.109069	0.0930475	0.10574	0.105502	0.066758	0.136686	0.100245	0.10575	0.175292	0.0905472	0.0742742	0.0893953	0.118045	0.111013	0.134665	0.126453	0.126983	0.136831	0.0884385	0.0824289	0.0812178	0.191419	0.0899933	0.0532042	0.039233	0.0335307	0.0243269	0.0455581	0.0466994	0.0246887	0.0321994	0.0343114	0.0208695	0.0519179	0.0531932	0.022112	0.018828	0.0352691	0.0270806	0.0372508	0.0450596	0.0468958	4.078885	0.287883	0.285383	0.108921	0.317813	3.381354
19090	-14772.3	-14782.8	10.4653	0.15467	0.121554	0.100773	0.0962913	0.0913743	0.0715749	0.127611	0.111063	0.104186	0.159923	0.0748235	0.0971155	0.0939179	0.1084	0.111013	0.131591	0.143892	0.141508	0.143092	0.0738608	0.0851969	0.0789517	0.165839	0.0941232	0.0606083	0.035494	0.0569419	0.0215102	0.0348996	0.0342049	0.0184398	0.0319359	0.0263753	0.0348091	0.0443894	0.0493487	0.013034	0.0308046	0.0157706	0.0103715	0.0278892	0.0236005	0.0466184	3.925767	0.266133	0.278722	0.100383	0.354762	3.299391
19100	-14774.9	-14785.4	10.4572	0.165053	0.0798106	0.0868603	0.125479	0.105348	0.0952522	0.106034	0.0608994	0.104734	0.170346	0.0636614	0.085854	0.107863	0.110694	0.10614	0.154437	0.147853	0.11037	0.134993	0.0710919	0.0903514	0.0789517	0.208163	0.0802814	0.0552795	0.0455759	0.0564134	0.0323805	0.038543	0.0513959	0.0269646	0.0240434	0.0355372	0.0262188	0.0521915	0.0660035	0.0122526	0.0147518	0.0142209	0.0151778	0.0278892	0.0200197	0.0425788	3.798392	0.268226	0.278235	0.0979305	0.355608	3.307958
19110	-14773.2	-14783.4	10.2215	0.147493	0.0996064	0.0958501	0.117596	0.118976	0.0941156	0.116334	0.0928375	0.0987541	0.155872	0.0822511	0.0834181	0.099822	0.104073	0.144079	0.136251	0.104649	0.117226	0.135285	0.0686314	0.085053	0.0701862	0.161732	0.098724	0.0732436	0.0443904	0.0490065	0.0170153	0.0506765	0.0622527	0.0357596	0.0290496	0.0321678	0.0326043	0.0469439	0.0500332	0.0321739	0.0283292	0.0261815	0.0121134	0.0208398	0.0161732	0.0280977	4.058091	0.273913	0.297577	0.0991112	0.329398	3.315868
19120	-14770.5	-14779.6	9.07896	0.172471	0.0906684	0.116101	0.10238	0.106364	0.0811201	0.119012	0.0954002	0.06744	0.188776	0.0765979	0.0887697	0.132135	0.114437	0.131719	0.127277	0.163055	0.120761	0.118161	0.0798137	0.0904092	0.0877347	0.201824	0.0802867	0.058318	0.0443904	0.0579325	0.0212838	0.04116	0.039303	0.0305956	0.036574	0.022023	0.0349393	0.0494482	0.063583	0.0271173	0.0247359	0.0160052	0.0122899	0.0313391	0.0283642	0.0453587	3.934896	0.28034	0.294118	0.0963482	0.329194	3.437477
19130	-14764.8	-14774.9	10.1042	0.126753	0.092652	0.0906581	0.103769	0.112943	0.0836907	0.136917	0.0838489	0.0797974	0.181556	0.0855349	0.0770769	0.122241	0.113629	0.104771	0.122226	0.130721	0.129848	0.143469	0.0748463	0.0985756	0.0733854	0.182845	0.107364	0.0651835	0.038478	0.0639714	0.0419109	0.0392975	0.0395555	0.0258794	0.0212683	0.0413751	0.0337591	0.0619042	0.0504423	0.00802213	0.018396	0.0152632	0.029204	0.0288023	0.0267248	0.0358008	3.780639	0.275713	0.290083	0.101898	0.332306	3.344355
19140	-14766.2	-14776.7	10.4577	0.172973	0.0942572	0.107745	0.0894716	0.118846	0.0632236	0.119703	0.0821079	0.0914036	0.179928	0.0657822	0.0814749	0.100296	0.113618	0.104771	0.132404	0.155293	0.136345	0.135252	0.0654708	0.0887875	0.0949842	0.208508	0.0866428	0.0358057	0.0294933	0.0560286	0.0247776	0.0286356	0.0493217	0.0370449	0.0278506	0.0234528	0.0259946	0.0408031	0.0550085	0.0231438	0.0205925	0.0242258	0.0141196	0.0213414	0.0280507	0.0392665	4.024354	0.274041	0.284867	0.102976	0.338117	3.294246
19150	-14768.2	-14779.1	10.9187	0.134616	0.0870931	0.106678	0.0849985	0.117865	0.0833812	0.124363	0.0824043	0.082392	0.16443	0.0813558	0.0971914	0.107153	0.0890682	0.104771	0.136864	0.142833	0.128521	0.116367	0.066006	0.0914734	0.092543	0.169513	0.094037	0.026212	0.0646587	0.0462523	0.0238417	0.0421019	0.0496397	0.042709	0.022849	0.0375399	0.0262438	0.0525072	0.0550592	0.0184931	0.0217881	0.0104225	0.0161691	0.0393963	0.0311172	0.0345382	4.036033	0.281992	0.27813	0.105171	0.334707	3.247458
19160	-14779	-14789.3	10.2935	0.124343	0.102091	0.0846193	0.105426	0.127666	0.125054	0.133066	0.0739083	0.100086	0.147816	0.0740405	0.0811026	0.0930831	0.120533	0.101012	0.156708	0.134697	0.113031	0.139848	0.0703736	0.0935999	0.0823717	0.201265	0.0813512	0.0342264	0.0298568	0.0465415	0.0315594	0.0285826	0.0471818	0.0247064	0.0236341	0.0574456	0.0342105	0.0525072	0.0550592	0.0173459	0.0241488	0.021829	0.0229962	0.0414962	0.0200048	0.0323744	3.988634	0.267664	0.302915	0.096663	0.332758	3.3128
19170	-14767.4	-14777.3	9.9326	0.130447	0.0809016	0.119266	0.108886	0.119753	0.0990005	0.142603	0.0913764	0.0923928	0.171841	0.0825992	0.103486	0.11353	0.099427	0.127747	0.138145	0.134561	0.106623	0.131255	0.0698367	0.0903335	0.0837288	0.195829	0.0946514	0.0520443	0.028058	0.0635386	0.0168365	0.0457177	0.0367973	0.0290043	0.0185187	0.035841	0.0268344	0.0495829	0.0434639	0.0141501	0.0324069	0.0184944	0.0203905	0.0357377	0.0268145	0.0345351	3.854445	0.275369	0.301514	0.094345	0.328772	3.356987
19180	-14772.2	-14781.9	9.73675	0.147562	0.0865015	0.112271	0.108843	0.102229	0.0869185	0.10218	0.0750353	0.100671	0.171858	0.0716898	0.0881629	0.133882	0.103149	0.114838	0.131834	0.140545	0.121223	0.126646	0.0766697	0.0954565	0.0873878	0.152497	0.108717	0.0448628	0.0449305	0.0530611	0.0370789	0.0463564	0.0464848	0.0248709	0.0230658	0.065047	0.0457711	0.0501306	0.0498774	0.0231284	0.0277123	0.0198728	0.019283	0.0322494	0.0369365	0.0396144	3.845783	0.264842	0.304485	0.0956737	0.334999	3.3771
19190	-14771	-14781.3	10.315	0.140774	0.0715155	0.110094	0.0894263	0.10946	0.0813365	0.105119	0.0750353	0.0947946	0.19401	0.084022	0.0738063	0.125751	0.103442	0.10157	0.131941	0.120982	0.0966747	0.136817	0.072755	0.0794322	0.0897407	0.218913	0.100043	0.0479244	0.0603687	0.0465554	0.0242137	0.037867	0.0575883	0.0424353	0.0242024	0.0444752	0.0440165	0.0501805	0.0583945	0.0231803	0.0182478	0.0352778	0.0175928	0.0212823	0.021692	0.035669	3.8565	0.263755	0.295654	0.099241	0.341351	3.318618
19200	-14770.2	-14780.2	10.0388	0.145212	0.110994	0.0943699	0.100156	0.120973	0.0989733	0.126629	0.0625224	0.101414	0.194792	0.0864454	0.079833	0.086225	0.114903	0.112634	0.15442	0.119266	0.098463	0.139981	0.0722035	0.0983973	0.0760571	0.181429	0.0861882	0.0397339	0.047895	0.0593847	0.0290624	0.0407306	0.039899	0.028788	0.0293302	0.0373718	0.0397477	0.0700339	0.0759869	0.0132553	0.0193287	0.0151744	0.0075503	0.0149372	0.02898	0.0371972	4.012143	0.275779	0.287996	0.0967754	0.33945	3.33687
19210	-14773	-14781.6	8.59213	0.168769	0.090384	0.105268	0.0936258	0.110343	0.102981	0.11782	0.0845414	0.0961957	0.224376	0.0864454	0.077189	0.094326	0.103538	0.136967	0.140338	0.138291	0.128497	0.113077	0.0867379	0.0983973	0.0933422	0.202422	0.10236	0.0461327	0.0370648	0.075813	0.0221081	0.0397393	0.0382431	0.0350966	0.0262534	0.0453978	0.0346695	0.0703129	0.0369404	0.0283049	0.0109781	0.0240854	0.015314	0.0359137	0.0316544	0.0307021	4.021842	0.276908	0.295749	0.0974405	0.329903	3.480956
19220	-14770.9	-14780.3	9.44856	0.140561	0.0817978	0.101904	0.0997354	0.133478	0.0898513	0.106172	0.0816222	0.0795189	0.176185	0.0874614	0.0920713	0.124726	0.105136	0.113411	0.138029	0.129681	0.110413	0.123479	0.0884541	0.0927727	0.0904658	0.203811	0.12071	0.0453084	0.0426098	0.050815	0.0403329	0.0375327	0.0410793	0.0230829	0.0254055	0.0445199	0.0314452	0.0632112	0.0576881	0.0227177	0.00915067	0.0234341	0.0112202	0.0304116	0.0261398	0.0516898	4.124703	0.288359	0.293727	0.092472	0.325442	3.389241
19230	-14774.2	-14784.7	10.5004	0.149819	0.0895661	0.101045	0.0891601	0.106685	0.0852383	0.106871	0.093663	0.0795189	0.180088	0.0822104	0.0712768	0.0648719	0.098798	0.121599	0.142669	0.108713	0.130561	0.137156	0.0712145	0.106731	0.0750547	0.21704	0.0851357	0.0504968	0.0357114	0.0772143	0.0340802	0.0456347	0.0449808	0.027135	0.0351107	0.0354408	0.0237106	0.0641053	0.048551	0.0234387	0.0181113	0.0200559	0.0145385	0.0344749	0.0358777	0.0351374	3.882696	0.268502	0.302453	0.0932612	0.335784	3.298492
19240	-14773.3	-14783	9.7575	0.141302	0.0960999	0.102974	0.0817221	0.1131	0.0908582	0.166923	0.0781126	0.0971158	0.170624	0.0578637	0.0948132	0.112837	0.0864667	0.123273	0.13283	0.116463	0.120624	0.135834	0.0740087	0.100318	0.0941944	0.198947	0.072407	0.0568844	0.0457124	0.0611869	0.0248125	0.0400619	0.0392036	0.0267382	0.0343107	0.040375	0.0275673	0.0588536	0.0552805	0.033196	0.0219183	0.0173704	0.0101317	0.0309082	0.0480354	0.0385732	3.914843	0.27225	0.301421	0.0898539	0.336476	3.370831
19250	-14770.8	-14780.7	9.9454	0.15657	0.10889	0.10971	0.0933293	0.10735	0.0737143	0.125799	0.0639958	0.122737	0.140696	0.0666554	0.0834615	0.115144	0.0949789	0.112463	0.140165	0.127607	0.113401	0.135045	0.0916642	0.091095	0.0812606	0.209353	0.0961785	0.0622438	0.0408734	0.0626155	0.0281231	0.0404638	0.0493553	0.0177606	0.04043	0.0217655	0.0278503	0.0526022	0.0485289	0.0267322	0.0204802	0.0349286	0.0266177	0.028101	0.0300069	0.0339265	3.871494	0.274268	0.284733	0.102444	0.338555	3.354668
19260	-14769.5	-14779.2	9.62181	0.163598	0.105618	0.113914	0.0936231	0.119849	0.0825296	0.154205	0.0921768	0.100975	0.175027	0.0770161	0.0968372	0.0984921	0.095618	0.124102	0.135951	0.121822	0.119388	0.14385	0.068945	0.0817644	0.0800943	0.16678	0.0996636	0.0659073	0.0308526	0.0448784	0.025329	0.0310442	0.0565545	0.0311953	0.0312773	0.0341285	0.0205302	0.0795018	0.0414264	0.00749918	0.0272801	0.0171792	0.0176199	0.0374344	0.0202699	0.0369988	4.178995	0.290345	0.288138	0.098828	0.322688	3.368747
19270	-14770.3	-14779.2	8.97904	0.174436	0.0732674	0.12434	0.0942866	0.100078	0.0828258	0.134746	0.0696472	0.0955432	0.194771	0.0770161	0.0968372	0.117029	0.100962	0.116516	0.136801	0.141496	0.131852	0.1525	0.0955416	0.113012	0.0715608	0.16678	0.105146	0.0538547	0.039638	0.0429663	0.0175632	0.042904	0.0460278	0.0228775	0.0267106	0.0341285	0.0203375	0.0515801	0.0587304	0.0176448	0.029366	0.0313386	0.020739	0.027514	0.0401438	0.0446241	4.133458	0.269199	0.291746	0.0959166	0.343139	3.435681
19280	-14771	-14780.6	9.53519	0.165294	0.116841	0.129497	0.0748039	0.0952606	0.0881693	0.127743	0.0676383	0.0993105	0.180941	0.0951117	0.0833129	0.117029	0.0892944	0.119866	0.143296	0.133923	0.119109	0.129524	0.0989293	0.084093	0.0654864	0.185108	0.094031	0.0513705	0.0586705	0.0458764	0.0246925	0.0460389	0.0460727	0.0378708	0.0156525	0.0336471	0.0308235	0.0505328	0.0595302	0.0237493	0.0250451	0.0267647	0.00913896	0.0321444	0.0278849	0.0382071	4.010502	0.27263	0.283365	0.0999959	0.344009	3.387325
19290	-14777.1	-14786.5	9.46093	0.129551	0.113248	0.109573	0.123957	0.135243	0.0623389	0.159891	0.087709	0.104513	0.189171	0.0785464	0.0818347	0.104544	0.102118	0.119843	0.135652	0.14205	0.132041	0.115357	0.0819078	0.0901917	0.0763582	0.158421	0.0773005	0.0332406	0.0486633	0.0671397	0.0176968	0.0412289	0.0552824	0.0137964	0.0406316	0.0328182	0.0329326	0.0549592	0.0582018	0.0243783	0.017278	0.0181408	0.0235147	0.0386767	0.0137859	0.0388609	4.217744	0.281331	0.28358	0.103628	0.331461	3.382588
19300	-14771	-14780.1	9.04846	0.127011	0.0920254	0.115669	0.102046	0.108592	0.0844769	0.161314	0.069179	0.0968672	0.194926	0.0990789	0.0922207	0.09776	0.109316	0.110247	0.117931	0.144633	0.0971289	0.128076	0.0819078	0.104782	0.0978378	0.175394	0.0965669	0.0517887	0.0377053	0.0462386	0.0187013	0.0427663	0.054908	0.0406607	0.0361952	0.0263459	0.0321784	0.0488485	0.0628763	0.0130621	0.0441294	0.0189943	0.0266727	0.037911	0.0301259	0.0432969	4.312477	0.272872	0.291809	0.0992141	0.336106	3.418392
19310	-14767.5	-14777.7	10.1898	0.141376	0.0964555	0.107586	0.0985364	0.111725	0.0969518	0.11551	0.0791858	0.0686995	0.170754	0.081122	0.0885402	0.115869	0.100265	0.109423	0.11831	0.149932	0.139431	0.144475	0.0686976	0.087213	0.0766741	0.174427	0.0903864	0.0527792	0.0542958	0.0662979	0.0241499	0.0363466	0.0482398	0.0316927	0.0301737	0.0438614	0.0201653	0.050701	0.0555207	0.0192446	0.0305791	0.0281762	0.0298219	0.0237412	0.0223759	0.0387186	3.738042	0.266407	0.282403	0.0989054	0.352284	3.338428
19320	-14773.2	-14783.7	10.4685	0.132282	0.0918271	0.0975699	0.0757368	0.126137	0.0780916	0.12868	0.0906903	0.102712	0.166953	0.0638949	0.102953	0.108944	0.11695	0.0943283	0.137595	0.12597	0.118888	0.117355	0.077128	0.0714441	0.0848368	0.198381	0.104128	0.0595757	0.0420397	0.0393354	0.0172268	0.0416661	0.0659132	0.0202479	0.0454274	0.0386444	0.039353	0.0595963	0.0538733	0.0254044	0.0225116	0.0322	0.0178625	0.0303578	0.0210058	0.0188623	3.835119	0.27199	0.294822	0.104293	0.328894	3.304579
