Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
8890	-15374	-15388.3	14.2339	0.126117	0.10977	0.0813296	0.101196	0.113723	0.0918643	0.129816	0.0793715	0.100199	0.165887	0.0895428	0.0862525	0.0959032	0.103428	0.106892	0.129723	0.142324	0.108748	0.132133	0.0878168	0.105772	0.0700494	0.160922	0.0403457	0.0411789	0.0253234	0.0301965	0.0337219	0.0436707	0.0505219	0.0399372	0.0405839	0.0830479	0.0194315	0.0219445	0.0493075	0.0274319	0.0226524	0.0163087	0.0247201	0.0347191	0.0341212	0.046748	0.230868	0.311226	0.0968991	0.361007	3.244691
8900	-15372.5	-15387.6	15.1681	0.11874	0.0825691	0.0989852	0.0986611	0.111058	0.0881023	0.13086	0.0723001	0.102626	0.185827	0.0654256	0.0836244	0.0998806	0.089997	0.0963167	0.0958785	0.123784	0.113221	0.110605	0.0770404	0.0859841	0.0835155	0.170623	0.0654973	0.039626	0.029632	0.0195679	0.0346712	0.0373122	0.0483443	0.04411	0.0405839	0.0871884	0.00517807	0.0363417	0.0510133	0.0302252	0.0180976	0.0269592	0.0313524	0.0368531	0.0472277	0.0358723	0.222719	0.297558	0.107111	0.372613	3.151278
8910	-15379.8	-15394.5	14.6769	0.149223	0.110624	0.10515	0.0961395	0.109601	0.0862716	0.125601	0.0915841	0.108147	0.184585	0.073572	0.0876162	0.116325	0.0966025	0.0823014	0.129124	0.111485	0.106696	0.128649	0.0804565	0.0739105	0.0958933	0.150171	0.0570826	0.0377083	0.0230714	0.0123134	0.0401791	0.0589911	0.0391397	0.0377549	0.0394602	0.0745947	0.00739963	0.0195038	0.057104	0.0122189	0.0223079	0.0326183	0.0313524	0.0298397	0.0326225	0.0354066	0.217704	0.294265	0.105659	0.382373	3.200399
8920	-15371.7	-15386.3	14.5851	0.121818	0.111937	0.103101	0.108859	0.119529	0.077577	0.120849	0.065813	0.108209	0.166347	0.0827188	0.0890913	0.086953	0.101115	0.121546	0.116656	0.152861	0.104716	0.100734	0.0927504	0.0739105	0.0828225	0.165448	0.0431695	0.0369084	0.0314218	0.0179182	0.0363178	0.0512388	0.0456689	0.0297284	0.0514912	0.101367	0.0158658	0.0165386	0.0535867	0.02168	0.0252239	0.0166274	0.0309108	0.0288541	0.0514168	0.028281	0.210879	0.307364	0.100343	0.381414	3.209577
8930	-15375.6	-15391.2	15.5814	0.103006	0.101783	0.0993637	0.0869911	0.0820667	0.0860139	0.105256	0.0936822	0.10232	0.177772	0.0629563	0.0966334	0.109708	0.0931567	0.107824	0.122868	0.115421	0.103685	0.138408	0.088303	0.0711578	0.0666515	0.160235	0.0389967	0.040954	0.020838	0.0272661	0.0263827	0.0372341	0.0460573	0.0392662	0.0454892	0.0860454	0.0216104	0.0255662	0.0613877	0.0251678	0.0177451	0.0260654	0.0357534	0.0437485	0.0473378	0.0217718	0.224587	0.295936	0.0967858	0.382691	3.109947
8940	-15375.3	-15391	15.6858	0.135192	0.10742	0.0973814	0.0855425	0.108387	0.0770635	0.134603	0.0812623	0.0914413	0.149223	0.0861633	0.0971283	0.0958551	0.0929335	0.0931111	0.101859	0.139205	0.105714	0.131866	0.0689833	0.0666647	0.0779672	0.146562	0.0313398	0.0361992	0.0379078	0.0310221	0.0265841	0.0576468	0.051645	0.0361302	0.0580922	0.0775525	0.0237876	0.0173877	0.049375	0.0219031	0.0222275	0.0309927	0.0258883	0.0337556	0.0261882	0.0323516	0.224529	0.291334	0.101079	0.383058	3.099505
8950	-15369.2	-15384.9	15.7222	0.0970706	0.0985592	0.102865	0.10452	0.112043	0.0766008	0.11899	0.0708934	0.0830867	0.163789	0.0736944	0.0736634	0.0990041	0.0981551	0.118951	0.131381	0.116879	0.126934	0.111932	0.0904337	0.101685	0.0787951	0.163847	0.0420223	0.0293263	0.0218665	0.0216657	0.0165931	0.0576468	0.0483564	0.0404058	0.0360113	0.0764662	0.0132491	0.0268385	0.0465143	0.0223985	0.0115555	0.0248032	0.0378663	0.0339758	0.042412	0.032119	0.226216	0.27261	0.106823	0.394351	3.095865
8960	-15373.3	-15388.4	15.0591	0.125877	0.0948105	0.104458	0.114704	0.102785	0.0825236	0.128187	0.082227	0.0924326	0.175186	0.0804634	0.0805763	0.109086	0.0921606	0.0908626	0.112738	0.122354	0.119204	0.123853	0.074234	0.0942018	0.0734926	0.15833	0.0387199	0.0408214	0.0394153	0.0237575	0.0352323	0.0684481	0.0380847	0.0143163	0.0360113	0.107724	0.0110431	0.0270251	0.0468289	0.0247517	0.0277225	0.0154211	0.0329101	0.0343704	0.0469983	0.017821	0.229033	0.296438	0.0997032	0.374825	3.16217
8970	-15377.6	-15392.1	14.4937	0.103899	0.0994227	0.105053	0.106214	0.121985	0.0756872	0.106451	0.0862839	0.0883169	0.161001	0.076375	0.0854113	0.115249	0.0825935	0.113105	0.112779	0.14077	0.125416	0.11831	0.0889195	0.0988938	0.103127	0.147475	0.0489374	0.033797	0.0201546	0.0265012	0.0320791	0.0529806	0.044619	0.0412957	0.0341757	0.0778937	0.0318873	0.0398914	0.054664	0.0379633	0.0221941	0.0410743	0.0315629	0.0262803	0.0396958	0.0183225	0.227282	0.294656	0.100994	0.377068	3.218709
8980	-15369.8	-15385.3	15.5728	0.119403	0.0878199	0.107334	0.0886616	0.112862	0.0811868	0.129094	0.0833306	0.0812457	0.1604	0.06683	0.0879865	0.0832537	0.122756	0.100301	0.143051	0.125272	0.101232	0.110824	0.0721625	0.0798849	0.0910801	0.171567	0.0299199	0.033163	0.0267	0.0233654	0.0320791	0.0613599	0.0504108	0.0209632	0.049005	0.0791784	0.0352418	0.0271903	0.0375529	0.0167323	0.0219264	0.0282978	0.0271354	0.0297952	0.0414242	0.0318299	0.21719	0.297839	0.0982984	0.386673	3.110808
8990	-15368.3	-15384.2	15.8758	0.0970352	0.0937483	0.109047	0.100031	0.121051	0.0776812	0.132606	0.0809893	0.112011	0.160847	0.0760682	0.0693428	0.0995247	0.0936314	0.104132	0.129517	0.143087	0.104491	0.115319	0.0701485	0.0888987	0.0771549	0.165953	0.0370914	0.0422534	0.0190955	0.017973	0.0375164	0.0442346	0.0490662	0.0370513	0.0526711	0.0791784	0.0137868	0.0232426	0.0345962	0.0168135	0.0140378	0.0226501	0.0295521	0.0281383	0.0371629	0.0220805	0.225141	0.287717	0.0963502	0.390792	3.080506
9000	-15372.6	-15387.7	15.1013	0.14479	0.0948905	0.102276	0.0875826	0.103933	0.0716092	0.121859	0.0760999	0.0955331	0.15816	0.0701274	0.0856579	0.0960791	0.11616	0.116773	0.154162	0.112448	0.101917	0.113607	0.094365	0.0706692	0.0820776	0.183024	0.0450823	0.0310289	0.0240619	0.0281422	0.0425255	0.0500226	0.0507345	0.0329631	0.0325514	0.0689455	0.0285934	0.0325925	0.0382708	0.0199789	0.0136956	0.0232359	0.0240959	0.0441415	0.0440039	0.0294909	0.211339	0.288224	0.108957	0.39148	3.157958
9010	-15368.3	-15383.4	15.1637	0.116502	0.0970003	0.0893466	0.0956592	0.112758	0.0918053	0.109392	0.0858503	0.0994757	0.179187	0.0847276	0.0719263	0.106014	0.0955384	0.107113	0.126761	0.115932	0.124061	0.113607	0.0720295	0.0991914	0.0861133	0.146276	0.0405186	0.0310289	0.0144072	0.0276242	0.0335669	0.0566404	0.0389103	0.030326	0.0505734	0.0845061	0.0128754	0.0304628	0.0603304	0.028217	0.015006	0.027373	0.033563	0.0421033	0.03076	0.0366499	0.218214	0.291135	0.10298	0.38767	3.15171
9020	-15366.4	-15381.7	15.2926	0.114353	0.0974985	0.100709	0.0924335	0.104546	0.0886385	0.142077	0.0976336	0.100088	0.17583	0.0696547	0.0859371	0.097044	0.0956965	0.101719	0.124973	0.134963	0.119069	0.100345	0.0842716	0.0842625	0.0750159	0.156962	0.0360235	0.0237624	0.0223189	0.018136	0.0370661	0.0600877	0.0454257	0.0283738	0.0440618	0.0750835	0.0123574	0.0303128	0.040045	0.0284862	0.0300287	0.0205042	0.0368044	0.0403499	0.0382412	0.0276307	0.221367	0.295866	0.0977473	0.38502	3.138819
9030	-15376.1	-15391.5	15.4039	0.103297	0.0917419	0.0960088	0.0941594	0.110525	0.0895429	0.123923	0.0824674	0.0956404	0.190893	0.0732959	0.0748405	0.104648	0.0882674	0.0966918	0.134563	0.139371	0.120028	0.097146	0.0682257	0.0979424	0.0920855	0.131108	0.0427664	0.048047	0.0310265	0.0218817	0.0260031	0.0582781	0.0508309	0.0475302	0.042856	0.0690466	0.0189366	0.0273407	0.038993	0.0274934	0.0278255	0.0114937	0.0363222	0.0303474	0.0426061	0.0316578	0.224169	0.301543	0.111426	0.362862	3.127696
9040	-15386.6	-15402.3	15.7532	0.114292	0.0917385	0.0780624	0.115727	0.114356	0.0891671	0.156163	0.060644	0.0999033	0.159245	0.0546253	0.0844623	0.106357	0.0903623	0.0860529	0.146157	0.130313	0.110605	0.0974691	0.0913824	0.0682554	0.0802203	0.157569	0.045397	0.0481107	0.0434464	0.0216442	0.0312914	0.0465126	0.0380563	0.0434197	0.0569207	0.0631102	0.0138663	0.0149506	0.0332191	0.0274934	0.0219813	0.0154396	0.0314918	0.0395329	0.0417974	0.0319572	0.212459	0.306129	0.0945264	0.386886	3.092769
9050	-15378.2	-15394.3	16.118	0.0948772	0.0906115	0.0945213	0.0805358	0.110688	0.0948097	0.116048	0.078588	0.0887516	0.172735	0.0690634	0.0806605	0.0858813	0.104903	0.114743	0.109441	0.1142	0.108421	0.114263	0.0863053	0.092731	0.0870485	0.183161	0.0490525	0.0278163	0.0333191	0.0228209	0.0259676	0.0421114	0.0488013	0.0279439	0.0350412	0.0813146	0.016606	0.0260587	0.0314899	0.0217734	0.0178749	0.0158965	0.0508387	0.0435323	0.0350281	0.0300119	0.214077	0.316767	0.0979682	0.371188	3.056288
9060	-15378.1	-15393.4	15.32	0.109685	0.11087	0.0848911	0.110888	0.110987	0.093701	0.107451	0.0835515	0.10336	0.198395	0.0717806	0.089148	0.108964	0.0894394	0.108988	0.118469	0.121583	0.0952438	0.129392	0.0639147	0.0800717	0.0778974	0.136819	0.0546376	0.0278163	0.0344681	0.0429686	0.0378413	0.043249	0.0290104	0.0301156	0.0467822	0.0762423	0.00736008	0.0209771	0.0540895	0.0273572	0.0214967	0.0148966	0.0413108	0.0448398	0.0410454	0.034088	0.220846	0.308544	0.101094	0.369516	3.136083
9070	-15379.9	-15395.8	15.8219	0.145645	0.109817	0.0848911	0.0964414	0.0923478	0.0840485	0.106939	0.0756782	0.113697	0.154046	0.0828091	0.0811137	0.0931296	0.0877044	0.0811279	0.116059	0.12919	0.115502	0.0962317	0.101314	0.0773735	0.0913574	0.149711	0.0415737	0.0415345	0.0324554	0.0291544	0.0288713	0.0551681	0.0480144	0.0180562	0.0347276	0.110948	0.0114563	0.0332793	0.0429605	0.0130107	0.0156718	0.0332612	0.0370027	0.0257616	0.0405315	0.0262841	0.214337	0.306056	0.102714	0.376893	3.085897
9080	-15371.5	-15386.6	15.0754	0.115216	0.0871406	0.0882679	0.0966305	0.113435	0.084966	0.125137	0.077821	0.0890504	0.205186	0.0771363	0.0905666	0.11418	0.0985113	0.107305	0.135076	0.134765	0.10645	0.108696	0.0671239	0.080257	0.0734635	0.199185	0.0419367	0.0394107	0.0246988	0.0287582	0.0278585	0.0443789	0.0468713	0.0415881	0.0242142	0.0991087	0.0167131	0.0213064	0.0340058	0.030504	0.00943909	0.0187192	0.0368512	0.0371237	0.0376123	0.0238801	0.216939	0.30525	0.101192	0.37662	3.160544
9090	-15370.2	-15384.9	14.7344	0.138138	0.0979962	0.0868456	0.101244	0.115107	0.0882044	0.11954	0.0855189	0.0952232	0.171422	0.0655748	0.0899005	0.104381	0.115685	0.100801	0.125682	0.125653	0.103738	0.115689	0.0770908	0.088385	0.081452	0.198635	0.0509449	0.0475167	0.0207863	0.0187389	0.0226044	0.0490778	0.0485007	0.0403841	0.0392951	0.0731157	0.0235862	0.0211529	0.0579816	0.0172745	0.0180633	0.0188265	0.0261513	0.0412692	0.0331901	0.0342784	0.223429	0.296476	0.0952963	0.384799	3.194644
9100	-15372.4	-15388.2	15.8376	0.102236	0.101235	0.0926121	0.123271	0.107536	0.07242	0.118401	0.0719235	0.0879258	0.177056	0.0789541	0.0647046	0.115258	0.0884776	0.119047	0.125682	0.116255	0.103679	0.115696	0.0881092	0.0903842	0.0876015	0.17229	0.041693	0.0362046	0.0240535	0.0197163	0.0263578	0.0738395	0.0512252	0.0367724	0.048135	0.0789552	0.00590648	0.0160993	0.0425033	0.0147982	0.018073	0.00919643	0.0324106	0.033494	0.0301379	0.0239968	0.22117	0.287548	0.10733	0.383952	3.084321
9110	-15378.3	-15392.9	14.6254	0.131347	0.12166	0.0938313	0.103882	0.0979054	0.0809788	0.128086	0.0677557	0.1041	0.161113	0.073152	0.0974381	0.0952373	0.0995214	0.107714	0.141447	0.129205	0.126235	0.111201	0.0797322	0.0858033	0.0716019	0.190634	0.0498472	0.0401438	0.0318712	0.0158389	0.0147116	0.0598669	0.0623739	0.043285	0.0578002	0.0764242	0.0205401	0.0135749	0.0453401	0.0169323	0.0142602	0.0104181	0.0377071	0.0243394	0.034383	0.0363058	0.207343	0.296797	0.111064	0.384795	3.205544
9120	-15369	-15384.8	15.8104	0.108914	0.109029	0.0919766	0.0978823	0.104605	0.0839953	0.129887	0.0974591	0.0698408	0.184798	0.0722121	0.067775	0.104243	0.0831084	0.108731	0.132237	0.126182	0.107629	0.117783	0.0792828	0.0888975	0.0764725	0.167975	0.0404564	0.0317156	0.03091	0.0276685	0.027713	0.0417813	0.0552917	0.0436555	0.0401772	0.0604012	0.0124612	0.0237253	0.058453	0.021485	0.0204021	0.0117859	0.0395372	0.0391485	0.026797	0.0225584	0.219058	0.291005	0.101439	0.388497	3.087039
9130	-15374.6	-15389.4	14.7622	0.124586	0.0911431	0.0917974	0.110062	0.110719	0.0928549	0.108513	0.0677335	0.0880226	0.189443	0.0632285	0.0831272	0.103438	0.10068	0.119736	0.119994	0.118979	0.0969279	0.107284	0.0743007	0.0753592	0.100519	0.192419	0.0540574	0.0261356	0.0366812	0.0292766	0.0403378	0.0573773	0.0674121	0.0270634	0.0384945	0.0673707	0.0165535	0.0288624	0.0465268	0.0320086	0.0167049	0.0286388	0.035792	0.0369942	0.0384148	0.036295	0.217062	0.306907	0.105323	0.370708	3.191864
9140	-15367.2	-15382	14.8775	0.128023	0.0977446	0.0983972	0.0971673	0.113768	0.0881575	0.129753	0.0767142	0.0879913	0.17121	0.0829941	0.0718624	0.104314	0.105765	0.0964129	0.133699	0.11405	0.103889	0.126366	0.0780343	0.0835139	0.0786898	0.186974	0.0464569	0.0395999	0.0286748	0.0275288	0.0254225	0.0605783	0.0411937	0.0307015	0.0362289	0.073684	0.0296178	0.029493	0.0468382	0.0328862	0.0218485	0.0302659	0.0276706	0.0355891	0.0369236	0.0236356	0.212372	0.323784	0.102471	0.361373	3.180329
9150	-15378	-15393.2	15.1975	0.130824	0.0914867	0.0797349	0.118117	0.109057	0.0619955	0.11772	0.0742284	0.111784	0.17587	0.0829941	0.0997861	0.0938938	0.105951	0.0959441	0.146627	0.111094	0.127369	0.122614	0.084968	0.0709642	0.074892	0.170892	0.0411661	0.0205461	0.0258534	0.0245652	0.0158084	0.0488451	0.0359444	0.0302581	0.0491563	0.0810367	0.0201422	0.0280375	0.0572865	0.0266789	0.0162506	0.0193104	0.0380369	0.0314791	0.0446495	0.0344803	0.20909	0.311293	0.10263	0.376987	3.148337
9160	-15375.5	-15390.4	14.8829	0.113562	0.0886791	0.10269	0.0815438	0.120727	0.104542	0.111097	0.0852691	0.0984976	0.156581	0.0847436	0.0793993	0.103909	0.0879175	0.111705	0.138481	0.135257	0.106676	0.11112	0.0628928	0.0936183	0.0895493	0.1763	0.0482608	0.0427235	0.0239259	0.0299004	0.0151861	0.0645368	0.0488739	0.0436639	0.0331394	0.0968954	0.0117207	0.0254149	0.0404396	0.0305484	0.0185864	0.0265873	0.0257605	0.0368796	0.0329154	0.0390735	0.214614	0.298777	0.0932608	0.393348	3.17979
9170	-15380.3	-15395.2	14.8427	0.129212	0.109494	0.0963543	0.0947437	0.0879902	0.0944042	0.134473	0.095721	0.0834377	0.155037	0.0810698	0.0723752	0.103972	0.101701	0.0974275	0.139619	0.140533	0.135428	0.125128	0.0805352	0.0775084	0.0748794	0.166654	0.0486487	0.0277779	0.0220575	0.0349348	0.0424659	0.0300401	0.0316172	0.029078	0.0351854	0.0913253	0.0169874	0.0412826	0.0420362	0.0290083	0.0161219	0.0251583	0.0389805	0.0390421	0.029322	0.0350473	0.205643	0.297555	0.105754	0.391048	3.183814
9180	-15371.5	-15386.6	15.1397	0.119573	0.0965077	0.0878655	0.112157	0.12255	0.0693196	0.121798	0.0819155	0.090142	0.212825	0.0790443	0.0786034	0.0972587	0.0824252	0.129269	0.132023	0.134444	0.100409	0.127087	0.0805352	0.0768225	0.0788587	0.16353	0.0531717	0.0455422	0.0181748	0.0302162	0.0246308	0.0508313	0.0412225	0.0185358	0.0372931	0.0825041	0.0129519	0.0178618	0.0409667	0.0226378	0.0160344	0.0208272	0.0458305	0.0391088	0.0372448	0.0235638	0.222414	0.287249	0.106818	0.38352	3.154114
9190	-15379.9	-15395.7	15.8024	0.124163	0.093756	0.120116	0.124622	0.0981629	0.0712453	0.134183	0.0931817	0.0916443	0.195201	0.0760359	0.0596303	0.0998081	0.111016	0.100756	0.110903	0.108263	0.123231	0.105854	0.0686756	0.0671678	0.0649092	0.161061	0.0641285	0.0223345	0.0373464	0.0215315	0.0267042	0.0535817	0.0420866	0.0333412	0.0330848	0.0825041	0.0129519	0.0197023	0.0414032	0.0163876	0.0163608	0.0206673	0.0374981	0.0317189	0.0407579	0.0301688	0.221698	0.288775	0.107267	0.38226	3.087848
9200	-15377.1	-15392.2	15.1272	0.111985	0.117401	0.104932	0.101022	0.123484	0.07808	0.135496	0.0931817	0.09379	0.155017	0.0772012	0.066757	0.0957832	0.106979	0.10308	0.0996708	0.117771	0.129178	0.104157	0.0895994	0.0836072	0.09305	0.159377	0.0434596	0.0200223	0.0286066	0.0311819	0.0404676	0.0409194	0.0580509	0.0355489	0.0328495	0.0764803	0.0210069	0.0158728	0.0540468	0.0292154	0.0286429	0.0284995	0.0265988	0.0474541	0.0353635	0.0204748	0.218223	0.309041	0.0969342	0.375801	3.155362
9210	-15365.6	-15380.4	14.8284	0.111706	0.106222	0.102761	0.1114	0.11738	0.100164	0.116232	0.0717002	0.0938272	0.157991	0.080361	0.0940943	0.0869853	0.109885	0.112679	0.133868	0.129042	0.129072	0.115596	0.0860108	0.0955711	0.078274	0.174969	0.0423499	0.0410682	0.0231357	0.0204986	0.0254782	0.0447411	0.0435455	0.0281935	0.0442148	0.0896589	0.0123509	0.0182568	0.04844	0.023227	0.0191186	0.0212441	0.0325392	0.0334088	0.0330231	0.0249611	0.208947	0.297326	0.110732	0.382995	3.185243
9220	-15369.8	-15385.2	15.4142	0.124861	0.0963622	0.0903761	0.0875791	0.102514	0.0908231	0.126904	0.0791137	0.112714	0.140131	0.0840502	0.0961751	0.100392	0.0865076	0.121208	0.134645	0.132619	0.107947	0.0982058	0.088221	0.0893841	0.0828824	0.15819	0.0537619	0.0377856	0.0164026	0.0319411	0.0314786	0.0482804	0.0453369	0.0344552	0.0497598	0.0830303	0.0143108	0.0240884	0.045929	0.0217189	0.0120913	0.0242097	0.0322122	0.0268094	0.0324136	0.0288468	0.22759	0.295811	0.10269	0.373909	3.126666
9230	-15372.1	-15387.2	15.1339	0.114792	0.0792752	0.0993548	0.110695	0.101415	0.0892113	0.128967	0.0834055	0.104748	0.171739	0.077862	0.0886455	0.101242	0.0854873	0.0984486	0.108551	0.137611	0.107658	0.128801	0.0696471	0.0991718	0.0680816	0.14695	0.0478531	0.0374566	0.0219556	0.0224667	0.0284145	0.059854	0.0319068	0.0325737	0.0410734	0.0878571	0.0189252	0.0384445	0.0482861	0.0376849	0.0188847	0.0276492	0.0311537	0.050074	0.0501475	0.0202759	0.207272	0.308541	0.101394	0.382793	3.154697
9240	-15376.5	-15392.5	16.035	0.126167	0.117271	0.0818047	0.080324	0.115403	0.085102	0.10242	0.0764339	0.0791719	0.161672	0.0617555	0.073139	0.0953627	0.0945957	0.0854172	0.113675	0.115148	0.11136	0.137135	0.0718609	0.0858886	0.078283	0.159173	0.0448762	0.0322431	0.0368281	0.0244991	0.0352315	0.0542928	0.0458602	0.0345255	0.040728	0.0670742	0.0239024	0.0310127	0.0519907	0.01944	0.0315092	0.0202887	0.0329381	0.0465209	0.0511004	0.0311573	0.221165	0.29282	0.110135	0.37588	3.064583
9250	-15374.2	-15390	15.8967	0.121452	0.113211	0.0730852	0.107326	0.105632	0.0905557	0.114488	0.0907353	0.0798036	0.155085	0.0662907	0.0714533	0.0822971	0.109321	0.115229	0.124362	0.130771	0.112193	0.120229	0.0817041	0.0835814	0.0796768	0.148873	0.0419325	0.0333288	0.0273827	0.0270779	0.0193042	0.0460609	0.0531388	0.0353744	0.0488625	0.0801024	0.0239024	0.0284738	0.0464078	0.0192848	0.022507	0.00813513	0.0413687	0.0261724	0.0431856	0.0290512	0.223526	0.295027	0.102531	0.378916	3.078409
9260	-15371.7	-15387.1	15.3856	0.104029	0.103624	0.100861	0.1087	0.101703	0.0805958	0.114488	0.0740117	0.0934615	0.199464	0.0782354	0.0880829	0.0980328	0.099888	0.0974348	0.126162	0.137846	0.121873	0.118712	0.0583116	0.0856553	0.0833019	0.156318	0.036685	0.0383751	0.0182478	0.0251985	0.0256383	0.0454877	0.0687618	0.0383645	0.0387144	0.0895461	0.0205022	0.0250992	0.0476039	0.0281078	0.00453235	0.0217026	0.0251111	0.0425384	0.0347964	0.0237153	0.207316	0.310236	0.101599	0.380849	3.129521
9270	-15373.4	-15388.7	15.2899	0.12752	0.108364	0.0844645	0.122523	0.0960283	0.0787152	0.126127	0.0721126	0.0857412	0.168991	0.0708138	0.0720536	0.0990101	0.108784	0.101515	0.138165	0.11572	0.108467	0.131583	0.0749436	0.0858721	0.0776632	0.170437	0.0546028	0.0459912	0.0385287	0.0241108	0.0235097	0.0418414	0.0462621	0.0222945	0.0342034	0.0656352	0.00883212	0.0281119	0.0379182	0.0322468	0.0300815	0.0302139	0.039711	0.0374741	0.0390706	0.0328398	0.22785	0.282362	0.0999494	0.389839	3.139094
9280	-15374.1	-15388.6	14.4744	0.124971	0.0903152	0.106431	0.102636	0.115247	0.0787874	0.137997	0.101093	0.111353	0.16261	0.0800063	0.0742503	0.102477	0.0950925	0.101803	0.126948	0.139784	0.126398	0.11778	0.0707566	0.0685812	0.0914679	0.185145	0.0449159	0.0301425	0.0222252	0.0170186	0.027913	0.0374529	0.0569665	0.0471944	0.0471475	0.10739	0.0127384	0.0190578	0.0396947	0.0184585	0.0180775	0.0174979	0.0360413	0.0306729	0.0430453	0.0350631	0.211235	0.300542	0.0989552	0.389268	3.220642
9290	-15379.6	-15395.4	15.8552	0.122287	0.0762227	0.0998566	0.0914778	0.101433	0.0912187	0.147995	0.0811369	0.0942939	0.141429	0.0710407	0.0681538	0.102146	0.104142	0.110663	0.143123	0.118059	0.122302	0.102559	0.0856103	0.0785073	0.0826241	0.155833	0.0410682	0.0256876	0.0352802	0.0267136	0.0494871	0.0462431	0.0284183	0.0275037	0.0369429	0.0742189	0.0266666	0.0262128	0.0440557	0.0273099	0.0202627	0.0197892	0.0277464	0.0430572	0.0510442	0.0127411	0.203096	0.303051	0.103443	0.39041	3.082561
9300	-15372.1	-15386.7	14.6236	0.134767	0.0850514	0.108148	0.102034	0.135107	0.0985511	0.12625	0.0746905	0.0808617	0.159957	0.0694688	0.0910087	0.0953786	0.100852	0.0978717	0.122831	0.116856	0.115206	0.127568	0.0772699	0.0896851	0.102204	0.151847	0.0484218	0.0326221	0.0352802	0.0275854	0.0361188	0.0537232	0.0429291	0.0371062	0.0455472	0.066916	0.0320026	0.0243592	0.0500059	0.0269982	0.0172232	0.0253929	0.0397538	0.0237293	0.0522084	0.0243391	0.211919	0.296008	0.10065	0.391423	3.205727
9310	-15378.3	-15392.7	14.3683	0.130674	0.117415	0.0969252	0.108535	0.113871	0.0891548	0.132216	0.0839148	0.120098	0.155172	0.0842159	0.0869739	0.0884122	0.0927962	0.115358	0.124527	0.128986	0.125106	0.117719	0.0668331	0.0874393	0.0781085	0.17518	0.0428781	0.0326221	0.0476122	0.0391274	0.0419252	0.031197	0.0360958	0.0342025	0.0371814	0.099346	0.0251691	0.0302869	0.0295256	0.0233241	0.0207841	0.0183487	0.0285848	0.0404008	0.027141	0.0258688	0.212854	0.292478	0.108692	0.385976	3.231253
9320	-15374	-15388.5	14.5649	0.138198	0.108713	0.0969099	0.0971091	0.125231	0.0870054	0.134899	0.0719826	0.0778088	0.179146	0.0940937	0.0934668	0.0783422	0.102984	0.117096	0.128404	0.134551	0.130376	0.122592	0.0756906	0.101147	0.0667035	0.15414	0.0540136	0.0359388	0.0331959	0.0306572	0.031971	0.0376328	0.0518944	0.0190067	0.0374413	0.0890455	0.0212274	0.021668	0.051056	0.0236429	0.0107248	0.0273421	0.0252897	0.0234031	0.0425319	0.0273239	0.225774	0.297138	0.103173	0.373915	3.211595
9330	-15378.2	-15393.3	15.106	0.143631	0.111946	0.101667	0.10958	0.102347	0.0864331	0.115079	0.0713795	0.0897135	0.165836	0.0745723	0.0721346	0.0908622	0.106116	0.124981	0.126975	0.111502	0.0946277	0.150609	0.0800971	0.0874442	0.0688067	0.160881	0.0377382	0.0226408	0.0322508	0.0286444	0.0333838	0.0312093	0.0488088	0.0171797	0.0423115	0.0890455	0.0241017	0.0227511	0.0586767	0.0236039	0.0190681	0.0145629	0.0481511	0.0506546	0.0472721	0.0182064	0.219835	0.301685	0.0983932	0.380086	3.157484
9340	-15377.4	-15392.9	15.4911	0.121642	0.107974	0.0859377	0.080894	0.110127	0.0845269	0.122889	0.0758136	0.0809701	0.165836	0.0672952	0.0843847	0.0947948	0.110699	0.0961483	0.126975	0.144704	0.0977751	0.10577	0.100068	0.0948906	0.0959009	0.157878	0.0459122	0.0189479	0.0444407	0.0239644	0.0209069	0.0437937	0.0359666	0.0305194	0.0343129	0.0684586	0.0317706	0.0313297	0.0452996	0.0304807	0.0175333	0.0160397	0.0315051	0.0458322	0.0495356	0.0385291	0.20725	0.313732	0.103984	0.375034	3.118973
9350	-15377	-15392.9	15.9038	0.140018	0.0920147	0.0990014	0.102983	0.11044	0.095087	0.107215	0.0776245	0.0780552	0.168062	0.0906359	0.0993383	0.10535	0.0811624	0.101136	0.108238	0.119641	0.105645	0.115837	0.0799837	0.0948906	0.0569734	0.168718	0.0327032	0.0240062	0.0347551	0.0351192	0.0356085	0.0573194	0.0499295	0.0297828	0.0340453	0.073889	0.0182819	0.0392216	0.0362056	0.0151888	0.0188854	0.0156293	0.0420075	0.0356181	0.0298481	0.0216104	0.222155	0.300318	0.105024	0.372503	3.077706
