Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
10870	-15376.8	-15391.2	14.3953	0.106381	0.0886541	0.100861	0.132395	0.111549	0.0775258	0.1144	0.0879213	0.0946335	0.156601	0.0696229	0.0913013	0.113408	0.0897933	0.0940768	0.134146	0.142357	0.12057	0.128884	0.083777	0.0818339	0.0895341	0.211697	0.0237651	0.0364822	0.0862523	0.0412412	0.0205724	0.010311	0.0335347	0.0580454	0.026281	0.0372142	0.0494314	0.011298	0.0244328	0.0283029	0.0350132	0.0349013	0.0350757	0.0371052	0.0479509	0.0294197	0.218127	0.294708	0.105211	0.381954	3.228552
10880	-15376.7	-15390.5	13.7958	0.141082	0.107145	0.102649	0.0997002	0.117219	0.0842177	0.129079	0.0871579	0.0986451	0.178702	0.093259	0.0840733	0.118722	0.104948	0.0980806	0.161474	0.126625	0.117107	0.129163	0.0691041	0.0852659	0.0771332	0.177419	0.0298478	0.0306878	0.0736154	0.0642944	0.0235988	0.0160974	0.0239886	0.0456146	0.026281	0.035379	0.0418845	0.00816511	0.0203655	0.0449274	0.0283138	0.036089	0.0445538	0.042659	0.0395985	0.0245724	0.217459	0.314465	0.10028	0.367797	3.288505
10890	-15389.4	-15403.7	14.2824	0.137603	0.101923	0.101567	0.100574	0.0963735	0.0964923	0.121585	0.0714009	0.097816	0.152207	0.069689	0.0852164	0.0864624	0.0895527	0.124681	0.114173	0.137552	0.159091	0.108582	0.0920903	0.0879922	0.0797932	0.18985	0.0150078	0.0128183	0.0893847	0.0532414	0.0379547	0.0244242	0.0283359	0.0473846	0.0145306	0.0675024	0.0432327	0.0230962	0.015519	0.0367772	0.043644	0.04027	0.0303311	0.0363457	0.0407441	0.0370336	0.203904	0.313294	0.111263	0.37154	3.239845
10900	-15374.3	-15388.5	14.1715	0.116142	0.117145	0.10516	0.0837555	0.125522	0.0822696	0.118931	0.0947367	0.0923497	0.197563	0.0776753	0.0937035	0.114854	0.113216	0.103117	0.141342	0.132464	0.115121	0.103991	0.0861589	0.0835633	0.0795222	0.161263	0.0305856	0.0325505	0.0786006	0.0526377	0.0146985	0.0429929	0.0330839	0.0650682	0.0241492	0.0362847	0.0353433	0.0116845	0.0243247	0.0433517	0.0336704	0.0279512	0.0284645	0.044637	0.0232748	0.0280121	0.213496	0.305572	0.10264	0.378292	3.250933
10910	-15384	-15398.6	14.5526	0.110431	0.088141	0.107603	0.101817	0.109809	0.0736002	0.131127	0.0744162	0.0914302	0.224437	0.0919298	0.071682	0.0894439	0.108619	0.116697	0.138719	0.132974	0.0970033	0.143485	0.0677085	0.104729	0.0744872	0.163925	0.0240187	0.0110561	0.0623644	0.0490062	0.0255118	0.0219679	0.0397595	0.0447864	0.0242149	0.0367748	0.0629986	0.00826147	0.00524088	0.0407399	0.043959	0.0351952	0.0619118	0.035622	0.03013	0.0350912	0.219559	0.296585	0.102796	0.38106	3.212824
10920	-15379.1	-15394.5	15.4439	0.128654	0.0914307	0.0979321	0.0922802	0.113493	0.0742191	0.105744	0.0827757	0.0914302	0.145585	0.0919298	0.0805048	0.0985276	0.0840138	0.103291	0.147266	0.124772	0.114091	0.133074	0.0723212	0.0849193	0.086548	0.13802	0.0269936	0.0351059	0.0831581	0.0582706	0.0173655	0.0210868	0.0498324	0.0482565	0.0262464	0.059768	0.0521834	0.00269775	0.00623221	0.040585	0.0526786	0.035516	0.0369241	0.0286126	0.0338123	0.0255427	0.213649	0.296959	0.0976567	0.391735	3.123692
10930	-15365.4	-15380	14.584	0.112393	0.10187	0.0876414	0.0977166	0.112043	0.0783001	0.135914	0.0851993	0.0942036	0.167822	0.0815795	0.0811258	0.109525	0.0976765	0.104868	0.149797	0.136917	0.131306	0.122495	0.0841813	0.0892957	0.0808171	0.18341	0.0300705	0.0213846	0.0873154	0.0380142	0.0236146	0.0142252	0.034915	0.0472267	0.0263072	0.0455859	0.0449141	0.011559	0.0197186	0.0420718	0.0279077	0.0399788	0.0434677	0.0366478	0.0189863	0.0296763	0.22037	0.295245	0.103325	0.38106	3.209683
10940	-15383.4	-15397.6	14.1492	0.109341	0.107523	0.0971565	0.097669	0.0960878	0.0764627	0.126849	0.113433	0.112198	0.165323	0.103431	0.0784627	0.0870057	0.108984	0.102546	0.144198	0.145202	0.113607	0.109106	0.0764718	0.0938663	0.0811469	0.152118	0.0153777	0.0189009	0.0769423	0.0575365	0.0134463	0.0346041	0.038381	0.0554856	0.0296119	0.0397783	0.0450092	0.0303907	0.0153008	0.0610065	0.0292452	0.0337608	0.0529335	0.0339469	0.0284129	0.0449029	0.211575	0.31287	0.102934	0.372621	3.253163
10950	-15377.8	-15393.4	15.561	0.109341	0.086629	0.0920013	0.123513	0.127437	0.0866438	0.107959	0.0747524	0.0950231	0.15733	0.0920102	0.0817709	0.0912049	0.0996302	0.115438	0.12391	0.113848	0.101973	0.121646	0.0617559	0.0581249	0.0777805	0.160979	0.0345358	0.0281339	0.0742966	0.0453712	0.0218529	0.0310863	0.032752	0.0567515	0.0177499	0.0553592	0.0428822	0.0288305	0.0384332	0.0396836	0.03549	0.0289108	0.0444305	0.0353206	0.0228776	0.0365297	0.226401	0.313894	0.0960703	0.363635	3.11198
10960	-15375.1	-15390.3	15.2287	0.128352	0.101636	0.114501	0.107245	0.101407	0.0953536	0.111915	0.0780028	0.0824792	0.138106	0.0738353	0.0890432	0.0940293	0.100603	0.11327	0.125611	0.125666	0.109362	0.103468	0.0949165	0.0821204	0.0893053	0.174403	0.0265214	0.0204828	0.0761009	0.0648855	0.0188397	0.0310863	0.034636	0.0346498	0.0140161	0.0315152	0.0525978	0.0164057	0.0138527	0.0341569	0.0280852	0.0384266	0.0519883	0.0512074	0.0418786	0.0292545	0.224676	0.305814	0.0989354	0.370574	3.145219
10970	-15376.4	-15391.3	14.8283	0.12204	0.0795573	0.0887425	0.101936	0.10454	0.110234	0.149571	0.0649997	0.107744	0.169018	0.0784091	0.08518	0.0955262	0.103044	0.110783	0.123446	0.111197	0.0953428	0.117595	0.0725125	0.0787343	0.10258	0.165075	0.0350782	0.018602	0.0716035	0.0598986	0.0246645	0.0245861	0.0455035	0.0438466	0.0281301	0.0398598	0.0420954	0.0224488	0.0280391	0.0470114	0.0375547	0.0322034	0.0400247	0.0295938	0.0437966	0.0329052	0.20809	0.309901	0.0994426	0.382566	3.185253
10980	-15388.3	-15403	14.7001	0.137968	0.123048	0.0936238	0.0921871	0.120378	0.0821405	0.0955184	0.0700725	0.0808336	0.153988	0.106725	0.0823558	0.116802	0.0952705	0.113189	0.108976	0.147162	0.116493	0.123662	0.0991828	0.0772254	0.0796329	0.122612	0.0356542	0.0220416	0.0986514	0.0445801	0.0344426	0.020969	0.035306	0.0357882	0.0339767	0.0434759	0.061382	0.0261428	0.0336707	0.0350633	0.0288759	0.0322034	0.0354784	0.0457289	0.0270046	0.0285881	0.215403	0.299143	0.103459	0.381995	3.198069
10990	-15370.9	-15386.8	15.8908	0.125398	0.0859478	0.0951724	0.108207	0.104191	0.080197	0.122009	0.0764126	0.0796545	0.15503	0.0717588	0.0871959	0.0743535	0.097172	0.102057	0.114592	0.125832	0.104302	0.139276	0.0746274	0.0867374	0.0956047	0.150597	0.0183082	0.0314581	0.0829114	0.0555469	0.0153862	0.033366	0.0350068	0.0425363	0.0269276	0.0407857	0.0425333	0.0142561	0.0222943	0.047342	0.023903	0.0287357	0.0621351	0.0320205	0.0376176	0.0296088	0.215996	0.279883	0.111029	0.393091	3.079005
11000	-15376	-15391.8	15.7519	0.127008	0.109796	0.0861179	0.0963924	0.0873363	0.100765	0.12332	0.0913897	0.106938	0.160502	0.0674808	0.0760954	0.0976708	0.11594	0.099474	0.114426	0.151264	0.109732	0.111277	0.0769482	0.0904676	0.0770916	0.156043	0.0194255	0.0307779	0.0756028	0.0377104	0.0168547	0.0260531	0.0290454	0.0624404	0.0127525	0.0407568	0.026567	0.00910321	0.0193067	0.0407595	0.0441749	0.0381586	0.0310959	0.0296606	0.0422453	0.0269268	0.224795	0.298575	0.0999929	0.376637	3.092896
11010	-15373.8	-15389.7	15.8624	0.138705	0.109129	0.0963812	0.0905329	0.110883	0.0835945	0.102164	0.0697062	0.07937	0.164547	0.0946831	0.0784068	0.079099	0.0874244	0.0978964	0.127299	0.106528	0.118351	0.111277	0.0839467	0.0793322	0.0823355	0.176557	0.0279981	0.0307144	0.0863424	0.0517169	0.0167362	0.0236881	0.0310911	0.0604103	0.0215257	0.0421984	0.0359074	0.00897129	0.0251533	0.0387985	0.0191564	0.0323875	0.0460067	0.0345566	0.0510726	0.0292583	0.22194	0.291075	0.100025	0.38696	3.081841
11020	-15377.6	-15393.2	15.6032	0.100579	0.0957312	0.0951332	0.110811	0.0955225	0.0856447	0.114499	0.0824707	0.0953468	0.144164	0.0805075	0.0689082	0.0761414	0.116555	0.112228	0.132761	0.12352	0.122883	0.14855	0.0834587	0.0767865	0.0744207	0.151603	0.0199623	0.0304999	0.070738	0.048292	0.0182813	0.0297452	0.0504075	0.0640073	0.0200979	0.043696	0.0461371	0.00441266	0.02058	0.033928	0.0244584	0.0489117	0.0445207	0.0465883	0.026701	0.0275704	0.219772	0.296554	0.101278	0.382396	3.107761
11030	-15379	-15394.2	15.1513	0.136442	0.0976453	0.103511	0.0917384	0.105025	0.0622504	0.134963	0.0587385	0.104934	0.172219	0.0640706	0.0666444	0.101547	0.0926636	0.115194	0.127483	0.157322	0.107012	0.134865	0.0792057	0.0808247	0.0829767	0.148937	0.0161659	0.0243353	0.0762869	0.0565646	0.0135866	0.0307013	0.0296306	0.0386445	0.036205	0.0487628	0.0616735	0.0221203	0.0214249	0.0414566	0.0280786	0.0518882	0.0326597	0.0428267	0.0252303	0.0285008	0.211345	0.304255	0.101863	0.382537	3.152955
11040	-15376.8	-15391.6	14.8632	0.134859	0.0995356	0.0968063	0.090696	0.130404	0.0872224	0.116627	0.0643164	0.101788	0.156621	0.0879611	0.0810233	0.111812	0.0985392	0.118093	0.117074	0.129885	0.121229	0.105507	0.0706331	0.0995991	0.0860446	0.132838	0.0193835	0.0437183	0.0821096	0.0478145	0.017909	0.0353877	0.030435	0.044288	0.0274331	0.069189	0.0623368	0.00899782	0.0183247	0.0439378	0.0307561	0.0374178	0.0326597	0.0331022	0.0243017	0.0331414	0.220228	0.305308	0.105477	0.368988	3.181759
11050	-15371.5	-15387	15.5223	0.12581	0.10876	0.102978	0.0971346	0.090081	0.0983414	0.117474	0.0889403	0.0989174	0.146341	0.0720524	0.0662656	0.106906	0.079242	0.0973767	0.130765	0.143837	0.102047	0.137778	0.0856897	0.0801042	0.0678736	0.172644	0.0193835	0.036022	0.0854925	0.0460323	0.0232075	0.0345869	0.0229316	0.048143	0.0333482	0.0367023	0.0387624	0.0130973	0.0219441	0.0405539	0.0339672	0.0409037	0.0326597	0.0356441	0.0304445	0.0246671	0.222246	0.291503	0.106297	0.379954	3.115852
11060	-15370.4	-15385.2	14.7912	0.116807	0.0866579	0.097406	0.102181	0.101307	0.0884861	0.130109	0.0936974	0.105227	0.16389	0.093647	0.0735654	0.105651	0.0942329	0.107156	0.141654	0.141751	0.120673	0.133723	0.0801982	0.084243	0.0854549	0.161995	0.0200818	0.0317241	0.0632032	0.0512356	0.0219579	0.0277306	0.0429997	0.035224	0.019455	0.0335321	0.0446477	0.0123797	0.0306503	0.0291432	0.0351239	0.0470751	0.0476506	0.0350387	0.0216724	0.0287267	0.212404	0.296713	0.110703	0.38018	3.188964
11070	-15379.1	-15393.9	14.8375	0.0854253	0.120186	0.0826299	0.0940213	0.115328	0.0920782	0.111424	0.0857934	0.0736281	0.174494	0.0737995	0.0867711	0.0926362	0.0989121	0.110864	0.129988	0.146863	0.12914	0.122416	0.090461	0.103258	0.0850735	0.19627	0.0171527	0.0280997	0.0811134	0.0582974	0.0139619	0.0254872	0.0384697	0.0511971	0.0160162	0.0367716	0.0428041	0.0171145	0.0206422	0.0287214	0.0260947	0.0350943	0.0388212	0.0417487	0.0406113	0.0246609	0.212587	0.288803	0.100535	0.398075	3.184339
11080	-15377.7	-15391.9	14.2507	0.130677	0.0878059	0.0824804	0.126361	0.116135	0.090486	0.136852	0.076798	0.0981304	0.183809	0.0755436	0.0928319	0.0917264	0.101563	0.113196	0.143244	0.138136	0.109296	0.103379	0.0881017	0.101051	0.0628051	0.15222	0.0231034	0.0236562	0.104058	0.0622278	0.0145348	0.0285022	0.0491294	0.0340386	0.021106	0.0420782	0.0364187	0.0103676	0.0204859	0.0518922	0.0325995	0.037164	0.0388212	0.0417487	0.0483492	0.0201062	0.220741	0.306424	0.101506	0.371329	3.243017
11090	-15375.3	-15390.3	14.9234	0.105645	0.123758	0.101016	0.100927	0.106553	0.0796584	0.123974	0.0898858	0.0921489	0.149368	0.0804371	0.079999	0.106818	0.0915145	0.112092	0.127323	0.145149	0.10329	0.113605	0.0775243	0.0782864	0.0942636	0.166571	0.0240143	0.0184291	0.0774473	0.0439696	0.0283741	0.0194689	0.0565575	0.0473729	0.0378692	0.0439302	0.0502565	0.0197688	0.0307994	0.0460815	0.0360444	0.0306731	0.0160205	0.0417232	0.0327999	0.0243315	0.220709	0.298	0.0982697	0.383021	3.17574
11100	-15376.3	-15391	14.7335	0.135438	0.104301	0.130655	0.101454	0.104216	0.0934713	0.138464	0.0756541	0.0834149	0.186688	0.088461	0.0781893	0.0939466	0.118826	0.11575	0.137813	0.133839	0.097589	0.117491	0.0715429	0.0796063	0.06569	0.168091	0.0198561	0.0314979	0.0856618	0.0445847	0.0235327	0.0152656	0.023663	0.0376637	0.0298119	0.0329227	0.0418656	0.0260366	0.0189714	0.0519895	0.043343	0.0305542	0.0277813	0.0331089	0.0219965	0.0340407	0.216425	0.306039	0.103914	0.373622	3.194738
11110	-15373.8	-15388.3	14.4997	0.108015	0.0952537	0.0967342	0.0888844	0.120575	0.0636893	0.142935	0.0984415	0.0871711	0.189733	0.0752706	0.087584	0.119655	0.0972359	0.11085	0.13657	0.113612	0.102802	0.123631	0.0869631	0.0945331	0.0828049	0.146386	0.0317209	0.0300091	0.0790186	0.0474918	0.0198469	0.0242516	0.0366967	0.060509	0.0270734	0.0434564	0.0514354	0.0138236	0.0429411	0.0437365	0.0254429	0.0320116	0.0277424	0.0392939	0.0303969	0.0418828	0.22089	0.298878	0.100903	0.379329	3.218113
11120	-15377.2	-15391.6	14.3794	0.140956	0.107625	0.122554	0.0899989	0.105249	0.0671768	0.152586	0.0897884	0.0820663	0.164615	0.0596911	0.083197	0.0959147	0.114106	0.101712	0.116865	0.137499	0.137822	0.118105	0.0734178	0.0795385	0.080245	0.176057	0.0193103	0.0302295	0.0870761	0.0534894	0.0180923	0.0218547	0.0327817	0.042301	0.0220294	0.0540724	0.0514354	0.0211787	0.0176383	0.0488192	0.0266942	0.0430325	0.0313663	0.0489881	0.0395347	0.0234312	0.220246	0.291494	0.0967463	0.391514	3.230143
11130	-15380.1	-15395.7	15.6053	0.131111	0.0911365	0.0848339	0.107417	0.112245	0.082097	0.119484	0.051932	0.116066	0.14966	0.0712676	0.107593	0.0869964	0.0835067	0.103688	0.121444	0.133609	0.114191	0.109139	0.0714068	0.0772635	0.0917957	0.155154	0.0195229	0.0293339	0.0730903	0.0602549	0.0241708	0.0390857	0.042174	0.0427821	0.0231322	0.04137	0.0442985	0.0279594	0.03673	0.0384008	0.0266942	0.0299065	0.0354309	0.0344967	0.0335695	0.03211	0.23706	0.291209	0.0925234	0.379208	3.107551
11140	-15369.2	-15384.4	15.1461	0.118289	0.0787347	0.0913112	0.114218	0.114071	0.0862841	0.132544	0.0624185	0.093516	0.143101	0.0699436	0.0718088	0.0856757	0.0960943	0.107564	0.130537	0.129992	0.123632	0.120586	0.0916292	0.0911149	0.0844504	0.176807	0.0323712	0.024342	0.0821822	0.0479418	0.0122884	0.0266669	0.0391702	0.0479819	0.0300495	0.0555801	0.0414034	0.0215696	0.0213401	0.0411266	0.0309793	0.0437635	0.0504581	0.0379868	0.0294912	0.0224588	0.224236	0.283787	0.104222	0.387755	3.153474
11150	-15368.3	-15383.9	15.623	0.125222	0.0947414	0.103089	0.0819147	0.109189	0.0805821	0.139132	0.0836073	0.0841808	0.158063	0.0803421	0.0834323	0.117527	0.106749	0.114874	0.125312	0.122027	0.117433	0.105282	0.0718878	0.0874641	0.0754051	0.176476	0.0190171	0.0334821	0.0756798	0.0424699	0.0188882	0.0229089	0.0252566	0.0528787	0.0332399	0.0340909	0.0379687	0.0296054	0.0167829	0.0310517	0.0253341	0.0370639	0.0461492	0.0341255	0.0157404	0.030114	0.219778	0.288676	0.10318	0.388366	3.10578
11160	-15373.9	-15389.6	15.6763	0.130403	0.099634	0.111069	0.109701	0.0899653	0.0898023	0.134695	0.0751996	0.100269	0.151168	0.0931133	0.0725372	0.0960675	0.0852101	0.11752	0.135667	0.131138	0.117321	0.114731	0.0623291	0.0870056	0.0620564	0.17186	0.0161628	0.0182244	0.0858558	0.0351435	0.0173654	0.0117412	0.0304909	0.0464148	0.0381519	0.0331233	0.0516023	0.0211304	0.0104435	0.0364743	0.0349163	0.0357526	0.0541912	0.0275364	0.0313556	0.0259158	0.216696	0.292395	0.101967	0.388941	3.100456
11170	-15377.5	-15392.5	14.9634	0.143495	0.0984895	0.119073	0.104596	0.116183	0.0721586	0.114155	0.0887521	0.075503	0.16358	0.075189	0.0725372	0.112359	0.099819	0.115082	0.13031	0.14705	0.0902154	0.121263	0.0719894	0.110451	0.0902894	0.170878	0.0351547	0.0221011	0.0787295	0.03474	0.0173655	0.0260009	0.0227523	0.0499187	0.0313175	0.0466641	0.037338	0.0117093	0.0216409	0.0420234	0.0129912	0.0318771	0.0416602	0.0448297	0.0247706	0.0347441	0.220549	0.303278	0.098411	0.377761	3.171748
11180	-15381.6	-15396.3	14.6267	0.140099	0.111271	0.0952913	0.0868926	0.131898	0.0752868	0.136692	0.0730789	0.113234	0.172688	0.0907426	0.0702836	0.0818169	0.0966901	0.116214	0.113347	0.131523	0.129898	0.0976546	0.0600203	0.0833842	0.0806007	0.173371	0.0318638	0.0276277	0.0775065	0.0424531	0.0210976	0.032601	0.026306	0.0525791	0.0204954	0.0477502	0.0615478	0.0294127	0.0154986	0.0508342	0.0326261	0.035284	0.0457104	0.0384017	0.0245922	0.0292525	0.215087	0.302363	0.102507	0.380043	3.205417
11190	-15382.9	-15398	15.1354	0.114167	0.0910177	0.0952913	0.10734	0.106939	0.0852779	0.110851	0.0923974	0.0758357	0.159441	0.0825291	0.086022	0.111496	0.0835923	0.116214	0.118294	0.128424	0.0880785	0.123824	0.0776012	0.086295	0.0979403	0.215217	0.0352374	0.0331651	0.0607421	0.0544928	0.00615738	0.0416606	0.0338983	0.0472187	0.023295	0.0355082	0.0465811	0.0120424	0.0243025	0.0392668	0.033107	0.0401501	0.0408229	0.0316407	0.0428105	0.0183583	0.207072	0.296626	0.107485	0.388816	3.154544
11200	-15375.8	-15390.5	14.7229	0.127943	0.0985189	0.100954	0.109691	0.0788298	0.095882	0.106635	0.0648607	0.0995479	0.161441	0.072446	0.0855912	0.121798	0.0980195	0.10089	0.14586	0.140431	0.101548	0.123824	0.0783696	0.0756606	0.0794264	0.176583	0.034502	0.0201891	0.0641609	0.0457139	0.0164378	0.0370462	0.0418728	0.0524671	0.0341526	0.0431189	0.0552743	0.0304661	0.0237289	0.0403528	0.03574	0.0328248	0.0430988	0.0368887	0.0303571	0.0326521	0.226077	0.30384	0.103718	0.366365	3.195797
11210	-15372.5	-15387.5	14.9549	0.13579	0.106873	0.0875366	0.105275	0.102335	0.0942315	0.121937	0.0900055	0.0977062	0.175065	0.0741865	0.0855912	0.10074	0.102926	0.109277	0.111803	0.130571	0.119164	0.119134	0.080424	0.0808196	0.0797418	0.174463	0.0257919	0.018694	0.0772206	0.0442319	0.0164378	0.00793065	0.0445256	0.0571559	0.045604	0.0444197	0.0254407	0.0123336	0.0228257	0.0451999	0.0226	0.0322702	0.0347651	0.0453472	0.0385913	0.0256082	0.217437	0.292588	0.103988	0.385986	3.172589
11220	-15375.6	-15390.9	15.2789	0.115072	0.109787	0.0815221	0.104794	0.10479	0.0850442	0.152461	0.0819377	0.0892608	0.186944	0.0795207	0.0798075	0.118574	0.119445	0.0870695	0.129692	0.127645	0.120442	0.111838	0.0842489	0.0942051	0.0797418	0.140136	0.024492	0.0158692	0.0813178	0.05709	0.0150087	0.0394262	0.0339058	0.0351125	0.0204623	0.0323055	0.0481923	0.0190648	0.0275344	0.0393378	0.0234935	0.0264919	0.0302936	0.0348443	0.030868	0.0211021	0.215634	0.310918	0.103316	0.370132	3.140192
11230	-15379.4	-15395.1	15.6847	0.146088	0.0701432	0.108146	0.0816878	0.10479	0.0717178	0.125944	0.0787164	0.0775527	0.17385	0.086698	0.0774064	0.103202	0.0956107	0.0969514	0.136271	0.0884103	0.121745	0.111838	0.0787576	0.102019	0.0798111	0.177624	0.0248467	0.0350262	0.0791039	0.0447103	0.0134056	0.0259839	0.0398098	0.0362305	0.0253308	0.0470058	0.0444639	0.0184427	0.0312296	0.0402666	0.0411833	0.0224011	0.0468085	0.0261391	0.0330221	0.0292173	0.207068	0.306372	0.104261	0.382299	3.099609
11240	-15376.4	-15391.2	14.799	0.119569	0.0889232	0.0886509	0.115773	0.116409	0.0869157	0.10948	0.0927916	0.107354	0.188413	0.0828891	0.0944234	0.0766055	0.0961324	0.112338	0.128518	0.147425	0.11476	0.115413	0.0752904	0.112325	0.0754459	0.169591	0.025205	0.0207425	0.0684666	0.043224	0.0216431	0.0129509	0.0286797	0.0399466	0.0294234	0.0444473	0.0424257	0.0106324	0.014638	0.0475473	0.0366481	0.020473	0.0490772	0.0495762	0.0346015	0.032394	0.214386	0.306788	0.098717	0.380109	3.188179
11250	-15380.5	-15396	15.4913	0.122274	0.110369	0.106748	0.0939575	0.130135	0.0869319	0.127153	0.0765236	0.0890145	0.160993	0.0774815	0.0697487	0.0840663	0.0961324	0.0997634	0.145173	0.113412	0.113116	0.13022	0.0713784	0.102785	0.0824951	0.177999	0.0310474	0.0253944	0.0732898	0.0498818	0.0104971	0.0202678	0.0194456	0.0398544	0.0257451	0.0553973	0.0443864	0.0112031	0.0159091	0.0403522	0.0151794	0.0275919	0.0557093	0.0294605	0.0341357	0.0263399	0.212136	0.310751	0.100659	0.376455	3.118956
11260	-15364.6	-15379.9	15.3677	0.136326	0.0996562	0.102029	0.0874799	0.107738	0.0840373	0.123116	0.0817057	0.0890145	0.17993	0.0684962	0.0883445	0.0867418	0.0786841	0.109605	0.128009	0.13231	0.10412	0.129359	0.0695702	0.0938885	0.0672341	0.174258	0.0212349	0.025474	0.0788438	0.0361787	0.0269345	0.016232	0.0365097	0.0491943	0.0335243	0.0465676	0.0493702	0.0191468	0.0205493	0.0407355	0.0374916	0.0281721	0.0400685	0.041173	0.0366838	0.0255771	0.211548	0.298924	0.103277	0.386251	3.131316
11270	-15372.9	-15388.9	15.9638	0.146926	0.0880897	0.0994865	0.0879309	0.107681	0.0752284	0.12315	0.0711565	0.0979802	0.154693	0.070309	0.0730677	0.126153	0.0840419	0.100742	0.125401	0.123591	0.120904	0.0996906	0.067529	0.0804919	0.0766979	0.156321	0.0264162	0.017972	0.0869571	0.0533796	0.017377	0.0307863	0.0429043	0.0576662	0.0238868	0.0386537	0.0349781	0.0159205	0.0181726	0.0455995	0.0225615	0.046563	0.0465618	0.0319421	0.0195891	0.0365547	0.205582	0.305164	0.105451	0.383803	3.071704
11280	-15378.3	-15393.8	15.5272	0.137776	0.0966726	0.0994865	0.109398	0.119167	0.0768193	0.110282	0.0886524	0.0859533	0.16953	0.0958832	0.0772637	0.105469	0.0839804	0.127559	0.119535	0.130563	0.109085	0.105391	0.0914932	0.0727468	0.0855726	0.172132	0.016439	0.020038	0.0525063	0.0508147	0.0289227	0.0259021	0.0462294	0.0419435	0.0281041	0.0408429	0.0588474	0.0156715	0.0257314	0.0240896	0.0317154	0.0290611	0.0313557	0.038867	0.0229359	0.0149406	0.208462	0.294899	0.112623	0.384017	3.115369
11290	-15375.3	-15390.1	14.822	0.130039	0.112025	0.104661	0.0921481	0.12393	0.0835099	0.1092	0.0849263	0.0837654	0.159281	0.0841221	0.0726967	0.094066	0.106136	0.11155	0.132426	0.132985	0.118146	0.105959	0.0631447	0.098814	0.0874065	0.196941	0.0196798	0.0318082	0.073499	0.0491197	0.0113287	0.03183	0.0313096	0.0520956	0.0172924	0.0264875	0.036151	0.0329028	0.0284946	0.0594502	0.0287775	0.0421965	0.0397436	0.029679	0.038861	0.0172996	0.217342	0.297086	0.103486	0.382086	3.185884
11300	-15375.9	-15390.2	14.3052	0.12287	0.120531	0.0901912	0.0969183	0.0955828	0.0827318	0.114969	0.0771818	0.116943	0.168241	0.0697093	0.095123	0.100761	0.103442	0.0952935	0.151468	0.128873	0.135323	0.127349	0.0849229	0.0864435	0.0774218	0.163928	0.0237133	0.0271176	0.0834991	0.0423096	0.0218708	0.0187089	0.0400436	0.0524733	0.0219009	0.0523822	0.0496914	0.0154109	0.0291947	0.0579336	0.0266283	0.0350947	0.0400361	0.0314805	0.0341263	0.0277334	0.237456	0.297132	0.0998574	0.365554	3.237568
11310	-15377.6	-15393.5	15.8853	0.12287	0.0914996	0.0873033	0.0868394	0.0916914	0.102182	0.119467	0.0715364	0.0758789	0.149583	0.0778289	0.0820081	0.0849441	0.0809825	0.108391	0.131499	0.130172	0.134035	0.100925	0.068225	0.0909461	0.0922289	0.152226	0.0301531	0.0273012	0.0672242	0.0562197	0.012847	0.0309276	0.0474588	0.0540453	0.0217494	0.0394383	0.0388843	0.0223427	0.0274161	0.0305054	0.0378458	0.0453642	0.0509322	0.0363614	0.0460031	0.023273	0.219294	0.28798	0.111153	0.381573	3.079554
11320	-15373	-15388.7	15.7071	0.126269	0.12192	0.106655	0.0868375	0.115137	0.0747713	0.124744	0.0643904	0.0949749	0.150718	0.077656	0.0759692	0.112091	0.0930834	0.10843	0.134729	0.119394	0.139027	0.111874	0.0704546	0.0981835	0.0688159	0.163569	0.0263388	0.0232102	0.0763236	0.0409388	0.0190355	0.0218474	0.0286252	0.0586432	0.0374878	0.0439523	0.0305875	0.0221181	0.0172195	0.041128	0.0169783	0.0243775	0.053269	0.0265789	0.0272153	0.0218059	0.21021	0.302838	0.100725	0.386227	3.097376
11330	-15376.8	-15392.1	15.351	0.108954	0.097994	0.0896053	0.0924486	0.105957	0.101936	0.124603	0.0763052	0.0952249	0.169809	0.0526332	0.0750631	0.08597	0.0913502	0.123917	0.138583	0.116553	0.128955	0.105734	0.0866836	0.102349	0.0717038	0.180274	0.0113881	0.0252961	0.0885398	0.0421305	0.0242731	0.0250546	0.0332707	0.0401489	0.0376731	0.0421572	0.0556248	0.00716267	0.0164237	0.0379566	0.0284227	0.0483401	0.0434477	0.0425164	0.0296578	0.0308951	0.212827	0.296278	0.0961066	0.394789	3.132985
