Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
12030	-15797	-15809.7	12.7138	0.116018	0.0937944	0.0973671	0.0932248	0.117868	0.104345	0.114647	0.0701701	0.092791	0.181873	0.0817766	0.0880045	0.0937942	0.0918784	0.105397	0.120586	0.119929	0.0992138	0.118704	0.067666	0.0846641	0.104291	0.17368	0.0477617	0.0494583	0.0539132	0.0396272	0.0340336	0.0461127	0.0333999	0.0511126	0.0240789	0.0815935	0.0180017	0.0250352	0.0398612	0.0378545	0.0246876	0.0531463	0.033528	0.0304968	0.0187875	0.0433553	3.217529
12040	-15806.8	-15818.5	11.6451	0.127326	0.116863	0.102734	0.101991	0.119391	0.0675274	0.137823	0.0873647	0.110599	0.189758	0.0726509	0.104928	0.102841	0.108172	0.122118	0.13807	0.125166	0.120858	0.121024	0.0871424	0.0990073	0.0947323	0.151878	0.0219922	0.0331628	0.0502186	0.0501595	0.023451	0.049308	0.0225663	0.0368295	0.0314354	0.0943671	0.020247	0.0339103	0.0206654	0.0338859	0.0264597	0.0406102	0.035685	0.0304968	0.0304479	0.0285394	3.324402
12050	-15801.9	-15814.4	12.5446	0.105799	0.0977439	0.0913198	0.105019	0.142764	0.080675	0.144918	0.0803253	0.0913712	0.168248	0.0867562	0.0949707	0.0950494	0.0998102	0.105617	0.119785	0.124763	0.10926	0.127156	0.0922601	0.0767794	0.0856617	0.163077	0.0433549	0.0470085	0.0746437	0.0399532	0.0386666	0.0438178	0.0281183	0.0399306	0.0255247	0.0609753	0.0294938	0.0166664	0.0378242	0.0448589	0.0291693	0.0312165	0.0291936	0.030173	0.0253423	0.0293855	3.234445
12060	-15805.8	-15818	12.2435	0.124445	0.114279	0.102114	0.132686	0.106585	0.0857812	0.128542	0.0732742	0.098126	0.141333	0.0770457	0.0972675	0.102948	0.104488	0.1029	0.132127	0.124709	0.130497	0.109604	0.0807045	0.0899005	0.0710043	0.173414	0.0433262	0.048918	0.0543013	0.072889	0.0272114	0.0471335	0.020768	0.0439037	0.0106178	0.0733272	0.0326665	0.0308135	0.0285329	0.0324449	0.0335	0.0505091	0.0337712	0.0199943	0.0265433	0.0296106	3.264558
12070	-15797	-15810.8	13.7707	0.13297	0.113279	0.0977457	0.0895957	0.115421	0.0841744	0.119185	0.0861657	0.0893184	0.1507	0.0854959	0.0856329	0.0953395	0.075248	0.111706	0.138278	0.135921	0.0956283	0.118278	0.0648089	0.10095	0.0930447	0.164328	0.0397112	0.0494002	0.0511718	0.0445859	0.024217	0.0346707	0.0310423	0.0316524	0.0171443	0.0661933	0.0171092	0.0140538	0.0419778	0.0289975	0.0283274	0.0477835	0.0233919	0.0268326	0.0195034	0.0308561	3.111835
12080	-15803.9	-15816.5	12.6578	0.139548	0.0903383	0.0877695	0.108914	0.0931926	0.082634	0.133859	0.0805582	0.116136	0.166099	0.104634	0.0774894	0.0949605	0.103142	0.10414	0.158941	0.111393	0.110299	0.135701	0.0810232	0.0991669	0.0747637	0.17798	0.0292775	0.0474222	0.0547956	0.0583794	0.0242375	0.0543908	0.0377932	0.0465994	0.0051337	0.0632388	0.0162008	0.0133742	0.0317752	0.0324465	0.0273565	0.0469747	0.0245921	0.0299069	0.0226324	0.0239131	3.223123
12090	-15800.3	-15812.6	12.2999	0.142116	0.100817	0.0899256	0.107205	0.123239	0.0904938	0.121719	0.0782538	0.112954	0.155662	0.0817593	0.0686157	0.0906983	0.0896497	0.119143	0.132727	0.11655	0.109734	0.134284	0.0778583	0.103131	0.0753818	0.191355	0.0253555	0.0495888	0.0609828	0.0568219	0.0357906	0.0659547	0.026399	0.0422628	0.0201203	0.0584386	0.0329393	0.0100164	0.0304657	0.0370444	0.0246435	0.0462275	0.0346887	0.0352335	0.0171719	0.0355012	3.25892
12100	-15807.8	-15820.8	13.0401	0.106768	0.110814	0.0956013	0.122038	0.0908032	0.099464	0.128972	0.0904352	0.111257	0.177828	0.0759814	0.0824788	0.12412	0.0832034	0.116657	0.131236	0.106807	0.111026	0.120536	0.078375	0.0758677	0.069791	0.172491	0.0304847	0.0478425	0.0424254	0.0464474	0.0162709	0.0475222	0.0297772	0.0421544	0.0165315	0.0662257	0.0201712	0.0182418	0.0316639	0.0368133	0.0232251	0.0530215	0.0247269	0.0394233	0.0261368	0.0432433	3.184901
12110	-15808.5	-15821.4	12.8468	0.126395	0.0998539	0.0974523	0.115956	0.104801	0.0760999	0.132826	0.0807551	0.116768	0.205349	0.0884142	0.0920063	0.0964316	0.0854294	0.0962755	0.111816	0.139141	0.090386	0.128168	0.0878761	0.0808318	0.0744603	0.152548	0.0304847	0.0525339	0.056715	0.0333525	0.0150971	0.0452816	0.0365067	0.0461936	0.0244497	0.0894575	0.0322282	0.0186157	0.0380172	0.0212469	0.0229854	0.048837	0.0263839	0.0357791	0.0247226	0.0252946	3.204224
12120	-15808.8	-15823.1	14.2673	0.129748	0.113539	0.0961682	0.0995861	0.115826	0.0636071	0.101877	0.0783908	0.0840894	0.162071	0.0733562	0.0747971	0.106336	0.101837	0.122346	0.104283	0.113257	0.129214	0.126721	0.0723871	0.084765	0.0789709	0.160688	0.0433232	0.0473235	0.0532209	0.0493064	0.0195491	0.0385086	0.0198948	0.0258828	0.0195698	0.0569787	0.0284662	0.00895802	0.0321736	0.023216	0.0356236	0.0457654	0.0214064	0.0391195	0.0316989	0.0283294	3.062177
12130	-15802	-15815.6	13.6168	0.107743	0.0882275	0.0980487	0.111082	0.115428	0.0820123	0.109993	0.0808449	0.114133	0.150739	0.0547768	0.0893661	0.10494	0.107782	0.0945291	0.131892	0.109885	0.108827	0.109567	0.0768462	0.0863355	0.0911663	0.180255	0.0438206	0.0513636	0.0532209	0.0504095	0.0221135	0.0508812	0.0456082	0.041082	0.00860881	0.0694109	0.0225333	0.0266363	0.0461707	0.0385172	0.0200323	0.0348475	0.0278604	0.0225275	0.0175391	0.029628	3.127231
12140	-15806.5	-15819.4	12.9026	0.144444	0.0937262	0.101805	0.0950855	0.143246	0.0753791	0.120618	0.0878973	0.0890588	0.135051	0.094221	0.0973191	0.0980855	0.0810806	0.12415	0.114094	0.130419	0.121195	0.111798	0.0703235	0.0961893	0.0832195	0.16156	0.0299835	0.0496366	0.0453801	0.0303838	0.0336275	0.0474552	0.0324165	0.0281503	0.0244618	0.0606451	0.0358947	0.0277381	0.0434502	0.0372098	0.0382492	0.038628	0.0307027	0.0435442	0.0259356	0.0251889	3.198647
12150	-15798.6	-15810.2	11.6269	0.1128	0.106331	0.107584	0.11415	0.10981	0.0813069	0.129936	0.0848524	0.113322	0.184586	0.0851172	0.0857446	0.0952556	0.0958194	0.112024	0.131692	0.132183	0.138153	0.112356	0.0654953	0.100317	0.0865335	0.173914	0.0418104	0.0432616	0.0499415	0.0510614	0.0181197	0.0489061	0.0293108	0.0510029	0.0153546	0.0904671	0.025655	0.0108197	0.0410789	0.0408786	0.0293583	0.0662037	0.0350597	0.0287653	0.0184478	0.0314323	3.32622
12160	-15805.7	-15818.6	12.9471	0.11162	0.097512	0.0970262	0.116745	0.0928667	0.0773929	0.123302	0.0699977	0.0993363	0.141575	0.0747597	0.0830339	0.0952556	0.0963519	0.139997	0.135049	0.124251	0.11442	0.115109	0.0847271	0.0905251	0.075896	0.177534	0.0240426	0.0644911	0.0755401	0.0441214	0.0397036	0.0391948	0.0384227	0.0487065	0.0222765	0.0775086	0.0304083	0.0122663	0.0430509	0.048372	0.0205948	0.0417537	0.020262	0.0193713	0.0147725	0.035054	3.194197
12170	-15799.7	-15812.7	12.978	0.11944	0.10476	0.0944318	0.0915312	0.125069	0.100558	0.103015	0.0804294	0.085969	0.18035	0.0796136	0.0844193	0.0990035	0.0820948	0.12111	0.122149	0.115064	0.119879	0.115109	0.0745724	0.0912547	0.0792956	0.161672	0.0455442	0.0465102	0.0527663	0.0421483	0.0293258	0.0469958	0.0398614	0.0393509	0.033347	0.0655471	0.0304083	0.0394813	0.0356721	0.0378793	0.0200003	0.0417537	0.0251027	0.0467756	0.0136815	0.0281685	3.19111
12180	-15803.8	-15816.9	13.0392	0.133272	0.0964227	0.114402	0.0919366	0.107458	0.063271	0.121611	0.0799991	0.0915224	0.159682	0.0751266	0.078344	0.1247	0.100358	0.128973	0.111145	0.115103	0.1122	0.111802	0.0876746	0.0782174	0.0824686	0.160131	0.0423167	0.0414565	0.0439765	0.0463279	0.0278051	0.0513496	0.0324432	0.0278789	0.0181592	0.0768916	0.0259844	0.0232993	0.0353654	0.0378141	0.0269816	0.0359696	0.0340259	0.0483437	0.0336221	0.0491515	3.184983
12190	-15800.5	-15813	12.464	0.135519	0.0911922	0.0933554	0.106435	0.123285	0.0811823	0.145639	0.0681405	0.0891062	0.159682	0.0752972	0.0785929	0.0882016	0.10749	0.106972	0.116717	0.125753	0.128495	0.113362	0.0922539	0.0869329	0.10449	0.164246	0.0374376	0.0484063	0.0667781	0.0464099	0.0167031	0.0473998	0.0398184	0.0298059	0.0144893	0.0878906	0.0277213	0.0224475	0.0313299	0.0377661	0.0328416	0.0490395	0.0281396	0.0290094	0.031149	0.0355851	3.242509
12200	-15805	-15817.4	12.4432	0.126021	0.101978	0.100683	0.0965534	0.120395	0.0616189	0.125163	0.0792981	0.082611	0.18064	0.0765362	0.087249	0.0879694	0.0997595	0.122341	0.126397	0.150487	0.0894797	0.140281	0.0627403	0.0898662	0.100251	0.154926	0.0391959	0.0553632	0.0574626	0.0425945	0.0182622	0.0513497	0.0336884	0.0364202	0.0193395	0.101086	0.039806	0.0204777	0.0389779	0.0519069	0.0261572	0.0439217	0.0221789	0.0319884	0.0190304	0.0321339	3.244587
12210	-15808.6	-15822.5	13.9208	0.113125	0.099289	0.0868542	0.0724262	0.113594	0.0886469	0.113502	0.0787849	0.0940598	0.16822	0.0750441	0.0750331	0.125633	0.100928	0.0890464	0.117432	0.12194	0.121469	0.135941	0.0781513	0.0856467	0.0695801	0.183061	0.0394994	0.0408322	0.0416202	0.0420291	0.0214427	0.0364039	0.0207013	0.0413903	0.0193395	0.0752878	0.0290647	0.0157117	0.0376166	0.0433234	0.0151436	0.0549074	0.0237957	0.040477	0.0201087	0.0307231	3.096827
12220	-15802.6	-15814.6	12.0661	0.138005	0.10247	0.105537	0.122517	0.111046	0.0695206	0.14393	0.0938789	0.112792	0.156349	0.0708084	0.089717	0.1104	0.0935888	0.11761	0.135823	0.125653	0.10826	0.120983	0.084541	0.0704466	0.0874541	0.174718	0.039716	0.0296345	0.0616819	0.0567134	0.0263844	0.0421522	0.0313148	0.0237055	0.0217627	0.0936082	0.0206228	0.0204847	0.0397701	0.0375196	0.024812	0.0460247	0.0303784	0.032735	0.0225752	0.034652	3.282296
12230	-15803.5	-15817	13.4422	0.12613	0.088149	0.0920884	0.110988	0.085875	0.080554	0.123942	0.0683051	0.113158	0.170451	0.0745305	0.0689446	0.0968461	0.0937555	0.0903909	0.148339	0.141345	0.104351	0.126513	0.0647144	0.0954406	0.0854712	0.148753	0.0437168	0.0428414	0.0692791	0.0435059	0.0183773	0.0461185	0.0535049	0.0415019	0.0202813	0.0805762	0.0189086	0.0215928	0.0432932	0.0375196	0.0257508	0.0426316	0.0266052	0.0309721	0.0100252	0.0286535	3.144693
12240	-15817	-15828.7	11.7111	0.12797	0.0805883	0.127763	0.0948394	0.134068	0.0691186	0.117982	0.0738282	0.093349	0.181929	0.095974	0.0870156	0.0789576	0.0934691	0.130493	0.14132	0.1233	0.119814	0.142507	0.0803772	0.0818561	0.0804528	0.158658	0.0439222	0.0428414	0.0548176	0.0356314	0.0406593	0.0608642	0.0535049	0.0329822	0.0175409	0.0611681	0.0325855	0.025815	0.0492961	0.0292434	0.0284817	0.0721095	0.0229508	0.0296309	0.0300023	0.0381193	3.317797
12250	-15801.8	-15815.9	14.1279	0.12929	0.0970161	0.104624	0.103348	0.106159	0.0919406	0.12647	0.0652179	0.0834365	0.175716	0.0714604	0.100343	0.0767421	0.0948168	0.107745	0.124657	0.118114	0.10085	0.125838	0.0707366	0.0774268	0.092295	0.158804	0.0285658	0.0469026	0.0430301	0.0329684	0.0359417	0.0388632	0.0289197	0.0357853	0.0100473	0.0786051	0.0357837	0.0190499	0.0339839	0.0279955	0.0197713	0.0413745	0.0278633	0.0447033	0.0108338	0.0320839	3.076119
12260	-15800.1	-15812.6	12.5089	0.114451	0.0885805	0.0995752	0.115799	0.116552	0.0872407	0.122292	0.0827624	0.083155	0.18068	0.083647	0.0851652	0.1067	0.109473	0.115064	0.138498	0.129076	0.112127	0.124251	0.0950529	0.0862179	0.0852704	0.165642	0.0250093	0.0510172	0.0402773	0.0405133	0.0343663	0.0472998	0.0266044	0.0528108	0.0142027	0.0789299	0.0225578	0.0194334	0.0423244	0.0324379	0.0170829	0.0560338	0.0254936	0.0375752	0.0240078	0.0227655	3.238016
12270	-15803.8	-15816.7	12.956	0.135165	0.0939819	0.0855191	0.108976	0.0918063	0.087135	0.122292	0.0749615	0.10991	0.149874	0.0610138	0.0936018	0.0947625	0.0839476	0.125469	0.147524	0.124904	0.123944	0.120394	0.0852042	0.102611	0.0686063	0.168815	0.037594	0.0420805	0.0534606	0.0575508	0.0383775	0.04349	0.0452293	0.031486	0.0349498	0.0698646	0.0301395	0.0154231	0.0404822	0.0275998	0.0170904	0.042647	0.0238963	0.0352703	0.0164252	0.0298346	3.193308
12280	-15813.1	-15824.8	11.668	0.121539	0.107486	0.123865	0.10626	0.108849	0.104805	0.133198	0.0808521	0.0904125	0.162581	0.0762226	0.0828512	0.126687	0.131371	0.0827011	0.141072	0.124044	0.124761	0.101574	0.0810007	0.102268	0.0883889	0.17224	0.0379341	0.0358002	0.0529177	0.0406606	0.0156983	0.0412608	0.0405089	0.0403896	0.0334358	0.0747509	0.0206228	0.0210826	0.039041	0.0403563	0.0247332	0.046218	0.0319955	0.0512597	0.0195576	0.0388531	3.322106
12290	-15815.2	-15826.9	11.6433	0.144848	0.114763	0.102779	0.115377	0.106547	0.0794683	0.151136	0.0563076	0.0915928	0.201226	0.0915525	0.0835228	0.101011	0.117473	0.125139	0.140836	0.128475	0.100777	0.139192	0.0746356	0.0668662	0.0776731	0.145576	0.0366064	0.0329421	0.0647678	0.0384791	0.032824	0.0427956	0.0375591	0.0485493	0.0240531	0.0891153	0.0301315	0.016755	0.0511217	0.0233965	0.0234197	0.0523442	0.0271862	0.0357466	0.0298369	0.0301777	3.324582
12300	-15800.8	-15813.7	12.9056	0.132159	0.0967355	0.105731	0.0958726	0.106547	0.0863726	0.127392	0.0770414	0.0943356	0.157042	0.0899323	0.0618349	0.0979383	0.0954433	0.116628	0.128873	0.124638	0.137486	0.151826	0.0872303	0.0808051	0.0828326	0.157656	0.0292161	0.0457873	0.0507715	0.0453818	0.0230817	0.0586457	0.0348844	0.0258424	0.0100768	0.0796227	0.0294984	0.017898	0.0483891	0.0447436	0.0270964	0.0435807	0.0203857	0.0332809	0.0151852	0.0226299	3.198351
12310	-15805.7	-15817.9	12.1508	0.131659	0.0770032	0.0907016	0.0981351	0.127506	0.0777306	0.143475	0.0773127	0.107756	0.154464	0.0932135	0.099901	0.0958903	0.103371	0.124456	0.128873	0.133813	0.128968	0.13526	0.0856078	0.0811246	0.0810695	0.16827	0.0150717	0.0457873	0.0579292	0.0410097	0.0332395	0.0487326	0.0271938	0.0423719	0.0186684	0.085291	0.0400314	0.033184	0.0341403	0.037624	0.0221679	0.0390037	0.0219261	0.0387883	0.0278937	0.018214	3.273829
12320	-15803.2	-15816.7	13.4172	0.14701	0.0954988	0.0831113	0.0924279	0.103806	0.0671098	0.11683	0.0714747	0.0961675	0.150986	0.0860646	0.0774437	0.0897961	0.0901074	0.120934	0.119379	0.121745	0.112176	0.12727	0.0791214	0.0795346	0.0820991	0.171109	0.0300756	0.0465843	0.0600119	0.0418564	0.0270448	0.0376098	0.0371848	0.04054	0.0186684	0.0864367	0.0251831	0.025958	0.0623014	0.0420085	0.0229355	0.0577091	0.0232958	0.0391785	0.0205247	0.0208833	3.147192
12330	-15798.4	-15812.1	13.6989	0.104832	0.0940356	0.10234	0.102966	0.120347	0.0768725	0.117167	0.076342	0.101607	0.155601	0.0617752	0.084959	0.103424	0.0923538	0.106762	0.119928	0.112126	0.128004	0.12727	0.0791214	0.0835456	0.076114	0.144088	0.045733	0.0454907	0.0398032	0.0453694	0.0222224	0.0457283	0.0411799	0.0440859	0.0101126	0.0800137	0.0251831	0.0349807	0.0503579	0.0308542	0.0304589	0.0386167	0.0381955	0.0382918	0.0142627	0.0264926	3.119014
12340	-15802	-15815.4	13.3185	0.120421	0.0876315	0.108104	0.0961801	0.126706	0.0856397	0.105162	0.0786142	0.0984957	0.174598	0.0826989	0.0915211	0.0843593	0.0882613	0.105982	0.118068	0.130743	0.107988	0.119816	0.0742315	0.075665	0.079439	0.146845	0.0390922	0.0544914	0.0611982	0.056278	0.0354871	0.0528604	0.0433976	0.0396656	0.0216358	0.075886	0.015369	0.0148506	0.0298244	0.0304448	0.0311684	0.0545339	0.0357488	0.0295464	0.0145172	0.0338944	3.157061
12350	-15804	-15816.7	12.7234	0.115842	0.109151	0.114623	0.10927	0.125695	0.0534048	0.138209	0.076833	0.108597	0.178746	0.0626214	0.0910997	0.108152	0.102255	0.0907066	0.137332	0.117245	0.11684	0.122923	0.0782285	0.0799618	0.0932141	0.183033	0.0363324	0.048529	0.0458104	0.0431302	0.0283189	0.0438533	0.042672	0.0362047	0.0214994	0.0746758	0.0194041	0.0190845	0.0358858	0.0466879	0.0191467	0.0453765	0.0142621	0.0355041	0.0152471	0.0309604	3.216569
12360	-15809.9	-15822.4	12.4808	0.14057	0.0848638	0.0978947	0.100983	0.0858445	0.076334	0.122998	0.0836567	0.105405	0.202779	0.0751206	0.095855	0.098455	0.0815755	0.108543	0.133847	0.127362	0.125831	0.124367	0.0879957	0.0763376	0.0823697	0.168942	0.055836	0.0370064	0.0378309	0.0420143	0.0409952	0.0541864	0.0359272	0.0411835	0.0153414	0.0855913	0.0286368	0.0262489	0.0287361	0.0403326	0.0328429	0.032447	0.0354978	0.0299327	0.0311012	0.0212151	3.240832
12370	-15802	-15815.1	13.0812	0.111492	0.131737	0.0984027	0.09994	0.110562	0.0853406	0.134175	0.0695821	0.0984644	0.141116	0.0693925	0.0831165	0.0898816	0.081459	0.104768	0.115251	0.12012	0.0974406	0.126362	0.0879957	0.0995908	0.0931014	0.168074	0.0379545	0.0403854	0.0615082	0.0498052	0.02067	0.0404705	0.031419	0.0369923	0.0160357	0.0950626	0.0384608	0.0329306	0.029639	0.0325731	0.0274249	0.0530576	0.0240617	0.0377424	0.0292426	0.0279842	3.180785
12380	-15812.4	-15824.8	12.3194	0.147648	0.0870562	0.100778	0.0997235	0.1024	0.0763074	0.113355	0.0883178	0.0922095	0.191191	0.0892659	0.0981368	0.100041	0.0877196	0.109981	0.13772	0.138969	0.118618	0.0949195	0.0721092	0.0950006	0.0898177	0.154585	0.031545	0.0493966	0.0575943	0.0501388	0.0214642	0.0635684	0.0316438	0.0612591	0.01622	0.0602243	0.0327025	0.0148919	0.0473024	0.0656345	0.0231275	0.034757	0.0227635	0.022193	0.0192523	0.0454171	3.256967
12390	-15804.3	-15816.3	11.9793	0.131452	0.117791	0.0984666	0.120387	0.111306	0.0825265	0.132571	0.0841209	0.0937786	0.186713	0.08221	0.0787471	0.0776517	0.100956	0.121625	0.140406	0.1467	0.106016	0.117106	0.0743187	0.0966534	0.0845174	0.193116	0.0350788	0.0502336	0.071219	0.0412026	0.0164732	0.0290949	0.0391195	0.0356686	0.0191853	0.0795861	0.0341064	0.0179563	0.0382864	0.0344302	0.0260164	0.0606448	0.0332164	0.0221953	0.00893818	0.0191915	3.29098
12400	-15799.7	-15812.1	12.386	0.132384	0.0919855	0.101038	0.114338	0.127292	0.0813725	0.147786	0.064145	0.0878291	0.169092	0.0914146	0.0787471	0.100303	0.0996346	0.114626	0.134746	0.115276	0.107876	0.123142	0.0769333	0.0900407	0.0862494	0.189216	0.0393782	0.0562762	0.0593213	0.0399246	0.0129044	0.0530669	0.0280513	0.035044	0.029751	0.0766007	0.0230229	0.0133993	0.0355765	0.0449462	0.0286726	0.0534658	0.025159	0.0263549	0.0165937	0.0273331	3.250311
12410	-15803.8	-15816.8	13.0007	0.121188	0.112052	0.0898953	0.0861405	0.123335	0.0795938	0.127366	0.0780789	0.0857225	0.142245	0.0826004	0.067636	0.0852648	0.0978728	0.107282	0.132482	0.126617	0.121656	0.119554	0.0783	0.102174	0.0817572	0.180145	0.0368927	0.0350194	0.0761229	0.0534312	0.0176399	0.0443196	0.0280513	0.0463164	0.0135769	0.0613051	0.0315404	0.0252489	0.0330376	0.0469297	0.0396339	0.0390749	0.0387184	0.0263549	0.0266492	0.0400143	3.188834
12420	-15805.9	-15819.3	13.4521	0.120843	0.0957138	0.0926928	0.112495	0.114676	0.102464	0.129284	0.0731595	0.0989623	0.158064	0.0780198	0.0861335	0.100008	0.095002	0.0987609	0.140881	0.133965	0.105677	0.125658	0.0775156	0.0862623	0.080782	0.154007	0.0321865	0.0487421	0.040554	0.0263282	0.0286424	0.0603522	0.0340233	0.0283931	0.0309164	0.0728503	0.0219199	0.0157269	0.0441254	0.0460185	0.0231259	0.0201771	0.0304788	0.042665	0.00952733	0.0259219	3.143702
12430	-15802.1	-15815.1	13.0819	0.139489	0.105604	0.0931902	0.10889	0.102611	0.0841606	0.135255	0.0672133	0.0851423	0.183719	0.0751691	0.102681	0.0868774	0.101793	0.0987609	0.137825	0.109006	0.119387	0.124561	0.0904872	0.0811116	0.0693568	0.14956	0.0296497	0.052574	0.0620672	0.0393803	0.0190388	0.0552605	0.0340233	0.0283685	0.0317513	0.0712665	0.0295038	0.0226247	0.0306546	0.0467547	0.022062	0.0323113	0.0223729	0.0427924	0.0232801	0.0331331	3.180719
12440	-15816.6	-15829.6	12.9668	0.127496	0.111599	0.128648	0.110236	0.104824	0.0821374	0.149889	0.079624	0.0686596	0.16959	0.0771192	0.0681816	0.120495	0.0879085	0.106459	0.121375	0.129816	0.106717	0.149436	0.0752436	0.105188	0.10056	0.123434	0.0418198	0.0479744	0.0654148	0.0439251	0.021558	0.0527442	0.0304064	0.0363775	0.0121581	0.0565705	0.0278334	0.0202023	0.0290551	0.0288905	0.0177835	0.0392598	0.0477542	0.030374	0.00904034	0.0284473	3.192224
12450	-15809.9	-15822.3	12.4203	0.141809	0.110602	0.0975168	0.0986209	0.0997131	0.0824619	0.121322	0.0694399	0.075578	0.146055	0.0730236	0.080014	0.107568	0.0839038	0.138454	0.129254	0.139317	0.110428	0.13544	0.0733601	0.0771669	0.0897506	0.187484	0.0397741	0.0590952	0.0595376	0.0635987	0.0125118	0.0460639	0.0330289	0.0459069	0.024194	0.0726113	0.0373927	0.0254684	0.0389976	0.0358615	0.0280461	0.0392598	0.0220686	0.025984	0.0243946	0.0448029	3.246881
12460	-15810.9	-15823.8	12.8972	0.119334	0.0842453	0.0997755	0.1077	0.0984697	0.0906888	0.116061	0.0679169	0.091623	0.15323	0.0730236	0.0851718	0.10473	0.079017	0.110862	0.120044	0.13193	0.11575	0.115213	0.0928195	0.113095	0.097543	0.167511	0.0396209	0.0436479	0.051851	0.0299792	0.011373	0.0522496	0.036944	0.054171	0.0261065	0.0980887	0.0342637	0.0189423	0.0355166	0.0405985	0.0393575	0.037692	0.0272495	0.0322334	0.0190866	0.0344658	3.199193
12470	-15807.6	-15820.3	12.7513	0.136516	0.107038	0.078963	0.122338	0.110365	0.0771961	0.134021	0.0986997	0.11208	0.168716	0.0764078	0.0928034	0.101098	0.0918237	0.119937	0.140304	0.10438	0.0970899	0.109576	0.0870942	0.0891606	0.0847463	0.168264	0.0233165	0.0530876	0.0610654	0.0368537	0.0267841	0.0674176	0.027201	0.0431588	0.0143286	0.0504213	0.034247	0.0111286	0.033704	0.0359067	0.0177947	0.0535057	0.0250578	0.0309103	0.0164434	0.0428312	3.213783
12480	-15803.6	-15816.4	12.8098	0.117548	0.117184	0.0891616	0.123537	0.128791	0.0813183	0.0994794	0.084799	0.108973	0.168716	0.0706653	0.078911	0.0795059	0.120114	0.112882	0.138355	0.145993	0.103205	0.134498	0.0689394	0.0921849	0.0794856	0.152838	0.0393112	0.0470413	0.0555383	0.048604	0.0244832	0.0453255	0.0370654	0.0325617	0.0217555	0.0693903	0.0292055	0.0314253	0.0365723	0.0233068	0.0167309	0.0535057	0.0239959	0.027926	0.0174131	0.0296827	3.207927
12490	-15809.2	-15821.6	12.41	0.135045	0.077383	0.0799565	0.0920342	0.12359	0.0871678	0.12142	0.0773276	0.0961662	0.168029	0.0881636	0.0771678	0.0900987	0.0935802	0.111183	0.146926	0.141518	0.121754	0.127132	0.0674278	0.104964	0.0838717	0.171748	0.0271353	0.0370284	0.0644645	0.0497597	0.0229414	0.05894	0.0428405	0.0504573	0.0169513	0.095946	0.0266604	0.0263415	0.0195167	0.0377077	0.0485103	0.0344782	0.0284413	0.0305604	0.022829	0.0227474	3.247912
12500	-15803.2	-15815.8	12.5977	0.123929	0.131144	0.102329	0.0998121	0.128907	0.079894	0.116525	0.079491	0.102189	0.168029	0.0709023	0.0857113	0.0858936	0.116413	0.124624	0.128822	0.109734	0.131316	0.118637	0.0779797	0.0959616	0.0805202	0.159354	0.0306072	0.0486464	0.0613276	0.0465228	0.0164284	0.0526098	0.030845	0.0318095	0.0225177	0.0712444	0.0242061	0.0338605	0.0246843	0.0447439	0.0335682	0.0446374	0.0351742	0.0114696	0.0111767	0.0349469	3.229142
12510	-15808.2	-15820.5	12.2518	0.0963181	0.0997377	0.0949508	0.090008	0.114613	0.0941711	0.15187	0.108219	0.0852683	0.176436	0.0929319	0.0908135	0.0986543	0.079334	0.115254	0.134278	0.139254	0.116377	0.118412	0.0691717	0.108651	0.104484	0.162138	0.0338788	0.0461553	0.0485626	0.0446104	0.0281145	0.0564247	0.0341646	0.037129	0.0297917	0.0756987	0.0242455	0.0195524	0.0496517	0.043147	0.0191683	0.0442761	0.0283457	0.016807	0.0090295	0.0336314	3.263731
12520	-15797.7	-15810.7	13.035	0.12598	0.0971607	0.0949508	0.0944912	0.114815	0.0877263	0.134146	0.0695484	0.120473	0.158936	0.0787986	0.062638	0.101592	0.0874042	0.118534	0.112355	0.136938	0.110829	0.12229	0.0770078	0.0927688	0.0930223	0.168903	0.0348324	0.039048	0.0552077	0.044012	0.0295435	0.0392305	0.0372319	0.0457995	0.0198124	0.0972597	0.0201584	0.0108207	0.0357302	0.0284668	0.0321665	0.0458767	0.0225668	0.0219845	0.0193209	0.0450327	3.185409
