Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
18050	-15808.4	-15820.7	12.3253	0.136332	0.0984748	0.0936436	0.091098	0.112765	0.101439	0.129697	0.0804131	0.0854041	0.157258	0.0804281	0.0842622	0.108716	0.108679	0.0907732	0.119078	0.12392	0.123695	0.133123	0.092679	0.090145	0.0781447	0.213796	0.0463306	0.0304996	0.0284087	0.0680293	0.0469443	0.0423186	0.025489	0.0274162	0.019986	0.0344572	0.0494441	0.0380746	0.00602706	0.0550174	0.0509647	0.0267042	0.0522486	0.021416	0.0314009	0.0212333	3.256375
18060	-15812.2	-15824.4	12.1783	0.113305	0.101492	0.0902712	0.106685	0.118311	0.0742891	0.129697	0.104325	0.0796758	0.177995	0.0723252	0.0760803	0.0984223	0.0862826	0.0974919	0.109393	0.124681	0.12844	0.133373	0.0855545	0.0763421	0.103177	0.213796	0.0375956	0.0320675	0.0477889	0.0770041	0.0468987	0.0372047	0.0297426	0.0139544	0.0203516	0.0228966	0.0595586	0.0499056	0.0290955	0.0543195	0.037287	0.0316085	0.0498189	0.0290143	0.0401343	0.0234263	3.271079
18070	-15793.6	-15807	13.4342	0.134735	0.0946588	0.0937005	0.104136	0.105331	0.0840652	0.111724	0.09196	0.0836137	0.155957	0.0626208	0.0875098	0.0980714	0.0981408	0.120796	0.131728	0.115087	0.122308	0.119003	0.0844825	0.0982554	0.0747408	0.177703	0.0332002	0.0212153	0.0284995	0.0724609	0.0457867	0.0302139	0.03129	0.0273744	0.0160031	0.0270203	0.0418183	0.041154	0.0291468	0.0468109	0.0532258	0.0344685	0.044572	0.0242944	0.0195244	0.0270785	3.145487
18080	-15806.3	-15819.7	13.4377	0.102648	0.0954998	0.094639	0.110499	0.112312	0.0657304	0.140913	0.0819842	0.0871703	0.167681	0.0950202	0.074668	0.118107	0.104563	0.120848	0.115029	0.121398	0.113695	0.133734	0.0616011	0.0791906	0.0716653	0.153584	0.025124	0.0437241	0.0220025	0.0866043	0.0385974	0.03075	0.0249502	0.0250663	0.025599	0.0277246	0.0312482	0.0340706	0.0172787	0.0648944	0.0563837	0.0334632	0.0507696	0.0274567	0.0275948	0.0296589	3.14514
18090	-15807	-15819.2	12.2384	0.105823	0.0999654	0.0872035	0.0906707	0.101419	0.0843053	0.101852	0.10114	0.0959351	0.199988	0.0688554	0.0880332	0.112767	0.110258	0.133722	0.126518	0.132588	0.117406	0.114809	0.103042	0.0976773	0.0919324	0.152858	0.0256411	0.0306127	0.0298856	0.0650701	0.038237	0.0271763	0.0432734	0.0340205	0.022166	0.0381962	0.0455406	0.0383798	0.0346942	0.0416061	0.0481541	0.0377295	0.0625571	0.0255334	0.0250044	0.0328224	3.265069
18100	-15803	-15815.7	12.7144	0.118661	0.104266	0.0968304	0.103476	0.122285	0.0767852	0.131373	0.0822045	0.097485	0.171375	0.083326	0.0944885	0.094242	0.0929465	0.127519	0.127539	0.139632	0.109296	0.0910276	0.0832697	0.0851144	0.0654095	0.18405	0.0348487	0.0326298	0.0416895	0.0756814	0.0536416	0.0249954	0.0246905	0.0312385	0.0239306	0.0294542	0.0550887	0.0249984	0.0238673	0.0528422	0.0378912	0.0245867	0.0427486	0.0388373	0.0334557	0.0277477	3.217466
18110	-15793.8	-15807	13.1659	0.114439	0.0960223	0.088634	0.108096	0.117722	0.0782057	0.10417	0.0769925	0.0869438	0.166932	0.0757701	0.0915564	0.102686	0.0942513	0.108492	0.147206	0.11169	0.119257	0.138333	0.0817366	0.0831813	0.0903037	0.149023	0.031102	0.0239285	0.0347414	0.0847227	0.0426336	0.0377606	0.0428691	0.0210449	0.0190381	0.0294257	0.034143	0.0399084	0.035916	0.0391422	0.0555815	0.0361637	0.0518701	0.0285528	0.0297379	0.0223926	3.172319
18120	-15814.5	-15826.5	12.0335	0.120149	0.0966257	0.0917683	0.103155	0.121559	0.0836178	0.137342	0.0769925	0.0901899	0.185436	0.0954085	0.0881149	0.0975943	0.0773463	0.114353	0.13544	0.127035	0.110288	0.12868	0.0739514	0.103332	0.0789459	0.159288	0.0613454	0.0292247	0.0315266	0.0794103	0.0494467	0.0213055	0.0366662	0.0380763	0.00555734	0.0266914	0.040691	0.0293778	0.0565841	0.0608535	0.0550092	0.0455267	0.0491906	0.0240883	0.0297379	0.0186375	3.285559
18130	-15816.6	-15829.7	13.0255	0.0946289	0.0884647	0.107363	0.115676	0.146105	0.0639945	0.129802	0.0809275	0.104824	0.161041	0.0753661	0.0818401	0.0867061	0.091985	0.0931045	0.104148	0.122169	0.106113	0.117563	0.0800821	0.0848752	0.0838018	0.205083	0.0326162	0.0189545	0.0372537	0.0694693	0.0287312	0.0421895	0.0339752	0.0195582	0.0177478	0.036234	0.043915	0.0476944	0.0547755	0.0601296	0.0446248	0.0377695	0.0522475	0.0094509	0.045514	0.0278453	3.186359
18140	-15801.3	-15814.6	13.3254	0.142272	0.106205	0.109834	0.116616	0.121688	0.0814899	0.108608	0.0762046	0.0801875	0.171143	0.0697973	0.0893758	0.0942432	0.0986115	0.111244	0.114317	0.125063	0.108262	0.0987119	0.0668337	0.071674	0.0967829	0.154933	0.0340757	0.029741	0.030179	0.0694638	0.0466295	0.0420432	0.0460926	0.0294081	0.0259406	0.0247689	0.0503384	0.0304721	0.0243507	0.0538817	0.0405334	0.0313755	0.0559206	0.0174072	0.0318045	0.0278453	3.156368
18150	-15813.7	-15825.9	12.1972	0.126913	0.102868	0.101701	0.103966	0.114655	0.075273	0.119544	0.0653699	0.111118	0.172967	0.0856658	0.0826362	0.077847	0.0830687	0.136439	0.104712	0.125063	0.117349	0.10911	0.0834432	0.123789	0.0866548	0.146998	0.0488853	0.0193415	0.0487915	0.0790545	0.043282	0.0413191	0.0236629	0.0165743	0.0157168	0.0388554	0.0636381	0.0521213	0.0336121	0.0568641	0.0567455	0.0175442	0.0648409	0.0352613	0.0280822	0.0278453	3.269187
18160	-15800.8	-15814.3	13.5014	0.120914	0.102139	0.0899048	0.101103	0.125074	0.082217	0.12332	0.080979	0.0967243	0.16205	0.079893	0.0728295	0.0845138	0.092041	0.104345	0.120207	0.116887	0.128878	0.110638	0.075768	0.0850311	0.105589	0.175996	0.0299723	0.0224662	0.0381005	0.0641126	0.0240167	0.0272792	0.0318923	0.0288433	0.0177141	0.0318571	0.0445624	0.0272813	0.0241792	0.0558129	0.0641253	0.0252572	0.0593336	0.0257759	0.0323829	0.0267629	3.13877
18170	-15811.2	-15822.8	11.6475	0.147427	0.111921	0.103056	0.112613	0.137736	0.0672172	0.114419	0.0961959	0.106089	0.18704	0.0753611	0.0918809	0.0868973	0.0912461	0.109891	0.141608	0.117807	0.137083	0.115691	0.0857727	0.0893665	0.0934804	0.145282	0.0380428	0.0181089	0.0346331	0.0789728	0.0400153	0.0394688	0.0267434	0.0250372	0.0132175	0.0472983	0.0352329	0.0380097	0.037512	0.0815393	0.044186	0.0269751	0.0560388	0.0266013	0.0136166	0.0378232	3.324155
18180	-15805.8	-15818.5	12.7295	0.138316	0.116694	0.0938633	0.100791	0.139132	0.0773749	0.121098	0.0704755	0.0955102	0.169797	0.0832671	0.0992152	0.104061	0.105091	0.115187	0.120916	0.126583	0.103777	0.105046	0.0685959	0.0834967	0.0737197	0.180899	0.0435404	0.0319563	0.0313178	0.0577012	0.0372573	0.0271118	0.0234096	0.037463	0.0221251	0.036228	0.038147	0.0267718	0.0182028	0.0604911	0.0300183	0.0384159	0.0688834	0.0296374	0.0327471	0.0316233	3.215956
18190	-15810.1	-15823.8	13.6764	0.138064	0.094061	0.109	0.110856	0.10472	0.0763315	0.123065	0.0741176	0.113242	0.148676	0.083259	0.0810936	0.0895548	0.112909	0.0850309	0.0979553	0.114158	0.101917	0.104861	0.0884344	0.0659403	0.10619	0.172326	0.0315229	0.0335939	0.0327212	0.0770482	0.0500257	0.0282999	0.0327717	0.0231219	0.0136583	0.0268954	0.0364839	0.0302617	0.0319815	0.0509603	0.0504632	0.0450694	0.0598198	0.0301835	0.0158344	0.0247902	3.12127
18200	-15800.3	-15813.1	12.7974	0.116864	0.103782	0.0965115	0.101987	0.118707	0.0969483	0.143506	0.0869431	0.0974113	0.151948	0.0692778	0.0960722	0.0960545	0.101126	0.0839384	0.131467	0.141525	0.103507	0.104805	0.086374	0.0949731	0.0875426	0.161486	0.0350648	0.0232351	0.0221366	0.074553	0.0406172	0.0463584	0.0305257	0.0291654	0.0136583	0.0320085	0.0485695	0.0383096	0.0198961	0.0608685	0.0626531	0.0269196	0.0591747	0.0265906	0.0265164	0.0195962	3.209173
18210	-15812.9	-15826.7	13.798	0.11581	0.0926326	0.096817	0.0950966	0.113856	0.0696055	0.116993	0.065879	0.0994503	0.175027	0.0641132	0.0788595	0.123117	0.089728	0.115887	0.106656	0.106912	0.114873	0.116338	0.067598	0.0691265	0.113368	0.150439	0.0178422	0.0141256	0.0354445	0.0634477	0.0366202	0.0409582	0.0340612	0.0218808	0.0213905	0.0517266	0.0452975	0.0376521	0.0269476	0.0578545	0.0576415	0.0353731	0.0640418	0.0312311	0.030543	0.0268415	3.109104
18220	-15801.2	-15813.9	12.6847	0.126355	0.0956326	0.10587	0.100569	0.118045	0.0756917	0.134396	0.0808918	0.0802153	0.193999	0.0909991	0.0815871	0.0932556	0.100815	0.120645	0.126182	0.124987	0.114323	0.103592	0.0939303	0.0865461	0.0881458	0.163025	0.0383508	0.0122847	0.0292586	0.0788139	0.0528659	0.030585	0.0276472	0.0413946	0.0159676	0.0225107	0.0412556	0.0412668	0.0281117	0.069574	0.0456721	0.0299738	0.0499706	0.0242465	0.0176906	0.023298	3.220436
18230	-15815.3	-15827.3	12.0687	0.144338	0.126722	0.0951056	0.100087	0.132811	0.0612352	0.1205	0.0678257	0.0948683	0.164761	0.0870296	0.0828072	0.0852789	0.0916538	0.114738	0.123772	0.111798	0.119133	0.127711	0.0699211	0.0860165	0.103201	0.180698	0.0367612	0.0394307	0.0192662	0.0537874	0.0600184	0.0362622	0.0339856	0.0201149	0.0182025	0.0492609	0.0552431	0.0462015	0.0268023	0.0871994	0.0532416	0.0314184	0.0410995	0.0217733	0.0413386	0.0186224	3.28204
18240	-15809.8	-15823	13.2604	0.137653	0.111099	0.115231	0.0807697	0.106666	0.0807434	0.113979	0.0879269	0.0915165	0.162824	0.0653101	0.0852215	0.0971194	0.0854213	0.102993	0.123479	0.104307	0.0998662	0.117943	0.0709833	0.107404	0.0974916	0.158263	0.0408575	0.0353229	0.0225918	0.0668275	0.0669881	0.019579	0.037041	0.0338746	0.00761994	0.0450004	0.0484335	0.0289443	0.0237006	0.0655765	0.059586	0.0246079	0.0608272	0.0177272	0.0228333	0.0307238	3.162872
18250	-15809.7	-15822.6	12.9439	0.115069	0.0954481	0.101617	0.13084	0.124212	0.0694257	0.133729	0.0898365	0.0896877	0.187103	0.0621391	0.0873034	0.0932556	0.077	0.100733	0.0993924	0.118425	0.111413	0.135692	0.0907209	0.0943233	0.0778562	0.154906	0.036949	0.0390786	0.0394466	0.0644907	0.0440169	0.0265186	0.036114	0.0235134	0.00675941	0.0310557	0.045773	0.0265983	0.021451	0.0808471	0.0603233	0.0368407	0.0498117	0.0274259	0.0266556	0.0307238	3.194523
18260	-15822.5	-15834	11.5409	0.119226	0.104092	0.0993269	0.136982	0.126419	0.0674714	0.11828	0.0858916	0.119098	0.175015	0.0915152	0.0688508	0.0920642	0.0749571	0.103286	0.140541	0.129664	0.133527	0.127579	0.0745944	0.0915441	0.0976575	0.180033	0.0315514	0.0190108	0.0341907	0.066153	0.0632465	0.0304724	0.0306355	0.0181352	0.0365366	0.0342495	0.0622808	0.0515543	0.0166269	0.0686238	0.0624733	0.0245441	0.0662147	0.0118028	0.0195496	0.0293481	3.334816
18270	-15800.3	-15813.4	13.0564	0.144706	0.09623	0.0921534	0.102112	0.115898	0.0776011	0.140472	0.076046	0.0837238	0.154063	0.0874169	0.0740984	0.10547	0.102181	0.102229	0.123731	0.135727	0.119594	0.109636	0.0623466	0.0892315	0.0808945	0.185214	0.0227071	0.022153	0.0341907	0.0723712	0.0472011	0.0289721	0.0381957	0.0268675	0.0172551	0.0464703	0.0426772	0.0378765	0.0376533	0.0438614	0.0545136	0.0246597	0.0627887	0.0163737	0.0247362	0.0209731	3.183272
18280	-15800.9	-15814	13.0935	0.107612	0.0957057	0.102082	0.0953085	0.101896	0.0716935	0.133574	0.0898875	0.0913873	0.1977	0.0846727	0.0914074	0.111657	0.0929814	0.0931723	0.125744	0.114871	0.129774	0.111749	0.0697435	0.0806133	0.0965781	0.165251	0.0500591	0.0159527	0.0403735	0.0802514	0.0581649	0.0326841	0.0409246	0.0147813	0.0160605	0.0358061	0.0359379	0.0293908	0.0367165	0.0439782	0.0489659	0.0339927	0.03826	0.0212298	0.0218794	0.029087	3.179559
18290	-15801.6	-15813.7	12.1092	0.123874	0.0918568	0.0869001	0.0946814	0.123627	0.0829575	0.113444	0.0863889	0.100276	0.16134	0.0860021	0.0842805	0.107826	0.0957423	0.103451	0.136877	0.138399	0.105842	0.131917	0.0679428	0.122664	0.0948073	0.161362	0.039618	0.0135894	0.0343573	0.0871408	0.0579574	0.0394056	0.0315631	0.0288501	0.016535	0.0354951	0.0445929	0.04394	0.0293582	0.0721532	0.0500354	0.0320614	0.0457665	0.0156513	0.0335789	0.0238779	3.277986
18300	-15799	-15811.3	12.3815	0.116074	0.103428	0.101756	0.105953	0.122014	0.0854989	0.131237	0.0653949	0.101365	0.183878	0.0828166	0.0834634	0.077138	0.112589	0.120159	0.120365	0.14041	0.121046	0.131289	0.0778118	0.0917131	0.0921322	0.17515	0.0416578	0.0304528	0.0288983	0.0845008	0.0379839	0.0350133	0.0447919	0.0224368	0.0242216	0.0251309	0.0324763	0.0286061	0.0234988	0.0568554	0.0500355	0.0254306	0.0443886	0.0228792	0.030772	0.0180479	3.250759
18310	-15799.8	-15812.6	12.7618	0.138033	0.10224	0.098297	0.124039	0.111325	0.0831897	0.126179	0.0678411	0.0899801	0.166606	0.082525	0.0865891	0.0945796	0.0883591	0.100048	0.14422	0.11711	0.116032	0.127518	0.0759477	0.105263	0.0761016	0.167621	0.0336462	0.0277655	0.0288983	0.0801871	0.0487029	0.0441202	0.0410052	0.0258135	0.0182098	0.0325967	0.0606986	0.0298299	0.019015	0.0350936	0.0467331	0.021507	0.039691	0.0353293	0.0290048	0.0252388	3.21273
18320	-15804.8	-15817.6	12.723	0.147217	0.0839246	0.100824	0.108402	0.0958126	0.0940758	0.114451	0.0804966	0.09848	0.165404	0.09491	0.0835991	0.109935	0.0931378	0.103724	0.13116	0.104071	0.109098	0.111934	0.0730999	0.0785881	0.0861603	0.147246	0.0356367	0.0281414	0.0313745	0.0796048	0.0468868	0.033519	0.0340284	0.0232415	0.0359844	0.0256161	0.0408673	0.0397773	0.037374	0.067875	0.0684218	0.0355423	0.0586499	0.0382274	0.0237359	0.0163539	3.216609
18330	-15801.7	-15815	13.3477	0.117109	0.124566	0.101527	0.0999315	0.104883	0.0764354	0.134588	0.0694476	0.0815298	0.160969	0.0646604	0.0832665	0.0801796	0.106575	0.121311	0.123875	0.129883	0.0982364	0.134068	0.0928831	0.0918604	0.0767661	0.160703	0.0361086	0.0262973	0.0351649	0.0775241	0.0550043	0.033519	0.0266595	0.0210282	0.0231543	0.0312596	0.0394499	0.0356222	0.0315234	0.0519586	0.0296615	0.0440588	0.0419995	0.0167171	0.0348039	0.0273705	3.154139
18340	-15797	-15809.3	12.2478	0.134769	0.110289	0.0911355	0.0937033	0.110131	0.0888625	0.129697	0.071964	0.0985304	0.174832	0.0728616	0.0866144	0.0994987	0.104932	0.0978317	0.127257	0.129883	0.0898235	0.134068	0.066174	0.0963257	0.10504	0.175339	0.0335431	0.0229406	0.0249677	0.0786513	0.0586837	0.0331954	0.0341979	0.025201	0.0185054	0.0343541	0.0461075	0.0434756	0.033007	0.0613483	0.0488639	0.0368351	0.0547987	0.0293779	0.0267007	0.0298125	3.26413
18350	-15805.3	-15817.7	12.3844	0.126235	0.105208	0.0862993	0.104127	0.123632	0.0868662	0.133666	0.0752404	0.0971366	0.17343	0.0876582	0.0925029	0.117558	0.0879674	0.101703	0.127257	0.134182	0.114468	0.120887	0.0722296	0.0872232	0.0646602	0.19303	0.0483391	0.0222055	0.049109	0.0614475	0.0439556	0.0276962	0.0459192	0.0239877	0.016613	0.0163499	0.0589531	0.0502207	0.0270053	0.0556714	0.0498178	0.02591	0.0490706	0.022278	0.0267783	0.0159718	3.250466
18360	-15803.5	-15815.9	12.4392	0.119752	0.109199	0.102292	0.112989	0.100842	0.0767179	0.125209	0.0759359	0.0973357	0.151753	0.079987	0.107046	0.0762274	0.0946884	0.111244	0.127257	0.131454	0.104301	0.122748	0.08772	0.12936	0.100175	0.160901	0.0330496	0.0114638	0.0398049	0.0925367	0.0418426	0.0321174	0.0332779	0.0234843	0.0228735	0.0374998	0.0653356	0.041966	0.0296933	0.044905	0.043243	0.0255705	0.0459769	0.0209408	0.0297322	0.0245366	3.244985
18370	-15807.1	-15820.4	13.2605	0.0987697	0.103375	0.108651	0.0963141	0.101276	0.0929607	0.126949	0.0702404	0.0806474	0.173865	0.0972441	0.0809867	0.101664	0.0744728	0.118579	0.125961	0.137532	0.112639	0.114747	0.069454	0.0696442	0.0864056	0.154337	0.0294699	0.0201531	0.036409	0.106501	0.0517201	0.0419999	0.0496762	0.0152627	0.0101471	0.0297295	0.0408869	0.0406168	0.0300771	0.0624809	0.0416509	0.0380684	0.0370542	0.0236087	0.0275526	0.0330744	3.162854
18380	-15799.8	-15811.4	11.5836	0.132115	0.100862	0.0856365	0.117084	0.105901	0.0887106	0.129544	0.0782463	0.106512	0.168187	0.0941932	0.0879518	0.107801	0.105583	0.129273	0.151114	0.124023	0.130106	0.128691	0.0825402	0.095943	0.0998331	0.1576	0.0371649	0.0115587	0.0358583	0.0761048	0.0331524	0.0425535	0.0305072	0.0230941	0.0182819	0.0227498	0.049119	0.0355505	0.024051	0.0457309	0.0401093	0.0407871	0.0712556	0.0267914	0.0280708	0.0306027	3.330544
18390	-15803.8	-15817.1	13.3487	0.132568	0.0953721	0.101035	0.106438	0.117225	0.0887106	0.132316	0.0844013	0.1089	0.204363	0.0717402	0.0869656	0.0946017	0.0833937	0.0980652	0.130072	0.112028	0.104804	0.113505	0.0743354	0.0939338	0.0708213	0.144354	0.0329849	0.0248597	0.0228106	0.085025	0.0624004	0.0313149	0.0215296	0.0206878	0.0222699	0.0173734	0.0567681	0.0268065	0.0249195	0.0379472	0.045889	0.0286502	0.0661547	0.0171456	0.0323163	0.0262364	3.15404
18400	-15803.6	-15816.4	12.7963	0.119504	0.111436	0.082468	0.118694	0.104118	0.0944285	0.123915	0.0744287	0.102905	0.180743	0.0706816	0.102362	0.0846398	0.097718	0.10502	0.0860789	0.129332	0.124762	0.111281	0.0743354	0.101316	0.0791408	0.178283	0.0418171	0.0315791	0.015747	0.0709642	0.0470706	0.0276876	0.0385555	0.0202678	0.0280087	0.0384319	0.0510745	0.0351685	0.0258527	0.0474398	0.0526638	0.0299382	0.0612195	0.022785	0.0280034	0.0374103	3.209275
18410	-15807.7	-15819.8	12.0957	0.14528	0.110623	0.114597	0.118961	0.105268	0.0636052	0.114226	0.0650202	0.109906	0.161429	0.0745009	0.0844523	0.0897436	0.0954442	0.108897	0.129417	0.111746	0.126743	0.125505	0.0927091	0.0789716	0.0876016	0.151838	0.0513813	0.0299075	0.0436695	0.0772666	0.0614752	0.0478875	0.0413623	0.0376774	0.0272789	0.0404926	0.0440957	0.0311641	0.0171124	0.0467316	0.0526638	0.0348689	0.0591419	0.0206144	0.028302	0.0197549	3.279334
18420	-15802.4	-15814.5	12.1037	0.122706	0.111257	0.090843	0.115615	0.122607	0.0920611	0.124013	0.104026	0.0722585	0.192134	0.0779363	0.0743123	0.109018	0.103752	0.107241	0.124624	0.11392	0.10591	0.13552	0.0812321	0.0830502	0.068007	0.15971	0.0406041	0.0283057	0.0339627	0.0813019	0.0440227	0.0352023	0.0271331	0.0211861	0.0367551	0.0425088	0.05213	0.0341395	0.0246617	0.0561483	0.0589814	0.0348689	0.0591419	0.0239817	0.0303906	0.0213577	3.278537
18430	-15798.2	-15811.6	13.3489	0.0990593	0.109914	0.100389	0.0998004	0.107718	0.0891015	0.114183	0.0716493	0.0945796	0.184241	0.0953059	0.0870893	0.0974968	0.0966181	0.123623	0.136045	0.134834	0.108073	0.142021	0.0672091	0.0812597	0.080585	0.143053	0.031615	0.0182874	0.0370524	0.0666702	0.0438118	0.0320404	0.0385232	0.0151089	0.0175708	0.0354481	0.0427142	0.0356019	0.0206985	0.0487421	0.0426667	0.0340553	0.046893	0.0282925	0.0362592	0.0181225	3.154023
18440	-15804.5	-15817.3	12.7893	0.146374	0.0992388	0.0868816	0.0971873	0.106081	0.0965405	0.120646	0.0598122	0.111604	0.156846	0.0687412	0.0940558	0.0894288	0.114105	0.0926358	0.141703	0.131529	0.125836	0.108183	0.0672091	0.0885357	0.079892	0.166578	0.0418698	0.0123363	0.0255754	0.0685706	0.0441506	0.030296	0.0558713	0.0146607	0.0209823	0.0310941	0.0401873	0.0419733	0.0430979	0.0505972	0.0538867	0.0230458	0.0618199	0.0352408	0.0342571	0.0308182	3.209975
18450	-15801.1	-15813	11.8727	0.131235	0.121976	0.104321	0.108389	0.130011	0.0843993	0.142736	0.0822123	0.106564	0.166498	0.0779064	0.0891951	0.104815	0.0905677	0.112119	0.127498	0.111042	0.120393	0.116947	0.0731592	0.0760707	0.0737902	0.200004	0.0476281	0.0291959	0.0334127	0.076458	0.0424981	0.0395604	0.0248917	0.0192798	0.0229549	0.0292222	0.0338919	0.036225	0.0327498	0.0574508	0.0523781	0.0383199	0.0650597	0.0184434	0.0215271	0.0286455	3.301642
18460	-15814.9	-15827.8	12.8831	0.128435	0.104792	0.101916	0.125913	0.0999386	0.0843993	0.112301	0.0660436	0.133632	0.145161	0.0786725	0.0870351	0.117229	0.0936054	0.105817	0.0983681	0.131196	0.103045	0.152946	0.0605098	0.0906916	0.0665987	0.15612	0.0351508	0.0206371	0.0463311	0.0704305	0.0494548	0.0229041	0.0473123	0.0241557	0.0403009	0.0346732	0.0409846	0.0237065	0.0347524	0.0416063	0.0470176	0.0307087	0.0489745	0.0323391	0.0348986	0.0298904	3.200595
18470	-15808.7	-15820.3	11.593	0.128435	0.126047	0.0909401	0.108797	0.100235	0.0667958	0.130221	0.0915933	0.104416	0.156737	0.0767274	0.0817969	0.117983	0.0828115	0.124503	0.121272	0.129229	0.129098	0.129423	0.0947561	0.09166	0.0675563	0.176837	0.0373781	0.0230347	0.027986	0.0920344	0.0459132	0.0558357	0.0325781	0.025667	0.0169049	0.0373701	0.0366758	0.0540939	0.0320231	0.0503815	0.0632929	0.0369455	0.0597878	0.0255758	0.0257953	0.0224597	3.329604
18480	-15809.2	-15822.1	12.9396	0.127408	0.0991381	0.107555	0.1192	0.120165	0.0778835	0.126078	0.0735291	0.112593	0.177947	0.0844911	0.0832686	0.0920351	0.0705392	0.116242	0.10906	0.133589	0.107654	0.125737	0.091804	0.0898046	0.0967038	0.17601	0.0327529	0.0216087	0.0291366	0.0851161	0.0370572	0.0434511	0.0228387	0.0154954	0.0256431	0.0373701	0.0305415	0.0593838	0.0160013	0.0373915	0.0437054	0.0170434	0.0406039	0.0179356	0.0387464	0.0246941	3.194952
18490	-15809.1	-15821.1	11.9997	0.115148	0.0869354	0.0811234	0.0995129	0.0972998	0.0718226	0.13991	0.0802583	0.0936572	0.186875	0.112063	0.0751918	0.0991519	0.0897515	0.125042	0.156353	0.144328	0.0946085	0.118016	0.083128	0.0890241	0.106267	0.18855	0.0325915	0.0248626	0.02763	0.0709969	0.0617201	0.0473143	0.0363517	0.011948	0.0181511	0.0322003	0.0416125	0.0397376	0.0302929	0.0552512	0.0386809	0.0412073	0.0642237	0.0303287	0.0233419	0.0264743	3.288936
18500	-15795.9	-15808.2	12.2161	0.127505	0.107951	0.0936272	0.102132	0.108541	0.100413	0.143534	0.0760155	0.109582	0.163171	0.0689165	0.0978734	0.0987303	0.100373	0.108672	0.138411	0.13905	0.128629	0.124122	0.0727757	0.100121	0.099103	0.164173	0.0393789	0.023955	0.0315155	0.0879081	0.0442792	0.0400988	0.0283641	0.017097	0.0111231	0.0324326	0.0439323	0.0399002	0.0193195	0.0429446	0.0386809	0.0308477	0.0475799	0.0191742	0.0269296	0.0284146	3.267295
18510	-15800.9	-15813.9	12.9723	0.123748	0.100501	0.0882542	0.0993303	0.121379	0.0995164	0.124224	0.0733009	0.108312	0.135747	0.0961618	0.0755043	0.0983808	0.0905175	0.111221	0.142528	0.125784	0.103701	0.130988	0.0721798	0.0843411	0.0922461	0.157779	0.0327656	0.0210236	0.0352539	0.0701255	0.0511979	0.0477934	0.0321851	0.019378	0.0129899	0.0243766	0.0577007	0.0386652	0.0452893	0.0390326	0.0414074	0.0327968	0.0569537	0.0337782	0.0151967	0.0281236	3.191679
18520	-15807.7	-15820.5	12.7414	0.128871	0.097156	0.0915941	0.094415	0.113855	0.0921733	0.108896	0.10095	0.0713757	0.179378	0.0737735	0.0768239	0.0885566	0.0936064	0.115259	0.143933	0.124361	0.103986	0.121712	0.0642102	0.0862673	0.090781	0.184869	0.0417675	0.0176079	0.0232591	0.0759728	0.0459941	0.0289668	0.0411056	0.0265032	0.0296751	0.0417659	0.051349	0.0273977	0.0276264	0.0437862	0.0508607	0.0252915	0.057319	0.0379989	0.0270858	0.0466328	3.214768
18530	-15798	-15810.6	12.5638	0.130013	0.0854344	0.0922594	0.114726	0.105316	0.0907761	0.133649	0.0902739	0.0996346	0.150058	0.0800219	0.0759766	0.100175	0.11036	0.123361	0.13049	0.154732	0.108606	0.122939	0.0750505	0.104785	0.0813122	0.15141	0.0356211	0.0240142	0.0308954	0.0759728	0.0420392	0.0278992	0.0283587	0.0279381	0.0314888	0.0460765	0.0441678	0.0329393	0.0259457	0.0435826	0.0408109	0.0291784	0.0561191	0.0362052	0.02223	0.0196807	3.232525
18540	-15811.3	-15824.1	12.8022	0.110148	0.125341	0.100576	0.0825762	0.121241	0.0855666	0.105233	0.0578198	0.0854135	0.171814	0.0937924	0.0878236	0.101078	0.128739	0.109727	0.11268	0.122609	0.116193	0.133165	0.0647684	0.109824	0.0963313	0.165023	0.0341995	0.0189659	0.0456192	0.0767471	0.0501486	0.0439581	0.0222323	0.0271807	0.0172798	0.0316639	0.040697	0.0339324	0.0223657	0.0550135	0.036289	0.0404645	0.0560968	0.0176061	0.0343855	0.016354	3.208683
