Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	TL
8700	-15799.9	-15812.5	12.6318	0.121022	0.103571	0.0828223	0.109162	0.108716	0.0870414	0.137412	0.081715	0.105524	0.177875	0.0760018	0.0897638	0.101824	0.0906478	0.13267	0.114978	0.147495	0.127364	0.112421	0.0833841	0.0931033	0.088458	0.160379	0.0235905	0.0148959	0.0376351	0.0474354	0.0502851	0.03149	0.0266869	0.0389968	0.0288813	0.0627102	0.018396	0.027828	0.019638	0.0314286	0.032827	0.0687492	0.038231	0.0258961	0.0444059	0.0223695	3.225727
8710	-15803.2	-15816.5	13.3191	0.122353	0.0890891	0.0988498	0.0978575	0.114516	0.0705958	0.128371	0.0864028	0.100576	0.167176	0.0722735	0.0895837	0.103967	0.111377	0.111249	0.119937	0.14109	0.113448	0.0963811	0.0914571	0.0772885	0.0808683	0.183891	0.0344721	0.0260367	0.021879	0.0435528	0.0473957	0.0258517	0.0164466	0.0514256	0.0390228	0.0684115	0.0151887	0.0166418	0.0186056	0.0358646	0.0260487	0.0408608	0.0454827	0.0244312	0.0500118	0.0407734	3.157003
8720	-15803.5	-15816	12.503	0.116607	0.115868	0.0986551	0.104465	0.10719	0.0671771	0.133418	0.0845341	0.110296	0.172874	0.0660114	0.0684848	0.110146	0.0850078	0.105008	0.128582	0.12754	0.137535	0.112262	0.0871501	0.106042	0.0842674	0.171356	0.0302701	0.0292564	0.0239153	0.0482621	0.0432754	0.0288947	0.0308755	0.0420331	0.0541021	0.0851358	0.0146898	0.0428904	0.0154692	0.0212442	0.040736	0.0566271	0.0181575	0.0220108	0.0576806	0.0326038	3.238606
8730	-15804.8	-15817.7	12.9358	0.134734	0.110799	0.0864994	0.112917	0.11559	0.0789599	0.0960093	0.0669783	0.0978087	0.166545	0.0639047	0.0740101	0.0905756	0.0890845	0.127388	0.128582	0.124795	0.124054	0.119456	0.0879011	0.0796305	0.0852368	0.172889	0.0364894	0.0112631	0.0387263	0.0547573	0.0436913	0.0339565	0.0354357	0.0476937	0.0545975	0.0850343	0.0141744	0.0332316	0.0199609	0.0305752	0.0279643	0.0558804	0.0278818	0.0309329	0.0370909	0.0416468	3.195332
8740	-15802.4	-15814.2	11.8766	0.102931	0.0996621	0.10539	0.114273	0.119674	0.0928816	0.128216	0.0903197	0.114769	0.172412	0.0664954	0.0775827	0.106242	0.0927679	0.115102	0.133299	0.138762	0.121419	0.125771	0.0634563	0.097877	0.0842135	0.177445	0.0367285	0.00799685	0.037412	0.0497709	0.0433847	0.0387255	0.0241378	0.0455354	0.0502334	0.09774	0.0104715	0.0295869	0.0167194	0.0316658	0.0361425	0.0451178	0.0352195	0.0171559	0.0518219	0.0547234	3.301249
8750	-15808.2	-15821.3	13.0376	0.131299	0.0993828	0.0999298	0.100648	0.107324	0.0923425	0.130153	0.0803764	0.0878093	0.159258	0.0801344	0.0824342	0.0883378	0.0818559	0.111437	0.125419	0.141282	0.0957586	0.118522	0.095267	0.115371	0.0853663	0.1551	0.0324586	0.0177689	0.0296872	0.0290169	0.0525497	0.018621	0.0444885	0.051947	0.0490188	0.0880837	0.00458173	0.0255865	0.0163336	0.0383987	0.0310855	0.0473581	0.0385134	0.0170679	0.0464893	0.0412816	3.185144
8760	-15802.8	-15815.5	12.654	0.1258	0.116314	0.106056	0.0877756	0.115077	0.0843611	0.115769	0.078981	0.0984914	0.16063	0.0968225	0.0659721	0.0975026	0.102707	0.106242	0.139152	0.115875	0.129239	0.109815	0.0684205	0.0914802	0.100798	0.149142	0.04098	0.0150651	0.0478528	0.0450489	0.0578854	0.0303317	0.0259492	0.0453403	0.0441456	0.0736982	0.00734958	0.0304061	0.0303694	0.0280591	0.0387436	0.0625189	0.032899	0.0254683	0.0490427	0.0299299	3.223506
8770	-15813.1	-15825.3	12.1121	0.160966	0.110289	0.112287	0.0977529	0.1156	0.0619712	0.126139	0.0653844	0.0933912	0.159866	0.0766682	0.0846604	0.106863	0.114594	0.110393	0.126984	0.134474	0.145697	0.131292	0.071842	0.079134	0.0806864	0.174686	0.0327201	0.0183177	0.029208	0.0504064	0.0526099	0.0216164	0.0202989	0.0339802	0.0409863	0.106305	0.037374	0.0220574	0.0150619	0.0204579	0.0193959	0.0565374	0.0415262	0.0282284	0.0386289	0.0503583	3.277696
8780	-15802.4	-15815.3	12.8531	0.114892	0.111631	0.0788207	0.107468	0.102382	0.0818889	0.134268	0.0879682	0.113651	0.179608	0.0791461	0.0822699	0.08794	0.0857762	0.102499	0.152531	0.130758	0.115658	0.119936	0.0704053	0.0861977	0.0825378	0.176875	0.0274272	0.00945131	0.038334	0.0607094	0.0530711	0.0311971	0.036811	0.0421521	0.0337883	0.0633147	0.0165078	0.0319443	0.0318982	0.0255361	0.029	0.0553906	0.0328704	0.0244721	0.0477367	0.0268828	3.203602
8790	-15800.5	-15813.2	12.7045	0.108044	0.0804215	0.0963848	0.0970594	0.106048	0.0791214	0.137804	0.078973	0.0912051	0.176735	0.0803724	0.0746868	0.0931155	0.103787	0.102661	0.135297	0.119975	0.117601	0.123041	0.0805048	0.0729263	0.088351	0.188294	0.0538166	0.0233476	0.0258644	0.0607094	0.048132	0.0301298	0.0316803	0.0412346	0.055125	0.104049	0.0138974	0.0352623	0.0211983	0.0237559	0.0281552	0.0576758	0.0289051	0.0304997	0.0393187	0.0332878	3.218455
8800	-15797	-15808.8	11.8734	0.130603	0.108516	0.108087	0.0948772	0.10758	0.095182	0.131345	0.076363	0.119067	0.16885	0.0803724	0.0753116	0.101306	0.0855374	0.109834	0.130916	0.122648	0.105866	0.132954	0.0716586	0.0947798	0.0999988	0.171433	0.0449605	0.0257318	0.0291302	0.0490009	0.0510434	0.0353221	0.0206543	0.0434749	0.0535376	0.0795779	0.0141307	0.0239461	0.0254057	0.0236834	0.0369274	0.0522987	0.0448418	0.0309597	0.0456555	0.048195	3.301564
8810	-15804.8	-15816.8	12.0388	0.130603	0.0958297	0.114277	0.110354	0.128648	0.0858111	0.122969	0.103511	0.0974834	0.172722	0.0842237	0.091131	0.108626	0.095757	0.112941	0.120479	0.121842	0.0977023	0.100806	0.0738978	0.0791869	0.0894891	0.168347	0.0316233	0.0281075	0.0350154	0.0380377	0.0310192	0.0317346	0.0397523	0.0383206	0.0618093	0.0936219	0.0166372	0.0290489	0.029966	0.0358763	0.0433956	0.0635596	0.0297199	0.0221112	0.0461677	0.0328708	3.28503
8820	-15802.6	-15815.5	12.8385	0.130603	0.0907707	0.0951279	0.103308	0.101231	0.0525071	0.133705	0.0919312	0.0925652	0.170293	0.0755341	0.0869934	0.0897569	0.107683	0.112417	0.140738	0.121901	0.119735	0.114725	0.0798279	0.106169	0.0933553	0.146803	0.0333162	0.0280934	0.0234114	0.0530993	0.0537775	0.0233968	0.0243608	0.0318248	0.0464331	0.0739487	0.0120508	0.0402416	0.0283708	0.0287917	0.0344417	0.0552013	0.0220621	0.0268043	0.06666	0.0410871	3.205055
8830	-15801.1	-15813.7	12.669	0.123158	0.107201	0.103282	0.0868232	0.118281	0.0859283	0.11773	0.0690049	0.107034	0.173184	0.0721312	0.0831134	0.0807251	0.105147	0.0941953	0.124755	0.126966	0.122979	0.107027	0.0736211	0.111421	0.0950952	0.189396	0.0457046	0.0180966	0.0212092	0.0458425	0.0557105	0.0353299	0.0324521	0.0321367	0.0614751	0.0602205	0.0247685	0.0254098	0.0178464	0.0264993	0.0377189	0.0552013	0.0294172	0.0291829	0.0613221	0.0282618	3.222003
8840	-15803	-15816.2	13.1975	0.117184	0.101065	0.103282	0.0871082	0.127641	0.0774822	0.141269	0.0893676	0.0897314	0.17649	0.0756831	0.0688397	0.091414	0.0984961	0.117364	0.113493	0.12779	0.119675	0.107027	0.0843255	0.109417	0.0611521	0.165533	0.0405347	0.0208517	0.0287359	0.055283	0.0354347	0.0219453	0.0249715	0.0382873	0.0547002	0.0924671	0.0112523	0.0298036	0.0146161	0.0241124	0.0352272	0.0651668	0.0269578	0.0181959	0.0445759	0.0352079	3.169157
8850	-15800.4	-15813.3	12.9235	0.126249	0.114843	0.106728	0.109478	0.106644	0.070662	0.128924	0.0717073	0.106455	0.166935	0.0843911	0.0736447	0.0809331	0.117087	0.109577	0.137388	0.129246	0.0946012	0.153809	0.0764536	0.0786534	0.0833202	0.152344	0.0367219	0.0225585	0.0359949	0.0491693	0.0421201	0.0275945	0.0215161	0.0356878	0.0395121	0.0759972	0.014412	0.03486	0.0196447	0.0253058	0.0388651	0.0438237	0.0255397	0.0300994	0.0555896	0.0414735	3.19656
8860	-15801.9	-15815.1	13.2808	0.123198	0.0878325	0.092423	0.09932	0.119143	0.0867734	0.146281	0.0735079	0.104296	0.15937	0.08561	0.0981255	0.109415	0.106054	0.108843	0.105684	0.134504	0.103275	0.131783	0.0716983	0.0711526	0.0902837	0.177007	0.0370616	0.013501	0.0151724	0.0524848	0.0416877	0.0281669	0.0193915	0.0483414	0.0390993	0.083118	0.0172289	0.028745	0.0243436	0.0137335	0.0290649	0.0459849	0.0394257	0.0312095	0.0426973	0.024794	3.160832
8870	-15803.1	-15815.6	12.4872	0.118723	0.0893283	0.0895931	0.0898385	0.122164	0.0841326	0.12572	0.0968204	0.0932404	0.166094	0.0725026	0.0857839	0.100151	0.104148	0.106042	0.131135	0.136695	0.112188	0.124055	0.0716983	0.120167	0.0837638	0.163435	0.0370552	0.0194147	0.0177289	0.0518289	0.0252472	0.0420835	0.024571	0.0390669	0.0403588	0.0828116	0.0370999	0.0473868	0.0235371	0.0203302	0.0265075	0.0539949	0.0484245	0.0256677	0.0530133	0.0366435	3.240192
8880	-15807.9	-15821	13.1362	0.109959	0.102286	0.0862045	0.113066	0.119146	0.0772343	0.114263	0.08583	0.0801667	0.15755	0.0831519	0.0721928	0.0949868	0.089096	0.120314	0.137135	0.111689	0.0990785	0.126496	0.0614759	0.0899345	0.0806258	0.185596	0.0388177	0.0282992	0.0468775	0.0491635	0.0409638	0.0408865	0.0194576	0.0417214	0.04208	0.08383	0.0216443	0.0260778	0.0169888	0.0300933	0.0313102	0.0611792	0.0225596	0.0385249	0.0647132	0.0326244	3.17529
8890	-15808.7	-15820.6	11.8662	0.158341	0.10697	0.101197	0.0914227	0.122472	0.0966243	0.112921	0.0821536	0.128665	0.174353	0.0750436	0.0735116	0.0949824	0.0885403	0.112554	0.115188	0.130505	0.11678	0.12424	0.0770077	0.0740563	0.0943735	0.162626	0.0395181	0.0391966	0.0224208	0.04398	0.0476129	0.0445922	0.0245699	0.0417214	0.0326172	0.071323	0.039814	0.0286989	0.0367432	0.020725	0.0373439	0.0507298	0.053047	0.0335105	0.0454029	0.034198	3.302292
8900	-15821	-15833.2	12.205	0.165072	0.105542	0.0958946	0.128045	0.104313	0.0776333	0.133567	0.0717937	0.116741	0.157056	0.0687415	0.0972284	0.0865641	0.085331	0.115844	0.138106	0.130505	0.12448	0.116563	0.0641031	0.0804772	0.0713543	0.14068	0.0318705	0.0115147	0.0228497	0.0352691	0.0638532	0.0650863	0.0320355	0.055205	0.0379594	0.0676487	0.0251048	0.0462273	0.0183013	0.0442332	0.0435731	0.0597178	0.0296696	0.0286783	0.0448695	0.029106	3.268407
8910	-15806.2	-15819.4	13.1379	0.129452	0.0930823	0.0860789	0.104444	0.101966	0.0741998	0.128762	0.0805014	0.106396	0.161308	0.0816836	0.0652246	0.111017	0.0791602	0.0931769	0.146996	0.137475	0.105983	0.121413	0.0745006	0.0941577	0.0802235	0.156073	0.0287885	0.0280031	0.0182856	0.0397194	0.0453225	0.046015	0.0216508	0.0453061	0.0316252	0.0712163	0.0236378	0.0279275	0.0506885	0.0293741	0.0309167	0.064711	0.0360951	0.0293466	0.0529668	0.0402442	3.175117
8920	-15800.6	-15812.9	12.3376	0.129452	0.1153	0.0910229	0.111515	0.111255	0.0742759	0.136378	0.100538	0.0962457	0.173302	0.0816954	0.0849967	0.0978066	0.102133	0.1083	0.14665	0.113765	0.123995	0.110904	0.0825831	0.0965901	0.0695768	0.157771	0.0396235	0.0239838	0.0167039	0.0351299	0.0448657	0.0408273	0.0201331	0.0553376	0.0401903	0.0742798	0.0164029	0.0321952	0.0275692	0.0446661	0.0424739	0.0523773	0.0280589	0.0189173	0.0554896	0.0298743	3.255152
8930	-15805.1	-15817.3	12.2289	0.113889	0.0978868	0.0986648	0.0961201	0.13459	0.0742759	0.110117	0.0919574	0.109351	0.165925	0.0862684	0.0743104	0.111947	0.0923285	0.12411	0.127392	0.132729	0.123574	0.110557	0.0757473	0.0827254	0.0756643	0.207534	0.051334	0.0262274	0.0197471	0.0456749	0.0473679	0.0284648	0.0212208	0.0432097	0.0431391	0.0821469	0.0265786	0.0244868	0.018683	0.0272659	0.0239322	0.0598496	0.0353488	0.0368753	0.0537544	0.0330435	3.266014
8940	-15807.4	-15820.4	13.0403	0.115782	0.0893492	0.118838	0.111153	0.102118	0.10327	0.138981	0.101095	0.121385	0.155084	0.0824825	0.0734668	0.102737	0.0948079	0.0964972	0.136561	0.140528	0.111757	0.118428	0.0895328	0.0860787	0.0898624	0.141716	0.0319456	0.0241696	0.0209581	0.0406656	0.0540914	0.0257558	0.0100898	0.0363077	0.0372761	0.0651563	0.015148	0.0272562	0.035306	0.0178682	0.0218976	0.0436098	0.0415679	0.0380138	0.0404703	0.035815	3.184881
8950	-15797.4	-15809.6	12.229	0.137156	0.108419	0.0903401	0.103559	0.115627	0.0866401	0.121153	0.0794898	0.096222	0.151642	0.0804259	0.0877411	0.0963136	0.103808	0.109919	0.115112	0.124955	0.136292	0.154173	0.0783096	0.102107	0.083433	0.173418	0.0322235	0.0212227	0.015524	0.0470108	0.0391082	0.0315359	0.0192515	0.046468	0.0508147	0.076686	0.0228248	0.0296819	0.0342212	0.0262663	0.038991	0.0706688	0.0316271	0.018921	0.0474353	0.0292672	3.266004
8960	-15811.4	-15823.5	12.0658	0.141867	0.0907747	0.0964967	0.123537	0.0982631	0.105385	0.120654	0.0739418	0.0889299	0.185437	0.0687471	0.0834829	0.10372	0.123707	0.123793	0.125247	0.115286	0.107605	0.124693	0.0573063	0.105489	0.0883567	0.181726	0.028612	0.01926	0.0287844	0.0349019	0.0404148	0.0341393	0.0279045	0.046019	0.0363047	0.0827669	0.0225229	0.0312976	0.038688	0.0330335	0.0504029	0.0505496	0.0341009	0.0360225	0.0422623	0.0298951	3.28233
8970	-15805.4	-15817.7	12.2508	0.130554	0.106092	0.0941457	0.105215	0.114895	0.0746508	0.126929	0.0751888	0.10111	0.201372	0.0826745	0.0752106	0.0839096	0.118726	0.126617	0.125247	0.121568	0.0982598	0.121525	0.076606	0.103111	0.107123	0.157807	0.0239784	0.0235555	0.0292928	0.0503237	0.0423297	0.030572	0.0402504	0.0457423	0.025185	0.072787	0.0214996	0.0317391	0.0435114	0.0239634	0.0322219	0.0598842	0.0297944	0.0305056	0.0469408	0.0312121	3.263827
8980	-15808.5	-15820.8	12.235	0.11755	0.0917967	0.0875516	0.105803	0.127785	0.0656909	0.12693	0.0949897	0.106919	0.178149	0.0645482	0.0780982	0.106571	0.105178	0.12265	0.132177	0.127098	0.122009	0.127696	0.0853483	0.0975703	0.0834298	0.196301	0.0274047	0.0279609	0.0295269	0.0489273	0.0459577	0.0248702	0.0250009	0.0480963	0.0431147	0.072787	0.0174874	0.0186533	0.0358732	0.035463	0.0377628	0.038554	0.0415064	0.0331305	0.0261111	0.0353755	3.265404
8990	-15809.8	-15821.8	11.9841	0.11177	0.119702	0.105519	0.134192	0.106111	0.0754524	0.124493	0.0741731	0.0959788	0.166518	0.073041	0.0747017	0.0939652	0.104695	0.129264	0.13271	0.119769	0.105675	0.132609	0.0908311	0.0683686	0.0834455	0.16956	0.0516146	0.0269823	0.0258745	0.0379459	0.0578714	0.0380296	0.0332251	0.0278397	0.0562843	0.0962027	0.0408751	0.0233053	0.0176068	0.0223031	0.0359545	0.0585836	0.0380489	0.0224411	0.0396104	0.0473517	3.290496
9000	-15806.5	-15820.4	13.8837	0.121657	0.0865418	0.0890996	0.0841814	0.09699	0.0915615	0.112698	0.0801186	0.0961716	0.161476	0.0839956	0.0911869	0.08035	0.107275	0.0952261	0.138394	0.116985	0.116673	0.116302	0.0527927	0.0705995	0.0914335	0.149998	0.0341109	0.0346538	0.0119073	0.0449324	0.0399524	0.0394569	0.0292198	0.0388398	0.0553392	0.0904869	0.0349706	0.0433011	0.0176068	0.0235936	0.0233472	0.043507	0.0532187	0.0265964	0.0409346	0.0428542	3.100535
9010	-15805.1	-15818.1	13.0263	0.133453	0.105265	0.0814722	0.0985817	0.116307	0.103872	0.117194	0.0815805	0.091873	0.170548	0.0846331	0.0995298	0.101617	0.0869339	0.106394	0.143299	0.112635	0.13456	0.122734	0.0679223	0.0946611	0.0815529	0.159811	0.0284076	0.0302962	0.0133994	0.0345473	0.0540346	0.0342115	0.0330716	0.0244706	0.0483402	0.0836178	0.0358094	0.0161161	0.0108096	0.0270425	0.0253892	0.0474223	0.024743	0.0328096	0.0430591	0.0422473	3.186275
9020	-15807.9	-15820	12.0753	0.136841	0.105257	0.0849529	0.100873	0.100786	0.0792893	0.141661	0.0680876	0.105099	0.165903	0.0740849	0.0822439	0.106185	0.106654	0.129521	0.124288	0.144166	0.130462	0.116405	0.0750339	0.0875189	0.074038	0.18543	0.0171027	0.0193436	0.0163412	0.0540323	0.0548375	0.0428762	0.0268951	0.0480943	0.047396	0.0803522	0.0294799	0.024575	0.0241174	0.0474146	0.0281674	0.0507259	0.0469893	0.0294677	0.0479265	0.0204604	3.281375
9030	-15796.1	-15809.5	13.3818	0.100614	0.0918121	0.0926532	0.112534	0.115751	0.0722041	0.117	0.0840958	0.115765	0.173744	0.0890293	0.0781714	0.0910186	0.0872359	0.124006	0.134204	0.130063	0.10664	0.110939	0.0801267	0.0922297	0.0881263	0.156314	0.0421991	0.0311993	0.0154518	0.0472379	0.0420001	0.0253463	0.0228323	0.04969	0.0468337	0.0775451	0.0290645	0.0245968	0.0121788	0.0354589	0.0299693	0.0489979	0.0299998	0.0195816	0.0457145	0.0305522	3.150727
9040	-15805.7	-15818	12.295	0.102539	0.118229	0.0996477	0.112534	0.135553	0.0692139	0.117	0.087272	0.0993772	0.204863	0.0843557	0.0909582	0.0971858	0.10978	0.0951597	0.11219	0.11965	0.111295	0.130085	0.0838052	0.116574	0.0869642	0.167891	0.0325116	0.0315133	0.00895916	0.0475681	0.0399783	0.032156	0.0276539	0.0389449	0.0515071	0.0834563	0.0299596	0.0410093	0.0166164	0.0285623	0.0356093	0.0490599	0.0333133	0.0114215	0.0402729	0.0272117	3.259407
9050	-15802.8	-15815.6	12.7633	0.124668	0.108461	0.0834451	0.103027	0.121688	0.0737595	0.145346	0.0983818	0.121201	0.177905	0.0822757	0.0909582	0.101666	0.106428	0.0979147	0.127617	0.124594	0.113701	0.116461	0.0569457	0.0918023	0.0876622	0.167758	0.0400085	0.0276549	0.0212625	0.0474358	0.0315367	0.0281584	0.017056	0.045323	0.0525687	0.0918826	0.0299596	0.0200835	0.0177988	0.0231599	0.0248117	0.0527599	0.0261515	0.0316497	0.0352213	0.0244249	3.212575
9060	-15801.6	-15813.7	12.1053	0.133617	0.0935435	0.0954087	0.126164	0.111341	0.0969015	0.138654	0.0754118	0.0908435	0.16247	0.0881887	0.0707949	0.1179	0.101478	0.11207	0.127731	0.132663	0.108979	0.119486	0.0745354	0.0838831	0.0901265	0.186229	0.0383027	0.0245333	0.0286804	0.0387501	0.0523815	0.0455119	0.0201728	0.0373242	0.0414503	0.0888142	0.0141368	0.0182527	0.0304988	0.0353526	0.0238136	0.0625744	0.0339805	0.0226129	0.0437398	0.03907	3.278374
9070	-15800.8	-15812.4	11.6078	0.139748	0.0971965	0.109069	0.115176	0.110313	0.104078	0.100688	0.081399	0.112931	0.168755	0.0770173	0.0937158	0.0930247	0.102179	0.113735	0.142317	0.13694	0.125249	0.116562	0.0751749	0.0998996	0.0836921	0.167142	0.0383027	0.0262819	0.0180123	0.0418582	0.0581761	0.0472514	0.0302071	0.0410038	0.0491993	0.0766462	0.0379788	0.0309726	0.016189	0.0265272	0.036055	0.0576197	0.0260889	0.0342257	0.0471615	0.0223673	3.328126
9080	-15811.9	-15824.4	12.4895	0.112433	0.113961	0.116218	0.124119	0.106397	0.0968625	0.123376	0.0746436	0.0779482	0.138643	0.0833255	0.0922096	0.101925	0.0949274	0.122694	0.116065	0.140216	0.104655	0.155568	0.0506189	0.0947642	0.0871473	0.166555	0.0388917	0.0136568	0.013761	0.0436361	0.0372139	0.0500913	0.0335891	0.0371911	0.0669658	0.0937173	0.034786	0.0224063	0.0159748	0.0217352	0.0352117	0.0568789	0.0355305	0.0172864	0.0486012	0.0275648	3.239963
9090	-15805.9	-15818.3	12.4148	0.121501	0.0954467	0.0810257	0.116526	0.120449	0.0791399	0.122757	0.0794159	0.0977031	0.163881	0.0813303	0.0845045	0.089094	0.098532	0.1121	0.140021	0.136898	0.122503	0.120837	0.11112	0.0819908	0.0771736	0.162268	0.0388917	0.0258879	0.0253757	0.0535854	0.030455	0.0533685	0.0192966	0.0385865	0.0592543	0.0809073	0.0247931	0.0142943	0.0182241	0.0198372	0.0485501	0.0651632	0.0298905	0.0283477	0.0459328	0.0305713	3.247429
9100	-15805.7	-15818.2	12.5741	0.123822	0.0961074	0.0774942	0.103071	0.121706	0.0610127	0.147136	0.0791119	0.0920159	0.173399	0.0736469	0.0631101	0.0962695	0.0867371	0.10466	0.146879	0.12301	0.119013	0.120009	0.0868846	0.081967	0.0893512	0.163633	0.0388917	0.0274593	0.0380529	0.0450965	0.0471514	0.0352693	0.0309475	0.0347365	0.0605376	0.0948605	0.0493157	0.0266301	0.0182241	0.0251369	0.034141	0.0588809	0.0267437	0.0363588	0.045932	0.027084	3.231498
9110	-15808.4	-15820.7	12.3108	0.11455	0.0859875	0.0816422	0.120574	0.125473	0.0750666	0.138004	0.0877747	0.0964215	0.18809	0.0833989	0.0594769	0.0931594	0.0936284	0.108405	0.147087	0.135208	0.0993754	0.129082	0.0820714	0.117891	0.0879836	0.157814	0.0364501	0.0152428	0.0359792	0.0508184	0.0445008	0.0417936	0.0167403	0.0304497	0.0539963	0.0920032	0.0264465	0.0407062	0.00750496	0.0263646	0.0222856	0.0561283	0.0344145	0.0323241	0.0421721	0.0433405	3.257824
9120	-15799	-15811.6	12.5203	0.121788	0.0920566	0.103114	0.107743	0.10688	0.0781237	0.112009	0.0801002	0.102487	0.180021	0.0900514	0.0810868	0.106336	0.0960258	0.125813	0.12776	0.11648	0.10457	0.132291	0.0853782	0.10544	0.104181	0.193118	0.03593	0.0129487	0.0356986	0.0394906	0.0600274	0.0288576	0.0212961	0.0321353	0.0455951	0.0785045	0.0257526	0.034307	0.00875925	0.0249511	0.0227418	0.0495839	0.0224367	0.0274906	0.0449473	0.0325734	3.236881
9130	-15809.4	-15821.6	12.2845	0.117628	0.120857	0.122549	0.0924105	0.115079	0.0915466	0.135553	0.0646106	0.124108	0.152351	0.0793564	0.0816107	0.0736714	0.0975427	0.12042	0.139734	0.144588	0.125147	0.119295	0.0546622	0.102597	0.0778293	0.171259	0.0334844	0.0110224	0.0123484	0.0424773	0.0502064	0.0459796	0.02843	0.0444398	0.0468441	0.0866635	0.0495703	0.0328595	0.0258347	0.0315648	0.0305208	0.041095	0.0223072	0.0175541	0.0435682	0.0392859	3.260461
9140	-15804.1	-15817.2	13.0439	0.140374	0.0825028	0.0972768	0.116853	0.106454	0.0935904	0.140001	0.0778881	0.10831	0.188993	0.0855602	0.0761818	0.106558	0.0771436	0.118058	0.139928	0.11522	0.101749	0.121151	0.0649413	0.0937661	0.0846449	0.139545	0.0315854	0.0223164	0.02403	0.0425143	0.0297177	0.0311181	0.0276101	0.0479905	0.0266368	0.0915084	0.0299675	0.0252067	0.0147749	0.0260794	0.0355957	0.0528403	0.026185	0.0311331	0.0457268	0.0452926	3.18452
9150	-15796.4	-15809.1	12.7372	0.121309	0.0879038	0.0943104	0.117112	0.114123	0.0811997	0.119851	0.0682154	0.118766	0.167402	0.0723187	0.0935384	0.107509	0.0805928	0.114727	0.125973	0.113307	0.122674	0.120798	0.0700642	0.0878848	0.0861346	0.160167	0.0420244	0.018979	0.0271525	0.0522564	0.0417933	0.0375941	0.0275415	0.0534379	0.0413601	0.0764708	0.0185423	0.0357816	0.0187717	0.0282233	0.0362105	0.0619861	0.0383654	0.0311331	0.0482272	0.0334584	3.215191
9160	-15808.3	-15821.8	13.446	0.121309	0.121899	0.0844196	0.0897829	0.0981071	0.093168	0.114186	0.0689071	0.0877812	0.157144	0.0735434	0.0855959	0.112386	0.0964762	0.104728	0.144225	0.137461	0.128924	0.131343	0.0948827	0.0736343	0.0952191	0.145214	0.0329955	0.0111392	0.015844	0.0354082	0.0413645	0.0396483	0.0269628	0.0312594	0.0487013	0.0750988	0.016388	0.0321757	0.0171845	0.0328447	0.02718	0.0476218	0.0355341	0.0205411	0.0494338	0.0466473	3.144311
9170	-15800.8	-15814	13.1716	0.12296	0.100113	0.111809	0.10199	0.109402	0.0730714	0.120337	0.0842318	0.0960323	0.15213	0.0680343	0.100105	0.0760802	0.106099	0.125171	0.13118	0.143556	0.128097	0.143675	0.0713981	0.0965285	0.078326	0.154461	0.0344314	0.0172439	0.0112884	0.0469554	0.0379907	0.0334847	0.0237391	0.0297672	0.0404578	0.0690965	0.0286004	0.0276375	0.016523	0.0298785	0.0207983	0.0732023	0.0277739	0.0240913	0.0476845	0.0363186	3.171748
9180	-15803	-15815.2	12.2524	0.127029	0.105936	0.109067	0.102989	0.125971	0.0867892	0.118353	0.0943586	0.0874823	0.149887	0.10115	0.0746121	0.102438	0.0996207	0.097182	0.122697	0.128808	0.130904	0.137204	0.0837562	0.0898988	0.0626385	0.190373	0.0315184	0.00812623	0.0285124	0.0460451	0.0537051	0.0344073	0.0316402	0.0465647	0.0528766	0.0770449	0.0250313	0.0314409	0.019458	0.0220107	0.0301256	0.0436522	0.033713	0.0242681	0.0400882	0.0542959	3.263669
