Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
410	-14512.4	-14517	4.6006	1.955242	0.167112	0.135056	0.115552	0.0975409	0.12281	0.0971941	0.170986	0.0958954	0.102991	0.205303	0.0858755	0.111676	0.107771	0.109966	0.13997	0.128876	0.141982	0.140781	0.154824	0.111087	0.0872384	0.0922137	0.227463	0.0656462	0.0200971	0.0609016	0.0359769	0.0127066	0.0413622	0.0338075	0.0353918	0.0313577	0.0199344	0.0880934	0.0641591	0.0486731	0.0480329	0.0254235	0.0230733	0.0343129	0.0770521	0.0218738	0.0573186	0.287873	0.650168	1.06883	1.99313	0.3751191	3.795359
420	-14514.3	-14518.9	4.61884	2.687457	0.16959	0.114247	0.116363	0.105307	0.129213	0.0781709	0.170777	0.0764308	0.131105	0.217786	0.117038	0.126859	0.120762	0.111723	0.150212	0.142089	0.148838	0.122569	0.166156	0.0812498	0.127473	0.0986183	0.221046	0.0540403	0.0147607	0.0239403	0.0376111	0.0129071	0.0329003	0.0154482	0.0364384	0.0233409	0.0211671	0.0933057	0.0553301	0.078487	0.0514335	0.0228105	0.0322277	0.0349796	0.060934	0.0422696	0.0456648	0.363538	0.71261	1.08047	1.84338	0.3703503	3.83362
430	-14512	-14517.8	5.78845	1.854229	0.16959	0.0939578	0.123267	0.108429	0.139668	0.0986309	0.141411	0.0977701	0.0993889	0.236138	0.0876203	0.110925	0.108034	0.108342	0.157426	0.125783	0.154467	0.113448	0.144778	0.0910578	0.0994746	0.104901	0.179461	0.0506359	0.0200785	0.0376746	0.0364242	0.0215967	0.0356124	0.012378	0.0224333	0.0221275	0.028538	0.118103	0.0633389	0.078487	0.0541669	0.0159497	0.0176189	0.0278241	0.0422628	0.0334116	0.0344053	0.27523	0.63856	1.06587	2.02034	0.3812799	3.667036
440	-14511.9	-14517.2	5.34689	2.024772	0.181731	0.0910233	0.136812	0.116396	0.11756	0.0892928	0.144487	0.0926958	0.0944884	0.195016	0.085955	0.107272	0.117581	0.119777	0.134383	0.140936	0.168597	0.117767	0.136383	0.0814964	0.0980393	0.110562	0.206644	0.0516432	0.0189193	0.0227813	0.0191062	0.029347	0.043186	0.0134141	0.0340639	0.0340859	0.0448682	0.110857	0.0632553	0.0752066	0.0449017	0.00829683	0.0254282	0.0431147	0.0748643	0.0387701	0.0455613	0.296214	0.657622	1.0706	1.97557	0.3940755	3.726567
450	-14519.1	-14525.3	6.2204	2.589942	0.172394	0.111764	0.105288	0.104956	0.131037	0.0901651	0.144686	0.100587	0.0972475	0.211954	0.0768444	0.132082	0.108485	0.0769364	0.14332	0.11796	0.178599	0.111959	0.15415	0.0846842	0.127891	0.0944519	0.216666	0.0448551	0.0478653	0.0530095	0.0304692	0.017372	0.0346116	0.0208401	0.0538876	0.0133247	0.0290308	0.10051	0.0560366	0.0617643	0.0292833	0.0120051	0.0248283	0.0297251	0.0608069	0.0138214	0.0421583	0.354821	0.705959	1.07958	1.85964	0.3940755	3.670312
460	-14529.3	-14535.6	6.32987	2.29352	0.178269	0.0794431	0.102755	0.0760161	0.152327	0.0939757	0.176202	0.117699	0.0953414	0.228623	0.1023	0.0739977	0.115721	0.0883399	0.138445	0.157557	0.12995	0.140202	0.11515	0.0929826	0.0872287	0.098415	0.172773	0.0691696	0.0375454	0.0530095	0.039151	0.024799	0.0461048	0.0310687	0.0389935	0.0274296	0.0329535	0.0852559	0.0571676	0.053207	0.0391648	0.0118995	0.016787	0.0208707	0.0843762	0.016355	0.0471867	0.325964	0.68299	1.07586	1.91519	0.3525708	3.646207
470	-14517.5	-14522.7	5.18785	1.855769	0.179306	0.097774	0.0896926	0.117276	0.122637	0.0802396	0.126251	0.0735205	0.106511	0.254337	0.108505	0.0793842	0.123759	0.131138	0.153439	0.147773	0.146417	0.123338	0.133356	0.0784348	0.127251	0.0999672	0.199388	0.0496728	0.0241023	0.031561	0.0165322	0.0213313	0.0425761	0.0284098	0.0275418	0.0487229	0.0233211	0.107113	0.0593293	0.0637138	0.0427667	0.0185699	0.0287344	0.023347	0.082534	0.0162213	0.0714551	0.275428	0.638744	1.06592	2.0199	0.3838061	3.727251
480	-14517	-14520.7	3.6778	1.939312	0.203509	0.119924	0.1204	0.122995	0.128155	0.0892932	0.144526	0.101585	0.103903	0.217559	0.084863	0.107068	0.139951	0.116308	0.131475	0.145445	0.136289	0.141631	0.115653	0.110884	0.0966796	0.0838947	0.226504	0.0566674	0.0177098	0.0411986	0.0243361	0.0147806	0.0537514	0.0251847	0.0225464	0.0171525	0.0450727	0.114836	0.0595357	0.0630982	0.0562808	0.0173376	0.0309236	0.0600391	0.0934977	0.0292072	0.0545708	0.285921	0.648401	1.06839	1.99728	0.3492308	3.88622
490	-14517.6	-14523.6	5.9733	2.27297	0.131638	0.119924	0.118734	0.105852	0.148747	0.0911087	0.143596	0.105183	0.0834598	0.19283	0.0849128	0.0829817	0.114044	0.129896	0.140919	0.131952	0.191225	0.128274	0.160084	0.0769057	0.097886	0.103416	0.222976	0.0283028	0.0156597	0.030573	0.0139175	0.00994478	0.0592207	0.0236877	0.0297345	0.017484	0.0404656	0.118064	0.0647766	0.0547611	0.0298626	0.0148993	0.0284583	0.0456317	0.0657628	0.0266806	0.0562856	0.323818	0.68122	1.07553	1.91943	0.3819743	3.680719
500	-14517.3	-14521.8	4.47353	2.279298	0.152838	0.141238	0.103353	0.109077	0.125792	0.09431	0.172032	0.0819082	0.140764	0.241035	0.0813768	0.109	0.136855	0.099426	0.140919	0.142638	0.159985	0.127937	0.161889	0.0866295	0.097886	0.0880484	0.180102	0.0488015	0.02627	0.0335622	0.0431999	0.00620023	0.0427705	0.0411666	0.0399981	0.0452224	0.0287853	0.118	0.0751501	0.0449009	0.032123	0.0353705	0.0247598	0.0459787	0.0592556	0.0195677	0.0449296	0.324481	0.681768	1.07563	1.91812	0.386971	3.831052
510	-14525.1	-14530.9	5.79262	2.032689	0.186842	0.0960889	0.103991	0.113586	0.130941	0.0945703	0.121393	0.0977509	0.0861362	0.227691	0.07142	0.116211	0.101356	0.127629	0.162235	0.120746	0.128302	0.118013	0.146552	0.0666589	0.115248	0.0784261	0.250522	0.0466324	0.0218255	0.0405297	0.0264155	0.0103374	0.0389367	0.0263766	0.0158484	0.0243595	0.0220764	0.0863231	0.0837159	0.0772359	0.0660578	0.0353705	0.0348503	0.0220129	0.0562426	0.0112451	0.07392	0.297146	0.658445	1.07079	1.97362	0.3892552	3.682623
520	-14509.7	-14516.4	6.61799	2.087233	0.181406	0.094783	0.140123	0.102324	0.133665	0.0945287	0.130586	0.0759828	0.110357	0.189607	0.0908053	0.0934365	0.104611	0.0999871	0.126043	0.135982	0.147545	0.108251	0.126992	0.0966465	0.130747	0.111233	0.208287	0.0575748	0.0186539	0.0254852	0.0232939	0.0222709	0.0352368	0.0398967	0.0188983	0.034223	0.0214524	0.0944677	0.0632883	0.0567908	0.0468982	0.0116059	0.0508895	0.0169555	0.0828492	0.000863052	0.0487195	0.30347	0.66398	1.07203	1.96052	0.3774591	3.604244
530	-14514.1	-14520.1	6.0214	2.030522	0.181406	0.111704	0.0986585	0.106293	0.122909	0.0642811	0.135203	0.0803609	0.118576	0.190009	0.0745854	0.0833057	0.121327	0.118731	0.12103	0.123855	0.154777	0.137209	0.134936	0.0825382	0.10227	0.0997229	0.266336	0.0675882	0.0269779	0.0465877	0.0232939	0.00572305	0.0531253	0.041978	0.0301971	0.0286567	0.0166169	0.107685	0.0551599	0.0770698	0.0309108	0.00740598	0.0525093	0.0320146	0.0782229	0.00471005	0.0431188	0.296891	0.658221	1.07073	1.97415	0.3939769	3.659574
540	-14517.3	-14520.9	3.66584	1.955865	0.172143	0.0923146	0.149375	0.12025	0.133928	0.0865705	0.128456	0.0851451	0.126564	0.248651	0.112986	0.0980557	0.122319	0.119756	0.135388	0.145069	0.153684	0.151644	0.139857	0.0919061	0.0930669	0.0886895	0.26721	0.056105	0.0161415	0.0267558	0.0399622	0.00983281	0.0342696	0.0281516	0.0518837	0.0193368	0.0233377	0.125079	0.0367221	0.0736255	0.0577644	0.0258935	0.025925	0.0155827	0.0878402	0.0296983	0.0419541	0.287949	0.650237	1.06884	1.99297	0.3755046	3.88889
550	-14517.8	-14519.8	2.03248	2.076948	0.203965	0.105412	0.135235	0.137184	0.146131	0.10918	0.147707	0.105184	0.112174	0.247683	0.0963139	0.101948	0.156711	0.0950491	0.138844	0.135836	0.163777	0.145074	0.177023	0.0940216	0.110221	0.113426	0.231903	0.0584157	0.0267551	0.0478616	0.031509	0.0252304	0.0392883	0.0224726	0.0404609	0.0245436	0.00863133	0.123473	0.0459177	0.104676	0.0523217	0.0159799	0.0220086	0.0175482	0.0713362	0.0244388	0.0491654	0.30229	0.662954	1.0718	1.96295	0.3446038	4.062035
560	-14519.7	-14523.1	3.41089	2.147635	0.172252	0.113797	0.139838	0.130289	0.134763	0.108048	0.192999	0.0797951	0.116978	0.180364	0.107607	0.103541	0.126125	0.0848969	0.145246	0.174333	0.14686	0.154041	0.172503	0.101529	0.107617	0.105683	0.199988	0.0331532	0.0290598	0.027592	0.0234545	0.0373153	0.0382239	0.0281398	0.0212434	0.0306414	0.0238207	0.0970585	0.0701255	0.0681682	0.0378882	0.0126451	0.0484034	0.0513221	0.0612246	0.0309587	0.059677	0.310283	0.669848	1.07328	1.94659	0.377616	3.929207
570	-14524.2	-14528.1	3.88567	1.790225	0.145042	0.142674	0.0983282	0.130289	0.133019	0.0802941	0.14741	0.0917108	0.110058	0.248859	0.086377	0.0792427	0.101117	0.116043	0.186003	0.161664	0.168859	0.112761	0.198103	0.0784071	0.100958	0.10473	0.199988	0.0545322	0.0363198	0.0391327	0.0427298	0.028932	0.0382239	0.00776812	0.0343601	0.042694	0.0160589	0.115712	0.0783077	0.0614319	0.0429593	0.00443631	0.0282172	0.0440403	0.0703514	0.0134698	0.0289345	0.26688	0.630676	1.06373	2.03871	0.3790743	3.850549
580	-14521.8	-14526.9	5.13489	2.510041	0.162465	0.0989692	0.118425	0.0858838	0.107081	0.0910807	0.139702	0.0917108	0.117665	0.251697	0.0867513	0.0975299	0.13256	0.110726	0.12701	0.192566	0.178676	0.154866	0.180712	0.0952153	0.104198	0.0766956	0.192194	0.0494689	0.0174738	0.0332651	0.0334137	0.00688161	0.0324234	0.0185023	0.0401863	0.0247081	0.00992978	0.109834	0.0647799	0.0715492	0.0399166	0.0133664	0.0387238	0.0295352	0.0996438	0.0150097	0.0328894	0.347407	0.700199	1.07874	1.87365	0.3704847	3.775881
590	-14515.2	-14519.2	3.96737	2.467865	0.179629	0.0993866	0.140202	0.108152	0.108834	0.0876867	0.161429	0.081681	0.118933	0.214324	0.080406	0.0989734	0.10313	0.11086	0.125404	0.145836	0.178211	0.15268	0.167631	0.104951	0.131665	0.115749	0.261889	0.0586414	0.0308487	0.0364886	0.032598	0.0242571	0.0376268	0.00667252	0.0425781	0.0238362	0.0199288	0.119684	0.0661237	0.0543238	0.0350292	0.013049	0.0346695	0.0396441	0.0694766	0.00749414	0.0602879	0.343389	0.697038	1.07825	1.88132	0.3579193	3.890901
600	-14516.5	-14519.7	3.18914	1.92737	0.181095	0.095058	0.0973478	0.118572	0.121812	0.109374	0.14239	0.110967	0.118933	0.256538	0.0712106	0.123389	0.101619	0.118238	0.124667	0.15247	0.141856	0.140728	0.163084	0.0701904	0.108957	0.101607	0.230197	0.0631329	0.0303409	0.0420108	0.036469	0.0220082	0.0439253	0.013443	0.0424318	0.0325868	0.0245039	0.126655	0.072942	0.0636843	0.046175	0.0205918	0.0434129	0.04764	0.0888175	0.0160721	0.0568612	0.284448	0.647061	1.06806	2.00043	0.3767419	3.934003
610	-14518.7	-14520.5	1.80585	2.262622	0.15904	0.101512	0.143206	0.115497	0.135601	0.126017	0.187075	0.0968391	0.12428	0.24167	0.107539	0.0786663	0.139673	0.119992	0.171096	0.187913	0.144071	0.161981	0.161396	0.0853575	0.135735	0.0769836	0.279228	0.0551848	0.0178302	0.0339973	0.0239227	0.0331724	0.0451719	0.00693878	0.034392	0.0333184	0.0414187	0.136665	0.0407255	0.0660313	0.0546849	0.00983902	0.0172325	0.0282476	0.0453525	0.0426408	0.0497401	0.32273	0.68032	1.07536	1.92159	0.3743591	4.096875
620	-14509.5	-14514.3	4.76292	1.975957	0.160569	0.105865	0.121847	0.0987055	0.135601	0.0953559	0.127336	0.0971978	0.100399	0.216864	0.135859	0.100782	0.139673	0.115212	0.145757	0.155141	0.146723	0.130721	0.160322	0.0931535	0.0908941	0.0914407	0.245369	0.0488589	0.0314695	0.0276832	0.0258837	0.0176714	0.0403691	0.0124276	0.0276675	0.0230234	0.031288	0.10495	0.0449814	0.0840844	0.0607555	0.0288411	0.029162	0.0237486	0.0457348	0.0238643	0.0376708	0.290388	0.652432	1.06938	1.9878	0.3809587	3.780924
630	-14511.3	-14518.1	6.86093	2.520946	0.136289	0.11343	0.106034	0.0961039	0.146765	0.0847466	0.13642	0.0771849	0.0944635	0.183402	0.0769137	0.113746	0.11805	0.120152	0.126659	0.180328	0.13247	0.109779	0.159993	0.0987698	0.115322	0.0838458	0.220544	0.0704747	0.0206489	0.0346232	0.0304258	0.0372609	0.0379781	0.0185953	0.0262897	0.0213617	0.020427	0.131459	0.0356981	0.0587402	0.037644	0.0189013	0.0357479	0.0184959	0.0444238	0.0187062	0.0543939	0.348434	0.701003	1.07886	1.8717	0.3944463	3.603706
640	-14514.4	-14521	6.5744	1.952231	0.151196	0.10502	0.0916281	0.0923809	0.135989	0.0770974	0.157927	0.0877142	0.113246	0.218135	0.0677963	0.0974102	0.115985	0.109066	0.116689	0.164573	0.172974	0.155381	0.138663	0.0677781	0.104324	0.0890932	0.215901	0.0399582	0.0258864	0.0171521	0.0144732	0.0338355	0.0327905	0.0251132	0.0248457	0.025016	0.0379551	0.0911853	0.0903622	0.044652	0.0424613	0.0239713	0.0344081	0.0260233	0.0575504	0.0112499	0.0528546	0.287505	0.649836	1.06875	1.99391	0.398495	3.597713
650	-14509.7	-14515.3	5.5709	2.460685	0.151196	0.0973349	0.105973	0.142285	0.146159	0.106277	0.157927	0.0882387	0.109777	0.252519	0.0915922	0.0849072	0.119938	0.0953771	0.135373	0.183962	0.142403	0.139821	0.135616	0.0870713	0.103826	0.0997159	0.183361	0.0550607	0.0260494	0.0290445	0.0167774	0.0377541	0.0320216	0.0203615	0.0311219	0.0216552	0.037545	0.0946558	0.0430215	0.0689887	0.0424613	0.0275799	0.0460531	0.0255696	0.0597049	0.011879	0.0422853	0.342697	0.696492	1.07817	1.88264	0.3837641	3.730241
660	-14519.6	-14526.7	7.0819	2.122942	0.176226	0.114217	0.120156	0.105165	0.137719	0.0952316	0.16853	0.0728919	0.113016	0.19806	0.0991439	0.0982935	0.0730859	0.0917278	0.11434	0.138277	0.144134	0.118463	0.138536	0.0852661	0.0956682	0.12134	0.211769	0.0437143	0.0230707	0.043755	0.0100229	0.0267132	0.033764	0.0158035	0.0299324	0.0356569	0.00982637	0.10351	0.034675	0.0674355	0.0649487	0.0157684	0.0260309	0.0166965	0.0568287	0.0188485	0.0521527	0.307521	0.667481	1.07278	1.95222	0.3917263	3.56041
670	-14525	-14530.3	5.31984	1.976135	0.167692	0.128767	0.130847	0.108432	0.12014	0.0994426	0.144623	0.086883	0.108409	0.19806	0.0945353	0.112548	0.113396	0.103519	0.161731	0.159085	0.185935	0.135474	0.13413	0.0867671	0.0936333	0.0731578	0.168054	0.0440757	0.0534947	0.0301045	0.0194899	0.0171812	0.0619726	0.0196212	0.0410084	0.020099	0.0305717	0.082362	0.0435474	0.057458	0.0512328	0.0177442	0.0444506	0.0287893	0.0833929	0.0151389	0.0482511	0.290409	0.652452	1.06938	1.98776	0.3917263	3.725248
680	-14512.3	-14517	4.63423	2.200783	0.161015	0.116031	0.117191	0.144108	0.172037	0.0969548	0.1536	0.0969396	0.125004	0.204951	0.111666	0.0995915	0.116711	0.0989818	0.135813	0.167107	0.136622	0.129654	0.160503	0.0808004	0.0878165	0.0701314	0.231471	0.041212	0.0175516	0.0262674	0.015528	0.0225374	0.0577262	0.0222332	0.0450433	0.0238275	0.0305717	0.0997019	0.0558812	0.0791033	0.0295617	0.0292325	0.042406	0.0307642	0.0605486	0.0165127	0.0494179	0.316119	0.674796	1.07429	1.9348	0.3845303	3.810329
690	-14508.5	-14514.1	5.62832	2.043723	0.160651	0.127689	0.120968	0.109343	0.124638	0.0969548	0.162678	0.095907	0.11465	0.21976	0.0857537	0.0940769	0.118075	0.0948299	0.132392	0.13778	0.151962	0.126007	0.117258	0.0937241	0.0825537	0.0965078	0.279128	0.0404078	0.0299551	0.0284037	0.0154832	0.0106822	0.0425989	0.0209603	0.0400127	0.0283283	0.0363552	0.0954946	0.0586686	0.0548809	0.0338644	0.0296964	0.0271917	0.0261122	0.0768131	0.0170948	0.0436293	0.298439	0.659584	1.07105	1.97093	0.3746965	3.69992
700	-14518.6	-14521.7	3.16694	1.823205	0.188739	0.099636	0.109704	0.13098	0.150382	0.0763604	0.152866	0.0951571	0.125241	0.250254	0.100256	0.128008	0.0925006	0.114838	0.114772	0.16655	0.175339	0.141597	0.157034	0.0733931	0.107878	0.0737876	0.229862	0.0476452	0.0277376	0.0348055	0.0236922	0.01254	0.0503735	0.0128421	0.0362051	0.0431931	0.0594755	0.117671	0.0663026	0.0814083	0.0449646	0.0173616	0.0206725	0.0251247	0.0718135	0.0257007	0.0513176	0.271217	0.634793	1.06486	2.02913	0.3467436	3.925981
710	-14513.7	-14518.9	5.12555	2.46784	0.17158	0.101615	0.120597	0.10914	0.117613	0.103927	0.15711	0.0998691	0.0920118	0.241611	0.0821765	0.0924831	0.115445	0.113438	0.162396	0.180575	0.120801	0.134628	0.157034	0.0988575	0.0994126	0.0991131	0.232192	0.0601476	0.0319364	0.043616	0.0346066	0.0250167	0.0385015	0.0221869	0.0393595	0.0317155	0.036377	0.0830418	0.0491475	0.049599	0.042568	0.0166557	0.0239036	0.0267525	0.0595234	0.0193337	0.0374657	0.343386	0.697036	1.07825	1.88132	0.3746333	3.775081
720	-14519	-14524.3	5.24976	2.2743	0.19601	0.118987	0.109084	0.0818506	0.171092	0.0746403	0.145564	0.0840251	0.127156	0.218109	0.103971	0.10452	0.12774	0.123538	0.127536	0.172149	0.158998	0.10975	0.140086	0.0912387	0.102416	0.113889	0.151812	0.053144	0.0272196	0.0327959	0.032626	0.0220274	0.0382926	0.0294192	0.0424487	0.0242368	0.0266909	0.0869626	0.068735	0.0637362	0.0452346	0.00834075	0.015992	0.0257658	0.0866876	0.018658	0.0499723	0.323958	0.681335	1.07555	1.91916	0.3936101	3.753148
730	-14513.8	-14518.7	4.92595	2.154036	0.135503	0.101686	0.133016	0.107029	0.143353	0.0959785	0.139619	0.101746	0.125936	0.206135	0.108227	0.106492	0.0983242	0.131598	0.167319	0.167382	0.143396	0.12502	0.13103	0.108155	0.102629	0.092616	0.175717	0.0508574	0.0310121	0.0456806	0.0336885	0.0138942	0.0331899	0.0263954	0.0291023	0.0198129	0.0351265	0.115245	0.0515007	0.0737464	0.035291	0.0262634	0.0437147	0.0279015	0.069962	0.0262624	0.0415772	0.310994	0.670454	1.07341	1.94515	0.3863594	3.778131
740	-14508.9	-14514.3	5.3725	2.018439	0.156831	0.099006	0.103546	0.10458	0.132252	0.0870326	0.149074	0.0837147	0.112251	0.218471	0.0648611	0.101312	0.100677	0.104186	0.152874	0.15492	0.134995	0.139608	0.147152	0.0638311	0.116904	0.109117	0.274286	0.0604251	0.0246084	0.0412214	0.0299482	0.0270098	0.037983	0.0155023	0.0249409	0.0265791	0.0295681	0.105745	0.041847	0.0783899	0.039929	0.0140546	0.0439398	0.020003	0.0721988	0.032097	0.046025	0.295466	0.65696	1.07044	1.97713	0.3779437	3.723497
750	-14507.1	-14511.8	4.74066	2.392354	0.185478	0.1214	0.132392	0.0989995	0.1224	0.0927307	0.136931	0.0867189	0.110574	0.218143	0.075252	0.0887013	0.133514	0.121003	0.115352	0.151589	0.17112	0.127641	0.154671	0.0702807	0.108411	0.109238	0.250936	0.066744	0.0226833	0.0327061	0.0307404	0.00481982	0.0372942	0.0271607	0.0476494	0.0248479	0.0341488	0.0979979	0.0651897	0.0707646	0.0385596	0.0174967	0.0335965	0.0406341	0.0604037	0.0220652	0.0512007	0.336007	0.691156	1.0773	1.89554	0.3716977	3.81018
760	-14515.1	-14520.3	5.20794	2.384582	0.141542	0.123853	0.103096	0.0993929	0.119706	0.0954929	0.144301	0.0818709	0.130803	0.228118	0.116826	0.0977097	0.123627	0.129661	0.122548	0.141483	0.141992	0.127641	0.153057	0.0698795	0.128732	0.106542	0.218003	0.0387033	0.0216173	0.0389049	0.0390956	0.0231466	0.0466153	0.0368634	0.0253772	0.0207852	0.0245148	0.117951	0.0575288	0.0689367	0.0430577	0.00631454	0.0462561	0.0239699	0.0694122	0.00308886	0.0650633	0.335234	0.690534	1.07719	1.89704	0.3709767	3.763081
770	-14507.1	-14513.1	6.021	2.405827	0.147391	0.09831	0.136132	0.118469	0.129932	0.0755797	0.142923	0.0900185	0.10851	0.205158	0.0839197	0.113021	0.142157	0.112626	0.143609	0.174228	0.147373	0.122103	0.141719	0.0833791	0.094365	0.0937444	0.192578	0.0597952	0.018356	0.0293515	0.0328564	0.00634882	0.0521168	0.0257303	0.0398336	0.0147851	0.021199	0.100996	0.0529192	0.0591374	0.0375719	0.0225276	0.0224209	0.0309037	0.0897505	0.0255061	0.0434278	0.337342	0.692227	1.07747	1.89296	0.3722391	3.68278
780	-14514.5	-14520.4	5.88626	2.155161	0.194652	0.10437	0.0936393	0.114178	0.0907946	0.0929538	0.165388	0.097294	0.0984808	0.195989	0.094577	0.0992235	0.103409	0.100117	0.136207	0.129183	0.117998	0.152704	0.153378	0.0914141	0.100355	0.0997267	0.233618	0.0594681	0.0213372	0.0226326	0.0167417	0.00978909	0.0257259	0.017992	0.0430245	0.0209082	0.0374889	0.11496	0.0771628	0.0661207	0.0522486	0.0289866	0.0312828	0.0456926	0.0778537	0.0138378	0.0392697	0.311118	0.67056	1.07343	1.94489	0.4007349	3.682174
790	-14509.1	-14515.3	6.17236	2.274641	0.145783	0.0878252	0.0949302	0.117051	0.152123	0.0855139	0.133685	0.0975993	0.116394	0.233039	0.0800947	0.0746985	0.129486	0.108772	0.131753	0.129183	0.160084	0.129425	0.162254	0.0973735	0.104647	0.0975066	0.232606	0.0419278	0.0228769	0.0293687	0.0220649	0.0228572	0.0457072	0.0413453	0.0471474	0.0152455	0.0296548	0.106716	0.0660315	0.0541338	0.0251939	0.00427739	0.0365306	0.0154415	0.0605125	0.0275317	0.0445162	0.323993	0.681365	1.07556	1.91909	0.3936808	3.660908
800	-14522.1	-14527.9	5.79682	1.845965	0.155047	0.117526	0.146348	0.0942704	0.153885	0.0669128	0.128344	0.0790451	0.10134	0.199975	0.100265	0.090657	0.100632	0.113162	0.102183	0.129543	0.158332	0.139656	0.180301	0.0687672	0.111013	0.0722232	0.210217	0.0384914	0.0241152	0.0412227	0.0288744	0.013753	0.0496413	0.0631991	0.0441629	0.0334146	0.023853	0.10269	0.0768435	0.084765	0.0459975	0.00916604	0.0405444	0.0211724	0.0550095	0.0155373	0.0332626	0.274167	0.637566	1.06561	2.02266	0.3601823	3.665358
810	-14516.8	-14522.2	5.40406	2.326755	0.161935	0.121018	0.162107	0.106803	0.129582	0.093473	0.12062	0.0898569	0.10289	0.209125	0.0785767	0.0928872	0.101894	0.122571	0.138262	0.148957	0.188764	0.115218	0.140849	0.11336	0.111013	0.0986874	0.183969	0.0501821	0.0173238	0.00955553	0.0114595	0.0111586	0.047781	0.0272711	0.0345404	0.0313606	0.0281353	0.117164	0.0835244	0.0686744	0.0398368	0.00841734	0.0259131	0.0376281	0.0821632	0.0338387	0.0422236	0.329391	0.685798	1.07637	1.90845	0.3848318	3.740568
820	-14513.1	-14519.7	6.64983	2.42539	0.170232	0.114187	0.131697	0.107094	0.131655	0.0974218	0.12968	0.0819759	0.132482	0.181782	0.0910155	0.077796	0.101479	0.0832303	0.151408	0.141243	0.141948	0.147425	0.1499	0.0787515	0.0885429	0.0888262	0.204874	0.0440974	0.0272308	0.0243488	0.0123068	0.0210296	0.0326277	0.0334218	0.0359913	0.0345732	0.0250172	0.13518	0.0625296	0.059075	0.0237996	0.0170594	0.032064	0.0198587	0.0471066	0.0339364	0.0748942	0.339267	0.693766	1.07773	1.88924	0.3987554	3.620794
830	-14509.4	-14516.3	6.95183	2.17991	0.148361	0.116963	0.106196	0.0937671	0.116923	0.0723859	0.133432	0.0667891	0.11067	0.199161	0.0826192	0.0868523	0.112588	0.10713	0.133349	0.17127	0.149513	0.141622	0.124488	0.0794804	0.0902104	0.128028	0.238775	0.0553245	0.0185377	0.0381973	0.0359931	0.00440432	0.0323446	0.0175437	0.0469139	0.0301996	0.0146188	0.110759	0.058785	0.0591639	0.0404532	0.018966	0.0425002	0.0312222	0.0480526	0.0192704	0.043419	0.313845	0.672876	1.0739	1.93938	0.4150753	3.577242
840	-14528	-14532.4	4.41422	2.681937	0.170652	0.107733	0.0914245	0.107591	0.158028	0.0987596	0.181916	0.0688307	0.124607	0.211703	0.098191	0.0983041	0.101775	0.123194	0.120708	0.140333	0.165709	0.14416	0.177437	0.0862502	0.136364	0.0976165	0.250013	0.0501932	0.0266481	0.0393631	0.0102438	0.0201021	0.0308053	0.0238579	0.0332596	0.0513858	0.0227412	0.0823001	0.0346404	0.0646366	0.0635436	0.0297029	0.0433827	0.023743	0.085648	0.0114409	0.0449781	0.363054	0.712244	1.08042	1.84428	0.3939182	3.853917
850	-14513.6	-14518.9	5.29423	2.236929	0.155898	0.119188	0.13593	0.122773	0.143342	0.0858779	0.151139	0.0796532	0.116103	0.194868	0.0917475	0.101265	0.107201	0.0852193	0.154104	0.151725	0.134539	0.14535	0.14799	0.108416	0.100736	0.0865331	0.215956	0.0540987	0.0322858	0.027184	0.0159079	0.023666	0.0387623	0.052067	0.0309705	0.0426775	0.0292672	0.0879342	0.0660328	0.0627708	0.0561777	0.0156993	0.029798	0.0359898	0.0721041	0.00168745	0.0359004	0.320006	0.678055	1.07493	1.92701	0.3705378	3.746536
860	-14521.2	-14526.4	5.23437	2.266134	0.154457	0.148521	0.106156	0.113002	0.111013	0.0894138	0.137778	0.101489	0.120643	0.204031	0.0945496	0.105186	0.116743	0.0903845	0.138328	0.147829	0.127598	0.127437	0.169405	0.0824064	0.122777	0.0931696	0.242048	0.0299094	0.0276343	0.020035	0.0160238	0.00705781	0.038974	0.0339355	0.035489	0.0337	0.0497014	0.060476	0.0844189	0.0716516	0.0385534	0.0270188	0.0426847	0.0314387	0.0957769	0.00534892	0.0600308	0.3231	0.680626	1.07542	1.92086	0.3774144	3.754224
