Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
8760	-14521.7	-14526.7	4.98897	1.811444	0.152411	0.127121	0.132165	0.103261	0.114222	0.0745377	0.118701	0.100432	0.117542	0.245293	0.0632784	0.0993865	0.129828	0.0927467	0.155529	0.13984	0.205752	0.14569	0.144626	0.0847784	0.091968	0.0846829	0.218813	0.0660363	0.0507123	0.0257793	0.0242531	0.00872322	0.0386453	0.0834426	0.00313068	0.0237052	0.0158448	0.0477046	0.0456889	0.0558789	0.0328439	0.0339469	0.038447	0.132744	0.0161148	0.0308771	0.0254048	0.269678	0.633338	1.06447	2.03252	0.3599893	3.742527
8770	-14523.4	-14526.7	3.3839	1.96075	0.169363	0.0908378	0.122262	0.0905777	0.150641	0.0777631	0.130085	0.0781641	0.118472	0.221044	0.0781484	0.101753	0.100651	0.0888514	0.150886	0.183483	0.172054	0.131415	0.162458	0.0705181	0.150923	0.139299	0.256129	0.0479773	0.0467652	0.0374725	0.0342205	0.0217815	0.0525127	0.0897112	0.00767624	0.0295745	0.0331499	0.0916054	0.0386986	0.0471967	0.0382453	0.0468743	0.0372851	0.126063	0.0263841	0.0154123	0.0131254	0.288544	0.650774	1.06898	1.99171	0.3899861	3.917511
8780	-14513.8	-14519.9	6.13096	2.112938	0.152222	0.102378	0.120892	0.115447	0.0975664	0.114323	0.140884	0.0946893	0.0948737	0.210232	0.077173	0.0937582	0.103986	0.106896	0.140463	0.151383	0.142955	0.145628	0.137297	0.0684698	0.100713	0.0845297	0.215675	0.0760446	0.0447424	0.0335109	0.0266202	0.031626	0.031191	0.0647727	0.0174143	0.0369245	0.0449879	0.0304599	0.0338615	0.0422179	0.0217264	0.0493451	0.0445872	0.144401	0.0035784	0.0399686	0.0243862	0.306393	0.66651	1.07257	1.95452	0.3740887	3.6548
8790	-14519.8	-14526.8	6.99171	2.902703	0.17499	0.105347	0.121567	0.105206	0.103374	0.098911	0.125005	0.0924998	0.0824926	0.203348	0.0666801	0.092763	0.104573	0.103266	0.121611	0.142097	0.149001	0.123521	0.143566	0.0897623	0.115278	0.0838809	0.229611	0.04881	0.0731813	0.0262823	0.0157053	0.0273554	0.0264787	0.075078	0.0106098	0.0266035	0.0428524	0.0563151	0.0414161	0.0447589	0.045134	0.0533946	0.0396025	0.0885846	0.0126726	0.0236763	0.0447694	0.381592	0.725995	1.08199	1.81042	0.4021454	3.601631
8800	-14510.5	-14515.6	5.14402	2.290803	0.17499	0.103713	0.135986	0.112412	0.132708	0.0748562	0.180422	0.0782331	0.115364	0.207241	0.0994669	0.0824846	0.121485	0.116837	0.147004	0.157569	0.163966	0.135813	0.16353	0.10826	0.0989931	0.0818214	0.213089	0.0550415	0.068226	0.0140341	0.0207735	0.0123407	0.03722	0.0761066	0.0229898	0.0199151	0.0379494	0.0648913	0.0389827	0.0445391	0.0205713	0.0347878	0.0318824	0.096953	0.0100135	0.0251202	0.0260589	0.325681	0.682757	1.07581	1.91575	0.3862634	3.764642
8810	-14514.1	-14518.2	4.17478	2.039254	0.193264	0.0935642	0.115015	0.110721	0.1384	0.0659294	0.154895	0.0916204	0.109995	0.242508	0.0848537	0.0835578	0.130587	0.121641	0.135098	0.189217	0.129508	0.149421	0.167883	0.104097	0.12077	0.0829616	0.273338	0.0576777	0.0450888	0.0283111	0.0177468	0.0143943	0.045305	0.0777643	0.0230442	0.0257811	0.0361919	0.0566662	0.0291988	0.0436109	0.0132769	0.0432575	0.0592337	0.0911296	0.00221314	0.0271742	0.0190112	0.297916	0.659124	1.07094	1.97202	0.3642112	3.844925
8820	-14522.1	-14526.5	4.44075	1.902593	0.15091	0.0995313	0.127278	0.10168	0.13827	0.0602677	0.154895	0.0971128	0.111423	0.23658	0.0858945	0.105104	0.108937	0.129625	0.16221	0.163561	0.148416	0.142947	0.149897	0.0955129	0.0729152	0.0884368	0.21978	0.0579868	0.0458508	0.0492028	0.0420047	0.0281523	0.0493188	0.0472036	0.0268791	0.0312542	0.03043	0.0654998	0.0451279	0.0291601	0.0305434	0.0319517	0.0534283	0.149356	0.0107197	0.0170501	0.0142347	0.281363	0.644239	1.06735	2.00705	0.3687153	3.806537
8830	-14516.6	-14521.6	4.96794	2.037289	0.151864	0.122507	0.109596	0.124231	0.110976	0.0887174	0.160892	0.0980791	0.114403	0.244195	0.100069	0.0798153	0.130767	0.1129	0.131419	0.150277	0.151633	0.130292	0.132546	0.101886	0.113689	0.0894439	0.253265	0.076179	0.0638636	0.0152084	0.0349238	0.00398641	0.0284561	0.0485223	0.0442549	0.0328612	0.0300531	0.0605361	0.0329483	0.0478724	0.0187039	0.025143	0.0399701	0.088618	0.013351	0.0274791	0.0290634	0.297686	0.658921	1.0709	1.9725	0.3557369	3.765455
8840	-14511.5	-14517	5.4383	1.937749	0.173523	0.120018	0.111258	0.0928906	0.140953	0.0946808	0.154718	0.0979011	0.0952371	0.186045	0.0987923	0.127464	0.0993049	0.106371	0.143804	0.152828	0.158014	0.14949	0.149057	0.0775713	0.0960436	0.0870291	0.209607	0.0395265	0.0589562	0.0317764	0.0336023	0.0339903	0.0571043	0.0611532	0.0154929	0.0148149	0.0241853	0.067998	0.0310513	0.0302785	0.0411608	0.0376906	0.033123	0.114355	0.0276765	0.0119346	0.0215589	0.285729	0.648226	1.06835	1.99769	0.3941674	3.710029
8850	-14507.7	-14512.6	4.97301	2.099914	0.142369	0.106977	0.105094	0.113294	0.136841	0.0870385	0.171661	0.0838219	0.122901	0.242796	0.0909756	0.0798491	0.116564	0.109262	0.135997	0.15583	0.169905	0.131947	0.165526	0.07528	0.112868	0.119915	0.223745	0.0674948	0.0599358	0.0239503	0.0372802	0.0107708	0.0485368	0.0390992	0.0172885	0.0235386	0.0340538	0.0651113	0.037565	0.0407628	0.017311	0.0398545	0.0569264	0.119494	0.00752869	0.00898122	0.0137245	0.304917	0.665235	1.0723	1.95755	0.3955832	3.769665
8860	-14511.7	-14517.8	6.09791	2.287869	0.154641	0.110518	0.123753	0.104315	0.140311	0.100472	0.134722	0.106515	0.0981434	0.206885	0.0966968	0.0937062	0.0994923	0.102645	0.140631	0.160845	0.154962	0.117009	0.158606	0.07528	0.128907	0.110089	0.18425	0.0582172	0.075842	0.0449302	0.0311999	0.00313962	0.0382569	0.0511704	0.0151239	0.0309322	0.0341079	0.0377551	0.0264637	0.0231302	0.0237482	0.0376573	0.0480621	0.115939	0.0162106	0.0238474	0.0299622	0.325376	0.682506	1.07577	1.91635	0.3931285	3.669092
8870	-14504.4	-14511.8	7.41833	2.158192	0.169537	0.118997	0.109424	0.118137	0.128774	0.0794409	0.136634	0.0901032	0.0928722	0.221081	0.0846891	0.0872219	0.111217	0.106214	0.103457	0.169433	0.147629	0.127903	0.126521	0.0739741	0.109659	0.0756331	0.21489	0.0520919	0.0640631	0.023636	0.0174454	0.00429508	0.0482492	0.0377374	0.0101138	0.0309322	0.0354721	0.0634199	0.0320014	0.0353183	0.0270319	0.0377012	0.0470447	0.100712	0.00713806	0.0235572	0.027769	0.311454	0.670846	1.07349	1.94421	0.4053462	3.529169
8880	-14511.3	-14517.5	6.15869	2.104912	0.157182	0.0782248	0.099659	0.127633	0.131087	0.100566	0.135265	0.0980082	0.0958017	0.219074	0.0741435	0.100111	0.111702	0.128461	0.153029	0.134945	0.140519	0.121444	0.147518	0.10602	0.0969873	0.0771405	0.21827	0.0428599	0.063015	0.0228346	0.041853	0.00158803	0.0480189	0.051865	0.013515	0.0378812	0.0321948	0.058876	0.044572	0.0288937	0.0341239	0.0476396	0.0337993	0.126011	0.0136494	0.0341403	0.0213361	0.305485	0.665725	1.07241	1.95638	0.3811682	3.651456
8890	-14521.8	-14526.5	4.71541	2.509091	0.172304	0.123567	0.102357	0.0960226	0.136305	0.0784389	0.181436	0.0830755	0.114966	0.185987	0.105619	0.112105	0.111702	0.111334	0.128529	0.111968	0.162192	0.126228	0.161293	0.112865	0.103979	0.119397	0.223608	0.0823148	0.0462283	0.0224845	0.0253594	0.019035	0.0390802	0.0678961	0.0202891	0.0407586	0.0505051	0.0734585	0.0445504	0.0497303	0.0229775	0.0568931	0.0337993	0.0984759	0.015659	0.0180932	0.0249262	0.347317	0.700129	1.07873	1.87382	0.3471159	3.817791
8900	-14510.5	-14515.8	5.29097	2.197619	0.153199	0.120466	0.136236	0.117517	0.104382	0.101478	0.177045	0.0817486	0.132897	0.212172	0.105999	0.120466	0.100451	0.103902	0.148598	0.170048	0.154306	0.113302	0.14505	0.0784488	0.117455	0.1106	0.216889	0.0623825	0.0414207	0.0216974	0.0214353	0.0232902	0.0490364	0.06275	0.0225359	0.0231569	0.0249939	0.056739	0.0192781	0.0412205	0.0331703	0.0258897	0.0260332	0.111474	0.00583149	0.0170136	0.032451	0.315776	0.674507	1.07423	1.93549	0.3742883	3.744456
8910	-14511.6	-14516.3	4.66342	2.570605	0.176721	0.0884136	0.126728	0.137638	0.126055	0.100638	0.181891	0.120883	0.0974632	0.217545	0.0754663	0.1034	0.10644	0.100084	0.143533	0.174096	0.159713	0.142426	0.159039	0.0885954	0.101523	0.10283	0.190171	0.0682467	0.0424577	0.01981	0.0364587	0.0146598	0.0400638	0.0587798	0.0199305	0.0313932	0.0157505	0.0593053	0.0226694	0.0412205	0.0327747	0.0616873	0.0431443	0.13349	0.0177822	0.0158865	0.0285207	0.35305	0.704592	1.07939	1.86297	0.3880858	3.825323
8920	-14515.2	-14521.1	5.88428	2.084276	0.16331	0.0950799	0.109391	0.125495	0.115809	0.108286	0.146662	0.100246	0.091194	0.210611	0.0851397	0.108522	0.106362	0.0943197	0.119549	0.16916	0.1442	0.130065	0.140719	0.0861735	0.106575	0.0873211	0.229123	0.0529487	0.0608188	0.0298406	0.0131955	0.0165432	0.0565255	0.0548726	0.0173992	0.0296886	0.0400117	0.05116	0.0432371	0.0321196	0.0148247	0.0655782	0.048357	0.136482	0.012904	0.0168899	0.0106883	0.303131	0.663686	1.07196	1.96122	0.3853655	3.677398
8930	-14514.9	-14521.2	6.24065	2.206694	0.148433	0.0892639	0.110936	0.111659	0.130746	0.101548	0.130584	0.117638	0.108244	0.210611	0.0707651	0.107573	0.0834093	0.106171	0.123431	0.175259	0.150621	0.114582	0.130437	0.0862458	0.102201	0.107967	0.2495	0.0507898	0.0588942	0.0114901	0.04229	0.0107457	0.0540528	0.0645128	0.0134628	0.0385078	0.03308	0.055234	0.0279646	0.0272806	0.0308784	0.0416663	0.0410033	0.0966355	0.0302655	0.0147617	0.0387142	0.316759	0.675335	1.07439	1.93351	0.4060294	3.650056
8940	-14519.6	-14524.7	5.19105	1.601078	0.168845	0.134724	0.116816	0.0946313	0.123501	0.101867	0.149271	0.0749126	0.104057	0.235481	0.0816484	0.0872984	0.0815129	0.101785	0.122444	0.154055	0.174516	0.1461	0.16897	0.0664645	0.0962315	0.0904246	0.231704	0.07381	0.0612314	0.0293091	0.0163784	0.00290013	0.0457427	0.0796381	0.0163802	0.0116751	0.0314618	0.061156	0.0249508	0.0374471	0.0350791	0.061965	0.0278233	0.100449	0.0174833	0.0276827	0.0263079	0.240523	0.60456	1.05584	2.09907	0.4000966	3.696131
8950	-14510.4	-14517.1	6.70719	2.279815	0.166699	0.112195	0.119549	0.0748943	0.121952	0.0914199	0.122111	0.0998983	0.0955369	0.226599	0.0900763	0.0978101	0.121714	0.121464	0.139835	0.119414	0.148959	0.142521	0.146465	0.0862579	0.0962315	0.111409	0.211956	0.0641299	0.0429527	0.02157	0.0337735	0.00750457	0.0457427	0.0663079	0.0215993	0.0227748	0.0295866	0.0434297	0.0390919	0.0209761	0.0165019	0.0495112	0.0278233	0.111276	0.0120752	0.0353713	0.0307501	0.324535	0.681812	1.07564	1.91801	0.3926184	3.607715
8960	-14513	-14519.7	6.667	2.466778	0.166165	0.118322	0.0936983	0.0869412	0.130981	0.0926147	0.137754	0.0861795	0.107011	0.195743	0.0814376	0.101489	0.114268	0.116477	0.137904	0.108936	0.148165	0.135125	0.134641	0.0831574	0.101572	0.100675	0.204977	0.0741927	0.0454812	0.0364834	0.0363524	0.0163609	0.0332033	0.105457	0.00281932	0.0311567	0.0257569	0.072092	0.0386622	0.021155	0.0181009	0.0609229	0.0338379	0.128581	0.00600577	0.022729	0.0273092	0.343284	0.696956	1.07824	1.88152	0.4159761	3.620891
8970	-14504.3	-14510.4	6.02391	2.497199	0.176891	0.0853495	0.125974	0.101043	0.10967	0.0950747	0.145509	0.0940911	0.135659	0.187305	0.104156	0.0962364	0.100954	0.117503	0.127215	0.160414	0.153747	0.148984	0.147959	0.0831487	0.0935611	0.100843	0.211532	0.0504914	0.052649	0.0262309	0.0309696	0.0161228	0.0332033	0.0641612	0.0160417	0.0185518	0.0275868	0.072092	0.0433301	0.0353661	0.0284426	0.0441225	0.0411349	0.103374	0.0264318	0.0260322	0.0273092	0.346191	0.699246	1.0786	1.87597	0.3739101	3.686463
8980	-14513.8	-14519.6	5.81219	2.037143	0.183711	0.0902549	0.108782	0.103154	0.127308	0.0725257	0.176499	0.095851	0.103446	0.224971	0.0857959	0.109317	0.109998	0.10677	0.125775	0.158707	0.144438	0.112049	0.127334	0.0793093	0.121393	0.0930105	0.202913	0.0525355	0.042353	0.0494054	0.0257821	0.00907167	0.0384816	0.0642183	0.0216514	0.0350798	0.0440428	0.0819359	0.0312443	0.052877	0.0415605	0.0534967	0.0384038	0.0851217	0.00882987	0.0170286	0.0245841	0.297669	0.658906	1.07089	1.97253	0.3896483	3.681018
8990	-14522.7	-14528.7	5.97859	2.419403	0.151765	0.114869	0.113435	0.096649	0.129177	0.101677	0.15109	0.0804187	0.124484	0.249675	0.0697444	0.0916127	0.0825575	0.120412	0.143195	0.126392	0.156495	0.119132	0.138457	0.0805684	0.0918931	0.0935818	0.172953	0.058788	0.0860158	0.0348521	0.0294566	0.014984	0.064836	0.0886381	0.0177605	0.012542	0.0325901	0.0602672	0.0332585	0.0179663	0.0359163	0.0572298	0.0688083	0.101052	0.00830516	0.013326	0.0508215	0.33868	0.693297	1.07765	1.89037	0.3896483	3.687647
9000	-14512.5	-14519.6	7.06718	2.806084	0.147154	0.11264	0.107241	0.118754	0.134485	0.0971646	0.131606	0.0799289	0.0997206	0.226408	0.0779884	0.0920125	0.106734	0.0965108	0.129289	0.129685	0.152897	0.13335	0.143193	0.0948715	0.11248	0.104117	0.205916	0.0709574	0.0325115	0.0278626	0.0386525	0.0244146	0.0582062	0.0462703	0.018965	0.0283841	0.0356111	0.060001	0.0216603	0.0382766	0.0227246	0.0658128	0.0297721	0.0881404	0.00490453	0.0199134	0.0247808	0.373681	0.720193	1.08137	1.82475	0.3884914	3.591968
9010	-14511.7	-14517	5.27974	2.114336	0.172631	0.112196	0.138677	0.0972524	0.126172	0.0895382	0.129602	0.102718	0.106016	0.206086	0.087796	0.0764137	0.130194	0.101894	0.138679	0.150293	0.151539	0.138347	0.135592	0.0761668	0.105511	0.108379	0.226822	0.0547125	0.0521359	0.0215178	0.0330874	0.0236472	0.0513921	0.057919	0.0139079	0.0283841	0.0526341	0.0753355	0.0224393	0.0362785	0.0455269	0.0345953	0.0488993	0.106296	0.00898871	0.0197544	0.0440536	0.306551	0.666646	1.0726	1.9542	0.3696567	3.740022
9020	-14508.9	-14514.6	5.67879	2.261773	0.200314	0.0935155	0.134161	0.109543	0.12658	0.0796117	0.155492	0.102959	0.131781	0.235869	0.0911271	0.0962798	0.0976673	0.104139	0.122955	0.148665	0.146453	0.123161	0.15863	0.0778718	0.104622	0.0801393	0.217595	0.0500331	0.0551793	0.0215976	0.025095	0.0171449	0.0495189	0.0494358	0.0189945	0.0383628	0.0253045	0.0682802	0.0407892	0.0153607	0.0253435	0.0470756	0.0429902	0.106202	0.015728	0.0254714	0.0324938	0.322641	0.680245	1.07535	1.92177	0.3979088	3.709532
9030	-14504.2	-14511	6.76443	1.891109	0.154668	0.131658	0.132487	0.0972207	0.131619	0.0899449	0.159139	0.0851002	0.0966608	0.202306	0.0710027	0.0847866	0.104573	0.110355	0.0979503	0.137559	0.140942	0.146653	0.147138	0.0751274	0.104383	0.0804342	0.211315	0.0537167	0.0532254	0.0294801	0.0123668	0.0171449	0.0342574	0.0452225	0.0263545	0.0320382	0.0253045	0.0589326	0.0338218	0.0456875	0.0271935	0.0502925	0.0405209	0.125886	0.0255761	0.0185416	0.024487	0.27992	0.642911	1.06701	2.01016	0.3782648	3.573074
9040	-14517	-14523.1	6.05912	1.902343	0.177641	0.126662	0.109398	0.12459	0.12081	0.0607148	0.152508	0.0864136	0.116288	0.206354	0.086459	0.108025	0.101509	0.110712	0.138896	0.121984	0.120285	0.148537	0.137848	0.0668225	0.113516	0.0784528	0.199046	0.0700186	0.0345219	0.018682	0.0275739	0.0135987	0.0692734	0.0716179	0.0132995	0.0198975	0.0420062	0.0663208	0.0179958	0.0406452	0.0271935	0.0395333	0.0481436	0.119901	0.0142893	0.0267824	0.0499112	0.281332	0.64421	1.06734	2.00712	0.4037139	3.644677
9050	-14511.9	-14517	5.11364	2.388791	0.156612	0.0952158	0.129743	0.120418	0.1075	0.0786029	0.146972	0.0925834	0.115371	0.223854	0.0692055	0.0798637	0.139282	0.109435	0.151691	0.145171	0.182197	0.150514	0.164226	0.0909698	0.0892098	0.0978893	0.232723	0.0592549	0.0532191	0.031937	0.0330079	0.00967205	0.0424445	0.0686253	0.022091	0.0198033	0.0204737	0.0607176	0.0485625	0.0473024	0.0315319	0.0352772	0.0362981	0.0968105	0.0166886	0.0336659	0.0360812	0.335653	0.690871	1.07725	1.89623	0.4004579	3.772712
9060	-14516.8	-14523.8	6.9844	2.479856	0.173967	0.0918954	0.130391	0.110362	0.139687	0.0972312	0.156961	0.0939074	0.111878	0.17574	0.0636229	0.0852954	0.117194	0.126749	0.139113	0.154218	0.13916	0.115663	0.135903	0.0783034	0.0986086	0.0895882	0.240245	0.0631362	0.0450421	0.026395	0.0241628	0.00239387	0.0300558	0.0732637	0.0118921	0.0293804	0.0180252	0.0731963	0.0189237	0.0294387	0.0153552	0.0559539	0.0382027	0.0704615	0.0461495	0.0282878	0.024303	0.344538	0.697946	1.0784	1.87912	0.3914266	3.589701
9070	-14519.8	-14525.4	5.63942	2.360084	0.152641	0.0939168	0.127556	0.128688	0.164619	0.0832073	0.149145	0.104383	0.113633	0.203147	0.0956879	0.100726	0.108702	0.0926963	0.132417	0.175728	0.159847	0.127151	0.145822	0.0912094	0.112272	0.0971074	0.252608	0.0578475	0.0323506	0.00875393	0.0308668	0.00526153	0.0195651	0.0976377	0.0211313	0.0328716	0.0290721	0.0603027	0.0547893	0.0244006	0.0189659	0.0368733	0.0159445	0.100454	0.0209098	0.0254531	0.0123728	0.332777	0.68855	1.07685	1.90182	0.3882305	3.718735
9080	-14520.2	-14527.5	7.29647	2.545314	0.178446	0.143992	0.0841353	0.0685035	0.116086	0.0912053	0.144228	0.0795966	0.107141	0.206479	0.0668019	0.109167	0.105329	0.099769	0.12774	0.151232	0.144715	0.127229	0.108972	0.0921993	0.0923958	0.0893818	0.249165	0.0851004	0.0409826	0.0462479	0.0154985	0.0238597	0.0290756	0.0859833	0.0223075	0.0313584	0.0290721	0.0515293	0.0203477	0.0446321	0.035705	0.0500788	0.0346211	0.0947762	0.00822823	0.0226299	0.00514312	0.350711	0.702778	1.07912	1.86739	0.4014931	3.561086
9090	-14517.1	-14523.4	6.3092	1.810784	0.165069	0.100181	0.0963509	0.105442	0.137351	0.0953873	0.125564	0.0880094	0.1095	0.231579	0.0871535	0.0836471	0.0908861	0.132622	0.119719	0.137066	0.1516	0.151825	0.157768	0.0706277	0.101549	0.0894432	0.199657	0.0667684	0.0585202	0.015501	0.0268289	0.00954388	0.0404787	0.0859833	0.0120253	0.0271541	0.028023	0.0640976	0.0266228	0.0304642	0.0390527	0.0560712	0.038639	0.106288	0.0249026	0.0217653	0.00370658	0.269592	0.633256	1.06444	2.03271	0.4183371	3.610434
9100	-14514.2	-14519.9	5.65259	2.015034	0.147356	0.0827626	0.117289	0.0908862	0.128472	0.0932707	0.131577	0.0878903	0.123724	0.261644	0.0917015	0.0923665	0.119001	0.107349	0.136032	0.162845	0.153731	0.154802	0.158229	0.105981	0.0925653	0.0803877	0.200726	0.090438	0.0288312	0.0433512	0.0309657	0.00935886	0.0414989	0.0692882	0.00445468	0.0161826	0.0278711	0.068817	0.0331871	0.0336735	0.0382388	0.0361531	0.0386978	0.0967035	0.0226816	0.0285506	0.0156808	0.295063	0.656603	1.07036	1.97797	0.3743181	3.695213
9110	-14507.2	-14512.6	5.42708	2.223597	0.155707	0.0962166	0.137257	0.107104	0.122235	0.0905642	0.157532	0.0744367	0.12891	0.197299	0.10313	0.094021	0.0915761	0.102034	0.140822	0.12887	0.174961	0.135073	0.133767	0.0696135	0.10073	0.11031	0.23999	0.0557369	0.0510737	0.0290588	0.0297749	0.0189664	0.0448846	0.0669441	0.0190912	0.0342956	0.0178273	0.0658118	0.037912	0.0317662	0.0346992	0.0534146	0.0354296	0.121805	0.0270585	0.0414392	0.0233008	0.31858	0.676863	1.0747	1.92986	0.3966597	3.73245
9120	-14521.2	-14523.3	2.1523	2.248414	0.179719	0.118509	0.121261	0.109167	0.137964	0.0857883	0.157532	0.104653	0.115338	0.23023	0.105015	0.132413	0.163406	0.104429	0.130141	0.15921	0.187405	0.16051	0.14018	0.0977684	0.0995383	0.0780713	0.278097	0.0829844	0.0383652	0.0158607	0.0184796	0.0299149	0.0363265	0.0902798	0.0121572	0.0313744	0.0295522	0.0863041	0.0318346	0.0372316	0.0142778	0.0517296	0.0432876	0.121805	0.0232434	0.0314609	0.0385936	0.321228	0.679072	1.07512	1.92458	0.3574945	4.061407
9130	-14515.7	-14519.8	4.12397	2.073242	0.169177	0.101621	0.134443	0.0934885	0.129985	0.100749	0.15621	0.116556	0.122215	0.201444	0.0947646	0.0921801	0.118272	0.102859	0.142503	0.147824	0.136604	0.145794	0.192251	0.0777829	0.0846688	0.116601	0.23665	0.0680187	0.0545896	0.0167571	0.0183632	0.0110796	0.0356934	0.0882753	0.00648116	0.043071	0.0414768	0.0523585	0.0245528	0.0372316	0.0271322	0.0522962	0.0415255	0.147025	0.0248438	0.0296905	0.017504	0.301864	0.662583	1.07172	1.96383	0.3616112	3.85261
9140	-14514.3	-14519.5	5.17996	2.317991	0.147036	0.0942343	0.122238	0.0861611	0.134529	0.073327	0.171837	0.0772838	0.103127	0.20721	0.0812608	0.102924	0.129826	0.115868	0.142665	0.169729	0.137924	0.137838	0.163807	0.0761673	0.117001	0.098684	0.261236	0.0745941	0.0496947	0.0476643	0.0321589	0.00648177	0.0579714	0.0715072	0.0215939	0.0188186	0.0302098	0.0635093	0.0283808	0.0573743	0.0322363	0.0310866	0.0291321	0.103717	0.00573971	0.0232078	0.0255269	0.328492	0.685064	1.07623	1.91021	0.3982705	3.762517
9150	-14512.7	-14518.9	6.16404	2.159362	0.195371	0.0995238	0.114809	0.0822896	0.1525	0.0933829	0.129748	0.100549	0.130909	0.21649	0.08584	0.104549	0.109213	0.0871365	0.128782	0.126301	0.168157	0.110711	0.17321	0.0622702	0.104248	0.105704	0.191821	0.0610699	0.0481063	0.041152	0.0181193	0.0151881	0.0445537	0.0702059	0.00842644	0.0169435	0.0224185	0.0649247	0.0355225	0.032941	0.0173519	0.0634598	0.0399223	0.107759	0.0134116	0.0116153	0.0480694	0.311583	0.670956	1.07351	1.94395	0.3763627	3.654676
9160	-14514.4	-14518.5	4.11175	2.257721	0.177119	0.100298	0.104261	0.122599	0.145177	0.100434	0.136392	0.119209	0.10808	0.23415	0.110698	0.106102	0.108573	0.112797	0.117398	0.175717	0.177571	0.153844	0.139858	0.0752752	0.127931	0.104267	0.236571	0.0593365	0.0746001	0.0394961	0.0213155	0.00683064	0.0320888	0.0488149	0.015111	0.0309222	0.0182851	0.067736	0.0395417	0.0455442	0.0388657	0.0391486	0.0303445	0.0892924	0.0171653	0.0378245	0.0194162	0.322213	0.679891	1.07528	1.92262	0.3817993	3.866003
9170	-14519	-14525.2	6.15576	2.216896	0.132607	0.119821	0.122965	0.0983811	0.119321	0.0711185	0.161992	0.0831767	0.109172	0.209207	0.0929231	0.0798384	0.129041	0.0966543	0.12569	0.16634	0.138503	0.149229	0.14101	0.0766012	0.0828953	0.107667	0.22175	0.0677525	0.0794794	0.0338504	0.0262824	0.0177303	0.0367011	0.0663647	0.00362443	0.0518766	0.0211585	0.0584708	0.0442851	0.0452715	0.0219692	0.0370723	0.0238418	0.124292	0.0113018	0.0285993	0.0233453	0.31786	0.676259	1.07458	1.9313	0.417148	3.659174
9180	-14511.7	-14517.3	5.58843	2.124158	0.166909	0.11946	0.125008	0.111035	0.14118	0.111561	0.135828	0.0895848	0.111633	0.233986	0.0944578	0.118333	0.0993621	0.102315	0.150914	0.144036	0.147276	0.121164	0.144444	0.0785108	0.0985057	0.0906085	0.225683	0.069413	0.0588524	0.0240933	0.0201223	0.0212359	0.027061	0.0671949	0.00894528	0.0448672	0.0211585	0.0633975	0.0327095	0.0223623	0.0275427	0.026543	0.0387266	0.120966	0.0159814	0.00461347	0.0322613	0.307658	0.667599	1.07281	1.95194	0.4019236	3.709842
9190	-14519.4	-14527.5	8.02293	1.735361	0.159919	0.0995184	0.114746	0.107806	0.148494	0.0825345	0.145102	0.0749385	0.0851944	0.220479	0.101858	0.0925824	0.122192	0.0831919	0.125428	0.166963	0.141682	0.111672	0.154185	0.0725065	0.100695	0.0672072	0.201727	0.0768064	0.0365095	0.0240038	0.00604218	0.0171862	0.0317705	0.0730246	0.0155283	0.0385648	0.027856	0.0446466	0.030703	0.0305635	0.0212198	0.0292268	0.0223823	0.0766531	0.0121834	0.0105984	0.0244371	0.2595	0.623558	1.0617	2.05524	0.3893416	3.430529
9200	-14511.1	-14518.1	7.08693	2.237348	0.14393	0.136511	0.0852297	0.120273	0.131349	0.0839523	0.118656	0.0708071	0.108844	0.218295	0.093464	0.0915417	0.0923002	0.113514	0.123559	0.152552	0.180168	0.114378	0.124843	0.099425	0.103343	0.105322	0.195549	0.0730407	0.0338156	0.022561	0.0191208	0.0171862	0.0257244	0.0843015	0.0245956	0.0223543	0.0310632	0.0629279	0.0362271	0.0454684	0.0186479	0.0373201	0.0416251	0.100556	0.0174016	0.0304703	0.0150764	0.320051	0.678092	1.07493	1.92692	0.3898256	3.56729
9210	-14505.3	-14511.8	6.49861	2.391616	0.167799	0.117436	0.117081	0.0956381	0.107789	0.112472	0.133595	0.083093	0.117315	0.226869	0.0976535	0.0996337	0.122178	0.111759	0.138861	0.141822	0.145923	0.107856	0.16008	0.0886906	0.103343	0.0895029	0.196374	0.0459318	0.0633632	0.0242411	0.0236431	0.020534	0.0404351	0.0477855	0.00752322	0.0292119	0.0171325	0.0555113	0.0314304	0.0427303	0.0224256	0.0435531	0.0465435	0.130134	0.0181053	0.0158817	0.0254682	0.335934	0.691097	1.07729	1.89568	0.3870996	3.63435
