Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1557	1	-13138	-13113.7	-24.3633	0.7100285	0.283213	0.13253	0.228437	0.181427	0.25842	0.17489	0.314291	0.127109	0.132674	0.340443	0.1948	0.107204	0.219863	0.212088	0.218052	0.400539	0.206999	0.192526	0.227518	0.115845	0.144845	0.0968093	0.566032	0.135613	0.0186217	0.0448152	0.0466733	0.0158211	0.112038	0.0501661	0.072946	0.0897025	0.0257976	0.22393	0.176359	0.10159	0.0496567	0.0699291	0.188995	0.0619052	0.0489678	0.265492	0.151061	0.0295569	0.359109	0.0503989	0.029138	0.460124	0.0716735	0.0763315	0.368224	0.928529	2.62692	0.350896	0.379836	0.0617811	0.207487	0.3567776	7.026635
1558	0	-13137.6	-13107.2	-30.4315	0.642671	0.339646	0.129524	0.198232	0.147789	0.265408	0.20543	0.308707	0.157182	0.133237	0.34773	0.120318	0.198947	0.264423	0.251733	0.190214	0.454467	0.322615	0.225482	0.297068	0.11324	0.164108	0.15051	0.63213	0.120545	0.00910393	0.022176	0.0852962	0.199508	0.057853	0.0239772	0.0691399	0.0575448	0.170864	0.226396	0.0610875	0.0497456	0.0813783	0.041346	0.289233	0.146937	0.148176	0.0666288	0.0405183	0.0222693	0.308954	0.0481738	0.0295857	0.548546	0.0424717	0.0620115	0.335177	0.901619	2.70119	0.383286	0.347753	0.0697123	0.199249	0.3607246	7.585595
1559	1	-13137.4	-13116.7	-20.675	1.072537	0.347411	0.152732	0.22874	0.105231	0.210729	0.178277	0.263605	0.129536	0.18615	0.363719	0.141943	0.138953	0.215351	0.249673	0.175341	0.275179	0.277591	0.244576	0.247226	0.116996	0.164142	0.0977544	0.531637	0.0740408	0.0096094	0.0423849	0.0907693	0.0401487	0.0339622	0.00816536	0.0561817	0.0793103	0.0493437	0.195679	0.219964	0.108146	0.0743195	0.0529387	0.240789	0.0346433	0.0100829	0.270838	0.0914299	0.0349072	0.350284	0.064873	0.0172398	0.470335	0.0623607	0.151196	0.497519	1.01105	2.34023	0.333503	0.376824	0.0672334	0.22244	0.3801633	6.825237
1560	0	-13145.5	-13117.6	-27.8275	0.909475	0.285293	0.17367	0.229172	0.108057	0.226057	0.141344	0.274625	0.167604	0.172566	0.474062	0.115385	0.128599	0.271142	0.260826	0.276062	0.312861	0.289151	0.235647	0.279917	0.123736	0.15569	0.08852	0.43183	0.154257	0.133723	0.042218	0.0590091	0.15176	0.110427	0.062423	0.0616724	0.065261	0.148511	0.31304	0.0591636	0.077011	0.0774306	0.0504907	0.267414	0.0362215	0.123593	0.119116	0.144901	0.0317752	0.345592	0.0628675	0.0267353	0.49583	0.0371997	0.118557	0.447743	0.983216	2.45048	0.361869	0.358536	0.0651741	0.214421	0.3464388	7.47946
1561	1	-13141.7	-13120.2	-21.4975	1.133667	0.30151	0.186666	0.188283	0.103604	0.201575	0.174993	0.317986	0.15752	0.161666	0.411272	0.134421	0.136512	0.236781	0.273338	0.16436	0.360828	0.229626	0.214418	0.248523	0.107344	0.134982	0.086142	0.495221	0.146731	0.0425125	0.0539024	0.0475284	0.00774663	0.0807475	0.00243074	0.083747	0.0949895	0.0472592	0.195095	0.175233	0.156992	0.0167183	0.0757675	0.19524	0.0519462	0.0294249	0.262021	0.132629	0.0369007	0.384603	0.0625575	0.0356904	0.446079	0.0341695	0.162826	0.513545	1.01904	2.30458	0.347908	0.372677	0.0660361	0.213379	0.352968	6.926233
1562	0	-13134.6	-13109	-25.6004	0.8816557	0.30662	0.172603	0.272356	0.136142	0.181016	0.222713	0.318757	0.167604	0.190102	0.34032	0.102609	0.135731	0.208864	0.267415	0.251955	0.320183	0.331167	0.290363	0.214682	0.102205	0.15569	0.110093	0.572843	0.073235	0.0686305	0.0542839	0.0227211	0.182842	0.0748001	0.0333825	0.0140425	0.0648339	0.226928	0.231992	0.0715073	0.0438584	0.0840835	0.0233904	0.200843	0.070972	0.163009	0.124852	0.0421349	0.0256084	0.339585	0.0680149	0.0262706	0.482622	0.0578991	0.112779	0.438044	0.977244	2.47193	0.342342	0.387866	0.0650012	0.204791	0.3889532	7.244376
1563	1	-13133	-13119.3	-13.7324	0.9052277	0.281888	0.112268	0.188895	0.128417	0.207986	0.163326	0.238767	0.124212	0.153134	0.287385	0.123744	0.123512	0.236781	0.250745	0.15115	0.293814	0.256191	0.190076	0.225178	0.0523664	0.113036	0.140634	0.484876	0.134484	0.0117247	0.0213398	0.0751796	0.00795784	0.119366	0.0197346	0.062754	0.0447066	0.045481	0.146719	0.149994	0.0554399	0.0480401	0.0525603	0.186224	0.0388252	0.0134016	0.216301	0.089488	0.0344012	0.41895	0.0512897	0.0454705	0.417117	0.0327714	0.117678	0.446287	0.982332	2.4537	0.330179	0.384811	0.0643929	0.220617	0.3995435	6.068104
1564	0	-13131.5	-13109.9	-21.5672	0.9083647	0.268766	0.13909	0.177028	0.11678	0.219419	0.123913	0.222176	0.127855	0.145724	0.367607	0.114376	0.137734	0.266745	0.250526	0.274106	0.319361	0.298007	0.222851	0.242147	0.0849863	0.139781	0.0996738	0.544614	0.102653	0.0442249	0.020894	0.00455475	0.35097	0.0739253	0.014858	0.0653423	0.0846401	0.154068	0.219929	0.0460698	0.105153	0.0852913	0.0235819	0.231195	0.0180609	0.172802	0.0827926	0.0486751	0.0326649	0.362294	0.059116	0.0187948	0.469017	0.0581134	0.118327	0.447363	0.982986	2.45132	0.35548	0.377232	0.0613008	0.205988	0.37019	6.852947
1565	1	-13129.2	-13116.5	-12.6788	0.915254	0.246468	0.122612	0.198351	0.108673	0.179483	0.126897	0.262987	0.146349	0.131468	0.339315	0.0791037	0.130729	0.204104	0.158638	0.190892	0.26307	0.239139	0.185444	0.242228	0.0706143	0.117964	0.134944	0.4736	0.130229	0.0151051	0.0314066	0.0563297	0.0888364	0.0759895	0.0046924	0.0741857	0.0937655	0.0489165	0.1786	0.111016	0.0720496	0.0287279	0.071893	0.208721	0.0661863	0.0112892	0.183996	0.0620666	0.0377395	0.378238	0.0585873	0.0281539	0.471278	0.0260037	0.11975	0.449709	0.984404	2.44614	0.34877	0.37146	0.07108	0.20869	0.3686924	5.967076
1566	0	-13131.2	-13114.1	-17.0311	0.8287366	0.269381	0.138534	0.160828	0.093123	0.188418	0.129549	0.223092	0.17092	0.115846	0.43333	0.111473	0.184749	0.221086	0.245987	0.204752	0.33063	0.288301	0.230624	0.22397	0.0808319	0.164799	0.0727826	0.377248	0.110514	0.0388914	0.00305325	0.0676414	0.173487	0.0832831	0.0140697	0.0117342	0.0712375	0.165641	0.135284	0.0788665	0.0593672	0.0625203	0.0738085	0.209083	0.0614507	0.133338	0.0677237	0.0806935	0.0327677	0.384186	0.0531941	0.0209527	0.462232	0.0466677	0.101657	0.418451	0.96461	2.51528	0.367577	0.358984	0.0620875	0.211352	0.3781964	6.361944
1567	1	-13134.5	-13114.5	-20.0305	0.9650904	0.308602	0.139107	0.188737	0.114286	0.18242	0.153764	0.202334	0.168972	0.135149	0.398005	0.0913613	0.212316	0.270902	0.247812	0.205518	0.29868	0.285685	0.23165	0.24227	0.104059	0.20156	0.11056	0.474957	0.104096	0.0534898	0.0276197	0.100741	0.0314596	0.109421	0.0124704	0.0809715	0.0538386	0.0437691	0.266549	0.129223	0.0562462	0.0567547	0.0662649	0.188841	0.0428603	0.0423368	0.178837	0.108136	0.034877	0.327193	0.062733	0.0278904	0.490557	0.0567501	0.129937	0.466001	0.993966	2.4101	0.338333	0.375118	0.0722368	0.214312	0.3929477	6.722634
1568	0	-13144.5	-13120.2	-24.2545	0.7864617	0.330551	0.168945	0.191865	0.151526	0.197557	0.172868	0.239844	0.152346	0.192958	0.382459	0.146007	0.151643	0.283699	0.313428	0.202477	0.33063	0.236601	0.226966	0.238423	0.0725912	0.192374	0.0971879	0.485358	0.144746	0.0547984	0.00699279	0.0394973	0.168441	0.121477	0.0111114	0.0706517	0.0769539	0.0946289	0.200449	0.0568296	0.0224632	0.0652634	0.0597241	0.209083	0.0833551	0.260747	0.0494271	0.106908	0.0320458	0.362259	0.0511999	0.0374677	0.474996	0.0420315	0.0926748	0.401626	0.953132	2.55257	0.349886	0.371704	0.0657379	0.212673	0.3727768	7.061852
1569	1	-13139.1	-13112.1	-27.0462	0.8300985	0.363696	0.109052	0.173447	0.117526	0.199193	0.191168	0.231301	0.161818	0.130627	0.360803	0.119276	0.177681	0.232019	0.247812	0.2328	0.415532	0.307242	0.222121	0.210748	0.152791	0.165136	0.132842	0.6441	0.17713	0.00860211	0.0402728	0.0906244	0.00216171	0.239455	0.0038044	0.0279205	0.0448311	0.0692604	0.260188	0.138571	0.0562462	0.0175279	0.085987	0.266765	0.0786261	0.0397372	0.337783	0.079921	0.0351563	0.367592	0.0552427	0.016842	0.479241	0.0459262	0.101945	0.418975	0.964958	2.51412	0.329293	0.391021	0.0674316	0.212255	0.3614026	7.364146
1570	0	-13124.4	-13102	-22.4141	0.9086693	0.325217	0.168945	0.191129	0.145515	0.199498	0.136085	0.242194	0.145359	0.127926	0.336086	0.130792	0.148643	0.200195	0.231717	0.222194	0.308969	0.374155	0.222712	0.243383	0.10829	0.125467	0.0863297	0.539537	0.155431	0.0212815	0.0303233	0.0381922	0.153525	0.0511873	0.0445158	0.0484044	0.10062	0.172741	0.303298	0.103899	0.0488873	0.0894555	0.0305968	0.198219	0.0213116	0.196778	0.107006	0.0617666	0.0304484	0.313765	0.0677331	0.0255413	0.51994	0.0425716	0.11839	0.447467	0.983049	2.45109	0.344254	0.373993	0.0682676	0.213485	0.3769683	6.937777
1571	1	-13136.1	-13111.1	-24.9928	0.8933283	0.2828	0.131394	0.178378	0.146587	0.213974	0.154513	0.207969	0.207914	0.155822	0.463277	0.119502	0.112765	0.216472	0.204486	0.230548	0.293994	0.348054	0.257673	0.220843	0.112392	0.156142	0.0790978	0.57037	0.18941	0.0188529	0.0732155	0.0518756	0.0116099	0.117244	0.0205484	0.0679199	0.0767876	0.10445	0.230662	0.166712	0.0524927	0.0819789	0.124753	0.203284	0.07153	0.0168304	0.304519	0.139239	0.0339638	0.342665	0.0581121	0.0230549	0.495707	0.0464968	0.11521	0.442162	0.979802	2.46283	0.328057	0.393533	0.0695855	0.208825	0.3722117	7.188884
1572	0	-13131.1	-13108.4	-22.7352	1.011073	0.272981	0.166833	0.221139	0.153674	0.225023	0.15229	0.304528	0.144312	0.216824	0.329379	0.11004	0.143348	0.298017	0.211336	0.257672	0.302031	0.279264	0.264605	0.20495	0.10243	0.153041	0.121366	0.528216	0.0683069	0.0489606	0.0577996	0.0471712	0.18837	0.0939554	0.023054	0.0458556	0.0679833	0.123894	0.16304	0.133205	0.0440527	0.0468189	0.0197958	0.217151	0.0588851	0.195876	0.136938	0.0659089	0.0294732	0.320804	0.0711066	0.0234645	0.510128	0.0450237	0.139158	0.480055	1.00181	2.37898	0.33549	0.381001	0.072565	0.210944	0.3789945	7.010321
1573	1	-13143.7	-13116.3	-27.3575	0.7939517	0.243648	0.19314	0.19622	0.187659	0.167611	0.139567	0.274303	0.193278	0.162937	0.349475	0.129053	0.146739	0.268399	0.265881	0.18294	0.339415	0.395954	0.201789	0.283952	0.122008	0.148763	0.0967817	0.52638	0.200139	0.01973	0.0664427	0.0647122	0.0413774	0.0676327	0.000776405	0.0347078	0.105794	0.0528115	0.2416	0.162152	0.0471808	0.0645877	0.0857726	0.328648	0.0964097	0.063914	0.277225	0.138771	0.0319615	0.34598	0.0514023	0.0253076	0.489419	0.0559299	0.0942711	0.404687	0.955265	2.54578	0.342422	0.382968	0.0626808	0.21193	0.3596069	7.376277
1574	0	-13127.4	-13108.9	-18.4114	0.9592458	0.232926	0.163612	0.200136	0.106948	0.257156	0.132766	0.261779	0.147865	0.143784	0.329379	0.153584	0.113909	0.171214	0.19603	0.194388	0.3269	0.293547	0.196758	0.234982	0.107935	0.153041	0.147058	0.474724	0.10297	0.0178611	0.0117373	0.0736873	0.204921	0.0289114	0.0167023	0.0899176	0.0710132	0.132874	0.178993	0.101219	0.0577401	0.0473466	0.0429361	0.299466	0.0526024	0.136054	0.104441	0.0466118	0.0334062	0.338627	0.0646236	0.0196454	0.514344	0.0293538	0.128752	0.46415	0.992905	2.41419	0.367357	0.355386	0.0740357	0.203221	0.3566543	6.558428
1575	1	-13132.9	-13106.4	-26.5765	0.837004	0.300503	0.179323	0.187982	0.179593	0.307504	0.146518	0.260441	0.179411	0.114216	0.343813	0.106123	0.136092	0.235348	0.218817	0.208492	0.339507	0.296309	0.276379	0.270942	0.0880373	0.141664	0.0870951	0.678151	0.205712	0.0265783	0.0445984	0.051971	0.0440493	0.120849	0.00161153	0.0841593	0.0699306	0.0626563	0.287687	0.167385	0.103187	0.019844	0.0717381	0.261681	0.0494878	0.0265229	0.248004	0.0907355	0.0252827	0.393077	0.0598233	0.0357121	0.438374	0.0477313	0.103405	0.421616	0.966703	2.50828	0.342946	0.37294	0.0680995	0.216014	0.3471194	7.320651
1576	0	-13134.2	-13112.6	-21.6955	0.9266208	0.311067	0.149186	0.187171	0.156062	0.232917	0.16359	0.248338	0.13527	0.240731	0.360883	0.135679	0.10772	0.237877	0.187867	0.244567	0.327466	0.278138	0.187117	0.266825	0.0994282	0.13958	0.107892	0.583395	0.133905	0.0213882	0.0491784	0.0274843	0.19859	0.0798145	0.0412915	0.0298411	0.12022	0.157506	0.179855	0.0396673	0.0538961	0.0450538	0.0526214	0.254217	0.0582724	0.0838614	0.142181	0.0159616	0.0369621	0.310074	0.0690846	0.0267632	0.535626	0.02149	0.12209	0.453528	0.986691	2.43769	0.340656	0.374549	0.0786583	0.206137	0.3788805	6.873571
1577	1	-13130.5	-13106.1	-24.3567	0.8042467	0.272742	0.159674	0.207761	0.124414	0.20078	0.159507	0.305673	0.181361	0.15679	0.379224	0.134824	0.173063	0.193119	0.265372	0.285089	0.322677	0.30141	0.253826	0.278119	0.0780925	0.120032	0.124109	0.478848	0.157707	0.0600358	0.0208387	0.093932	0.0329022	0.073491	0.0295344	0.0724515	0.0750896	0.0683109	0.192423	0.150027	0.0671763	0.0172274	0.107404	0.220561	0.114527	0.0340423	0.224988	0.11257	0.0305009	0.429362	0.0541971	0.0308603	0.416645	0.0384344	0.0964621	0.408838	0.958125	2.53658	0.340625	0.372103	0.0641419	0.22313	0.3700809	7.08175
1578	0	-13124.2	-13098.2	-25.9856	0.7838165	0.351026	0.14952	0.184278	0.115177	0.205643	0.16359	0.30845	0.177911	0.157933	0.367466	0.108432	0.208336	0.229482	0.286265	0.206594	0.330426	0.341462	0.246783	0.25384	0.0935015	0.150142	0.107892	0.546542	0.118561	0.0259631	0.0610529	0.0603607	0.246271	0.0625104	0.0220389	0.0608844	0.0826217	0.154427	0.209507	0.0454147	0.0325005	0.0993311	0.0561467	0.242183	0.0794895	0.172593	0.0780732	0.0328659	0.0329482	0.327999	0.0614796	0.0240542	0.513792	0.0397275	0.0921107	0.400536	0.952368	2.55499	0.346439	0.377209	0.072852	0.2035	0.3453675	7.233488
1579	1	-13132.5	-13103.8	-28.7036	0.8483322	0.345111	0.200808	0.245597	0.131544	0.215724	0.145439	0.271785	0.156966	0.15679	0.383916	0.141322	0.153291	0.204628	0.237768	0.221062	0.362963	0.297678	0.217829	0.288365	0.0933323	0.12876	0.129403	0.5181	0.127233	0.0415821	0.036466	0.0769201	0.042523	0.120152	0.0571616	0.14612	0.0370199	0.0717089	0.264601	0.233223	0.137676	0.0934417	0.0612801	0.29169	0.0914663	0.0340423	0.190536	0.135932	0.0350229	0.433523	0.041546	0.0249428	0.418412	0.0465532	0.105794	0.425889	0.969497	2.49882	0.344874	0.373538	0.056964	0.224624	0.3849204	7.538955
1580	0	-13127.6	-13102	-25.6275	0.8076473	0.337439	0.141222	0.203587	0.115335	0.230724	0.178352	0.236266	0.150744	0.162758	0.405914	0.0950194	0.175686	0.230012	0.210874	0.216956	0.367602	0.309167	0.264763	0.263552	0.125921	0.160815	0.117276	0.577649	0.120935	0.0605088	0.0441883	0.039502	0.30877	0.0352613	0.0301486	0.0555314	0.0680659	0.137431	0.141063	0.066735	0.0968001	0.0877562	0.0585773	0.199447	0.0680546	0.15454	0.10201	0.0576825	0.0377128	0.351668	0.0620844	0.0246235	0.495057	0.0288542	0.097185	0.410195	0.959052	2.53357	0.337097	0.376046	0.0751998	0.211658	0.3288342	7.210644
1581	1	-13148.7	-13118	-30.6774	0.6437812	0.41291	0.167781	0.2071	0.236288	0.202719	0.172587	0.272094	0.196135	0.141063	0.397969	0.13131	0.143157	0.197694	0.289584	0.212641	0.29923	0.329757	0.224684	0.350585	0.0747285	0.239708	0.10799	0.48468	0.164791	0.0278682	0.0601049	0.0492448	0.0569165	0.10486	0.0386039	0.0973569	0.12567	0.12151	0.142279	0.139686	0.044426	0.0731708	0.0536871	0.376103	0.0610845	0.0100986	0.201677	0.169511	0.0293619	0.418712	0.0389178	0.022531	0.423037	0.0674393	0.0622455	0.335752	0.902111	2.69989	0.338567	0.37872	0.0637718	0.218941	0.3528017	7.611044
1582	0	-13135.3	-13108.7	-26.6015	0.7866279	0.272748	0.131022	0.24737	0.169485	0.270929	0.174797	0.331479	0.163524	0.18732	0.395398	0.115288	0.168438	0.318139	0.225327	0.200049	0.327021	0.357659	0.239752	0.205461	0.122378	0.12312	0.129121	0.481051	0.11336	0.0396969	0.05817	0.0459718	0.247456	0.0286105	0.0335558	0.104468	0.071539	0.19988	0.156639	0.066289	0.0904391	0.0868171	0.00403231	0.26067	0.0505407	0.119511	0.094534	0.0675913	0.029589	0.330338	0.0593219	0.0113237	0.501087	0.0683407	0.0927102	0.401694	0.95318	2.55242	0.352243	0.36776	0.0683657	0.211631	0.3479154	7.296646
1583	1	-13136.7	-13103.9	-32.7797	0.7220036	0.317886	0.158276	0.211155	0.212839	0.228497	0.191159	0.315307	0.144168	0.196797	0.326241	0.151029	0.172577	0.244719	0.281906	0.24819	0.405126	0.335858	0.249842	0.327827	0.14546	0.175049	0.113196	0.650431	0.202356	0.0183306	0.0593179	0.0546154	0.0191264	0.138347	0.0946431	0.051563	0.0565698	0.0235884	0.183843	0.20806	0.0933462	0.0704367	0.128019	0.267062	0.112113	0.0330735	0.172231	0.0858445	0.0322422	0.35474	0.0479272	0.0253002	0.462462	0.0773278	0.0788931	0.37373	0.932757	2.61462	0.343836	0.376814	0.0615109	0.217839	0.3653273	7.876022
1584	0	-13138.7	-13119.9	-18.7907	1.071929	0.227422	0.156215	0.255935	0.121433	0.225335	0.144027	0.204011	0.136583	0.11727	0.322569	0.10591	0.137904	0.188958	0.206851	0.233571	0.306218	0.296482	0.260558	0.300538	0.0822474	0.174872	0.111435	0.579976	0.0649889	0.0464449	0.0377984	0.0311458	0.247456	0.0643856	0.0171793	0.0465417	0.0574252	0.174544	0.149259	0.0537092	0.0697302	0.047104	0.00253988	0.221434	0.0619751	0.0977286	0.188275	0.0606219	0.036991	0.338415	0.0708789	0.0139025	0.493503	0.0463092	0.151078	0.497353	1.01097	2.3406	0.338227	0.37887	0.0773084	0.205594	0.3633946	6.636608
1585	1	-13137	-13110.7	-26.2743	0.7560526	0.300331	0.201465	0.23803	0.126783	0.23497	0.0991428	0.217329	0.208331	0.145357	0.428109	0.116804	0.161739	0.208554	0.305987	0.212102	0.348633	0.331958	0.17265	0.257767	0.124483	0.171774	0.176899	0.484226	0.230092	0.0127798	0.0479586	0.0589671	0.00988398	0.121716	0.0333772	0.11185	0.0572788	0.0432437	0.240535	0.172058	0.123361	0.00280829	0.0440652	0.191536	0.112113	0.031388	0.24213	0.0858445	0.0294373	0.420916	0.0457666	0.0278127	0.437788	0.0382792	0.0861793	0.38882	0.943992	2.58101	0.349775	0.369105	0.0611325	0.219987	0.3695545	7.246412
1586	0	-13137.6	-13115.5	-22.148	0.8642832	0.296187	0.178062	0.186986	0.124223	0.219739	0.155251	0.231698	0.14918	0.170823	0.330335	0.114888	0.166415	0.260856	0.270482	0.233779	0.294916	0.264636	0.253309	0.255332	0.0593395	0.116789	0.11899	0.489845	0.160262	0.0853097	0.0466641	0.0218314	0.2188	0.0687059	0.0599963	0.0439063	0.0938808	0.151591	0.273697	0.0427846	0.0711881	0.0253072	0.00650808	0.207822	0.0629826	0.0938923	0.15363	0.0602341	0.0345002	0.285662	0.0633809	0.0123899	0.567392	0.036675	0.109146	0.431783	0.973291	2.48578	0.346486	0.36995	0.0864508	0.197113	0.3690255	6.891054
1587	1	-13134.3	-13108.4	-25.8645	0.8197701	0.29541	0.144254	0.20076	0.144667	0.175418	0.174237	0.285381	0.191005	0.161637	0.422232	0.136479	0.203159	0.227035	0.263525	0.300702	0.369301	0.259039	0.204469	0.232808	0.126569	0.163655	0.132651	0.491781	0.193988	0.0568522	0.0281664	0.0698096	0.0505169	0.098609	0.048219	0.0844044	0.00704762	0.0468011	0.240535	0.199073	0.0665107	0.0473877	0.041285	0.307231	0.0550439	0.0358583	0.169113	0.0880612	0.0329531	0.417804	0.0552761	0.0215286	0.414197	0.0582414	0.0997581	0.414973	0.962286	2.52298	0.327099	0.393949	0.059312	0.21964	0.3800203	7.240691
1588	0	-13128.2	-13105.6	-22.579	0.8175564	0.328538	0.145778	0.203483	0.137976	0.278622	0.110096	0.268968	0.16442	0.131577	0.410747	0.119327	0.0991823	0.261188	0.203546	0.240639	0.317401	0.24688	0.238619	0.238746	0.102661	0.190185	0.115893	0.47834	0.12827	0.00808336	0.0454454	0.0377014	0.20386	0.0603803	0.00896158	0.0431696	0.0611955	0.123908	0.183259	0.100799	0.0908091	0.0813516	0.0308333	0.253373	0.064784	0.16042	0.128428	0.0631543	0.0376704	0.268282	0.0667404	0.020129	0.576379	0.0307982	0.0992887	0.414107	0.961703	2.5249	0.340984	0.369323	0.0770502	0.212643	0.3522251	6.910998
1589	1	-13133.2	-13115.7	-17.5349	0.8690478	0.325478	0.141219	0.17571	0.143715	0.240962	0.179358	0.255464	0.12384	0.146689	0.345725	0.142498	0.110263	0.183637	0.232473	0.238493	0.317647	0.260497	0.23794	0.217823	0.0677274	0.134391	0.0756793	0.463765	0.0834872	0.0208725	0.0374733	0.0725416	0.00371511	0.118309	0.0619023	0.0776014	0.0157822	0.0513713	0.270311	0.119014	0.0462698	0.0672397	0.0491739	0.138663	0.0663138	0.0202986	0.200059	0.1506	0.0311089	0.37995	0.0578519	0.0286727	0.44719	0.0552265	0.110144	0.433516	0.974393	2.48195	0.336212	0.383652	0.0626397	0.217496	0.3807377	6.431992
1590	0	-13140.3	-13118	-22.2386	0.9474547	0.269748	0.123923	0.174037	0.146257	0.212092	0.126161	0.278115	0.183935	0.191344	0.342011	0.145305	0.16002	0.180415	0.23335	0.222525	0.267888	0.233362	0.197845	0.212998	0.146481	0.168597	0.108801	0.546511	0.0801623	0.0123935	0.0267373	0.0739478	0.28916	0.0429064	0.0236321	0.040499	0.103162	0.1781	0.265928	0.0961225	0.102246	0.057166	0.0480103	0.241062	0.0721623	0.141436	0.125438	0.0444549	0.0342439	0.298936	0.045148	0.0286707	0.551146	0.0418557	0.126354	0.460368	0.990717	2.42256	0.38781	0.341984	0.0736512	0.196554	0.4010138	6.93645
1591	1	-13125	-13107.2	-17.8334	0.969706	0.2585	0.111072	0.157525	0.169187	0.239773	0.165177	0.260285	0.122092	0.179561	0.307721	0.187992	0.0981811	0.210218	0.182097	0.206458	0.249173	0.254958	0.237047	0.217823	0.0879603	0.16013	0.118874	0.509996	0.104634	0.0240503	0.044308	0.0536118	0.0285948	0.113832	0.0424996	0.055747	0.077567	0.0505726	0.162932	0.171326	0.0737217	0.0705315	0.0837731	0.194042	0.0756003	0.0384512	0.206128	0.140997	0.0386361	0.367749	0.0581708	0.0334107	0.478777	0.0232566	0.13087	0.467453	0.994793	2.40688	0.34684	0.371344	0.0716754	0.210141	0.3825369	6.50472
1592	0	-13139	-13117.3	-21.7375	0.8336574	0.333316	0.155594	0.220321	0.121348	0.244405	0.156543	0.214579	0.124389	0.134782	0.343412	0.0689954	0.184434	0.214952	0.176084	0.230063	0.361372	0.288122	0.235417	0.174586	0.100312	0.162901	0.082476	0.570432	0.156955	0.0243443	0.0202236	0.08184	0.295514	0.0782387	0.0351315	0.0360327	0.0707474	0.122137	0.194847	0.088776	0.0422018	0.10905	0.00982689	0.188582	0.036478	0.141436	0.116249	0.087629	0.0287187	0.310343	0.0506112	0.0256518	0.536189	0.048486	0.102698	0.42034	0.965862	2.5111	0.378162	0.360744	0.0730101	0.188083	0.3689528	6.835077
1593	1	-13135.8	-13118	-17.8564	1.010073	0.336468	0.197125	0.181124	0.137266	0.190131	0.15177	0.267485	0.121884	0.206753	0.251957	0.116918	0.117507	0.118844	0.167701	0.232272	0.301392	0.28045	0.203251	0.239403	0.0811109	0.160718	0.0843707	0.497014	0.174574	0.0438465	0.0360002	0.120852	0.0246154	0.0978429	0.0462132	0.0719596	0.077567	0.0350105	0.166691	0.161901	0.0629503	0.0642253	0.0470614	0.235747	0.0637949	0.0182476	0.207613	0.122456	0.0376454	0.41389	0.0479476	0.0297171	0.418194	0.0526058	0.138959	0.479759	1.00165	2.37963	0.334068	0.390733	0.0572555	0.217944	0.3935953	6.522081
1594	0	-13133.8	-13116.3	-17.4879	0.8112099	0.303819	0.128815	0.168714	0.0698036	0.200074	0.139494	0.250352	0.208702	0.0894147	0.343412	0.115875	0.115389	0.189745	0.220906	0.201617	0.361372	0.292985	0.196528	0.205437	0.111569	0.180231	0.099431	0.447368	0.136205	0.0435016	0.0361913	0.0219343	0.177385	0.0416834	0.0391154	0.0529032	0.0460934	0.174444	0.183891	0.0685692	0.0668727	0.0500167	0.0949837	0.201627	0.0579203	0.126055	0.0771668	0.0609528	0.0347781	0.301906	0.0639785	0.0189796	0.536417	0.043941	0.0979418	0.411608	0.960013	2.53044	0.346705	0.384189	0.0665819	0.202525	0.3997263	6.398565
1595	1	-13132.6	-13118.6	-14.0421	0.8866851	0.226276	0.130913	0.172212	0.143678	0.170539	0.148757	0.199795	0.121338	0.171952	0.270671	0.10056	0.134055	0.169297	0.191192	0.183043	0.301392	0.193109	0.218077	0.185683	0.0764157	0.15988	0.13909	0.455884	0.100423	0.0482273	0.0360002	0.0500283	0.00359514	0.104672	0.0139138	0.0520138	0.0607029	0.055784	0.27198	0.140498	0.0889316	0.0757668	0.0695472	0.176935	0.0464336	0.0399133	0.227604	0.164057	0.033591	0.420276	0.0488189	0.032082	0.411693	0.0535392	0.113828	0.439827	0.978356	2.46799	0.352254	0.371289	0.0590081	0.21745	0.3947021	6.090836
