Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1761	1	-15374.2	-15390.4	16.161	0.130568	0.080114	0.0940118	0.0935352	0.111682	0.0683008	0.119349	0.0744365	0.104664	0.169051	0.083388	0.0699274	0.100907	0.092386	0.113558	0.12881	0.129037	0.116104	0.114765	0.0769015	0.0753497	0.0715191	0.136146	0.0127552	0.047208	0.0256062	0.0476348	0.0407303	0.0160987	0.0227629	0.0324431	0.0572927	0.0268605	0.01161	0.0511728	0.0271968	0.0393201	0.0266481	0.0329037	0.0290098	0.0791494	0.026678	0.044389	0.207876	0.308289	0.105603	0.378232	3.05198
1762	0	-15372.8	-15388.4	15.521	0.120822	0.111196	0.0984059	0.105999	0.117175	0.0881629	0.137839	0.0861186	0.0996823	0.154871	0.0813282	0.0722892	0.0939347	0.104468	0.103025	0.135113	0.106245	0.118474	0.102797	0.0763687	0.0784974	0.0900291	0.146462	0.0419626	0.0236384	0.0314827	0.0351232	0.0308759	0.042464	0.0226879	0.0290254	0.0331116	0.0523611	0.0435318	0.044751	0.0093059	0.0232245	0.0259572	0.0473855	0.0256304	0.0261334	0.0836899	0.0143361	0.21095	0.299977	0.102517	0.386556	3.115981
1763	1	-15371.3	-15387.2	15.927	0.120158	0.0984502	0.0805346	0.0940432	0.093587	0.0869724	0.143756	0.0829094	0.0930296	0.157706	0.0691017	0.0833834	0.0891844	0.0958304	0.1177	0.139005	0.121194	0.114162	0.120517	0.0817016	0.0819746	0.07716	0.164819	0.0305097	0.0407032	0.0229428	0.0497187	0.0182838	0.0271583	0.0126499	0.0461819	0.0413988	0.0118049	0.0393673	0.0415359	0.0272055	0.0321716	0.0220999	0.030226	0.0321899	0.0771581	0.0261311	0.0390688	0.220771	0.294365	0.107286	0.377578	3.075385
1764	0	-15380	-15395.2	15.1671	0.125544	0.12369	0.100742	0.105999	0.105465	0.0674094	0.112509	0.0809546	0.107803	0.176711	0.0600657	0.0959887	0.122812	0.100998	0.0981392	0.124179	0.143238	0.120422	0.106817	0.0900638	0.080845	0.0824162	0.152498	0.0194229	0.0315218	0.0567041	0.0298248	0.0187971	0.0476015	0.0211455	0.0407874	0.0234501	0.0394947	0.0151207	0.0332818	0.0137953	0.022739	0.0264851	0.0641578	0.0252085	0.0366819	0.080911	0.0189314	0.220415	0.295748	0.104138	0.379699	3.151374
1765	1	-15371.2	-15386.2	14.9267	0.129168	0.0922123	0.0999346	0.110173	0.112078	0.0861177	0.14879	0.09174	0.0998361	0.154765	0.0702478	0.0923424	0.0936644	0.0906113	0.110044	0.130387	0.11032	0.100727	0.109752	0.0753915	0.0829788	0.0800059	0.178258	0.0146666	0.0380518	0.0161205	0.0375469	0.0351906	0.0345084	0.0219268	0.0477201	0.0466776	0.024523	0.0236851	0.0415875	0.0384941	0.0558827	0.0303679	0.0200893	0.0246264	0.0882136	0.0430449	0.042948	0.22131	0.293389	0.112045	0.373255	3.175415
1766	0	-15373.9	-15389.4	15.4943	0.129161	0.104759	0.0970839	0.0990478	0.117838	0.0855035	0.114807	0.0876993	0.0828368	0.181354	0.078051	0.0642887	0.0846649	0.0921763	0.12237	0.114333	0.121504	0.139257	0.107656	0.0869836	0.0779641	0.0638342	0.151349	0.0349313	0.027061	0.0401828	0.030147	0.0240379	0.0377154	0.0289492	0.0440616	0.0414679	0.0427535	0.0226516	0.0700649	0.0211623	0.0271805	0.0249579	0.040786	0.0353359	0.0382391	0.0648867	0.017556	0.209077	0.311737	0.102494	0.376692	3.118651
1767	1	-15373.1	-15388.6	15.5165	0.112567	0.109381	0.102513	0.0981579	0.120835	0.0854133	0.117715	0.0684741	0.0991557	0.151911	0.0826152	0.0852232	0.082053	0.0962379	0.107342	0.121114	0.112172	0.112192	0.124162	0.0870623	0.0639673	0.0831348	0.168327	0.0289028	0.0551307	0.0263451	0.0358445	0.0254588	0.0294793	0.0357114	0.0321373	0.0436137	0.0151489	0.0298009	0.0523437	0.0343643	0.0467029	0.0273484	0.0289692	0.0208383	0.0686635	0.0382957	0.0496084	0.2086	0.295465	0.0978002	0.398135	3.116434
1768	0	-15373.9	-15388.2	14.356	0.139986	0.0943517	0.103124	0.103609	0.115915	0.0716129	0.110028	0.0783527	0.103512	0.159682	0.0853973	0.0824477	0.115722	0.085916	0.126194	0.119914	0.127146	0.106045	0.129296	0.0668116	0.101773	0.0962413	0.171016	0.0281613	0.027061	0.0418197	0.0351436	0.0265148	0.0388101	0.0249496	0.0399066	0.0590092	0.0599316	0.030735	0.0428902	0.0160045	0.0297542	0.0342166	0.0458941	0.0304582	0.0292227	0.0694519	0.0284526	0.204368	0.295908	0.106221	0.393503	3.232481
1769	1	-15372.3	-15387.2	14.8933	0.120208	0.0892222	0.106171	0.111281	0.0964497	0.0911198	0.133375	0.0663398	0.0950062	0.182447	0.0732615	0.084925	0.0937813	0.100212	0.109595	0.126461	0.1382	0.116065	0.110545	0.0873731	0.0749055	0.0837598	0.146407	0.026355	0.0546078	0.0324501	0.0578596	0.0172147	0.0461711	0.0143602	0.0564264	0.0495565	0.0262922	0.00731139	0.0455808	0.0304303	0.0459611	0.0198916	0.0269655	0.0246029	0.0891835	0.0302733	0.0401488	0.215721	0.298641	0.0975523	0.388086	3.178752
1770	0	-15378.3	-15393.9	15.5836	0.129308	0.112963	0.106986	0.0888207	0.113485	0.0733625	0.12233	0.0680066	0.0983587	0.191223	0.0727609	0.0756111	0.0960393	0.0926666	0.107625	0.124022	0.132196	0.0999768	0.126338	0.0778248	0.0792775	0.0604039	0.162809	0.0321134	0.0234332	0.0455358	0.0345139	0.0268073	0.0405193	0.029629	0.0339611	0.0510448	0.0391955	0.030735	0.0472918	0.0226644	0.0172426	0.0138199	0.0476685	0.045911	0.0299127	0.0791024	0.00622566	0.215528	0.288757	0.0980221	0.397694	3.109722
1771	1	-15373.3	-15388.8	15.5218	0.106384	0.0982094	0.114445	0.110885	0.109264	0.0809952	0.12753	0.0747034	0.0739203	0.171469	0.0733995	0.086757	0.0904827	0.0805539	0.10602	0.130535	0.123759	0.100467	0.118448	0.096246	0.0547778	0.0820152	0.174663	0.0283198	0.0406139	0.0234179	0.0422733	0.023552	0.0285252	0.0157816	0.0420048	0.0403092	0.0178888	0.0220444	0.0418158	0.0453452	0.0396233	0.036036	0.0472365	0.0267071	0.0826149	0.037343	0.0485187	0.222981	0.286342	0.103752	0.386925	3.115901
1772	0	-15378.3	-15392.9	14.6547	0.117024	0.103895	0.117533	0.100356	0.116136	0.0798503	0.10588	0.0825992	0.099268	0.165247	0.0925928	0.0856333	0.0897192	0.086258	0.0902069	0.121152	0.138364	0.0967429	0.113387	0.0678447	0.104259	0.102879	0.174465	0.0385632	0.0312714	0.0457991	0.0334411	0.0193844	0.0495662	0.0235374	0.0527852	0.0534692	0.061711	0.019632	0.0450701	0.017573	0.0167813	0.0175631	0.0616691	0.0396778	0.0332437	0.0856233	0.00496204	0.215957	0.300928	0.0974262	0.385689	3.202617
1773	1	-15371.9	-15387.4	15.492	0.122667	0.0970547	0.0827837	0.103275	0.117213	0.0768076	0.1163	0.0993006	0.0713146	0.183997	0.0716559	0.0838346	0.092297	0.0803208	0.111471	0.136851	0.134966	0.112245	0.129346	0.096246	0.0875043	0.0797964	0.15265	0.0353704	0.0542426	0.0131651	0.0353559	0.037788	0.0349917	0.0148181	0.0321475	0.0288842	0.0178888	0.0216524	0.0431042	0.0336097	0.0436593	0.0207413	0.0264273	0.0240924	0.0732559	0.0347114	0.0530855	0.215359	0.302778	0.108092	0.373772	3.118888
1774	0	-15382.6	-15398.8	16.1758	0.112525	0.0818589	0.12568	0.101429	0.122184	0.0911518	0.115891	0.0596963	0.0893614	0.164346	0.0741348	0.0650973	0.0997396	0.0908778	0.110007	0.111249	0.127334	0.131052	0.100907	0.0704273	0.0776132	0.0751869	0.173995	0.0271941	0.0274709	0.040481	0.0311388	0.0107025	0.0399408	0.0264832	0.023583	0.0410277	0.0517352	0.0216547	0.0394154	0.026616	0.00954187	0.0195546	0.0734209	0.0396683	0.028567	0.0807674	0.0198004	0.213366	0.299277	0.0984035	0.388953	3.050506
1775	1	-15376	-15391.3	15.2861	0.115886	0.0876361	0.0877776	0.121618	0.0993398	0.102184	0.122095	0.0962144	0.0831306	0.157873	0.0879163	0.0779012	0.0996844	0.0849851	0.104444	0.130888	0.116341	0.0833385	0.123316	0.0708302	0.0768526	0.0852239	0.148701	0.026545	0.061383	0.0219464	0.0449818	0.0260217	0.0290116	0.0203246	0.0614861	0.0388997	0.0301148	0.027652	0.0572764	0.0190753	0.0516414	0.0296915	0.0440471	0.0163416	0.0938952	0.035564	0.0394015	0.217592	0.295288	0.102897	0.384223	3.139478
1776	0	-15378.8	-15393.8	14.9467	0.117371	0.10874	0.0915251	0.107362	0.105213	0.0695727	0.102034	0.0729834	0.0792753	0.16886	0.0711149	0.0888506	0.100822	0.101959	0.130219	0.136134	0.130519	0.138824	0.125172	0.0748175	0.098458	0.0686569	0.164732	0.0256182	0.0239016	0.0417309	0.02476	0.0270036	0.042764	0.0229587	0.034113	0.0654121	0.0391862	0.0230968	0.0532253	0.019145	0.0251531	0.0262194	0.057397	0.0350957	0.0306162	0.0926488	0.0101554	0.2164	0.30314	0.109405	0.371054	3.173418
1777	1	-15373	-15387.7	14.7259	0.132448	0.111475	0.104804	0.0935175	0.114044	0.0747672	0.118319	0.0712041	0.100353	0.186727	0.0749606	0.0806837	0.0929753	0.102181	0.0960928	0.142315	0.117702	0.124926	0.144247	0.0938217	0.0925224	0.0696742	0.177471	0.0200394	0.0519407	0.0262942	0.0276358	0.0187367	0.0367698	0.0191336	0.0585928	0.036772	0.0210095	0.0118133	0.0401968	0.0268184	0.0288497	0.0369231	0.0418938	0.0301903	0.0844589	0.0277865	0.032412	0.215858	0.291274	0.101183	0.391685	3.195498
1778	0	-15384.8	-15399.8	14.9371	0.117855	0.112077	0.0936367	0.0851678	0.117665	0.0752126	0.129268	0.0707325	0.0854094	0.177273	0.0776021	0.0894549	0.108727	0.104667	0.110736	0.114003	0.12261	0.117629	0.140919	0.0637068	0.109278	0.0768682	0.157071	0.040225	0.0205621	0.0319325	0.020309	0.0166472	0.0431221	0.019311	0.0284087	0.0282022	0.0416349	0.0266793	0.0422383	0.0310967	0.0461941	0.021183	0.077784	0.0459783	0.0249722	0.0967265	0.0135978	0.216249	0.305458	0.100159	0.378133	3.174374
1779	1	-15379	-15393.9	14.9337	0.120014	0.108998	0.0972933	0.0860363	0.120314	0.0683629	0.118179	0.0830342	0.100353	0.169518	0.0798779	0.0836849	0.0950403	0.101833	0.1208	0.116943	0.131858	0.104554	0.112681	0.0925315	0.0984333	0.0956606	0.162784	0.0311745	0.0638686	0.0160483	0.0406649	0.0266241	0.0532853	0.0120469	0.0381237	0.0315879	0.0189873	0.0244733	0.0486482	0.0499771	0.0378526	0.0323139	0.0145644	0.0254335	0.0637268	0.0331522	0.0433786	0.204602	0.309352	0.103683	0.382363	3.174715
1780	0	-15377.8	-15391.9	14.1262	0.123243	0.117255	0.116393	0.104591	0.104878	0.0813451	0.136844	0.101547	0.0984944	0.159526	0.0730013	0.0850001	0.103036	0.0910435	0.0856108	0.160678	0.130332	0.115514	0.127811	0.067738	0.0820953	0.0781622	0.183363	0.0310579	0.0153875	0.0378393	0.041563	0.0376031	0.0462157	0.0336158	0.0365771	0.0375594	0.0422285	0.0327825	0.0462739	0.00591591	0.0279234	0.0333266	0.0520829	0.0367041	0.0453201	0.0765237	0.0114652	0.218189	0.290188	0.0995031	0.39212	3.255467
1781	1	-15380.9	-15395.9	15.0393	0.133783	0.0912211	0.0925063	0.114758	0.0989121	0.0684672	0.118404	0.0864027	0.0791726	0.166083	0.0583914	0.104498	0.0953174	0.105379	0.109851	0.147488	0.104944	0.112128	0.103561	0.0935562	0.0793952	0.0647539	0.160077	0.0297995	0.0589557	0.0276808	0.0417232	0.036196	0.0549525	0.0216037	0.0331845	0.0396718	0.0199179	0.0197695	0.049278	0.0541881	0.0411937	0.0286274	0.0279051	0.0256808	0.0893055	0.0320855	0.0433786	0.215016	0.294249	0.104825	0.38591	3.16415
1782	0	-15369.6	-15384	14.4023	0.117785	0.10405	0.0881238	0.115153	0.113904	0.0850303	0.112663	0.0729911	0.103691	0.161801	0.07581	0.0786806	0.102762	0.110801	0.103896	0.141608	0.126572	0.10565	0.128082	0.0727336	0.0927478	0.104898	0.188635	0.0529352	0.0214968	0.0475394	0.041563	0.017739	0.0443139	0.0214105	0.0375255	0.0406782	0.0462939	0.0285717	0.0409426	0.0114824	0.0169842	0.0253724	0.0544164	0.0375127	0.0250414	0.0782813	0.0296865	0.204202	0.297413	0.107708	0.390677	3.227853
1783	1	-15373.4	-15389.3	15.8877	0.136383	0.0943931	0.0878201	0.0838218	0.108328	0.0892144	0.114179	0.0762431	0.105053	0.181819	0.0871833	0.061775	0.0942996	0.0940226	0.111944	0.125319	0.121677	0.108558	0.110613	0.0702161	0.0793952	0.0783916	0.147922	0.029264	0.0504069	0.0216289	0.0218327	0.038659	0.0263265	0.0250556	0.0435695	0.0429222	0.0358297	0.021547	0.038397	0.0220911	0.0411937	0.0171283	0.0342689	0.0366756	0.0796032	0.0392829	0.0450614	0.223089	0.304428	0.0998183	0.372665	3.079315
1784	0	-15371	-15386.6	15.5949	0.133036	0.0977956	0.0987587	0.0862554	0.110872	0.0882067	0.134346	0.102618	0.0899035	0.164788	0.0681812	0.0789327	0.104767	0.0869942	0.10081	0.119885	0.105213	0.132047	0.131092	0.0849046	0.0900123	0.0703956	0.157477	0.0316857	0.0240719	0.0405062	0.0314418	0.0162833	0.0451784	0.0240889	0.037222	0.026518	0.0553022	0.0326038	0.0480154	0.0203796	0.0289637	0.0235778	0.0421032	0.0296859	0.0321406	0.0602577	0.0212749	0.204918	0.291396	0.102604	0.401083	3.108592
1785	1	-15373.4	-15388.2	14.8361	0.133161	0.108446	0.0978534	0.0880398	0.107811	0.0892144	0.133134	0.0713159	0.0948485	0.171403	0.0770886	0.0774381	0.110593	0.106773	0.0933854	0.125319	0.132307	0.120043	0.139165	0.0702161	0.0807605	0.077796	0.167282	0.0323346	0.0430856	0.0230416	0.0402932	0.0359899	0.0436168	0.0312978	0.0420497	0.0292243	0.0189657	0.0132438	0.0455367	0.0305848	0.0316416	0.0188608	0.0366548	0.0331138	0.070314	0.019765	0.0714625	0.220209	0.308186	0.0987853	0.37282	3.18447
1786	0	-15375.9	-15391.6	15.7175	0.118655	0.0837262	0.0953131	0.0961239	0.108126	0.0842074	0.111269	0.0747755	0.111049	0.183294	0.0822618	0.0809399	0.08964	0.098751	0.133757	0.1175	0.129874	0.0936346	0.113428	0.0716989	0.0747963	0.0830928	0.185023	0.0222027	0.0247625	0.0215359	0.0321726	0.0163629	0.0525537	0.0275307	0.0495022	0.0371098	0.0561414	0.0236784	0.0321108	0.0151859	0.0221807	0.0209982	0.0473159	0.0345527	0.0351535	0.0886825	0.0156663	0.216316	0.29967	0.110942	0.373072	3.096336
1787	1	-15380.6	-15395.6	14.9743	0.115333	0.0933425	0.0972539	0.121527	0.0845045	0.0868516	0.135404	0.0865842	0.106806	0.160429	0.0889713	0.081547	0.0856509	0.081533	0.0969376	0.120535	0.132307	0.128887	0.149902	0.0889016	0.0735909	0.0804696	0.176712	0.0203917	0.0469402	0.0283075	0.0439906	0.0106076	0.0422853	0.0107498	0.0502747	0.0309445	0.0247257	0.0206866	0.0358522	0.0277258	0.0354241	0.0376101	0.0377879	0.0386338	0.0799706	0.0321489	0.0416184	0.203098	0.304918	0.111073	0.380911	3.170655
1788	0	-15375.1	-15389.7	14.6525	0.122244	0.0904203	0.104781	0.104932	0.114352	0.0784609	0.153569	0.0605107	0.10569	0.172894	0.0750574	0.0765685	0.105432	0.0890754	0.105843	0.154166	0.133817	0.121558	0.123534	0.0765065	0.0768654	0.0709546	0.213036	0.0454916	0.0208756	0.0322249	0.0397308	0.0163629	0.0330888	0.0204726	0.0454683	0.0325964	0.0467281	0.0171108	0.0495809	0.0165271	0.0173579	0.0261268	0.0472291	0.0318143	0.0351535	0.0837329	0.01489	0.207342	0.310495	0.0987499	0.383413	3.20283
1789	1	-15371.9	-15387.1	15.2035	0.128754	0.0849188	0.105948	0.112211	0.101896	0.0726968	0.131531	0.0826366	0.0978846	0.190341	0.0644128	0.0700237	0.0976452	0.091751	0.121799	0.131681	0.109046	0.123345	0.12365	0.088691	0.0752439	0.0710458	0.160618	0.0292102	0.0391915	0.0407856	0.0334163	0.0180828	0.0357406	0.0166416	0.0413545	0.0357621	0.037906	0.017695	0.0352736	0.0349718	0.0354241	0.0359823	0.0449394	0.0267326	0.0696043	0.0363613	0.0448824	0.224863	0.297625	0.102676	0.374836	3.147729
1790	0	-15377.1	-15392.3	15.2138	0.137784	0.085683	0.11013	0.105813	0.096055	0.069779	0.134716	0.0622895	0.103844	0.170446	0.113668	0.060017	0.105432	0.0931305	0.0933525	0.117637	0.114069	0.136752	0.114814	0.0772804	0.0827855	0.0735398	0.173619	0.0352791	0.0280227	0.054973	0.0225518	0.0186783	0.0355276	0.0318316	0.0318748	0.0386734	0.04721	0.0224928	0.0401055	0.0208441	0.0182963	0.0279228	0.0539557	0.0346001	0.0347288	0.0848381	0.0316642	0.220533	0.298257	0.109453	0.371757	3.146707
1791	1	-15368.4	-15384.6	16.2644	0.116618	0.0832074	0.0953038	0.10801	0.0984904	0.0776705	0.1305	0.0764831	0.0978846	0.171879	0.072809	0.0780887	0.0848345	0.0872253	0.0992863	0.13392	0.112155	0.102674	0.11425	0.0795338	0.103234	0.0708184	0.150307	0.0276096	0.0589589	0.0214488	0.0242231	0.0304163	0.0430896	0.0154718	0.0441792	0.0257527	0.0320485	0.0183629	0.0525662	0.0322948	0.0507663	0.0306374	0.0238085	0.0241921	0.0668185	0.0330023	0.040812	0.209294	0.295935	0.102511	0.39226	3.041643
1792	0	-15373.2	-15389	15.7671	0.125229	0.116484	0.0981653	0.110246	0.114906	0.0720421	0.12186	0.0667976	0.0915562	0.169783	0.0936447	0.0659724	0.093665	0.11304	0.0949781	0.124807	0.113204	0.111154	0.112191	0.0585566	0.0893288	0.0753797	0.153516	0.0367151	0.0337841	0.0352458	0.0448303	0.0123139	0.0355276	0.0227271	0.0293923	0.0450562	0.0475582	0.0217532	0.0405934	0.0197675	0.0371398	0.0165507	0.0520983	0.0331096	0.0375432	0.077458	0.0257051	0.212628	0.291848	0.114005	0.381518	3.091378
1793	1	-15369.2	-15385.1	15.8422	0.113037	0.0916948	0.102187	0.117849	0.106366	0.069773	0.1305	0.0788464	0.0981075	0.165274	0.0704678	0.0835448	0.0996065	0.10012	0.112412	0.122246	0.118589	0.10891	0.110655	0.0664403	0.0819197	0.0884292	0.147293	0.0289778	0.0317967	0.0230256	0.0394695	0.0242886	0.0232388	0.0170153	0.038596	0.0443311	0.0297418	0.0167309	0.0490995	0.0213817	0.047162	0.0296433	0.0268599	0.0234285	0.0923292	0.0393537	0.053129	0.210496	0.310738	0.0986544	0.380111	3.083868
1794	0	-15380	-15395	14.958	0.13505	0.0959534	0.0936473	0.108957	0.10814	0.0807752	0.126282	0.0669072	0.0827049	0.175443	0.0907277	0.074492	0.0847011	0.112566	0.106085	0.137683	0.122357	0.117765	0.137744	0.0912509	0.0907538	0.0696153	0.137689	0.0302245	0.0237394	0.0568662	0.0689746	0.00705448	0.0358453	0.035155	0.0418995	0.0397192	0.040606	0.0310277	0.0380688	0.0133926	0.0325727	0.0198505	0.0515296	0.0247697	0.0229831	0.0830149	0.0277032	0.212391	0.29544	0.109586	0.382582	3.172286
1795	1	-15375.1	-15389.9	14.7855	0.135889	0.0913737	0.0855222	0.099904	0.109231	0.0947185	0.124522	0.072591	0.098378	0.189149	0.0819644	0.0977391	0.103935	0.109454	0.0940245	0.111441	0.127422	0.105632	0.106883	0.095112	0.0896112	0.0862118	0.154578	0.0253219	0.0433102	0.0189789	0.0420151	0.0176647	0.0239828	0.0300413	0.0306429	0.0301299	0.0143612	0.0218544	0.0487997	0.0439006	0.0570113	0.0283219	0.0445425	0.0220868	0.0792437	0.05309	0.0489461	0.222083	0.309293	0.0992062	0.369417	3.189534
1796	0	-15376.9	-15391.3	14.3344	0.159759	0.115993	0.103639	0.115058	0.120681	0.0832059	0.126013	0.0721357	0.103255	0.159997	0.0761123	0.0914653	0.0870843	0.0868361	0.118708	0.149032	0.123837	0.10568	0.101104	0.0807268	0.079664	0.074623	0.165302	0.0224942	0.0139494	0.0378467	0.0344048	0.0231312	0.0433587	0.0477746	0.0385753	0.0383406	0.0562215	0.0381562	0.0660061	0.0274297	0.0235472	0.0320798	0.0491315	0.0247697	0.0220849	0.070649	0.0247768	0.214012	0.295152	0.0993124	0.391524	3.23464
1797	1	-15374.1	-15389.7	15.6058	0.131693	0.0999477	0.0809369	0.0966515	0.0973602	0.086078	0.107858	0.0649036	0.109557	0.170519	0.0681805	0.0822827	0.0975424	0.0932689	0.111484	0.120934	0.14154	0.115419	0.116107	0.0856115	0.0935747	0.0828073	0.177374	0.0263137	0.0441201	0.0149505	0.050155	0.0233379	0.0344458	0.0177601	0.0244758	0.0277847	0.0161398	0.036077	0.0452984	0.0381789	0.0442303	0.0337533	0.0288365	0.0358786	0.0674295	0.0316367	0.0350735	0.208873	0.298977	0.109743	0.382407	3.107507
1798	0	-15370.2	-15385.1	14.8326	0.139287	0.0979848	0.0997067	0.0935761	0.124057	0.092331	0.116725	0.0613178	0.100812	0.181306	0.0660239	0.0722347	0.096448	0.102194	0.110969	0.131984	0.141081	0.114386	0.116018	0.0872823	0.0905711	0.0785335	0.155634	0.0330883	0.022544	0.0502843	0.0285161	0.0256306	0.0537674	0.0297499	0.0368416	0.0303775	0.0501436	0.0272009	0.0462428	0.0313592	0.0295203	0.0322346	0.0446028	0.0184293	0.0363977	0.0755718	0.0118556	0.214122	0.294199	0.109267	0.382412	3.184821
1799	1	-15375.1	-15390	14.8944	0.116007	0.133622	0.0996476	0.0964886	0.11739	0.0819462	0.145308	0.0695568	0.0989462	0.152173	0.0859679	0.0942591	0.10687	0.103862	0.111078	0.12357	0.100426	0.10337	0.107428	0.068256	0.0844171	0.108129	0.150976	0.0214399	0.0455934	0.0187223	0.0479362	0.0264817	0.0321285	0.0191446	0.0476015	0.0212194	0.034518	0.0243357	0.0500733	0.0302546	0.0349105	0.0327612	0.0390134	0.0331157	0.0800116	0.0327196	0.0469676	0.224498	0.291494	0.102152	0.381856	3.178644
1800	0	-15378.6	-15394.8	16.2259	0.131119	0.0821366	0.082334	0.104384	0.120025	0.0663229	0.114748	0.0608391	0.0854328	0.184912	0.0791905	0.070798	0.0858928	0.102649	0.102997	0.131282	0.0971803	0.114502	0.0915867	0.0756008	0.075867	0.0809918	0.165902	0.0310736	0.0364371	0.0446363	0.0207237	0.0221136	0.0490988	0.0209856	0.0362938	0.0318466	0.0441525	0.0369584	0.0596527	0.0267179	0.0259139	0.0321064	0.0531386	0.0231093	0.02442	0.0873362	0.0320873	0.208948	0.297936	0.101091	0.392025	3.045495
1801	1	-15378.9	-15393.7	14.8149	0.133989	0.113636	0.0974365	0.0803731	0.10191	0.0819462	0.132458	0.0839958	0.0950128	0.189838	0.0789522	0.0786943	0.117263	0.106566	0.0842571	0.123867	0.131257	0.0992927	0.107759	0.0934296	0.0827967	0.0944728	0.162121	0.0210698	0.0383455	0.0430287	0.043586	0.0308502	0.0274708	0.0144536	0.0340582	0.0369568	0.0271818	0.0224111	0.0500733	0.0249064	0.0304628	0.0381065	0.048925	0.0262401	0.0775123	0.0376986	0.0419329	0.222072	0.293802	0.0970177	0.387108	3.186594
1802	0	-15375.7	-15389.6	13.8836	0.13188	0.0990594	0.096001	0.121671	0.0901542	0.0880869	0.136938	0.103536	0.0845553	0.181533	0.0762007	0.0853325	0.102092	0.0939871	0.117679	0.13389	0.138502	0.128659	0.100094	0.079117	0.0909705	0.0979379	0.170826	0.0441388	0.0303343	0.0577871	0.0461666	0.0223677	0.0424199	0.0314049	0.0270388	0.0340392	0.046254	0.0184746	0.0305289	0.00849938	0.0343894	0.0340434	0.0664175	0.0330506	0.0338547	0.0734558	0.0163597	0.223723	0.29634	0.104112	0.375825	3.279728
1803	1	-15371.5	-15387.1	15.542	0.12466	0.106593	0.103707	0.0937705	0.105868	0.082512	0.132619	0.0704021	0.101829	0.153497	0.0782706	0.103614	0.0840018	0.111283	0.118001	0.130887	0.113483	0.102194	0.115908	0.0816641	0.0843016	0.0707877	0.157551	0.0200955	0.0559813	0.0155743	0.0491981	0.0225789	0.0401594	0.0227355	0.0361838	0.044339	0.0185277	0.0126062	0.035311	0.0301955	0.0428431	0.0248898	0.0397111	0.0287974	0.0740529	0.0216963	0.0510073	0.200219	0.308523	0.10462	0.386638	3.113887
1804	0	-15375.2	-15390	14.8195	0.133717	0.0951316	0.0869153	0.0903058	0.109695	0.0875734	0.103892	0.0879577	0.0845553	0.18094	0.0805519	0.0975482	0.110509	0.0998278	0.100609	0.130255	0.109571	0.129581	0.134331	0.0802251	0.0879833	0.0731942	0.189121	0.0485982	0.0334151	0.0319151	0.0345899	0.0173511	0.0376498	0.0234726	0.0361729	0.0340392	0.051433	0.0194779	0.0312507	0.0313323	0.01872	0.0181031	0.0542757	0.0323273	0.0338547	0.0900486	0.0241164	0.209716	0.294757	0.107729	0.387798	3.186133
1805	1	-15375.4	-15391	15.5759	0.139449	0.120577	0.117097	0.0884185	0.0959932	0.0775604	0.129392	0.0716627	0.090535	0.152137	0.0694783	0.0778476	0.0829433	0.101331	0.0946369	0.133239	0.119661	0.100387	0.112713	0.0903459	0.0971279	0.0846937	0.143231	0.0217907	0.0454968	0.016323	0.0492725	0.0295287	0.0313082	0.0107991	0.0586053	0.0366658	0.0172246	0.0293127	0.0607132	0.0291061	0.0323424	0.0154155	0.0369247	0.022901	0.0874862	0.0357192	0.053101	0.21861	0.297748	0.0974826	0.386159	3.110495
1806	0	-15377.2	-15392.7	15.5021	0.111172	0.11301	0.0863018	0.115361	0.0912302	0.0729404	0.118842	0.0772168	0.0996959	0.165798	0.0922389	0.0845512	0.0759579	0.10547	0.0857164	0.134446	0.124723	0.124944	0.119959	0.0759211	0.093647	0.0956961	0.174078	0.0242279	0.0359382	0.0425909	0.0414044	0.0214537	0.0537231	0.025093	0.0477047	0.0345845	0.0447249	0.0260144	0.0531179	0.0188452	0.019855	0.0179817	0.048821	0.0181662	0.0233085	0.0663508	0.0150536	0.22662	0.297686	0.0998563	0.375837	3.117877
1807	1	-15382	-15396.7	14.6312	0.119357	0.118185	0.10904	0.0922983	0.0844066	0.0738974	0.132414	0.0825213	0.0834793	0.171438	0.0640431	0.0941132	0.107924	0.101713	0.0986439	0.126658	0.144466	0.125558	0.130316	0.0585708	0.0893267	0.0730017	0.173465	0.0277674	0.0596796	0.0389557	0.0455142	0.0219797	0.0314863	0.0274686	0.0330188	0.0282587	0.0255743	0.016364	0.0570631	0.0291061	0.0641265	0.028976	0.025394	0.0137551	0.085299	0.0447513	0.0455913	0.228845	0.306813	0.0943025	0.370039	3.204965
