Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
44	0	-15372.1	-15386.7	14.6081	0.13213	0.112166	0.100537	0.105974	0.102648	0.0905993	0.131958	0.0734688	0.0935743	0.183222	0.0835136	0.0902979	0.0982168	0.125315	0.0972546	0.123588	0.1242	0.102623	0.12591	0.0661972	0.0779243	0.0857358	0.14767	0.0464298	0.014342	0.0534927	0.0307945	0.023725	0.0738486	0.0285379	0.0345964	0.0378382	0.0265442	0.035198	0.0251603	0.0177014	0.0346793	0.0283153	0.0280582	0.0749324	0.0437256	0.0195776	0.0550515	0.222201	0.299111	0.102442	0.376246	3.207271
45	1	-15381.1	-15395.7	14.5928	0.130306	0.101031	0.111559	0.104003	0.0912174	0.0823826	0.144874	0.0807832	0.100672	0.162631	0.0941167	0.0760967	0.102217	0.0911065	0.121867	0.10605	0.1178	0.124142	0.124523	0.08636	0.086544	0.0991163	0.138936	0.0157862	0.0175611	0.0459895	0.0230168	0.00861431	0.0563388	0.0355247	0.0789798	0.0273019	0.0430629	0.0373901	0.0421151	0.0165537	0.0507285	0.0381033	0.0364711	0.0299305	0.0295491	0.0398088	0.0576395	0.210509	0.297675	0.10118	0.390637	3.208799
46	0	-15370.6	-15385.6	14.9696	0.12437	0.101584	0.115438	0.0932772	0.0968572	0.0780618	0.118061	0.0840006	0.0958526	0.15666	0.0833009	0.0782135	0.0968221	0.103601	0.104939	0.131213	0.116608	0.124284	0.118496	0.0929074	0.0983688	0.104207	0.157526	0.043334	0.0152966	0.0544567	0.0282546	0.0155951	0.0702892	0.024602	0.0382913	0.0230968	0.0410853	0.0290088	0.0371467	0.0346394	0.0344518	0.00896077	0.0384619	0.0347927	0.0396448	0.0358689	0.0491939	0.20668	0.305079	0.104486	0.383754	3.171123
47	1	-15377.5	-15391.9	14.339	0.123754	0.117141	0.0970962	0.106144	0.137371	0.0779765	0.122934	0.0870948	0.0843544	0.189933	0.0588848	0.096111	0.0900285	0.10351	0.112091	0.124106	0.128793	0.114512	0.111511	0.0907066	0.0834259	0.0774962	0.157625	0.0211053	0.0295423	0.036562	0.0249492	0.0129498	0.0393709	0.0390368	0.109406	0.0219753	0.0592457	0.0340084	0.0188658	0.0248829	0.0489122	0.0369875	0.0491426	0.0142254	0.0312517	0.0306794	0.058481	0.214806	0.303751	0.103245	0.378198	3.23418
48	0	-15371.9	-15386.6	14.7488	0.135444	0.118341	0.106677	0.0967085	0.11621	0.0815741	0.115091	0.0901696	0.0952676	0.173208	0.0750686	0.0946584	0.0798308	0.110296	0.0966404	0.144674	0.118083	0.113435	0.112336	0.0672002	0.0857864	0.0785294	0.183047	0.0330219	0.0129903	0.0455799	0.0204968	0.0168881	0.0900323	0.0268583	0.0484078	0.0194883	0.0372246	0.0358818	0.0405162	0.0262878	0.0261414	0.0272726	0.0400564	0.0364713	0.03898	0.0278166	0.0545153	0.202509	0.30655	0.103529	0.387412	3.193202
49	1	-15372.3	-15387.2	14.9863	0.131474	0.110101	0.0878268	0.106532	0.117916	0.0837459	0.12007	0.0930374	0.0897077	0.154571	0.0897323	0.0959853	0.100592	0.0875925	0.112815	0.125114	0.135224	0.0941181	0.111511	0.087647	0.0877902	0.0788279	0.174281	0.0294957	0.0263295	0.042055	0.0344177	0.00979741	0.062935	0.0260183	0.0676615	0.0353513	0.0553917	0.0359678	0.0214235	0.0156046	0.0245805	0.022165	0.0440164	0.0265064	0.032552	0.0331204	0.0478489	0.213528	0.301945	0.108579	0.375948	3.16945
50	0	-15381.1	-15395.7	14.5424	0.0969532	0.123522	0.11767	0.1069	0.0898902	0.0872828	0.14228	0.0775591	0.120642	0.161731	0.0751847	0.0858245	0.0960537	0.0826476	0.101387	0.131779	0.1576	0.116252	0.119501	0.072968	0.0862606	0.0783288	0.174201	0.032577	0.0103322	0.036562	0.037932	0.0195647	0.0826882	0.0254325	0.0419392	0.0296738	0.0312671	0.0381503	0.0200025	0.026139	0.0423257	0.0288108	0.0275491	0.0540822	0.0463233	0.025682	0.0543887	0.20787	0.304007	0.103925	0.384198	3.213842
51	1	-15383	-15398.2	15.2778	0.133682	0.0960438	0.104841	0.0824701	0.11541	0.0820221	0.145691	0.0742866	0.0961313	0.189845	0.0710667	0.090438	0.113696	0.090569	0.110985	0.101631	0.108038	0.114335	0.0917062	0.0908566	0.0758402	0.0997473	0.160773	0.0368172	0.0411884	0.0542814	0.0359137	0.00502513	0.0291967	0.0214216	0.0680844	0.0244872	0.0495705	0.0356961	0.024331	0.0247659	0.0330869	0.0290724	0.0361503	0.017697	0.0422505	0.0351338	0.0560278	0.213528	0.301945	0.108579	0.375948	3.140301
52	0	-15373.3	-15388.3	15.0302	0.108128	0.102022	0.112104	0.120336	0.0945115	0.0833382	0.130347	0.0822267	0.0887965	0.144345	0.0832603	0.0645549	0.0875003	0.0945805	0.109637	0.134871	0.149957	0.124045	0.117571	0.088515	0.0883313	0.0767209	0.185747	0.031637	0.00905971	0.0547173	0.0335311	0.0221516	0.0744347	0.030808	0.0392344	0.0128502	0.0403226	0.0454877	0.0306988	0.0195654	0.0455579	0.0213489	0.0324449	0.0401497	0.0480852	0.0263193	0.035215	0.20787	0.304007	0.103925	0.384198	3.165065
53	1	-15383.1	-15397.3	14.2651	0.140467	0.0908691	0.0916973	0.121354	0.117426	0.0846367	0.122097	0.083415	0.0909434	0.144925	0.074006	0.0811214	0.114224	0.111171	0.102887	0.116462	0.131538	0.115271	0.122129	0.0713525	0.0821958	0.0876918	0.166595	0.0330057	0.042639	0.0602334	0.0598647	0.00177565	0.0415058	0.034422	0.0783573	0.027703	0.0427469	0.0387384	0.0293858	0.0308044	0.0416587	0.0401641	0.0435793	0.0171133	0.0252327	0.0206412	0.067529	0.208863	0.301917	0.10793	0.38129	3.241576
54	0	-15373.6	-15387.7	14.1099	0.1399	0.0978749	0.106491	0.116548	0.105799	0.0837616	0.126149	0.0849229	0.0987616	0.182581	0.0915139	0.0935995	0.103519	0.0778748	0.117335	0.140647	0.132813	0.115919	0.115995	0.0661283	0.0942912	0.0958845	0.166417	0.0321643	0.0162563	0.058421	0.0263181	0.0153162	0.0742971	0.0292865	0.0413932	0.0252837	0.0428052	0.0302451	0.0393439	0.0206154	0.0340443	0.0102817	0.0496568	0.033963	0.0491704	0.021219	0.0522901	0.20787	0.304007	0.103925	0.384198	3.257098
55	1	-15381.4	-15396.9	15.5452	0.138985	0.0883551	0.104417	0.101517	0.0841052	0.0817888	0.112839	0.0757957	0.0892802	0.176655	0.0668241	0.0930524	0.0788281	0.0934265	0.126805	0.0925256	0.131538	0.102024	0.122129	0.0632693	0.0881923	0.0788112	0.16827	0.0466529	0.0394139	0.0511119	0.0324659	0.00388129	0.0499176	0.0329007	0.0578792	0.020848	0.0529258	0.0379504	0.0308181	0.0338393	0.0415074	0.0468243	0.0359128	0.0289369	0.0140357	0.0299137	0.0663907	0.214732	0.296072	0.105841	0.383356	3.11356
56	0	-15376.7	-15391.3	14.6119	0.141053	0.109765	0.105914	0.10268	0.104607	0.0961646	0.121562	0.0849229	0.0861895	0.18037	0.072022	0.0843712	0.0807052	0.0885343	0.123957	0.140958	0.151831	0.116653	0.127894	0.0904132	0.0704227	0.0749024	0.142522	0.0325512	0.0174535	0.0542485	0.0320998	0.0139665	0.0860907	0.0571009	0.0368029	0.035004	0.0394491	0.0258202	0.0199222	0.0340377	0.0348946	0.0160089	0.0407303	0.0377786	0.036561	0.0179085	0.0400489	0.226638	0.295964	0.103365	0.374033	3.206893
57	1	-15378.1	-15392.6	14.5457	0.16243	0.0893977	0.0891562	0.102195	0.10241	0.0935146	0.137323	0.0757957	0.0880915	0.182392	0.0860412	0.100624	0.102106	0.0934574	0.091117	0.123526	0.135358	0.091909	0.0999415	0.079721	0.0920062	0.084371	0.182342	0.0389362	0.0258089	0.0593191	0.0347433	0.00660491	0.0567039	0.0205612	0.0771675	0.0280806	0.0566192	0.0342484	0.0208113	0.0142361	0.0418545	0.030335	0.048339	0.0231008	0.0200337	0.0336832	0.0571058	0.213776	0.297497	0.10635	0.382376	3.213519
58	0	-15375.2	-15390.3	15.0999	0.131068	0.109765	0.0803836	0.10087	0.114711	0.0711696	0.11859	0.081383	0.0918473	0.16563	0.083621	0.0829325	0.100233	0.0918192	0.0940672	0.13376	0.159033	0.121194	0.126462	0.0763226	0.0799197	0.0819945	0.180963	0.0429005	0.0107691	0.0404351	0.0241411	0.0127204	0.091687	0.0336774	0.0566983	0.0209071	0.0369836	0.0238212	0.0280365	0.0264513	0.048336	0.00574338	0.032746	0.0361607	0.0447476	0.0247328	0.0386634	0.231482	0.30229	0.0944106	0.371817	3.158098
59	1	-15380.1	-15395.5	15.3398	0.138649	0.0989618	0.0969682	0.0977232	0.101356	0.0756844	0.098565	0.0848932	0.0877076	0.186422	0.0892516	0.0801115	0.0975423	0.117766	0.101656	0.12865	0.112511	0.0978969	0.125284	0.0804056	0.0840211	0.0782914	0.139453	0.033689	0.0292494	0.0602409	0.0334696	0.00755705	0.0411526	0.0354141	0.0804547	0.0216884	0.0424996	0.0375442	0.0502624	0.0199371	0.0415588	0.027122	0.0382966	0.0170857	0.0171956	0.0321375	0.0677747	0.223411	0.306372	0.104668	0.365549	3.134102
60	0	-15376.2	-15391	14.8008	0.102039	0.0997164	0.0841053	0.10087	0.0973759	0.10814	0.146344	0.078783	0.0918473	0.160417	0.0711173	0.0868852	0.083881	0.105837	0.110892	0.12929	0.132133	0.127554	0.125789	0.0674727	0.0855887	0.0898112	0.160539	0.0384633	0.0182745	0.0500977	0.0353791	0.0167229	0.0718712	0.0399402	0.0443028	0.0399229	0.0573457	0.0253677	0.020384	0.0371269	0.0297352	0.0212904	0.0249223	0.0402179	0.0332614	0.0373478	0.0596038	0.207373	0.311773	0.0973723	0.383481	3.188005
61	1	-15374.4	-15389.8	15.3536	0.119698	0.105649	0.108443	0.103282	0.10723	0.0918399	0.121151	0.0791033	0.0919927	0.167425	0.0510981	0.0951289	0.0975423	0.094235	0.101656	0.135131	0.142123	0.0965918	0.126	0.0735373	0.0895161	0.103732	0.138276	0.0371189	0.0313195	0.0397373	0.023156	0.0167089	0.0436533	0.032151	0.0806592	0.0184894	0.0594659	0.0323371	0.0234038	0.0131342	0.0369981	0.0337289	0.0416399	0.0193072	0.0155711	0.0343788	0.0593801	0.224777	0.30213	0.105308	0.367784	3.132721
62	0	-15366.8	-15381.5	14.6439	0.128085	0.0995082	0.0995086	0.0974279	0.116096	0.0940452	0.135207	0.0782559	0.0951966	0.171901	0.0626754	0.0859283	0.0959262	0.0983402	0.113335	0.12929	0.122533	0.11451	0.127107	0.0933535	0.0981512	0.0872157	0.166951	0.0370372	0.0193732	0.042556	0.0178372	0.0200598	0.0702682	0.0409572	0.0343802	0.0239311	0.0374374	0.0362913	0.0223944	0.0132206	0.035572	0.0229437	0.0288839	0.0549782	0.055783	0.0273217	0.0519179	0.204426	0.307343	0.110199	0.378032	3.203689
63	1	-15375.6	-15390.3	14.758	0.12554	0.102631	0.0980277	0.0886516	0.114708	0.0842308	0.14786	0.0886389	0.08123	0.174251	0.0745192	0.0789559	0.103451	0.0891632	0.101294	0.132785	0.12111	0.109636	0.144031	0.0808798	0.102794	0.0740931	0.17686	0.0297835	0.0400459	0.033909	0.0350738	0.0114947	0.0498681	0.0392705	0.0846468	0.0226162	0.0582052	0.0202077	0.0230189	0.018689	0.0470592	0.0380131	0.0399063	0.0185818	0.016234	0.0342738	0.0360472	0.225112	0.30258	0.105465	0.366844	3.192286
64	0	-15369.9	-15386.1	16.1792	0.117957	0.111553	0.0849708	0.100156	0.11489	0.0783897	0.114368	0.0728571	0.0878726	0.163046	0.0863114	0.0859283	0.0830904	0.0916517	0.106116	0.108454	0.151323	0.107748	0.114796	0.0775489	0.07906	0.0716559	0.170425	0.0309142	0.0126526	0.0473885	0.0317263	0.0212514	0.0599407	0.0378322	0.0336143	0.0173398	0.0420899	0.0283546	0.0178497	0.0224394	0.0400843	0.0331483	0.0368303	0.0447084	0.035333	0.0264333	0.0500678	0.204426	0.307343	0.110199	0.378032	3.050167
65	1	-15383.7	-15398.3	14.5645	0.113045	0.108185	0.110402	0.115034	0.103961	0.0905971	0.0977537	0.0692623	0.0861419	0.185946	0.0908715	0.0662579	0.0880927	0.103311	0.129296	0.119086	0.126904	0.121109	0.136999	0.0672899	0.100286	0.0994825	0.164762	0.0292438	0.0395151	0.0463488	0.0350738	0.0120828	0.0441614	0.042952	0.0713112	0.0131265	0.0532036	0.024118	0.0364778	0.0151001	0.0455991	0.0484574	0.044285	0.0141513	0.0140751	0.0389791	0.0492945	0.224499	0.308488	0.101167	0.365846	3.211632
66	0	-15373.1	-15388.1	14.9546	0.109914	0.106385	0.0993982	0.118288	0.101779	0.0930786	0.128766	0.0733331	0.126327	0.169878	0.0798935	0.0677004	0.083409	0.0821516	0.100773	0.140608	0.112789	0.118833	0.117305	0.0787616	0.0730237	0.0774609	0.161746	0.0454421	0.0144727	0.0627666	0.0367653	0.0193641	0.0860116	0.0414869	0.0457732	0.023067	0.0465836	0.0368511	0.0292234	0.0209998	0.0454099	0.0195348	0.0364007	0.0360431	0.0447302	0.0175333	0.0425607	0.204426	0.307343	0.110199	0.378032	3.172622
67	1	-15373.8	-15390.1	16.3372	0.128336	0.103528	0.0922144	0.0950052	0.10399	0.0735951	0.100636	0.0723142	0.0777472	0.160735	0.0807333	0.0817284	0.0763547	0.096208	0.121757	0.112222	0.126904	0.106223	0.119046	0.0846537	0.0739105	0.0969516	0.138401	0.0341823	0.027388	0.0463488	0.0346879	0.0131199	0.0466204	0.0400313	0.0692919	0.0237752	0.055887	0.0263977	0.0261104	0.0285669	0.0477805	0.0202383	0.0473845	0.0226299	0.0235663	0.0326756	0.044482	0.219556	0.310454	0.101812	0.368178	3.034361
68	0	-15372.2	-15387	14.8187	0.132289	0.0982048	0.107578	0.101081	0.0972982	0.0907892	0.124254	0.06335	0.111602	0.166488	0.0801496	0.0889472	0.0937861	0.103374	0.109841	0.139327	0.131303	0.129484	0.100847	0.0973043	0.0852305	0.0760293	0.1439	0.0326955	0.0124625	0.0417484	0.0268548	0.0237025	0.0830004	0.0260274	0.0368786	0.0287368	0.0547094	0.0335654	0.0286151	0.02921	0.0477332	0.0262401	0.0308879	0.045091	0.0499199	0.019027	0.0366518	0.210728	0.28599	0.113596	0.389686	3.186214
69	1	-15378.7	-15394.3	15.6307	0.135772	0.073798	0.095405	0.10235	0.112657	0.0735951	0.12666	0.0669529	0.118498	0.15871	0.0793421	0.0850484	0.0991217	0.0771227	0.110673	0.108721	0.124684	0.0985507	0.109013	0.07252	0.121377	0.075485	0.155159	0.0393268	0.0328595	0.0502653	0.0208148	0.0200676	0.0474813	0.038548	0.0802528	0.0138836	0.0679761	0.0460355	0.0217059	0.0251078	0.0424154	0.0275512	0.0369654	0.019676	0.0194517	0.0271125	0.046303	0.227169	0.304807	0.101027	0.366997	3.105016
70	0	-15371.5	-15387	15.5184	0.135763	0.0942079	0.085066	0.117346	0.107473	0.0937435	0.131318	0.0751768	0.0906999	0.155001	0.0735041	0.0773449	0.108898	0.100103	0.106824	0.124841	0.128139	0.090341	0.105936	0.0802455	0.10473	0.0730399	0.158109	0.0387427	0.00822774	0.0446484	0.0346081	0.0174996	0.0680922	0.0300146	0.0493729	0.0341732	0.0381604	0.0361736	0.0274632	0.0302587	0.032003	0.0256234	0.028768	0.034866	0.0332588	0.0186192	0.0678204	0.212319	0.288149	0.101972	0.39756	3.116246
71	1	-15376.6	-15392.3	15.7334	0.11935	0.084394	0.101488	0.0911614	0.0987888	0.0758729	0.139051	0.0868127	0.103226	0.166627	0.0714693	0.0741218	0.0969457	0.117521	0.114098	0.122144	0.120885	0.0976075	0.103546	0.0697228	0.072076	0.0869131	0.141592	0.0273635	0.0344779	0.0604762	0.0267877	0.024436	0.0343897	0.0245501	0.0940821	0.0162472	0.0600865	0.0320707	0.0199372	0.016558	0.0349356	0.0472367	0.0431619	0.0287677	0.0297685	0.030623	0.0533773	0.228068	0.304452	0.10091	0.366571	3.094748
72	0	-15379	-15393.9	14.941	0.11213	0.101428	0.10155	0.0952668	0.107473	0.0719337	0.133195	0.0726834	0.115408	0.16104	0.069927	0.085681	0.10606	0.104404	0.0838562	0.123391	0.110377	0.123147	0.114269	0.0785527	0.0850387	0.09987	0.175402	0.04244	0.0101682	0.0323754	0.0256829	0.030691	0.0804457	0.039985	0.0441233	0.0288744	0.0296219	0.0343578	0.0334629	0.0278604	0.039576	0.0349673	0.0341518	0.0346865	0.0474301	0.0432809	0.0477198	0.211226	0.282292	0.110969	0.395513	3.173986
73	1	-15386.6	-15401.2	14.524	0.113328	0.11293	0.0871122	0.0959861	0.118139	0.0587595	0.121623	0.081644	0.108433	0.164406	0.0739438	0.0793379	0.109462	0.0994995	0.0847238	0.132564	0.151727	0.105272	0.105691	0.0901407	0.108913	0.0642053	0.182047	0.0295595	0.0349645	0.0528248	0.0270479	0.00946485	0.0485462	0.0237392	0.0832501	0.0219811	0.0563228	0.0252584	0.0249632	0.0173245	0.0525745	0.0332569	0.0592123	0.033046	0.0203413	0.037899	0.0742191	0.23117	0.2887	0.10364	0.37649	3.215685
74	0	-15383.1	-15398.2	15.1027	0.133965	0.0971322	0.104748	0.103943	0.0996367	0.0741894	0.109918	0.0911216	0.0819607	0.180038	0.069927	0.0897106	0.103315	0.0914477	0.119507	0.113498	0.125628	0.127092	0.146489	0.0497835	0.0964195	0.076323	0.153129	0.048386	0.0091838	0.050999	0.0347895	0.0273393	0.0664416	0.0404136	0.0308926	0.016997	0.0355776	0.0268481	0.0289458	0.0273742	0.0339703	0.0251702	0.0407647	0.039394	0.0558304	0.0327835	0.0467907	0.216594	0.289466	0.11379	0.38015	3.157813
75	1	-15376.2	-15391.5	15.3167	0.122888	0.092334	0.0895527	0.101178	0.113098	0.0758553	0.117838	0.0808067	0.0869627	0.165243	0.0902589	0.0997492	0.088972	0.0978645	0.111963	0.107634	0.116507	0.116766	0.121856	0.0918303	0.0834349	0.0859503	0.174835	0.0234928	0.0408792	0.0499488	0.0136807	0.00826696	0.0385863	0.0247169	0.0814646	0.0322514	0.0417921	0.030006	0.0300368	0.029971	0.041177	0.0272566	0.0442536	0.0301444	0.0380618	0.0320262	0.0450199	0.231407	0.287971	0.103746	0.376876	3.13641
76	0	-15372.7	-15387.9	15.2483	0.107638	0.109737	0.0925437	0.101563	0.0984678	0.10532	0.137488	0.0752612	0.0762865	0.189814	0.0810655	0.0897106	0.0944307	0.0925317	0.106339	0.135268	0.125628	0.111162	0.131419	0.0698064	0.0815934	0.0698575	0.170434	0.0391945	0.0209751	0.0436719	0.0351384	0.0161587	0.0820904	0.042982	0.0300439	0.0209467	0.0328266	0.0314359	0.0198237	0.0167598	0.0375947	0.0194536	0.0289997	0.0479451	0.0469899	0.0118294	0.0650331	0.216594	0.289466	0.11379	0.38015	3.143257
77	1	-15381.4	-15396.2	14.8235	0.128268	0.0983986	0.105232	0.0989423	0.108788	0.0620121	0.126097	0.0740755	0.106238	0.182963	0.0791829	0.0805378	0.111973	0.099963	0.111963	0.14038	0.128446	0.114882	0.135551	0.0795102	0.0967526	0.110301	0.150827	0.0246834	0.0174727	0.0460137	0.0292649	0.0139249	0.0300623	0.0428085	0.0958774	0.0230036	0.0571576	0.0216753	0.02119	0.0321136	0.0274906	0.0295056	0.0443295	0.0171941	0.0127043	0.0292351	0.0387408	0.231407	0.287971	0.103746	0.376876	3.185732
78	0	-15372	-15386.9	14.8721	0.134989	0.104753	0.0977557	0.101563	0.0944159	0.0877182	0.13834	0.0756116	0.112835	0.150759	0.0893513	0.0944915	0.0949986	0.103848	0.106339	0.125597	0.146716	0.107277	0.127253	0.0928133	0.0761249	0.0669896	0.172891	0.0377346	0.0127473	0.0458	0.029418	0.0248803	0.0778155	0.0365349	0.0406626	0.0229913	0.044501	0.0143328	0.0178826	0.0328943	0.0333912	0.0224436	0.0278659	0.0349294	0.0487589	0.0224014	0.0494574	0.220205	0.294292	0.099014	0.386489	3.180873
79	1	-15378.9	-15394.9	16.0529	0.122838	0.115376	0.113655	0.0891034	0.0989848	0.066419	0.136459	0.0758562	0.100961	0.153347	0.089346	0.0732153	0.103688	0.0795347	0.0987967	0.100515	0.111345	0.109711	0.108161	0.0795102	0.0701613	0.077433	0.159338	0.0317144	0.0311895	0.0299182	0.024954	0.0209741	0.0507904	0.0369551	0.0739536	0.026385	0.0639677	0.0432224	0.0302782	0.0273742	0.0357199	0.032508	0.0331847	0.0224918	0.0310155	0.026237	0.0562056	0.231573	0.28746	0.103821	0.377146	3.062794
80	0	-15370.9	-15386	15.098	0.143775	0.107087	0.109484	0.112479	0.104691	0.0765761	0.120876	0.0756879	0.100832	0.183364	0.0916319	0.0667809	0.0949986	0.0886878	0.0870202	0.127371	0.122905	0.103805	0.123825	0.0757209	0.110624	0.0910614	0.152664	0.037498	0.0125248	0.0459553	0.0265169	0.0119684	0.0819767	0.0345187	0.05678	0.0166608	0.0419671	0.0341085	0.033763	0.0186588	0.0432332	0.0158998	0.0182692	0.0434443	0.0419579	0.0190732	0.051562	0.220669	0.294912	0.0971157	0.387303	3.158284
81	1	-15371.9	-15386.3	14.3544	0.133666	0.0938107	0.0973117	0.0946845	0.121051	0.0798421	0.13587	0.0784977	0.104527	0.176959	0.0655002	0.0931953	0.0967993	0.104055	0.102015	0.125195	0.129866	0.112715	0.120837	0.0879396	0.0828911	0.0865885	0.142179	0.0250493	0.0359146	0.0459006	0.0375202	0.0271017	0.0397481	0.0329271	0.0770124	0.0193014	0.0809126	0.045412	0.0176889	0.0278946	0.037696	0.0264941	0.0579361	0.0265668	0.0217224	0.0300526	0.0538006	0.224886	0.291559	0.101031	0.382523	3.232647
82	0	-15378.3	-15394.4	16.0736	0.119478	0.1189	0.0897782	0.0837025	0.107644	0.103961	0.118065	0.0891295	0.084528	0.161971	0.0601963	0.0826004	0.0697044	0.0942528	0.095032	0.132846	0.136493	0.105766	0.101259	0.0711169	0.0852882	0.0932731	0.173996	0.0264151	0.0137961	0.0454389	0.0216674	0.0138302	0.0706529	0.0327229	0.0454392	0.033296	0.0563738	0.029795	0.0234536	0.0279908	0.0331404	0.0290508	0.0282193	0.0578436	0.030545	0.0162171	0.0458578	0.209445	0.300839	0.0946303	0.395086	3.060727
83	1	-15377.9	-15392.2	14.2427	0.133666	0.10505	0.104329	0.101676	0.121527	0.0890027	0.13312	0.0680102	0.0878465	0.192656	0.0773506	0.0636035	0.0918014	0.0934079	0.107611	0.130022	0.143726	0.133413	0.135178	0.0727334	0.0716421	0.0899173	0.152543	0.0301358	0.0274226	0.0507322	0.0335847	0.0217532	0.0397481	0.0291981	0.0753774	0.0311536	0.050054	0.0279879	0.0335179	0.0209662	0.0335083	0.0283597	0.0613328	0.0147021	0.0276817	0.0419037	0.0648664	0.215325	0.295155	0.102278	0.387242	3.243818
84	0	-15382.1	-15397.6	15.4754	0.151993	0.111077	0.0913835	0.100614	0.124402	0.0743578	0.124218	0.0650055	0.0849511	0.160011	0.0655597	0.0928415	0.105054	0.116728	0.114556	0.13113	0.106375	0.109554	0.123622	0.0775074	0.0728302	0.0850137	0.150173	0.0391872	0.0140543	0.0402707	0.0260227	0.0404311	0.0915736	0.0306274	0.0305911	0.0265969	0.0316877	0.0292769	0.0187676	0.0147474	0.0299835	0.030729	0.0264992	0.0404517	0.0305973	0.042429	0.0470641	0.215142	0.298671	0.0939485	0.392239	3.120545
85	1	-15368	-15383.5	15.4732	0.110989	0.109035	0.0901327	0.092375	0.111379	0.081802	0.12939	0.0651581	0.10429	0.188675	0.0800037	0.0827059	0.0963023	0.0873611	0.10589	0.131104	0.145235	0.10047	0.120065	0.0838337	0.0743798	0.086506	0.155057	0.0176513	0.0218613	0.0386211	0.0237476	0.0155094	0.0369406	0.0400456	0.0753774	0.0264025	0.0482479	0.0422595	0.0263964	0.036317	0.0318396	0.0275826	0.0455095	0.0260348	0.0220261	0.0331777	0.0530775	0.223385	0.299782	0.105778	0.371056	3.120764
86	0	-15377	-15392.9	15.8772	0.130908	0.0937892	0.110717	0.0955232	0.117693	0.0682019	0.107141	0.0770252	0.0896496	0.146983	0.0723355	0.075529	0.0905518	0.107738	0.101116	0.138532	0.124577	0.121107	0.103954	0.0951292	0.0808376	0.0779202	0.154892	0.0437657	0.0106612	0.0395035	0.0247445	0.0165474	0.103566	0.0234821	0.0406515	0.0284484	0.0392221	0.0331252	0.0130183	0.035288	0.0426888	0.0259724	0.0214534	0.0466198	0.039761	0.0320545	0.0379393	0.216288	0.298582	0.105666	0.379464	3.080364
87	1	-15383.1	-15398.3	15.2461	0.125912	0.0982059	0.0932976	0.117671	0.111829	0.0889492	0.105917	0.110631	0.086459	0.170029	0.0781164	0.0708265	0.0887691	0.0988342	0.0992327	0.11967	0.102571	0.125327	0.121639	0.0818458	0.0823509	0.0836708	0.168037	0.0289038	0.0409796	0.0351294	0.0485381	0.0138486	0.0565781	0.0349534	0.0757383	0.0179375	0.0383999	0.0292345	0.0147993	0.023326	0.0380483	0.0453691	0.0440339	0.0124204	0.0161372	0.0451311	0.0541711	0.233231	0.278104	0.101253	0.387412	3.143469
88	0	-15376.5	-15392	15.4361	0.127201	0.0956969	0.0968658	0.0954638	0.087941	0.0885081	0.122426	0.0980403	0.0964406	0.183994	0.0857417	0.0775937	0.0845375	0.0953054	0.115942	0.112429	0.116375	0.113077	0.109381	0.0700428	0.118369	0.0808056	0.161307	0.0381262	0.0150446	0.055891	0.0253844	0.0131939	0.0980697	0.026938	0.0546395	0.0234379	0.027982	0.0175382	0.0238463	0.0224341	0.0469036	0.0136373	0.023487	0.0428825	0.054688	0.0241496	0.0427124	0.216288	0.298582	0.105666	0.379464	3.124471
89	1	-15390.7	-15405.8	15.1575	0.105496	0.130214	0.122286	0.0844801	0.100972	0.0778188	0.100371	0.0834839	0.102976	0.181593	0.0854429	0.0830086	0.084432	0.0813555	0.107334	0.145709	0.112063	0.103674	0.106214	0.0950376	0.0961074	0.0756121	0.183167	0.0276608	0.057337	0.0269489	0.0261687	0.0231635	0.051158	0.0166125	0.0675232	0.0168039	0.0670316	0.0229889	0.0354363	0.0150484	0.0290594	0.034094	0.0369876	0.0227301	0.0322463	0.0412188	0.0532703	0.215448	0.312675	0.097774	0.374103	3.152336
90	0	-15373.5	-15388.3	14.8606	0.121108	0.102128	0.104309	0.114336	0.109222	0.0797831	0.126737	0.0838391	0.0967134	0.162895	0.054335	0.0741271	0.103082	0.0902757	0.114625	0.133489	0.117337	0.117885	0.125796	0.0692232	0.100024	0.07807	0.165004	0.0309518	0.0299942	0.0433745	0.0281078	0.0106591	0.104148	0.0303447	0.0422692	0.0209291	0.0326883	0.0256452	0.0374654	0.0227191	0.034267	0.0271297	0.0332993	0.056995	0.0478865	0.0233989	0.0554091	0.216288	0.298582	0.105666	0.379464	3.182026
