Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2740	-14500.2	-14522	21.8046	0.114366	0.0943265	0.0948227	0.0673582	0.100942	0.0684036	0.123708	0.0610473	0.0739438	0.161286	0.0736799	0.0877161	0.0965835	0.107348	0.103542	0.121498	0.128275	0.104449	0.108388	0.0780653	0.0871089	0.0834994	0.168421	0.0396227	0.0447495	0.0369947	0.016356	0.0526383	0.0245487	0.017023	0.0339546	0.0115231	0.0370945	0.0317377	0.0229892	0.080653	0.0342948	0.0286591	0.0163496	0.0336897	0.0287464	0.0239389	0.0420361	0.211547	0.261416	0.061486	0.0302736	0.417361	0.0179151	0.240903	0.239124	0.172116	0.347857	2.966378
2750	-14513.3	-14534.3	20.964	0.121463	0.117667	0.0855781	0.102861	0.118214	0.064303	0.127984	0.0694774	0.079653	0.166375	0.0638379	0.0773143	0.1137	0.0949914	0.118558	0.127345	0.142533	0.100229	0.115708	0.0716182	0.0844628	0.093398	0.158894	0.0300886	0.0444143	0.0407727	0.0110109	0.051329	0.0142753	0.00976305	0.0292275	0.0270213	0.016073	0.0159089	0.0325794	0.0892954	0.0624817	0.0190645	0.0198333	0.0361971	0.0289336	0.0186691	0.0373303	0.199388	0.276548	0.0719845	0.0328289	0.408151	0.0110992	0.243173	0.232067	0.151849	0.37291	3.050434
2760	-14494.9	-14516.7	21.7188	0.112071	0.103048	0.115216	0.0806538	0.113099	0.0825199	0.114693	0.0658993	0.0726391	0.161864	0.0646092	0.0773143	0.089558	0.103637	0.110321	0.144223	0.130064	0.109568	0.123644	0.0677789	0.0718451	0.0771429	0.162828	0.0518089	0.0320252	0.036279	0.016364	0.0376965	0.0106026	0.0121258	0.0520566	0.0107772	0.0317116	0.0241918	0.0249766	0.0892954	0.0430515	0.0247268	0.0149863	0.030945	0.0165224	0.0164715	0.044105	0.222512	0.267645	0.0566518	0.0277654	0.414013	0.0114133	0.240929	0.223738	0.158794	0.376538	2.974955
2770	-14500	-14521.3	21.2443	0.120143	0.0914621	0.108263	0.0843677	0.0902456	0.067865	0.12064	0.0715588	0.0936984	0.182007	0.0758528	0.0898089	0.092428	0.0843988	0.103603	0.137636	0.118707	0.092595	0.110664	0.0731843	0.083068	0.0883302	0.159227	0.0309403	0.0337294	0.0297223	0.0142393	0.0620547	0.0326762	0.0129863	0.046658	0.0125861	0.0417196	0.0214476	0.0355068	0.0828531	0.0610983	0.0234193	0.0160073	0.026557	0.0202204	0.0325766	0.045648	0.211269	0.292304	0.0579037	0.0271462	0.398983	0.0123939	0.234335	0.240759	0.162877	0.362029	3.022401
2780	-14502.5	-14522.6	20.1557	0.100043	0.110018	0.106881	0.0824435	0.0947525	0.0773954	0.140379	0.0870352	0.0807963	0.169977	0.072698	0.075751	0.112789	0.112181	0.100446	0.135206	0.13111	0.122021	0.132703	0.0849931	0.0721705	0.0765668	0.178391	0.0268868	0.0459036	0.0303471	0.0155723	0.0356246	0.0305579	0.0296777	0.0358341	0.0165426	0.0400469	0.0259021	0.0209666	0.0991866	0.0445157	0.0230208	0.0246416	0.0422838	0.0371802	0.0125514	0.0372785	0.205087	0.280652	0.0571435	0.0246617	0.41655	0.0159055	0.245394	0.234992	0.150531	0.369083	3.131267
2790	-14496.7	-14517.6	20.9134	0.129264	0.109378	0.106881	0.0937878	0.10357	0.0706759	0.113577	0.0728095	0.0991796	0.185482	0.0768723	0.0683053	0.092603	0.106782	0.0938461	0.11824	0.115846	0.114044	0.12672	0.0736563	0.0879972	0.076027	0.166476	0.0416871	0.0459036	0.0282102	0.0150144	0.0558537	0.0182144	0.0163744	0.0474251	0.0201869	0.0316019	0.0109536	0.0383747	0.0685911	0.0448672	0.0312379	0.00816529	0.040009	0.0284867	0.0268851	0.0354311	0.216695	0.26973	0.0570893	0.0330218	0.41331	0.0101536	0.255044	0.229086	0.160019	0.355852	3.055493
2800	-14501.7	-14522.9	21.2585	0.138552	0.0974116	0.103307	0.0964686	0.1018	0.0860521	0.113067	0.0714272	0.101907	0.184707	0.0718535	0.0847705	0.103978	0.100194	0.0995523	0.151551	0.111326	0.101837	0.105145	0.0776501	0.0666165	0.0907919	0.142528	0.0232085	0.0320755	0.0204879	0.0194537	0.0253678	0.021714	0.0205649	0.0378345	0.0189067	0.0488834	0.0240264	0.034367	0.0892104	0.0564065	0.0267436	0.013863	0.039655	0.0181644	0.0151041	0.0324565	0.217995	0.281759	0.0579068	0.0215357	0.41025	0.0105535	0.238824	0.230022	0.157251	0.373903	3.020986
2810	-14506.1	-14526.7	20.5462	0.114595	0.108178	0.0864612	0.1105	0.106675	0.0684862	0.120881	0.0782177	0.0992267	0.167903	0.070144	0.0873496	0.0937138	0.107915	0.122339	0.134304	0.129777	0.0990287	0.114792	0.0882411	0.0843947	0.0898756	0.151599	0.0252357	0.0505983	0.0310216	0.0156754	0.0561513	0.00794305	0.0205649	0.0532373	0.0183293	0.0339512	0.019315	0.0280026	0.0746668	0.057191	0.0135345	0.0185142	0.0404505	0.0261794	0.0246391	0.0424184	0.213745	0.277518	0.0578833	0.0346629	0.404075	0.012116	0.232296	0.23527	0.151324	0.38111	3.092216
2820	-14511.6	-14531.8	20.2037	0.130257	0.142845	0.10184	0.101621	0.0950622	0.0664614	0.14716	0.0608833	0.074017	0.160329	0.0943324	0.075364	0.0988128	0.0900971	0.107514	0.131067	0.126719	0.124119	0.125754	0.0846285	0.0825719	0.0845281	0.159069	0.0378488	0.0411576	0.0243579	0.010052	0.0357854	0.0106207	0.018353	0.0414513	0.0159297	0.0340811	0.0268623	0.0307966	0.0942379	0.0538444	0.0251117	0.0185341	0.0407185	0.0261794	0.023073	0.0524112	0.214139	0.278036	0.0558505	0.0323648	0.414455	0.00515437	0.230697	0.242569	0.148502	0.378232	3.126461
2830	-14502.2	-14522.8	20.6505	0.12845	0.106298	0.0829269	0.138045	0.126371	0.0718872	0.125777	0.0791314	0.093132	0.168966	0.0722854	0.0790132	0.104528	0.087923	0.109794	0.122702	0.130912	0.101343	0.120067	0.0776686	0.0746454	0.108268	0.15596	0.0378488	0.037905	0.035695	0.0139112	0.030663	0.0245542	0.0190875	0.0387123	0.0207203	0.0356918	0.0161967	0.0285133	0.0862548	0.0429451	0.0103049	0.0181648	0.025662	0.0239876	0.0253279	0.0435422	0.220935	0.291152	0.051346	0.0301441	0.399739	0.00668378	0.236146	0.234199	0.147164	0.382492	3.081782
2840	-14501.1	-14523.1	22.0149	0.133805	0.129682	0.106445	0.100385	0.103386	0.0590346	0.10572	0.0673727	0.0846904	0.164206	0.0742815	0.076073	0.0771573	0.0927787	0.107094	0.133971	0.112445	0.0968988	0.112296	0.0776686	0.0792556	0.0927554	0.159802	0.0465939	0.0469143	0.0309129	0.0150198	0.0401545	0.0340506	0.0232914	0.0452501	0.0200143	0.0205494	0.0230288	0.01997	0.0603056	0.040765	0.0105753	0.0128945	0.0370519	0.0170177	0.0166989	0.037084	0.22058	0.275278	0.0578323	0.0250141	0.409588	0.0117075	0.250326	0.222488	0.15298	0.374206	2.945346
2850	-14501.3	-14524.4	23.0398	0.112999	0.0933531	0.100689	0.0976407	0.0957685	0.08213	0.101058	0.0675294	0.0913429	0.15062	0.0622539	0.0717186	0.106803	0.0849721	0.107291	0.116062	0.111223	0.0911061	0.0996699	0.0913254	0.0736875	0.0885944	0.148761	0.0368346	0.0346737	0.0240511	0.00897227	0.0398728	0.028074	0.0120753	0.0490862	0.0153755	0.0328364	0.0131312	0.0160478	0.0778786	0.041302	0.0168269	0.0259978	0.0334382	0.0273401	0.0235786	0.0388637	0.22673	0.277437	0.0525412	0.0321028	0.401947	0.00924159	0.240758	0.22616	0.159011	0.374072	2.842854
2860	-14510.9	-14531.8	20.8921	0.12583	0.126201	0.0703295	0.0976407	0.115468	0.0578863	0.110314	0.0844671	0.0951614	0.168169	0.0898991	0.0717186	0.081435	0.0994689	0.110272	0.141223	0.141931	0.127306	0.120624	0.0721818	0.0776791	0.0797929	0.148761	0.0486799	0.0428545	0.0379622	0.0124509	0.0339826	0.0310391	0.0143038	0.0354686	0.018094	0.0387361	0.0255233	0.0415702	0.0699119	0.0505693	0.0123362	0.0184205	0.0201336	0.0194657	0.0221833	0.050175	0.236173	0.271156	0.0528506	0.0333941	0.396432	0.00999413	0.242683	0.228978	0.149018	0.37932	3.057621
2870	-14504.7	-14525.7	20.975	0.118806	0.108636	0.110104	0.0976407	0.106091	0.0769752	0.10337	0.0594855	0.0928473	0.170963	0.0910465	0.0574298	0.106729	0.0946126	0.0998097	0.126667	0.124753	0.118191	0.107654	0.0918891	0.095167	0.0717005	0.173925	0.0283375	0.0371888	0.035531	0.0141383	0.0431101	0.0416031	0.0170856	0.0450818	0.0240218	0.0280418	0.0185685	0.0247949	0.0801638	0.0491783	0.0296777	0.0203995	0.0363247	0.0213631	0.0148049	0.0354222	0.212349	0.289232	0.0551338	0.0341461	0.391622	0.0175166	0.248007	0.231479	0.140289	0.380225	3.049332
2880	-14522.9	-14543.3	20.4597	0.128855	0.108992	0.126729	0.0867115	0.097663	0.0765147	0.08965	0.0643242	0.106956	0.166286	0.0880439	0.0821339	0.101959	0.119509	0.0992316	0.105703	0.14713	0.11372	0.140952	0.0670592	0.102297	0.0826805	0.157215	0.0353955	0.0363358	0.0457736	0.00610382	0.0473054	0.017277	0.0148479	0.0439121	0.0138219	0.0457296	0.0293078	0.0130481	0.0924275	0.041994	0.0250595	0.0266321	0.022009	0.0163242	0.0220625	0.0451792	0.219754	0.275238	0.065089	0.0334981	0.38806	0.0183604	0.241181	0.240164	0.142834	0.375821	3.100862
2890	-14509.6	-14531.2	21.5319	0.128656	0.112948	0.112545	0.0884927	0.0940237	0.0591955	0.110497	0.0677787	0.0936986	0.168244	0.101583	0.0848654	0.0736719	0.107104	0.103048	0.136698	0.132231	0.112716	0.118236	0.0761424	0.0859153	0.0751156	0.145088	0.0387429	0.0393052	0.0302501	0.00798612	0.0555094	0.0285383	0.0132774	0.0299161	0.013291	0.0392709	0.0177878	0.045868	0.0627903	0.0474115	0.0102519	0.0109647	0.0213637	0.0256652	0.0237679	0.0431889	0.224285	0.280914	0.0565782	0.0210806	0.399457	0.0176856	0.2388	0.221604	0.163042	0.376554	2.993642
2900	-14506.8	-14527.9	21.1934	0.116718	0.0899321	0.102541	0.0806328	0.0976587	0.0843814	0.12387	0.0846007	0.100639	0.173234	0.0598235	0.0625436	0.104402	0.110749	0.11195	0.131991	0.127679	0.112716	0.10723	0.0534478	0.103955	0.0925737	0.148498	0.0616676	0.0384915	0.0323479	0.0122621	0.0496163	0.0239816	0.0116824	0.0519277	0.0294004	0.0408169	0.0190138	0.0222167	0.0693635	0.0351938	0.0233543	0.0150338	0.0242689	0.0261693	0.0203348	0.0385805	0.221249	0.284869	0.0554504	0.0171653	0.411131	0.0101349	0.244496	0.230272	0.156106	0.369126	3.02749
2910	-14501.1	-14522.7	21.5482	0.122729	0.0969589	0.0843997	0.0785549	0.106338	0.0669401	0.10894	0.089575	0.0879234	0.195891	0.0724781	0.0732017	0.100883	0.0773276	0.0957558	0.127412	0.137128	0.130465	0.117687	0.0745922	0.0911611	0.0815401	0.169801	0.0283658	0.0317187	0.0300819	0.0108952	0.0466984	0.0354333	0.00966006	0.0436729	0.0225305	0.021251	0.0140448	0.0241364	0.0812952	0.0471663	0.0269383	0.0106436	0.039903	0.0302326	0.0137241	0.0359369	0.23449	0.278987	0.0556436	0.0249126	0.393598	0.0123691	0.235483	0.230046	0.159618	0.374852	2.992011
2920	-14494.8	-14516.4	21.6337	0.130898	0.0903031	0.0918151	0.0814786	0.0909164	0.0758989	0.132597	0.0769533	0.0887623	0.169306	0.0671552	0.0626498	0.0933967	0.0955065	0.0955125	0.147289	0.113586	0.10781	0.115187	0.0789287	0.0871727	0.0795139	0.14591	0.0430886	0.0538759	0.0258479	0.0117394	0.0466984	0.0261379	0.0113219	0.0304591	0.0122392	0.0398183	0.0220396	0.0250905	0.103901	0.0426716	0.0190375	0.0121699	0.0434378	0.0320347	0.016627	0.0466793	0.227276	0.292514	0.0518266	0.0273372	0.391185	0.00986182	0.246377	0.22508	0.15188	0.376662	2.983463
2930	-14504.8	-14524.7	19.8186	0.125472	0.105684	0.0941559	0.105933	0.108522	0.0796164	0.12003	0.0608474	0.113296	0.184386	0.0924744	0.0753699	0.110123	0.0955065	0.106255	0.121858	0.125919	0.119005	0.12266	0.0770848	0.0979568	0.0748827	0.197442	0.0444681	0.037548	0.0321207	0.00411811	0.0531582	0.0313222	0.0141084	0.0202268	0.020988	0.0369385	0.0214596	0.0222854	0.0960272	0.0485735	0.0214776	0.01668	0.0359185	0.0242282	0.0204064	0.0484357	0.221529	0.289747	0.052989	0.0237643	0.396209	0.0157623	0.24374	0.238313	0.14316	0.374786	3.164971
2940	-14500.9	-14522.2	21.2791	0.128793	0.0855611	0.119027	0.0805251	0.0902702	0.0907587	0.120542	0.080624	0.0793238	0.200823	0.0730564	0.0698057	0.096543	0.103982	0.106151	0.151306	0.122698	0.0942037	0.116616	0.0828897	0.0812335	0.0741863	0.141536	0.034158	0.0334969	0.0456284	0.00477881	0.0424742	0.0239351	0.0119103	0.0483752	0.0105249	0.0341428	0.0256721	0.0336937	0.0823123	0.0310782	0.0218381	0.018992	0.0308159	0.0266948	0.0225898	0.0453514	0.230473	0.285259	0.0530426	0.0233824	0.391247	0.0165961	0.248236	0.223445	0.150661	0.377658	3.018918
2950	-14504.7	-14526.2	21.4838	0.126845	0.108807	0.109581	0.0933592	0.0851237	0.0732276	0.109131	0.0686648	0.0848126	0.169511	0.0819581	0.0729155	0.0865886	0.112598	0.120945	0.118738	0.136434	0.0942037	0.112284	0.0917818	0.0850324	0.0821464	0.142641	0.0427811	0.0400904	0.0292076	0.00507675	0.0390144	0.0156607	0.0257385	0.0402556	0.0121208	0.0394885	0.0251014	0.015021	0.0807648	0.0389165	0.0210898	0.0181844	0.0526753	0.0266948	0.0136529	0.0495859	0.23612	0.27487	0.0607971	0.0199713	0.387429	0.0208124	0.245167	0.218829	0.150083	0.385921	2.998451
2960	-14507.3	-14528.9	21.5777	0.108219	0.0929862	0.0886212	0.0883922	0.0889449	0.0780984	0.121493	0.0758464	0.0769764	0.192605	0.0816385	0.0716436	0.0848306	0.10638	0.0984697	0.148267	0.132808	0.0900747	0.120411	0.0579137	0.0864691	0.0833016	0.165932	0.0527062	0.0355545	0.0292076	0.013844	0.0436298	0.0451122	0.0233325	0.0348287	0.0228699	0.0260222	0.0300819	0.0209082	0.0807648	0.0570052	0.015478	0.0114347	0.0419401	0.01787	0.0129742	0.0331789	0.213107	0.288408	0.0591194	0.0251711	0.406513	0.00768164	0.237615	0.218656	0.170283	0.373446	2.989067
2970	-14504.4	-14526	21.6524	0.142225	0.106968	0.0873718	0.106571	0.105048	0.0626179	0.102806	0.0753205	0.10617	0.161296	0.069011	0.0619845	0.089256	0.0919064	0.090385	0.128625	0.114332	0.137865	0.110391	0.0663845	0.0939071	0.0813317	0.134482	0.0551398	0.0474658	0.0302837	0.0162578	0.0427096	0.0366356	0.016435	0.0460331	0.0156285	0.0343376	0.0219856	0.0199535	0.0831941	0.0429884	0.0180992	0.0203091	0.0315127	0.020855	0.0207393	0.0347751	0.213955	0.270257	0.055248	0.0236761	0.428312	0.0085528	0.239551	0.22083	0.170569	0.36905	2.981594
2980	-14505	-14525.4	20.3825	0.143236	0.0974764	0.112523	0.090091	0.122558	0.0626179	0.121299	0.0753205	0.0812725	0.169686	0.0855507	0.0798638	0.0785506	0.105025	0.110789	0.149787	0.116801	0.0832203	0.118424	0.088012	0.104657	0.0948946	0.168689	0.0431208	0.0371956	0.0327044	0.0145696	0.0298061	0.0211838	0.0238597	0.0524171	0.0220012	0.0381146	0.0248733	0.0173476	0.0955574	0.0485966	0.0141749	0.00832551	0.0319447	0.0274513	0.0118913	0.0531007	0.210826	0.285259	0.0582843	0.0331826	0.398539	0.0139092	0.247766	0.220295	0.155868	0.376071	3.10858
2990	-14499.9	-14521.5	21.5794	0.115145	0.100427	0.0975245	0.0863576	0.104171	0.0817482	0.133459	0.0771869	0.0783164	0.158892	0.0716367	0.0740715	0.0973287	0.124209	0.0979014	0.135212	0.113151	0.11485	0.120866	0.0550382	0.0683819	0.0662478	0.161804	0.0401799	0.0492732	0.0340974	0.00856613	0.0516469	0.0148466	0.0238597	0.0326086	0.0170329	0.0358434	0.0248733	0.0388729	0.0766108	0.0423303	0.0257464	0.015138	0.0339222	0.0247872	0.0118492	0.0528826	0.223729	0.287848	0.0550006	0.0323821	0.389577	0.0114627	0.248064	0.22691	0.14474	0.380287	2.988894
3000	-14504.5	-14524.7	20.2619	0.120933	0.102648	0.117035	0.087041	0.111709	0.0708395	0.109685	0.0895168	0.102347	0.180045	0.071089	0.0818606	0.0971149	0.100225	0.127033	0.133311	0.135306	0.116951	0.12642	0.0798491	0.0794735	0.0976621	0.145642	0.0643155	0.0402947	0.0296617	0.00611746	0.039025	0.0220072	0.0149839	0.04094	0.015823	0.0310402	0.0164498	0.0146518	0.0677461	0.0551873	0.035107	0.025446	0.0343271	0.0248336	0.0199317	0.0390189	0.218311	0.294214	0.0540276	0.0395532	0.383765	0.0101287	0.251763	0.226324	0.135316	0.386598	3.120644
3010	-14497.9	-14519	21.0745	0.129517	0.10889	0.0907189	0.079369	0.113661	0.0648367	0.131379	0.0840158	0.0759881	0.18938	0.0725582	0.0787132	0.0969003	0.100225	0.110946	0.122357	0.111295	0.0992139	0.122104	0.0884967	0.0909621	0.0819155	0.141794	0.0421729	0.0460026	0.0273785	0.0191405	0.043991	0.0211223	0.0158723	0.0650148	0.0191251	0.0241053	0.021062	0.0308641	0.0858471	0.0420489	0.0217341	0.00971102	0.0435781	0.0277349	0.012427	0.0352099	0.217938	0.308613	0.0529833	0.0333244	0.375341	0.0117994	0.232971	0.237041	0.142846	0.387141	3.039378
3020	-14503.1	-14524	20.9022	0.119414	0.0924548	0.0855553	0.0928876	0.102388	0.0735817	0.125384	0.0852726	0.0936557	0.173901	0.0726523	0.0808199	0.0898043	0.114464	0.0956174	0.137238	0.125629	0.109255	0.108557	0.0813573	0.0926167	0.0947253	0.173618	0.0324572	0.0429581	0.0273785	0.0120148	0.0419779	0.0335073	0.0111496	0.0386962	0.0126008	0.0445697	0.0182992	0.0292196	0.0735269	0.0420811	0.0451893	0.0154138	0.0551462	0.0204571	0.0190564	0.020062	0.221751	0.298384	0.0570701	0.0296937	0.381907	0.0111947	0.234167	0.232789	0.143259	0.389785	3.056611
3030	-14500.1	-14520.4	20.2407	0.144846	0.105039	0.0975504	0.0928876	0.100823	0.0909363	0.12103	0.0729638	0.095664	0.180978	0.0787491	0.0773497	0.0870404	0.109195	0.0998544	0.134892	0.145623	0.104046	0.121975	0.0681761	0.096377	0.0823223	0.15916	0.0448311	0.0350588	0.0307642	0.0057806	0.0610818	0.031447	0.0127089	0.0501726	0.0196943	0.0397814	0.0185845	0.0218512	0.0812527	0.0524127	0.019531	0.0187777	0.0348879	0.0203854	0.0207514	0.0355283	0.219932	0.313677	0.0565318	0.0270235	0.376774	0.00606128	0.24869	0.238531	0.144004	0.368775	3.122761
3040	-14499.4	-14520.5	21.0506	0.111313	0.0877955	0.0867433	0.105666	0.100588	0.0809379	0.136117	0.0720526	0.0810456	0.16545	0.0787491	0.0783002	0.0948806	0.102188	0.115795	0.129045	0.108325	0.110767	0.120508	0.0758924	0.0984302	0.0970619	0.156672	0.0404691	0.027717	0.0354136	0.0132663	0.0585231	0.0233569	0.0193846	0.0648735	0.0196943	0.0345882	0.0149401	0.0155703	0.0869075	0.0515664	0.0162664	0.0132192	0.029923	0.0227447	0.0168048	0.0422184	0.214467	0.307255	0.0553745	0.0224635	0.389749	0.0106905	0.245655	0.231239	0.144453	0.378653	3.041771
3050	-14501	-14522	21.0509	0.113413	0.102763	0.114291	0.0795934	0.093374	0.0637984	0.116451	0.0938326	0.085915	0.191427	0.0785999	0.0709328	0.114052	0.0868011	0.108217	0.144208	0.135854	0.0943883	0.134134	0.0735966	0.0821911	0.082631	0.145192	0.0337995	0.035372	0.0355787	0.0108957	0.0326897	0.0233569	0.0280435	0.051581	0.0193114	0.0313592	0.0293594	0.0257027	0.0641515	0.0397015	0.0330337	0.0179008	0.0406024	0.0291737	0.0081723	0.0462994	0.218096	0.285444	0.061576	0.0295732	0.396725	0.00858641	0.228867	0.231048	0.15749	0.382595	3.04174
3060	-14496.5	-14517.9	21.4332	0.13666	0.0999886	0.0882628	0.1068	0.113601	0.0710114	0.0987886	0.0833265	0.0825988	0.17246	0.0733248	0.0780636	0.0862908	0.104847	0.0937831	0.122104	0.120161	0.099723	0.118372	0.0759877	0.099336	0.0895854	0.16704	0.0310247	0.04377	0.0441332	0.00924905	0.0428179	0.0281035	0.00792012	0.0412465	0.0079017	0.0240448	0.0221147	0.0263929	0.0966358	0.0352824	0.0226742	0.0116774	0.0321124	0.0277057	0.020633	0.0459551	0.222053	0.289386	0.0543015	0.0264425	0.395174	0.0126429	0.237746	0.226596	0.154647	0.381012	3.003511
3070	-14499.5	-14520.8	21.3002	0.130062	0.0962118	0.105021	0.10541	0.0876425	0.0653054	0.112543	0.0682406	0.104663	0.179415	0.0719383	0.0739399	0.113858	0.0823825	0.136012	0.109772	0.12851	0.104191	0.119749	0.0711413	0.0939217	0.0741104	0.144031	0.0344948	0.0424466	0.0218553	0.013843	0.0470663	0.0195609	0.0145243	0.0414033	0.0293124	0.047131	0.0161989	0.0340968	0.0870123	0.0398941	0.0142611	0.0179124	0.0321056	0.0231574	0.0159158	0.0465451	0.227696	0.287395	0.0568001	0.0232949	0.392456	0.0123589	0.233192	0.223029	0.159741	0.384038	3.016809
3080	-14504.2	-14525.5	21.3285	0.114445	0.097349	0.0930124	0.0983531	0.0919437	0.0826702	0.123785	0.094143	0.0869883	0.166182	0.0724014	0.0817897	0.0911925	0.099334	0.123221	0.117626	0.124361	0.100602	0.113736	0.07047	0.0861694	0.0867993	0.162986	0.0394693	0.030243	0.0224298	0.0110526	0.0330911	0.0137575	0.0211545	0.0452845	0.0306433	0.0412951	0.0131072	0.0306222	0.09661	0.0429715	0.0322313	0.0284394	0.0237884	0.0200777	0.00987575	0.0482804	0.235001	0.268482	0.0555105	0.0247466	0.402504	0.0137568	0.242841	0.22738	0.152244	0.377535	3.013984
3090	-14502.1	-14523	20.9386	0.109628	0.109168	0.109598	0.123498	0.106082	0.074697	0.099159	0.0809754	0.0805314	0.170419	0.0742542	0.073692	0.0988822	0.0885595	0.1028	0.112828	0.147382	0.113348	0.113736	0.0886763	0.0735367	0.0853423	0.161979	0.0503325	0.038614	0.024786	0.0101737	0.0351571	0.0255688	0.0141349	0.0445655	0.0139532	0.0402596	0.0198947	0.0329453	0.0989688	0.041463	0.0338793	0.0132796	0.0236878	0.0217337	0.0158314	0.0549725	0.22864	0.277832	0.0563093	0.0291637	0.394204	0.0138503	0.251524	0.225665	0.147653	0.375158	3.052974
3100	-14500.9	-14523.2	22.3366	0.120613	0.100207	0.0928989	0.0796353	0.0784273	0.0761918	0.121035	0.0769476	0.0836053	0.162535	0.0740687	0.0808631	0.0823231	0.0899523	0.105911	0.133485	0.132876	0.102165	0.113809	0.0742024	0.0805161	0.0699772	0.137297	0.0338975	0.036665	0.0352651	0.0305584	0.032184	0.0258583	0.00824941	0.0395452	0.0169611	0.0358374	0.0240921	0.0300913	0.0815272	0.0468226	0.0260651	0.0177655	0.036897	0.0280446	0.0194245	0.0378795	0.219355	0.266549	0.0478867	0.0377316	0.418677	0.00980057	0.249072	0.227701	0.155686	0.367541	2.913173
3110	-14511.9	-14531.4	19.4393	0.1169	0.104074	0.122414	0.100929	0.114951	0.0831773	0.123091	0.0760936	0.099981	0.161957	0.0838501	0.0778658	0.100385	0.108754	0.100244	0.141505	0.126041	0.124806	0.117297	0.0814714	0.0979289	0.0839882	0.173755	0.0570193	0.0570183	0.0393559	0.0147302	0.0411808	0.0191789	0.0100205	0.0581347	0.0240631	0.0233973	0.0201739	0.0288954	0.0734975	0.0458109	0.0329216	0.0130312	0.0540427	0.021243	0.0221418	0.025588	0.222102	0.263973	0.0485959	0.0394833	0.415138	0.0107072	0.234016	0.238064	0.154974	0.372947	3.202904
3120	-14501.2	-14521.6	20.4058	0.141369	0.0776139	0.101895	0.0926406	0.0861005	0.0789744	0.118546	0.0952929	0.0842002	0.175156	0.0908195	0.0807721	0.0851842	0.0902424	0.0984372	0.141791	0.134764	0.0979596	0.132336	0.0818889	0.109443	0.075769	0.168048	0.0606634	0.0396276	0.0311257	0.0147302	0.0283455	0.0241764	0.0208283	0.0453398	0.0205556	0.0286754	0.0173882	0.0286236	0.0943872	0.0434674	0.0329216	0.0110232	0.0382576	0.0230879	0.018269	0.0455137	0.218518	0.274095	0.0628841	0.0267884	0.408491	0.00922393	0.232705	0.236755	0.154106	0.376434	3.106249
3130	-14511.2	-14531.7	20.5407	0.135281	0.104116	0.108697	0.121656	0.10817	0.0841335	0.112582	0.0745654	0.0805608	0.210423	0.0555323	0.0867024	0.0980327	0.104291	0.117994	0.142486	0.111606	0.0979596	0.0940167	0.0688274	0.0817149	0.0983802	0.145467	0.0591155	0.0371292	0.0274673	0.0229429	0.0412817	0.0159087	0.0167548	0.0454274	0.0191884	0.0306579	0.0187038	0.0167015	0.0921388	0.0332492	0.0347692	0.0293965	0.0289704	0.0297099	0.0208552	0.0291981	0.210508	0.29397	0.0567792	0.0258767	0.403362	0.00950489	0.238921	0.230179	0.146813	0.384087	3.09276
3140	-14504.7	-14525.2	20.4442	0.0966391	0.10995	0.103172	0.109375	0.0979917	0.0710005	0.122133	0.0831535	0.0891803	0.182789	0.0733897	0.0841841	0.0835992	0.104291	0.109328	0.135011	0.150557	0.11409	0.116664	0.0805402	0.0800875	0.0638881	0.188088	0.0439761	0.0241753	0.0253385	0.0267177	0.0304119	0.0257417	0.0159374	0.0420192	0.0210273	0.0377164	0.0224005	0.0321535	0.0848334	0.0605618	0.0217133	0.0153628	0.0357448	0.0246812	0.0132368	0.0495574	0.215179	0.290195	0.0591542	0.0243409	0.398182	0.012949	0.235487	0.225555	0.161414	0.377544	3.102409
