Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2330	-13151.8	-13114.3	-37.5132	0.8618292	0.352746	0.121001	0.222296	0.142717	0.179496	0.174627	0.255774	0.135329	0.134146	0.395525	0.123524	0.135339	0.311637	0.253737	0.170132	0.383605	0.25479	0.236115	0.222484	0.087275	0.182391	0.109326	0.529779	0.0830689	0.225969	0.119665	0.0330765	0.152774	0.0235709	0.214703	0.0785073	0.0640006	0.0784804	0.0250763	0.0533323	0.243607	0.0464004	0.169669	0.0505901	0.0792997	0.0827979	0.044386	0.0733258	0.0279558	0.359331	0.0503982	0.0267227	0.505755	0.0298371	0.108631	0.430885	0.972717	2.48777	0.364386	0.370275	0.0665357	0.198803	0.39311	7.056089
2340	-13144.8	-13105.9	-38.9492	0.8448291	0.340813	0.0888344	0.208446	0.141628	0.2594	0.176836	0.24237	0.159214	0.151298	0.329523	0.0969261	0.171203	0.284516	0.245449	0.220889	0.444216	0.242559	0.231667	0.278208	0.0873986	0.189925	0.0993388	0.55918	0.033	0.183928	0.07394	0.0533056	0.106763	0.0966754	0.207229	0.0620791	0.0362114	0.0941276	0.0179576	0.0669425	0.186296	0.0697674	0.25588	0.105919	0.0818489	0.106193	0.0588803	0.0529017	0.0321676	0.351189	0.0407947	0.0308493	0.495305	0.0496944	0.105056	0.424575	0.968642	2.50173	0.361208	0.367077	0.0669919	0.204723	0.3841844	7.199685
2350	-13146.1	-13103.5	-42.5828	0.7746411	0.313818	0.152718	0.206277	0.122	0.210948	0.201616	0.277871	0.185827	0.178313	0.299775	0.15205	0.122558	0.22691	0.299265	0.220889	0.333915	0.327773	0.277013	0.236889	0.115953	0.196188	0.0775588	0.577177	0.0228154	0.228952	0.101865	0.0768546	0.231917	0.0954943	0.153866	0.0501462	0.0604537	0.146263	0.00764323	0.035325	0.272375	0.0630556	0.273182	0.0529063	0.133311	0.121647	0.0380468	0.0836249	0.0279919	0.375796	0.057282	0.029711	0.456463	0.0527565	0.0901523	0.39672	0.949673	2.56345	0.342458	0.385475	0.0583898	0.213677	0.3474853	7.563046
2360	-13151.8	-13103.8	-47.9834	0.7399646	0.32256	0.175148	0.210016	0.138777	0.277155	0.225267	0.230493	0.207413	0.168859	0.418792	0.181368	0.170418	0.213346	0.246091	0.253342	0.347528	0.372224	0.278411	0.268602	0.147436	0.221168	0.117681	0.683378	0.0860403	0.248701	0.122272	0.0309752	0.204704	0.0710787	0.183173	0.0928168	0.0599815	0.0811981	0.0177145	0.0837516	0.25778	0.0422129	0.16114	0.0645273	0.101584	0.186765	0.058235	0.0729792	0.026375	0.387002	0.0583841	0.0282068	0.46011	0.0399225	0.082737	0.381792	0.938823	2.59665	0.33062	0.388687	0.0596467	0.221047	0.3460239	8.103105
2370	-13144.9	-13099.8	-45.1235	0.7224102	0.308733	0.167602	0.256075	0.15963	0.260508	0.161086	0.224726	0.208649	0.162281	0.469235	0.140907	0.154877	0.238725	0.261263	0.231331	0.420616	0.294146	0.245642	0.224661	0.152851	0.227155	0.1187	0.552082	0.0755691	0.267858	0.0449115	0.0635423	0.215014	0.100413	0.181651	0.041684	0.04341	0.0670523	0.00727213	0.0739379	0.287037	0.0212453	0.245641	0.0939497	0.177867	0.0902159	0.00630703	0.0710539	0.0277694	0.358103	0.0517797	0.0301446	0.489712	0.0424911	0.0789801	0.373915	0.932898	2.61421	0.361676	0.365198	0.0638593	0.209267	0.3559693	7.817113
2380	-13146.4	-13101	-45.3722	0.7821581	0.359457	0.153144	0.243054	0.187765	0.205552	0.161296	0.283359	0.171903	0.156014	0.359173	0.180076	0.196053	0.254131	0.296854	0.25868	0.39344	0.284718	0.231519	0.281559	0.0536807	0.210502	0.11973	0.735678	0.0147553	0.251002	0.09351	0.0933675	0.16044	0.0507041	0.208817	0.101213	0.07622	0.104782	0.012016	0.084147	0.188369	0.0126665	0.241536	0.0711192	0.12252	0.0806386	0.0349748	0.0618479	0.0278266	0.34413	0.0550745	0.0196701	0.50535	0.0479482	0.0917569	0.39985	0.951886	2.55651	0.367298	0.359344	0.0699788	0.20338	0.368225	7.841981
2390	-13143	-13103.9	-39.1411	0.7824148	0.257403	0.141329	0.231365	0.162937	0.218019	0.103862	0.280735	0.176776	0.215501	0.420513	0.109586	0.180714	0.274135	0.220472	0.183229	0.326599	0.27924	0.227406	0.301366	0.110272	0.189789	0.106176	0.58162	0.00590198	0.245321	0.0814447	0.0258067	0.174921	0.113319	0.184164	0.0227961	0.053289	0.081141	0.0386399	0.0853456	0.179587	0.0355346	0.210993	0.0643367	0.113029	0.111482	0.0311184	0.0616587	0.0285561	0.306374	0.0588739	0.0219747	0.540213	0.0440083	0.0918116	0.399957	0.951961	2.55627	0.356961	0.366154	0.0769349	0.19995	0.3558931	7.218874
2400	-13151.1	-13110.8	-40.3077	0.8993767	0.366045	0.201089	0.214807	0.117973	0.240962	0.163346	0.285418	0.18231	0.106096	0.330564	0.139937	0.0875205	0.217678	0.272289	0.219425	0.47532	0.278571	0.196174	0.307318	0.0990744	0.220826	0.111024	0.63945	0.0100118	0.213459	0.0613776	0.0580146	0.154725	0.0786922	0.155063	0.0522396	0.0674072	0.0940152	0.0289813	0.0654077	0.145992	0.0882943	0.223976	0.0745917	0.0868564	0.0747726	0.0614544	0.0669889	0.0328311	0.327083	0.0516818	0.0181517	0.521121	0.0491312	0.116466	0.444268	0.981098	2.45817	0.358059	0.361072	0.0695621	0.211307	0.3641975	7.335536
2410	-13156.4	-13117.1	-39.3786	0.7920395	0.241755	0.216226	0.199176	0.15419	0.2551	0.215002	0.224325	0.122193	0.186336	0.387141	0.130726	0.178411	0.260674	0.293102	0.196872	0.356435	0.28186	0.257107	0.299828	0.112541	0.242476	0.103852	0.430228	0.0327866	0.19571	0.101298	0.0306054	0.166377	0.118128	0.161505	0.0281647	0.0415194	0.0619588	0.00271119	0.0593381	0.252837	0.0673921	0.22259	0.0992721	0.126898	0.0589427	0.0150357	0.0539945	0.0414595	0.325083	0.0647903	0.0243748	0.503259	0.0410338	0.0938637	0.403909	0.954724	2.5475	0.347827	0.359967	0.0722244	0.219982	0.3373968	7.242622
2420	-13150.7	-13112.8	-37.9291	0.8259398	0.317747	0.144542	0.219739	0.119794	0.224398	0.190648	0.22018	0.147463	0.161618	0.353931	0.130803	0.116384	0.185559	0.219023	0.229982	0.41524	0.298457	0.244793	0.238383	0.0754702	0.162882	0.207349	0.616471	0.0236049	0.184906	0.100195	0.031163	0.146117	0.106776	0.178288	0.0269593	0.067025	0.0756161	0.00845014	0.0823219	0.209916	0.0382578	0.159734	0.0880918	0.0626998	0.124078	0.0350259	0.107586	0.036158	0.327187	0.0590099	0.0320519	0.506516	0.0390763	0.101065	0.417372	0.963891	2.51767	0.343225	0.375005	0.0712688	0.210501	0.3726249	7.09767
2430	-13150.6	-13109.1	-41.5377	0.7012149	0.307179	0.135954	0.240398	0.192709	0.267717	0.149645	0.301985	0.227211	0.179608	0.464748	0.132523	0.131328	0.196079	0.177919	0.236449	0.393089	0.355172	0.240122	0.234713	0.145186	0.168027	0.100767	0.629263	0.0187222	0.237436	0.0614662	0.0298282	0.189685	0.104314	0.147289	0.0473694	0.0463618	0.0408053	0.0393724	0.0549146	0.143852	0.0206453	0.224381	0.101213	0.109377	0.160706	0.0207001	0.0523084	0.0335225	0.328713	0.066157	0.0225089	0.512833	0.0362657	0.0744478	0.364103	0.925318	2.63613	0.342396	0.372854	0.0738888	0.210861	0.3523948	7.458537
2440	-13143	-13104.4	-38.5358	0.7934429	0.321637	0.19024	0.184398	0.103105	0.214469	0.183116	0.255424	0.190737	0.161997	0.367918	0.115649	0.168402	0.302701	0.252414	0.200726	0.297448	0.274429	0.20035	0.27235	0.119038	0.190867	0.0975158	0.48915	0.0542039	0.226105	0.102551	0.0424069	0.147003	0.0841772	0.167482	0.0684529	0.0725335	0.0309678	0.0082277	0.0731893	0.164056	0.0294046	0.25582	0.0732576	0.153113	0.125167	0.0721619	0.0539826	0.0249933	0.307472	0.0662455	0.0316164	0.527408	0.0422643	0.0941627	0.404481	0.955121	2.54624	0.366705	0.362596	0.0731913	0.197508	0.354106	7.158345
2450	-13152.2	-13110	-42.2205	0.833893	0.290752	0.147568	0.202382	0.181306	0.269185	0.184407	0.269136	0.152679	0.121248	0.344696	0.124614	0.14223	0.324536	0.301409	0.19079	0.422115	0.350799	0.249431	0.250755	0.112398	0.175273	0.142103	0.502848	0.0244706	0.240716	0.0609264	0.0126843	0.197082	0.0467341	0.163113	0.0925095	0.0463454	0.0741303	0.00799271	0.0683979	0.203147	0.107358	0.19943	0.146685	0.137834	0.121641	0.0625407	0.0604155	0.0333155	0.341378	0.052894	0.0166859	0.507902	0.0478246	0.102748	0.42043	0.965921	2.5109	0.364243	0.352384	0.0706544	0.212719	0.3550608	7.526815
2460	-13142.7	-13098.6	-44.1027	0.7778013	0.32278	0.166281	0.17525	0.124814	0.274655	0.144572	0.290442	0.176067	0.140888	0.422556	0.137852	0.135429	0.24282	0.314741	0.213054	0.448859	0.272769	0.314085	0.250755	0.112398	0.175183	0.119145	0.550304	0.0560091	0.264015	0.0760901	0.0525729	0.170291	0.1014	0.121098	0.0228911	0.121494	0.0540936	0.0373545	0.0549741	0.285308	0.0396074	0.293524	0.0876064	0.0853071	0.117313	0.0524167	0.095968	0.0294405	0.345797	0.0620658	0.0177299	0.506861	0.0381051	0.0908271	0.398041	0.950609	2.56052	0.341514	0.375352	0.068843	0.214292	0.3656452	7.715033
2470	-13156.8	-13111.3	-45.522	0.6888228	0.422626	0.138822	0.172722	0.162184	0.253582	0.211892	0.29563	0.14004	0.214455	0.409435	0.144841	0.0949665	0.25563	0.278755	0.258442	0.391768	0.285105	0.281383	0.293548	0.0928803	0.142225	0.120292	0.656184	0.0560091	0.244626	0.0652432	0.0824441	0.0902698	0.0483298	0.232539	0.0312034	0.0723964	0.115546	0.0372795	0.0308915	0.283973	0.0487779	0.257751	0.0480594	0.118796	0.117104	0.0777485	0.0805701	0.0238672	0.376389	0.0491871	0.0274714	0.474522	0.0485636	0.0718026	0.358208	0.920655	2.64933	0.373435	0.360785	0.0609904	0.204789	0.3524845	7.856964
2480	-13155.9	-13108.8	-47.0942	0.8669752	0.369845	0.162057	0.219657	0.122967	0.29713	0.209304	0.295144	0.147985	0.190854	0.433961	0.122375	0.191532	0.268636	0.362385	0.214324	0.394552	0.334103	0.231419	0.318056	0.102098	0.179951	0.141141	0.534169	0.00567588	0.227684	0.106802	0.057639	0.208165	0.029879	0.208347	0.0218559	0.0853866	0.0783825	0.0123589	0.0792802	0.226552	0.106266	0.215018	0.0918549	0.0798387	0.148754	0.117364	0.0634337	0.0246032	0.385295	0.0534779	0.0310985	0.438594	0.0669307	0.10971	0.432764	0.973915	2.48361	0.356791	0.375772	0.0610656	0.206372	0.3325374	8.014182
2490	-13153	-13115.9	-37.1458	0.763549	0.393853	0.157762	0.208236	0.163848	0.24453	0.133566	0.222912	0.205608	0.140737	0.373553	0.146205	0.138582	0.246726	0.232795	0.206273	0.336878	0.268669	0.245407	0.224498	0.0494835	0.203586	0.110978	0.496697	0.0151842	0.272753	0.0522893	0.0594746	0.138705	0.053842	0.14274	0.0248564	0.0889124	0.0483073	0.00034901	0.0615442	0.208116	0.0745158	0.189958	0.0499907	0.0721145	0.149767	0.0591656	0.105379	0.0278631	0.391344	0.0531878	0.0311198	0.436679	0.0598058	0.0877823	0.392034	0.946319	2.57386	0.327609	0.38795	0.0649481	0.219493	0.3511916	7.019346
2500	-13151.7	-13114.9	-36.8736	0.829215	0.213538	0.147149	0.129035	0.173839	0.299663	0.103708	0.226799	0.196629	0.155252	0.279712	0.143415	0.166168	0.196165	0.273556	0.289644	0.324211	0.302268	0.205583	0.268815	0.0911539	0.179651	0.106123	0.566068	0.0765782	0.197533	0.063923	0.0306029	0.146253	0.109251	0.202656	0.0891368	0.0602823	0.068649	0.00743401	0.0625608	0.243183	0.0525259	0.186516	0.0912083	0.084476	0.0739696	0.0309219	0.0763213	0.0291994	0.406483	0.0545571	0.0210503	0.447289	0.0414214	0.101758	0.418636	0.964732	2.51487	0.351549	0.375868	0.0612408	0.211343	0.3546844	6.992125
2510	-13152	-13113.8	-38.1805	0.8032022	0.311596	0.167746	0.230563	0.173927	0.317257	0.0969928	0.324744	0.111543	0.17438	0.374817	0.114527	0.137394	0.155459	0.24788	0.272208	0.283493	0.272105	0.174715	0.250726	0.0886689	0.124663	0.138847	0.558687	0.0653632	0.179473	0.034575	0.0755988	0.14856	0.0650999	0.200168	0.0505248	0.0646816	0.060603	0.0453011	0.0497249	0.236304	0.043644	0.292942	0.0719897	0.134328	0.0876489	0.0545329	0.0588103	0.0312239	0.336435	0.067001	0.0220334	0.492199	0.0511074	0.09624	0.40842	0.957838	2.5375	0.342433	0.376152	0.0674535	0.213962	0.3643098	7.122812
2520	-13159.6	-13122.7	-36.9205	0.8823267	0.2873	0.127582	0.179426	0.145929	0.258972	0.1834	0.254168	0.133276	0.183707	0.29546	0.140809	0.200283	0.14655	0.232054	0.164887	0.340721	0.309949	0.215951	0.304456	0.0863359	0.155821	0.133689	0.657502	0.0108236	0.204179	0.0611532	0.0544669	0.135108	0.11254	0.133032	0.0070088	0.0760787	0.0849414	0.00647416	0.130669	0.263676	0.0321511	0.140701	0.0681885	0.0848674	0.0653033	0.123186	0.064039	0.0317131	0.413214	0.059677	0.0194639	0.438648	0.0372845	0.112919	0.438283	0.977394	2.4714	0.345771	0.378796	0.0598231	0.215609	0.3531468	6.996815
2530	-13145	-13109.1	-35.9609	0.650665	0.322266	0.155967	0.169756	0.129842	0.312608	0.113263	0.27576	0.119493	0.210521	0.3797	0.0724992	0.172865	0.191928	0.232669	0.211617	0.35485	0.309479	0.22978	0.245411	0.118248	0.14595	0.135975	0.533382	0.0617548	0.2038	0.0594658	0.0408832	0.189059	0.0632334	0.170119	0.0224942	0.0752241	0.0462087	0.0165007	0.0681958	0.17883	0.0419995	0.188554	0.0642088	0.103402	0.0934737	0.0224062	0.0472098	0.0348958	0.366555	0.0462814	0.0268685	0.463956	0.0614431	0.0636982	0.339292	0.905118	2.69189	0.34184	0.366901	0.0665909	0.224668	0.3347507	6.90085
2540	-13152.3	-13111.6	-40.6818	0.709783	0.332485	0.243414	0.209142	0.17152	0.219217	0.133889	0.200765	0.174434	0.149812	0.31862	0.116779	0.16314	0.244043	0.264081	0.265219	0.334821	0.267103	0.227194	0.312811	0.0950576	0.161077	0.135203	0.658536	0.0309788	0.227063	0.0461123	0.0850459	0.1928	0.0386321	0.129089	0.0307651	0.0862952	0.0439495	0.0319298	0.076951	0.273971	0.0126559	0.254126	0.0497323	0.148254	0.1407	0.0417549	0.0337717	0.0342388	0.383538	0.0498319	0.0305203	0.455896	0.0459752	0.076279	0.36811	0.92844	2.62717	0.341112	0.37723	0.0636569	0.218001	0.3400386	7.372942
2550	-13151.3	-13110.4	-40.8851	0.6283982	0.301267	0.167272	0.236457	0.17152	0.164584	0.159481	0.314557	0.163461	0.170154	0.324367	0.215893	0.131284	0.224987	0.219909	0.250437	0.389603	0.283235	0.227646	0.292913	0.0784106	0.19131	0.159407	0.504225	0.0123694	0.314809	0.0587658	0.044375	0.241293	0.0964184	0.201144	0.062048	0.033556	0.0340287	0.00682185	0.0585228	0.193313	0.0678625	0.185793	0.0968243	0.155642	0.102189	0.00357812	0.0815391	0.0266539	0.370769	0.0573715	0.0427981	0.457758	0.0446498	0.059013	0.327694	0.895143	2.71815	0.357191	0.366755	0.0615174	0.214537	0.3259909	7.393274
2560	-13147.7	-13109.4	-38.3227	0.8243785	0.287432	0.0910307	0.161892	0.193318	0.188432	0.144501	0.279494	0.159519	0.185909	0.391454	0.119048	0.198656	0.245084	0.208689	0.240704	0.319115	0.269224	0.247422	0.268703	0.116307	0.152411	0.106675	0.603755	0.0723621	0.176556	0.0650529	0.0436099	0.150857	0.0932871	0.187379	0.068559	0.032689	0.0773609	0.0469183	0.0796564	0.220727	0.0314868	0.21174	0.114036	0.08458	0.135416	0.020726	0.0452602	0.0285364	0.371734	0.051617	0.0401581	0.462979	0.0449764	0.100735	0.416767	0.963487	2.51901	0.365445	0.368526	0.0641417	0.201887	0.3507044	7.137031
2570	-13147.4	-13098.1	-49.3122	0.6647879	0.391293	0.198585	0.185648	0.151916	0.242716	0.186234	0.281555	0.199931	0.203896	0.362681	0.103135	0.165584	0.292265	0.271284	0.218841	0.386777	0.329923	0.313458	0.283041	0.137613	0.159288	0.0779852	0.630953	0.0157216	0.240421	0.115432	0.0705229	0.225566	0.0727641	0.263899	0.0820505	0.077802	0.109755	0.0159808	0.0786523	0.242909	0.0593038	0.311098	0.054847	0.120764	0.133934	0.082842	0.0871147	0.0278505	0.36153	0.0453507	0.0294695	0.494175	0.041624	0.0666887	0.346431	0.911087	2.67579	0.362904	0.371233	0.0608084	0.205055	0.3650587	8.235985
2580	-13142	-13097.7	-44.2927	0.6784271	0.341697	0.177567	0.21263	0.152192	0.216156	0.267248	0.274189	0.179993	0.145464	0.365658	0.11482	0.136486	0.238349	0.293787	0.223953	0.37265	0.304122	0.226727	0.296587	0.101631	0.146846	0.134844	0.601513	0.0507493	0.266071	0.109457	0.044892	0.164905	0.056992	0.197558	0.0711088	0.0749265	0.0865421	0.0171348	0.0786523	0.28005	0.0314826	0.2412	0.0604128	0.0959339	0.0784505	0.10817	0.0942395	0.0233623	0.440251	0.0514496	0.0254347	0.424745	0.0347569	0.0695875	0.353171	0.916604	2.66064	0.35596	0.368682	0.0590572	0.216301	0.3646974	7.734038
2590	-13146	-13101.9	-44.07	0.8887534	0.313179	0.168238	0.238392	0.245072	0.245242	0.205232	0.282566	0.180901	0.155427	0.360599	0.139945	0.187854	0.265426	0.280007	0.155454	0.382722	0.341079	0.248432	0.281541	0.114551	0.171303	0.111672	0.634057	0.00982989	0.215414	0.0867486	0.0221562	0.225211	0.0826116	0.250567	0.0414695	0.0543881	0.0550781	0.0566907	0.0840864	0.234989	0.013789	0.213279	0.0813896	0.0917016	0.0791022	0.0511391	0.0532289	0.0250342	0.356346	0.0664697	0.0189546	0.475064	0.0581314	0.114258	0.440556	0.978809	2.46638	0.352117	0.377833	0.0630751	0.206975	0.3684177	7.711763
2600	-13150.5	-13107.1	-43.409	0.5003018	0.359956	0.122772	0.217103	0.16443	0.253235	0.142255	0.26936	0.153663	0.179167	0.419689	0.139945	0.156577	0.231932	0.297921	0.220666	0.38263	0.303175	0.237711	0.319057	0.0936369	0.164865	0.120256	0.596444	0.0263662	0.31376	0.0656523	0.0587295	0.199386	0.0647053	0.196497	0.0232204	0.0781455	0.0320231	0.000858732	0.0703073	0.193641	0.0831169	0.217424	0.146078	0.0895768	0.114474	0.0471596	0.0780999	0.0233062	0.404571	0.0371309	0.0321072	0.439984	0.0629008	0.0334437	0.252113	0.820488	2.89396	0.38819	0.355439	0.0647646	0.191607	0.3084095	7.645666
2610	-13147.4	-13099.6	-47.763	0.5228302	0.358591	0.16417	0.225265	0.208414	0.227102	0.153427	0.306215	0.178483	0.131289	0.359414	0.112378	0.174875	0.334368	0.33811	0.203221	0.429242	0.303175	0.292899	0.323903	0.0904783	0.191025	0.127001	0.630845	0.00288149	0.295255	0.0796115	0.0497873	0.196345	0.0856307	0.259711	0.0504503	0.0731434	0.0444892	0.00509632	0.0699405	0.311065	0.0512787	0.198954	0.0587319	0.154715	0.134801	0.0471596	0.0481296	0.0262809	0.359842	0.0414305	0.0174929	0.490933	0.0640213	0.0376933	0.266559	0.836195	2.85955	0.357627	0.378146	0.0623034	0.201924	0.3249994	8.081068
2620	-13147.8	-13100.8	-46.9787	0.7064338	0.369444	0.178242	0.230007	0.169045	0.199646	0.179817	0.275289	0.166046	0.146582	0.328604	0.136949	0.143655	0.2346	0.293469	0.253001	0.404446	0.326083	0.223277	0.317451	0.114069	0.191025	0.112564	0.799433	0.0335196	0.214629	0.113871	0.0297079	0.237172	0.116074	0.219237	0.0442844	0.0431009	0.0682963	0.0344103	0.0760458	0.231123	0.0408088	0.242131	0.104141	0.115457	0.113781	0.0486117	0.0834891	0.0277451	0.343943	0.0534886	0.0345456	0.491241	0.049036	0.075563	0.36655	0.927229	2.63066	0.379601	0.348952	0.0676208	0.203826	0.351374	8.002633
2630	-13155.4	-13111	-44.3713	0.8113612	0.392254	0.124592	0.230661	0.154524	0.256744	0.157495	0.301225	0.127654	0.162166	0.342287	0.12479	0.163196	0.25403	0.251645	0.258671	0.404764	0.297765	0.248407	0.260746	0.0929632	0.180767	0.0787766	0.577828	0.0420456	0.311149	0.0786802	0.0178302	0.190935	0.046564	0.215779	0.0254771	0.0107939	0.0777529	0.0567945	0.0742057	0.238733	0.0696939	0.257671	0.206928	0.147638	0.126136	0.0309139	0.0722281	0.020818	0.398058	0.0499928	0.0391651	0.44604	0.045926	0.0979739	0.411668	0.960054	2.5303	0.35722	0.381739	0.0573135	0.203728	0.3744891	7.741899
2640	-13159.8	-13112.2	-47.5626	0.8198208	0.333108	0.215781	0.183365	0.164335	0.238397	0.109639	0.40726	0.161346	0.134651	0.426917	0.136029	0.134996	0.246299	0.307122	0.217744	0.505562	0.313225	0.280437	0.291256	0.0968375	0.180586	0.111184	0.661165	0.0167206	0.345002	0.095206	0.00476586	0.170568	0.0653059	0.260053	0.0158794	0.0107939	0.0488754	0.0402015	0.0512682	0.271298	0.0321123	0.263246	0.0595466	0.202659	0.10682	0.0440823	0.0993774	0.0222808	0.345365	0.0578042	0.0207252	0.510136	0.0436888	0.0997689	0.414993	0.962299	2.52294	0.358408	0.374249	0.0623189	0.205023	0.3817748	8.061022
2650	-13160.1	-13120.9	-39.1553	0.7301697	0.355474	0.162959	0.247274	0.141207	0.275192	0.162184	0.313473	0.170199	0.163394	0.381044	0.0897917	0.131086	0.208704	0.209769	0.173302	0.328676	0.247694	0.195851	0.236477	0.0730644	0.136909	0.124829	0.60611	0.0295087	0.210737	0.133425	0.0677418	0.132351	0.0907818	0.195804	0.0236604	0.00209882	0.0875963	0.0135413	0.129759	0.30597	0.035674	0.169764	0.0674126	0.161909	0.0954915	0.028452	0.103952	0.0230709	0.363039	0.0691887	0.0210172	0.478766	0.0449188	0.0806406	0.377424	0.935555	2.60638	0.341885	0.390288	0.0605003	0.207326	0.3755818	7.220294
2660	-13157.3	-13113.7	-43.6238	0.7490154	0.344807	0.174643	0.183505	0.152735	0.230615	0.18518	0.236165	0.172008	0.199353	0.443339	0.114238	0.168322	0.21949	0.350966	0.264036	0.37976	0.279963	0.262115	0.251115	0.0586794	0.178694	0.150357	0.647182	0.0448304	0.23566	0.0871638	0.0281283	0.161161	0.0966587	0.158761	0.0168369	0.0149191	0.0695607	0.0146759	0.0354112	0.272508	0.00785061	0.293041	0.131437	0.110953	0.0954915	0.0466627	0.0981646	0.0194286	0.380143	0.0574182	0.030221	0.480468	0.0323211	0.0846739	0.385768	0.941761	2.5878	0.339938	0.373887	0.0637084	0.222466	0.3676466	7.667144
2670	-13156.7	-13119.7	-37.0367	0.8975534	0.321429	0.128355	0.152872	0.145667	0.198029	0.1136	0.251903	0.148808	0.18227	0.319278	0.0906101	0.182551	0.282025	0.222465	0.268755	0.311223	0.310441	0.172666	0.299325	0.0697842	0.166769	0.0809141	0.603998	0.0397236	0.283231	0.0871638	0.0350879	0.131881	0.0856756	0.191226	0.0416343	0.0531298	0.0403329	0.012888	0.0812289	0.236817	0.003025	0.128312	0.174757	0.107839	0.136093	0.0270784	0.0875722	0.0307345	0.357424	0.056388	0.0221939	0.47163	0.0616299	0.116087	0.443635	0.980709	2.45957	0.353372	0.376869	0.0599058	0.209853	0.4016672	7.008435
2680	-13146.3	-13110.4	-35.9005	0.9234745	0.323548	0.163602	0.221744	0.146929	0.274807	0.116235	0.305212	0.162657	0.180953	0.397208	0.100364	0.154421	0.182451	0.200316	0.19681	0.329476	0.227932	0.209235	0.216701	0.133368	0.155756	0.12592	0.546326	0.00861774	0.258912	0.0842528	0.0514049	0.108116	0.0726632	0.176443	0.0302486	0.0660866	0.0589366	0.010839	0.0826953	0.182714	0.0782923	0.180163	0.0652769	0.0877487	0.0924539	0.0693958	0.0575872	0.037443	0.372129	0.0494852	0.0307603	0.458506	0.0516766	0.121443	0.452477	0.986065	2.44002	0.367262	0.36477	0.0589937	0.208974	0.3793853	6.894818
2690	-13152.8	-13113.2	-39.5661	0.7901819	0.279465	0.187124	0.153318	0.142597	0.196523	0.207812	0.268325	0.183045	0.109476	0.414955	0.101645	0.17506	0.263135	0.285126	0.189345	0.357795	0.286333	0.22022	0.336979	0.0968486	0.149935	0.0881983	0.474364	0.0776388	0.228466	0.121154	0.0405612	0.196483	0.124379	0.246757	0.0261818	0.0455839	0.0613269	0.00479894	0.0653857	0.238349	0.0435624	0.242392	0.0571711	0.0928765	0.126337	0.00508174	0.0492596	0.0337817	0.383259	0.0487929	0.0254257	0.471913	0.0368282	0.0934679	0.403151	0.954197	2.54918	0.361602	0.358745	0.0612971	0.218356	0.3828701	7.26137
