Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2600	-13193.1	-13164.9	-28.2674	0.332444	0.352038	0.138651	0.139513	0.136114	0.193547	0.143559	0.27277	0.114846	0.14072	0.269747	0.12486	0.108116	0.235045	0.202027	0.195566	0.260876	0.309041	0.176024	0.225477	0.0616797	0.13438	0.0931329	0.368538	0.167104	0.0578686	0.019303	0.0569776	0.0418512	0.0362023	0.0504891	0.115009	0.0335924	0.18193	0.0454696	0.0564488	0.188078	0.136419	0.0255247	0.0456669	0.228216	0.111312	0.0762444	0.0615351	0.0439948	0.325725	0.0576349	0.0181753	0.508091	0.046379	0.00829242	0.129857	0.646474	3.21538	0.341664	0.366633	0.072078	0.219625	6.131509
2610	-13197.5	-13164.1	-33.3926	0.2970121	0.283833	0.160788	0.202416	0.101079	0.189162	0.137377	0.282262	0.157452	0.138367	0.430311	0.129405	0.134605	0.230183	0.235003	0.186338	0.274423	0.316561	0.19906	0.250994	0.0995248	0.125309	0.124786	0.508839	0.17034	0.0616159	0.0332011	0.0928231	0.0559214	0.0719598	0.0569915	0.0838038	0.0547705	0.165488	0.0704237	0.0323111	0.208353	0.0833145	0.0251202	0.0550101	0.205	0.0813361	0.0887722	0.0493947	0.0427885	0.327846	0.04968	0.0240425	0.519048	0.0365948	0.00505607	0.102173	0.590751	3.30202	0.346028	0.363908	0.0727538	0.217311	6.64403
2620	-13206.8	-13172.7	-34.1356	0.3124076	0.209818	0.173716	0.196022	0.132214	0.219056	0.175518	0.221532	0.186056	0.15716	0.378159	0.0932424	0.12961	0.211453	0.22106	0.196166	0.364437	0.347675	0.224415	0.211382	0.0824034	0.154729	0.0882626	0.490139	0.19248	0.0614943	0.0364241	0.115663	0.101813	0.0483145	0.0569915	0.109211	0.0277595	0.181371	0.0781636	0.0169857	0.119893	0.0930163	0.0106642	0.0550101	0.198979	0.171215	0.113166	0.0654876	0.0397918	0.336265	0.0574021	0.0237479	0.514623	0.0281697	0.00635564	0.114175	0.616063	3.26341	0.338087	0.374063	0.075575	0.212275	6.718327
2630	-13209.8	-13177.7	-32.0995	0.3143315	0.283551	0.147099	0.144648	0.127238	0.18341	0.257695	0.251287	0.163493	0.144746	0.434441	0.120683	0.142196	0.19666	0.23366	0.165764	0.345555	0.243615	0.25298	0.252301	0.0574494	0.182776	0.110254	0.493193	0.137679	0.0583749	0.00352361	0.0467483	0.101813	0.0308401	0.0727343	0.0677401	0.0157445	0.117013	0.0323817	0.0237493	0.170184	0.0684812	0.0230707	0.0660939	0.258727	0.205357	0.0336959	0.0460665	0.0362051	0.277323	0.0774087	0.0113033	0.570065	0.0276951	0.00652966	0.11568	0.619104	3.25869	0.333469	0.369157	0.0822173	0.215157	6.514712
2640	-13191.6	-13160.6	-30.9387	0.3262865	0.319395	0.118287	0.187256	0.148899	0.236869	0.140526	0.208319	0.116439	0.165098	0.285811	0.125199	0.11188	0.202732	0.213484	0.205894	0.315286	0.288185	0.188577	0.242311	0.0730493	0.16462	0.117524	0.492405	0.273891	0.0606632	0.0498045	0.0394007	0.0670876	0.0241705	0.0352944	0.0928379	0.0152215	0.162518	0.0535171	0.024789	0.23005	0.113494	0.0341635	0.0340925	0.207564	0.145984	0.0479226	0.018123	0.0420889	0.272786	0.0752503	0.0177493	0.557904	0.0342219	0.0076681	0.125038	0.637418	3.22988	0.333115	0.373478	0.0831335	0.210274	6.398635
2650	-13199.7	-13166.7	-33.0357	0.291816	0.342077	0.221718	0.186346	0.132697	0.244101	0.112707	0.222874	0.115175	0.160695	0.346457	0.133551	0.145498	0.204157	0.276793	0.261085	0.306728	0.269549	0.243785	0.16842	0.112383	0.15514	0.11489	0.493472	0.162255	0.0804955	0.0702737	0.0589194	0.0511921	0.0544878	0.075964	0.108294	0.0360909	0.140454	0.0635855	0.0618276	0.140393	0.120066	0.011751	0.0428822	0.167359	0.120409	0.042686	0.0286517	0.0409369	0.254494	0.0620776	0.0173587	0.596902	0.0282308	0.00465496	0.0981454	0.581799	3.3154	0.327839	0.368136	0.0852265	0.218798	6.608335
2660	-13203.2	-13162.5	-40.6619	0.29881	0.308423	0.182155	0.189453	0.148344	0.288109	0.172054	0.243381	0.155308	0.142758	0.423003	0.152237	0.141904	0.219766	0.271923	0.295883	0.402098	0.318663	0.208053	0.326	0.121312	0.175407	0.141134	0.456596	0.177635	0.0577828	0.0500716	0.0378549	0.0582433	0.0327257	0.0636619	0.0821228	0.00262448	0.166118	0.120391	0.0556381	0.202198	0.138923	0.00940963	0.110843	0.251925	0.179245	0.0812809	0.00829481	0.0298773	0.271695	0.0607396	0.0109194	0.574661	0.0521077	0.00519927	0.10357	0.593799	3.29743	0.352075	0.359366	0.0786046	0.209955	7.370951
2670	-13200.7	-13159.6	-41.0792	0.29881	0.375679	0.183226	0.21682	0.133196	0.235076	0.178603	0.274328	0.159984	0.132538	0.346476	0.137416	0.142409	0.253436	0.197688	0.205914	0.406223	0.374076	0.263969	0.247422	0.117187	0.133936	0.112195	0.649987	0.268656	0.0692314	0.0714031	0.0525769	0.109685	0.0182761	0.0581265	0.0741565	0.0232468	0.178809	0.0560459	0.0301036	0.258225	0.112958	0.0556775	0.0666421	0.197998	0.140728	0.0858336	0.00651852	0.0311763	0.279301	0.0625843	0.0123381	0.569969	0.0446307	0.00519927	0.10357	0.593799	3.29743	0.359085	0.361525	0.0711749	0.208215	7.412682
2680	-13209.5	-13163.4	-46.101	0.3075652	0.432469	0.177573	0.193055	0.203566	0.229186	0.159114	0.350423	0.157567	0.174648	0.507532	0.155892	0.121106	0.27655	0.333925	0.247135	0.355986	0.30707	0.277891	0.196083	0.105461	0.182135	0.117453	0.649987	0.224177	0.0755587	0.0714031	0.076692	0.0967887	0.0192657	0.0527756	0.160047	0.0279183	0.130282	0.0751709	0.0384553	0.191942	0.112958	0.016217	0.0620625	0.266073	0.193741	0.0850202	0.0265081	0.031652	0.22488	0.0693882	0.0148844	0.628686	0.0305095	0.00592903	0.110392	0.608292	3.27539	0.347216	0.367192	0.0822292	0.203362	7.914864
2690	-13209	-13169.8	-39.2629	0.3109536	0.252608	0.17341	0.206036	0.186963	0.287153	0.159338	0.261543	0.195274	0.218511	0.385852	0.146047	0.164541	0.2153	0.273389	0.211519	0.325912	0.283504	0.244504	0.241236	0.106384	0.171096	0.127611	0.551184	0.160343	0.105837	0.0832882	0.079875	0.0736614	0.0576654	0.0436934	0.0744355	0.0290409	0.104686	0.0621239	0.0498823	0.268874	0.0734748	0.015644	0.0538092	0.268225	0.101597	0.0798135	0.056177	0.0287803	0.225085	0.0675845	0.0141963	0.606591	0.057763	0.00622583	0.113039	0.613748	3.26699	0.374075	0.34618	0.0805458	0.199199	7.231059
2700	-13217	-13180.5	-36.5299	0.2989621	0.316349	0.147098	0.134903	0.142622	0.272093	0.156088	0.217754	0.148402	0.246364	0.338594	0.130216	0.116264	0.220064	0.236203	0.295089	0.373053	0.167156	0.272502	0.266183	0.0943781	0.163822	0.0756036	0.529274	0.226263	0.0933572	0.0357927	0.035276	0.0991252	0.0209028	0.0745059	0.0807096	0.0256478	0.130179	0.0740967	0.0706224	0.298878	0.111395	0.0455652	0.027073	0.224693	0.130674	0.0729207	0.0200036	0.0294914	0.271454	0.0671345	0.0254399	0.567967	0.0385135	0.00521149	0.103688	0.594056	3.29704	0.359027	0.368942	0.0774309	0.1946	6.957754
2710	-13210.7	-13170	-40.739	0.3032613	0.294475	0.163436	0.213566	0.224468	0.277153	0.1211	0.274176	0.140197	0.116619	0.458374	0.132108	0.17084	0.215272	0.279514	0.260841	0.409815	0.283562	0.187129	0.269847	0.079755	0.159577	0.113244	0.515293	0.18777	0.0814768	0.0417535	0.0641538	0.0847443	0.0250433	0.109422	0.0791604	0.0337197	0.173678	0.0674122	0.0380808	0.226098	0.157037	0.0455652	0.0649978	0.188245	0.224593	0.0725117	0.0528424	0.0294418	0.238773	0.0546235	0.0128067	0.610857	0.0534985	0.00556358	0.107034	0.601239	3.28616	0.34826	0.361668	0.0828836	0.207188	7.378666
2720	-13205.3	-13167.1	-38.2129	0.3214411	0.315852	0.186128	0.20128	0.126737	0.195508	0.164031	0.299499	0.211156	0.115178	0.311798	0.132108	0.195547	0.298168	0.242414	0.193431	0.297111	0.337837	0.221315	0.306345	0.079755	0.124807	0.10685	0.463957	0.222554	0.0702073	0.0269377	0.0945316	0.0430117	0.0380529	0.0767193	0.0757831	0.0334227	0.176447	0.0548593	0.0589935	0.270286	0.142901	0.0107272	0.0389926	0.229023	0.191271	0.0795171	0.0650108	0.0335697	0.261595	0.0616247	0.020716	0.589193	0.0333014	0.00719488	0.121244	0.630114	3.24145	0.346063	0.361481	0.0832919	0.209163	7.126058
2730	-13198.3	-13164.1	-34.2121	0.3184657	0.359053	0.138451	0.175676	0.131447	0.181285	0.150714	0.242681	0.168327	0.127429	0.365311	0.139183	0.138785	0.197164	0.225796	0.265673	0.366233	0.319463	0.225901	0.207662	0.0895383	0.138071	0.0946878	0.404822	0.218439	0.0698985	0.00515332	0.0486632	0.0752072	0.039508	0.0683566	0.0625962	0.0246684	0.188989	0.0775162	0.0529985	0.19941	0.144703	0.017444	0.0638151	0.232042	0.212106	0.0542251	0.0168864	0.0366041	0.336655	0.0555652	0.0137655	0.51853	0.0388806	0.00691225	0.118915	0.625549	3.24862	0.332911	0.386486	0.0727563	0.207847	6.725978
2740	-13204.6	-13170.3	-34.2689	0.2912482	0.265688	0.113041	0.156744	0.159732	0.173979	0.162774	0.245166	0.169878	0.153577	0.351167	0.107656	0.176609	0.226091	0.302455	0.202809	0.306321	0.263904	0.206968	0.227338	0.102573	0.142388	0.0732135	0.533629	0.278527	0.0550797	0.00674607	0.0847533	0.100163	0.0326786	0.0569321	0.111024	0.0206778	0.128928	0.0979304	0.102208	0.268707	0.110882	0.0157594	0.0337612	0.195637	0.14422	0.0570974	0.00624068	0.0343334	0.317709	0.0522327	0.0128378	0.536264	0.0466234	0.00461228	0.0977064	0.580808	3.31687	0.348225	0.363068	0.0730268	0.21568	6.731653
2750	-13201.6	-13169.7	-31.8264	0.279532	0.276013	0.118701	0.221149	0.117468	0.230087	0.146801	0.203576	0.132364	0.154456	0.313209	0.0809928	0.127462	0.254522	0.208747	0.202809	0.328676	0.276452	0.186141	0.171204	0.129735	0.133289	0.130036	0.511322	0.165738	0.0188849	0.00412142	0.0451274	0.0902557	0.105893	0.089113	0.124805	0.01802	0.192622	0.0615464	0.0377841	0.201692	0.130375	0.0349638	0.0502643	0.25058	0.129539	0.0447432	0.036128	0.0300814	0.257822	0.0715318	0.0163031	0.587094	0.0371676	0.00378219	0.0886996	0.559773	3.34775	0.364256	0.352802	0.0798433	0.203098	6.487405
2760	-13203.4	-13170.4	-32.9124	0.3055212	0.333913	0.129518	0.158211	0.127691	0.246107	0.170177	0.268018	0.158698	0.12928	0.402491	0.138083	0.0914487	0.190193	0.215953	0.192903	0.324279	0.255325	0.237811	0.219896	0.117167	0.140418	0.143449	0.476269	0.171169	0.0645932	0.0220843	0.0647165	0.123066	0.0465154	0.0602492	0.0969592	0.0548375	0.179781	0.0368384	0.0214475	0.182099	0.0859692	0.0108493	0.0780929	0.17032	0.172622	0.0227723	0.0637269	0.0313315	0.285854	0.0692846	0.0154184	0.542427	0.055684	0.00575386	0.108797	0.604959	3.28049	0.349267	0.367023	0.0795561	0.204154	6.596007
2770	-13204.4	-13170.1	-34.3842	0.2888974	0.233967	0.136227	0.19324	0.135843	0.185575	0.192514	0.23615	0.168718	0.180143	0.395335	0.15326	0.133142	0.250899	0.200459	0.170832	0.380581	0.298322	0.196541	0.272432	0.077987	0.175328	0.135215	0.460799	0.142534	0.0811743	0.101749	0.066373	0.0737396	0.0455819	0.0758918	0.113007	0.0548375	0.13907	0.0614742	0.0164722	0.218217	0.0993041	0.0187144	0.0304088	0.184628	0.138771	0.0663851	0.0513447	0.0297786	0.244157	0.0859464	0.0172817	0.584177	0.0386593	0.004438	0.0958907	0.576677	3.32299	0.328873	0.376308	0.0885897	0.206229	6.743189
2780	-13214.2	-13184	-30.2238	0.295736	0.28534	0.176485	0.139131	0.202744	0.149588	0.163246	0.225061	0.181171	0.165251	0.272704	0.100588	0.165319	0.209169	0.205496	0.200421	0.268914	0.28587	0.273142	0.219917	0.12749	0.192193	0.100713	0.487161	0.156161	0.0158747	0.0604325	0.0245961	0.113332	0.0520837	0.0394014	0.0620782	0.0180962	0.129664	0.0413282	0.0310849	0.13685	0.106734	0.0395625	0.0510128	0.180395	0.123022	0.0742299	0.0740928	0.0403617	0.248247	0.0827563	0.0130582	0.595977	0.0195999	0.0049558	0.101182	0.588572	3.30529	0.329955	0.372679	0.0870346	0.210331	6.327148
2790	-13196	-13167	-28.9486	0.3197008	0.301471	0.0818796	0.151554	0.0930045	0.173562	0.12631	0.195082	0.128909	0.180318	0.339669	0.0957709	0.140417	0.272217	0.202985	0.236926	0.325083	0.248099	0.226277	0.208929	0.105201	0.133006	0.0808562	0.450599	0.189102	0.0423442	0.0756063	0.0261408	0.1058	0.0328323	0.0518035	0.107244	0.0375619	0.159052	0.0510827	0.022826	0.187765	0.0947492	0.0286538	0.063636	0.190739	0.126167	0.0699696	0.0384272	0.0354054	0.285472	0.0807496	0.0148736	0.555203	0.0282965	0.00702883	0.119882	0.627451	3.24564	0.33801	0.368384	0.0919606	0.201646	6.199627
2800	-13198.4	-13168.5	-29.9024	0.3079063	0.279054	0.15396	0.161394	0.148233	0.193068	0.146925	0.197583	0.116593	0.18108	0.338674	0.100845	0.123847	0.190955	0.184942	0.187399	0.367427	0.264883	0.234736	0.186046	0.0972656	0.128676	0.0635168	0.492602	0.155865	0.0776025	0.0499499	0.083407	0.0864386	0.0485762	0.0983962	0.0897283	0.029484	0.207273	0.0456428	0.0113898	0.125046	0.125798	0.0252651	0.0360028	0.192709	0.133696	0.0708772	0.0621561	0.036982	0.252413	0.0715633	0.0121881	0.569356	0.0574976	0.00595854	0.110658	0.608845	3.27454	0.346883	0.361302	0.080226	0.211589	6.295008
2810	-13197.8	-13170.4	-27.4003	0.2873293	0.256326	0.172513	0.16362	0.0991267	0.181128	0.149369	0.185161	0.162657	0.142359	0.331528	0.113229	0.140656	0.17808	0.223103	0.187459	0.244743	0.253374	0.154397	0.223049	0.0721784	0.120345	0.0762673	0.532965	0.169235	0.0691606	0.0764824	0.0402313	0.0857566	0.0635608	0.0850237	0.0503484	0.0212547	0.161019	0.0788078	0.0400237	0.146427	0.063706	0.0220606	0.0450675	0.227583	0.118133	0.0851056	0.0321742	0.0361629	0.274356	0.0603802	0.0144703	0.557406	0.0572255	0.0043239	0.0946817	0.573897	3.3271	0.354014	0.355983	0.0823579	0.207646	6.044796
2820	-13197.5	-13167.9	-29.6561	0.2931879	0.357842	0.141394	0.190349	0.131222	0.215436	0.189397	0.193168	0.129163	0.134183	0.38038	0.0960782	0.110029	0.171162	0.19548	0.175881	0.284712	0.210726	0.207507	0.236865	0.13161	0.119224	0.0785395	0.452182	0.189422	0.0342367	0.049327	0.0389971	0.0989913	0.0456133	0.0390138	0.107338	0.031377	0.134648	0.0606432	0.0300972	0.184295	0.1074	0.0222687	0.0927241	0.140502	0.178693	0.0965054	0.0557574	0.0302986	0.250836	0.0743626	0.0138024	0.587362	0.0433382	0.00475902	0.0992072	0.584183	3.31185	0.345904	0.37251	0.0772391	0.204347	6.270378
2830	-13190.8	-13161.9	-28.9102	0.3152379	0.340618	0.121237	0.14952	0.139543	0.198402	0.183575	0.187419	0.132418	0.189144	0.315215	0.114162	0.165593	0.206619	0.242604	0.197876	0.283965	0.228255	0.18038	0.236865	0.0733384	0.126288	0.114345	0.438838	0.133498	0.0441626	0.0443159	0.0538789	0.0677124	0.0537159	0.0555034	0.1087	0.0266561	0.172944	0.068084	0.0578912	0.165272	0.0920229	0.0382766	0.0432788	0.219541	0.101574	0.0741317	0.00840936	0.0303025	0.278346	0.0736443	0.0118289	0.556559	0.049319	0.00661253	0.116389	0.620527	3.25647	0.353566	0.367846	0.0758257	0.202762	6.195788
2840	-13201	-13162.6	-38.3853	0.2707868	0.373966	0.156363	0.212716	0.0807384	0.2417	0.171957	0.257607	0.134145	0.149142	0.389051	0.109708	0.170378	0.295952	0.207527	0.256936	0.373005	0.320201	0.230645	0.257086	0.118	0.122231	0.134262	0.513774	0.18688	0.0541206	0.0457327	0.0726302	0.133138	0.0285805	0.034594	0.105149	0.0405037	0.165845	0.0779097	0.0267303	0.248119	0.0824293	0.0348473	0.0218928	0.196067	0.191016	0.066951	0.0530739	0.0279549	0.251767	0.0637305	0.0146415	0.591556	0.05035	0.0032252	0.0820603	0.543322	3.37139	0.357459	0.365441	0.0741603	0.20294	7.143299
2850	-13209.5	-13172	-37.5028	0.3050755	0.316322	0.203167	0.312795	0.142517	0.287752	0.125983	0.213741	0.148173	0.15607	0.313902	0.112402	0.146455	0.20265	0.280773	0.189838	0.300995	0.294855	0.309394	0.284552	0.096919	0.125254	0.129502	0.530923	0.137895	0.0491531	0.0618583	0.094142	0.107162	0.0503346	0.0866177	0.0952561	0.0110046	0.132814	0.0762718	0.0378892	0.230834	0.147466	0.0422286	0.0332857	0.185733	0.18467	0.0433204	0.0221766	0.0308206	0.270069	0.0694579	0.0162491	0.577598	0.0358057	0.00571605	0.108449	0.604229	3.28161	0.325406	0.383662	0.0757446	0.215188	7.055046
2860	-13207.4	-13168.6	-38.8079	0.3180458	0.346968	0.166473	0.217735	0.171475	0.171285	0.178989	0.286758	0.134849	0.180759	0.333978	0.126129	0.166833	0.272677	0.275418	0.259425	0.321959	0.276501	0.257347	0.209732	0.116163	0.166252	0.104706	0.46223	0.227748	0.0215738	0.0601988	0.072622	0.110468	0.101399	0.0668762	0.11506	0.0392062	0.205124	0.0334713	0.0604379	0.215096	0.0738802	0.0345267	0.0945493	0.19047	0.157597	0.0683994	0.0322074	0.0335408	0.349911	0.0556054	0.0188017	0.508957	0.0331845	0.00687286	0.118587	0.6249	3.24964	0.34048	0.366773	0.0736345	0.219112	7.185553
2870	-13204.3	-13173.8	-30.5651	0.3197149	0.302804	0.148396	0.149259	0.12463	0.208498	0.212211	0.211077	0.110048	0.211498	0.324268	0.0947372	0.140643	0.20583	0.27388	0.243447	0.20559	0.237113	0.267371	0.25151	0.084535	0.147791	0.0937261	0.423435	0.173644	0.0424822	0.0165647	0.0526268	0.0553295	0.0607347	0.0629647	0.0792728	0.0144636	0.162975	0.0474948	0.0594211	0.220562	0.107934	0.00469573	0.0468405	0.218828	0.164984	0.0496181	0.0475406	0.038937	0.327873	0.0645514	0.0218266	0.502246	0.044566	0.00703017	0.119893	0.627473	3.2456	0.342223	0.368981	0.0691868	0.21961	6.361273
2880	-13187.6	-13163.9	-23.6982	0.3083908	0.249681	0.0860459	0.202329	0.100874	0.193148	0.113177	0.20003	0.125968	0.106097	0.272691	0.0814409	0.139264	0.176758	0.196049	0.196653	0.228188	0.226226	0.211758	0.20515	0.0871839	0.128476	0.0704407	0.423435	0.174599	0.0598793	0.040094	0.0558316	0.0612631	0.0540091	0.0767034	0.0842085	0.059891	0.106509	0.0598306	0.0570372	0.156298	0.0879137	0.00709902	0.0513913	0.17613	0.134845	0.0883005	0.0616912	0.0379152	0.338606	0.0672391	0.0137961	0.501419	0.0410254	0.00600061	0.111037	0.609629	3.27333	0.34568	0.361334	0.0742922	0.218695	5.674588
2890	-13194.6	-13165.4	-29.2636	0.2894095	0.311472	0.0913795	0.132378	0.0922703	0.205445	0.138763	0.224675	0.176939	0.169272	0.282857	0.157681	0.136777	0.213977	0.230451	0.205402	0.283158	0.234308	0.211831	0.236526	0.0795117	0.17507	0.0892373	0.42997	0.202007	0.0453302	0.0393442	0.0591466	0.0649221	0.0884888	0.0742079	0.100424	0.059891	0.1556	0.0519608	0.0625575	0.129369	0.12119	0.00614903	0.046165	0.186712	0.161397	0.0481635	0.0187498	0.0376963	0.272793	0.0592607	0.0162897	0.574008	0.0399523	0.00447563	0.0962859	0.577581	3.32166	0.353151	0.360437	0.075563	0.210849	6.231126
2900	-13197.1	-13165.6	-31.57	0.3120676	0.231238	0.104689	0.164003	0.132372	0.203762	0.115363	0.212105	0.1224	0.182173	0.427503	0.0831267	0.136777	0.213977	0.209639	0.225511	0.341375	0.326844	0.266697	0.231637	0.0703793	0.141135	0.10083	0.559542	0.142813	0.0533287	0.058091	0.0575871	0.11207	0.0494956	0.0744728	0.0696544	0.0289446	0.168217	0.0364062	0.034862	0.200014	0.110478	0.0516284	0.0388083	0.172988	0.117723	0.0513457	0.029758	0.0396041	0.316186	0.0611134	0.0174842	0.52429	0.0413214	0.00632516	0.11391	0.615523	3.26424	0.338924	0.368194	0.0726859	0.220196	6.461766
2910	-13198	-13162.8	-35.2263	0.2876132	0.345092	0.148313	0.198269	0.157692	0.214669	0.146097	0.216862	0.178058	0.185169	0.401799	0.103448	0.175417	0.206556	0.231418	0.228933	0.329346	0.356173	0.166037	0.2584	0.0975189	0.147299	0.0790312	0.46592	0.203755	0.0446247	0.030476	0.0289666	0.0583467	0.0370942	0.105249	0.104025	0.0145578	0.248225	0.0352477	0.034862	0.173233	0.11911	0.0405843	0.0468327	0.180238	0.117723	0.0864488	0.0802767	0.0370079	0.279717	0.0614661	0.0202389	0.566582	0.0349883	0.00434442	0.0949005	0.574402	3.32635	0.33774	0.370709	0.0738606	0.21769	6.827394
2920	-13197	-13169.1	-27.9616	0.2956187	0.320061	0.094946	0.181366	0.125245	0.185203	0.105401	0.207802	0.119944	0.179051	0.314903	0.166816	0.122387	0.239593	0.217111	0.211458	0.2787	0.226896	0.17188	0.207558	0.0773453	0.139676	0.0891868	0.391553	0.210306	0.0640957	0.0211776	0.0563601	0.0820258	0.00979773	0.0480928	0.0813604	0.0267965	0.188939	0.0299305	0.068815	0.199917	0.130895	0.0163261	0.0807853	0.145074	0.139005	0.0864488	0.0406908	0.0386628	0.328572	0.0607232	0.0162548	0.51813	0.037657	0.00494664	0.101091	0.588371	3.30559	0.340847	0.366354	0.0745773	0.218222	6.100924
2930	-13196.7	-13165.9	-30.8215	0.3121892	0.301502	0.140539	0.179143	0.138049	0.185301	0.139936	0.250559	0.142612	0.156707	0.332898	0.120707	0.166997	0.201427	0.227819	0.183728	0.312998	0.239822	0.229152	0.25928	0.112238	0.129093	0.0891868	0.434692	0.110412	0.0394126	0.0795749	0.0962574	0.0706405	0.0220477	0.0780315	0.0659668	0.0217448	0.207183	0.0444048	0.0904916	0.180552	0.0512734	0.0289715	0.0580715	0.222651	0.136886	0.0899401	0.0180122	0.0431291	0.343226	0.0540847	0.0213748	0.500911	0.0372748	0.00633605	0.114005	0.615716	3.26394	0.348387	0.364231	0.075891	0.211491	6.386911
2940	-13199	-13167.8	-31.247	0.3287943	0.290754	0.138794	0.166894	0.126005	0.237469	0.118087	0.209782	0.113201	0.177971	0.316539	0.104568	0.16675	0.251548	0.205901	0.217881	0.350507	0.222855	0.215671	0.163871	0.0993823	0.133634	0.094611	0.536674	0.145718	0.0832499	0.0276259	0.0503269	0.0813548	0.0280858	0.0830759	0.107237	0.0117861	0.172208	0.0534938	0.116474	0.300708	0.0670455	0.0473168	0.0659919	0.160085	0.085772	0.0685752	0.0139829	0.0393729	0.3331	0.0651472	0.0159111	0.511745	0.0347239	0.00791928	0.127001	0.641136	3.22394	0.337938	0.369098	0.0762403	0.216724	6.429464
2950	-13199.5	-13174.5	-24.9944	0.3106031	0.262315	0.105153	0.217331	0.106081	0.18797	0.130762	0.185636	0.129015	0.159931	0.341123	0.116228	0.120591	0.222883	0.183249	0.127592	0.2346	0.225747	0.203342	0.218586	0.0843518	0.119486	0.0821065	0.375967	0.138819	0.0397517	0.0852345	0.0683422	0.0811527	0.0608757	0.0751043	0.107245	0.000783024	0.132207	0.111476	0.0333869	0.159579	0.04727	0.0148407	0.0488668	0.181418	0.144612	0.0898793	0.0433135	0.0375725	0.36121	0.0608596	0.019975	0.485524	0.0348592	0.00619476	0.112765	0.613187	3.26785	0.352652	0.372768	0.0623209	0.212259	5.804201
2960	-13190.1	-13163.9	-26.2628	0.2998573	0.300108	0.0974549	0.185923	0.101502	0.158504	0.170868	0.211534	0.117818	0.159334	0.25346	0.109368	0.166587	0.24226	0.195239	0.204012	0.281757	0.234378	0.185676	0.237118	0.0730649	0.104003	0.0981906	0.35293	0.160086	0.0701767	0.0593688	0.0377697	0.054055	0.0285323	0.0679785	0.0534565	0.0265484	0.136608	0.0691075	0.067856	0.184213	0.0843855	0.0272062	0.0604152	0.221581	0.143255	0.0831995	0.0541601	0.0395412	0.328855	0.0581355	0.0158795	0.510964	0.0466248	0.00528374	0.104384	0.595563	3.29477	0.345408	0.361183	0.0795089	0.2139	5.931048
2970	-13194	-13161.3	-32.6727	0.3055175	0.31282	0.217419	0.20936	0.119401	0.157974	0.170868	0.223003	0.146519	0.150195	0.371739	0.109202	0.136984	0.187676	0.230858	0.237989	0.224416	0.30166	0.218348	0.231008	0.121578	0.129193	0.103299	0.474413	0.178291	0.0659757	0.0554463	0.0844253	0.0769595	0.0365342	0.0625344	0.0755853	0.0531624	0.160239	0.0381191	0.0344964	0.175053	0.107636	0.0222587	0.0526633	0.210398	0.189274	0.0869032	0.0201614	0.0361122	0.312998	0.0664086	0.026205	0.529283	0.0289938	0.00575355	0.108794	0.604954	3.2805	0.338421	0.37492	0.0685081	0.218151	6.57204
