Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
310	-13210.1	-13166.8	-43.3574	0.2863791	0.304853	0.132567	0.253424	0.194372	0.244272	0.171168	0.250902	0.233999	0.179958	0.36337	0.124878	0.17363	0.236152	0.250372	0.190134	0.44609	0.310137	0.247167	0.283649	0.0813935	0.155883	0.153416	0.484551	0.0905896	0.162871	0.10843	0.102489	0.0366027	0.158598	0.268711	0.106492	0.147444	0.183961	0.0660485	0.119389	0.0365605	0.118172	0.0147247	0.21024	0.0646401	0.0817491	0.0215199	0.074939	0.0341873	0.282363	0.0557107	0.0213514	0.570805	0.0355822	0.0042556	0.0939501	0.572203	3.32959	0.351928	0.361948	0.0661069	0.220017	7.640509
320	-13198.8	-13166	-32.8166	0.2914206	0.325453	0.171389	0.194473	0.163552	0.218575	0.167921	0.23549	0.143868	0.129972	0.287216	0.0923479	0.156563	0.192335	0.237159	0.158098	0.352849	0.278506	0.213244	0.240971	0.0709773	0.124062	0.0836606	0.471675	0.0724519	0.138377	0.0558986	0.090906	0.0353818	0.214373	0.192247	0.0694163	0.137012	0.308449	0.0623415	0.0541384	0.0376525	0.0643319	0.0055755	0.13118	0.0842973	0.0516192	0.0221432	0.0482752	0.0314292	0.442783	0.0512162	0.0196288	0.408162	0.0467804	0.00462522	0.0978397	0.581109	3.31643	0.342496	0.367216	0.067069	0.223219	6.586427
330	-13198.1	-13167.4	-30.7433	0.3074656	0.348169	0.134011	0.169444	0.157065	0.166079	0.164239	0.201944	0.155804	0.182801	0.285733	0.11477	0.11949	0.209214	0.224906	0.183608	0.328459	0.253267	0.237616	0.245041	0.0690691	0.126713	0.127561	0.489207	0.0429674	0.13993	0.0490528	0.0738796	0.0143319	0.127907	0.27356	0.043071	0.0876272	0.238834	0.117479	0.0535258	0.0310461	0.0721799	0.00730586	0.128357	0.0487731	0.0310044	0.0347651	0.0692857	0.0349335	0.370794	0.0569266	0.0316793	0.453671	0.0519962	0.00592043	0.110314	0.60813	3.27564	0.334434	0.37948	0.0681201	0.217965	6.379091
340	-13189.7	-13162	-27.7531	0.3079407	0.289673	0.149909	0.177059	0.128507	0.211648	0.117061	0.199615	0.153953	0.144003	0.295537	0.146348	0.129595	0.177303	0.284474	0.227167	0.304249	0.256267	0.182745	0.24774	0.0828279	0.136451	0.0867759	0.404906	0.046061	0.119533	0.045586	0.090062	0.0235778	0.137898	0.124065	0.032903	0.0802265	0.202701	0.0649912	0.0505281	0.0393495	0.0772868	0.028875	0.220853	0.0501879	0.041644	0.02344	0.0464946	0.0419764	0.379417	0.0582505	0.026132	0.464221	0.030003	0.00596153	0.110685	0.6089	3.27445	0.334434	0.37948	0.0681201	0.217965	6.080077
350	-13204	-13173.2	-30.7769	0.3383005	0.320783	0.147449	0.247374	0.125339	0.208001	0.159575	0.201163	0.181424	0.115659	0.384263	0.158907	0.117875	0.209557	0.222957	0.192287	0.2914	0.217291	0.213981	0.19303	0.0717882	0.112542	0.0757883	0.474156	0.0678864	0.161906	0.0701638	0.100696	0.0703697	0.176358	0.190215	0.0614994	0.108958	0.134371	0.078247	0.0392374	0.0531481	0.032814	0.0160614	0.220853	0.03583	0.0138323	0.043947	0.0634706	0.0428566	0.380387	0.0483723	0.024078	0.465408	0.0388981	0.00890977	0.134435	0.654858	3.2018	0.331712	0.376392	0.0675656	0.224331	6.382454
360	-13198	-13167.9	-30.0113	0.3226908	0.284257	0.121819	0.258673	0.0912641	0.191681	0.0986409	0.233749	0.146988	0.122349	0.351724	0.141697	0.119286	0.186186	0.216941	0.186793	0.288177	0.306474	0.214997	0.24738	0.064444	0.123901	0.143304	0.415975	0.0594305	0.145368	0.0662837	0.108047	0.0273522	0.127124	0.209529	0.0544717	0.115776	0.234686	0.0696316	0.0714585	0.0502404	0.0741508	0.0384196	0.141801	0.0307313	0.0129247	0.0240655	0.0876998	0.0420183	0.372947	0.0553693	0.0236071	0.460118	0.045941	0.00731541	0.122223	0.632013	3.23845	0.33746	0.369419	0.072946	0.220175	6.305891
370	-13199.5	-13171.2	-28.3782	0.3132509	0.293493	0.132473	0.221668	0.0820804	0.174913	0.112362	0.210974	0.14686	0.184199	0.30951	0.136643	0.113361	0.258395	0.190768	0.215781	0.310639	0.242935	0.2202	0.210282	0.114154	0.179263	0.100949	0.468432	0.0723976	0.127619	0.058959	0.0370007	0.0118657	0.126998	0.187833	0.0571705	0.0820291	0.151388	0.044899	0.0434865	0.0403298	0.0806025	0.0148872	0.199676	0.0856191	0.027515	0.0301574	0.0318198	0.0424915	0.362914	0.0559929	0.0198765	0.465299	0.0534261	0.0064316	0.114835	0.617399	3.26133	0.336395	0.370013	0.0730633	0.220529	6.142589
380	-13199.4	-13173	-26.4667	0.3032941	0.295854	0.125882	0.170505	0.0917562	0.180243	0.151962	0.21845	0.107176	0.140111	0.291863	0.08382	0.137669	0.27114	0.26304	0.163673	0.259535	0.239954	0.155653	0.200723	0.0906935	0.116958	0.109416	0.357718	0.0497827	0.142604	0.0483765	0.0638162	0.0295873	0.238725	0.131004	0.0748698	0.0898461	0.238937	0.0770752	0.0518819	0.0924937	0.0355095	0.0286938	0.177861	0.0508483	0.051243	0.0130678	0.0414208	0.0390926	0.360274	0.0600018	0.0197319	0.467862	0.0530374	0.00556632	0.10706	0.601294	3.28608	0.336395	0.370013	0.0730633	0.220529	5.951434
390	-13203.4	-13171.7	-31.6748	0.306829	0.26746	0.175613	0.184022	0.125906	0.153014	0.140807	0.226688	0.123885	0.114351	0.322882	0.0841959	0.154455	0.235312	0.208994	0.161954	0.334128	0.274039	0.19629	0.230283	0.0921868	0.138442	0.136307	0.562752	0.0277929	0.179028	0.0533747	0.115331	0.0129101	0.166052	0.176595	0.0496544	0.0865077	0.239441	0.0651211	0.0658041	0.0468449	0.115263	0.018675	0.236939	0.0295434	0.0653117	0.00731557	0.0707755	0.0373885	0.344569	0.0573862	0.0188718	0.504659	0.0371263	0.0058656	0.109817	0.607095	3.27722	0.334954	0.374232	0.0712283	0.219585	6.472248
400	-13203.7	-13170.1	-33.6832	0.3224951	0.320448	0.1634	0.175832	0.127965	0.166658	0.167692	0.284177	0.151751	0.133877	0.293883	0.104865	0.163364	0.18715	0.320105	0.183439	0.342176	0.294579	0.236987	0.216337	0.0749122	0.110731	0.100089	0.461147	0.0576977	0.134587	0.0388601	0.070137	0.0375839	0.234763	0.186188	0.0235559	0.109701	0.24169	0.0679625	0.068407	0.0590796	0.061189	0.0332407	0.307742	0.0663408	0.0378521	0.00402533	0.0509142	0.0425219	0.352224	0.061398	0.019291	0.498964	0.0256011	0.00729646	0.12207	0.631716	3.23892	0.332377	0.378501	0.071227	0.217895	6.673081
410	-13195.8	-13168.1	-27.7341	0.2904462	0.307177	0.0989714	0.164026	0.117326	0.232242	0.156317	0.250332	0.135514	0.177959	0.257897	0.0710593	0.13795	0.230603	0.248582	0.160009	0.340458	0.248224	0.239708	0.161856	0.0912565	0.136656	0.0831876	0.459352	0.0330313	0.171453	0.0372779	0.0981062	0.0134313	0.139067	0.19767	0.0363612	0.0879046	0.167292	0.0522733	0.0299421	0.0235919	0.0465358	0.0199644	0.192819	0.0745772	0.0355474	0.0357185	0.0789514	0.0359161	0.341962	0.0651709	0.0241989	0.504295	0.0284569	0.00455238	0.0970865	0.579404	3.31896	0.334906	0.373478	0.0718415	0.219775	6.078179
420	-13204.7	-13178.2	-26.567	0.3132654	0.264803	0.146906	0.166056	0.0787357	0.254872	0.156317	0.294298	0.129775	0.140284	0.246028	0.0966907	0.130076	0.21054	0.181374	0.190251	0.277467	0.206671	0.20707	0.239098	0.0960033	0.150494	0.0683944	0.378984	0.0763422	0.103902	0.0729143	0.0836595	0.0117903	0.144022	0.199998	0.0223875	0.0765929	0.179111	0.105837	0.0432041	0.0364498	0.0394115	0.0133647	0.216735	0.0628483	0.0214508	0.0551056	0.0851513	0.0363489	0.345444	0.0675088	0.0204339	0.499699	0.0305656	0.00643291	0.114846	0.617422	3.2613	0.335674	0.374335	0.0697122	0.220279	5.961466
430	-13201	-13170.2	-30.798	0.2976931	0.300366	0.148987	0.159941	0.140655	0.247128	0.123996	0.236211	0.14589	0.131067	0.333424	0.0761105	0.133849	0.190596	0.210857	0.227443	0.33519	0.245743	0.180841	0.255804	0.0616163	0.10982	0.138806	0.428783	0.0787525	0.173096	0.0669265	0.0836595	0.0128902	0.188804	0.164068	0.11055	0.151769	0.141579	0.110933	0.0707522	0.0315446	0.0386126	0.0473514	0.159895	0.0628483	0.0310512	0.0170028	0.0793579	0.0363229	0.345197	0.0674605	0.0173195	0.499342	0.0343586	0.00511004	0.102702	0.591908	3.30028	0.335134	0.373733	0.0712087	0.219925	6.384566
440	-13207.5	-13179.7	-27.765	0.2763999	0.232529	0.135603	0.184006	0.0966969	0.182586	0.170627	0.314913	0.109126	0.0848708	0.36008	0.127609	0.137239	0.207383	0.184706	0.145925	0.338214	0.313172	0.201014	0.206002	0.0695287	0.149811	0.0997323	0.470596	0.041488	0.145188	0.0363131	0.075055	0.0108883	0.145179	0.263022	0.0512415	0.0735419	0.124279	0.0678285	0.0183036	0.0427495	0.0422788	0.0232224	0.224851	0.0459066	0.011454	0.0333597	0.0831461	0.0363967	0.331182	0.0675976	0.0165358	0.512865	0.0354232	0.00357658	0.0863124	0.553957	3.35615	0.332569	0.375174	0.0714834	0.220773	6.081268
450	-13199.2	-13168.7	-30.4685	0.3188183	0.22473	0.101145	0.166057	0.115181	0.175632	0.161037	0.256416	0.111988	0.161545	0.44458	0.116854	0.147673	0.207383	0.209326	0.187091	0.294531	0.302869	0.192285	0.194139	0.101814	0.149811	0.082762	0.470596	0.0330641	0.167705	0.0330258	0.0968598	0.00728407	0.207563	0.170924	0.0384454	0.0716796	0.165641	0.105569	0.0465762	0.0382197	0.0518955	0.0781698	0.265154	0.0576335	0.0266289	0.0451646	0.0689707	0.0369575	0.328906	0.0740125	0.0194252	0.509341	0.031357	0.00694542	0.119191	0.626093	3.24777	0.332569	0.375174	0.0714834	0.220773	6.351617
460	-13202.4	-13168.4	-33.9871	0.30099	0.385207	0.145742	0.166057	0.123144	0.206462	0.127565	0.290616	0.14517	0.140184	0.305272	0.150596	0.135888	0.270491	0.194137	0.216215	0.270285	0.287619	0.248727	0.27012	0.0919961	0.163734	0.104615	0.545856	0.0547829	0.104035	0.0545662	0.0907198	0.00246341	0.199788	0.217099	0.0651741	0.13294	0.1911	0.06395	0.0532633	0.0344008	0.0427097	0.0339729	0.186496	0.0560312	0.00988877	0.0242713	0.10013	0.034578	0.313698	0.0704734	0.0207918	0.527429	0.0330293	0.00537596	0.105265	0.597462	3.2919	0.335232	0.37033	0.0720168	0.22242	6.703479
470	-13205.2	-13167.9	-37.2987	0.3002216	0.336216	0.148401	0.202399	0.113545	0.204427	0.17242	0.267218	0.136389	0.219206	0.343885	0.192143	0.132325	0.260243	0.24151	0.243804	0.370595	0.294516	0.206461	0.281965	0.101027	0.137653	0.149074	0.501055	0.105188	0.156618	0.0525765	0.0661764	0.0171312	0.203748	0.12509	0.0856706	0.10782	0.172313	0.0768698	0.0610282	0.0225366	0.0798542	0.0173705	0.241345	0.0308754	0.0344044	0.0439589	0.077582	0.0300579	0.302692	0.0680008	0.019741	0.549701	0.0298066	0.0053133	0.104668	0.596175	3.29384	0.325137	0.373331	0.0773095	0.224222	7.034635
480	-13206.8	-13163.6	-43.2246	0.2887541	0.320198	0.2187	0.230596	0.162154	0.238217	0.163991	0.20651	0.149771	0.166054	0.459782	0.15609	0.147829	0.235373	0.295865	0.247863	0.394156	0.286833	0.2261	0.361732	0.0996284	0.124822	0.125814	0.454712	0.0607551	0.159594	0.0651524	0.158918	0.0299334	0.182609	0.198283	0.0404783	0.1499	0.216718	0.0928589	0.142508	0.0314615	0.0540229	0.012272	0.2372	0.0682415	0.0871974	0.0621575	0.104177	0.026714	0.258143	0.0705225	0.0220791	0.601142	0.0213995	0.00442749	0.0957801	0.576424	3.32337	0.348136	0.365005	0.0797149	0.207144	7.627229
490	-13201.4	-13164	-37.4215	0.316715	0.331406	0.181918	0.226279	0.149177	0.267382	0.150212	0.237543	0.16592	0.162001	0.363184	0.157972	0.154106	0.217512	0.250502	0.22205	0.374796	0.324716	0.2261	0.294953	0.0829923	0.118913	0.102407	0.372986	0.0359531	0.126391	0.0544616	0.130032	0.0172777	0.149286	0.137267	0.0382648	0.145785	0.253915	0.0743078	0.0497266	0.078862	0.0513021	0.0582877	0.247984	0.0482622	0.0795985	0.0620416	0.0728844	0.0259752	0.244934	0.0777108	0.0200802	0.601152	0.0301475	0.0067488	0.117545	0.622834	3.25287	0.347416	0.364249	0.0816197	0.206715	7.046918
500	-13208.8	-13170.2	-38.5923	0.3238201	0.321112	0.186307	0.21446	0.118263	0.205312	0.120711	0.337948	0.163987	0.138986	0.363184	0.134276	0.116019	0.224955	0.255179	0.212709	0.333309	0.288232	0.283889	0.334522	0.0959633	0.182456	0.164899	0.503404	0.0360383	0.193796	0.0312933	0.102366	0.0297501	0.161727	0.150361	0.0204308	0.114829	0.281019	0.0904386	0.100095	0.0734507	0.0623615	0.0154431	0.228035	0.0524922	0.0364734	0.0104768	0.0730331	0.0384018	0.279373	0.0738348	0.0135343	0.571168	0.0236884	0.00742522	0.123107	0.63372	3.23575	0.340963	0.367757	0.082787	0.208493	7.163991
510	-13203.4	-13165.5	-37.842	0.30538	0.31886	0.136194	0.174049	0.145683	0.285991	0.131355	0.203213	0.12194	0.195323	0.306688	0.174113	0.180337	0.25152	0.253148	0.264344	0.355496	0.262472	0.200873	0.282754	0.120696	0.160686	0.0847894	0.576538	0.0670383	0.166378	0.079606	0.0962345	0.0169725	0.124517	0.221739	0.029686	0.101676	0.290187	0.096162	0.0776385	0.0131512	0.0651713	0.0194102	0.241584	0.0516166	0.0310535	0.0562944	0.0557877	0.0327837	0.238201	0.0779059	0.0130724	0.602661	0.0353762	0.00574186	0.108686	0.604728	3.28084	0.345991	0.364363	0.083078	0.206569	7.088964
520	-13208.6	-13163.6	-44.9129	0.287346	0.388462	0.142892	0.284256	0.15177	0.32671	0.152218	0.240008	0.176074	0.135137	0.440921	0.115967	0.177894	0.269316	0.266824	0.215638	0.354367	0.415264	0.299223	0.290286	0.10794	0.161985	0.113823	0.515707	0.0600731	0.201355	0.0707482	0.0904895	0.025416	0.187949	0.195816	0.034254	0.152194	0.284956	0.0861206	0.0899355	0.0160415	0.105327	0.00414613	0.244901	0.0744166	0.0594369	0.0353755	0.0344192	0.035159	0.255459	0.0585518	0.0232632	0.604564	0.0230034	0.0043251	0.0946946	0.573927	3.32705	0.329678	0.373477	0.0851428	0.211703	7.796053
530	-13210.8	-13167.2	-43.6173	0.2892518	0.388463	0.210642	0.197031	0.180906	0.237632	0.151973	0.223272	0.126819	0.213815	0.419982	0.122572	0.195663	0.278678	0.306523	0.242025	0.346559	0.296874	0.268785	0.245537	0.144659	0.196723	0.136966	0.473589	0.0263488	0.117132	0.122981	0.11682	0.0430331	0.111463	0.305507	0.0413389	0.118631	0.184206	0.0690794	0.124317	0.0735122	0.106054	0.00985999	0.247767	0.112018	0.0402758	0.0289801	0.0614847	0.0355293	0.25815	0.0561284	0.00853124	0.610931	0.0307298	0.00446402	0.0961642	0.577303	3.32207	0.33057	0.374488	0.0826663	0.212276	7.666498
540	-13208.2	-13164.2	-44.0598	0.2880652	0.405806	0.197944	0.20146	0.157051	0.233574	0.146572	0.247765	0.174102	0.134018	0.487987	0.142917	0.154483	0.316134	0.308351	0.220721	0.35688	0.308548	0.223633	0.21728	0.0998117	0.134827	0.112367	0.570515	0.0764778	0.164811	0.0466059	0.104942	0.00794021	0.211361	0.241943	0.0695298	0.149158	0.160685	0.0838344	0.0642031	0.0427398	0.105092	0.0186215	0.350021	0.112018	0.0332366	0.0516619	0.063114	0.0357998	0.248735	0.0562359	0.0202643	0.615582	0.0233833	0.00437723	0.0952489	0.575204	3.32517	0.33642	0.369133	0.0852074	0.20924	7.710743
550	-13203.5	-13165.3	-38.1772	0.2801257	0.262213	0.225881	0.250605	0.196567	0.231623	0.189272	0.214802	0.201212	0.15802	0.423663	0.121393	0.165276	0.205731	0.2213	0.202319	0.333179	0.292856	0.200529	0.31231	0.0913639	0.146028	0.113741	0.530954	0.0512758	0.120049	0.0654644	0.177979	0.0213514	0.170763	0.193599	0.0224563	0.124804	0.18886	0.109008	0.097142	0.0292705	0.0584315	0.0246319	0.158411	0.0535058	0.0690984	0.0260925	0.0694532	0.0411013	0.256243	0.0579335	0.0207655	0.594952	0.0290045	0.00382194	0.0891532	0.560866	3.34616	0.343237	0.358195	0.0850886	0.21348	7.122484
560	-13198.3	-13156.8	-41.5179	0.3145622	0.302429	0.160837	0.211276	0.144439	0.244587	0.159512	0.213872	0.148634	0.159041	0.361024	0.123087	0.151418	0.261247	0.239546	0.250309	0.372752	0.290361	0.284838	0.252867	0.124261	0.206655	0.105415	0.582892	0.0416242	0.181378	0.0707764	0.152311	0.0137377	0.146436	0.260572	0.075855	0.123055	0.218022	0.123822	0.127613	0.0237141	0.0496481	0.0374916	0.250588	0.0539753	0.0369696	0.0543759	0.0632901	0.0376487	0.274465	0.0498354	0.0214851	0.582054	0.0345118	0.0065507	0.115861	0.619467	3.25812	0.351076	0.357619	0.0781677	0.213137	7.456555
570	-13193.2	-13159.2	-33.9736	0.3102618	0.338226	0.142055	0.156517	0.109611	0.273903	0.15515	0.261165	0.142147	0.173043	0.397634	0.111458	0.129766	0.218825	0.203905	0.213975	0.352674	0.242795	0.237223	0.221583	0.079128	0.194815	0.11456	0.480253	0.0633587	0.149834	0.052936	0.0976468	0.0149377	0.152003	0.176929	0.0200878	0.0894199	0.21656	0.0701297	0.0721722	0.0570953	0.0653483	0.0222067	0.216101	0.062283	0.0592957	0.0029176	0.090451	0.0373637	0.272387	0.0653773	0.0129725	0.577648	0.0342506	0.00616459	0.112498	0.61264	3.2687	0.363667	0.354584	0.0775043	0.204244	6.702126
580	-13204	-13171.4	-32.5644	0.3108899	0.430619	0.146683	0.179459	0.130716	0.258673	0.146966	0.192316	0.202448	0.136007	0.311402	0.111458	0.15923	0.228526	0.17975	0.257907	0.241862	0.242054	0.224497	0.267296	0.117014	0.143988	0.117206	0.435628	0.0663123	0.171317	0.0748744	0.0861618	0.0184424	0.184826	0.163664	0.029457	0.0668539	0.220892	0.0922417	0.0452048	0.0522719	0.0788877	0.0519186	0.130791	0.0703839	0.0438596	0.00705786	0.0440821	0.0362233	0.264073	0.0644492	0.0203245	0.57743	0.0375	0.00622018	0.112989	0.613646	3.26715	0.362498	0.355196	0.0777089	0.204597	6.561207
590	-13195	-13161.3	-33.7707	0.3144359	0.296468	0.156664	0.214252	0.123875	0.278842	0.15734	0.242485	0.129652	0.14507	0.401476	0.122551	0.143355	0.196922	0.279958	0.16684	0.340037	0.253571	0.20498	0.219341	0.112882	0.161991	0.0958413	0.417738	0.0921406	0.101353	0.0657588	0.0914531	0.0116083	0.14552	0.225904	0.0413015	0.141803	0.196999	0.0721871	0.11111	0.0620113	0.0760359	0.0347452	0.17227	0.0517283	0.0436585	0.0405111	0.041603	0.0357837	0.260869	0.0758028	0.0200779	0.570422	0.0370449	0.00653918	0.115762	0.619268	3.25843	0.327951	0.373291	0.0837393	0.215019	6.68183
600	-13208.9	-13172.9	-35.9995	0.3399112	0.374032	0.213138	0.17153	0.128779	0.194703	0.157436	0.193264	0.151819	0.14243	0.310179	0.104329	0.171359	0.253138	0.229773	0.197244	0.375236	0.288788	0.263417	0.243444	0.0945082	0.160374	0.081922	0.560872	0.0530614	0.143806	0.0628378	0.0546728	0.0165582	0.205245	0.157747	0.0572213	0.0638876	0.274109	0.0824312	0.0709386	0.0399419	0.0659149	0.02971	0.221332	0.127393	0.0398374	0.0142386	0.0621163	0.0327	0.303929	0.0707885	0.0208643	0.545295	0.0264229	0.00908355	0.135693	0.657126	3.1981	0.356649	0.351768	0.0789111	0.212672	6.904714
610	-13199.1	-13169.1	-29.9303	0.2899102	0.266626	0.167374	0.15368	0.098626	0.254016	0.139957	0.208965	0.155275	0.142452	0.312769	0.10151	0.133853	0.198467	0.222017	0.176086	0.277242	0.257862	0.217626	0.212593	0.100237	0.140737	0.0955798	0.417181	0.105283	0.151171	0.0545472	0.15177	0.0213202	0.168979	0.151338	0.0476858	0.042546	0.204272	0.0862954	0.0729147	0.0557165	0.0578118	0.0315525	0.295496	0.0286387	0.0599843	0.0200154	0.039724	0.0324053	0.30119	0.0701505	0.0198326	0.540381	0.0360404	0.00451261	0.0966725	0.578462	3.32035	0.342889	0.36008	0.0793346	0.217697	6.297792
620	-13195.2	-13169.7	-25.4532	0.3154505	0.279	0.113409	0.142453	0.0863915	0.181416	0.160406	0.192212	0.140879	0.144033	0.270848	0.125639	0.150891	0.202586	0.260127	0.206129	0.289792	0.228005	0.175528	0.185821	0.0698766	0.117768	0.111263	0.391008	0.0323269	0.121127	0.0800869	0.0963401	0.0128442	0.112115	0.240129	0.0347875	0.0502888	0.156117	0.0766335	0.0730913	0.0722792	0.0325328	0.0573656	0.137823	0.0598012	0.0457765	0.0412232	0.0919132	0.0332106	0.266701	0.0718937	0.0140533	0.553809	0.0603319	0.00663205	0.116556	0.62086	3.25595	0.345022	0.362321	0.0798283	0.212828	5.850086
630	-13194	-13165.2	-28.8345	0.3135715	0.271088	0.14668	0.179359	0.0960683	0.254899	0.151501	0.24583	0.104888	0.15447	0.30994	0.107176	0.129733	0.227766	0.190498	0.251632	0.246831	0.2713	0.2106	0.197429	0.107481	0.157733	0.0809923	0.375293	0.0586351	0.111349	0.0731901	0.0668008	0.00622895	0.144543	0.208876	0.0523194	0.0911852	0.214774	0.0763952	0.0555926	0.0823614	0.033992	0.0285232	0.17598	0.0467059	0.0667775	0.0497164	0.0750784	0.0360013	0.327606	0.0671313	0.0208828	0.522818	0.025561	0.00646061	0.115086	0.617906	3.26055	0.339917	0.378619	0.0717852	0.209679	6.188211
640	-13190.1	-13159.3	-30.7256	0.2938761	0.248539	0.1374	0.146694	0.122418	0.252934	0.141408	0.238755	0.135994	0.200856	0.402953	0.104364	0.123221	0.227644	0.171488	0.234079	0.262037	0.291686	0.226231	0.231101	0.097188	0.121156	0.115308	0.467904	0.0734996	0.116365	0.0603699	0.0813808	0.0305168	0.132748	0.239371	0.0282286	0.0781492	0.217953	0.0502084	0.0689412	0.0486467	0.0588109	0.0258421	0.196503	0.0439914	0.0408342	0.0333645	0.0502424	0.0360887	0.3284	0.06513	0.0206723	0.524086	0.025623	0.00481172	0.0997403	0.585374	3.31007	0.33102	0.372981	0.0761541	0.219845	6.377325
650	-13206.8	-13179.9	-26.9701	0.2770821	0.228164	0.0918195	0.144223	0.13944	0.172188	0.134447	0.157554	0.178402	0.17116	0.383269	0.104348	0.103022	0.202073	0.179505	0.225498	0.217275	0.26534	0.188001	0.242633	0.115013	0.134052	0.109889	0.483228	0.0365123	0.114643	0.039445	0.0973205	0.0175992	0.155224	0.165783	0.0639417	0.0951983	0.117381	0.061922	0.0475581	0.0480751	0.0964956	0.051181	0.175695	0.0922928	0.0485517	0.0661193	0.0402948	0.037069	0.324146	0.0652549	0.0240694	0.52509	0.0243701	0.00362078	0.0868314	0.555231	3.35432	0.337593	0.371754	0.0715322	0.219121	6.001774
660	-13197.8	-13174	-23.7293	0.3015324	0.27171	0.109822	0.12269	0.149903	0.150126	0.103414	0.176308	0.11769	0.147931	0.288644	0.0704753	0.126716	0.16477	0.226534	0.168396	0.304954	0.275573	0.193254	0.204213	0.0730729	0.118405	0.119608	0.427455	0.0514022	0.153913	0.0809125	0.130116	0.0192493	0.138017	0.213654	0.0256375	0.053231	0.170437	0.0457074	0.0521475	0.0251538	0.106837	0.00357548	0.145875	0.0397047	0.0430943	0.0313639	0.0360005	0.0481339	0.322261	0.057304	0.0195908	0.519872	0.0328384	0.00542043	0.105688	0.598367	3.29052	0.341736	0.377887	0.0703201	0.210057	5.677691
670	-13190.7	-13167.3	-23.394	0.2963571	0.261177	0.144799	0.181943	0.131507	0.199813	0.138651	0.193744	0.154605	0.100569	0.290689	0.131684	0.0796822	0.155996	0.19656	0.16601	0.25128	0.20282	0.213295	0.185619	0.0977185	0.118405	0.110431	0.428525	0.0548684	0.104374	0.0411217	0.0849172	0.0320442	0.117318	0.191206	0.0335032	0.0683549	0.133829	0.0941227	0.0655455	0.0336717	0.0514269	0.000645104	0.183034	0.0721783	0.0326225	0.0459154	0.0679422	0.0454727	0.304443	0.0622693	0.0220111	0.515149	0.0506545	0.00500446	0.101664	0.589634	3.3037	0.339344	0.375242	0.0747475	0.210667	5.644164
680	-13198.2	-13172.1	-26.0517	0.2963075	0.294765	0.170874	0.192125	0.108214	0.183852	0.134078	0.176051	0.151661	0.100569	0.294089	0.117394	0.134482	0.156544	0.191674	0.255932	0.230731	0.236347	0.227723	0.244269	0.0805026	0.156396	0.0992643	0.467858	0.0256398	0.134033	0.0798814	0.0747856	0.0177357	0.132743	0.170633	0.0273753	0.0918737	0.185809	0.0667263	0.045037	0.066677	0.0433914	0.00165228	0.11717	0.0714394	0.0209706	0.0656384	0.0653291	0.0369784	0.286961	0.065023	0.0207472	0.552575	0.0377151	0.00500057	0.101626	0.589549	3.30382	0.349946	0.354488	0.077195	0.218372	5.909936
690	-13193.5	-13165.7	-27.772	0.2990596	0.275813	0.127096	0.225636	0.142425	0.184901	0.140636	0.234313	0.130737	0.148976	0.296408	0.114339	0.155226	0.219678	0.206249	0.194733	0.239835	0.218202	0.198717	0.238411	0.0686898	0.154786	0.126665	0.383852	0.0617467	0.105915	0.0614133	0.0754518	0.015135	0.130057	0.146157	0.0433347	0.125788	0.247449	0.0632954	0.0566497	0.0608932	0.0883481	0.000252436	0.151343	0.065174	0.0256087	0.0706612	0.0609651	0.039991	0.234226	0.0753698	0.0194614	0.606805	0.0241471	0.00521933	0.103764	0.59422	3.2968	0.347902	0.355729	0.0857585	0.21061	6.081965
700	-13200	-13164.5	-35.5194	0.2826758	0.378058	0.133428	0.153958	0.120845	0.230265	0.129671	0.254726	0.155169	0.146478	0.348553	0.145654	0.110826	0.289855	0.226703	0.251706	0.364624	0.25923	0.207361	0.281297	0.141723	0.14242	0.102619	0.513881	0.0308068	0.130834	0.0590902	0.0652696	0.00311928	0.140189	0.239926	0.0632137	0.103809	0.206346	0.0425625	0.0854046	0.0571013	0.0847576	0.00275175	0.242383	0.0690159	0.0531109	0.0472878	0.0406828	0.0343445	0.248173	0.0601594	0.0169324	0.600553	0.0398376	0.00399547	0.0911053	0.565529	3.33937	0.348462	0.356302	0.0842878	0.210949	6.85671
