Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3160	-14493.4	-14513.9	20.5466	0.113349	0.102917	0.10936	0.0869909	0.101141	0.0689543	0.125285	0.0877522	0.0845113	0.156533	0.0883973	0.0742626	0.0846016	0.111053	0.126512	0.125273	0.142858	0.112751	0.1212	0.0762241	0.084663	0.0852609	0.173033	0.022666	0.00913551	0.0133874	0.0507766	0.0394078	0.0169624	0.0286036	0.0465585	0.0194581	0.0487167	0.0443251	0.0325308	0.0214023	0.0201914	0.0168526	0.0192812	0.0359154	0.035576	0.084134	0.0434062	0.227206	0.268051	0.0611775	0.0245472	0.408503	0.0105145	0.244284	0.225846	0.165105	0.364765	3.092171
3170	-14497.4	-14518.4	20.9653	0.144145	0.104039	0.108756	0.089843	0.0987334	0.0617473	0.10415	0.0750677	0.0843607	0.185129	0.0770507	0.0802643	0.0881623	0.096786	0.103399	0.125006	0.103452	0.127506	0.0997027	0.0720522	0.0861167	0.0900453	0.16272	0.0197051	0.0073458	0.0170712	0.0367513	0.0327194	0.0334111	0.0218482	0.0496601	0.0130833	0.0459635	0.0447544	0.0399975	0.0286675	0.0353622	0.0136069	0.0214821	0.0532518	0.0413903	0.0756359	0.0503566	0.216928	0.278339	0.0601608	0.037081	0.396468	0.0110227	0.244611	0.233021	0.150613	0.371755	3.050298
3180	-14505.3	-14526.4	21.176	0.107495	0.100512	0.103113	0.12475	0.0979685	0.0827986	0.100305	0.0833836	0.0884867	0.183465	0.0664205	0.0765394	0.0991289	0.0895623	0.108367	0.144663	0.138291	0.0992221	0.11433	0.0747049	0.0756684	0.0770373	0.165359	0.03116	0.0168984	0.011699	0.0295474	0.0533166	0.0228026	0.0186426	0.0443133	0.0179559	0.0454274	0.0267223	0.0393249	0.0224858	0.0254566	0.013359	0.0189515	0.0489931	0.0383869	0.0762036	0.026015	0.231205	0.280908	0.0571549	0.0327475	0.382696	0.0152884	0.223281	0.233455	0.164323	0.378941	3.029234
3190	-14506.2	-14526.2	20.0156	0.149137	0.12887	0.0923068	0.0896569	0.104598	0.0737739	0.125373	0.0797419	0.0907332	0.199001	0.086394	0.0613702	0.0957048	0.0983142	0.117093	0.154626	0.102393	0.0907693	0.138259	0.092744	0.0765693	0.0916097	0.165281	0.0220893	0.0152253	0.0186521	0.0367658	0.0379602	0.0155632	0.0227789	0.0526958	0.00889782	0.0455846	0.0392968	0.0414135	0.0273392	0.029798	0.0208261	0.011665	0.0300225	0.02955	0.0852564	0.0495735	0.224274	0.284635	0.0470927	0.0339624	0.399707	0.0103277	0.233408	0.234975	0.1481	0.383517	3.145273
3200	-14501.8	-14521.9	20.0772	0.131553	0.0931548	0.0854256	0.0893938	0.104377	0.076801	0.123342	0.0755691	0.0898535	0.201622	0.0745683	0.0778836	0.0939917	0.102043	0.121935	0.118652	0.15194	0.0873936	0.149965	0.0824292	0.072266	0.10061	0.165735	0.0233169	0.0117461	0.00955949	0.0401006	0.0430222	0.0225378	0.0236057	0.0510059	0.0192874	0.0462741	0.0484491	0.0419701	0.0144962	0.0257349	0.0184334	0.0158388	0.0354594	0.0288872	0.0870194	0.0618647	0.221221	0.304498	0.0587985	0.0257906	0.378397	0.0112957	0.229357	0.24476	0.147026	0.378856	3.139114
3210	-14503.6	-14525.6	21.9469	0.124316	0.073637	0.100225	0.0933388	0.104851	0.0792021	0.104923	0.0556897	0.0943905	0.164754	0.0745683	0.0661893	0.0878368	0.107424	0.115236	0.102397	0.150518	0.098172	0.0984099	0.089868	0.0873932	0.0726214	0.182216	0.0222887	0.0144801	0.0187718	0.0418962	0.0344751	0.0212987	0.0181642	0.0304943	0.0173543	0.0392242	0.0395434	0.0413962	0.0219273	0.0208532	0.0211668	0.0148113	0.045757	0.0317319	0.0819172	0.0464111	0.211519	0.299615	0.0554067	0.0262331	0.398441	0.00878522	0.240171	0.225746	0.154676	0.379408	2.952141
3220	-14502.6	-14522.9	20.2274	0.121354	0.106301	0.0915831	0.118557	0.0969843	0.0780319	0.137197	0.075312	0.0882986	0.157783	0.0745683	0.092858	0.0878368	0.0984601	0.117559	0.136768	0.108402	0.116414	0.135375	0.0766554	0.111363	0.0931169	0.14731	0.0211345	0.00775722	0.0188363	0.0350845	0.0436947	0.0243157	0.0231992	0.0404383	0.0146108	0.0409049	0.0510747	0.034553	0.0292716	0.0316724	0.0146834	0.0243583	0.0375562	0.0404442	0.0860377	0.0363799	0.228628	0.281519	0.0562552	0.0247002	0.402141	0.00675711	0.229585	0.227325	0.158788	0.384301	3.124096
3230	-14505.9	-14527	21.0879	0.111404	0.10454	0.0841715	0.0911223	0.0851905	0.084837	0.122977	0.092806	0.089208	0.200467	0.0655934	0.0731419	0.093504	0.115385	0.130508	0.146456	0.140687	0.112125	0.116154	0.0724396	0.0914924	0.0797336	0.128564	0.028446	0.0108537	0.0145865	0.0323174	0.0419117	0.0115234	0.0328459	0.0410739	0.0131968	0.0502426	0.035429	0.0209174	0.0188043	0.0237674	0.0167481	0.0242485	0.0387292	0.0385384	0.0679417	0.0434143	0.224914	0.282826	0.0519532	0.0240832	0.406104	0.010119	0.243785	0.217809	0.164061	0.374346	3.038043
3240	-14499.9	-14521.5	21.5806	0.133255	0.0914104	0.10162	0.0952191	0.0951942	0.0598483	0.110201	0.0667309	0.0920844	0.184528	0.0814298	0.0706288	0.104539	0.0923933	0.112752	0.121103	0.137606	0.0962141	0.110746	0.0752184	0.0777605	0.0737701	0.147449	0.0300265	0.0169292	0.0162253	0.0260305	0.0417065	0.0246577	0.0346328	0.0434158	0.0231303	0.0380224	0.0528273	0.0298346	0.0377503	0.0320933	0.0136892	0.0119529	0.0304477	0.0299172	0.091472	0.032308	0.218576	0.291011	0.0518157	0.0279755	0.396166	0.0144562	0.258863	0.223142	0.14633	0.371664	2.98877
3250	-14507.9	-14528.3	20.3826	0.108381	0.124971	0.114929	0.0952191	0.114178	0.0840808	0.11855	0.0685728	0.0877341	0.186762	0.0779829	0.0777862	0.104539	0.0871057	0.119405	0.133895	0.1228	0.135339	0.106528	0.0752184	0.0976152	0.101087	0.149739	0.0146906	0.00748493	0.0286991	0.0261573	0.0216142	0.0255482	0.0372232	0.0439024	0.0148946	0.0355789	0.049728	0.0393096	0.0315715	0.0315371	0.0222035	0.0219326	0.0237157	0.0251282	0.0771817	0.038049	0.22921	0.275042	0.0536875	0.0274064	0.397521	0.0171335	0.239566	0.230982	0.14912	0.380332	3.108569
3260	-14509.3	-14530.5	21.2445	0.1519	0.0919118	0.102054	0.0810838	0.111268	0.0640976	0.114254	0.0950529	0.0777613	0.186734	0.0988557	0.0680913	0.0859214	0.0840089	0.111485	0.13232	0.134166	0.0953007	0.113822	0.0613778	0.0838631	0.104763	0.14413	0.0212381	0.0172922	0.0182535	0.0243982	0.0290378	0.0274896	0.0167783	0.0406961	0.0286573	0.0340151	0.0448543	0.0317351	0.0268159	0.0185156	0.0170539	0.0269369	0.023609	0.0371508	0.100715	0.042914	0.206169	0.285662	0.0512762	0.028515	0.418636	0.00974125	0.257119	0.22665	0.154611	0.36162	3.02238
3270	-14504.8	-14526	21.1919	0.118715	0.0855155	0.126773	0.104188	0.0969776	0.0565777	0.105039	0.0811225	0.0800888	0.14947	0.0655003	0.0807061	0.0796442	0.0986874	0.115544	0.147126	0.114593	0.106936	0.125316	0.0756761	0.0857545	0.0806587	0.178821	0.0231177	0.0123279	0.0156201	0.0187625	0.0453008	0.0362628	0.0247862	0.0491683	0.00755405	0.0470226	0.0427028	0.0467031	0.0216864	0.034688	0.0175307	0.0205571	0.0331294	0.0457136	0.0831961	0.04238	0.215023	0.286396	0.0525814	0.0234133	0.404407	0.0181798	0.233134	0.231289	0.149103	0.386474	3.027639
3280	-14500.9	-14521.6	20.6539	0.125597	0.110325	0.105821	0.0997106	0.0949159	0.0876836	0.12194	0.0702193	0.0888851	0.160703	0.086306	0.0814624	0.0951859	0.0830891	0.0992705	0.118206	0.107209	0.137764	0.114341	0.0848121	0.0801819	0.087804	0.195064	0.0127581	0.0171847	0.0190263	0.0381786	0.0401196	0.0191015	0.0329189	0.0390003	0.0185856	0.0529909	0.0491822	0.0348405	0.0275696	0.0206029	0.011702	0.0147659	0.0357979	0.0425317	0.0783096	0.039779	0.210162	0.273157	0.0602382	0.0220172	0.414054	0.0203718	0.248344	0.234213	0.161696	0.355747	3.081443
3290	-14519.2	-14539.7	20.4843	0.160807	0.101027	0.0963183	0.0952701	0.112741	0.0544672	0.125682	0.0601232	0.0824891	0.198791	0.0916696	0.0695854	0.0931833	0.109853	0.0754788	0.123559	0.140038	0.126045	0.108712	0.0684603	0.0849946	0.0860701	0.158087	0.024926	0.00626848	0.0221984	0.0471121	0.0328605	0.0279506	0.0248162	0.0342104	0.0233464	0.0327008	0.0732723	0.0290396	0.0275696	0.0236742	0.0131505	0.0145353	0.0472689	0.0361125	0.0789318	0.0550101	0.220471	0.264318	0.0605171	0.0214119	0.419383	0.0138983	0.236825	0.242777	0.146551	0.373846	3.098406
3300	-14509.9	-14530.2	20.3092	0.117845	0.114934	0.101134	0.102144	0.0936515	0.0675064	0.112934	0.0822402	0.0673795	0.184045	0.0783305	0.0835049	0.110738	0.106609	0.105713	0.140623	0.145753	0.0979695	0.1245	0.0825169	0.0996687	0.0831882	0.202766	0.02153	0.00630668	0.0203371	0.0402573	0.034156	0.0258666	0.0166699	0.0547409	0.0134325	0.033821	0.0403101	0.0261681	0.0181612	0.0231745	0.0169896	0.0111821	0.0289036	0.0385672	0.0967453	0.0428941	0.199677	0.300425	0.0667522	0.0283227	0.395026	0.00979652	0.237933	0.237093	0.158056	0.366918	3.115909
3310	-14503.7	-14524.2	20.5841	0.106799	0.0977738	0.105173	0.100037	0.113974	0.0856441	0.122327	0.0596326	0.0877394	0.166958	0.0796596	0.0811074	0.0860463	0.111603	0.104083	0.135018	0.119451	0.117814	0.1245	0.0743336	0.0818556	0.0771518	0.1784	0.0211303	0.0231605	0.0156986	0.0359237	0.0380315	0.030554	0.012098	0.0604523	0.0169947	0.0625459	0.0481666	0.0442352	0.0241961	0.0180059	0.0116712	0.0162118	0.0338568	0.03596	0.0781771	0.0442722	0.21984	0.278152	0.0696416	0.0288362	0.390368	0.0131628	0.239889	0.234014	0.151017	0.37508	3.088424
3320	-14502.8	-14523.4	20.5536	0.13248	0.0994442	0.0894003	0.0972137	0.0873135	0.0799409	0.116156	0.0762371	0.0831184	0.196719	0.0832898	0.0797264	0.0877074	0.0908725	0.112362	0.113307	0.120846	0.104535	0.127065	0.070002	0.0818556	0.0767637	0.181045	0.0296158	0.0182935	0.0137709	0.0373323	0.0418766	0.0135836	0.030464	0.0468736	0.0175288	0.0541171	0.0344383	0.0235512	0.0331825	0.0389311	0.0250299	0.0284962	0.0384134	0.0386409	0.0896624	0.0502692	0.219857	0.283614	0.0602094	0.0301249	0.391239	0.0149558	0.23688	0.24217	0.15874	0.36221	3.091472
3330	-14517.2	-14537.7	20.4639	0.0950147	0.0979817	0.120487	0.0921718	0.0920318	0.0720974	0.141391	0.0780735	0.0746332	0.152756	0.0730041	0.0844938	0.10576	0.0956319	0.116669	0.101897	0.116298	0.108106	0.121386	0.105324	0.0848486	0.115919	0.173547	0.0208841	0.0105507	0.0243799	0.0376712	0.0505137	0.0327267	0.0209423	0.0471623	0.0254235	0.039663	0.0269473	0.0256242	0.032886	0.0466057	0.021197	0.0229578	0.0278139	0.0348707	0.0856171	0.0464866	0.227398	0.254366	0.0605901	0.0296446	0.415088	0.0129136	0.246788	0.22993	0.171042	0.352241	3.100444
3340	-14515.4	-14535.6	20.1889	0.116091	0.094966	0.101385	0.103404	0.11323	0.0720974	0.142006	0.0650774	0.0880119	0.194323	0.0793788	0.0670546	0.0902621	0.0827108	0.112546	0.139849	0.165249	0.112589	0.121267	0.0776422	0.0677854	0.0837966	0.155527	0.0120683	0.0188567	0.0215599	0.0376712	0.0533211	0.0303573	0.0249544	0.0453333	0.0207061	0.0566388	0.0384703	0.0219205	0.0256968	0.0394896	0.021802	0.0145501	0.0308153	0.0502457	0.0611782	0.0560562	0.201477	0.283105	0.0665298	0.0246912	0.410477	0.0137195	0.23767	0.251289	0.164964	0.346077	3.127941
3350	-14512.4	-14532.6	20.188	0.156436	0.119835	0.107424	0.0836774	0.115302	0.0722607	0.100116	0.0949027	0.0728762	0.207964	0.0658162	0.0706817	0.0965493	0.0858252	0.112956	0.132157	0.131868	0.108656	0.127615	0.0808858	0.0990166	0.0772364	0.150799	0.0265744	0.016549	0.0215134	0.0596305	0.0380117	0.0205636	0.0392436	0.0297222	0.0140016	0.0504271	0.0466991	0.031656	0.0182607	0.028715	0.0154637	0.0150066	0.0232592	0.0411335	0.084607	0.036143	0.218735	0.267494	0.0508423	0.0316887	0.420429	0.010811	0.247883	0.218371	0.166464	0.367282	3.128036
3360	-14497.4	-14518.1	20.7438	0.136386	0.0979132	0.101766	0.116783	0.117798	0.0933759	0.130774	0.0733904	0.0945665	0.160358	0.0595189	0.0768371	0.103547	0.107392	0.119178	0.109804	0.13959	0.108	0.120493	0.0751209	0.0829577	0.0898066	0.154467	0.0189455	0.0130553	0.0140411	0.0352026	0.0396637	0.027415	0.0244532	0.033391	0.016407	0.0341448	0.0487218	0.0340804	0.0182607	0.0181186	0.0154637	0.0179901	0.0391175	0.0359821	0.0718516	0.0463208	0.213285	0.289251	0.0528768	0.0250007	0.410007	0.00957923	0.237832	0.237291	0.144341	0.380537	3.072449
3370	-14510.8	-14531.5	20.7427	0.127681	0.116697	0.0802312	0.099168	0.117798	0.0731903	0.108743	0.0768037	0.0813111	0.165907	0.0825505	0.0731555	0.1158	0.0981947	0.114174	0.130038	0.113668	0.12532	0.113048	0.0771015	0.0924125	0.0758967	0.180228	0.0173418	0.00497923	0.0190765	0.0297836	0.0358118	0.0349366	0.0238156	0.0375767	0.0113931	0.0529053	0.0339915	0.0426771	0.0258923	0.013026	0.029233	0.0150455	0.0294653	0.0293001	0.0810392	0.0661558	0.218792	0.305349	0.0504623	0.0269629	0.383019	0.0154156	0.233151	0.246329	0.145525	0.374996	3.072563
3380	-14501.4	-14521	19.5677	0.128232	0.117496	0.101143	0.105978	0.097974	0.0673646	0.117932	0.0675769	0.097548	0.167479	0.0813051	0.0852446	0.101216	0.106122	0.0990956	0.133834	0.139732	0.114049	0.126827	0.0867189	0.0977766	0.095542	0.170588	0.030909	0.0229044	0.0157808	0.0254237	0.0321642	0.0276615	0.0251704	0.050837	0.0332746	0.0567377	0.0434846	0.0333029	0.0347113	0.0202943	0.0131822	0.0259747	0.0370615	0.0307662	0.0850283	0.0386214	0.217347	0.290184	0.0513738	0.0265795	0.39899	0.0155257	0.245305	0.233639	0.142679	0.378378	3.190064
3390	-14508.4	-14529.2	20.7944	0.14364	0.0752762	0.0861	0.0918181	0.098267	0.0817863	0.131715	0.076859	0.0752065	0.181373	0.073654	0.065969	0.115263	0.0952029	0.105862	0.120649	0.117639	0.127313	0.121032	0.0921116	0.0752175	0.0941364	0.153972	0.0284255	0.0121702	0.0379903	0.0199183	0.0241054	0.0204993	0.0253378	0.0462409	0.0190189	0.0572868	0.0589696	0.0491139	0.0184772	0.0255003	0.0111113	0.0227727	0.0231361	0.0366809	0.0898891	0.0406842	0.208073	0.2696	0.0619225	0.020961	0.424872	0.0145712	0.23836	0.225905	0.165109	0.370625	3.067392
3400	-14498.6	-14518.8	20.1875	0.112569	0.109662	0.0948861	0.0989175	0.11069	0.055241	0.122674	0.0718238	0.0894157	0.181703	0.0720051	0.0764219	0.10133	0.095094	0.105953	0.13131	0.113816	0.117811	0.125465	0.0985484	0.0754817	0.0919302	0.177299	0.0311873	0.0202731	0.018835	0.0406281	0.0313085	0.0204993	0.0224991	0.0427349	0.0227636	0.054118	0.0509402	0.0416298	0.0169976	0.0354013	0.0160318	0.0261176	0.0340016	0.0343421	0.0898891	0.0478329	0.215061	0.262927	0.0593409	0.027415	0.422409	0.012847	0.248388	0.227688	0.151313	0.372611	3.128081
3410	-14496.6	-14517.6	20.9784	0.156485	0.109662	0.0982555	0.0944461	0.113293	0.071223	0.104767	0.0627284	0.090723	0.171464	0.0582767	0.0640957	0.0913238	0.118688	0.11467	0.13618	0.12972	0.0986534	0.107697	0.071072	0.0734806	0.0800784	0.17247	0.0291595	0.0118641	0.0112888	0.0327621	0.049999	0.0320028	0.0203131	0.0456992	0.0215743	0.0384392	0.0415433	0.0289395	0.0227633	0.0361742	0.0162621	0.0185559	0.0395533	0.0317952	0.0860585	0.0447925	0.21897	0.291469	0.0552164	0.0266117	0.397089	0.0106437	0.237077	0.231255	0.157292	0.374375	3.048993
3420	-14498.1	-14518.5	20.4145	0.149414	0.0880853	0.0877276	0.0909948	0.100296	0.0847587	0.123355	0.0706017	0.0856572	0.172925	0.0829441	0.076343	0.111002	0.0942556	0.116345	0.137699	0.103378	0.113751	0.101739	0.0848353	0.0854269	0.0848665	0.182934	0.017241	0.0164869	0.0223549	0.0295098	0.037182	0.0222285	0.0283458	0.0487972	0.0363544	0.0447978	0.0544482	0.0322615	0.0312428	0.0333836	0.0099922	0.0156091	0.032278	0.0317134	0.0869508	0.0448696	0.214553	0.273809	0.0594672	0.0289419	0.410768	0.0124614	0.241142	0.238066	0.162947	0.357845	3.105381
3430	-14502.1	-14522.7	20.573	0.11715	0.0928487	0.0841376	0.0990661	0.122928	0.0617854	0.123355	0.0718772	0.105643	0.182167	0.0688714	0.0643704	0.0972563	0.0959847	0.0980101	0.140221	0.145429	0.105141	0.110504	0.0841037	0.0775039	0.0842235	0.156218	0.0374828	0.0170451	0.0273412	0.026401	0.0418038	0.0237157	0.0303608	0.0513468	0.0168392	0.0385536	0.0460216	0.0340088	0.0237712	0.0319472	0.0140042	0.0149578	0.0341396	0.031205	0.101858	0.0579392	0.20579	0.290116	0.0617855	0.0289907	0.404978	0.00834017	0.243117	0.237295	0.139157	0.380431	3.089536
3440	-14507.3	-14528.3	20.9514	0.109972	0.0959589	0.0958211	0.119059	0.0963404	0.0869481	0.117795	0.0789088	0.0759064	0.19445	0.0724982	0.0789667	0.0803468	0.110216	0.102351	0.150209	0.11576	0.0982309	0.101453	0.0939097	0.0769113	0.0926755	0.172352	0.0217115	0.0107245	0.0303101	0.0335182	0.0352351	0.016093	0.0214393	0.0295338	0.0277753	0.0586437	0.038011	0.0428722	0.0176272	0.0341413	0.0183863	0.0142019	0.0317125	0.0314321	0.0785524	0.0427337	0.205864	0.314552	0.0504752	0.0271472	0.384262	0.0176998	0.245113	0.225114	0.14463	0.385143	3.051693
3450	-14496.4	-14518.4	21.9478	0.120915	0.0946074	0.0965267	0.0999754	0.105926	0.074642	0.109465	0.0686704	0.0781583	0.18804	0.0770246	0.0684853	0.0987047	0.107222	0.108865	0.139807	0.129711	0.108603	0.101633	0.0779648	0.070119	0.0789695	0.165482	0.0169615	0.0107695	0.00757426	0.0236848	0.0304734	0.0169996	0.0171809	0.0469204	0.0196707	0.0382072	0.0247983	0.0527202	0.0200561	0.0256999	0.0216044	0.0156498	0.0406759	0.0304668	0.0832029	0.0392191	0.214548	0.295269	0.0547107	0.0342607	0.390409	0.0108032	0.247465	0.22034	0.145436	0.386759	2.952054
3460	-14500.5	-14521.4	20.9535	0.126043	0.10753	0.123248	0.0892146	0.0996396	0.074642	0.117883	0.0714063	0.101726	0.16878	0.058625	0.084886	0.09267	0.0988437	0.11857	0.119737	0.13668	0.111442	0.102992	0.0963387	0.0880646	0.0800167	0.145147	0.0185394	0.0212289	0.00862481	0.026173	0.0429061	0.021595	0.0168874	0.0413729	0.0119431	0.0584489	0.0433739	0.0409312	0.0249181	0.0218277	0.0215832	0.0159939	0.0328226	0.0430183	0.0802828	0.044885	0.215787	0.284576	0.0591386	0.0308479	0.397397	0.0122536	0.256472	0.232783	0.136486	0.37426	3.051481
3470	-14503	-14523.4	20.4157	0.110772	0.0982842	0.119667	0.100252	0.114773	0.0798111	0.116099	0.0774978	0.0839627	0.160878	0.0601531	0.0921919	0.10287	0.107239	0.116538	0.131094	0.138113	0.116736	0.109475	0.0906732	0.0862225	0.0771212	0.160709	0.0417984	0.00972598	0.00759462	0.0247433	0.04117	0.0192848	0.0273282	0.0310363	0.0153986	0.0389532	0.0514166	0.0411137	0.0218044	0.0132573	0.0259876	0.0164002	0.0443965	0.049118	0.08922	0.0443873	0.21645	0.263428	0.0617808	0.0292239	0.418663	0.0104539	0.245666	0.223336	0.164506	0.366492	3.105266
3480	-14502.8	-14523.3	20.4925	0.130191	0.10413	0.102725	0.089896	0.0867036	0.0605722	0.125911	0.0827765	0.095396	0.171705	0.0721626	0.091959	0.101302	0.102351	0.115943	0.130145	0.130716	0.100591	0.123755	0.0766113	0.0989779	0.102149	0.132884	0.0272372	0.022047	0.0170562	0.0323212	0.0377734	0.0325317	0.0273282	0.0470457	0.0192323	0.0517695	0.0493385	0.0300525	0.0153688	0.0147831	0.0270448	0.0241365	0.0403725	0.0284883	0.0836771	0.040422	0.218683	0.265774	0.0522882	0.0254247	0.423251	0.0145794	0.235063	0.235698	0.173092	0.356147	3.097578
3490	-14506.6	-14527.8	21.1315	0.143239	0.0864392	0.0985957	0.0907376	0.100076	0.0606676	0.135549	0.0557368	0.0731751	0.17228	0.089471	0.0831431	0.0941953	0.107445	0.0912328	0.146035	0.100399	0.121556	0.119881	0.0747731	0.0800216	0.0825987	0.138948	0.0225783	0.0136006	0.0166877	0.040866	0.0457619	0.0179944	0.0319638	0.0580366	0.0104244	0.0482064	0.0491975	0.0380264	0.0275239	0.0359143	0.0218173	0.0185652	0.0358159	0.0305073	0.0765924	0.0474066	0.228028	0.259607	0.0563189	0.0254009	0.416387	0.0142572	0.248435	0.235341	0.156093	0.36013	3.033682
3500	-14502.6	-14523.7	21.1621	0.111725	0.0975809	0.0956163	0.0855436	0.116029	0.0631557	0.119053	0.0898416	0.0889018	0.157555	0.066652	0.0911429	0.100365	0.0961765	0.107817	0.121444	0.118199	0.13501	0.121145	0.0870983	0.0900503	0.08283	0.158753	0.0350296	0.0103356	0.0169094	0.0354594	0.0477194	0.0135317	0.023808	0.0398396	0.01181	0.0525147	0.0363216	0.0203738	0.0227526	0.0235091	0.0206303	0.0185652	0.0523533	0.0375176	0.0770849	0.0328766	0.205845	0.282073	0.0666531	0.0238035	0.413886	0.00773981	0.248536	0.222838	0.159333	0.369293	3.030627
3510	-14507.7	-14527.6	19.9326	0.119976	0.0938713	0.0975157	0.104846	0.0977331	0.0969279	0.119053	0.0804759	0.082006	0.181302	0.0877076	0.0783789	0.102025	0.10115	0.120548	0.144629	0.13421	0.0939185	0.12191	0.0622721	0.101556	0.0799862	0.148658	0.0157913	0.016245	0.0248323	0.0368508	0.0357243	0.0322436	0.0269758	0.0366128	0.0143661	0.0448008	0.0547227	0.0496355	0.0326981	0.0189655	0.0158472	0.0196703	0.0365538	0.0272861	0.120544	0.0425508	0.202489	0.270623	0.0598153	0.0326938	0.422572	0.0118067	0.246411	0.23078	0.145638	0.37717	3.153572
3520	-14502.2	-14523.7	21.4783	0.133098	0.0860736	0.100568	0.100221	0.0986725	0.0724575	0.134796	0.0651476	0.0815869	0.192393	0.0737661	0.0830459	0.0947765	0.0814185	0.120548	0.114463	0.121414	0.0999989	0.106225	0.0775026	0.0693268	0.0934525	0.165019	0.0182758	0.00671386	0.0139551	0.0284229	0.0364788	0.0302769	0.0418977	0.0360527	0.0185242	0.0447084	0.0500582	0.0491593	0.0146042	0.0226686	0.0230903	0.00924912	0.0377363	0.0340154	0.0797092	0.0374367	0.201631	0.292931	0.0589438	0.0377976	0.400521	0.00817462	0.250841	0.236307	0.149553	0.363299	2.999004
3530	-14497.6	-14519.4	21.8159	0.116073	0.110113	0.100568	0.100297	0.108228	0.0738139	0.109073	0.0663415	0.0822605	0.167593	0.0757895	0.0832943	0.0839539	0.112452	0.104929	0.108095	0.123125	0.134903	0.127014	0.0799296	0.083702	0.0697969	0.128967	0.035333	0.0131098	0.0203586	0.0248981	0.0364788	0.0209307	0.0178973	0.0372526	0.0202843	0.0480499	0.0452138	0.0326292	0.0142825	0.0279976	0.0116209	0.0198383	0.0347311	0.02818	0.0847287	0.041117	0.225106	0.277251	0.0507139	0.0320961	0.407023	0.00781007	0.249526	0.216492	0.147175	0.386807	2.965244
3540	-14502.1	-14523.5	21.3823	0.134359	0.0804402	0.102336	0.100297	0.0940286	0.0679787	0.123512	0.0730596	0.0796009	0.1932	0.064313	0.0929209	0.0739546	0.0841683	0.100937	0.122561	0.129216	0.0985332	0.118858	0.0765169	0.083702	0.0903424	0.182568	0.0198211	0.0062002	0.020797	0.0231692	0.0360216	0.0230666	0.023569	0.0375248	0.0301052	0.042865	0.0418595	0.045305	0.0299638	0.0304643	0.0132745	0.0187696	0.037195	0.0196723	0.0858489	0.0557027	0.232299	0.262919	0.0542868	0.0331217	0.407962	0.00941095	0.244863	0.226686	0.169647	0.358804	3.008599
3550	-14509	-14530.6	21.5638	0.150729	0.0838212	0.0926597	0.0753739	0.0967035	0.071649	0.112804	0.0730596	0.0809411	0.163717	0.0791742	0.0854197	0.0972101	0.112831	0.100644	0.109282	0.117442	0.0984741	0.132079	0.0748231	0.0864348	0.0954698	0.167325	0.0228098	0.0062002	0.0172354	0.0302029	0.0514236	0.0187955	0.0216889	0.0360078	0.0130698	0.0410141	0.0536945	0.0303125	0.0216086	0.0305888	0.00820739	0.0153274	0.0468364	0.0280626	0.0995031	0.0397977	0.234792	0.229616	0.0686539	0.023464	0.426314	0.0171599	0.247778	0.223999	0.166327	0.361896	2.990454
3560	-14502.2	-14523.6	21.4311	0.126856	0.0985313	0.0812747	0.0901128	0.0886599	0.0902073	0.110604	0.0784698	0.0881464	0.168498	0.0680727	0.0809803	0.0948663	0.0991898	0.0886359	0.135999	0.118397	0.0961233	0.114028	0.0748231	0.116938	0.0935275	0.173914	0.0145475	0.010687	0.0282126	0.0363207	0.0398693	0.0160327	0.0258178	0.0346239	0.0155242	0.05126	0.0349569	0.0341727	0.030923	0.0247736	0.0105294	0.0240808	0.0472368	0.0305499	0.0736343	0.0431187	0.205285	0.290378	0.0600259	0.0288531	0.397527	0.0179312	0.256707	0.227621	0.148423	0.36725	3.003728
